policy_version	missingness_version	surface_id	source_record_id	source_ordinal	json_pointer	browse_baseline_disposition	research_disposition	research_reason_code	trace_disposition	trace_reason_code	search_projection_present	candidate_trace_tier	candidate_trace_state	candidate_trace_review_state	candidate_trace_influence_state	candidate_trace_tree_id	candidate_trace_object_node_id	candidate_trace_edge_count
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-VAM20K-02547	VAM20K-02547	9294	/surfaces/9293	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE014	TRN-OBJ-EC8A9A10CF877C	11
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-VAM20K-02548	VAM20K-02548	9295	/surfaces/9294	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE014	TRN-OBJ-8ED3C009391A78	11
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-VAM20K-02549	VAM20K-02549	9296	/surfaces/9295	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE014	TRN-OBJ-DDC93F380F2F78	11
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-VAM20K-02550	VAM20K-02550	9297	/surfaces/9296	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE014	TRN-OBJ-0D3507B329732B	10
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-VAM20K-02551	VAM20K-02551	9298	/surfaces/9297	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE014	TRN-OBJ-2CCD54D5459470	10
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-VAM20K-02552	VAM20K-02552	9299	/surfaces/9298	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE014	TRN-OBJ-79B082C32A0AD5	10
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-VAM20K-02553	VAM20K-02553	9300	/surfaces/9299	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE014	TRN-OBJ-0741A2337E060F	9
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-VAM20K-02554	VAM20K-02554	9301	/surfaces/9300	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE014	TRN-OBJ-3EDCD33965C6D8	12
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-VAM20K-02555	VAM20K-02555	9302	/surfaces/9301	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE014	TRN-OBJ-E3BBDAD26E88BC	12
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-VAM20K-02556	VAM20K-02556	9303	/surfaces/9302	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE014	TRN-OBJ-E9F2AEE8CE4A44	14
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-VAM20K-02557	VAM20K-02557	9304	/surfaces/9303	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE014	TRN-OBJ-C4700DF1FE6D3E	10
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-VAM20K-02559	VAM20K-02559	9305	/surfaces/9304	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE014	TRN-OBJ-17F77251610635	9
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-VAM20K-02560	VAM20K-02560	9306	/surfaces/9305	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE014	TRN-OBJ-73AAAA9302C995	10
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-VAM20K-02561	VAM20K-02561	9307	/surfaces/9306	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE014	TRN-OBJ-90354BB5672AF4	10
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-VAM20K-02562	VAM20K-02562	9308	/surfaces/9307	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE014	TRN-OBJ-054D9C7CFE14B9	10
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-VAM20K-02563	VAM20K-02563	9309	/surfaces/9308	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE014	TRN-OBJ-59DD79C5CCC682	12
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-VAM20K-02564	VAM20K-02564	9310	/surfaces/9309	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE014	TRN-OBJ-108560B217448E	12
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-VAM20K-02565	VAM20K-02565	9311	/surfaces/9310	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE014	TRN-OBJ-D5B3964771C75F	12
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-VAM20K-02566	VAM20K-02566	9312	/surfaces/9311	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE014	TRN-OBJ-C266169882CC70	13
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-VAM20K-02567	VAM20K-02567	9313	/surfaces/9312	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE014	TRN-OBJ-7A4FAA4D47E92B	12
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-VAM20K-02568	VAM20K-02568	9314	/surfaces/9313	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE014	TRN-OBJ-75F63C5A987949	12
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-VAM20K-02569	VAM20K-02569	9315	/surfaces/9314	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE014	TRN-OBJ-0C4199B88FB83B	12
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-VAM20K-02570	VAM20K-02570	9316	/surfaces/9315	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE014	TRN-OBJ-7ED520F63B3FA9	12
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-VAM20K-02571	VAM20K-02571	9317	/surfaces/9316	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE014	TRN-OBJ-78EED234CD7789	9
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-VAM20K-02572	VAM20K-02572	9318	/surfaces/9317	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE014	TRN-OBJ-85718D328545D2	9
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-VAM20K-02573	VAM20K-02573	9319	/surfaces/9318	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE014	TRN-OBJ-13B1ECEE204802	9
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-VAM20K-02574	VAM20K-02574	9320	/surfaces/9319	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE014	TRN-OBJ-A5FBE0B0857114	9
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-VAM20K-02575	VAM20K-02575	9321	/surfaces/9320	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE014	TRN-OBJ-3D6074FE35518E	9
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-VAM20K-02576	VAM20K-02576	9322	/surfaces/9321	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE014	TRN-OBJ-65110F0597F8C7	9
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-VAM20K-02577	VAM20K-02577	9323	/surfaces/9322	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE014	TRN-OBJ-10521C9E509FD4	10
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-VAM20K-02578	VAM20K-02578	9324	/surfaces/9323	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE014	TRN-OBJ-08DF777C2387F4	10
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-VAM20K-02579	VAM20K-02579	9325	/surfaces/9324	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE014	TRN-OBJ-B5A586F074D559	10
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-VAM20K-02580	VAM20K-02580	9326	/surfaces/9325	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE014	TRN-OBJ-30160EE92C8155	11
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-VAM20K-02581	VAM20K-02581	9327	/surfaces/9326	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE014	TRN-OBJ-EBC27631560DC1	14
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-VAM20K-02582-GROUP	VAM20K-02582-GROUP	9328	/surfaces/9327	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE014	TRN-OBJ-865173E379A3AD	15
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-VAM20K-02583	VAM20K-02583	9329	/surfaces/9328	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE014	TRN-OBJ-B8AE3E9E2DA24C	9
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-VAM20K-02584	VAM20K-02584	9330	/surfaces/9329	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE014	TRN-OBJ-C635105E42BD7D	9
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-VAM20K-02585	VAM20K-02585	9331	/surfaces/9330	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE014	TRN-OBJ-A5DCC6BE8C3583	10
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-VAM20K-02586	VAM20K-02586	9332	/surfaces/9331	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE014	TRN-OBJ-77698554FCF510	12
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-VAM20K-02587	VAM20K-02587	9333	/surfaces/9332	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE014	TRN-OBJ-9705D999DB2F70	11
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-VAM20K-02588	VAM20K-02588	9334	/surfaces/9333	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE014	TRN-OBJ-C7FCA214108CFF	12
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-VAM20K-02589	VAM20K-02589	9335	/surfaces/9334	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE014	TRN-OBJ-5F1932E4D147F3	11
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-VAM20K-02590	VAM20K-02590	9336	/surfaces/9335	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE014	TRN-OBJ-AE7EE364AD2657	11
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-VAM20K-02591	VAM20K-02591	9337	/surfaces/9336	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE014	TRN-OBJ-E0DCF6CA475458	10
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-VAM20K-02592	VAM20K-02592	9338	/surfaces/9337	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE014	TRN-OBJ-76E2AC5449931A	10
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-VAM20K-02593	VAM20K-02593	9339	/surfaces/9338	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE014	TRN-OBJ-7907399B9CB051	11
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-VAM20K-02594	VAM20K-02594	9340	/surfaces/9339	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE014	TRN-OBJ-E3FFF9C2E24C3D	10
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-VAM20K-02595	VAM20K-02595	9341	/surfaces/9340	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE014	TRN-OBJ-B04B72A539BFCF	11
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-VAM20K-02596	VAM20K-02596	9342	/surfaces/9341	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE014	TRN-OBJ-E85B72337FE338	9
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-VAM20K-02597	VAM20K-02597	9343	/surfaces/9342	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE014	TRN-OBJ-EE982F14351D75	13
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-VAM20K-02598	VAM20K-02598	9344	/surfaces/9343	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE014	TRN-OBJ-96C3C51047E190	10
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-VAM20K-02599	VAM20K-02599	9345	/surfaces/9344	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE014	TRN-OBJ-5D70E4B5AEBF30	16
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-VAM20K-02600	VAM20K-02600	9346	/surfaces/9345	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE014	TRN-OBJ-2D0076C296C1BF	14
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-VAM20K-02601	VAM20K-02601	9347	/surfaces/9346	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE014	TRN-OBJ-30E7325D6FCCBC	11
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-VAM20K-02602	VAM20K-02602	9348	/surfaces/9347	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE014	TRN-OBJ-1292CF2D184860	11
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-VAM20K-02603	VAM20K-02603	9349	/surfaces/9348	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE014	TRN-OBJ-C4F33706D25679	10
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-VAM20K-02604	VAM20K-02604	9350	/surfaces/9349	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE014	TRN-OBJ-C5CE9004F05EE9	11
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-VAM20K-02605	VAM20K-02605	9351	/surfaces/9350	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE014	TRN-OBJ-EE9801AA49B87C	11
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-VAM20K-02606	VAM20K-02606	9352	/surfaces/9351	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE014	TRN-OBJ-BDA13E6B1D4CF4	9
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-VAM20K-02607	VAM20K-02607	9353	/surfaces/9352	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE014	TRN-OBJ-F6BDB243107BAE	9
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-VAM20K-02608	VAM20K-02608	9354	/surfaces/9353	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE014	TRN-OBJ-83E60CB1B4A350	9
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-VAM20K-02609	VAM20K-02609	9355	/surfaces/9354	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE014	TRN-OBJ-693F057D24C882	9
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-VAM20K-02610	VAM20K-02610	9356	/surfaces/9355	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE014	TRN-OBJ-9F3DEF06FFFCDD	9
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-VAM20K-02611	VAM20K-02611	9357	/surfaces/9356	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE014	TRN-OBJ-E9730A4DA9FAEF	9
