source_candidate_id	source_label	target_candidate_id	target_label	ordered_pair_key	decision	grammar_attestation_ids	explicit_role_mapping	directionality	qualification_scope_out_complete	natural_language_explanation_complete	semantic_review_status	adversarial_review_status	universal_node_review_status	decision_reason
REL-CAND-0023	transculturation	REL-CAND-0012	displacement	REL-CAND-0023->REL-CAND-0012	UNSUPPORTED_DEFAULT_DENY		not_applicable	not_authorized	true	true	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	No pair-specific composition evidence meeting the two-source hard gate.
REL-CAND-0023	transculturation	REL-CAND-0023	transculturation	REL-CAND-0023->REL-CAND-0023	REJECT_SELF_RELATION		not_applicable	not_authorized	true	true	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	No source-attested self-loop with bounded scope; reflexive wording does not authorize a visual loop.
REL-CAND-0023	transculturation	REL-CAND-0024	cultural mobility	REL-CAND-0023->REL-CAND-0024	UNSUPPORTED_DEFAULT_DENY		not_applicable	not_authorized	true	true	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	No pair-specific composition evidence meeting the two-source hard gate.
REL-CAND-0023	transculturation	REL-CAND-0025	self-exoticization	REL-CAND-0023->REL-CAND-0025	UNSUPPORTED_DEFAULT_DENY		not_applicable	not_authorized	true	true	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	No pair-specific composition evidence meeting the two-source hard gate.
REL-CAND-0023	transculturation	REL-CAND-0026	coloniality	REL-CAND-0023->REL-CAND-0026	UNSUPPORTED_DEFAULT_DENY		not_applicable	not_authorized	true	true	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	No pair-specific composition evidence meeting the two-source hard gate.
REL-CAND-0023	transculturation	REL-CAND-0032	imitation	REL-CAND-0023->REL-CAND-0032	UNSUPPORTED_DEFAULT_DENY		not_applicable	not_authorized	true	true	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	No pair-specific composition evidence meeting the two-source hard gate.
REL-CAND-0023	transculturation	REL-CAND-0033	piracy	REL-CAND-0023->REL-CAND-0033	UNSUPPORTED_DEFAULT_DENY		not_applicable	not_authorized	true	true	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	No pair-specific composition evidence meeting the two-source hard gate.
REL-CAND-0024	cultural mobility	REL-CAND-0001	mediation	REL-CAND-0024->REL-CAND-0001	UNSUPPORTED_DEFAULT_DENY		not_applicable	not_authorized	true	true	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	No pair-specific composition evidence meeting the two-source hard gate.
REL-CAND-0024	cultural mobility	REL-CAND-0004	canonization	REL-CAND-0024->REL-CAND-0004	UNSUPPORTED_DEFAULT_DENY		not_applicable	not_authorized	true	true	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	No pair-specific composition evidence meeting the two-source hard gate.
REL-CAND-0024	cultural mobility	REL-CAND-0005	professionalization	REL-CAND-0024->REL-CAND-0005	UNSUPPORTED_DEFAULT_DENY		not_applicable	not_authorized	true	true	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	No pair-specific composition evidence meeting the two-source hard gate.
REL-CAND-0024	cultural mobility	REL-CAND-0006	institutionalization	REL-CAND-0024->REL-CAND-0006	UNSUPPORTED_DEFAULT_DENY		not_applicable	not_authorized	true	true	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	No pair-specific composition evidence meeting the two-source hard gate.
REL-CAND-0024	cultural mobility	REL-CAND-0007	transnational interactions	REL-CAND-0024->REL-CAND-0007	UNSUPPORTED_DEFAULT_DENY		not_applicable	not_authorized	true	true	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	No pair-specific composition evidence meeting the two-source hard gate.
REL-CAND-0024	cultural mobility	REL-CAND-0008	cultural translation	REL-CAND-0024->REL-CAND-0008	UNSUPPORTED_DEFAULT_DENY		not_applicable	not_authorized	true	true	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	No pair-specific composition evidence meeting the two-source hard gate.
REL-CAND-0024	cultural mobility	REL-CAND-0009	design exchanges	REL-CAND-0024->REL-CAND-0009	UNSUPPORTED_DEFAULT_DENY		not_applicable	not_authorized	true	true	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	No pair-specific composition evidence meeting the two-source hard gate.
REL-CAND-0024	cultural mobility	REL-CAND-0010	commodification	REL-CAND-0024->REL-CAND-0010	UNSUPPORTED_DEFAULT_DENY		not_applicable	not_authorized	true	true	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	No pair-specific composition evidence meeting the two-source hard gate.
REL-CAND-0024	cultural mobility	REL-CAND-0011	gendering	REL-CAND-0024->REL-CAND-0011	UNSUPPORTED_DEFAULT_DENY		not_applicable	not_authorized	true	true	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	No pair-specific composition evidence meeting the two-source hard gate.
REL-CAND-0024	cultural mobility	REL-CAND-0012	displacement	REL-CAND-0024->REL-CAND-0012	UNSUPPORTED_DEFAULT_DENY		not_applicable	not_authorized	true	true	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	No pair-specific composition evidence meeting the two-source hard gate.
REL-CAND-0024	cultural mobility	REL-CAND-0023	transculturation	REL-CAND-0024->REL-CAND-0023	UNSUPPORTED_DEFAULT_DENY		not_applicable	not_authorized	true	true	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	No pair-specific composition evidence meeting the two-source hard gate.
REL-CAND-0024	cultural mobility	REL-CAND-0024	cultural mobility	REL-CAND-0024->REL-CAND-0024	REJECT_SELF_RELATION		not_applicable	not_authorized	true	true	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	No source-attested self-loop with bounded scope; reflexive wording does not authorize a visual loop.
REL-CAND-0024	cultural mobility	REL-CAND-0025	self-exoticization	REL-CAND-0024->REL-CAND-0025	UNSUPPORTED_DEFAULT_DENY		not_applicable	not_authorized	true	true	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	No pair-specific composition evidence meeting the two-source hard gate.
REL-CAND-0024	cultural mobility	REL-CAND-0026	coloniality	REL-CAND-0024->REL-CAND-0026	UNSUPPORTED_DEFAULT_DENY		not_applicable	not_authorized	true	true	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	No pair-specific composition evidence meeting the two-source hard gate.
REL-CAND-0024	cultural mobility	REL-CAND-0032	imitation	REL-CAND-0024->REL-CAND-0032	UNSUPPORTED_DEFAULT_DENY		not_applicable	not_authorized	true	true	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	No pair-specific composition evidence meeting the two-source hard gate.
REL-CAND-0024	cultural mobility	REL-CAND-0033	piracy	REL-CAND-0024->REL-CAND-0033	UNSUPPORTED_DEFAULT_DENY		not_applicable	not_authorized	true	true	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	No pair-specific composition evidence meeting the two-source hard gate.
REL-CAND-0025	self-exoticization	REL-CAND-0001	mediation	REL-CAND-0025->REL-CAND-0001	UNSUPPORTED_DEFAULT_DENY		not_applicable	not_authorized	true	true	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	No pair-specific composition evidence meeting the two-source hard gate.
REL-CAND-0025	self-exoticization	REL-CAND-0004	canonization	REL-CAND-0025->REL-CAND-0004	UNSUPPORTED_DEFAULT_DENY		not_applicable	not_authorized	true	true	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	No pair-specific composition evidence meeting the two-source hard gate.
REL-CAND-0025	self-exoticization	REL-CAND-0005	professionalization	REL-CAND-0025->REL-CAND-0005	UNSUPPORTED_DEFAULT_DENY		not_applicable	not_authorized	true	true	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	No pair-specific composition evidence meeting the two-source hard gate.
REL-CAND-0025	self-exoticization	REL-CAND-0006	institutionalization	REL-CAND-0025->REL-CAND-0006	UNSUPPORTED_DEFAULT_DENY		not_applicable	not_authorized	true	true	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	No pair-specific composition evidence meeting the two-source hard gate.
REL-CAND-0025	self-exoticization	REL-CAND-0007	transnational interactions	REL-CAND-0025->REL-CAND-0007	UNSUPPORTED_DEFAULT_DENY		not_applicable	not_authorized	true	true	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	No pair-specific composition evidence meeting the two-source hard gate.
REL-CAND-0025	self-exoticization	REL-CAND-0008	cultural translation	REL-CAND-0025->REL-CAND-0008	UNSUPPORTED_DEFAULT_DENY		not_applicable	not_authorized	true	true	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	No pair-specific composition evidence meeting the two-source hard gate.
REL-CAND-0025	self-exoticization	REL-CAND-0009	design exchanges	REL-CAND-0025->REL-CAND-0009	UNSUPPORTED_DEFAULT_DENY		not_applicable	not_authorized	true	true	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	No pair-specific composition evidence meeting the two-source hard gate.
REL-CAND-0025	self-exoticization	REL-CAND-0010	commodification	REL-CAND-0025->REL-CAND-0010	UNSUPPORTED_DEFAULT_DENY		not_applicable	not_authorized	true	true	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	No pair-specific composition evidence meeting the two-source hard gate.
REL-CAND-0025	self-exoticization	REL-CAND-0011	gendering	REL-CAND-0025->REL-CAND-0011	UNSUPPORTED_DEFAULT_DENY		not_applicable	not_authorized	true	true	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	No pair-specific composition evidence meeting the two-source hard gate.
REL-CAND-0025	self-exoticization	REL-CAND-0012	displacement	REL-CAND-0025->REL-CAND-0012	UNSUPPORTED_DEFAULT_DENY		not_applicable	not_authorized	true	true	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	No pair-specific composition evidence meeting the two-source hard gate.
REL-CAND-0025	self-exoticization	REL-CAND-0023	transculturation	REL-CAND-0025->REL-CAND-0023	UNSUPPORTED_DEFAULT_DENY		not_applicable	not_authorized	true	true	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	No pair-specific composition evidence meeting the two-source hard gate.
REL-CAND-0025	self-exoticization	REL-CAND-0024	cultural mobility	REL-CAND-0025->REL-CAND-0024	UNSUPPORTED_DEFAULT_DENY		not_applicable	not_authorized	true	true	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	No pair-specific composition evidence meeting the two-source hard gate.
REL-CAND-0025	self-exoticization	REL-CAND-0025	self-exoticization	REL-CAND-0025->REL-CAND-0025	REJECT_SELF_RELATION		not_applicable	not_authorized	true	true	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	No source-attested self-loop with bounded scope; reflexive wording does not authorize a visual loop.
REL-CAND-0025	self-exoticization	REL-CAND-0026	coloniality	REL-CAND-0025->REL-CAND-0026	UNSUPPORTED_DEFAULT_DENY		not_applicable	not_authorized	true	true	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	No pair-specific composition evidence meeting the two-source hard gate.
REL-CAND-0025	self-exoticization	REL-CAND-0032	imitation	REL-CAND-0025->REL-CAND-0032	UNSUPPORTED_DEFAULT_DENY		not_applicable	not_authorized	true	true	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	No pair-specific composition evidence meeting the two-source hard gate.
REL-CAND-0025	self-exoticization	REL-CAND-0033	piracy	REL-CAND-0025->REL-CAND-0033	UNSUPPORTED_DEFAULT_DENY		not_applicable	not_authorized	true	true	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	No pair-specific composition evidence meeting the two-source hard gate.
REL-CAND-0026	coloniality	REL-CAND-0001	mediation	REL-CAND-0026->REL-CAND-0001	UNSUPPORTED_DEFAULT_DENY		not_applicable	not_authorized	true	true	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	No pair-specific composition evidence meeting the two-source hard gate.
REL-CAND-0026	coloniality	REL-CAND-0004	canonization	REL-CAND-0026->REL-CAND-0004	UNSUPPORTED_DEFAULT_DENY		not_applicable	not_authorized	true	true	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	No pair-specific composition evidence meeting the two-source hard gate.
REL-CAND-0026	coloniality	REL-CAND-0005	professionalization	REL-CAND-0026->REL-CAND-0005	UNSUPPORTED_DEFAULT_DENY		not_applicable	not_authorized	true	true	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	No pair-specific composition evidence meeting the two-source hard gate.
REL-CAND-0026	coloniality	REL-CAND-0006	institutionalization	REL-CAND-0026->REL-CAND-0006	UNSUPPORTED_DEFAULT_DENY		not_applicable	not_authorized	true	true	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	No pair-specific composition evidence meeting the two-source hard gate.
REL-CAND-0026	coloniality	REL-CAND-0007	transnational interactions	REL-CAND-0026->REL-CAND-0007	UNSUPPORTED_DEFAULT_DENY		not_applicable	not_authorized	true	true	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	No pair-specific composition evidence meeting the two-source hard gate.
REL-CAND-0026	coloniality	REL-CAND-0008	cultural translation	REL-CAND-0026->REL-CAND-0008	UNSUPPORTED_DEFAULT_DENY		not_applicable	not_authorized	true	true	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	No pair-specific composition evidence meeting the two-source hard gate.
REL-CAND-0026	coloniality	REL-CAND-0009	design exchanges	REL-CAND-0026->REL-CAND-0009	UNSUPPORTED_DEFAULT_DENY		not_applicable	not_authorized	true	true	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	No pair-specific composition evidence meeting the two-source hard gate.
REL-CAND-0026	coloniality	REL-CAND-0010	commodification	REL-CAND-0026->REL-CAND-0010	UNSUPPORTED_DEFAULT_DENY		not_applicable	not_authorized	true	true	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	No pair-specific composition evidence meeting the two-source hard gate.
REL-CAND-0026	coloniality	REL-CAND-0011	gendering	REL-CAND-0026->REL-CAND-0011	UNSUPPORTED_DEFAULT_DENY		not_applicable	not_authorized	true	true	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	No pair-specific composition evidence meeting the two-source hard gate.
REL-CAND-0026	coloniality	REL-CAND-0012	displacement	REL-CAND-0026->REL-CAND-0012	UNSUPPORTED_DEFAULT_DENY		not_applicable	not_authorized	true	true	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	No pair-specific composition evidence meeting the two-source hard gate.
REL-CAND-0026	coloniality	REL-CAND-0023	transculturation	REL-CAND-0026->REL-CAND-0023	UNSUPPORTED_DEFAULT_DENY		not_applicable	not_authorized	true	true	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	No pair-specific composition evidence meeting the two-source hard gate.
REL-CAND-0026	coloniality	REL-CAND-0024	cultural mobility	REL-CAND-0026->REL-CAND-0024	UNSUPPORTED_DEFAULT_DENY		not_applicable	not_authorized	true	true	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	No pair-specific composition evidence meeting the two-source hard gate.
REL-CAND-0026	coloniality	REL-CAND-0025	self-exoticization	REL-CAND-0026->REL-CAND-0025	UNSUPPORTED_DEFAULT_DENY		not_applicable	not_authorized	true	true	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	No pair-specific composition evidence meeting the two-source hard gate.
REL-CAND-0026	coloniality	REL-CAND-0026	coloniality	REL-CAND-0026->REL-CAND-0026	REJECT_SELF_RELATION		not_applicable	not_authorized	true	true	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	No source-attested self-loop with bounded scope; reflexive wording does not authorize a visual loop.
REL-CAND-0026	coloniality	REL-CAND-0032	imitation	REL-CAND-0026->REL-CAND-0032	UNSUPPORTED_DEFAULT_DENY		not_applicable	not_authorized	true	true	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	No pair-specific composition evidence meeting the two-source hard gate.
REL-CAND-0026	coloniality	REL-CAND-0033	piracy	REL-CAND-0026->REL-CAND-0033	UNSUPPORTED_DEFAULT_DENY		not_applicable	not_authorized	true	true	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	No pair-specific composition evidence meeting the two-source hard gate.
REL-CAND-0032	imitation	REL-CAND-0001	mediation	REL-CAND-0032->REL-CAND-0001	UNSUPPORTED_DEFAULT_DENY		not_applicable	not_authorized	true	true	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	No pair-specific composition evidence meeting the two-source hard gate.
REL-CAND-0032	imitation	REL-CAND-0004	canonization	REL-CAND-0032->REL-CAND-0004	UNSUPPORTED_DEFAULT_DENY		not_applicable	not_authorized	true	true	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	No pair-specific composition evidence meeting the two-source hard gate.
REL-CAND-0032	imitation	REL-CAND-0005	professionalization	REL-CAND-0032->REL-CAND-0005	UNSUPPORTED_DEFAULT_DENY		not_applicable	not_authorized	true	true	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	No pair-specific composition evidence meeting the two-source hard gate.
REL-CAND-0032	imitation	REL-CAND-0006	institutionalization	REL-CAND-0032->REL-CAND-0006	UNSUPPORTED_DEFAULT_DENY		not_applicable	not_authorized	true	true	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	No pair-specific composition evidence meeting the two-source hard gate.
REL-CAND-0032	imitation	REL-CAND-0007	transnational interactions	REL-CAND-0032->REL-CAND-0007	UNSUPPORTED_DEFAULT_DENY		not_applicable	not_authorized	true	true	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	No pair-specific composition evidence meeting the two-source hard gate.
REL-CAND-0032	imitation	REL-CAND-0008	cultural translation	REL-CAND-0032->REL-CAND-0008	UNSUPPORTED_DEFAULT_DENY		not_applicable	not_authorized	true	true	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	No pair-specific composition evidence meeting the two-source hard gate.
REL-CAND-0032	imitation	REL-CAND-0009	design exchanges	REL-CAND-0032->REL-CAND-0009	UNSUPPORTED_DEFAULT_DENY		not_applicable	not_authorized	true	true	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	No pair-specific composition evidence meeting the two-source hard gate.
REL-CAND-0032	imitation	REL-CAND-0010	commodification	REL-CAND-0032->REL-CAND-0010	UNSUPPORTED_DEFAULT_DENY		not_applicable	not_authorized	true	true	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	No pair-specific composition evidence meeting the two-source hard gate.
REL-CAND-0032	imitation	REL-CAND-0011	gendering	REL-CAND-0032->REL-CAND-0011	UNSUPPORTED_DEFAULT_DENY		not_applicable	not_authorized	true	true	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	No pair-specific composition evidence meeting the two-source hard gate.
REL-CAND-0032	imitation	REL-CAND-0012	displacement	REL-CAND-0032->REL-CAND-0012	UNSUPPORTED_DEFAULT_DENY		not_applicable	not_authorized	true	true	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	No pair-specific composition evidence meeting the two-source hard gate.
REL-CAND-0032	imitation	REL-CAND-0023	transculturation	REL-CAND-0032->REL-CAND-0023	UNSUPPORTED_DEFAULT_DENY		not_applicable	not_authorized	true	true	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	No pair-specific composition evidence meeting the two-source hard gate.
REL-CAND-0032	imitation	REL-CAND-0024	cultural mobility	REL-CAND-0032->REL-CAND-0024	UNSUPPORTED_DEFAULT_DENY		not_applicable	not_authorized	true	true	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	No pair-specific composition evidence meeting the two-source hard gate.
REL-CAND-0032	imitation	REL-CAND-0025	self-exoticization	REL-CAND-0032->REL-CAND-0025	UNSUPPORTED_DEFAULT_DENY		not_applicable	not_authorized	true	true	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	No pair-specific composition evidence meeting the two-source hard gate.
REL-CAND-0032	imitation	REL-CAND-0026	coloniality	REL-CAND-0032->REL-CAND-0026	UNSUPPORTED_DEFAULT_DENY		not_applicable	not_authorized	true	true	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	No pair-specific composition evidence meeting the two-source hard gate.
REL-CAND-0032	imitation	REL-CAND-0032	imitation	REL-CAND-0032->REL-CAND-0032	REJECT_SELF_RELATION		not_applicable	not_authorized	true	true	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	No source-attested self-loop with bounded scope; reflexive wording does not authorize a visual loop.
REL-CAND-0032	imitation	REL-CAND-0033	piracy	REL-CAND-0032->REL-CAND-0033	DEFER_DIRECTIONALITY	GRAM-ATT-028;GRAM-ATT-029;GRAM-ATT-030	false	UNRESOLVED_DEFER	true	true	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	Two independent sources relate imitation and piracy through environment and contrast, but do not establish an automatic directed transition; neither securely supplies the required design-history composition article.
REL-CAND-0033	piracy	REL-CAND-0001	mediation	REL-CAND-0033->REL-CAND-0001	UNSUPPORTED_DEFAULT_DENY		not_applicable	not_authorized	true	true	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	No pair-specific composition evidence meeting the two-source hard gate.
REL-CAND-0033	piracy	REL-CAND-0004	canonization	REL-CAND-0033->REL-CAND-0004	UNSUPPORTED_DEFAULT_DENY		not_applicable	not_authorized	true	true	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	No pair-specific composition evidence meeting the two-source hard gate.
REL-CAND-0033	piracy	REL-CAND-0005	professionalization	REL-CAND-0033->REL-CAND-0005	UNSUPPORTED_DEFAULT_DENY		not_applicable	not_authorized	true	true	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	No pair-specific composition evidence meeting the two-source hard gate.
REL-CAND-0033	piracy	REL-CAND-0006	institutionalization	REL-CAND-0033->REL-CAND-0006	UNSUPPORTED_DEFAULT_DENY		not_applicable	not_authorized	true	true	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	No pair-specific composition evidence meeting the two-source hard gate.
REL-CAND-0033	piracy	REL-CAND-0007	transnational interactions	REL-CAND-0033->REL-CAND-0007	UNSUPPORTED_DEFAULT_DENY		not_applicable	not_authorized	true	true	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	No pair-specific composition evidence meeting the two-source hard gate.
REL-CAND-0033	piracy	REL-CAND-0008	cultural translation	REL-CAND-0033->REL-CAND-0008	UNSUPPORTED_DEFAULT_DENY		not_applicable	not_authorized	true	true	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	No pair-specific composition evidence meeting the two-source hard gate.
REL-CAND-0033	piracy	REL-CAND-0009	design exchanges	REL-CAND-0033->REL-CAND-0009	UNSUPPORTED_DEFAULT_DENY		not_applicable	not_authorized	true	true	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	No pair-specific composition evidence meeting the two-source hard gate.
REL-CAND-0033	piracy	REL-CAND-0010	commodification	REL-CAND-0033->REL-CAND-0010	UNSUPPORTED_DEFAULT_DENY		not_applicable	not_authorized	true	true	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	No pair-specific composition evidence meeting the two-source hard gate.
REL-CAND-0033	piracy	REL-CAND-0011	gendering	REL-CAND-0033->REL-CAND-0011	UNSUPPORTED_DEFAULT_DENY		not_applicable	not_authorized	true	true	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	No pair-specific composition evidence meeting the two-source hard gate.
REL-CAND-0033	piracy	REL-CAND-0012	displacement	REL-CAND-0033->REL-CAND-0012	UNSUPPORTED_DEFAULT_DENY		not_applicable	not_authorized	true	true	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	No pair-specific composition evidence meeting the two-source hard gate.
REL-CAND-0033	piracy	REL-CAND-0023	transculturation	REL-CAND-0033->REL-CAND-0023	UNSUPPORTED_DEFAULT_DENY		not_applicable	not_authorized	true	true	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	No pair-specific composition evidence meeting the two-source hard gate.
REL-CAND-0033	piracy	REL-CAND-0024	cultural mobility	REL-CAND-0033->REL-CAND-0024	UNSUPPORTED_DEFAULT_DENY		not_applicable	not_authorized	true	true	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	No pair-specific composition evidence meeting the two-source hard gate.
REL-CAND-0033	piracy	REL-CAND-0025	self-exoticization	REL-CAND-0033->REL-CAND-0025	UNSUPPORTED_DEFAULT_DENY		not_applicable	not_authorized	true	true	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	PASS_REVIEW_COMPLETE	No pair-specific composition evidence meeting the two-source hard gate.
