model_id	base_variant_id	ablation_id	ablation_family	k	query_count	mean_top_k_overlap	minimum_top_k_overlap	mean_rank_correlation	minimum_rank_correlation	scoring_effect	learned_weights_used	historical_labels_used
M4	M4-GOODALL-BOUNDED	LEAVE_TIME_OUT	LEAVE_TIME_OUT	50	72	0.7033333333333334	0	0.3375653555376197	-0.6590271037992662	DIRECT_SCORER_SENSITIVITY	false	false
M4	M4-GOODALL-BOUNDED	LEAVE_GEOGRAPHY_OUT	LEAVE_GEOGRAPHY_OUT	10	72	0.6444444444444444	0	0.5678646570089897	-0.6470588235294118	DIRECT_SCORER_SENSITIVITY	false	false
M4	M4-GOODALL-BOUNDED	LEAVE_GEOGRAPHY_OUT	LEAVE_GEOGRAPHY_OUT	20	72	0.5604166666666667	0.05	0.4350511461971181	-0.5466607695709862	DIRECT_SCORER_SENSITIVITY	false	false
M4	M4-GOODALL-BOUNDED	LEAVE_GEOGRAPHY_OUT	LEAVE_GEOGRAPHY_OUT	50	72	0.5047222222222223	0.02	0.30583853726017785	-0.5252100840336135	DIRECT_SCORER_SENSITIVITY	false	false
M4	M4-GOODALL-BOUNDED	LEAVE_SOURCE_OUT	LEAVE_SOURCE_OUT	10	72	1	1	1	1	DIRECT_SCORER_SENSITIVITY	false	false
M4	M4-GOODALL-BOUNDED	LEAVE_SOURCE_OUT	LEAVE_SOURCE_OUT	20	72	1	1	1	1	DIRECT_SCORER_SENSITIVITY	false	false
M4	M4-GOODALL-BOUNDED	LEAVE_SOURCE_OUT	LEAVE_SOURCE_OUT	50	72	1	1	1	1	DIRECT_SCORER_SENSITIVITY	false	false
M4	M4-GOODALL-BOUNDED	LEAVE_CURATION_OUT	LEAVE_CURATION_OUT	10	72	1	1	1	1	DIRECT_SCORER_SENSITIVITY	false	false
M4	M4-GOODALL-BOUNDED	LEAVE_CURATION_OUT	LEAVE_CURATION_OUT	20	72	1	1	1	1	DIRECT_SCORER_SENSITIVITY	false	false
M4	M4-GOODALL-BOUNDED	LEAVE_CURATION_OUT	LEAVE_CURATION_OUT	50	72	1	1	1	1	DIRECT_SCORER_SENSITIVITY	false	false
M4	M4-GOODALL-BOUNDED	LEAVE_MISSINGNESS_DIAGNOSTICS_OUT	LEAVE_MISSINGNESS_DIAGNOSTICS_OUT	10	72	1	1	1	1	DIRECT_SCORER_SENSITIVITY	false	false
M4	M4-GOODALL-BOUNDED	LEAVE_MISSINGNESS_DIAGNOSTICS_OUT	LEAVE_MISSINGNESS_DIAGNOSTICS_OUT	20	72	1	1	1	1	DIRECT_SCORER_SENSITIVITY	false	false
M4	M4-GOODALL-BOUNDED	LEAVE_MISSINGNESS_DIAGNOSTICS_OUT	LEAVE_MISSINGNESS_DIAGNOSTICS_OUT	50	72	1	1	1	1	DIRECT_SCORER_SENSITIVITY	false	false
M4	M4-GOODALL-BOUNDED	LEAVE_INTERACTIONS_OUT	LEAVE_INTERACTIONS_OUT	10	72	1	1	1	1	NOT_APPLICABLE_BASE_HAS_NO_INTERACTIONS	false	false
M4	M4-GOODALL-BOUNDED	LEAVE_INTERACTIONS_OUT	LEAVE_INTERACTIONS_OUT	20	72	1	1	1	1	NOT_APPLICABLE_BASE_HAS_NO_INTERACTIONS	false	false
M4	M4-GOODALL-BOUNDED	LEAVE_INTERACTIONS_OUT	LEAVE_INTERACTIONS_OUT	50	72	1	1	1	1	NOT_APPLICABLE_BASE_HAS_NO_INTERACTIONS	false	false
M4	M4-GOODALL-BOUNDED	REMOVE_LARGEST_CURATED_CONTAINER	REMOVE_LARGEST_CURATED_CONTAINER	10	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M4	M4-GOODALL-BOUNDED	REMOVE_LARGEST_CURATED_CONTAINER	REMOVE_LARGEST_CURATED_CONTAINER	20	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M4	M4-GOODALL-BOUNDED	REMOVE_LARGEST_CURATED_CONTAINER	REMOVE_LARGEST_CURATED_CONTAINER	50	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M4	M4-GOODALL-BOUNDED	REMOVE_DOMINANT_SOURCE	REMOVE_DOMINANT_SOURCE	10	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M4	M4-GOODALL-BOUNDED	REMOVE_DOMINANT_SOURCE	REMOVE_DOMINANT_SOURCE	20	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M4	M4-GOODALL-BOUNDED	REMOVE_DOMINANT_SOURCE	REMOVE_DOMINANT_SOURCE	50	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M4	M4-GOODALL-BOUNDED	BROAD_CONTAINER_STOP_25PCT	CHANGE_BROAD_CONTAINER_THRESHOLD	10	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M4	M4-GOODALL-BOUNDED	BROAD_CONTAINER_STOP_25PCT	CHANGE_BROAD_CONTAINER_THRESHOLD	20	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M4	M4-GOODALL-BOUNDED	BROAD_CONTAINER_STOP_25PCT	CHANGE_BROAD_CONTAINER_THRESHOLD	50	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M4	M4-GOODALL-BOUNDED	BROAD_CONTAINER_STOP_50PCT	CHANGE_BROAD_CONTAINER_THRESHOLD	10	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M4	M4-GOODALL-BOUNDED	BROAD_CONTAINER_STOP_50PCT	CHANGE_BROAD_CONTAINER_THRESHOLD	20	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M4	M4-GOODALL-BOUNDED	BROAD_CONTAINER_STOP_50PCT	CHANGE_BROAD_CONTAINER_THRESHOLD	50	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M4	M4-GOODALL-BOUNDED	BROAD_CONTAINER_STOP_75PCT	CHANGE_BROAD_CONTAINER_THRESHOLD	10	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M4	M4-GOODALL-BOUNDED	BROAD_CONTAINER_STOP_75PCT	CHANGE_BROAD_CONTAINER_THRESHOLD	20	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M4	M4-GOODALL-BOUNDED	BROAD_CONTAINER_STOP_75PCT	CHANGE_BROAD_CONTAINER_THRESHOLD	50	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M4	M4-GOODALL-BOUNDED	BROAD_CONTAINER_STOP_90PCT	CHANGE_BROAD_CONTAINER_THRESHOLD	10	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M4	M4-GOODALL-BOUNDED	BROAD_CONTAINER_STOP_90PCT	CHANGE_BROAD_CONTAINER_THRESHOLD	20	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M4	M4-GOODALL-BOUNDED	BROAD_CONTAINER_STOP_90PCT	CHANGE_BROAD_CONTAINER_THRESHOLD	50	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M4	M4-GOODALL-BOUNDED	RARE_SUPPORT_2	CHANGE_RARE_SUPPORT_THRESHOLD	10	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M4	M4-GOODALL-BOUNDED	RARE_SUPPORT_2	CHANGE_RARE_SUPPORT_THRESHOLD	20	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M4	M4-GOODALL-BOUNDED	RARE_SUPPORT_2	CHANGE_RARE_SUPPORT_THRESHOLD	50	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M4	M4-GOODALL-BOUNDED	RARE_SUPPORT_3	CHANGE_RARE_SUPPORT_THRESHOLD	10	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M4	M4-GOODALL-BOUNDED	RARE_SUPPORT_3	CHANGE_RARE_SUPPORT_THRESHOLD	20	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M4	M4-GOODALL-BOUNDED	RARE_SUPPORT_3	CHANGE_RARE_SUPPORT_THRESHOLD	50	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M4	M4-GOODALL-BOUNDED	RARE_SUPPORT_5	CHANGE_RARE_SUPPORT_THRESHOLD	10	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M4	M4-GOODALL-BOUNDED	RARE_SUPPORT_5	CHANGE_RARE_SUPPORT_THRESHOLD	20	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M4	M4-GOODALL-BOUNDED	RARE_SUPPORT_5	CHANGE_RARE_SUPPORT_THRESHOLD	50	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M4	M4-GOODALL-BOUNDED	RARE_SUPPORT_10	CHANGE_RARE_SUPPORT_THRESHOLD	10	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M4	M4-GOODALL-BOUNDED	RARE_SUPPORT_10	CHANGE_RARE_SUPPORT_THRESHOLD	20	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M4	M4-GOODALL-BOUNDED	RARE_SUPPORT_10	CHANGE_RARE_SUPPORT_THRESHOLD	50	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M4	M4-GOODALL-BOUNDED	RARE_SUPPORT_20	CHANGE_RARE_SUPPORT_THRESHOLD	10	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M4	M4-GOODALL-BOUNDED	RARE_SUPPORT_20	CHANGE_RARE_SUPPORT_THRESHOLD	20	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M4	M4-GOODALL-BOUNDED	RARE_SUPPORT_20	CHANGE_RARE_SUPPORT_THRESHOLD	50	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M4	M4-GOODALL-BOUNDED	TEMPORAL_DECAY_5Y	CHANGE_TEMPORAL_DECAY	10	72	0.5	0	0.28371289371754027	-0.6874125874125875	DIRECT_SCORER_SENSITIVITY	false	false
M4	M4-GOODALL-BOUNDED	TEMPORAL_DECAY_5Y	CHANGE_TEMPORAL_DECAY	20	72	0.5465277777777778	0	0.2567573387169987	-0.6443657635467981	DIRECT_SCORER_SENSITIVITY	false	false
M4	M4-GOODALL-BOUNDED	TEMPORAL_DECAY_5Y	CHANGE_TEMPORAL_DECAY	50	72	0.5780555555555555	0.04	0.29026377350465493	-0.6351218702333641	DIRECT_SCORER_SENSITIVITY	false	false
M4	M4-GOODALL-BOUNDED	TEMPORAL_DECAY_10Y	CHANGE_TEMPORAL_DECAY	10	72	0.47361111111111115	0	0.2743090809526334	-0.6874125874125875	DIRECT_SCORER_SENSITIVITY	false	false
M4	M4-GOODALL-BOUNDED	TEMPORAL_DECAY_10Y	CHANGE_TEMPORAL_DECAY	20	72	0.5125	0	0.20091613025996513	-0.6751006603317764	DIRECT_SCORER_SENSITIVITY	false	false
M4	M4-GOODALL-BOUNDED	TEMPORAL_DECAY_10Y	CHANGE_TEMPORAL_DECAY	50	72	0.5327777777777778	0	0.2141711711123642	-0.6095617529880478	DIRECT_SCORER_SENSITIVITY	false	false
M4	M4-GOODALL-BOUNDED	TEMPORAL_DECAY_20Y	CHANGE_TEMPORAL_DECAY	10	72	0.46111111111111114	0	0.26810122671059505	-0.6874125874125875	DIRECT_SCORER_SENSITIVITY	false	false
M4	M4-GOODALL-BOUNDED	TEMPORAL_DECAY_20Y	CHANGE_TEMPORAL_DECAY	20	72	0.4965277777777778	0	0.16611079828200706	-0.6751006603317764	DIRECT_SCORER_SENSITIVITY	false	false
M4	M4-GOODALL-BOUNDED	TEMPORAL_DECAY_20Y	CHANGE_TEMPORAL_DECAY	50	72	0.5205555555555555	0	0.18833513225855358	-0.6095617529880478	DIRECT_SCORER_SENSITIVITY	false	false
M4	M4-GOODALL-BOUNDED	TEMPORAL_DECAY_40Y	CHANGE_TEMPORAL_DECAY	10	72	0.4555555555555555	0	0.2604534716717092	-0.6874125874125875	DIRECT_SCORER_SENSITIVITY	false	false
M4	M4-GOODALL-BOUNDED	TEMPORAL_DECAY_40Y	CHANGE_TEMPORAL_DECAY	20	72	0.46319444444444446	0	0.1597369241745591	-0.6751006603317764	DIRECT_SCORER_SENSITIVITY	false	false
M4	M4-GOODALL-BOUNDED	TEMPORAL_DECAY_40Y	CHANGE_TEMPORAL_DECAY	50	72	0.49805555555555553	0	0.15618343833447978	-0.6095617529880478	DIRECT_SCORER_SENSITIVITY	false	false
M4	M4-GOODALL-BOUNDED	TEMPORAL_DECAY_80Y	CHANGE_TEMPORAL_DECAY	10	72	0.43333333333333335	0	0.19590702950958544	-0.6874125874125875	DIRECT_SCORER_SENSITIVITY	false	false
M4	M4-GOODALL-BOUNDED	TEMPORAL_DECAY_80Y	CHANGE_TEMPORAL_DECAY	20	72	0.48055555555555557	0	0.13491255864160634	-0.6751006603317764	DIRECT_SCORER_SENSITIVITY	false	false
M4	M4-GOODALL-BOUNDED	TEMPORAL_DECAY_80Y	CHANGE_TEMPORAL_DECAY	50	72	0.5136111111111111	0	0.16313932576155685	-0.6095617529880478	DIRECT_SCORER_SENSITIVITY	false	false
M4	M4-GOODALL-BOUNDED	FAMILY_NORMALIZATION_EQUAL_FAMILY	CHANGE_FAMILY_NORMALIZATION	10	72	1	1	1	1	DIRECT_SCORER_SENSITIVITY	false	false
M4	M4-GOODALL-BOUNDED	FAMILY_NORMALIZATION_EQUAL_FAMILY	CHANGE_FAMILY_NORMALIZATION	20	72	1	1	1	1	DIRECT_SCORER_SENSITIVITY	false	false
M4	M4-GOODALL-BOUNDED	FAMILY_NORMALIZATION_EQUAL_FAMILY	CHANGE_FAMILY_NORMALIZATION	50	72	1	1	1	1	DIRECT_SCORER_SENSITIVITY	false	false
M4	M4-GOODALL-BOUNDED	FAMILY_NORMALIZATION_AVAILABILITY_NORMALIZED	CHANGE_FAMILY_NORMALIZATION	10	72	1	1	1	1	DIRECT_SCORER_SENSITIVITY	false	false
M4	M4-GOODALL-BOUNDED	FAMILY_NORMALIZATION_AVAILABILITY_NORMALIZED	CHANGE_FAMILY_NORMALIZATION	20	72	1	1	1	1	DIRECT_SCORER_SENSITIVITY	false	false
M4	M4-GOODALL-BOUNDED	FAMILY_NORMALIZATION_AVAILABILITY_NORMALIZED	CHANGE_FAMILY_NORMALIZATION	50	72	1	1	1	1	DIRECT_SCORER_SENSITIVITY	false	false
M4	M4-GOODALL-BOUNDED	FAMILY_NORMALIZATION_USER_SELECTED	CHANGE_FAMILY_NORMALIZATION	10	72	0.9430555555555556	0.6	0.9229771991500139	-0.12272727272727274	DIRECT_SCORER_SENSITIVITY	false	false
M4	M4-GOODALL-BOUNDED	FAMILY_NORMALIZATION_USER_SELECTED	CHANGE_FAMILY_NORMALIZATION	20	72	0.9180555555555555	0.55	0.8900054897708013	0.23263350068461894	DIRECT_SCORER_SENSITIVITY	false	false
M4	M4-GOODALL-BOUNDED	FAMILY_NORMALIZATION_USER_SELECTED	CHANGE_FAMILY_NORMALIZATION	50	72	0.9402777777777778	0.52	0.8990489225164363	0.16897798225435426	DIRECT_SCORER_SENSITIVITY	false	false
M4	M4-GOODALL-BOUNDED	FAMILY_NORMALIZATION_CAPPED_FAMILY	CHANGE_FAMILY_NORMALIZATION	10	72	0.8416666666666667	0	0.7711487925740889	-0.6470588235294118	DIRECT_SCORER_SENSITIVITY	false	false
M4	M4-GOODALL-BOUNDED	FAMILY_NORMALIZATION_CAPPED_FAMILY	CHANGE_FAMILY_NORMALIZATION	20	72	0.8500000000000001	0	0.7469444105157709	-0.6237623762376238	DIRECT_SCORER_SENSITIVITY	false	false
M4	M4-GOODALL-BOUNDED	FAMILY_NORMALIZATION_CAPPED_FAMILY	CHANGE_FAMILY_NORMALIZATION	50	72	0.883888888888889	0	0.7856656921418497	-0.6095617529880478	DIRECT_SCORER_SENSITIVITY	false	false
M5	M5-GOWER-TEMP4	LEAVE_CONTEXT_OUT	LEAVE_CONTEXT_OUT	10	72	0.6097222222222222	0	0.4375821149121484	-0.6470588235294118	DIRECT_SCORER_SENSITIVITY	false	false
M5	M5-GOWER-TEMP4	LEAVE_CONTEXT_OUT	LEAVE_CONTEXT_OUT	20	72	0.6090277777777778	0	0.4017043994334251	-0.6237623762376238	DIRECT_SCORER_SENSITIVITY	false	false
M5	M5-GOWER-TEMP4	LEAVE_CONTEXT_OUT	LEAVE_CONTEXT_OUT	50	72	0.5924999999999999	0	0.3714704023478381	-0.6095617529880478	DIRECT_SCORER_SENSITIVITY	false	false
M5	M5-GOWER-TEMP4	LEAVE_TIME_OUT	LEAVE_TIME_OUT	10	72	0.5902777777777778	0	0.20209111819441833	-0.7101152368758001	DIRECT_SCORER_SENSITIVITY	false	false
M5	M5-GOWER-TEMP4	LEAVE_TIME_OUT	LEAVE_TIME_OUT	20	72	0.6798611111111111	0	0.32577728683141494	-0.6237623762376238	DIRECT_SCORER_SENSITIVITY	false	false
M5	M5-GOWER-TEMP4	LEAVE_TIME_OUT	LEAVE_TIME_OUT	50	72	0.8080555555555555	0	0.5176539135440007	-0.6095617529880478	DIRECT_SCORER_SENSITIVITY	false	false
M5	M5-GOWER-TEMP4	LEAVE_GEOGRAPHY_OUT	LEAVE_GEOGRAPHY_OUT	10	72	0.5208333333333334	0	0.37342638796042715	-0.6470588235294118	DIRECT_SCORER_SENSITIVITY	false	false
M5	M5-GOWER-TEMP4	LEAVE_GEOGRAPHY_OUT	LEAVE_GEOGRAPHY_OUT	20	72	0.4708333333333333	0	0.2489835344710168	-0.6386554621848739	DIRECT_SCORER_SENSITIVITY	false	false
M5	M5-GOWER-TEMP4	LEAVE_GEOGRAPHY_OUT	LEAVE_GEOGRAPHY_OUT	50	72	0.4658333333333333	0	0.16279012900146708	-0.6095617529880478	DIRECT_SCORER_SENSITIVITY	false	false
M5	M5-GOWER-TEMP4	LEAVE_SOURCE_OUT	LEAVE_SOURCE_OUT	10	72	1	1	1	1	DIRECT_SCORER_SENSITIVITY	false	false
M5	M5-GOWER-TEMP4	LEAVE_SOURCE_OUT	LEAVE_SOURCE_OUT	20	72	1	1	1	1	DIRECT_SCORER_SENSITIVITY	false	false
M5	M5-GOWER-TEMP4	LEAVE_SOURCE_OUT	LEAVE_SOURCE_OUT	50	72	1	1	1	1	DIRECT_SCORER_SENSITIVITY	false	false
M5	M5-GOWER-TEMP4	LEAVE_CURATION_OUT	LEAVE_CURATION_OUT	10	72	1	1	1	1	DIRECT_SCORER_SENSITIVITY	false	false
M5	M5-GOWER-TEMP4	LEAVE_CURATION_OUT	LEAVE_CURATION_OUT	20	72	1	1	1	1	DIRECT_SCORER_SENSITIVITY	false	false
M5	M5-GOWER-TEMP4	LEAVE_CURATION_OUT	LEAVE_CURATION_OUT	50	72	1	1	1	1	DIRECT_SCORER_SENSITIVITY	false	false
M5	M5-GOWER-TEMP4	LEAVE_MISSINGNESS_DIAGNOSTICS_OUT	LEAVE_MISSINGNESS_DIAGNOSTICS_OUT	10	72	1	1	1	1	DIRECT_SCORER_SENSITIVITY	false	false
M5	M5-GOWER-TEMP4	LEAVE_MISSINGNESS_DIAGNOSTICS_OUT	LEAVE_MISSINGNESS_DIAGNOSTICS_OUT	20	72	1	1	1	1	DIRECT_SCORER_SENSITIVITY	false	false
M5	M5-GOWER-TEMP4	LEAVE_MISSINGNESS_DIAGNOSTICS_OUT	LEAVE_MISSINGNESS_DIAGNOSTICS_OUT	50	72	1	1	1	1	DIRECT_SCORER_SENSITIVITY	false	false
M5	M5-GOWER-TEMP4	LEAVE_INTERACTIONS_OUT	LEAVE_INTERACTIONS_OUT	10	72	1	1	1	1	NOT_APPLICABLE_BASE_HAS_NO_INTERACTIONS	false	false
M5	M5-GOWER-TEMP4	LEAVE_INTERACTIONS_OUT	LEAVE_INTERACTIONS_OUT	20	72	1	1	1	1	NOT_APPLICABLE_BASE_HAS_NO_INTERACTIONS	false	false
M5	M5-GOWER-TEMP4	LEAVE_INTERACTIONS_OUT	LEAVE_INTERACTIONS_OUT	50	72	1	1	1	1	NOT_APPLICABLE_BASE_HAS_NO_INTERACTIONS	false	false
M5	M5-GOWER-TEMP4	REMOVE_LARGEST_CURATED_CONTAINER	REMOVE_LARGEST_CURATED_CONTAINER	10	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M5	M5-GOWER-TEMP4	REMOVE_LARGEST_CURATED_CONTAINER	REMOVE_LARGEST_CURATED_CONTAINER	20	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M5	M5-GOWER-TEMP4	REMOVE_LARGEST_CURATED_CONTAINER	REMOVE_LARGEST_CURATED_CONTAINER	50	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M5	M5-GOWER-TEMP4	REMOVE_DOMINANT_SOURCE	REMOVE_DOMINANT_SOURCE	10	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M5	M5-GOWER-TEMP4	REMOVE_DOMINANT_SOURCE	REMOVE_DOMINANT_SOURCE	20	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M5	M5-GOWER-TEMP4	REMOVE_DOMINANT_SOURCE	REMOVE_DOMINANT_SOURCE	50	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M5	M5-GOWER-TEMP4	BROAD_CONTAINER_STOP_25PCT	CHANGE_BROAD_CONTAINER_THRESHOLD	10	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M5	M5-GOWER-TEMP4	BROAD_CONTAINER_STOP_25PCT	CHANGE_BROAD_CONTAINER_THRESHOLD	20	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M5	M5-GOWER-TEMP4	BROAD_CONTAINER_STOP_25PCT	CHANGE_BROAD_CONTAINER_THRESHOLD	50	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M5	M5-GOWER-TEMP4	BROAD_CONTAINER_STOP_50PCT	CHANGE_BROAD_CONTAINER_THRESHOLD	10	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M5	M5-GOWER-TEMP4	BROAD_CONTAINER_STOP_50PCT	CHANGE_BROAD_CONTAINER_THRESHOLD	20	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M5	M5-GOWER-TEMP4	BROAD_CONTAINER_STOP_50PCT	CHANGE_BROAD_CONTAINER_THRESHOLD	50	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M5	M5-GOWER-TEMP4	BROAD_CONTAINER_STOP_75PCT	CHANGE_BROAD_CONTAINER_THRESHOLD	10	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M5	M5-GOWER-TEMP4	BROAD_CONTAINER_STOP_75PCT	CHANGE_BROAD_CONTAINER_THRESHOLD	20	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M5	M5-GOWER-TEMP4	BROAD_CONTAINER_STOP_75PCT	CHANGE_BROAD_CONTAINER_THRESHOLD	50	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M5	M5-GOWER-TEMP4	BROAD_CONTAINER_STOP_90PCT	CHANGE_BROAD_CONTAINER_THRESHOLD	10	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M5	M5-GOWER-TEMP4	BROAD_CONTAINER_STOP_90PCT	CHANGE_BROAD_CONTAINER_THRESHOLD	20	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M5	M5-GOWER-TEMP4	BROAD_CONTAINER_STOP_90PCT	CHANGE_BROAD_CONTAINER_THRESHOLD	50	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M5	M5-GOWER-TEMP4	RARE_SUPPORT_2	CHANGE_RARE_SUPPORT_THRESHOLD	10	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M5	M5-GOWER-TEMP4	RARE_SUPPORT_2	CHANGE_RARE_SUPPORT_THRESHOLD	20	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M5	M5-GOWER-TEMP4	RARE_SUPPORT_2	CHANGE_RARE_SUPPORT_THRESHOLD	50	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M5	M5-GOWER-TEMP4	RARE_SUPPORT_3	CHANGE_RARE_SUPPORT_THRESHOLD	10	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M5	M5-GOWER-TEMP4	RARE_SUPPORT_3	CHANGE_RARE_SUPPORT_THRESHOLD	20	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M5	M5-GOWER-TEMP4	RARE_SUPPORT_3	CHANGE_RARE_SUPPORT_THRESHOLD	50	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M5	M5-GOWER-TEMP4	RARE_SUPPORT_5	CHANGE_RARE_SUPPORT_THRESHOLD	10	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M5	M5-GOWER-TEMP4	RARE_SUPPORT_5	CHANGE_RARE_SUPPORT_THRESHOLD	20	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M5	M5-GOWER-TEMP4	RARE_SUPPORT_5	CHANGE_RARE_SUPPORT_THRESHOLD	50	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M5	M5-GOWER-TEMP4	RARE_SUPPORT_10	CHANGE_RARE_SUPPORT_THRESHOLD	10	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M5	M5-GOWER-TEMP4	RARE_SUPPORT_10	CHANGE_RARE_SUPPORT_THRESHOLD	20	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M5	M5-GOWER-TEMP4	RARE_SUPPORT_10	CHANGE_RARE_SUPPORT_THRESHOLD	50	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M5	M5-GOWER-TEMP4	RARE_SUPPORT_20	CHANGE_RARE_SUPPORT_THRESHOLD	10	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
