alias_id	query_id	pair_id	candidate_source_id	rank	round16a_ledger_id	doi	title	stable_url	exact_match	derivative_rule	net_new_evidence_object_count	record_sha256
R16B-R16A-QUERY-ALIAS:6243463c62bc63a7f526d050facc43f4392a3073ba16353c7973038d1e3717e0	R16A-CROSSREF-QUERY:084913c829557194fb9bfdce821ac38d9f16ecb5d82e4c8e720f061be67935c7	R16A-PAIR:3538f2b914c77da940e7a8a6fa141c362ecf623ea66d654d3532eb6092749a66	CROSSREF:DOI:10.1093/jdh/16.3.260	1	R16A-R16A-PAIR:3538f2b914c77da940e7a8a6fa141c362ecf623ea66d654d3532eb6092749a66-XREF-01	10.1093/jdh/16.3.260	Graphic Design History * Clean New World: Culture, Politics, and Graphic Design	https://doi.org/10.1093/jdh/16.3.260	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	92e2198a355a83ee1c334225220292ecb2d4717f9164e5e65d6ade073da0c2a2
R16B-R16A-QUERY-ALIAS:6248929d678b9d2d0c4fc72bd72db4c55adb10215c421380347221074350787a	R16A-CROSSREF-QUERY:3989c065c1ab6ea951f1a39dcbff8e0c8b6571ee385d5169021af9c78f477fbe	R16A-PAIR:96fdd1f24d8163c32490ddd3e6a3b8cb57bc328238696941e38d4ad1aab107e8	CROSSREF:DOI:10.37862/aaeportal.00152.009	3	R16A-R16A-PAIR:96fdd1f24d8163c32490ddd3e6a3b8cb57bc328238696941e38d4ad1aab107e8-XREF-03	10.37862/aaeportal.00152.009	6. Women in Graphic Design History	https://doi.org/10.37862/aaeportal.00152.009	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	6baedec6db3499d5dada6d14264e55446e27381e77801b2b6f6c9b834b931e36
R16B-R16A-QUERY-ALIAS:624ed5c6c72c877ed3dda6986ec99df425bb7a7c474bb2fbd3e91328c25b06f7	R16A-CROSSREF-QUERY:34b891683d5fc52e8913516ddd4a6e54d268b92d828b56ff2d6e79f664355dc7	R16A-PAIR:c5acaa9966388bdb84b003e207bebc8236938e46d3df30d204309873cd56501c	CROSSREF:DOI:10.4324/9780429435935-1	2	R16A-R16A-PAIR:c5acaa9966388bdb84b003e207bebc8236938e46d3df30d204309873cd56501c-XREF-02	10.4324/9780429435935-1	Framing and reframing exhibition graphic design	https://doi.org/10.4324/9780429435935-1	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	0aee0517e8264f31570e5aaea128b6e6e82a563eca62f2a63240d1412b23f495
R16B-R16A-QUERY-ALIAS:62b2ba339e1711e15d18811522f5ed0b17f722488956eaa66d6a4d5ed2f75575	R16A-CROSSREF-QUERY:cd8a35a84f76bf3260cd28f0b30475bfc28b6ecd7841a17018069a3fbbf1845d	R16A-PAIR:98cd0d92bb191bf7ba84ded8b918d85c6c4ea18ac998b40e669778c97acc06ee	CROSSREF:DOI:10.18356/afa78d57-en	2	R16A-R16A-PAIR:98cd0d92bb191bf7ba84ded8b918d85c6c4ea18ac998b40e669778c97acc06ee-XREF-02	10.18356/afa78d57-en	Graphic design	https://doi.org/10.18356/afa78d57-en	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	762c073621c8262225acf2b1ba0439250fe87cc8cd0234c60786d8f714d64e72
R16B-R16A-QUERY-ALIAS:62bcdd416a742eee6c08b29bfac7e69bf079f993742ff410cbefa6742a26a0c7	R16A-CROSSREF-QUERY:2157ec5736bb154d5158c2d737aebdda4a7e0d92cfd94b0da34463ab15c9c02a	R16A-PAIR:5f9b59eb03b455e990d1bed0cd4942f8325a1052ec3f5e3ecd09aea6f14fee47	CROSSREF:DOI:10.2307/j.ctt18mvngc.7	4	R16A-R16A-PAIR:5f9b59eb03b455e990d1bed0cd4942f8325a1052ec3f5e3ecd09aea6f14fee47-XREF-04	10.2307/j.ctt18mvngc.7	Craft and Design	https://doi.org/10.2307/j.ctt18mvngc.7	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	88797cec53b00cd8cf6a94a5486ffe015afea3b70ac92f7442f500e7272dbc53
R16B-R16A-QUERY-ALIAS:62c279de2463e5e9b492ded0d0fe1bb1fb1687e41b3f8e08a5f2e2ff8c401189	R16A-CROSSREF-QUERY:5ed20c03a5c60a2d362011a523548cbf814c87e47b873393df6327b7359b054d	R16A-PAIR:52e969b1224b6d9156582a7f31028334249625db270ada5b3e5c6ad709c8e93e	CROSSREF:DOI:10.5040/9781350075054.ch-003	5	R16A-R16A-PAIR:52e969b1224b6d9156582a7f31028334249625db270ada5b3e5c6ad709c8e93e-XREF-05	10.5040/9781350075054.ch-003	Typography	https://doi.org/10.5040/9781350075054.ch-003	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	b42d0e13277b80eb2f44fce6f56dd76545ff5310b0b3b1d2bfb75a7d0d851f6e
R16B-R16A-QUERY-ALIAS:62e19d62225514458d559ccb6f645e55319da535614358371e5ea30cecfcf851	R16A-CROSSREF-QUERY:4fa0f6b4e30169ef7eb1e70e8a06e94a0b58081efbfed124c1d3e5d44b608447	R16A-PAIR:4272bca21c2e95f7e7f18f09075ec5be14d104ad6363d668672ff0ee495a9976	CROSSREF:DOI:10.21326/ksdt.2009..22.001	5	R16A-R16A-PAIR:4272bca21c2e95f7e7f18f09075ec5be14d104ad6363d668672ff0ee495a9976-XREF-05	10.21326/ksdt.2009..22.001	Graphic Design History as an Introspection Process - Focused on the three points of writing graphic design history -	https://doi.org/10.21326/ksdt.2009..22.001	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	887317d969669614f5dd7130011e50c86831dc769467d2ad2de467f97d092b88
R16B-R16A-QUERY-ALIAS:62e95f1510714bc0b533b94aa36f8ca2e709722ff84836ea6e4081c56b1a0f0b	R16A-CROSSREF-QUERY:0d03720db9305cca68fd6f48c82f8c0815a4582e650b2380b3d2a0b6a98cf29d	R16A-PAIR:cdc84d10a66072ae9198855b59310f21d8165013104542b38041741fe2421e57	CROSSREF:DOI:10.1093/jdh/epw049	1	R16A-R16A-PAIR:cdc84d10a66072ae9198855b59310f21d8165013104542b38041741fe2421e57-XREF-01	10.1093/jdh/epw049	On the Outskirts: the Geography of Design and the Self-exoticization of Danish Design	https://doi.org/10.1093/jdh/epw049	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	7cd00378fa02c61e966b979a61c89f766c51d1545139ff0ea2d12f2b7c711b87
R16B-R16A-QUERY-ALIAS:630c8527aee3ee0cc4ca8fa07fee7d77165d777cf41b98cfc520efca44e95aa2	R16A-CROSSREF-QUERY:262f76516a8b67a796cb2883f776bb73d479013fe1300a6675b7819999e09ec6	R16A-PAIR:e153332b67669fdaa24f256bfcf61135e56eb2894e48481afc71ae4327c81422	CROSSREF:DOI:10.4324/9780203133194-14	5	R16A-R16A-PAIR:e153332b67669fdaa24f256bfcf61135e56eb2894e48481afc71ae4327c81422-XREF-05	10.4324/9780203133194-14	Graphic Design	https://doi.org/10.4324/9780203133194-14	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	ee89db8377a06c9ced6208d85fa8270867a433466e28fffa9cbcfc2e40a386d6
R16B-R16A-QUERY-ALIAS:631ed122427411ca5280b31370ae05f3468e33011ef119b597322e119d44019a	R16A-CROSSREF-QUERY:2d33ac5362d34e02a16ddfa5facf83a19a95adefe3d9c9498b38a030b5daa29c	R16A-PAIR:73d49851436f0847789a03ff72e61c66d4622485b6effbd86d90cd35d5aba1b8	CROSSREF:DOI:10.31274/etd-20210609-71	2	R16A-R16A-PAIR:73d49851436f0847789a03ff72e61c66d4622485b6effbd86d90cd35d5aba1b8-XREF-02	10.31274/etd-20210609-71	Communicating graphic design career experiences using feature film screenplay and production design	https://doi.org/10.31274/etd-20210609-71	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	e16de295ee659dbda9c9bfe01643c514e4a21539a170a0eb50cfd4328c6f68de
R16B-R16A-QUERY-ALIAS:63492f0fcfcb1b4fc607285281d29cd2ead7f9926fbeb9564372fd650ad01331	R16A-CROSSREF-QUERY:cfd6f81100be99773e5bd06ece466df9feaff947aeef61a458ae1c2753a9b996	R16A-PAIR:7da7dfea11e8b1ff8c1bba0bc5d5f6352b22873f31f55de5bb9a6428ec83c6ad	CROSSREF:DOI:10.1201/9780429021251-10	4	R16A-R16A-PAIR:7da7dfea11e8b1ff8c1bba0bc5d5f6352b22873f31f55de5bb9a6428ec83c6ad-XREF-04	10.1201/9780429021251-10	Typography in Design	https://doi.org/10.1201/9780429021251-10	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	6fad6cb7929d6cc8b878366df541ebdc630f8b245d4e76c0c914fa36d13afd1c
R16B-R16A-QUERY-ALIAS:6353c7bc8834ffd7282a855eca46bf0f0a2166a14e09f96a30c1e2d635016d2e	R16A-CROSSREF-QUERY:3989c065c1ab6ea951f1a39dcbff8e0c8b6571ee385d5169021af9c78f477fbe	R16A-PAIR:96fdd1f24d8163c32490ddd3e6a3b8cb57bc328238696941e38d4ad1aab107e8	CROSSREF:DOI:10.4324/9780203133194-14	2	R16A-R16A-PAIR:96fdd1f24d8163c32490ddd3e6a3b8cb57bc328238696941e38d4ad1aab107e8-XREF-02	10.4324/9780203133194-14	Graphic Design	https://doi.org/10.4324/9780203133194-14	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	712dd77539a262837e21ac7d1fed4cd48347c94b0b41cca2a13d4cb7fcb8c63d
R16B-R16A-QUERY-ALIAS:6355bbf67ae57a0640a939e406c2a5191886d7ab0eadd2a6ee4e77d810af6543	R16A-CROSSREF-QUERY:f56c2bdebf8b239ff0573863b390264c6684ff1c41f40d9a885ee139ef26abd6	R16A-PAIR:95b8a17885d231f030b15f8b4f027c71313290e4c1ec5857f1ee22395abb6a16	CROSSREF:DOI:10.37862/aaeportal.00152.009	3	R16A-R16A-PAIR:95b8a17885d231f030b15f8b4f027c71313290e4c1ec5857f1ee22395abb6a16-XREF-03	10.37862/aaeportal.00152.009	6. Women in Graphic Design History	https://doi.org/10.37862/aaeportal.00152.009	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	13a7a80bd8cb16df567e18243e89c7479019564b7f9a7716ba460a6f986e6c39
R16B-R16A-QUERY-ALIAS:6393b21dac0cce73c3ff3fcd1451ee0381d0224121b47ef3cef5b0cb03d945c6	R16A-CROSSREF-QUERY:3addd41c69482817358da1a6d1de048d385bc1f7b9a1e11f097b9e3ed91e40ae	R16A-PAIR:32a117d0220e286a1aef6f97356d5778b449100416f800cbb521c1e2497d1317	CROSSREF:DOI:10.5040/9781474293761.0186	1	R16A-R16A-PAIR:32a117d0220e286a1aef6f97356d5778b449100416f800cbb521c1e2497d1317-XREF-01	10.5040/9781474293761.0186	Propaganda	https://doi.org/10.5040/9781474293761.0186	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	988bb8fb7a8f8d1348287f74a578aad4da882e81a27c7c9f1db3ba29852bb423
R16B-R16A-QUERY-ALIAS:639a9df913ee9c9296641ce8006976eb901bbc91145b0d0d9b2f40d207b4d10a	R16A-CROSSREF-QUERY:262f76516a8b67a796cb2883f776bb73d479013fe1300a6675b7819999e09ec6	R16A-PAIR:e153332b67669fdaa24f256bfcf61135e56eb2894e48481afc71ae4327c81422	CROSSREF:DOI:10.18356/afa78d57-en	2	R16A-R16A-PAIR:e153332b67669fdaa24f256bfcf61135e56eb2894e48481afc71ae4327c81422-XREF-02	10.18356/afa78d57-en	Graphic design	https://doi.org/10.18356/afa78d57-en	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	407dede163bdefd089ce639922a1b1b00cf45d6fe96bc81eea35aeff6535ba6f
R16B-R16A-QUERY-ALIAS:63c54a9d102e5a98032305d332a32f8f8da0ed280283d614a8d891493bf84d80	R16A-CROSSREF-QUERY:37ee6e13e20e874712c795087fdc4dd61f0ceb38f70fa8d205f327d8d1f0bfc0	R16A-PAIR:6e1e4deeb4f01c836718fb14840e3268c2dc1899947ab46e484fb9c33b00604a	CROSSREF:DOI:10.37862/aaeportal.00152.009	5	R16A-R16A-PAIR:6e1e4deeb4f01c836718fb14840e3268c2dc1899947ab46e484fb9c33b00604a-XREF-05	10.37862/aaeportal.00152.009	6. Women in Graphic Design History	https://doi.org/10.37862/aaeportal.00152.009	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	ab832da5b8d0cbaf12a46e4310294045318cdff958a4ce25c9809050079d2f3e
R16B-R16A-QUERY-ALIAS:64190586012c7f26fbf38c08d7fa8a7ec1dde2e0cbe6bf6742f1b1c135bd5473	R16A-CROSSREF-QUERY:b3db39b9aa24b8edd5dcb305a712a5dfe96a18084dc6abb78b40e6d48f21f46e	R16A-PAIR:dcf60c28b1a3169632f8775927403fbb21630d522f45b38932c2afa53ea11562	CROSSREF:DOI:10.1093/jdh/16.3.260	2	R16A-R16A-PAIR:dcf60c28b1a3169632f8775927403fbb21630d522f45b38932c2afa53ea11562-XREF-02	10.1093/jdh/16.3.260	Graphic Design History * Clean New World: Culture, Politics, and Graphic Design	https://doi.org/10.1093/jdh/16.3.260	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	2916140c76e98f1f69af4b9e564e48d310e5faaeb6589c71c5d6813a1ad6759e
R16B-R16A-QUERY-ALIAS:642d3e63b246052edd6b9cc319987570701b945f335466c4b29bf72272b96a45	R16A-CROSSREF-QUERY:7ee3be6fa17dc9a75b390cdaedc6d19d4e69efc2d3b0a8ba188a3c5bcddd89be	R16A-PAIR:1b4e3ac19dd57c5252f969151c8e429f1937ad4166c6cb27c03741829a1040f9	CROSSREF:DOI:10.4324/9780203133194-14	3	R16A-R16A-PAIR:1b4e3ac19dd57c5252f969151c8e429f1937ad4166c6cb27c03741829a1040f9-XREF-03	10.4324/9780203133194-14	Graphic Design	https://doi.org/10.4324/9780203133194-14	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	a0ec1320eb83e7b8b8b44b325990220916252dd2b749552120a378e2c5ca5ac4
R16B-R16A-QUERY-ALIAS:6437ccc3e11907049ee777919850a013a353327829a0e6a221b05ab81c90314c	R16A-CROSSREF-QUERY:d247b8ff7a139e4d378728f2c9f14cf416cbe1e2f7c77fd9a6cd0c4448a78ae8	R16A-PAIR:89ae1a8a710d212483846349147212ab8b99d8c7ec42ad064c9bbd36608557c8	CROSSREF:DOI:10.1093/jdh/16.3.260	1	R16A-R16A-PAIR:89ae1a8a710d212483846349147212ab8b99d8c7ec42ad064c9bbd36608557c8-XREF-01	10.1093/jdh/16.3.260	Graphic Design History * Clean New World: Culture, Politics, and Graphic Design	https://doi.org/10.1093/jdh/16.3.260	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	c3f4c1058b2e39b0e6263669e4a25072adc64d814edaf405da6c2a30ed7afe69
R16B-R16A-QUERY-ALIAS:6448c59aa74e3105dd2214f17bebcb46ea268692033a600d99b9cf9f4c2622c7	R16A-CROSSREF-QUERY:2bc69cc32c7cdec678feffeacced1d57bf5223d6fb693855b999bc39d844a347	R16A-PAIR:ba848777333c4701d428bf6eacff0963e41b9d3ef726788a9530f45b03c273de	CROSSREF:DOI:10.1093/jdh/16.3.260	1	R16A-R16A-PAIR:ba848777333c4701d428bf6eacff0963e41b9d3ef726788a9530f45b03c273de-XREF-01	10.1093/jdh/16.3.260	Graphic Design History * Clean New World: Culture, Politics, and Graphic Design	https://doi.org/10.1093/jdh/16.3.260	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	aca9f0a086f3c672b80ff599cfaed838cef7bb3b0b1458b3e091f97f55e97677
R16B-R16A-QUERY-ALIAS:645255ff4febd3703cf3ebd3fc13f6a7b7f4cc9446bd4405154d01eca27cf188	R16A-CROSSREF-QUERY:54ea670954c3c3ed1e7eea80387a383f33c3e246c78d682955071d0bbd97028a	R16A-PAIR:e434151a92c6d3ee0b5ec6418b98078575f004d7066adeb4501748f6cf23a6ff	CROSSREF:DOI:10.1093/jdh/epaa034	1	R16A-R16A-PAIR:e434151a92c6d3ee0b5ec6418b98078575f004d7066adeb4501748f6cf23a6ff-XREF-01	10.1093/jdh/epaa034	Reading Graphic Design in Cultural Context	https://doi.org/10.1093/jdh/epaa034	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	a508e452fc8ef8024338d2f1fd09bc6156d39069b83921c67eefb0cbccb5acb1
R16B-R16A-QUERY-ALIAS:64550966ee3a680035507205d7a31baf244b7e37e2332668608b7bea0be21a69	R16A-CROSSREF-QUERY:f32b50715dda0b3a0d7e0ab7697639de53a4113e2603ab7800240af1d976dcdf	R16A-PAIR:49290f1446dcc0d33d27d728364dd990cfe94a61b5021ba0ba958e7182da8c8f	CROSSREF:DOI:10.1093/jdh/13.1.23	5	R16A-R16A-PAIR:49290f1446dcc0d33d27d728364dd990cfe94a61b5021ba0ba958e7182da8c8f-XREF-05	10.1093/jdh/13.1.23	State Patronage of Design? The Elitism/Commercialism Battle in the General Post Office's Graphic Production	https://doi.org/10.1093/jdh/13.1.23	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	1490238725f7a87c6c704389082ca6a85b350f76561ec4eb77d28a5c9431fb00
R16B-R16A-QUERY-ALIAS:6457380183dcc168ffd02a5078a80d12e9ab81e6610ddcb1232852677849cc19	R16A-CROSSREF-QUERY:5b2327dc7ba75c51d126e584538127412115d4287a1c35a0cc7c7e0d1b450b74	R16A-PAIR:5a44a126d6427a159cc4d5d5d0e95750ff9020efdd1cace08c226566017858a5	CROSSREF:DOI:10.37862/aaeportal.00152.009	3	R16A-R16A-PAIR:5a44a126d6427a159cc4d5d5d0e95750ff9020efdd1cace08c226566017858a5-XREF-03	10.37862/aaeportal.00152.009	6. Women in Graphic Design History	https://doi.org/10.37862/aaeportal.00152.009	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	5a8841cf88cc192dfbaea0339dee5c1847df26246c3ce35e16382ad181766e78
R16B-R16A-QUERY-ALIAS:6458f3743649aca775a2fe979f67b35e8d4e90d41f574be1cdf386af5bad3d4e	R16A-CROSSREF-QUERY:d358fa082ab0e61409d8c72d93d4db16fc2b6feb7be9c9f029d418f7581f582a	R16A-PAIR:1d642511c13711d051bcb971d3f76225a5e14fbe5d090edcadf129721f9f2b10	CROSSREF:DOI:10.1093/jdh/16.3.260	2	R16A-R16A-PAIR:1d642511c13711d051bcb971d3f76225a5e14fbe5d090edcadf129721f9f2b10-XREF-02	10.1093/jdh/16.3.260	Graphic Design History * Clean New World: Culture, Politics, and Graphic Design	https://doi.org/10.1093/jdh/16.3.260	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	ebc799c406799c7e478662f7841b3a5ccaed3af5ad0a9e831a9d99d5870964f6
R16B-R16A-QUERY-ALIAS:6479fc6123a3c3e80c439c4c8d00794a0cfdd7f8e457a7e60f9c2e30f454152a	R16A-CROSSREF-QUERY:e9b3a6bce69b88bb97f3c256cb221594d75fefc50eb7c048c4821b9c444e335e	R16A-PAIR:41c56402107ccd366d7b7fb1456e5084a1a5e11b960543a756fa6583b451dc2f	CROSSREF:DOI:10.1093/jdh/16.3.260	2	R16A-R16A-PAIR:41c56402107ccd366d7b7fb1456e5084a1a5e11b960543a756fa6583b451dc2f-XREF-02	10.1093/jdh/16.3.260	Graphic Design History * Clean New World: Culture, Politics, and Graphic Design	https://doi.org/10.1093/jdh/16.3.260	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	92c1c398b4f27daccb3b866366ded8ae7b46a8f75ba59d77950604dcee143418
R16B-R16A-QUERY-ALIAS:648410d7240e41a428a0aaeed83bb36d592c90e65f96acafe5800fab3a4a2904	R16A-CROSSREF-QUERY:4367c16af4a5e8bde03251ce57d16cb52b3135a5f23a13676f72ab23c819a30d	R16A-PAIR:6263f2c7292a5166f92be8eecc1fe3d9f19038dff67834eff32bbe08f55977bc	CROSSREF:DOI:10.18356/afa78d57-en	2	R16A-R16A-PAIR:6263f2c7292a5166f92be8eecc1fe3d9f19038dff67834eff32bbe08f55977bc-XREF-02	10.18356/afa78d57-en	Graphic design	https://doi.org/10.18356/afa78d57-en	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	79c14e9933aea2dc173c60ffacaeb695b4f38c94e4365c333d56ab1a6417a428
R16B-R16A-QUERY-ALIAS:64a71202833f58e408667ac2ae3678fd528aa51487864c5bad7fe28630d06637	R16A-CROSSREF-QUERY:24aa97327a1bcec561d11181397f3d6dca6843f7bcbadcdebe47674802f49a61	R16A-PAIR:47c0dabab18d73bd6ef7ad6c67d35daf242bc13fa9549d5220c9219790e32d2a	CROSSREF:DOI:10.4324/9780203133194-14	4	R16A-R16A-PAIR:47c0dabab18d73bd6ef7ad6c67d35daf242bc13fa9549d5220c9219790e32d2a-XREF-04	10.4324/9780203133194-14	Graphic Design	https://doi.org/10.4324/9780203133194-14	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	5239473dab4cd62d4f68f389a740860810ed911a5e4a7a0c5280f3d687e16c2e
R16B-R16A-QUERY-ALIAS:64b25898b205e156e18525a31032f444889a94d4b2a106e7c1ef42a94c3c9c3c	R16A-CROSSREF-QUERY:b3edaaa1d2147b937613b0db8a8eccd1231c22c0e840cc0fce7edeadf5b5d0f7	R16A-PAIR:5323fa62063fbba9cdd90849338c476b3554177c780fcbd74e6789f42fb52b03	CROSSREF:DOI:10.1093/jdh/16.3.260	3	R16A-R16A-PAIR:5323fa62063fbba9cdd90849338c476b3554177c780fcbd74e6789f42fb52b03-XREF-03	10.1093/jdh/16.3.260	Graphic Design History * Clean New World: Culture, Politics, and Graphic Design	https://doi.org/10.1093/jdh/16.3.260	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	fc6ec9782a9156eacddbe294bef98d258b792024d815b40e40db72c6535d2499
R16B-R16A-QUERY-ALIAS:64bf7d7a7740eb035fa18487fe8e87eaff1408ab5309ca9a5f5ecc5b5e9e12da	R16A-CROSSREF-QUERY:a1479ac0a181a60f288231b76659484b2e38b47e7945461ddfb908ad9e54d9a3	R16A-PAIR:249006d60770f176757674b13dbb937d9bdd6af94db61efd6525a0b6b85fce81	CROSSREF:DOI:10.5040/9781474293808.0005	5	R16A-R16A-PAIR:249006d60770f176757674b13dbb937d9bdd6af94db61efd6525a0b6b85fce81-XREF-05	10.5040/9781474293808.0005	Reading graphic design in the expanded field: An introduction	https://doi.org/10.5040/9781474293808.0005	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	5732038a30281d4f5a1be5f5b5e3449138b080ca0face1fdd7beb89958936af6
R16B-R16A-QUERY-ALIAS:64c109112a9a2fa12421fc66666c346a5b15154fbfb539373793603b024b0b6b	R16A-CROSSREF-QUERY:fac1fe02dcf9f9270ab9190137a13bb27d4c413d2654b714be4495ea3096aec7	R16A-PAIR:e92ee11464fb4152b70e6d97bf0b4602685452a3fbcd63d61c5b6f568c7b4fab	CROSSREF:DOI:10.4324/9780203133194-14	5	R16A-R16A-PAIR:e92ee11464fb4152b70e6d97bf0b4602685452a3fbcd63d61c5b6f568c7b4fab-XREF-05	10.4324/9780203133194-14	Graphic Design	https://doi.org/10.4324/9780203133194-14	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	b66cdc2793158b3bcad7de5896a7dad1e99e96df1a36970d72782322f66a5987
R16B-R16A-QUERY-ALIAS:653b45d4837d2f4b621b896fe6b17caf3fb79311a235b1652f321bc40222bbea	R16A-CROSSREF-QUERY:7ce4437037267efd0d8833c2e8e38d82ea2f457e672a27eb4ea3d990ea0c8c81	R16A-PAIR:a364e4ea20e2f9e24e1fc980dc1ab703ae69a0fc86aa626a14e45cca0ea3bbb2	CROSSREF:DOI:10.37862/aaeportal.00152.009	4	R16A-R16A-PAIR:a364e4ea20e2f9e24e1fc980dc1ab703ae69a0fc86aa626a14e45cca0ea3bbb2-XREF-04	10.37862/aaeportal.00152.009	6. Women in Graphic Design History	https://doi.org/10.37862/aaeportal.00152.009	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	2177e5f1346f5a8be30b32bcef8ccf423e3a545333944fc26b70f076e9cb7462
R16B-R16A-QUERY-ALIAS:6564d4daa791a4c8a67949a113c4bb42abd9b83932bdd7702c04fdc7772aabc0	R16A-CROSSREF-QUERY:6a5bf9a446d3395bdf664279615bb60372c56001ac997dc101969fc79dec25f1	R16A-PAIR:5a5daae65fa799151033ed8851c96ef31d99572228c9da5108df1a794a04ad0c	CROSSREF:DOI:10.1093/jdh/16.3.260	1	R16A-R16A-PAIR:5a5daae65fa799151033ed8851c96ef31d99572228c9da5108df1a794a04ad0c-XREF-01	10.1093/jdh/16.3.260	Graphic Design History * Clean New World: Culture, Politics, and Graphic Design	https://doi.org/10.1093/jdh/16.3.260	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	670cc4eb2a114ce11fa585858c270a99f2618f4e26b25d839f7171ea9b1f2f33
R16B-R16A-QUERY-ALIAS:656e4be9c187c9e201a8beb83e0ad5403baed9cd6f65866fa6a016f8b43cd576	R16A-CROSSREF-QUERY:6a5bf9a446d3395bdf664279615bb60372c56001ac997dc101969fc79dec25f1	R16A-PAIR:5a5daae65fa799151033ed8851c96ef31d99572228c9da5108df1a794a04ad0c	CROSSREF:DOI:10.37862/aaeportal.00152.009	2	R16A-R16A-PAIR:5a5daae65fa799151033ed8851c96ef31d99572228c9da5108df1a794a04ad0c-XREF-02	10.37862/aaeportal.00152.009	6. Women in Graphic Design History	https://doi.org/10.37862/aaeportal.00152.009	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	f172d33e1aec00e94be672401da79680159fcf38a3ed9d716e5d4aedaf1b69ad
