participant_sense_id	vocabulary_candidate_id	vocabulary_id	canonical_label	normalized_label	bounded_sense	scope_note	disposition	status	merge_target_vocabulary_id	canonical_resolution_sense_id	source_system	source_concept_ids_json	source_sense_ids_json	upstream_authority_refs_json	authority_path	authority_record_id	source_sha	crosswalk_status	crosswalk_reason	record_sha256
R16B-SENSE:35489187871bfd7b7be6e2d5268a3a922984d3bdad9e9a8ca61ea6edee84a5a7	R16A-VOCAB-CAND:9e44dae2c5ca8dc916878b28f5ec3720e42ea22d2add139759780727e6f487ce	TRV:9e44dae2c5ca8dc916878b28f5ec3720e42ea22d2add139759780727e6f487ce	mediation	mediation	In design-history scholarship, mediation is used to describe channels, representations, or designed things that shape connections between production, consumption, and meaning.	In scope: intermediaries and channels that shape meaning. Out of scope: a claim that every intermediary works identically.	ACTIVE	ACTIVE_USER_VISIBLE		R16B-SENSE:35489187871bfd7b7be6e2d5268a3a922984d3bdad9e9a8ca61ea6edee84a5a7	ROUND16A_VOCABULARY_CENSUS_V2	"[""REL-CAND-0001""]"	"[""REL-CAND-0001#SENSE-A""]"	"[""R14-ASSOC-002"",""R14-ASSOC-003"",""R14-EVID-002-01"",""R14-EVID-002-03"",""R14-EVID-003-01"",""docs/audits/v49-exploration-real-database-round1/raw/active-vocabulary-audit.tsv#TRV:9e44dae2c5ca8dc916878b28f5ec3720e42ea22d2add139759780727e6f487ce""]"	docs/audits/v49-exploration-full-space-closure-round1/raw/vocabulary-census-v2.json	R16A-VOCAB-CAND:9e44dae2c5ca8dc916878b28f5ec3720e42ea22d2add139759780727e6f487ce	5419770959bdb8998b693fb2275b47e29b92367c	RESOLVED_CANONICAL	The stable sense identity is derived only from the frozen Round 16A vocabulary-candidate identity.	299e57421e752a5ca00dce00929fbf6ff2517c62ebdf0ba183c38560d5ab8dd6
R16B-SENSE:74959afea7f94773eca66c42bbaabe55d3f5ac814d8b2f8efd05921e7e76aa78	R16A-VOCAB-CAND:a85f306d70c2839db5dad35765d50a5b17eec2c9d0dee0641333805efede7b28	TRV:a85f306d70c2839db5dad35765d50a5b17eec2c9d0dee0641333805efede7b28	mobile object	mobile object	In governed design-history evidence, mobile object denotes moved entity role. Use requires object biography and reception changes required; specific causes, routes, carriers, and receptions.	Not every moved object: require a bounded itinerary, origin, carrier or route, receiving context, and reception or material change; mobile object is a role, not a relation or automatic connector.	ACTIVE	ACTIVE_USER_VISIBLE		R16B-SENSE:74959afea7f94773eca66c42bbaabe55d3f5ac814d8b2f8efd05921e7e76aa78	ROUND16A_VOCABULARY_CENSUS_V2	[]	"[""R13-SPLIT-006""]"	"[""COMP-EVID-022"",""COMP-EVID-023"",""R14-ASSOC-025"",""docs/research/trace-v49-exploration-composition-review-round1/07_VOCABULARY_GAP_DECISIONS.tsv#GAP-004:mobile object""]"	docs/audits/v49-exploration-full-space-closure-round1/raw/vocabulary-census-v2.json	R16A-VOCAB-CAND:a85f306d70c2839db5dad35765d50a5b17eec2c9d0dee0641333805efede7b28	5419770959bdb8998b693fb2275b47e29b92367c	RESOLVED_CANONICAL	The stable sense identity is derived only from the frozen Round 16A vocabulary-candidate identity.	ceb62422062a694984a83bafeee4b507d1811b5302f327dab89be8e7ab90de2f
R16B-SENSE:8eebca7e1bcb893b0f11b59d05c0a7d1d2d4404615ca4dc9b958ab3f51bfa02d	R16A-VOCAB-CAND:c7e085e53cd74379c823db830aef364160bc25394c4eaf916d35a3b1b99ce742		oblikovanje	oblikovanje			REJECTED	GOVERNED_REJECTED		R16B-SENSE:8eebca7e1bcb893b0f11b59d05c0a7d1d2d4404615ca4dc9b958ab3f51bfa02d	ROUND16A_VOCABULARY_CENSUS_V2	"[""REL-CAND-0022""]"	[]	"[""docs/research/trace-v49-design-history-relation-vocabulary-round1/04_RAW_CANDIDATE_TERM_REGISTRY.tsv#REL-CAND-0022""]"	docs/audits/v49-exploration-full-space-closure-round1/raw/vocabulary-census-v2.json	R16A-VOCAB-CAND:c7e085e53cd74379c823db830aef364160bc25394c4eaf916d35a3b1b99ce742	5419770959bdb8998b693fb2275b47e29b92367c	RESOLVED_CONTROL_ONLY	The rejected vocabulary candidate has a stable sense identity only for exclusion and adversarial reconciliation.	6281ec9d757d3aef093f00e2193cd82b1ad49bda2920878278e7e8d470192aca
R16B-SENSE:b25cab95ecf4ca503def2a66d5d89c36131f18c819b00e5c0c06737222baf067	R16A-VOCAB-CAND:25f3aeb51f1cc784d9d0bcc166bd876f80678d5528c3e5db0e627a3991ab8fea	TRV:25f3aeb51f1cc784d9d0bcc166bd876f80678d5528c3e5db0e627a3991ab8fea	photography	photography	In the governed Round 16 sources, photography is bounded as follows: Academic history of photographic montage in a graphic designer's practice; vocabulary support only.	Academic history of photographic montage in a graphic designer's practice; vocabulary support only.	ACTIVE	ACTIVE_USER_VISIBLE		R16B-SENSE:b25cab95ecf4ca503def2a66d5d89c36131f18c819b00e5c0c06737222baf067	ROUND16A_VOCABULARY_CENSUS_V2	[]	[]	"[""R14-ASSOC-018"",""R14-ASSOC-027"",""R14-EVID-018-01"",""R16-SRC-001"",""docs/audits/v49-exploration-real-database-round1/raw/active-vocabulary-audit.tsv#TRV:25f3aeb51f1cc784d9d0bcc166bd876f80678d5528c3e5db0e627a3991ab8fea""]"	docs/audits/v49-exploration-full-space-closure-round1/raw/vocabulary-census-v2.json	R16A-VOCAB-CAND:25f3aeb51f1cc784d9d0bcc166bd876f80678d5528c3e5db0e627a3991ab8fea	5419770959bdb8998b693fb2275b47e29b92367c	RESOLVED_CANONICAL	The stable sense identity is derived only from the frozen Round 16A vocabulary-candidate identity.	2e7ffec48603364999165cc246a3fd2a02110d8efa9642afe459d03a10be4534
R16B-SENSE:abdf8e421dc88285b6bf170f6731ac49ea253947d483aa568b90b6dcb13a40a5	R16A-VOCAB-CAND:61d6533539bcf696ec678782d0e42e99cbd748f52f1a7a573df5e9a6927f7464		photomontage	photomontage			REJECTED	GOVERNED_REJECTED		R16B-SENSE:abdf8e421dc88285b6bf170f6731ac49ea253947d483aa568b90b6dcb13a40a5	ROUND16A_VOCABULARY_CENSUS_V2	[]	[]	"[""R14-ASSOC-032"",""scripts/trace-v49-exploration-association-calibration/fixtures/association-assessments-v1.json#R14-ASSOC-032""]"	docs/audits/v49-exploration-full-space-closure-round1/raw/vocabulary-census-v2.json	R16A-VOCAB-CAND:61d6533539bcf696ec678782d0e42e99cbd748f52f1a7a573df5e9a6927f7464	5419770959bdb8998b693fb2275b47e29b92367c	RESOLVED_CONTROL_ONLY	The rejected vocabulary candidate has a stable sense identity only for exclusion and adversarial reconciliation.	04deb7c257f890fcc8cdad727e1c4ba5dad6f3a63a7263206042824a672fa7f8
R16B-SENSE:c6a305bac0ba3a375015fd389d830c7eb5ed46f883ed720ddfcb0dfff588055a	R16A-VOCAB-CAND:c460d6a56db8d84e6ee3a5c96c4a72ce1170116cab3ad0659544494547ecae77	TRV:c460d6a56db8d84e6ee3a5c96c4a72ce1170116cab3ad0659544494547ecae77	piracy	piracy	In design-history scholarship, piracy is used to describe unauthorized copying of designs within historically specific legal, commercial, and moral frameworks.	In scope: unauthorized copying under historical norms. Out of scope: maritime piracy or every instance of imitation.	ACTIVE	ACTIVE_USER_VISIBLE		R16B-SENSE:c6a305bac0ba3a375015fd389d830c7eb5ed46f883ed720ddfcb0dfff588055a	ROUND16A_VOCABULARY_CENSUS_V2	"[""REL-CAND-0033""]"	"[""REL-CAND-0033#SENSE-A""]"	"[""R14-ASSOC-017"",""R14-ASSOC-023"",""R14-EVID-017-01"",""R14-EVID-017-02"",""R14-EVID-017-03"",""docs/audits/v49-exploration-real-database-round1/raw/active-vocabulary-audit.tsv#TRV:c460d6a56db8d84e6ee3a5c96c4a72ce1170116cab3ad0659544494547ecae77""]"	docs/audits/v49-exploration-full-space-closure-round1/raw/vocabulary-census-v2.json	R16A-VOCAB-CAND:c460d6a56db8d84e6ee3a5c96c4a72ce1170116cab3ad0659544494547ecae77	5419770959bdb8998b693fb2275b47e29b92367c	RESOLVED_CANONICAL	The stable sense identity is derived only from the frozen Round 16A vocabulary-candidate identity.	a0fcb942426b1fe125abcf8146930d76947d50604b78a5e8cc13eab9dec2ee2c
R16B-SENSE:c6879b364fd2d0b48d0291dfb4b0428622c667d97176fef18775cd3b49368a1d	R16A-VOCAB-CAND:1bfd1556b98d836dc4c62ab7d342694bd37c23db9c7b29dbc1297c7ef14c4a88		power relations	power relations			REJECTED	GOVERNED_REJECTED		R16B-SENSE:c6879b364fd2d0b48d0291dfb4b0428622c667d97176fef18775cd3b49368a1d	ROUND16A_VOCABULARY_CENSUS_V2	"[""REL-CAND-0028""]"	[]	"[""docs/research/trace-v49-design-history-relation-vocabulary-round1/04_RAW_CANDIDATE_TERM_REGISTRY.tsv#REL-CAND-0028""]"	docs/audits/v49-exploration-full-space-closure-round1/raw/vocabulary-census-v2.json	R16A-VOCAB-CAND:1bfd1556b98d836dc4c62ab7d342694bd37c23db9c7b29dbc1297c7ef14c4a88	5419770959bdb8998b693fb2275b47e29b92367c	RESOLVED_CONTROL_ONLY	The rejected vocabulary candidate has a stable sense identity only for exclusion and adversarial reconciliation.	d0d6b0be3a63310e526def08b9ecc0297a3f3796ac3f4e6ceee7cb2a5291aa24
R16B-SENSE:419a96e12217bfa4ed031510c32033cb2408489e3abb14eb28291b13c068e159	R16A-VOCAB-CAND:ab8e18ef4ebebeddc0b3152ce9c9006e14fc05242e3fc9ce32246ea6a9543074	TRV:ab8e18ef4ebebeddc0b3152ce9c9006e14fc05242e3fc9ce32246ea6a9543074	production	production	In governed Round 14 design-history evidence, production is used on this bounded basis: Independent design-history sources explicitly place mediating channels or devices in production contexts.; The sources explicitly frame designed channels and devices between production and consumption.. Mediation is contextual, not a causal arrow from production.; Spatial association does not assert a single linear market mechanism.	Mediation is contextual, not a causal arrow from production. Spatial association does not assert a single linear market mechanism.	ACTIVE	ACTIVE_USER_VISIBLE		R16B-SENSE:419a96e12217bfa4ed031510c32033cb2408489e3abb14eb28291b13c068e159	ROUND16A_VOCABULARY_CENSUS_V2	[]	[]	"[""R14-ASSOC-002"",""R14-ASSOC-004"",""R14-EVID-002-01"",""R14-EVID-002-03"",""R14-EVID-004-01"",""R14-EVID-004-02"",""R14-EVID-004-03"",""docs/audits/v49-exploration-real-database-round1/raw/active-vocabulary-audit.tsv#TRV:ab8e18ef4ebebeddc0b3152ce9c9006e14fc05242e3fc9ce32246ea6a9543074""]"	docs/audits/v49-exploration-full-space-closure-round1/raw/vocabulary-census-v2.json	R16A-VOCAB-CAND:ab8e18ef4ebebeddc0b3152ce9c9006e14fc05242e3fc9ce32246ea6a9543074	5419770959bdb8998b693fb2275b47e29b92367c	RESOLVED_CANONICAL	The stable sense identity is derived only from the frozen Round 16A vocabulary-candidate identity.	372371a07a39bb41380cfb6c7b4e940c2b28dfb3554d81a79dee17f05216aa40
R16B-SENSE:0ebc966b965fc5703be0f4bae727d337f32d83eb7db9066e926a2530dcfa0171	R16A-VOCAB-CAND:be33e16d8f585c08bb0efe6f0df92659a22d534298639f5318d2a2580546fdcc	TRV:be33e16d8f585c08bb0efe6f0df92659a22d534298639f5318d2a2580546fdcc	production site	production site	In governed Round 14 design-history evidence, production site is used on this bounded basis: The bounded source-level account supplies a contextual bridge between displacement and production site.; The study explicitly describes production sites as part of the material chain.. Association is inferred within the source's explicit chain, not elevated to a universal relation.; One bounded study and source family; confidence is moderate.	Association is inferred within the source's explicit chain, not elevated to a universal relation. One bounded study and source family; confidence is moderate.	ACTIVE	ACTIVE_USER_VISIBLE		R16B-SENSE:0ebc966b965fc5703be0f4bae727d337f32d83eb7db9066e926a2530dcfa0171	ROUND16A_VOCABULARY_CENSUS_V2	[]	[]	"[""COMP-EVID-021"",""R14-ASSOC-011"",""R14-ASSOC-012"",""docs/audits/v49-exploration-real-database-round1/raw/active-vocabulary-audit.tsv#TRV:be33e16d8f585c08bb0efe6f0df92659a22d534298639f5318d2a2580546fdcc""]"	docs/audits/v49-exploration-full-space-closure-round1/raw/vocabulary-census-v2.json	R16A-VOCAB-CAND:be33e16d8f585c08bb0efe6f0df92659a22d534298639f5318d2a2580546fdcc	5419770959bdb8998b693fb2275b47e29b92367c	RESOLVED_CANONICAL	The stable sense identity is derived only from the frozen Round 16A vocabulary-candidate identity.	847e95d06a0425050222da54316e560f8a2fd36a66dd3f467315e31299f0e8c6
R16B-SENSE:aaba242b61f07fc7756aa5d54b3d132896c230e138451ec96ac3b40b8c2c3ec3	R16A-VOCAB-CAND:b1195fbfc5f343ebd84eb46acece15907e639a564f04af5d04d58c70e127a14b	TRV:b1195fbfc5f343ebd84eb46acece15907e639a564f04af5d04d58c70e127a14b	professionalization	professionalization	In design-history scholarship, professionalization is used to describe practices acquiring professional status through education, associations, standards, and recognition.	In scope: status formation through professional structures. Out of scope: a claim that status change is uniform or complete.	ACTIVE	ACTIVE_USER_VISIBLE		R16B-SENSE:aaba242b61f07fc7756aa5d54b3d132896c230e138451ec96ac3b40b8c2c3ec3	ROUND16A_VOCABULARY_CENSUS_V2	"[""REL-CAND-0005""]"	"[""REL-CAND-0005#SENSE-A""]"	"[""R14-ASSOC-001"",""R14-ASSOC-026"",""R14-ASSOC-032"",""R14-EVID-001-01"",""docs/audits/v49-exploration-real-database-round1/raw/active-vocabulary-audit.tsv#TRV:b1195fbfc5f343ebd84eb46acece15907e639a564f04af5d04d58c70e127a14b""]"	docs/audits/v49-exploration-full-space-closure-round1/raw/vocabulary-census-v2.json	R16A-VOCAB-CAND:b1195fbfc5f343ebd84eb46acece15907e639a564f04af5d04d58c70e127a14b	5419770959bdb8998b693fb2275b47e29b92367c	RESOLVED_CANONICAL	The stable sense identity is derived only from the frozen Round 16A vocabulary-candidate identity.	1901ce317be664d6ec55087edb7219e58304649ff39f6eaadbd4844e61dea50b
R16B-SENSE:f26224717160ca63c45ca85fe7c23e1469baa3e10672a68beafb13d195d0915d	R16A-VOCAB-CAND:c82d3d4865e41e2a263ff0427c4df2b8e3e43a85c835404d033d764468b3ba55	TRV:c82d3d4865e41e2a263ff0427c4df2b8e3e43a85c835404d033d764468b3ba55	propaganda	propaganda	In governed Round 14 design-history evidence, propaganda is used on this bounded basis: Independent exposition histories directly discuss propagandistic functions of designed exhibitions.; One domain-aligned historical study explicitly treats propaganda and trade within the same designed display program.; The exhibition studies explicitly compare or combine diplomatic and propagandistic functions.. One bounded exposition case; no general identity between propaganda and trade.; The assessment remains case-bounded and does not classify every exhibition as propaganda.; The sources distinguish diplomacy from propaganda rather than equating them.	One bounded exposition case; no general identity between propaganda and trade. The assessment remains case-bounded and does not classify every exhibition as propaganda. The sources distinguish diplomacy from propaganda rather than equating them.	ACTIVE	ACTIVE_USER_VISIBLE		R16B-SENSE:f26224717160ca63c45ca85fe7c23e1469baa3e10672a68beafb13d195d0915d	ROUND16A_VOCABULARY_CENSUS_V2	[]	[]	"[""R14-ASSOC-006"",""R14-ASSOC-007"",""R14-ASSOC-008"",""R14-EVID-006-03"",""R14-EVID-007-01"",""R14-EVID-008-02"",""docs/audits/v49-exploration-real-database-round1/raw/active-vocabulary-audit.tsv#TRV:c82d3d4865e41e2a263ff0427c4df2b8e3e43a85c835404d033d764468b3ba55""]"	docs/audits/v49-exploration-full-space-closure-round1/raw/vocabulary-census-v2.json	R16A-VOCAB-CAND:c82d3d4865e41e2a263ff0427c4df2b8e3e43a85c835404d033d764468b3ba55	5419770959bdb8998b693fb2275b47e29b92367c	RESOLVED_CANONICAL	The stable sense identity is derived only from the frozen Round 16A vocabulary-candidate identity.	4a7fc56c5b7e75dc6d0727dfdd2e6eab7fb27452a3b672ea0065a6e8e68d5b6c
R16B-SENSE:9c499c8b62d5222b0be4049597c613d82925ede87bf34656671a6b1e4e491bc3	R16A-VOCAB-CAND:fd793986cd6d45968d3c7103e778813542e6a9979a85e9cf512450307c9f7342	TRV:fd793986cd6d45968d3c7103e778813542e6a9979a85e9cf512450307c9f7342	rejection	rejection	In governed Round 14 design-history evidence, rejection is used on this bounded basis: A domain-aligned study explicitly presents adaptation and rejection as situated responses.; The source explicitly situates rejection within a negotiated contact-zone repertoire.. Alternatives within one contact-zone model, not successive stages.; One conceptual source; no claim that rejection always constitutes negotiation.	Alternatives within one contact-zone model, not successive stages. One conceptual source; no claim that rejection always constitutes negotiation.	ACTIVE	ACTIVE_USER_VISIBLE		R16B-SENSE:9c499c8b62d5222b0be4049597c613d82925ede87bf34656671a6b1e4e491bc3	ROUND16A_VOCABULARY_CENSUS_V2	[]	[]	"[""R14-ASSOC-014"",""R14-ASSOC-015"",""R14-EVID-014-01"",""R14-EVID-015-01"",""docs/audits/v49-exploration-real-database-round1/raw/active-vocabulary-audit.tsv#TRV:fd793986cd6d45968d3c7103e778813542e6a9979a85e9cf512450307c9f7342""]"	docs/audits/v49-exploration-full-space-closure-round1/raw/vocabulary-census-v2.json	R16A-VOCAB-CAND:fd793986cd6d45968d3c7103e778813542e6a9979a85e9cf512450307c9f7342	5419770959bdb8998b693fb2275b47e29b92367c	RESOLVED_CANONICAL	The stable sense identity is derived only from the frozen Round 16A vocabulary-candidate identity.	9f0371529d8e35cc38f389058e42f040a0aa4f00199d1979bf8c608ac4b471e9
R16B-SENSE:7b1f0920740c3a92e0e6891f3bd39a8c1261ffd90a6a0462401b1af3fb464505	R16A-VOCAB-CAND:fe7e513cac7635875ae3790e0902dfef90c64f2ccab85a0ad360df6749d35cd6		relational infrastructure	relational infrastructure			REJECTED	GOVERNED_REJECTED		R16B-SENSE:7b1f0920740c3a92e0e6891f3bd39a8c1261ffd90a6a0462401b1af3fb464505	ROUND16A_VOCABULARY_CENSUS_V2	"[""REL-CAND-0019""]"	[]	"[""docs/research/trace-v49-design-history-relation-vocabulary-round1/04_RAW_CANDIDATE_TERM_REGISTRY.tsv#REL-CAND-0019""]"	docs/audits/v49-exploration-full-space-closure-round1/raw/vocabulary-census-v2.json	R16A-VOCAB-CAND:fe7e513cac7635875ae3790e0902dfef90c64f2ccab85a0ad360df6749d35cd6	5419770959bdb8998b693fb2275b47e29b92367c	RESOLVED_CONTROL_ONLY	The rejected vocabulary candidate has a stable sense identity only for exclusion and adversarial reconciliation.	db705a822e17227e8836cd4694e826918f35cdc8d0b7805018ffbc1655e2c459
R16B-SENSE:906795d39bcf20da0229441ac3b1120f3bc29481b830849a70e301e55adfeaa6	R16A-VOCAB-CAND:448547bdedc22e5502256bdbd2714b8f2f4d7a5cbf8ce1dc30d21f16b18878a8	TRV:448547bdedc22e5502256bdbd2714b8f2f4d7a5cbf8ce1dc30d21f16b18878a8	self-exoticization	self-exoticization	In design-history scholarship, self-exoticization is used to describe design discourse presenting its own national difference through expectations associated with outsiders.	In scope: reflexive performance of expected difference. Out of scope: all national branding or external exoticization.	ACTIVE	ACTIVE_USER_VISIBLE		R16B-SENSE:906795d39bcf20da0229441ac3b1120f3bc29481b830849a70e301e55adfeaa6	ROUND16A_VOCABULARY_CENSUS_V2	"[""REL-CAND-0025""]"	"[""REL-CAND-0025#SENSE-A""]"	"[""ATT-0040"",""ATT-0041"",""GRAM-ATT-020"",""docs/research/trace-v49-design-history-relation-grammar-round1/05_NODE_ROLE_DECISION_REGISTRY.tsv#REL-CAND-0025#SENSE-A""]"	docs/audits/v49-exploration-full-space-closure-round1/raw/vocabulary-census-v2.json	R16A-VOCAB-CAND:448547bdedc22e5502256bdbd2714b8f2f4d7a5cbf8ce1dc30d21f16b18878a8	5419770959bdb8998b693fb2275b47e29b92367c	RESOLVED_CANONICAL	The stable sense identity is derived only from the frozen Round 16A vocabulary-candidate identity.	9a2989165ddac68301199e8cf10c2133bc94bbe7d48ed50f48c269f461ac84a4
R16B-SENSE:697603bbe891d791295d478b3b16d10add9bdab1fd92826d63d8b630f3779cfb	R16A-VOCAB-CAND:177025b0eec6e5e441b7f637224e31440c6cc60afd1d06ced1ad993d4ac8988c	TRV:177025b0eec6e5e441b7f637224e31440c6cc60afd1d06ced1ad993d4ac8988c	supply chain	supply chain	In governed Round 14 design-history evidence, supply chain is used on this bounded basis: The study explicitly describes production sites as part of the material chain.; Two design-history sources explicitly treat material movement through sites and chains.. One bounded study and source family; confidence is moderate.; The association does not reduce all material movement to one supply-chain model.	One bounded study and source family; confidence is moderate. The association does not reduce all material movement to one supply-chain model.	ACTIVE	ACTIVE_USER_VISIBLE		R16B-SENSE:697603bbe891d791295d478b3b16d10add9bdab1fd92826d63d8b630f3779cfb	ROUND16A_VOCABULARY_CENSUS_V2	[]	[]	"[""COMP-EVID-021"",""R14-ASSOC-010"",""R14-ASSOC-011"",""docs/audits/v49-exploration-real-database-round1/raw/active-vocabulary-audit.tsv#TRV:177025b0eec6e5e441b7f637224e31440c6cc60afd1d06ced1ad993d4ac8988c""]"	docs/audits/v49-exploration-full-space-closure-round1/raw/vocabulary-census-v2.json	R16A-VOCAB-CAND:177025b0eec6e5e441b7f637224e31440c6cc60afd1d06ced1ad993d4ac8988c	5419770959bdb8998b693fb2275b47e29b92367c	RESOLVED_CANONICAL	The stable sense identity is derived only from the frozen Round 16A vocabulary-candidate identity.	c2f4379c81ef2e493443ae5eaf2f4e2c0ef0de43cfce5d8b848485ddede380ce
R16B-SENSE:7273ba8b655b1b1d6833f2630dbce1cd0c14880b61802394b1e4fe1b5768713b	R16A-VOCAB-CAND:a5b1e3e51373eac16898658a5b4bfaa5f6cc6436ed67230f2023aacb1c05010f		Swiss typography	swiss typography			REJECTED	GOVERNED_REJECTED		R16B-SENSE:7273ba8b655b1b1d6833f2630dbce1cd0c14880b61802394b1e4fe1b5768713b	ROUND16A_VOCABULARY_CENSUS_V2	[]	[]	"[""R14-ASSOC-031"",""scripts/trace-v49-exploration-association-calibration/fixtures/association-assessments-v1.json#R14-ASSOC-031""]"	docs/audits/v49-exploration-full-space-closure-round1/raw/vocabulary-census-v2.json	R16A-VOCAB-CAND:a5b1e3e51373eac16898658a5b4bfaa5f6cc6436ed67230f2023aacb1c05010f	5419770959bdb8998b693fb2275b47e29b92367c	RESOLVED_CONTROL_ONLY	The rejected vocabulary candidate has a stable sense identity only for exclusion and adversarial reconciliation.	f7643a508487441d63b18660355acfa2320ae3aa2da6055f0a0a563d8974dff0
R16B-SENSE:f0e28e13851d04c13b701f53d9b3911cb50fc572cc6203c64527804f0b37e909	R16A-VOCAB-CAND:276446ba01e3aa387c83b06f54fccc5ac65bdc6099157a2a828716eac9c6fd4d	TRV:276446ba01e3aa387c83b06f54fccc5ac65bdc6099157a2a828716eac9c6fd4d	trade	trade	In governed Round 14 design-history evidence, trade is used on this bounded basis: A design-history exposition case directly joins diplomatic representation and trade.; One domain-aligned historical study explicitly treats propaganda and trade within the same designed display program.. One bounded exposition case; no general identity between propaganda and trade.; Single-case source support; diplomatic outcome is not asserted.	One bounded exposition case; no general identity between propaganda and trade. Single-case source support; diplomatic outcome is not asserted.	ACTIVE	ACTIVE_USER_VISIBLE		R16B-SENSE:f0e28e13851d04c13b701f53d9b3911cb50fc572cc6203c64527804f0b37e909	ROUND16A_VOCABULARY_CENSUS_V2	[]	[]	"[""R14-ASSOC-007"",""R14-ASSOC-009"",""R14-EVID-007-01"",""R14-EVID-009-01"",""docs/audits/v49-exploration-real-database-round1/raw/active-vocabulary-audit.tsv#TRV:276446ba01e3aa387c83b06f54fccc5ac65bdc6099157a2a828716eac9c6fd4d""]"	docs/audits/v49-exploration-full-space-closure-round1/raw/vocabulary-census-v2.json	R16A-VOCAB-CAND:276446ba01e3aa387c83b06f54fccc5ac65bdc6099157a2a828716eac9c6fd4d	5419770959bdb8998b693fb2275b47e29b92367c	RESOLVED_CANONICAL	The stable sense identity is derived only from the frozen Round 16A vocabulary-candidate identity.	f80190a0b47fd1607cafddf6856f00eb32dec55070f69c4da5591ab43c99acaa
R16B-SENSE:e8e52392757cee744f573bcdf68c63a391a781cc4d11a484fd4ca43da2cb558c	R16A-VOCAB-CAND:da7594dbcc012cdccbbfc976354964addf1b469f8df410910ad30831cc74f66d		transculturation	transculturation			RESEARCH_ONLY	GOVERNED_RESEARCH_ONLY		R16B-SENSE:e8e52392757cee744f573bcdf68c63a391a781cc4d11a484fd4ca43da2cb558c	ROUND16A_VOCABULARY_CENSUS_V2	"[""REL-CAND-0023""]"	"[""REL-CAND-0023#SENSE-A""]"	"[""docs/research/trace-v49-design-history-relation-grammar-round1/05_NODE_ROLE_DECISION_REGISTRY.tsv#REL-CAND-0023#SENSE-A""]"	docs/audits/v49-exploration-full-space-closure-round1/raw/vocabulary-census-v2.json	R16A-VOCAB-CAND:da7594dbcc012cdccbbfc976354964addf1b469f8df410910ad30831cc74f66d	5419770959bdb8998b693fb2275b47e29b92367c	RESOLVED_CANONICAL	The stable sense identity is derived only from the frozen Round 16A vocabulary-candidate identity.	706287e082c3801d8dbb5899318cc6063652f1be238cf06b392d8771ca12ce77
R16B-SENSE:d46d4e5eed3a10b03a1aeece0743fe7e17a9a452af9e1ca6299ef12094080fa3	R16A-VOCAB-CAND:839cd11692e82b35399802778a0d4b08fb21690eb757a7d9e5030d9a2bcc2b97		translation	translation			RESEARCH_ONLY	GOVERNED_RESEARCH_ONLY		R16B-SENSE:d46d4e5eed3a10b03a1aeece0743fe7e17a9a452af9e1ca6299ef12094080fa3	ROUND16A_VOCABULARY_CENSUS_V2	"[""REL-CAND-0016""]"	"[""REL-CAND-0016#UNRESOLVED-SENSE""]"	"[""docs/research/trace-v49-design-history-relation-vocabulary-round1/04_RAW_CANDIDATE_TERM_REGISTRY.tsv#REL-CAND-0016""]"	docs/audits/v49-exploration-full-space-closure-round1/raw/vocabulary-census-v2.json	R16A-VOCAB-CAND:839cd11692e82b35399802778a0d4b08fb21690eb757a7d9e5030d9a2bcc2b97	5419770959bdb8998b693fb2275b47e29b92367c	RESOLVED_CANONICAL	The stable sense identity is derived only from the frozen Round 16A vocabulary-candidate identity.	fcd8a17eb5625834ca0567162ad2617037f0bb88852c06bef44ea55093b1d0d2
R16B-SENSE:a2144a66b6c07f401192a35f6ba2ea4c226601881ecde5ee0751e214e0488b0e	R16A-VOCAB-CAND:770b2fbb07d3b356fd0fb3f24d9c1a7cd43ed226fea4e186603fd74ef1c54d86		transnational interactions	transnational interactions			RESEARCH_ONLY	GOVERNED_RESEARCH_ONLY		R16B-SENSE:a2144a66b6c07f401192a35f6ba2ea4c226601881ecde5ee0751e214e0488b0e	ROUND16A_VOCABULARY_CENSUS_V2	"[""REL-CAND-0007""]"	"[""REL-CAND-0007#SENSE-A""]"	"[""docs/research/trace-v49-design-history-relation-grammar-round1/05_NODE_ROLE_DECISION_REGISTRY.tsv#REL-CAND-0007#SENSE-A""]"	docs/audits/v49-exploration-full-space-closure-round1/raw/vocabulary-census-v2.json	R16A-VOCAB-CAND:770b2fbb07d3b356fd0fb3f24d9c1a7cd43ed226fea4e186603fd74ef1c54d86	5419770959bdb8998b693fb2275b47e29b92367c	RESOLVED_CANONICAL	The stable sense identity is derived only from the frozen Round 16A vocabulary-candidate identity.	9b1a4333bf560a1bd1be386cfa06a95b17f6fea020633e5d313b0bcac181adde
