object_sha	byte_size	blob_kind	introduced_after_authorized_source	alias_path_json
7bbe84121a678f48024b4c6f6d5fc2bcb431e4b7	931678	ordinary	false	"data/capture_batch_commons_open_release_gate_expansion_2026_source_summary.csv"
7bd678050304d54efcc8129d1d076afe7fcb707a	175048	ordinary	false	"data/contemporary_source_scan_probe_1990_2026_v1_raw/CSS0055.html.txt"
7bdaf967730dba8373d7c2f554860486ccb8e063	1388	ordinary	true	"docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/commands/1787914162521-new-blob-policy-checkpoint008-post-whitespace-final.meta.json"
7be584d8a3c067146551c614c81b79e27f7575c5	540	ordinary	false	"docs/research/trace-v49-exploration-association-calibration-round1/15_NEXT_GATE.md"
7be9a4271f15728bd0879326a955c0a4eead0be2	170076	ordinary	false	"frontend/public/data/trace-v48/neighborhoods/1c3.json"
7bec2f9251dfe18cdbbb256ae4d1f7c18da1c6e0	107623	ordinary	false	"frontend/public/data/trace-v48/neighborhoods/062.json"
7bf3b9a40249c90d1ba9d7177f8d086350707b35	515092	ordinary	false	"PROJECT_LOG.md"
7bf3e8a290911c8565d96a673dba2282b06ce019	7779	ordinary	false	"docs/capture/RESEARCH_PACKET_READINESS_LAYER_v1.md"
7c05647f575463cce35f5c73c12389f920c584cc	56256	ordinary	false	"scripts/rebuild_public_surfaces_from_records.py"
7c08e2b5544cc05a3e92d1b9ea55cd066d23802f	134060	ordinary	false	"data/capture_batch_gallica_image_ready_1830_1970_raw/gallica_publicite_1830_1970_1.xml"
7c1738b4f365ddf0356bae96882e6af2d9dc3f9d	3979	ordinary	false	"data/capture_batch_source_breadth_1970_2026_raw/esc-cdm-marquette_p16280coll1_14016.json"
7c1de661fd365e2c7294e06a91222d66b3a5ce82	133	lfs_pointer	true	"docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/large/round16a-transition-reconciliation-v1/round16a-transition-reconciliation-90-93-v1.tsv"
7c314618a9cea95847868fca6f8297c7c7675537	182244	ordinary	false	"frontend/public/data/trace-v48/neighborhoods/09a.json"
7c3dc9eba0109f409a296a72bb1db8c396f6c933	7033	ordinary	false	"data/capture_batch_gsu_contentdm_image_ready_1830_1970_raw/gsu_civil_rights_visual_material_GSB_1511.json"
7c3ebd8ad941c8e6514b9144d57717e9e1620db1	2909	ordinary	false	"docs/research/search-v49-round1/00_EXECUTIVE_DECISION.md"
7c40d292e1811ad988f1697b804feb03910dffb9	8424	ordinary	false	"data/global_edge_discovery_probe_v1_raw/GED0081.html.txt"
7c4550b48a837325ed78d3b4d6532788e6f1b797	1872	ordinary	false	"data/global_edge_discovery_probe_v1_raw/GED0004.html.txt"
7c4610f4dc6b769266d5e8807fb72215ea5a924b	7066	ordinary	false	"docs/capture/SURFACE_ASSIGNMENT_GATE_AUDIT_v1.md"
7c4d81c55971443f679bfa97b4f2250c2b51d5e6	310	ordinary	false	"docs/audits/v49-api-read-contract-closure/raw/final/task-process-cleanup.txt"
7c52ce732f3a0713b19e2d1e486d0ca4e7d266d5	1089	ordinary	true	"docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/commands/1787920141766-regress-method-checkpoint010.meta.json"
7c53636f19ae8b272704f88c226269bef722cf2e	3020	ordinary	false	"docs/audits/v49-exploration-full-space-closure-round1/raw/association-query-cache-v2/0224-e129753b9e632ff1/5ba76fd12ae72486b24310760d56e881186d6a5163a9762c3e808b2f2eaa2202.response.json"
7c5a3b56293ed8ae46072da13f8929018aedb1be	7222	ordinary	false	"data/capture_batch_gsu_contentdm_image_ready_1830_1970_raw/gsu_local_posters_arwg_11560.json"
7c634853f47d674d2c64aae408f0d5697dbce654	13684	ordinary	false	"database/fixtures/phase2s_scale_snapshot.sql"
7c637782d511fb684e942d39dced0c45dbe4c857	53714	ordinary	false	"data/capture_batch_independent_asia_1990_2026_raw/malaysia_design_archive_item_poster.json"
7c66c11760cd83a4be6fded9410adab1e1f9bd4b	176609	ordinary	false	"frontend/public/data/trace-v48/neighborhoods/136.json"
7c90e15ec3a02bfa9c671082dd01e4fa49218bb5	9104	ordinary	false	"docs/audits/v49-spacetime-gis-functional-round1/raw/spacetime-gis-benchmark-summary.json"
7c919a51b6af8e078794412286c46d057ba709c0	387	ordinary	false	"docs/audits/v49-repository-hygiene-and-database-freeze/19_REPOSITORY_HYGIENE_GATE.md"
7c9dc2243526249717ac3d1e691e7a9a451100f9	5737	ordinary	false	"docs/research/trace-v49-design-history-relation-grammar-round1/13_SEMANTIC_FLATTENING_REVIEW.tsv"
7ca7d6bcc9b181e9045dd452360086e1ddee76f1	1038	ordinary	true	"frontend/src/app/api/trace/v3/exploration/[...path]/route.ts"
7cb03d57c3a1b2f10eb6d06f13188740ea0c9145	15594	ordinary	false	"scripts/audit_source_coverage_rate_v1.py"
7cccf7b10c2b03d5a07e2198ef162d63693f0516	179756	ordinary	false	"data/source_probe_independent_asia_v1_raw/IAS006.html.txt"
7ccdd41e81451862cf058073158389663facd8f4	401	ordinary	false	"docs/audits/v49-design-history-relation-vocabulary-round1/02_ATTESTATION_VALIDATION.md"
7ce620d9b95218717351a99fd70a8181fcffb080	6589	ordinary	true	"docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/commands/1787892601475-build-local-candidate-census-sparse-hyperedge-correction.stdout.log"
7cf8696e8625e8193b885c041413fb3668cf31d8	5472	ordinary	false	"frontend/scripts/test-exploration-inquiry-adapter.mjs"
7cfd5aadb3a938191969c2c203ba8fb4634d006a	2410	ordinary	false	"docs/audits/v49-exploration-full-space-closure-round1/raw/commands/1787880359691-count-hash-reconciliation-final.meta.json"
7d046dc94115b93ae29621f71638b2bb8188e8eb	2686	ordinary	true	"docs/research/trace-v49-exploration-higher-order-association-closure-round16b/27_FRONTEND_GOVERNED_DATABASE_FREEZE_CORRECTION.md"
7d0e60221bd4c8e8f7dd06aa6a46994429f520a2	53781	ordinary	false	"scripts/exploration-v49-nlp/model_run_receipts.py"
7d115108422059f4fa70b9050bbbd962780b5f48	50	ordinary	true	"docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/v50-round16b-seal-race/gda_v50_round16b_2317/seal-first.invariant.log"
7d115108422059f4fa70b9050bbbd962780b5f48	50	ordinary	true	"docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/v50-round16b-seal-race/gda_v50_round16b_2318/seal-first.invariant.log"
7d268ebfc6b97d1de9ca9d0e8a6f80d3afd066b0	766	ordinary	false	"docs/research/trace-v49-design-history-relation-grammar-round1/24_ROUND_DECISION.md"
7d2d8bd3ff4a640c4c2603f666bdabb56be2f243	8379543	ordinary	false	"docs/maintenance/v49-repository-inventory.csv"
7d3153031fef5c2235b3aac0f1ad68d84cd0b7a6	144539	ordinary	false	"frontend/qa-screenshots/round3/desktop-constellation.png"
7d38eb97f725d7b9faa58a655c45f1b8ba383ecc	2158	ordinary	false	"frontend/src/app/surfaces/[id]/page.tsx"
7d3fcb4a08aba3a691f5bd15fed790e209161584	959	ordinary	false	"docs/audits/v49-release-projection-snapshot/05_SCOPE_AND_PROCESS_RECEIPT.md"
7d418b7d27acc3b6f1f9d9870729416f5755c01c	3200	ordinary	false	"docs/audits/v49-exploration-full-space-closure-round1/raw/association-query-cache-v2/0213-1da43bef9cfc411f/f13a16c7cf75f9c5a1d7148224374672c52af5645e279e283fc0eec2971c6b4e.response.json"
7d41d8142247f7ff5e6b20551a734686d9f82422	908	ordinary	false	"docs/audits/v49-spacetime-gis-functional-round1/raw/spacetime-temporal-summary.json"
7d54c1d7d19ae321043c8a79588a272ee48f2933	10215	ordinary	false	"frontend/src/lib/read-platform/server/postgres-repository.ts"
7d5cfecec11b356d8c1ac76c0c581f57cde2cc5f	51287	ordinary	true	"scripts/trace_round16b/build_round16a_global_reconciliation.py"
7d68face158d4c67077f0662f5d7d82692cae40f	2463	ordinary	false	"docs/audits/v49-exploration-full-space-closure-round1/raw/association-query-cache-v2/0100-31364dbdc156d047/0e9df52c39ceceed3d7f964e9f60835531826614971cbd0818badc1683aa93ad.capture.json"
7d7e95396424e9f4772f0282d61d32e3a784149e	823707	ordinary	false	"docs/audits/v49-exploration-full-space-closure-round1/raw/api-v2-model-case-ledger.tsv"
7d8098d8f17a62621b7a3a9aa3c4e1a3630d6b1a	84359	ordinary	false	"data/image_rights_repair_source_priorities_v1.csv"
7d853e9b0c3e21f7c6b5f5e6e0f1331c6ca9dab1	196060	ordinary	false	"docs/audits/v49-exploration-full-space-closure-round1/raw/execution-log-verification.json"
7d9e47e480a6751c0e94533d129f24c4ec01e019	2236	ordinary	false	"docs/audits/v49-release-projection-snapshot-db-closure/raw/final/profiles/stage-1000/profile-summary.json"
7d9ee02ab4ff2cde0f5e8cbbea44f88102faa435	490068	ordinary	false	"data/temporal_recent_anomaly_review_v1.csv"
7da12f69cef426ed0c5c05dd30bf809bd712e65e	1741	ordinary	false	"data/capture_batch_early_region_1830_1880_raw/met_object_747007.json"
7dacee3af835c6897c5346bec201b619f8d19f3b	2424	ordinary	false	"docs/audits/v49-exploration-full-space-closure-round1/raw/association-query-cache-v2/0341-a3b977c86eeb2737/9a0c96b2dd1c7e6d191e7aefa7b937f49528440b549f007c01c4d250937c014c.capture.json"
7dada91c79ebcd6e68ad6b030289114e56102c5f	6327	ordinary	false	"data/capture_batch_princeton_figgy_image_ready_1830_1970_raw/princeton_advertising_print_manifest_90e922fc-6f23-4b69-ad1a-59f1fa48e15a.json"
7db8836d55553936fab378b57679396073114881	5619	ordinary	false	"docs/audits/v49-context-canvas-realdata-round2/00_EXECUTIVE_RECEIPT.md"
7db8fd29c81262791104f89a28cf2f2259b1bcb1	17274	ordinary	false	"frontend/src/lib/paginate.ts"
7dc4d1d0016600802f794b5dd43546d23033d8eb	8496	ordinary	false	"data/commons_open_publication_category_tree_2026_v1_category_state.csv"
7dc89ac1e2a323bea983e87d57d272c44130c547	16328	ordinary	false	"data/capture_batch_source_breadth_1970_2026_raw/esc-lapl_contentdm_archives_poster.json"
7dcce8b6fa222e16a29c99a9b01f98b087b1a6c4	4876	ordinary	false	"data/capture_batch_independent_asia_1990_2026_raw/malaysia_design_archive_media_26474.json"
7dcd690b8a41972d6f5e60fb4416571807e82fc9	259	ordinary	true	"docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/commands/1787905865953-verify-evidence-disposition-tranche-b-corrected-final.stdout.log"
7dd3695e04dcf06cc4debd3a9bf337253a80b674	2099	ordinary	false	"docs/research/trace-v49-round1/07_NEIGHBORHOOD_CAPACITY.tsv"
7dd7196f4c027db10d9695f4853e4e744e83345e	5193	ordinary	false	"docs/audits/v49-exploration-full-space-closure-round1/raw/association-query-cache-v2/0051-891e0c3d300d8c4a/19c0ad8a0bb86aaf40cc827180775cb3b318bcfa9b4e5e74bafed3e7ff17f7df.response.json"
7dd7c54faec2b4c37a3f15ed773aae540938ef78	2427	ordinary	false	"docs/audits/v49-release-projection-snapshot-performance/CHECKSUMS.sha256"
7dd8c4dcb715085d2e84437e1c855b55ca2cb25d	2424	ordinary	false	"docs/audits/v49-exploration-full-space-closure-round1/raw/association-query-cache-v2/0059-792522727720368e/47a6521d60b436f5519a2af75d62a9341583e7889f6be9a5ce030e48d29293e1.capture.json"
7de0498762e38f9318c86572feaf923efd02a0f7	155795	ordinary	false	"frontend/public/data/trace-v48/neighborhoods/138.json"
7de228911bca563f0bcf3463abf4b74153a20872	617	ordinary	false	"docs/audits/v49-api-read-contract-closure/raw/final/process-ledger.json"
7dfb205227ec5fa7dfafc9526b186129038da136	15682	ordinary	false	"docs/audits/v49-phase2a-schema/agents/C3_SQL_MODEL_REVIEW.md"
7e03895650ed953b37f241e6fe28f7b3caba1710	2469	ordinary	false	"docs/audits/v49-exploration-full-space-closure-round1/raw/association-query-cache-v2/0068-341bedba63600563/024149b8f1676905d759a23af18e3328e8f3e1fa105ce2ec05fbb555da12d50b.capture.json"
7e04cb7ea190fbf82deba5f22dbe89a9cc099b5c	25742	ordinary	false	"data/capture_batch_gap_noncanonical_image_text_1930_2000_raw/te_papa_object_1163301.json"
7e06f46af43af577616c8bf7b49d368fb439ea69	2311	ordinary	false	"docs/audits/v49-main-integration-20260825/raw/gate-06-context-governance.log"
7e0b7f34a9bcb4599aac5e0beccffb1fa188c7c6	2837	ordinary	false	"docs/audits/v49-exploration-full-space-closure-round1/raw/association-query-cache-v2/0463-21a0b75b9b4c3ddc/471453671cc258a95274918dab969ad44d8114245aaaa341916dc70cbce74f6e.response.json"
7e30dae651b69259e6962c16df42e8dd847e216d	838	ordinary	true	"docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/commands/1787925523489-regress-v3-primary-checkpoint011.meta.json"
7e39b825ccd16c5615edacb6adb8c4fc92585068	4064	ordinary	false	"docs/statistics/v49-api-runtime-profile.csv"
7e3bdd1685500c62eb3ee41318545b72125b8e0f	522	ordinary	false	"data/capture_batch_early_region_1830_1930_raw/aic_object_3178.json"
7e3db137ec5b562d62473120e5044f0f8259866a	760	ordinary	false	"docs/audits/v49-exploration-full-space-closure-round1/raw/space-generation-performance-v2.json"
7e4141e26f4d7584278fb71eb3b1768da8313039	860	ordinary	false	"docs/audits/v49-exploration-full-space-closure-round1/raw/commands/1787828647576-round15-baseline-regression.meta.json"
7e46d4c7ccf6a27127947656c717e694796bbcb3	338389	ordinary	false	"data/capture_batch_digitalnz_image_ready_1830_1970_raw/digitalnz_transport_and_tourism_print_1.json"
7e4a2966a7fe4e2594088b4163f910d9579751d8	3141	ordinary	false	"archive/ai-rag-slm/qwen35-browser-local-probes/results/qwen35_generation_probe_v0.json"
7e4a2966a7fe4e2594088b4163f910d9579751d8	3141	ordinary	false	"generated/qwen35_generation_probe_v0.json"
7e4c29ba6a823c603ade1294c1b70ce22f136f45	2448	ordinary	false	"docs/audits/v49-exploration-full-space-closure-round1/raw/association-query-cache-v2/0276-e888c996c166797b/dc0f674d6e25d545273c3109bb2d005118500b5c621ac8939e9323849f47238b.capture.json"
7e4d8b9afb34eae9fd07e929f386b6ee91d175fe	285	ordinary	false	"docs/audits/v49-release-projection-snapshot-db-closure/14_SCALE_4K_8K.md"
7e51338bc944b229f2ac3f9bf6f4335998bb516a	686	ordinary	false	"docs/audits/v49-release-projection-snapshot-closure/04_PERFORMANCE_STOP_RECEIPT.txt"
7e5c155606491949d578a889a9183f16383ce916	1380	ordinary	false	"frontend/src/app/trace/spacetime/page.tsx"
7e74c754b976f3023f90ab1f02401eea038a54dc	2427	ordinary	false	"docs/audits/v49-exploration-full-space-closure-round1/raw/association-query-cache-v2/0387-5a5daae65fa79915/6a5bf9a446d3395bdf664279615bb60372c56001ac997dc101969fc79dec25f1.capture.json"
7e769f27a2f9b141641a3866bb641b3cd3b8e05c	469	ordinary	false	"data/capture_batch_early_region_1830_1930_raw/aic_object_7962.json"
7e821c9ef8ff6414dbcddb0d4ee717d7c6eb8425	625	ordinary	false	"docs/capture/PREFREEZE_CANDIDATE_v47_SEARCH_TRACE.md"
7e87a81894b81db5ca577ad8e86b1b8b405f2193	773	ordinary	true	"docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/commands/1787940698240-cp014-clean-build-method.meta.json"
7e87efa9f74aa9c5ae4aa446461a55a381486fd0	6037	ordinary	false	"data/source_candidate_probe_v1_raw/ESC017.html.txt"
7e8901ad22fd7e2c793b26989303615c45359c20	2394	ordinary	false	"docs/audits/v49-exploration-full-space-closure-round1/raw/association-query-cache-v2/0205-3538f2b914c77da9/084913c829557194fb9bfdce821ac38d9f16ecb5d82e4c8e720f061be67935c7.capture.json"
7e8a6363ce5634eb3b8e807422fda3ac427fc386	2150	ordinary	true	"docs/audits/v49-exploration-higher-order-association-closure-round16b/large-file-policy.json"
7e93b9565e240d1a5df8c952471d688b6ab97514	219023	ordinary	false	"PROJECT_LOG.md"
7ea1193a88ae8ded09946709ef8fb19ce6a85c38	284	ordinary	false	"schemas/trace/exploration/v2/vocabulary-response.schema.json"
7eaf7036f329c5bbc884df23d3c5aad4e0d852bc	3001	ordinary	false	"docs/capture/TEMPORAL_DISTRIBUTION_ANOMALY_AUDIT_v1.md"
7ec1bb1fa587329aec681026d9a2e41b28578fb3	764533	ordinary	false	"docs/audits/v49-exploration-full-space-closure-round1/raw/execution-events.jsonl"
7ec1ce49276fa2ef2a7e097632ad9fbd11b33f8d	4439	ordinary	false	"frontend/src/lib/webllm-adapter.ts"
7ed771e51632f9b6be40a2a2c3f92c638a897dcf	1042	ordinary	true	"docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/commands/1787924593676-replay-v50-database-2311.meta.json"
7ee3fc3dd150f5c3240f3deda99f7c44137eb36c	24215	ordinary	false	"scripts/trace_round16a/capture_database_identity.py"
7ee4efe3bad4481846aa04ec67ffa7b6942a37f6	1219	ordinary	false	"docs/audits/v49-exploration-full-space-closure-round1/raw/commands/1787827661805-verify-worktree-invariants.meta.json"
7ee81bd8a3920ed0b25c4544012cf3f2c12da8ae	2689	ordinary	false	"docs/audits/v49-exploration-full-space-closure-round1/raw/association-query-cache-v2/0061-1b4e3ac19dd57c52/7ee3be6fa17dc9a75b390cdaedc6d19d4e69efc2d3b0a8ba188a3c5bcddd89be.response.json"
7ef96d82664b9602a776914525846a11e7518eac	2452	ordinary	false	"data/source_candidate_probe_v1_raw/SEM029.html.txt"
7efb4455892edd253bc45ecd5c17a87040ee7f0f	95	ordinary	true	"docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/commands/1787916521625-build-adaptive-source-review-shard2-canonical-trigger-correction.stdout.log"
7efcc95620697d1938b491381d019cea8e8e318f	90895254	ordinary	false	"data/public_surface_mock_v0.json"
7efcc95620697d1938b491381d019cea8e8e318f	90895254	ordinary	false	"frontend/public/data/public_surface_mock_v0.json"
7efcc95620697d1938b491381d019cea8e8e318f	90895254	ordinary	false	"frontend/src/data/public_surface_mock_v0.json"
7efcc95620697d1938b491381d019cea8e8e318f	90895254	ordinary	false	"generated/public_surfaces_v1.json"
7f01c78c6fe33fa94ebe835b1a216ddc96da41cf	2905	ordinary	false	"docs/audits/v49-exploration-nlp-round1/04_LEXICAL_BASELINE_VALIDATION.md"
7f154dbbccc34bdebb174a0f5d36ab769460ef3c	2406	ordinary	false	"docs/audits/v49-exploration-full-space-closure-round1/raw/association-query-cache-v2/0200-7cf6e970f812b4a4/3dcc976465de20a871fd00311f44cc5af47f5ba1179baf6b40f54ee6f6fbce12.capture.json"
7f218e2b3367426df050f3b45d6f7391bb8713f2	1530	ordinary	false	"data/temporal_distribution_5yr_bins_v1.csv"
7f275084dc7634da56c65aec5cd159616ec2e081	2415	ordinary	false	"docs/audits/v49-exploration-full-space-closure-round1/raw/association-query-cache-v2/0311-4f6f2ed2a51f3b16/9bf8f6f3d647b47da97c72becd6222e27a7db75f3fda23c69c2ba364c91799c7.capture.json"
7f29250a0b3f0e2d8b5daa6c5d972f4417d06d09	33749	ordinary	false	"frontend/scripts/verify-context-canvas-v49.mjs"
7f3692c53b221331bec448e7a8b604003e7cf448	3362	ordinary	false	"docs/audits/v49-exploration-full-space-closure-round1/raw/association-query-cache-v2/0251-457de9d9ce6da362/9162175da0c2f5adc8ec4e38eae5703d835001f65f4221e9004495aa1c3c716c.response.json"
7f3b2c4d6af830b4cd52f1ed1715f279cc8f7b3d	75899	ordinary	false	"data/capture_batch_protocol_item_1970_2026_raw/ESC024_dspace_pamphlet.json"
7f4c9b5ab6640696639d6903742fd17490b9954d	690440	ordinary	false	"docs/audits/v49-api-read-contract-closure/raw/api/api-contract-results.json"
7f4df0c5dbfc3c1a66db2c3ad3e37c3f299c1005	2166	ordinary	true	"docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/commands/1787940816512-cp014-test-corrected-exploration-domain.stdout.log"
7f52a6d182beadbc3edd3daadbdb9f29a100cdd1	134	lfs_pointer	false	"docs/audits/v49-exploration-full-space-closure-round1/raw/independent-verification.json"
7f6ae7776744cc55005b9e4e408a1ccfd9497b1a	14733	ordinary	false	"scripts/validate_trace_v49_relation_vocabulary_round1.py"
7f6bae33cbfac473b83ddedc5d9c7cc1d4b81cba	32198	ordinary	false	"data/capture_batch_source_breadth_1970_2026_raw/esc-cdm-miami_contentdm_all_cuba_poster.json"
7f6f88635eee60cca421c99c9aa25b9f2bb08cca	652	ordinary	false	"docs/audits/v49-phase2b-migration/01_INPUT_AND_SCHEMA_PIN_RECEIPT.md"
7f7c49f2ccb752aa1be26ed9fadd6fd2912d6e76	561	ordinary	false	"docs/audits/v49-design-history-relation-grammar-round1/raw/source_discovery_batches.tsv"
7f7e5ccbaa61d4076b59f28532b1f0eba577d716	203284	ordinary	false	"frontend/public/data/trace-v48/neighborhoods/081.json"
7f857cd87254e445e20d795985bf5011b95d0272	6360	ordinary	false	"data/capture_batch_source_breadth_1970_2026_raw/esc-cdm-smu_pwl_3256.json"
7f89faca5fa009b34dffc7d03191708a095b5c6c	233373	ordinary	false	"frontend/public/data/trace-v48/neighborhoods/1ab.json"
7f8cf9f5a31b78e390c0c978e24050ca08f85fa7	164484	ordinary	false	"frontend/public/data/trace-v48/neighborhoods/122.json"
7f8d288206e59b23666527cff4c011f962755e00	2295	ordinary	false	"frontend/src/app/folders/[type]/page.tsx"
7f937d5ea0072d7ea069997bbe7e4504868c5541	5317	ordinary	true	"docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/round16a-global-reconciliation-input-manifest-v1.tsv"
7f9a8840b06f4f4fb6c4e9c5a82fcf4cf66ee495	9361	ordinary	false	"docs/audits/v49-context-canvas-realdata-round2/raw/all-object-validation-summary.json"
7fa0889811a8b1e039c84216426138fa9428d326	2996	ordinary	false	"docs/audits/v49-exploration-full-space-closure-round1/raw/association-query-cache-v2/0121-dbd15ecef3154540/8bf2cb517fa51ea075237bbc28f467b1f67a7f934d58daa014b12770d78f09d3.response.json"
7fa94e112efb79d4fe169656904fda6751a01085	13007	ordinary	false	"database/migrations/006_epistemic_trace_closure.sql"
7fb4940ec95b35053bd6d854e4dcdbee53234457	1867	ordinary	false	"frontend/scripts/verify-read-platform-contract.mjs"
7fb530742ad6cfccf3ec31bfaa7db32994fab2c3	2269	ordinary	false	"data/release_snapshot_v1.csv"
7fb9b3f846182803e63eb67fec293e815243c63a	4170	ordinary	false	"data/capture_batch_image_ready_1931_1970_raw/vam_object_O548955.json"
7fbef2ebe837a37418a22ee2353343dd72f4ea8e	34044	ordinary	true	"docs/research/trace-v49-exploration-higher-order-association-closure-round16b/22_REPOSITORY_HYGIENE_CHECKPOINT011.md"
7fda0f02a011eb96951538c2bb042faea9be6e4f	68449	ordinary	false	"docs/audits/v49-release-projection-snapshot-db-closure/raw/restarted-17e06abd/profiles/stage-2000/expanded-selection.plan.json"
7fdba70e8f003c66b7734deece70a3f8f8d699bb	134	lfs_pointer	false	"docs/audits/v49-exploration-full-space-closure-round1/raw/independent-verification-cases-v2.tsv"
7fdbcf565d9ba2b27a528f9e6fa69d47065f4b05	120254	ordinary	false	"data/contemporary_noise_filter_audit_v1.csv"
7fe1eafae25f1a1a28ed1f59bafbf0263780311f	1812	ordinary	true	"docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/v3-production-http-checkpoint011-correction1/verification-summary.json"
7ff384160336765a92b5f7a3fd33387f4fe2d0eb	110858	ordinary	false	"docs/qa/screenshots/round8-desktop-object-trace.jpg"
7ff74e0f9189310bb0b124d52de22481262e9907	87518	ordinary	false	"data/capture_batch_protocol_item_1970_2026_raw/SEM116_dspace_poster.json"
7ff999aff471b7618e4b479e7ee117e615c02778	27464	ordinary	false	"docs/audits/v49-exploration-nlp-round1/raw/corpus-governance-summary.json"
7ffd80f56eec51741eb766b7673bb5a897f52ac6	71	ordinary	false	"docs/handoff/trace-v49-exploration-real-database-round1/examples/real-stress-case-example.txt"
80041150c99e7a0e6a9c71ead28dd946e76e0dea	1790	ordinary	false	"frontend/src/app/folders/[type]/page.tsx"
80183b2a7a169183bad8ff66e69b5665eb1422e4	112495	ordinary	true	"docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/round16a-global-reconciliation-categories-v1.tsv"
801b7565ee3edae644f69b9e84b02b09980453c2	4384	ordinary	false	"data/capture_batch_source_breadth_1970_2026_raw/auckland_photos_316993.json"
8023a8c9f8b879aac47d89b9445eb8c2d721012d	12032	ordinary	false	"scripts/audit_surface_assignment_gates_v1.py"
80296c66698dfecc34e7c1c6fc05c71e2a6bf94f	2686	ordinary	false	"docs/audits/v49-exploration-full-space-closure-round1/raw/association-query-cache-v2/0419-7c6e39100a3d052a/d9693e0bf0b3bf5c8a28b1344f706ad69912a1b90efa42a5e2ba211752e423f2.response.json"
8029df570da710766476693074d43ef3b66ec8e4	1671	ordinary	false	"data/source_coverage_region_breakdown_v2.csv"
8035fa8604e75be0c078c9847bf06a2f7c3c6d95	4656	ordinary	false	"docs/research-reviews/DEEP_RESEARCH_SOURCE_IMAGE_TEXT_REVIEW_v0.md"
80410e2a6b5f6d1e53c089f5f73bdf2b8ed75d7c	1194	ordinary	false	"docs/research/trace-v49-exploration-constraint-kernel-round1/14_REAL_IMAGE_BLOCKER_REGISTER.tsv"
804fdc108b02487f65f7f76aa505108bc4f71fc7	5442	ordinary	false	"data/manual_source_records/FIT014_manual_source_record.json"
80522d8daaa379a7593f0189d979a484b604be45	4936	ordinary	false	"docs/audits/v49-exploration-full-space-closure-round1/raw/association-query-cache-v2/0325-f15ea855e0cd0d61/46a048e78f1d00b21b4581c2d8800e27ddbfd88b5726f773d61c859deababa26.response.json"
806101154cb388375401aae2bfe2bcdd7fe75ca4	7913	ordinary	false	"PROJECT_LOG.md"
80636443f3ca494e839f3e0296fc7e203ef0298f	8199	ordinary	false	"data/source_candidate_probe_v1_raw/ESC045.html.txt"
8064596402ac9c7fd98fa2168f4ed93e7531f556	2742	ordinary	false	"data/capture_batch_early_region_1830_1880_raw/met_object_745550.json"
80683720f137cc28bd6fee49d79e605bc24b0539	2436	ordinary	false	"docs/audits/v49-exploration-full-space-closure-round1/raw/association-query-cache-v2/0413-0e188a090a56fca5/9518b9bcf8a1fd5b309215c7c44acb56903880229aae5d3d27c0b4319ea7c1ca.capture.json"
806ef11821fe9906101a5ec8eb75879428dc22c7	686	ordinary	false	"docs/research/trace-v49-exploration-association-calibration-round1/02_GENERIC_ASSOCIATION_TAXONOMY.md"
8076cd5325150acd4727db3c2f7ac4e7751b945b	153528	ordinary	false	"scripts/exploration-v49-nlp/generate_round1.py"
807775388d70d8f0ffbc5a2a3b87fa4c9becb884	32175	ordinary	false	"scripts/trace-v49-exploration-association-calibration/calibration_input.py"
807f9db39c6a82e9d358b9e4777181dfc33ffcbe	221	ordinary	false	"docs/audits/v49-context-canvas-realdata-round2/raw/lookup-security-summary.json"
8082c09bf1a22c7f06770ccb753ec473f486aa5e	3611	ordinary	false	"docs/audits/v49-exploration-full-space-closure-round1/raw/association-query-cache-v2/0460-4a68b31219215a2a/7b04be4d271928f357020740732638b61f4dee232706a2dba6b64404870c20b4.response.json"
8083d81cabe9f8b827278cc0eda7f1f2bd641fc4	1522113	ordinary	false	"data/prefreeze_candidate_promotion_blockers_v1.csv"
80858b8fb49e9095c6dbf37f4934070b75f64d0f	203505	ordinary	false	"frontend/public/data/trace-v48/neighborhoods/1d9.json"
809578c0b4d8a1e254229136249f25bbd493ea88	13281	ordinary	false	"docs/research/trace-v49-exploration-full-space-closure-round1/03A_VOCABULARY_CENSUS.md"
809578c0b4d8a1e254229136249f25bbd493ea88	13281	ordinary	false	"docs/research/trace-v49-exploration-full-space-closure-round1/06_VOCABULARY_CENSUS.md"
809cdc1da4f58855e22e523b128c661b7c86398c	215670	ordinary	false	"data/capture_batch_midcentury_expansion_1931_1970_records.csv"
