prior_record_key	prior_kind	source_path	source_row_number	prior_id	prior_status	prior_record_sha256	current_disposition	successor_obligation_ids_json	successor_artifact_refs_json	closure_effect	record_sha256
R16B-PRIOR-RECORD:442dab0e1572f6012314a4a028b53c0430505a965248a79ed5de30086dda6191	SOURCE_RIGHTS_QUEUE	docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/source-canonical-rights-queue-v2.tsv	19	R16B-SOURCE:32fea0fc08f5e325cad64014d79fcfbff8ac1647dfbcf1867f21a71d6d7f67b3	"{""association_evidence_status"":""NOT_EVIDENCE_METADATA_IDENTITY_ONLY"",""locator_review_status"":""NOT_REVIEWED"",""rights_review_status"":""PENDING"",""text_access_status"":""NOT_REVIEWED""}"	eb7eaa79e10c40ac58deb1b0b9b10968831100c17c682ce01a733c4cacd7afd7	RESOLVED_BY_COMMITTED_ARTIFACT	[]	"[""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/source-rights-ledger-shard-1-v1.tsv#R16B-SOURCE-RIGHTS:2b52559c15daa087b990ef678263b19250d46f6b72433883a59dd76bb48c9be9""]"	TECHNICAL_OR_METHOD_GAP_RESOLVED_NO_CLOSURE_INFERENCE	2c8013d2db200994d067ac1544c890553ffe7151fe63f14483017c75ec03693e
R16B-PRIOR-RECORD:5c3ac83983cc5e03998b6938d25053a8ffd256d1faa00232cedf0aae67511ac4	SOURCE_RIGHTS_QUEUE	docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/source-canonical-rights-queue-v2.tsv	20	R16B-SOURCE:344d06e3195edcc35feb0eb9943e907bca58dfbf41e76458c4a306126ecf39bc	"{""association_evidence_status"":""NOT_EVIDENCE_METADATA_IDENTITY_ONLY"",""locator_review_status"":""NOT_REVIEWED"",""rights_review_status"":""PENDING"",""text_access_status"":""NOT_REVIEWED""}"	ecd7ac7505172269a05ae5098b4a77fd433ff7fbec52f520b2cc56b202db7a1b	SUPERSEDED_BY_OPEN_OBLIGATION	"[""R16B-CURRENT-OBLIGATION:RIGHTS_AND_LAWFUL_TEXT""]"	"[""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-current-obligation-ledger-checkpoint012-v1.tsv""]"	CURRENT_SUCCESSOR_BLOCKS_AT_LEAST_ONE_CLOSURE	11173f3ab8cea8b5b7f4e9ac65424cb8f9e2eb4f8706d5bd1c61e28f913cf8b7
R16B-PRIOR-RECORD:9cd3d2039cbd9248d0d1a90409a617caacd9e999d9c11818cb7c93ec76137d9e	SOURCE_RIGHTS_QUEUE	docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/source-canonical-rights-queue-v2.tsv	21	R16B-SOURCE:35910c1de3b938bb64faa7a79dd21ba54d5690820638bfe60ba024ad43742fd7	"{""association_evidence_status"":""NOT_EVIDENCE_METADATA_IDENTITY_ONLY"",""locator_review_status"":""NOT_REVIEWED"",""rights_review_status"":""PENDING"",""text_access_status"":""NOT_REVIEWED""}"	dd7ec22ee6e3b6cb7e8cf03deb2d561c4f5bf1105de29d7062c324f14c59bf06	SUPERSEDED_BY_OPEN_OBLIGATION	"[""R16B-CURRENT-OBLIGATION:RIGHTS_AND_LAWFUL_TEXT""]"	"[""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-current-obligation-ledger-checkpoint012-v1.tsv""]"	CURRENT_SUCCESSOR_BLOCKS_AT_LEAST_ONE_CLOSURE	2b400dfdd6d2e8c6eac29953284ad6489938ed160dd03bdb5ac088b38a4b31b9
R16B-PRIOR-RECORD:7c8c41cbc42bb74629102dadec0e7dd9b0b470a401a9cf53c1c6036d66bdd9e6	SOURCE_RIGHTS_QUEUE	docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/source-canonical-rights-queue-v2.tsv	22	R16B-SOURCE:36f8bdee1ef2eca5af6cb410d72c1ddb70b1764095869c82d0a05096e5955f62	"{""association_evidence_status"":""NOT_EVIDENCE_METADATA_IDENTITY_ONLY"",""locator_review_status"":""NOT_REVIEWED"",""rights_review_status"":""PENDING"",""text_access_status"":""NOT_REVIEWED""}"	f0478e4e62b7a2c1ab2918c7daf58f48bab34a0d90c5b695c582983d4291668f	SUPERSEDED_BY_OPEN_OBLIGATION	"[""R16B-CURRENT-OBLIGATION:RIGHTS_AND_LAWFUL_TEXT""]"	"[""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-current-obligation-ledger-checkpoint012-v1.tsv""]"	CURRENT_SUCCESSOR_BLOCKS_AT_LEAST_ONE_CLOSURE	029afebfe61c0067e4d107f9cba911d2c8498f68d3d78f6a7a7f33babaa14988
R16B-PRIOR-RECORD:a5a9154caccc0a19ee2d42cb048080bfbcfb7e32ff5d2e2fa4e75cf3b3654903	SOURCE_RIGHTS_QUEUE	docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/source-canonical-rights-queue-v2.tsv	23	R16B-SOURCE:3a59bbd7d928188410254f0adcdbb21326cdaa8e8d91bf5e0f89a422245760c2	"{""association_evidence_status"":""NOT_EVIDENCE_METADATA_IDENTITY_ONLY"",""locator_review_status"":""NOT_REVIEWED"",""rights_review_status"":""PENDING"",""text_access_status"":""NOT_REVIEWED""}"	0ebf067ee19190f3a3d0b6825c8aa4e22ad7d5153b531e7b03a13131a98700cf	SUPERSEDED_BY_OPEN_OBLIGATION	"[""R16B-CURRENT-OBLIGATION:RIGHTS_AND_LAWFUL_TEXT""]"	"[""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-current-obligation-ledger-checkpoint012-v1.tsv""]"	CURRENT_SUCCESSOR_BLOCKS_AT_LEAST_ONE_CLOSURE	e41b72d07e3ce4f0f229dd501de372bf6eed50f1bb04365f7919c91582d296cd
R16B-PRIOR-RECORD:bea2b44bce3d50e174f33bd9f75f07cf9f569e0a149baa4767026ca4d7c251fd	SOURCE_RIGHTS_QUEUE	docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/source-canonical-rights-queue-v2.tsv	24	R16B-SOURCE:4600bf60cf9ef6cc2155bf938b57226df10b57c94a4409f21682f76cf70ecb3f	"{""association_evidence_status"":""NOT_EVIDENCE_METADATA_IDENTITY_ONLY"",""locator_review_status"":""NOT_REVIEWED"",""rights_review_status"":""PENDING"",""text_access_status"":""NOT_REVIEWED""}"	a6bff8ac07c197aa3ae9afa64e6e3b01b21c2bceb60802a61f936f7ce840ff61	SUPERSEDED_BY_OPEN_OBLIGATION	"[""R16B-CURRENT-OBLIGATION:RIGHTS_AND_LAWFUL_TEXT""]"	"[""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-current-obligation-ledger-checkpoint012-v1.tsv""]"	CURRENT_SUCCESSOR_BLOCKS_AT_LEAST_ONE_CLOSURE	96f8014e4dd7181c29f612c4b320cb7710f15590b658ee71bea33efcd0c15c47
R16B-PRIOR-RECORD:280b7694d54df53da1670eec261d67291e608ca3238fabf412c44644e725052a	SOURCE_RIGHTS_QUEUE	docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/source-canonical-rights-queue-v2.tsv	25	R16B-SOURCE:48096af6b4c8298e0d0d1fc59e4a88db4513bb1d7467f511fefe737b05cfd717	"{""association_evidence_status"":""NOT_EVIDENCE_METADATA_IDENTITY_ONLY"",""locator_review_status"":""NOT_REVIEWED"",""rights_review_status"":""PENDING"",""text_access_status"":""NOT_REVIEWED""}"	6d2841dc43b8bf1deb008b68b430932a15b1015b02f8f939b4061ce599b0468b	SUPERSEDED_BY_OPEN_OBLIGATION	"[""R16B-CURRENT-OBLIGATION:RIGHTS_AND_LAWFUL_TEXT""]"	"[""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-current-obligation-ledger-checkpoint012-v1.tsv""]"	CURRENT_SUCCESSOR_BLOCKS_AT_LEAST_ONE_CLOSURE	bc61d671f5ec3a0ba774232fe3d65d5b3db302bd328279339719a92b76d1734a
R16B-PRIOR-RECORD:840b3ce885beb7d9c5938892f6d1399ddf79b0f2f1768277079449657b172ac1	SOURCE_RIGHTS_QUEUE	docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/source-canonical-rights-queue-v2.tsv	26	R16B-SOURCE:4e0ae75c3628da42b43e1a46726c645afb41bf622108ce4510784739ab28c997	"{""association_evidence_status"":""NOT_EVIDENCE_METADATA_IDENTITY_ONLY"",""locator_review_status"":""NOT_REVIEWED"",""rights_review_status"":""PENDING"",""text_access_status"":""NOT_REVIEWED""}"	0cdb3de592b0aca3a487cc606b626d9db990b4458cd70dbbcbe395991f04bc48	SUPERSEDED_BY_OPEN_OBLIGATION	"[""R16B-CURRENT-OBLIGATION:RIGHTS_AND_LAWFUL_TEXT""]"	"[""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-current-obligation-ledger-checkpoint012-v1.tsv""]"	CURRENT_SUCCESSOR_BLOCKS_AT_LEAST_ONE_CLOSURE	8d8e321dc4857765dfc49c50e417243322179aca9c7cb6dcb014aca5935530d7
R16B-PRIOR-RECORD:de0d3636492d2fcc5a607cf9cf51be328c803b0c37b6cfa2dac846def9c93413	SOURCE_RIGHTS_QUEUE	docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/source-canonical-rights-queue-v2.tsv	27	R16B-SOURCE:4f7e4a2df6dde72a8ac903bd0a15568b252ea157e3b1ab633091a9ab182e1488	"{""association_evidence_status"":""NOT_EVIDENCE_METADATA_IDENTITY_ONLY"",""locator_review_status"":""NOT_REVIEWED"",""rights_review_status"":""PENDING"",""text_access_status"":""NOT_REVIEWED""}"	63002d337a578760946271413ef6cf5019ba52ed6dbd4132c2996552f6b44d30	SUPERSEDED_BY_OPEN_OBLIGATION	"[""R16B-CURRENT-OBLIGATION:RIGHTS_AND_LAWFUL_TEXT""]"	"[""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-current-obligation-ledger-checkpoint012-v1.tsv""]"	CURRENT_SUCCESSOR_BLOCKS_AT_LEAST_ONE_CLOSURE	bbcffe5f4b2832e87a838234c8b9fdedd358e7251f80218149b752e9e6dfb0e3
R16B-PRIOR-RECORD:b016e2edfd69adc1684cc16da8d134802eec67b22218908f917644c11ce64ae3	SOURCE_RIGHTS_QUEUE	docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/source-canonical-rights-queue-v2.tsv	28	R16B-SOURCE:505090d90266ff232b4fc63c36533b75cff8cc2625ca86898817629403440f82	"{""association_evidence_status"":""NOT_EVIDENCE_METADATA_IDENTITY_ONLY"",""locator_review_status"":""NOT_REVIEWED"",""rights_review_status"":""PENDING"",""text_access_status"":""NOT_REVIEWED""}"	f3174b035f92c45efc38b004db45952bed9a9eab9c58f9ef9b97b8af8ae1c163	SUPERSEDED_BY_OPEN_OBLIGATION	"[""R16B-CURRENT-OBLIGATION:RIGHTS_AND_LAWFUL_TEXT""]"	"[""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-current-obligation-ledger-checkpoint012-v1.tsv""]"	CURRENT_SUCCESSOR_BLOCKS_AT_LEAST_ONE_CLOSURE	f3986b0841145a4833ff530df7c1f8003a4717f1898deff44a1a98f6229cd821
R16B-PRIOR-RECORD:8046b9a79c9c88da2a13efbbf58b7b2b1db155a82ef4907207cd7b5991eb4b02	SOURCE_RIGHTS_QUEUE	docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/source-canonical-rights-queue-v2.tsv	29	R16B-SOURCE:515fe8763710342f982724acbe94d7b48d2dcc6672f6ee111d2390b8bd6af1db	"{""association_evidence_status"":""NOT_EVIDENCE_METADATA_IDENTITY_ONLY"",""locator_review_status"":""NOT_REVIEWED"",""rights_review_status"":""PENDING"",""text_access_status"":""NOT_REVIEWED""}"	f5d8599a29623a5cb5a3c2ccd928e1ad138bfde8549bfd32ed0a7253098680e8	SUPERSEDED_BY_OPEN_OBLIGATION	"[""R16B-CURRENT-OBLIGATION:RIGHTS_AND_LAWFUL_TEXT""]"	"[""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-current-obligation-ledger-checkpoint012-v1.tsv""]"	CURRENT_SUCCESSOR_BLOCKS_AT_LEAST_ONE_CLOSURE	5de30fdb98508ffee0a7c94bfda7be62f25bfb53d3995dc958738798d1c4f992
R16B-PRIOR-RECORD:0253721bb305f4b75e16cd1a56df653ba947646ec4214ce8bbfe8e41bf124c06	SOURCE_RIGHTS_QUEUE	docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/source-canonical-rights-queue-v2.tsv	30	R16B-SOURCE:524a429d0381d267c1dfa8f193ac2e198b4e5b446435d16c0951a4eeffb7483b	"{""association_evidence_status"":""NOT_EVIDENCE_METADATA_IDENTITY_ONLY"",""locator_review_status"":""NOT_REVIEWED"",""rights_review_status"":""PENDING"",""text_access_status"":""NOT_REVIEWED""}"	e49dafa50eeca4eb0ba0e74676d7571f8869743834272e0e70fb99f1797f4d44	SUPERSEDED_BY_OPEN_OBLIGATION	"[""R16B-CURRENT-OBLIGATION:RIGHTS_AND_LAWFUL_TEXT""]"	"[""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-current-obligation-ledger-checkpoint012-v1.tsv""]"	CURRENT_SUCCESSOR_BLOCKS_AT_LEAST_ONE_CLOSURE	71fd7ed3aa928a22a6094d657dcaa6949b9326d75520afe4b8d6782dc84d306f
R16B-PRIOR-RECORD:a7955d25a57e908c9ebcd2b31cee982620854c305461b99d96307cc7512d2808	SOURCE_RIGHTS_QUEUE	docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/source-canonical-rights-queue-v2.tsv	31	R16B-SOURCE:534ddd1ab4c72183b6146a69dff317fe530b56788e1efc3a0c0daf6587eb0c45	"{""association_evidence_status"":""NOT_EVIDENCE_METADATA_IDENTITY_ONLY"",""locator_review_status"":""NOT_REVIEWED"",""rights_review_status"":""PENDING"",""text_access_status"":""NOT_REVIEWED""}"	9447848bcd510c616000c4b3be113f7c20eda4281261b7aae630d43c0a713355	SUPERSEDED_BY_OPEN_OBLIGATION	"[""R16B-CURRENT-OBLIGATION:RIGHTS_AND_LAWFUL_TEXT""]"	"[""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-current-obligation-ledger-checkpoint012-v1.tsv""]"	CURRENT_SUCCESSOR_BLOCKS_AT_LEAST_ONE_CLOSURE	6e143b4b85c18e274e4eb9d880b4fcbd7c470bc659f5650526843854dc416b3b
R16B-PRIOR-RECORD:59b00597f0ea462fc62b17ce64bc899ae8755b83995e7581b41b8587978db1ff	SOURCE_RIGHTS_QUEUE	docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/source-canonical-rights-queue-v2.tsv	32	R16B-SOURCE:564db5875c0a65ed3b45ac8629f4a895316e7ef4f60ac3cf10925b276d17c757	"{""association_evidence_status"":""NOT_EVIDENCE_METADATA_IDENTITY_ONLY"",""locator_review_status"":""NOT_REVIEWED"",""rights_review_status"":""PENDING"",""text_access_status"":""NOT_REVIEWED""}"	61489468343dcead4ac80f5e1dd38f7103b42994df20c49ff7c8359de5bd0194	SUPERSEDED_BY_OPEN_OBLIGATION	"[""R16B-CURRENT-OBLIGATION:RIGHTS_AND_LAWFUL_TEXT""]"	"[""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-current-obligation-ledger-checkpoint012-v1.tsv""]"	CURRENT_SUCCESSOR_BLOCKS_AT_LEAST_ONE_CLOSURE	45d427e54a52e1cba31888d5878d5aad9b9973b48b17358081182e62c8a60892
R16B-PRIOR-RECORD:c85eaaaf5f3b3625387018c499e5dfc0fa359cf909d0c6cc0b5fe3c76065f271	SOURCE_RIGHTS_QUEUE	docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/source-canonical-rights-queue-v2.tsv	33	R16B-SOURCE:59ff541c0f8d45a00f7ca11ca246a54ac9771fdecb68ef88e152fe122cd7f794	"{""association_evidence_status"":""NOT_EVIDENCE_METADATA_IDENTITY_ONLY"",""locator_review_status"":""NOT_REVIEWED"",""rights_review_status"":""PENDING"",""text_access_status"":""NOT_REVIEWED""}"	610aeb3d5e3f558e32f23734f00d3b16f0fc71878253ed0bc3f1272b3e9de315	RESOLVED_BY_COMMITTED_ARTIFACT	[]	"[""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/source-rights-ledger-shard-1-v1.tsv#R16B-SOURCE-RIGHTS:287a7dab979b82cdcf23cc86d884cea00c0d796bad891986e18620c48b41fe0d""]"	TECHNICAL_OR_METHOD_GAP_RESOLVED_NO_CLOSURE_INFERENCE	81a97a639c88f14e8e49184c54d2ed8521a3efdb5f3ca6959c574bbe289d9ea1
R16B-PRIOR-RECORD:75113071d244cfc897305e79fc154bafd9855afd061e3153b76b0abad85c3105	SOURCE_RIGHTS_QUEUE	docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/source-canonical-rights-queue-v2.tsv	34	R16B-SOURCE:5a680dc00a51b3ae166566cf49291864e94b7e216aff5d25d35546ef6e2b774a	"{""association_evidence_status"":""NOT_EVIDENCE_METADATA_IDENTITY_ONLY"",""locator_review_status"":""NOT_REVIEWED"",""rights_review_status"":""PENDING"",""text_access_status"":""NOT_REVIEWED""}"	b0aa641ce58aa715688815a9db5044c06319e4a5744320a8e8f016dbbc2f08d2	SUPERSEDED_BY_OPEN_OBLIGATION	"[""R16B-CURRENT-OBLIGATION:RIGHTS_AND_LAWFUL_TEXT""]"	"[""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-current-obligation-ledger-checkpoint012-v1.tsv""]"	CURRENT_SUCCESSOR_BLOCKS_AT_LEAST_ONE_CLOSURE	99f21a19a7c360f0c50b991e2a5865ecb1ba4a3a6bd60a05044f056a35ce8988
R16B-PRIOR-RECORD:f44b2c1ed2b6bbeb7952d4b35ce095f6dd11ba45d0230e0e145301a6f161bac7	SOURCE_RIGHTS_QUEUE	docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/source-canonical-rights-queue-v2.tsv	35	R16B-SOURCE:5ac08a34ab733e7c78c904b217a1b2306b112b0d0feec342d5bd45886b15e2b4	"{""association_evidence_status"":""NOT_EVIDENCE_METADATA_IDENTITY_ONLY"",""locator_review_status"":""NOT_REVIEWED"",""rights_review_status"":""PENDING"",""text_access_status"":""NOT_REVIEWED""}"	32d8d73523dd1f1555416f7fb649d2962c52d50a3d30bb638f45eff20e21a444	SUPERSEDED_BY_OPEN_OBLIGATION	"[""R16B-CURRENT-OBLIGATION:RIGHTS_AND_LAWFUL_TEXT""]"	"[""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-current-obligation-ledger-checkpoint012-v1.tsv""]"	CURRENT_SUCCESSOR_BLOCKS_AT_LEAST_ONE_CLOSURE	b53e98599b35f56c158e05696421f1af26ba6b0a3ce25f21143ff4446d348e86
R16B-PRIOR-RECORD:bf935dd05d1aaa29ca7d81de9f85b40c00948c1533efe46bf9a1f650a367d3b4	SOURCE_RIGHTS_QUEUE	docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/source-canonical-rights-queue-v2.tsv	36	R16B-SOURCE:5be20c9eaf34054d52e8786893381c5e256f88580450a85a22abe0f1b3a816ad	"{""association_evidence_status"":""NOT_EVIDENCE_METADATA_IDENTITY_ONLY"",""locator_review_status"":""NOT_REVIEWED"",""rights_review_status"":""PENDING"",""text_access_status"":""NOT_REVIEWED""}"	d40f01dd91b3ab8202fc1748e3a6a1f217ab909c6bc72922e81fe403564a7fa1	SUPERSEDED_BY_OPEN_OBLIGATION	"[""R16B-CURRENT-OBLIGATION:RIGHTS_AND_LAWFUL_TEXT""]"	"[""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-current-obligation-ledger-checkpoint012-v1.tsv""]"	CURRENT_SUCCESSOR_BLOCKS_AT_LEAST_ONE_CLOSURE	a368bb2b3163af37ba9f84d6fe6b48e7d31c148e8209c6a6139f3e3054679979
R16B-PRIOR-RECORD:e2c4844061455f24f4eff927c0facd01e3d3545212fe1151f4573f94a143a68a	SOURCE_RIGHTS_QUEUE	docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/source-canonical-rights-queue-v2.tsv	37	R16B-SOURCE:5d193c4d3a98f82da91159c05a3fefc51ea0a1d90ded438d86d4dfd59899336b	"{""association_evidence_status"":""NOT_EVIDENCE_METADATA_IDENTITY_ONLY"",""locator_review_status"":""NOT_REVIEWED"",""rights_review_status"":""PENDING"",""text_access_status"":""NOT_REVIEWED""}"	c40eb48032de02a19fb6ddaf0bbd328f3588ae9dbe52c4dfe6de4afefbaded05	SUPERSEDED_BY_OPEN_OBLIGATION	"[""R16B-CURRENT-OBLIGATION:RIGHTS_AND_LAWFUL_TEXT""]"	"[""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-current-obligation-ledger-checkpoint012-v1.tsv""]"	CURRENT_SUCCESSOR_BLOCKS_AT_LEAST_ONE_CLOSURE	46e902421c0ea314be301367c31993054b390297f6efd17dbdeabb9393115764
R16B-PRIOR-RECORD:be8143513300a7f79ade3bb29018fea44df76372d10b6edb419d55158038ee15	SOURCE_RIGHTS_QUEUE	docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/source-canonical-rights-queue-v2.tsv	38	R16B-SOURCE:605d28eeb3342629852452981730f1e808f68c4accb887475b5e824ede6ac9e0	"{""association_evidence_status"":""NOT_EVIDENCE_METADATA_IDENTITY_ONLY"",""locator_review_status"":""NOT_REVIEWED"",""rights_review_status"":""PENDING"",""text_access_status"":""NOT_REVIEWED""}"	0f87604d35bc83aa6c146fecadf116e68ea4d37873348e580caea4c7951436f6	SUPERSEDED_BY_OPEN_OBLIGATION	"[""R16B-CURRENT-OBLIGATION:RIGHTS_AND_LAWFUL_TEXT""]"	"[""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-current-obligation-ledger-checkpoint012-v1.tsv""]"	CURRENT_SUCCESSOR_BLOCKS_AT_LEAST_ONE_CLOSURE	631f80a05b1a32cc560af03d2f06a912849957dd7a8d430b4332ddbe17ab1314
R16B-PRIOR-RECORD:6c412054c71aec4819cd09770169eff7fb2aa22a0142bfe198c97c8a3b26d0f7	SOURCE_RIGHTS_QUEUE	docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/source-canonical-rights-queue-v2.tsv	39	R16B-SOURCE:62514ad085065f6b5933004d7bc07276154dbd30b43b434f5393adcd6615f194	"{""association_evidence_status"":""NOT_EVIDENCE_METADATA_IDENTITY_ONLY"",""locator_review_status"":""NOT_REVIEWED"",""rights_review_status"":""PENDING"",""text_access_status"":""NOT_REVIEWED""}"	6501ba89d766a91d2c45a7f79122f12052bc949caa775674cd19c20dde7b583d	RESOLVED_BY_COMMITTED_ARTIFACT	[]	"[""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/source-rights-ledger-shard-1-v1.tsv#R16B-SOURCE-RIGHTS:792deb978e44b23efaafec4d923a10daddcf58e09c438794429a4e460a10ec31""]"	TECHNICAL_OR_METHOD_GAP_RESOLVED_NO_CLOSURE_INFERENCE	6603ea1430e88a1d6ff66d7c8ca7a98199df8ed4831b271130944c99dabfd4d7
R16B-PRIOR-RECORD:842927ecd0c0913e7f3c0210985b2b7630033f25737b6a38325666cb9ecd3cbf	SOURCE_RIGHTS_QUEUE	docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/source-canonical-rights-queue-v2.tsv	40	R16B-SOURCE:6766f325425788f10d060fec02ef73240660d33afe467dc5be3d12ab3216c5ee	"{""association_evidence_status"":""NOT_EVIDENCE_METADATA_IDENTITY_ONLY"",""locator_review_status"":""NOT_REVIEWED"",""rights_review_status"":""PENDING"",""text_access_status"":""NOT_REVIEWED""}"	7a3fbd0c5ae336dbf90c3a8c7359a74b7ab808835693354615dfec02eb54226f	SUPERSEDED_BY_OPEN_OBLIGATION	"[""R16B-CURRENT-OBLIGATION:RIGHTS_AND_LAWFUL_TEXT""]"	"[""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-current-obligation-ledger-checkpoint012-v1.tsv""]"	CURRENT_SUCCESSOR_BLOCKS_AT_LEAST_ONE_CLOSURE	b5487a1e7c171a52a5ac30eb215a384654a8c3ec0bd5473de79949b2e4bf170b
R16B-PRIOR-RECORD:634a6170603e76afe18a9e676ddb4b7950092a88e8af452a99e43a10f0fa155e	SOURCE_RIGHTS_QUEUE	docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/source-canonical-rights-queue-v2.tsv	41	R16B-SOURCE:6f88b0c2a4bda8ea096c4184bc82cb55f23dbe257dc8c164b47fbdebbe079f32	"{""association_evidence_status"":""NOT_EVIDENCE_METADATA_IDENTITY_ONLY"",""locator_review_status"":""NOT_REVIEWED"",""rights_review_status"":""PENDING"",""text_access_status"":""NOT_REVIEWED""}"	eda4b88b619dc8085d4713afb3bb0f0fcfad6a11b52e69227b863fe81b8d1f4f	SUPERSEDED_BY_OPEN_OBLIGATION	"[""R16B-CURRENT-OBLIGATION:RIGHTS_AND_LAWFUL_TEXT""]"	"[""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-current-obligation-ledger-checkpoint012-v1.tsv""]"	CURRENT_SUCCESSOR_BLOCKS_AT_LEAST_ONE_CLOSURE	3595546318a6d53426edb20c24d1c94ef8be10a1311378fa74e7c3d1a8fed971
R16B-PRIOR-RECORD:65fb418f9e0661f8a697a7ce8c88daf1a559953d793b5d1dcf355bed0b49639a	SOURCE_RIGHTS_QUEUE	docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/source-canonical-rights-queue-v2.tsv	42	R16B-SOURCE:76638f628458fbb80972fada891a2c2b05b3adb4c1bc85b78355e6c0c3a85b78	"{""association_evidence_status"":""NOT_EVIDENCE_METADATA_IDENTITY_ONLY"",""locator_review_status"":""NOT_REVIEWED"",""rights_review_status"":""PENDING"",""text_access_status"":""NOT_REVIEWED""}"	5a3fbe4a27cae4fa0b104ed4a772b1b8919711b23b2920d8f3fb69d89f085a86	SUPERSEDED_BY_OPEN_OBLIGATION	"[""R16B-CURRENT-OBLIGATION:RIGHTS_AND_LAWFUL_TEXT""]"	"[""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-current-obligation-ledger-checkpoint012-v1.tsv""]"	CURRENT_SUCCESSOR_BLOCKS_AT_LEAST_ONE_CLOSURE	a62b5e7124bbc9d6e76525d7fa8e66f89aaa336270ce4d058881478765c7b5be
R16B-PRIOR-RECORD:23542609c9ec6c99a62cc15c1d1225feaa72d3a37e41dec5cc074bea586131aa	SOURCE_RIGHTS_QUEUE	docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/source-canonical-rights-queue-v2.tsv	43	R16B-SOURCE:793f97084bb65ecf84629574db1d229732605ce26c2f6ab9a8728bf6cd5e6d92	"{""association_evidence_status"":""NOT_EVIDENCE_METADATA_IDENTITY_ONLY"",""locator_review_status"":""NOT_REVIEWED"",""rights_review_status"":""PENDING"",""text_access_status"":""NOT_REVIEWED""}"	4c3e4de9be347813cc6b8e56ad3b7d7d5a158bfc869857126a5bc56ef9b5fcaf	SUPERSEDED_BY_OPEN_OBLIGATION	"[""R16B-CURRENT-OBLIGATION:RIGHTS_AND_LAWFUL_TEXT""]"	"[""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-current-obligation-ledger-checkpoint012-v1.tsv""]"	CURRENT_SUCCESSOR_BLOCKS_AT_LEAST_ONE_CLOSURE	d27ec9547d391c1ccc568799a8c8e161207a091c815996a88c3d9de8abc747dc
