parent_checkpoint_sha	review_tranche	family_ordinal	candidate_id	participant_set_key	trigger_occurrence_id	source_occurrence_sha256	trigger_id	trigger_class	emission_kind	source_path	input_surface_id	input_record_refs_json	source_locator	content_hashes_json	upstream_record_ids_json	upstream_source_ids_json	upstream_locators_json	occurrence_evidence_class	classification_detail	classification_reason	evidence_use_disposition	exact_group_support_status	source_text_review_status	rights_review_status	human_review_status	counterevidence_review_status	scope_split_need	product_eligibility	pair_projection_created	association_activation_created	explicit_nonclaims_json	record_sha256
068c92151a935cfb9e4adc36b150c6800a6de9a2	CHECKPOINT-005-EVIDENCE-TRANCHE-A	2	R16B-LOCAL-FAMILY:7e0a0ee4f78d2f565c4f7771653ecc5a27828dd9fb704139d1e068f2a5fdce64	7e0a0ee4f78d2f565c4f7771653ecc5a27828dd9fb704139d1e068f2a5fdce64	R16B-TRIGGER-OCC:c9e0b7e398b59951a24fc3c728c8b4dd5d15f8f5a9b271cfaeb118c03399a243	ba1915e7f02df727c571de44fa04ef3d4f3dc26333a671d0b4fa660d43a27573	TRG-004	ROUND16_LEGACY_COMPOSITION	PRIOR_STRUCTURE_REVIEW_FAMILY	scripts/trace-v49-exploration-real-database/real-composition-registry-v1.json	R16B-LOCAL-SURF-R16-COMPOSITIONS	"[""R16-COMP-THEME-02""]"		"[""c3d40f44ca949021ac70f38dc5e99c52602313438fbe117b4d5e1d9886867b16""]"	"[""R16-COMP-THEME-02""]"	[]	[]	STRUCTURAL_ECHO	STRUCTURAL_ECHO_NOT_EVIDENCE	Prior composition, topology, subgraph, fixture-derived product record, or production read-model descendant; structure is not historical evidence.	NOT_EVIDENCE_RECONCILIATION_ONLY	NOT_GOVERNED_SUPPORT	NOT_APPLICABLE_STRUCTURAL_RECORD	NOT_APPLICABLE_TO_NON_SUPPORT_CLASSIFICATION	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	PARENT_MUST_SPLIT_THREE_CONDITIONAL_SCOPED_CHILDREN	INELIGIBLE_NOT_GOVERNED_ASSOCIATION_SUPPORT	false	false	"[""the three active internal pairs do not establish group coherence"",""structural descendants are not evidence"",""no scoped child is active""]"	72d20cb679ac4eeec319bd7f3da21bae678b05a2afbc0f6a8feb5513bafed387
068c92151a935cfb9e4adc36b150c6800a6de9a2	CHECKPOINT-005-EVIDENCE-TRANCHE-A	2	R16B-LOCAL-FAMILY:7e0a0ee4f78d2f565c4f7771653ecc5a27828dd9fb704139d1e068f2a5fdce64	7e0a0ee4f78d2f565c4f7771653ecc5a27828dd9fb704139d1e068f2a5fdce64	R16B-TRIGGER-OCC:ca16104e86eb305eb7250e1e103bec77b73cff8cd899d9d85f08f6554a55fcfb	b20fae3847085b20c4a83cc88bc352341c75be603be86ba4537460a8f1bd1d37	TRG-004	ROUND16A_PRODUCTION_COMPOSITION	PRIOR_STRUCTURE_REVIEW_FAMILY	frontend/generated/trace-exploration-v2/production-read-model.json	R16B-LOCAL-SURF-R16A-PRODUCTION	"[""R16A-PCOMP-EDB3DA123E818A43D254""]"		"[""24c5b3fd644b907a33ae9c76e94d648a43f3ca68853d1f4496baba5b3f155176""]"	"[""R16A-PCOMP-EDB3DA123E818A43D254""]"	[]	[]	STRUCTURAL_ECHO	STRUCTURAL_ECHO_NOT_EVIDENCE	Prior composition, topology, subgraph, fixture-derived product record, or production read-model descendant; structure is not historical evidence.	NOT_EVIDENCE_RECONCILIATION_ONLY	NOT_GOVERNED_SUPPORT	NOT_APPLICABLE_STRUCTURAL_RECORD	NOT_APPLICABLE_TO_NON_SUPPORT_CLASSIFICATION	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	PARENT_MUST_SPLIT_THREE_CONDITIONAL_SCOPED_CHILDREN	INELIGIBLE_NOT_GOVERNED_ASSOCIATION_SUPPORT	false	false	"[""the three active internal pairs do not establish group coherence"",""structural descendants are not evidence"",""no scoped child is active""]"	7bbe755e0d2b0c8c8ff08a5dfe800102608f6cea1a56937ea425eea26b3ad249
068c92151a935cfb9e4adc36b150c6800a6de9a2	CHECKPOINT-005-EVIDENCE-TRANCHE-A	2	R16B-LOCAL-FAMILY:7e0a0ee4f78d2f565c4f7771653ecc5a27828dd9fb704139d1e068f2a5fdce64	7e0a0ee4f78d2f565c4f7771653ecc5a27828dd9fb704139d1e068f2a5fdce64	R16B-TRIGGER-OCC:dfbcb6f7543e9fd89f8fd24185f2adc85815c74af4782bd9efb2f0bb2f8a0bb3	ecb560481a0c632954e103f40850e44fb5a4260ec28debee29c9878fccae5ef7	TRG-007	ROUND14_NARY_FIXTURE	CONTROL_AND_REVIEW_FAMILY	scripts/trace-v49-exploration-association-calibration/fixtures/nary-local-coherence-v1.json	R16B-LOCAL-SURF-R14-NARY	"[""R14-NARY-001""]"		"[""7688a0e512c693182d74a8f51a6a88ff6637450d447b19c06255675ac0798719""]"	"[""R14-NARY-001""]"	[]	[]	SYNTHETIC_CONTROL	SYNTHETIC_CONTROL_NOT_EVIDENCE	Explicit synthetic n-ary validation control; useful for verifier behavior only.	NOT_EVIDENCE_TEST_CONTROL_ONLY	NOT_GOVERNED_SUPPORT	NOT_APPLICABLE_SYNTHETIC_CONTROL	NOT_APPLICABLE_TO_NON_SUPPORT_CLASSIFICATION	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	PARENT_MUST_SPLIT_THREE_CONDITIONAL_SCOPED_CHILDREN	INELIGIBLE_NOT_GOVERNED_ASSOCIATION_SUPPORT	false	false	"[""the three active internal pairs do not establish group coherence"",""structural descendants are not evidence"",""no scoped child is active""]"	c9a4e26aa1bf120c2ba39884feecc8decea564760a15da6097de0f920a05ec12
068c92151a935cfb9e4adc36b150c6800a6de9a2	CHECKPOINT-005-EVIDENCE-TRANCHE-A	2	R16B-LOCAL-FAMILY:7e0a0ee4f78d2f565c4f7771653ecc5a27828dd9fb704139d1e068f2a5fdce64	7e0a0ee4f78d2f565c4f7771653ecc5a27828dd9fb704139d1e068f2a5fdce64	R16B-TRIGGER-OCC:e7f070550d2d65302eb903d576b80307774a46588061f891892f367f28745328	4618ac22eeae82e536a0752b8d943ebe44d73fbb11596caeeb840e7f5677ccea	TRG-004	ROUND16A_TOPOLOGY_COMPOSITION	PRIOR_STRUCTURE_REVIEW_FAMILY	docs/audits/v49-exploration-full-space-closure-round1/raw/canonical-composition-registry-v2.json	R16B-LOCAL-SURF-R16A-TOPOLOGIES	"[""R16A-TOPO-ED64F4B1E1638365793A""]"		"[""ed64f4b1e1638365793afe460df80ea862f3b1c558abb8eb1df36f91218059a2""]"	"[""R16A-TOPO-ED64F4B1E1638365793A""]"	[]	[]	STRUCTURAL_ECHO	STRUCTURAL_ECHO_NOT_EVIDENCE	Prior composition, topology, subgraph, fixture-derived product record, or production read-model descendant; structure is not historical evidence.	NOT_EVIDENCE_RECONCILIATION_ONLY	NOT_GOVERNED_SUPPORT	NOT_APPLICABLE_STRUCTURAL_RECORD	NOT_APPLICABLE_TO_NON_SUPPORT_CLASSIFICATION	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	PARENT_MUST_SPLIT_THREE_CONDITIONAL_SCOPED_CHILDREN	INELIGIBLE_NOT_GOVERNED_ASSOCIATION_SUPPORT	false	false	"[""the three active internal pairs do not establish group coherence"",""structural descendants are not evidence"",""no scoped child is active""]"	a522a5d1a1435e40380c123932631c6f0ece363a40ca3fc03487dca0f1b06792
068c92151a935cfb9e4adc36b150c6800a6de9a2	CHECKPOINT-005-EVIDENCE-TRANCHE-A	2	R16B-LOCAL-FAMILY:7e0a0ee4f78d2f565c4f7771653ecc5a27828dd9fb704139d1e068f2a5fdce64	7e0a0ee4f78d2f565c4f7771653ecc5a27828dd9fb704139d1e068f2a5fdce64	R16B-TRIGGER-OCC:eaff769301dd300ccbf28422ff5bfe28eb451d8406f27123afb8dd8715782fb6	5d8f2a8f9d8ce8f5b47110f6029bc207fe3266b68ac6eb2aac15dd2084bbff75	TRG-004	ROUND16A_TOPOLOGY_COMPOSITION	PRIOR_STRUCTURE_REVIEW_FAMILY	docs/audits/v49-exploration-full-space-closure-round1/raw/canonical-composition-registry-v2.json	R16B-LOCAL-SURF-R16A-TOPOLOGIES	"[""R16A-TOPO-012C0AAF66E604CAC38C""]"		"[""012c0aaf66e604cac38cdb523f1d69d2a041f5e3394ede6c8cc4dfd22b603b06""]"	"[""R16A-TOPO-012C0AAF66E604CAC38C""]"	[]	[]	STRUCTURAL_ECHO	STRUCTURAL_ECHO_NOT_EVIDENCE	Prior composition, topology, subgraph, fixture-derived product record, or production read-model descendant; structure is not historical evidence.	NOT_EVIDENCE_RECONCILIATION_ONLY	NOT_GOVERNED_SUPPORT	NOT_APPLICABLE_STRUCTURAL_RECORD	NOT_APPLICABLE_TO_NON_SUPPORT_CLASSIFICATION	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	PARENT_MUST_SPLIT_THREE_CONDITIONAL_SCOPED_CHILDREN	INELIGIBLE_NOT_GOVERNED_ASSOCIATION_SUPPORT	false	false	"[""the three active internal pairs do not establish group coherence"",""structural descendants are not evidence"",""no scoped child is active""]"	ecb396c923bf5431599197f6340fc75f19136ec1d044c4781139e3e1a370ad38
068c92151a935cfb9e4adc36b150c6800a6de9a2	CHECKPOINT-005-EVIDENCE-TRANCHE-A	2	R16B-LOCAL-FAMILY:7e0a0ee4f78d2f565c4f7771653ecc5a27828dd9fb704139d1e068f2a5fdce64	7e0a0ee4f78d2f565c4f7771653ecc5a27828dd9fb704139d1e068f2a5fdce64	R16B-TRIGGER-OCC:ec9ba0a23c0967bd005e8e6d20f2267152df24cd0384b00365decf390e2a8ed5	dc6fe8509550b710c77f2e6e52067d50b019d553196f55864c3acb33a24be7cf	TRG-004	ROUND16A_PRODUCTION_COMPOSITION	PRIOR_STRUCTURE_REVIEW_FAMILY	frontend/generated/trace-exploration-v2/production-read-model.json	R16B-LOCAL-SURF-R16A-PRODUCTION	"[""R16A-PCOMP-F1485C5856D6E5C28D80""]"		"[""a2467aca76f10cc08e98014462fe80e6cada194cbd4e3ceed7a75318d3bb2bdc""]"	"[""R16A-PCOMP-F1485C5856D6E5C28D80""]"	[]	[]	STRUCTURAL_ECHO	STRUCTURAL_ECHO_NOT_EVIDENCE	Prior composition, topology, subgraph, fixture-derived product record, or production read-model descendant; structure is not historical evidence.	NOT_EVIDENCE_RECONCILIATION_ONLY	NOT_GOVERNED_SUPPORT	NOT_APPLICABLE_STRUCTURAL_RECORD	NOT_APPLICABLE_TO_NON_SUPPORT_CLASSIFICATION	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	PARENT_MUST_SPLIT_THREE_CONDITIONAL_SCOPED_CHILDREN	INELIGIBLE_NOT_GOVERNED_ASSOCIATION_SUPPORT	false	false	"[""the three active internal pairs do not establish group coherence"",""structural descendants are not evidence"",""no scoped child is active""]"	217abe8575d6703f6d0a58a733777a3a2c60cb2be2a144a715b90b195be688d4
068c92151a935cfb9e4adc36b150c6800a6de9a2	CHECKPOINT-005-EVIDENCE-TRANCHE-A	2	R16B-LOCAL-FAMILY:7e0a0ee4f78d2f565c4f7771653ecc5a27828dd9fb704139d1e068f2a5fdce64	7e0a0ee4f78d2f565c4f7771653ecc5a27828dd9fb704139d1e068f2a5fdce64	R16B-TRIGGER-OCC:edd630ab55ebfa4be225c7b8d6f7d26e6cfcd3d9f501f6c1c702146caef7bf35	1891efba5360066516136109ce91ef024c1384670018b3d9758be3c6c144505f	TRG-004	ROUND16A_PRODUCTION_COMPOSITION	PRIOR_STRUCTURE_REVIEW_FAMILY	frontend/generated/trace-exploration-v2/production-read-model.json	R16B-LOCAL-SURF-R16A-PRODUCTION	"[""R16A-PCOMP-53C946421D66B19B34DF""]"		"[""dca1be6c1fa5a4c9210a11ec74bace764a95f9e24ff4152578a5b1485d25b948""]"	"[""R16A-PCOMP-53C946421D66B19B34DF""]"	[]	[]	STRUCTURAL_ECHO	STRUCTURAL_ECHO_NOT_EVIDENCE	Prior composition, topology, subgraph, fixture-derived product record, or production read-model descendant; structure is not historical evidence.	NOT_EVIDENCE_RECONCILIATION_ONLY	NOT_GOVERNED_SUPPORT	NOT_APPLICABLE_STRUCTURAL_RECORD	NOT_APPLICABLE_TO_NON_SUPPORT_CLASSIFICATION	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	PARENT_MUST_SPLIT_THREE_CONDITIONAL_SCOPED_CHILDREN	INELIGIBLE_NOT_GOVERNED_ASSOCIATION_SUPPORT	false	false	"[""the three active internal pairs do not establish group coherence"",""structural descendants are not evidence"",""no scoped child is active""]"	e5ddf44617b3c53fae6e59c7fbe35b6a97ad2176b04f1334dd42e99eec522968
068c92151a935cfb9e4adc36b150c6800a6de9a2	CHECKPOINT-005-EVIDENCE-TRANCHE-A	2	R16B-LOCAL-FAMILY:7e0a0ee4f78d2f565c4f7771653ecc5a27828dd9fb704139d1e068f2a5fdce64	7e0a0ee4f78d2f565c4f7771653ecc5a27828dd9fb704139d1e068f2a5fdce64	R16B-TRIGGER-OCC:f198ba498a88a78d823ff4f8774bbecdaba89c8ac83e8a0a0eafb3873788e2a7	ab8854361dbe5a65151bf051e8c4534691a611915ebea1be34c516a47798b05b	TRG-004	ROUND16A_CONNECTED_SUBGRAPH	PRIOR_STRUCTURE_REVIEW_FAMILY	docs/audits/v49-exploration-full-space-closure-round1/raw/canonical-composition-registry-v2.json	R16B-LOCAL-SURF-R16A-SUBGRAPHS	"[""R16A-SUBGRAPH-3B11A4A73B8C15135410""]"		"[""3b11a4a73b8c151354106cabe9217b3e3db6505cfa215b2ecbf6144955917b5f""]"	"[""R16A-SUBGRAPH-3B11A4A73B8C15135410""]"	[]	[]	STRUCTURAL_ECHO	STRUCTURAL_ECHO_NOT_EVIDENCE	Prior composition, topology, subgraph, fixture-derived product record, or production read-model descendant; structure is not historical evidence.	NOT_EVIDENCE_RECONCILIATION_ONLY	NOT_GOVERNED_SUPPORT	NOT_APPLICABLE_STRUCTURAL_RECORD	NOT_APPLICABLE_TO_NON_SUPPORT_CLASSIFICATION	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	PARENT_MUST_SPLIT_THREE_CONDITIONAL_SCOPED_CHILDREN	INELIGIBLE_NOT_GOVERNED_ASSOCIATION_SUPPORT	false	false	"[""the three active internal pairs do not establish group coherence"",""structural descendants are not evidence"",""no scoped child is active""]"	0491cdc9822624fb163f5458193de878cbf991cac8bce8bb839fd8f3ddfc341e
068c92151a935cfb9e4adc36b150c6800a6de9a2	CHECKPOINT-005-EVIDENCE-TRANCHE-A	2	R16B-LOCAL-FAMILY:7e0a0ee4f78d2f565c4f7771653ecc5a27828dd9fb704139d1e068f2a5fdce64	7e0a0ee4f78d2f565c4f7771653ecc5a27828dd9fb704139d1e068f2a5fdce64	R16B-TRIGGER-OCC:f3e66e2737129361cf1eedd945c433ecfbf24a16451ddbffc8168ac03fbd97bc	edd2da6a48149d8a588aa30e050478cf30d5220a2e9d6b53942cb20880b40917	TRG-004	ROUND16A_PRODUCTION_COMPOSITION	PRIOR_STRUCTURE_REVIEW_FAMILY	frontend/generated/trace-exploration-v2/production-read-model.json	R16B-LOCAL-SURF-R16A-PRODUCTION	"[""R16A-PCOMP-82911CB46830539C8647""]"		"[""aa88558e7d38bf883600d2c2ecc227cb0e2ce56abdd18a2ae453e7166c69f898""]"	"[""R16A-PCOMP-82911CB46830539C8647""]"	[]	[]	STRUCTURAL_ECHO	STRUCTURAL_ECHO_NOT_EVIDENCE	Prior composition, topology, subgraph, fixture-derived product record, or production read-model descendant; structure is not historical evidence.	NOT_EVIDENCE_RECONCILIATION_ONLY	NOT_GOVERNED_SUPPORT	NOT_APPLICABLE_STRUCTURAL_RECORD	NOT_APPLICABLE_TO_NON_SUPPORT_CLASSIFICATION	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	PARENT_MUST_SPLIT_THREE_CONDITIONAL_SCOPED_CHILDREN	INELIGIBLE_NOT_GOVERNED_ASSOCIATION_SUPPORT	false	false	"[""the three active internal pairs do not establish group coherence"",""structural descendants are not evidence"",""no scoped child is active""]"	fb19a6fac94ae9cbcba74f70ed4940d5a92648ec389583bf2668c79283bf403b
068c92151a935cfb9e4adc36b150c6800a6de9a2	CHECKPOINT-005-EVIDENCE-TRANCHE-A	2	R16B-LOCAL-FAMILY:7e0a0ee4f78d2f565c4f7771653ecc5a27828dd9fb704139d1e068f2a5fdce64	7e0a0ee4f78d2f565c4f7771653ecc5a27828dd9fb704139d1e068f2a5fdce64	R16B-TRIGGER-OCC:fb46aba791e87a17d47e56a9391ef885ec354a5848b099095e0ffb7c33323918	40c29151a5ac7983f2838eb249e0c7808ef13dff927bee389b6c497a14447c00	TRG-004	ROUND16A_PRODUCTION_COMPOSITION	PRIOR_STRUCTURE_REVIEW_FAMILY	frontend/generated/trace-exploration-v2/production-read-model.json	R16B-LOCAL-SURF-R16A-PRODUCTION	"[""R16A-PCOMP-3DACB28D8502884C91C1""]"		"[""ed64f4b1e1638365793afe460df80ea862f3b1c558abb8eb1df36f91218059a2""]"	"[""R16A-PCOMP-3DACB28D8502884C91C1""]"	[]	[]	STRUCTURAL_ECHO	STRUCTURAL_ECHO_NOT_EVIDENCE	Prior composition, topology, subgraph, fixture-derived product record, or production read-model descendant; structure is not historical evidence.	NOT_EVIDENCE_RECONCILIATION_ONLY	NOT_GOVERNED_SUPPORT	NOT_APPLICABLE_STRUCTURAL_RECORD	NOT_APPLICABLE_TO_NON_SUPPORT_CLASSIFICATION	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	PARENT_MUST_SPLIT_THREE_CONDITIONAL_SCOPED_CHILDREN	INELIGIBLE_NOT_GOVERNED_ASSOCIATION_SUPPORT	false	false	"[""the three active internal pairs do not establish group coherence"",""structural descendants are not evidence"",""no scoped child is active""]"	0ac67f31922ed8007777ad9d4b8cf7fccec94eabecb99ac0293e0b811e588e7e
068c92151a935cfb9e4adc36b150c6800a6de9a2	CHECKPOINT-005-EVIDENCE-TRANCHE-A	2	R16B-LOCAL-FAMILY:7e0a0ee4f78d2f565c4f7771653ecc5a27828dd9fb704139d1e068f2a5fdce64	7e0a0ee4f78d2f565c4f7771653ecc5a27828dd9fb704139d1e068f2a5fdce64	R16B-TRIGGER-OCC:fe646c4dfe2c7f82dc662925d843255f8ae2786743f549f25a1c2de796f56f29	954ee72e94f47a3a9ab34880a438696278fb263d5b79ed351592cbea9cb2a5d2	TRG-004	ROUND16A_PRODUCTION_COMPOSITION	PRIOR_STRUCTURE_REVIEW_FAMILY	frontend/generated/trace-exploration-v2/production-read-model.json	R16B-LOCAL-SURF-R16A-PRODUCTION	"[""R16A-PCOMP-F8D8739057E8DE6A6AD8""]"		"[""012c0aaf66e604cac38cdb523f1d69d2a041f5e3394ede6c8cc4dfd22b603b06""]"	"[""R16A-PCOMP-F8D8739057E8DE6A6AD8""]"	[]	[]	STRUCTURAL_ECHO	STRUCTURAL_ECHO_NOT_EVIDENCE	Prior composition, topology, subgraph, fixture-derived product record, or production read-model descendant; structure is not historical evidence.	NOT_EVIDENCE_RECONCILIATION_ONLY	NOT_GOVERNED_SUPPORT	NOT_APPLICABLE_STRUCTURAL_RECORD	NOT_APPLICABLE_TO_NON_SUPPORT_CLASSIFICATION	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	PARENT_MUST_SPLIT_THREE_CONDITIONAL_SCOPED_CHILDREN	INELIGIBLE_NOT_GOVERNED_ASSOCIATION_SUPPORT	false	false	"[""the three active internal pairs do not establish group coherence"",""structural descendants are not evidence"",""no scoped child is active""]"	0bfa1c469340f162cb7f95a4e7a8a95eaf7a2cd069216d9277b00bfaa0ce3f4c
068c92151a935cfb9e4adc36b150c6800a6de9a2	CHECKPOINT-005-EVIDENCE-TRANCHE-A	2	R16B-LOCAL-FAMILY:7e0a0ee4f78d2f565c4f7771653ecc5a27828dd9fb704139d1e068f2a5fdce64	7e0a0ee4f78d2f565c4f7771653ecc5a27828dd9fb704139d1e068f2a5fdce64	R16B-TRIGGER-OCC:ffb19a271560e97d57d2f21e4ebda1d0acd621ffba4a327b0c2fb0c64fddcebb	1cce906f0ebbc1082a17be2a2a92e95620421dc0f448d7ff45f5c3f31f526a26	TRG-004	ROUND16A_PRODUCTION_COMPOSITION	PRIOR_STRUCTURE_REVIEW_FAMILY	frontend/generated/trace-exploration-v2/production-read-model.json	R16B-LOCAL-SURF-R16A-PRODUCTION	"[""R16A-PCOMP-01CBA211DF6A59BA2AA2""]"		"[""012c0aaf66e604cac38cdb523f1d69d2a041f5e3394ede6c8cc4dfd22b603b06""]"	"[""R16A-PCOMP-01CBA211DF6A59BA2AA2""]"	[]	[]	STRUCTURAL_ECHO	STRUCTURAL_ECHO_NOT_EVIDENCE	Prior composition, topology, subgraph, fixture-derived product record, or production read-model descendant; structure is not historical evidence.	NOT_EVIDENCE_RECONCILIATION_ONLY	NOT_GOVERNED_SUPPORT	NOT_APPLICABLE_STRUCTURAL_RECORD	NOT_APPLICABLE_TO_NON_SUPPORT_CLASSIFICATION	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	PARENT_MUST_SPLIT_THREE_CONDITIONAL_SCOPED_CHILDREN	INELIGIBLE_NOT_GOVERNED_ASSOCIATION_SUPPORT	false	false	"[""the three active internal pairs do not establish group coherence"",""structural descendants are not evidence"",""no scoped child is active""]"	ac3413aa74c4b66d77968ad507440737af83dcbc0bc8373a166a934d1803bd67
068c92151a935cfb9e4adc36b150c6800a6de9a2	CHECKPOINT-005-EVIDENCE-TRANCHE-A	3	R16B-LOCAL-FAMILY:b19df183e2e9eb0dd6b0a3bccc95944aebf625d45faf01908eaddae994c97e67	b19df183e2e9eb0dd6b0a3bccc95944aebf625d45faf01908eaddae994c97e67	R16B-TRIGGER-OCC:2d582e66de4757f64de92f01d048fc8259763ca1e9ad4b001c08bf8b3fa678c7	91456c864fa2b372f680315900d32c0828291de7214b67ccb80c793bae0c5cb8	TRG-002	ROUND13_DIRECT_POSITIVE_FIELD_PASSAGE	DIRECT_PASSAGE_REVIEW_FAMILY	docs/research/trace-v49-exploration-composition-review-round1/04_COMPOSITION_EVIDENCE_REGISTRY.tsv	R16B-LOCAL-SURF-R13-EVIDENCE	"[""COMP-EVID-010""]"	abstract and PCM currents	"[""c71680d4b735fbc9922aa47f4cc08c16456d0b9b35f6324540a2728980e658eb""]"	"[""COMP-EVID-010""]"	"[""COMP-SRC-009""]"	"[""abstract and PCM currents""]"	EVIDENCE_BEARING	EVIDENCE_BEARING_INPUT_NOT_YET_GOVERNED_SUPPORT	Locator-bearing or bounded upstream source record; retained only as an input to scoped governed review.	SCOPED_REVIEW_INPUT_NOT_SUPPORT	NOT_GOVERNED_SUPPORT	BOUNDED_UPSTREAM_RECORD_PRESENT_FULL_SOURCE_TEXT_REVIEW_OPEN	OPEN_FOR_ANY_SUPPORT_USE	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	PARENT_MUST_SPLIT_TWO_CONDITIONAL_DIRECT_CHILDREN	INELIGIBLE_NOT_GOVERNED_ASSOCIATION_SUPPORT	false	false	"[""mediating devices is not a universal node"",""the consumption/production pair does not supply the missing group claim""]"	0dad721d53cb1e3f42a3ca7460e631b8a0a8db397e5055ce7714e6cdb98e1c54
068c92151a935cfb9e4adc36b150c6800a6de9a2	CHECKPOINT-005-EVIDENCE-TRANCHE-A	3	R16B-LOCAL-FAMILY:b19df183e2e9eb0dd6b0a3bccc95944aebf625d45faf01908eaddae994c97e67	b19df183e2e9eb0dd6b0a3bccc95944aebf625d45faf01908eaddae994c97e67	R16B-TRIGGER-OCC:57947a0bbabcbf9a5ef7018e3dc25fd37fd0ae8c6584aa39f7dd77daa7fb2607	b0ad9d1b20fbf2c973cd0afd2f3b7dd31f61f80f9fd59cf8433477baa012c6c1	TRG-002	ROUND13_DIRECT_POSITIVE_FIELD_PASSAGE	DIRECT_PASSAGE_REVIEW_FAMILY	docs/research/trace-v49-exploration-composition-review-round1/04_COMPOSITION_EVIDENCE_REGISTRY.tsv	R16B-LOCAL-SURF-R13-EVIDENCE	"[""COMP-EVID-011""]"	Digital objects in the PCM paradigm section	"[""1bf7ab00b84b1cd9c3af7db7ae39cf0a96dbbdedc0587acffb6617260992f292""]"	"[""COMP-EVID-011""]"	"[""COMP-SRC-010""]"	"[""Digital objects in the PCM paradigm section""]"	EVIDENCE_BEARING	EVIDENCE_BEARING_INPUT_NOT_YET_GOVERNED_SUPPORT	Locator-bearing or bounded upstream source record; retained only as an input to scoped governed review.	SCOPED_REVIEW_INPUT_NOT_SUPPORT	NOT_GOVERNED_SUPPORT	BOUNDED_UPSTREAM_RECORD_PRESENT_FULL_SOURCE_TEXT_REVIEW_OPEN	OPEN_FOR_ANY_SUPPORT_USE	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	PARENT_MUST_SPLIT_TWO_CONDITIONAL_DIRECT_CHILDREN	INELIGIBLE_NOT_GOVERNED_ASSOCIATION_SUPPORT	false	false	"[""mediating devices is not a universal node"",""the consumption/production pair does not supply the missing group claim""]"	7aa9f765f77fa76c345fda82ac71345fb0a685fbb62934f4def86b126d3ab789
