trigger_occurrence_id	trigger_id	trigger_class	input_surface_id	source_path	input_record_refs_json	locator	content_hashes_json	raw_participant_labels_json	raw_participant_sense_ids_json	participant_sense_ids_json	participant_set_key	scope_hypothesis_id	polarity	emission_kind	candidate_id	incidental_or_excluded_labels_json	notes	selector_version	occurrence_sha256
R16B-TRIGGER-OCC:c8c9e3e959ca5cd318a81be81edf41285defcc4dff6a72ba083d8c74c790dc96	TRG-002	ROUND14_ARCHIVE_EXACT_CONTEXT_DUPLICATE	R16B-LOCAL-SURF-R14-PROVENANCE	docs/audits/v49-exploration-association-calibration-round1/raw/evidence-provenance.tsv	"[""R14-EVID-027-01""]"	Exhibition description	"[""50895f401c11938b8da3d33a1a98f47de4fefc7e5e2798a21e6a9a8610fc09ab""]"	"[""exhibition"",""photography"",""typography""]"	"[""R16B-SENSE:4e14e64610176c44c8a9775fba3a7d484b4eee0fb06ee9553c17675cb7f0b634"",""R16B-SENSE:b25cab95ecf4ca503def2a66d5d89c36131f18c819b00e5c0c06737222baf067"",""R16B-SENSE:fd509f4a9f5aea51e88d869076b1534b55b173e8fd71bf4eb97c1c907a76859a""]"	"[""R16B-SENSE:4e14e64610176c44c8a9775fba3a7d484b4eee0fb06ee9553c17675cb7f0b634"",""R16B-SENSE:b25cab95ecf4ca503def2a66d5d89c36131f18c819b00e5c0c06737222baf067"",""R16B-SENSE:fd509f4a9f5aea51e88d869076b1534b55b173e8fd71bf4eb97c1c907a76859a""]"	00244f87a89799f75a57307b7eecd35f40bd1f74c99f8e31f4c23fa56855c27a	R16B-SCOPE-HYP:4a3a0a838629c81aa9c4e674b9629ceea98fdf67311f3cb6aa1258be680c0ebf	DISCOVERY_ONLY	ARCHIVE_CONTEXT_REVIEW_FAMILY	R16B-LOCAL-FAMILY:00244f87a89799f75a57307b7eecd35f40bd1f74c99f8e31f4c23fa56855c27a	"[""photomontage""]"	Institutional exhibition context is a discovery lead; the archive row does not itself decide a three-concept association.	trace-round16b-local-candidate-selector-v1	6844f3c50446435f0ed308e149c6d2c8696a1bcefcf11408608182924e4a4cb1
R16B-TRIGGER-OCC:c9e0b7e398b59951a24fc3c728c8b4dd5d15f8f5a9b271cfaeb118c03399a243	TRG-004	ROUND16_LEGACY_COMPOSITION	R16B-LOCAL-SURF-R16-COMPOSITIONS	scripts/trace-v49-exploration-real-database/real-composition-registry-v1.json	"[""R16-COMP-THEME-02""]"		"[""c3d40f44ca949021ac70f38dc5e99c52602313438fbe117b4d5e1d9886867b16""]"	"[""production"",""mediation"",""consumption""]"	"[""R16B-SENSE:419a96e12217bfa4ed031510c32033cb2408489e3abb14eb28291b13c068e159"",""R16B-SENSE:35489187871bfd7b7be6e2d5268a3a922984d3bdad9e9a8ca61ea6edee84a5a7"",""R16B-SENSE:06c230c771547ee49390903e0bad7aaf44063613309c93bcbd72e808116af4c6""]"	"[""R16B-SENSE:06c230c771547ee49390903e0bad7aaf44063613309c93bcbd72e808116af4c6"",""R16B-SENSE:35489187871bfd7b7be6e2d5268a3a922984d3bdad9e9a8ca61ea6edee84a5a7"",""R16B-SENSE:419a96e12217bfa4ed031510c32033cb2408489e3abb14eb28291b13c068e159""]"	7e0a0ee4f78d2f565c4f7771653ecc5a27828dd9fb704139d1e068f2a5fdce64	R16B-SCOPE-HYP:878e1abba41ddda7d473c349ddc6c17e91e9f55a26a172429376e3d1779a55c2	PRIOR_COMPOSITION_RECONCILIATION	PRIOR_STRUCTURE_REVIEW_FAMILY	R16B-LOCAL-FAMILY:7e0a0ee4f78d2f565c4f7771653ecc5a27828dd9fb704139d1e068f2a5fdce64	[]	Legacy product composition requires independent global-coherence review.	trace-round16b-local-candidate-selector-v1	ba1915e7f02df727c571de44fa04ef3d4f3dc26333a671d0b4fa660d43a27573
R16B-TRIGGER-OCC:ca16104e86eb305eb7250e1e103bec77b73cff8cd899d9d85f08f6554a55fcfb	TRG-004	ROUND16A_PRODUCTION_COMPOSITION	R16B-LOCAL-SURF-R16A-PRODUCTION	frontend/generated/trace-exploration-v2/production-read-model.json	"[""R16A-PCOMP-EDB3DA123E818A43D254""]"		"[""24c5b3fd644b907a33ae9c76e94d648a43f3ca68853d1f4496baba5b3f155176""]"	"[""mediation"",""production"",""consumption""]"	"[""R16B-SENSE:35489187871bfd7b7be6e2d5268a3a922984d3bdad9e9a8ca61ea6edee84a5a7"",""R16B-SENSE:419a96e12217bfa4ed031510c32033cb2408489e3abb14eb28291b13c068e159"",""R16B-SENSE:06c230c771547ee49390903e0bad7aaf44063613309c93bcbd72e808116af4c6""]"	"[""R16B-SENSE:06c230c771547ee49390903e0bad7aaf44063613309c93bcbd72e808116af4c6"",""R16B-SENSE:35489187871bfd7b7be6e2d5268a3a922984d3bdad9e9a8ca61ea6edee84a5a7"",""R16B-SENSE:419a96e12217bfa4ed031510c32033cb2408489e3abb14eb28291b13c068e159""]"	7e0a0ee4f78d2f565c4f7771653ecc5a27828dd9fb704139d1e068f2a5fdce64	R16B-SCOPE-HYP:5f8739d6aa352ce77acc65b9bee3ddebd181b851e1118ddccacfaf2a8cbc24c2	PRODUCT_RECONCILIATION_REQUIRED	PRIOR_STRUCTURE_REVIEW_FAMILY	R16B-LOCAL-FAMILY:7e0a0ee4f78d2f565c4f7771653ecc5a27828dd9fb704139d1e068f2a5fdce64	[]	Product-visible v2 composition requires group-level evidence and global-coherence reconciliation.	trace-round16b-local-candidate-selector-v1	b20fae3847085b20c4a83cc88bc352341c75be603be86ba4537460a8f1bd1d37
R16B-TRIGGER-OCC:cbf8ac0888c36dd7bde9ac0ef2906ca6fb374b6e9e415bd72a32eb1d8eb5ccc9	TRG-004	ROUND16A_PRODUCTION_COMPOSITION	R16B-LOCAL-SURF-R16A-PRODUCTION	frontend/generated/trace-exploration-v2/production-read-model.json	"[""R16A-PCOMP-4BA954891819FB879A8F""]"		"[""0dde3305a3b881ed487a614757a03fdf7e1b799e398d5a4ce0796b67a29e2d8a""]"	"[""supply chain"",""production site"",""material displacement""]"	"[""R16B-SENSE:697603bbe891d791295d478b3b16d10add9bdab1fd92826d63d8b630f3779cfb"",""R16B-SENSE:0ebc966b965fc5703be0f4bae727d337f32d83eb7db9066e926a2530dcfa0171"",""R16B-SENSE:61aaade597c45243fcdef0d2514fc52f58a066ae5c9f4ad550727cb75b124f64""]"	"[""R16B-SENSE:0ebc966b965fc5703be0f4bae727d337f32d83eb7db9066e926a2530dcfa0171"",""R16B-SENSE:61aaade597c45243fcdef0d2514fc52f58a066ae5c9f4ad550727cb75b124f64"",""R16B-SENSE:697603bbe891d791295d478b3b16d10add9bdab1fd92826d63d8b630f3779cfb""]"	1d76bf657bbdec293265d051268a2a1153be0108b15a8d63ebbf2cb98cf6f06a	R16B-SCOPE-HYP:8eba1e59e9d093286fb97ceb8e20cdabc4e1b42619939f1d5edc5f1a41b40804	PRODUCT_RECONCILIATION_REQUIRED	PRIOR_STRUCTURE_REVIEW_FAMILY	R16B-LOCAL-FAMILY:1d76bf657bbdec293265d051268a2a1153be0108b15a8d63ebbf2cb98cf6f06a	[]	Product-visible v2 composition requires group-level evidence and global-coherence reconciliation.	trace-round16b-local-candidate-selector-v1	ca0c78125db57f414f2638f49ee3724c7cea3a49c59dbfbd93d48dbc81fe02ff
R16B-TRIGGER-OCC:cc2fd31b4dd8edbf530a681a2440053b9af230e00a078b7445e7e0196276fcf0	TRG-004	ROUND16A_PRODUCTION_COMPOSITION	R16B-LOCAL-SURF-R16A-PRODUCTION	frontend/generated/trace-exploration-v2/production-read-model.json	"[""R16A-PCOMP-11B4CB49ECB912252D11""]"		"[""c0456f14eae3680c284c02202f8072063d79e118a5eb4103707a2d9ddc5ff5b5""]"	"[""trade"",""design diplomacy"",""propaganda""]"	"[""R16B-SENSE:f0e28e13851d04c13b701f53d9b3911cb50fc572cc6203c64527804f0b37e909"",""R16B-SENSE:fa3369a6eb4bebe96ee289987f963e539b8da9c27ea0f454e8a24b6bddf9306f"",""R16B-SENSE:f26224717160ca63c45ca85fe7c23e1469baa3e10672a68beafb13d195d0915d""]"	"[""R16B-SENSE:f0e28e13851d04c13b701f53d9b3911cb50fc572cc6203c64527804f0b37e909"",""R16B-SENSE:f26224717160ca63c45ca85fe7c23e1469baa3e10672a68beafb13d195d0915d"",""R16B-SENSE:fa3369a6eb4bebe96ee289987f963e539b8da9c27ea0f454e8a24b6bddf9306f""]"	af25d1d4c93f79886769d53d071805bd5b6726130b153e4484121321d1122e3a	R16B-SCOPE-HYP:6f032e7fb5a439f0a3785101c2a036fac1ab0a6d1be9c727427d2d58434d48f8	PRODUCT_RECONCILIATION_REQUIRED	PRIOR_STRUCTURE_REVIEW_FAMILY	R16B-LOCAL-FAMILY:af25d1d4c93f79886769d53d071805bd5b6726130b153e4484121321d1122e3a	[]	Product-visible v2 composition requires group-level evidence and global-coherence reconciliation.	trace-round16b-local-candidate-selector-v1	d40e0e62ec0ed26fdf4ea69ae24e4f6fb8ec025d24f010ac71c3d643a3d096bc
R16B-TRIGGER-OCC:ceea60bb048f3cd2d2db9f599c62f0ac3460d760b53b95659bee5a7113554667	TRG-004	ROUND16A_TOPOLOGY_COMPOSITION	R16B-LOCAL-SURF-R16A-TOPOLOGIES	docs/audits/v49-exploration-full-space-closure-round1/raw/canonical-composition-registry-v2.json	"[""R16A-TOPO-A9529A7967D2FE590C2C""]"		"[""a9529a7967d2fe590c2cc4fa249808f729d1f3b353c9c883b3ceb63e52c1f2ab""]"	"[""supply chain"",""production site"",""material displacement""]"	"[""R16B-SENSE:697603bbe891d791295d478b3b16d10add9bdab1fd92826d63d8b630f3779cfb"",""R16B-SENSE:0ebc966b965fc5703be0f4bae727d337f32d83eb7db9066e926a2530dcfa0171"",""R16B-SENSE:61aaade597c45243fcdef0d2514fc52f58a066ae5c9f4ad550727cb75b124f64""]"	"[""R16B-SENSE:0ebc966b965fc5703be0f4bae727d337f32d83eb7db9066e926a2530dcfa0171"",""R16B-SENSE:61aaade597c45243fcdef0d2514fc52f58a066ae5c9f4ad550727cb75b124f64"",""R16B-SENSE:697603bbe891d791295d478b3b16d10add9bdab1fd92826d63d8b630f3779cfb""]"	1d76bf657bbdec293265d051268a2a1153be0108b15a8d63ebbf2cb98cf6f06a	R16B-SCOPE-HYP:fe3295a3e69d08305461be403ad70e5938a7c6d63e006cba25339cb9b91e691e	PAIR_DERIVED_TOPOLOGY_ONLY	PRIOR_STRUCTURE_REVIEW_FAMILY	R16B-LOCAL-FAMILY:1d76bf657bbdec293265d051268a2a1153be0108b15a8d63ebbf2cb98cf6f06a	[]	Presentation topology BINARY_FORK is not historical group semantics.	trace-round16b-local-candidate-selector-v1	c4af754aca2fe130292b4659081ab91850ff7248252702434ed8bb171ed616c3
R16B-TRIGGER-OCC:ceeed4bfb73ed7ace9a8c41f2a54cf3ca1dad085afd28d3fde4eafef85ebec47	TRG-004	ROUND16A_TOPOLOGY_COMPOSITION	R16B-LOCAL-SURF-R16A-TOPOLOGIES	docs/audits/v49-exploration-full-space-closure-round1/raw/canonical-composition-registry-v2.json	"[""R16A-TOPO-20A4C0BE16721230A076""]"		"[""20a4c0be16721230a076369ccdee09f584fc7ce8fd2fb9409f46cca2802ca8de""]"	"[""trade"",""design diplomacy"",""propaganda""]"	"[""R16B-SENSE:f0e28e13851d04c13b701f53d9b3911cb50fc572cc6203c64527804f0b37e909"",""R16B-SENSE:fa3369a6eb4bebe96ee289987f963e539b8da9c27ea0f454e8a24b6bddf9306f"",""R16B-SENSE:f26224717160ca63c45ca85fe7c23e1469baa3e10672a68beafb13d195d0915d""]"	"[""R16B-SENSE:f0e28e13851d04c13b701f53d9b3911cb50fc572cc6203c64527804f0b37e909"",""R16B-SENSE:f26224717160ca63c45ca85fe7c23e1469baa3e10672a68beafb13d195d0915d"",""R16B-SENSE:fa3369a6eb4bebe96ee289987f963e539b8da9c27ea0f454e8a24b6bddf9306f""]"	af25d1d4c93f79886769d53d071805bd5b6726130b153e4484121321d1122e3a	R16B-SCOPE-HYP:1fb7f9279bef2c8cfd9c08e0bf63c4fc752008f1e6695380a6b5c3b44c51d0cb	PAIR_DERIVED_TOPOLOGY_ONLY	PRIOR_STRUCTURE_REVIEW_FAMILY	R16B-LOCAL-FAMILY:af25d1d4c93f79886769d53d071805bd5b6726130b153e4484121321d1122e3a	[]	Presentation topology LINEAR_PATH is not historical group semantics.	trace-round16b-local-candidate-selector-v1	75e538e26e1f4ca8a9748504b9239fa4ff508eb358b9df12cbca5abbd196c7df
R16B-TRIGGER-OCC:cfca09742535dfc31b204ee3937fea818a027de07600e976672b178e5f33891f	TRG-004	ROUND16A_TOPOLOGY_COMPOSITION	R16B-LOCAL-SURF-R16A-TOPOLOGIES	docs/audits/v49-exploration-full-space-closure-round1/raw/canonical-composition-registry-v2.json	"[""R16A-TOPO-F0B83479B2BA8E71CE26""]"		"[""f0b83479b2ba8e71ce26c1179231fd19dbe07cfbbfd536bb56738235bf67ea3b""]"	"[""supply chain"",""production site"",""material displacement""]"	"[""R16B-SENSE:697603bbe891d791295d478b3b16d10add9bdab1fd92826d63d8b630f3779cfb"",""R16B-SENSE:0ebc966b965fc5703be0f4bae727d337f32d83eb7db9066e926a2530dcfa0171"",""R16B-SENSE:61aaade597c45243fcdef0d2514fc52f58a066ae5c9f4ad550727cb75b124f64""]"	"[""R16B-SENSE:0ebc966b965fc5703be0f4bae727d337f32d83eb7db9066e926a2530dcfa0171"",""R16B-SENSE:61aaade597c45243fcdef0d2514fc52f58a066ae5c9f4ad550727cb75b124f64"",""R16B-SENSE:697603bbe891d791295d478b3b16d10add9bdab1fd92826d63d8b630f3779cfb""]"	1d76bf657bbdec293265d051268a2a1153be0108b15a8d63ebbf2cb98cf6f06a	R16B-SCOPE-HYP:706558fa307082c830f5c2742a3011ec5e60330e1566fe81fb7c63f6f556d07c	PAIR_DERIVED_TOPOLOGY_ONLY	PRIOR_STRUCTURE_REVIEW_FAMILY	R16B-LOCAL-FAMILY:1d76bf657bbdec293265d051268a2a1153be0108b15a8d63ebbf2cb98cf6f06a	[]	Presentation topology BINARY_CONVERGENCE is not historical group semantics.	trace-round16b-local-candidate-selector-v1	138f9003f9ff3c292e991105b6bc06cf65a1ee19c6a0728b5858b349b01d5fe1
R16B-TRIGGER-OCC:cfe3f05f4ca5550c8a1ff51ef5cc3914fb44577de09ae1b298f28fcd75897b9c	TRG-004	ROUND15_COMPOSITION_FIXTURE	R16B-LOCAL-SURF-R15-FIXTURES	scripts/trace-v49-exploration-composition-engine/fixtures/composition-fixtures-v1.json	"[""R15-COMP-002""]"		"[""2a98395ee9df0b0ea71b7299a848ff7a409b08802eda01984c83582b42c36a73""]"	"[""design diplomacy"",""exhibition"",""propaganda"",""trade""]"	"[""R16B-SENSE:fa3369a6eb4bebe96ee289987f963e539b8da9c27ea0f454e8a24b6bddf9306f"",""R16B-SENSE:4e14e64610176c44c8a9775fba3a7d484b4eee0fb06ee9553c17675cb7f0b634"",""R16B-SENSE:f26224717160ca63c45ca85fe7c23e1469baa3e10672a68beafb13d195d0915d"",""R16B-SENSE:f0e28e13851d04c13b701f53d9b3911cb50fc572cc6203c64527804f0b37e909""]"	"[""R16B-SENSE:4e14e64610176c44c8a9775fba3a7d484b4eee0fb06ee9553c17675cb7f0b634"",""R16B-SENSE:f0e28e13851d04c13b701f53d9b3911cb50fc572cc6203c64527804f0b37e909"",""R16B-SENSE:f26224717160ca63c45ca85fe7c23e1469baa3e10672a68beafb13d195d0915d"",""R16B-SENSE:fa3369a6eb4bebe96ee289987f963e539b8da9c27ea0f454e8a24b6bddf9306f""]"	89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a	R16B-SCOPE-HYP:0705d2df69049dc1a2faaaab3b5129fc2b23eb2644baacbf624f63bd422a1e67	PRIOR_COMPOSITION_RECONCILIATION	PRIOR_STRUCTURE_REVIEW_FAMILY	R16B-LOCAL-FAMILY:89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a	[]	Researcher-authored composition fixture; renderability and fixture admission are not group support.	trace-round16b-local-candidate-selector-v1	37ed151c3d6a54564eb6058674c2e269dc6298aadd040f3e86959002a28c53d6
R16B-TRIGGER-OCC:d1cb1a52cfcf57ba00bd1ff81c2c076dc73ff81d8410f51dd4c987a4321471c0	TRG-004	ROUND16A_PRODUCTION_COMPOSITION	R16B-LOCAL-SURF-R16A-PRODUCTION	frontend/generated/trace-exploration-v2/production-read-model.json	"[""R16A-PCOMP-EC8BF4D73663AFD0BE83""]"		"[""6a0e215f1ff7924b4169681dce4e2cd4ed29eaff0192dc5733b9a532cbdac825""]"	"[""adaptation"",""cultural negotiation"",""rejection""]"	"[""R16B-SENSE:698710ef66f0d551cde028b8e54bdbf6051b96902a736be6b9ab45d1ad91f848"",""R16B-SENSE:9415fd18554090ac9dd2dfc28a1ec541d67a94b8421b1cefafa578a03302257d"",""R16B-SENSE:9c499c8b62d5222b0be4049597c613d82925ede87bf34656671a6b1e4e491bc3""]"	"[""R16B-SENSE:698710ef66f0d551cde028b8e54bdbf6051b96902a736be6b9ab45d1ad91f848"",""R16B-SENSE:9415fd18554090ac9dd2dfc28a1ec541d67a94b8421b1cefafa578a03302257d"",""R16B-SENSE:9c499c8b62d5222b0be4049597c613d82925ede87bf34656671a6b1e4e491bc3""]"	83009b1d124d4635a57866eeffba5e1a1a33e499bd60b30c6346b94ff1a04f8e	R16B-SCOPE-HYP:f4851f93343effa3d2d05630c122cd78ac892865d0dc141153e57d4b6b7789bd	PRODUCT_RECONCILIATION_REQUIRED	PRIOR_STRUCTURE_REVIEW_FAMILY	R16B-LOCAL-FAMILY:83009b1d124d4635a57866eeffba5e1a1a33e499bd60b30c6346b94ff1a04f8e	[]	Product-visible v2 composition requires group-level evidence and global-coherence reconciliation.	trace-round16b-local-candidate-selector-v1	0c5420a8f3c1754e034f292923e5091f90fdb3937b908a1f8a3e3b65dba2b942
R16B-TRIGGER-OCC:d1e34d829137ff9b35ef2888cd735fa86d93dd01e9947fc58cedf90b368e2053	TRG-004	ROUND16A_PRODUCTION_COMPOSITION	R16B-LOCAL-SURF-R16A-PRODUCTION	frontend/generated/trace-exploration-v2/production-read-model.json	"[""R16A-PCOMP-342AE02C7A8E404C99E9""]"		"[""af321464ee819f9787a4ce95f599ae72d80bf7d3e5ed6b08b614ec42f0d89a51""]"	"[""supply chain"",""production site"",""material displacement""]"	"[""R16B-SENSE:697603bbe891d791295d478b3b16d10add9bdab1fd92826d63d8b630f3779cfb"",""R16B-SENSE:0ebc966b965fc5703be0f4bae727d337f32d83eb7db9066e926a2530dcfa0171"",""R16B-SENSE:61aaade597c45243fcdef0d2514fc52f58a066ae5c9f4ad550727cb75b124f64""]"	"[""R16B-SENSE:0ebc966b965fc5703be0f4bae727d337f32d83eb7db9066e926a2530dcfa0171"",""R16B-SENSE:61aaade597c45243fcdef0d2514fc52f58a066ae5c9f4ad550727cb75b124f64"",""R16B-SENSE:697603bbe891d791295d478b3b16d10add9bdab1fd92826d63d8b630f3779cfb""]"	1d76bf657bbdec293265d051268a2a1153be0108b15a8d63ebbf2cb98cf6f06a	R16B-SCOPE-HYP:8d634fd64cafdbd00b09b6b710071d46b72560f563e6fd220524886cb1a934c6	PRODUCT_RECONCILIATION_REQUIRED	PRIOR_STRUCTURE_REVIEW_FAMILY	R16B-LOCAL-FAMILY:1d76bf657bbdec293265d051268a2a1153be0108b15a8d63ebbf2cb98cf6f06a	[]	Product-visible v2 composition requires group-level evidence and global-coherence reconciliation.	trace-round16b-local-candidate-selector-v1	d5c5d5beeb24b3a65fbfd2f0e7614239d611ebd78c75b19c7f60b7c1e6636466
R16B-TRIGGER-OCC:d2cd204af8ffdf2231bbdb686dbb3e8695e55a67a44adf9e730b87fa1b94bcaa	TRG-007	ROUND14_NARY_FIXTURE	R16B-LOCAL-SURF-R14-NARY	scripts/trace-v49-exploration-association-calibration/fixtures/nary-local-coherence-v1.json	"[""R14-NARY-003""]"		"[""950540d8b0cc578949e7578ee6dd404c0aa7471457e1a6e981cebb9852e6680e""]"	"[""material displacement"",""supply chain"",""production site""]"	"[""R16B-SENSE:61aaade597c45243fcdef0d2514fc52f58a066ae5c9f4ad550727cb75b124f64"",""R16B-SENSE:697603bbe891d791295d478b3b16d10add9bdab1fd92826d63d8b630f3779cfb"",""R16B-SENSE:0ebc966b965fc5703be0f4bae727d337f32d83eb7db9066e926a2530dcfa0171""]"	"[""R16B-SENSE:0ebc966b965fc5703be0f4bae727d337f32d83eb7db9066e926a2530dcfa0171"",""R16B-SENSE:61aaade597c45243fcdef0d2514fc52f58a066ae5c9f4ad550727cb75b124f64"",""R16B-SENSE:697603bbe891d791295d478b3b16d10add9bdab1fd92826d63d8b630f3779cfb""]"	1d76bf657bbdec293265d051268a2a1153be0108b15a8d63ebbf2cb98cf6f06a	R16B-SCOPE-HYP:9df4f7388a1c5420b14a1ce60aef0e50f2e3bb0a5988378d27614ff348673718	SYNTHETIC_CONTROL	CONTROL_AND_REVIEW_FAMILY	R16B-LOCAL-FAMILY:1d76bf657bbdec293265d051268a2a1153be0108b15a8d63ebbf2cb98cf6f06a	[]	Synthetic pair-binding fixture; expectedResult=PASS; not group evidence.	trace-round16b-local-candidate-selector-v1	a1fcf9654a9d8023777afa69f4f57c37eef5dcada287e9fcf771faaf426110fc
R16B-TRIGGER-OCC:d36676aec41bda897e96d7dcd4a57df62c5fe6ffb505e83d8b7a191964c143f2	TRG-004	ROUND15_COMPOSITION_FIXTURE	R16B-LOCAL-SURF-R15-FIXTURES	scripts/trace-v49-exploration-composition-engine/fixtures/composition-fixtures-v1.json	"[""R15-COMP-024""]"		"[""db9de3198338388ada42a10c4d430f8224c631efa1321e1988da01ffeaeb8405""]"	"[""Bauhaus"",""desktop publishing"",""Arts and Crafts"",""digital interface"",""Swiss typography"",""Brazilian exposition""]"	"[""R16B-SENSE:c0e153c5cf186e6a7ee6e1475c6308e43a26f61945cb9bf2c5d6d4a194c9316b"",""R16B-SENSE:d86c1d587eab45572d058061fe6b86c7eba2cadcc7dcdc51cd0bb4572b304682"",""R16B-SENSE:c73ec782faca3d72e6105bf118c92c2edf8b7a96293190326fc572ba962d0323"",""R16B-SENSE:e8c2227b6d790a48079a74abfca3f3ea364e80d20835f39602db5ada5259e77f"",""R16B-SENSE:7273ba8b655b1b1d6833f2630dbce1cd0c14880b61802394b1e4fe1b5768713b"",""R16B-SENSE:eaa21928082dae77f8ed71bcf1d7f7c5409020e0b599c7cb9621380f5a3ae42d""]"	"[""R16B-SENSE:7273ba8b655b1b1d6833f2630dbce1cd0c14880b61802394b1e4fe1b5768713b"",""R16B-SENSE:c0e153c5cf186e6a7ee6e1475c6308e43a26f61945cb9bf2c5d6d4a194c9316b"",""R16B-SENSE:c73ec782faca3d72e6105bf118c92c2edf8b7a96293190326fc572ba962d0323"",""R16B-SENSE:d86c1d587eab45572d058061fe6b86c7eba2cadcc7dcdc51cd0bb4572b304682"",""R16B-SENSE:e8c2227b6d790a48079a74abfca3f3ea364e80d20835f39602db5ada5259e77f"",""R16B-SENSE:eaa21928082dae77f8ed71bcf1d7f7c5409020e0b599c7cb9621380f5a3ae42d""]"	5f28402103d5315b59cf0f022e43f679658b1e4d1e960072ae945a66c87d5669	R16B-SCOPE-HYP:93260d3021b856051f3ffa3f76255ea49adf4063356d8737c302dd0080725eb8	PRIOR_COMPOSITION_RECONCILIATION	PRIOR_STRUCTURE_REVIEW_FAMILY	R16B-LOCAL-FAMILY:5f28402103d5315b59cf0f022e43f679658b1e4d1e960072ae945a66c87d5669	[]	Researcher-authored composition fixture; renderability and fixture admission are not group support.	trace-round16b-local-candidate-selector-v1	976d464122465f4067a78427d1cde94bb6416ac6f6e22cf1a3aeba0ada8ed84e
R16B-TRIGGER-OCC:d4da77ad36989006372cf1c339da3a933045c043f994ede284ad3a57986dcb77	TRG-004	ROUND16A_PRODUCTION_COMPOSITION	R16B-LOCAL-SURF-R16A-PRODUCTION	frontend/generated/trace-exploration-v2/production-read-model.json	"[""R16A-PCOMP-21813FF31163A9967905""]"		"[""b17477021f7cdca80e532ee34e63db6b309b1bf714b7c8f0f83f4dd0e75ab96c""]"	"[""trade"",""design diplomacy"",""exhibition"",""propaganda""]"	"[""R16B-SENSE:f0e28e13851d04c13b701f53d9b3911cb50fc572cc6203c64527804f0b37e909"",""R16B-SENSE:fa3369a6eb4bebe96ee289987f963e539b8da9c27ea0f454e8a24b6bddf9306f"",""R16B-SENSE:4e14e64610176c44c8a9775fba3a7d484b4eee0fb06ee9553c17675cb7f0b634"",""R16B-SENSE:f26224717160ca63c45ca85fe7c23e1469baa3e10672a68beafb13d195d0915d""]"	"[""R16B-SENSE:4e14e64610176c44c8a9775fba3a7d484b4eee0fb06ee9553c17675cb7f0b634"",""R16B-SENSE:f0e28e13851d04c13b701f53d9b3911cb50fc572cc6203c64527804f0b37e909"",""R16B-SENSE:f26224717160ca63c45ca85fe7c23e1469baa3e10672a68beafb13d195d0915d"",""R16B-SENSE:fa3369a6eb4bebe96ee289987f963e539b8da9c27ea0f454e8a24b6bddf9306f""]"	89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a	R16B-SCOPE-HYP:d08a2bbe0f2c268f844f85faf2f369a6e3c8d534c8d56b622f9ae1f99a129eb2	PRODUCT_RECONCILIATION_REQUIRED	PRIOR_STRUCTURE_REVIEW_FAMILY	R16B-LOCAL-FAMILY:89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a	[]	Product-visible v2 composition requires group-level evidence and global-coherence reconciliation.	trace-round16b-local-candidate-selector-v1	51a135a5497345e8092c5d1416343b5e6c6af9826a213dac4f7e7893b85ca6e0
R16B-TRIGGER-OCC:d55dae023b20b2402ecfbd13214c7f51ada5320be890c06a53ebd4a2d0e232f5	TRG-004	ROUND16A_PRODUCTION_COMPOSITION	R16B-LOCAL-SURF-R16A-PRODUCTION	frontend/generated/trace-exploration-v2/production-read-model.json	"[""R16A-PCOMP-2A87426053517ADA1EDB""]"		"[""6893bb8c7b413553a8fe1a7e691e779b060c1d0c42e24ae7f93650af5a5bb096""]"	"[""trade"",""design diplomacy"",""exhibition""]"	"[""R16B-SENSE:f0e28e13851d04c13b701f53d9b3911cb50fc572cc6203c64527804f0b37e909"",""R16B-SENSE:fa3369a6eb4bebe96ee289987f963e539b8da9c27ea0f454e8a24b6bddf9306f"",""R16B-SENSE:4e14e64610176c44c8a9775fba3a7d484b4eee0fb06ee9553c17675cb7f0b634""]"	"[""R16B-SENSE:4e14e64610176c44c8a9775fba3a7d484b4eee0fb06ee9553c17675cb7f0b634"",""R16B-SENSE:f0e28e13851d04c13b701f53d9b3911cb50fc572cc6203c64527804f0b37e909"",""R16B-SENSE:fa3369a6eb4bebe96ee289987f963e539b8da9c27ea0f454e8a24b6bddf9306f""]"	3648ab4f374cda7a490244914de785b764e7e4f7c872f094e8a2d3f03a71a560	R16B-SCOPE-HYP:643c6e4c8e9237fc36177bcad074991d51252d296111300b02b73ff8d48138bf	PRODUCT_RECONCILIATION_REQUIRED	PRIOR_STRUCTURE_REVIEW_FAMILY	R16B-LOCAL-FAMILY:3648ab4f374cda7a490244914de785b764e7e4f7c872f094e8a2d3f03a71a560	[]	Product-visible v2 composition requires group-level evidence and global-coherence reconciliation.	trace-round16b-local-candidate-selector-v1	bf774ab19de7c0930eb009708cd961e1dc7cbdf821249abe5dd93f273fe5d5cf
