rejection_id	stable_row_locator	search_doc_id	document_type	object_or_capture_id	matched_labels_json	arity	rejection_reason	net_trigger_occurrence_count	database_sha256	record_sha256
R16B-DB-SEARCH-CONTROL:af91762ce723cea3c2974e6f19899c77e7477b552f5ff013c2a03a3e7eeabac7	sqlite:search_documents:search_doc_id=object:SURF-LOCTRACE2026I3172E16AA089B6	object:SURF-LOCTRACE2026I3172E16AA089B6	active_object	SURF-LOCTRACE2026I3172E16AA089B6	"[""exhibition"",""propaganda"",""advertising""]"	3	SEARCH_DOCUMENT_BODY_IS_PROJECT_GENERATED_MIXED_TEXT_AND_CANNOT_SUPPLY_SOURCE_BOUNDED_ASSOCIATION_DISCOVERY	0	ef190d00b9b265ecc49924aea4d82f389decd0a003d5aa7cf2d46971430c007e	f9f160720cebfcc03da74b8c86e6f76c81253a9dd83b03f9b67fb65568944b46
R16B-DB-SEARCH-CONTROL:b3350c1be958e98836535323435eca3401a8b91589e5ff84be221cd9924191fa	sqlite:search_documents:search_doc_id=object:SURF-CCE2026R00084	object:SURF-CCE2026R00084	active_object	SURF-CCE2026R00084	"[""access"",""advertising"",""typography""]"	3	SEARCH_DOCUMENT_BODY_IS_PROJECT_GENERATED_MIXED_TEXT_AND_CANNOT_SUPPLY_SOURCE_BOUNDED_ASSOCIATION_DISCOVERY	0	ef190d00b9b265ecc49924aea4d82f389decd0a003d5aa7cf2d46971430c007e	7878838b5a6d698d790efbf33beac795b4a1b57b38be7e33be0dd24600dbe89a
R16B-DB-SEARCH-CONTROL:b791e4b53a8cffd540573424112be135eb16182d79b2c737f452901c2107a602	sqlite:search_documents:search_doc_id=object:SURF-CAW2026R00645	object:SURF-CAW2026R00645	active_object	SURF-CAW2026R00645	"[""trade"",""advertising"",""typography""]"	3	SEARCH_DOCUMENT_BODY_IS_PROJECT_GENERATED_MIXED_TEXT_AND_CANNOT_SUPPLY_SOURCE_BOUNDED_ASSOCIATION_DISCOVERY	0	ef190d00b9b265ecc49924aea4d82f389decd0a003d5aa7cf2d46971430c007e	acc021cc0c1e8d6b52ecb83c8f562f8ce90414e133386a053b31a9036efa78eb
R16B-DB-SEARCH-CONTROL:b9399d397fffb72f232252d41a85563b760a3c7ae3e4d218e776be2e8c233d7f	sqlite:search_documents:search_doc_id=object:SURF-CAW2026R00651	object:SURF-CAW2026R00651	active_object	SURF-CAW2026R00651	"[""trade"",""advertising"",""typography""]"	3	SEARCH_DOCUMENT_BODY_IS_PROJECT_GENERATED_MIXED_TEXT_AND_CANNOT_SUPPLY_SOURCE_BOUNDED_ASSOCIATION_DISCOVERY	0	ef190d00b9b265ecc49924aea4d82f389decd0a003d5aa7cf2d46971430c007e	db26b45efd463741ff0643c41cb51720ea4c31020d2a049f398c2ac61146d70b
R16B-DB-SEARCH-CONTROL:ba1b463359d975f6f908a0b8e7393ec92b907dff244f079f9a08919bf99a8411	sqlite:search_documents:search_doc_id=object:SURF-CCE2026R00087	object:SURF-CCE2026R00087	active_object	SURF-CCE2026R00087	"[""access"",""advertising"",""typography""]"	3	SEARCH_DOCUMENT_BODY_IS_PROJECT_GENERATED_MIXED_TEXT_AND_CANNOT_SUPPLY_SOURCE_BOUNDED_ASSOCIATION_DISCOVERY	0	ef190d00b9b265ecc49924aea4d82f389decd0a003d5aa7cf2d46971430c007e	5f61769886ded054b6b6e3ee0b56cb22c6150a3a80de0604f1d15ce927ccd5cf
R16B-DB-SEARCH-CONTROL:bbfaa94b364050cae50f9e9588a1f4ffc6064107596c1f37dcb7c5deadc81b8b	sqlite:search_documents:search_doc_id=object:SURF-CAW2026R00231	object:SURF-CAW2026R00231	active_object	SURF-CAW2026R00231	"[""trade"",""advertising"",""typography""]"	3	SEARCH_DOCUMENT_BODY_IS_PROJECT_GENERATED_MIXED_TEXT_AND_CANNOT_SUPPLY_SOURCE_BOUNDED_ASSOCIATION_DISCOVERY	0	ef190d00b9b265ecc49924aea4d82f389decd0a003d5aa7cf2d46971430c007e	a7705c1e8ff70af884601af5b1e1588872408f90d09aa08126153f4bfa83e275
R16B-DB-SEARCH-CONTROL:bc1c7d98e8a609980649e48fb8b4625cadd139a3a36e592de33778d4c6dff066	sqlite:search_documents:search_doc_id=object:SURF-CAW2026R03755	object:SURF-CAW2026R03755	active_object	SURF-CAW2026R03755	"[""trade"",""advertising"",""typography""]"	3	SEARCH_DOCUMENT_BODY_IS_PROJECT_GENERATED_MIXED_TEXT_AND_CANNOT_SUPPLY_SOURCE_BOUNDED_ASSOCIATION_DISCOVERY	0	ef190d00b9b265ecc49924aea4d82f389decd0a003d5aa7cf2d46971430c007e	61150c31adbe09964791dcb778dc6bb2147fab22cfa79eac55da2f14bf478003
R16B-DB-SEARCH-CONTROL:c707f02867b55f3e177218b155546d711c1055038f61d84b0ca27aa3665c7266	sqlite:search_documents:search_doc_id=object:SURF-CAW2026R01818	object:SURF-CAW2026R01818	active_object	SURF-CAW2026R01818	"[""trade"",""advertising"",""typography""]"	3	SEARCH_DOCUMENT_BODY_IS_PROJECT_GENERATED_MIXED_TEXT_AND_CANNOT_SUPPLY_SOURCE_BOUNDED_ASSOCIATION_DISCOVERY	0	ef190d00b9b265ecc49924aea4d82f389decd0a003d5aa7cf2d46971430c007e	1c4caa856702f08c29adf3efb35bc691d6932fb4e8a70a257aecf52ca30c78ab
R16B-DB-SEARCH-CONTROL:d04abe790b202b27be1a8785f6777726d54012cb86a3f6345cc3780c4a2f9f9b	sqlite:search_documents:search_doc_id=object:SURF-CCR2026R0087	object:SURF-CCR2026R0087	active_object	SURF-CCR2026R0087	"[""education"",""advertising"",""typography""]"	3	SEARCH_DOCUMENT_BODY_IS_PROJECT_GENERATED_MIXED_TEXT_AND_CANNOT_SUPPLY_SOURCE_BOUNDED_ASSOCIATION_DISCOVERY	0	ef190d00b9b265ecc49924aea4d82f389decd0a003d5aa7cf2d46971430c007e	0902d46bb91827941d1de0211bdd801e73abd808634e7d049eeae6d3534e45f2
R16B-DB-SEARCH-CONTROL:d65dca1af8bd177602408e70885a15ba4ddca1ff4728d3e63d3241733afcf36c	sqlite:search_documents:search_doc_id=object:SURF-CAW2026R00289	object:SURF-CAW2026R00289	active_object	SURF-CAW2026R00289	"[""trade"",""advertising"",""typography""]"	3	SEARCH_DOCUMENT_BODY_IS_PROJECT_GENERATED_MIXED_TEXT_AND_CANNOT_SUPPLY_SOURCE_BOUNDED_ASSOCIATION_DISCOVERY	0	ef190d00b9b265ecc49924aea4d82f389decd0a003d5aa7cf2d46971430c007e	3127909ec0dccb83389002e9524d9b103d6ee743cc246929e26cce578a759ca5
R16B-DB-SEARCH-CONTROL:d665c39e6b515c87e6b9234d10c162f2e2153fb2a87b1cdd6fbc9eea3a66719c	sqlite:search_documents:search_doc_id=object:SURF-CAW2026R04654	object:SURF-CAW2026R04654	active_object	SURF-CAW2026R04654	"[""trade"",""advertising"",""typography""]"	3	SEARCH_DOCUMENT_BODY_IS_PROJECT_GENERATED_MIXED_TEXT_AND_CANNOT_SUPPLY_SOURCE_BOUNDED_ASSOCIATION_DISCOVERY	0	ef190d00b9b265ecc49924aea4d82f389decd0a003d5aa7cf2d46971430c007e	1a26ae161d07d810e39cd128a819380df5722cfd81b2a75e4b1834f634d33b9a
R16B-DB-SEARCH-CONTROL:d957e26a891ee28d9e67aae1c5413bc7e679e6fc0bed3a5281674fac749ef308	sqlite:search_documents:search_doc_id=object:SURF-CAW2026R01913	object:SURF-CAW2026R01913	active_object	SURF-CAW2026R01913	"[""trade"",""advertising"",""typography""]"	3	SEARCH_DOCUMENT_BODY_IS_PROJECT_GENERATED_MIXED_TEXT_AND_CANNOT_SUPPLY_SOURCE_BOUNDED_ASSOCIATION_DISCOVERY	0	ef190d00b9b265ecc49924aea4d82f389decd0a003d5aa7cf2d46971430c007e	2edc81ba084205be044664182d6ca2ea104e6dea6919bd83fcafe23582870123
R16B-DB-SEARCH-CONTROL:d979407e2d3f8dc240d6b04c852dc7f87f1a0c661706c7e89b61ebc2d7aadb77	sqlite:search_documents:search_doc_id=object:SURF-CAW2026R00641	object:SURF-CAW2026R00641	active_object	SURF-CAW2026R00641	"[""trade"",""advertising"",""typography""]"	3	SEARCH_DOCUMENT_BODY_IS_PROJECT_GENERATED_MIXED_TEXT_AND_CANNOT_SUPPLY_SOURCE_BOUNDED_ASSOCIATION_DISCOVERY	0	ef190d00b9b265ecc49924aea4d82f389decd0a003d5aa7cf2d46971430c007e	8518c015273c44f956872431f64518b0d8ab284b1c3477a018d2ba2f0858c1f8
R16B-DB-SEARCH-CONTROL:db0be4d728f0753f3829519fa07c8b50b3e350d44a7c92063d52b105daf2310b	sqlite:search_documents:search_doc_id=object:SURF-CGS2026R0718	object:SURF-CGS2026R0718	active_object	SURF-CGS2026R0718	"[""exhibition"",""typography"",""craft""]"	3	SEARCH_DOCUMENT_BODY_IS_PROJECT_GENERATED_MIXED_TEXT_AND_CANNOT_SUPPLY_SOURCE_BOUNDED_ASSOCIATION_DISCOVERY	0	ef190d00b9b265ecc49924aea4d82f389decd0a003d5aa7cf2d46971430c007e	1151212264c51381b8e5f02831d759834f123ed539360dcb5a5a0ff54e3de9f2
R16B-DB-SEARCH-CONTROL:ddfbc74c253513cb9d9d26775e887ad1d839e9485f9bda2f08e872f5c50d86b2	sqlite:search_documents:search_doc_id=capture:WHMZTRACE2026R0009	capture:WHMZTRACE2026R0009	capture_context_or_hold	WHMZTRACE2026R0009	"[""production"",""exhibition"",""education""]"	3	SEARCH_DOCUMENT_BODY_IS_PROJECT_GENERATED_MIXED_TEXT_AND_CANNOT_SUPPLY_SOURCE_BOUNDED_ASSOCIATION_DISCOVERY	0	ef190d00b9b265ecc49924aea4d82f389decd0a003d5aa7cf2d46971430c007e	59e85943f655897df68995217a066de8840903de919e024ad2c693d0f94f000d
R16B-DB-SEARCH-CONTROL:de0df129e9a909fffeff81e3f58726c246f65c11ed35c796141f4562aaaeacc7	sqlite:search_documents:search_doc_id=object:SURF-CCE2026R00086	object:SURF-CCE2026R00086	active_object	SURF-CCE2026R00086	"[""access"",""advertising"",""typography""]"	3	SEARCH_DOCUMENT_BODY_IS_PROJECT_GENERATED_MIXED_TEXT_AND_CANNOT_SUPPLY_SOURCE_BOUNDED_ASSOCIATION_DISCOVERY	0	ef190d00b9b265ecc49924aea4d82f389decd0a003d5aa7cf2d46971430c007e	8007276ff86aaee4672ae69c0b810bf3d8bfd4ade45d4b9f5e63ac686f4ec9a9
R16B-DB-SEARCH-CONTROL:e05a3adc37913d299377c507cf915ad216716f139f194f4f3a1c24632a35f9d7	sqlite:search_documents:search_doc_id=object:SURF-CHWCONTEMP2026V1R0009	object:SURF-CHWCONTEMP2026V1R0009	active_object	SURF-CHWCONTEMP2026V1R0009	"[""consumption"",""exhibition"",""translation""]"	3	SEARCH_DOCUMENT_BODY_IS_PROJECT_GENERATED_MIXED_TEXT_AND_CANNOT_SUPPLY_SOURCE_BOUNDED_ASSOCIATION_DISCOVERY	0	ef190d00b9b265ecc49924aea4d82f389decd0a003d5aa7cf2d46971430c007e	348287b998898adb94a25ae90a07ceb03ee19f2d72d2b67e96f52380f8930293
R16B-DB-SEARCH-CONTROL:e7d4f65afaf43d6f480e92ca3e8d9b80c917c9a1a70693887d59b334412a3917	sqlite:search_documents:search_doc_id=object:SURF-CAW2026R01716	object:SURF-CAW2026R01716	active_object	SURF-CAW2026R01716	"[""exhibition"",""trade"",""advertising"",""typography""]"	4	SEARCH_DOCUMENT_BODY_IS_PROJECT_GENERATED_MIXED_TEXT_AND_CANNOT_SUPPLY_SOURCE_BOUNDED_ASSOCIATION_DISCOVERY	0	ef190d00b9b265ecc49924aea4d82f389decd0a003d5aa7cf2d46971430c007e	738871ea5ad1503c8a5dd5573cbbaa8648ddf52941ac8690540b51c098d82f02
R16B-DB-SEARCH-CONTROL:e9763942107e1ce7f4aa2dee043604c0324fe6c7d1d24d883f799d01f97d653c	sqlite:search_documents:search_doc_id=object:SURF-CAW2026R01856	object:SURF-CAW2026R01856	active_object	SURF-CAW2026R01856	"[""trade"",""advertising"",""typography""]"	3	SEARCH_DOCUMENT_BODY_IS_PROJECT_GENERATED_MIXED_TEXT_AND_CANNOT_SUPPLY_SOURCE_BOUNDED_ASSOCIATION_DISCOVERY	0	ef190d00b9b265ecc49924aea4d82f389decd0a003d5aa7cf2d46971430c007e	3b862e453a0914b0847ee88b7b14c2c00c981f6d5c240a576123666132f2fb69
R16B-DB-SEARCH-CONTROL:e9cc4a9ab0ff6c57e729912176a59914c9521604e66502899db7d8addad692d4	sqlite:search_documents:search_doc_id=object:SURF-CAW2026R01826	object:SURF-CAW2026R01826	active_object	SURF-CAW2026R01826	"[""trade"",""advertising"",""typography""]"	3	SEARCH_DOCUMENT_BODY_IS_PROJECT_GENERATED_MIXED_TEXT_AND_CANNOT_SUPPLY_SOURCE_BOUNDED_ASSOCIATION_DISCOVERY	0	ef190d00b9b265ecc49924aea4d82f389decd0a003d5aa7cf2d46971430c007e	243db7126f3dad8dfcf3ca60e6c960e58b1afdb58756ee2a60a0bcb5e360f7ce
R16B-DB-SEARCH-CONTROL:eda6dcd532f7ffec9e95548335e3ca3db8a56afdcd358cfe29f8d9f79fbedd8b	sqlite:search_documents:search_doc_id=object:SURF-CCE2026R00085	object:SURF-CCE2026R00085	active_object	SURF-CCE2026R00085	"[""access"",""advertising"",""typography""]"	3	SEARCH_DOCUMENT_BODY_IS_PROJECT_GENERATED_MIXED_TEXT_AND_CANNOT_SUPPLY_SOURCE_BOUNDED_ASSOCIATION_DISCOVERY	0	ef190d00b9b265ecc49924aea4d82f389decd0a003d5aa7cf2d46971430c007e	4e57d0c192a2dba7f1dc52b1086bc8864dbb7f9991995ca16df75ec07ad3c50a
R16B-DB-SEARCH-CONTROL:edafe121f066dade693c51605129f9c1cc1c6e25d1d13ac7821a9894fb98ad9e	sqlite:search_documents:search_doc_id=object:SURF-CCR2026R0066	object:SURF-CCR2026R0066	active_object	SURF-CCR2026R0066	"[""access"",""advertising"",""typography""]"	3	SEARCH_DOCUMENT_BODY_IS_PROJECT_GENERATED_MIXED_TEXT_AND_CANNOT_SUPPLY_SOURCE_BOUNDED_ASSOCIATION_DISCOVERY	0	ef190d00b9b265ecc49924aea4d82f389decd0a003d5aa7cf2d46971430c007e	b4fb8f661dd0ed055ba1b3245514a592f0d6ce224d062f9a976b814b1ba6ad2e
R16B-DB-SEARCH-CONTROL:eedd243f6184f9e114c6249613aed4e7b97b5392748292627332fda969eed05c	sqlite:search_documents:search_doc_id=object:SURF-CAW2026R04764	object:SURF-CAW2026R04764	active_object	SURF-CAW2026R04764	"[""trade"",""advertising"",""typography""]"	3	SEARCH_DOCUMENT_BODY_IS_PROJECT_GENERATED_MIXED_TEXT_AND_CANNOT_SUPPLY_SOURCE_BOUNDED_ASSOCIATION_DISCOVERY	0	ef190d00b9b265ecc49924aea4d82f389decd0a003d5aa7cf2d46971430c007e	77cea3418892fc73f8e04ef1c276fbe0dc535da0142134ab6155299e450ff52f
R16B-DB-SEARCH-CONTROL:efe531dd6128a65ded068787e2a0446c8ddf0ea48e4dc0b085029cc79b1082db	sqlite:search_documents:search_doc_id=object:SURF-CAW2026R01092	object:SURF-CAW2026R01092	active_object	SURF-CAW2026R01092	"[""trade"",""advertising"",""typography""]"	3	SEARCH_DOCUMENT_BODY_IS_PROJECT_GENERATED_MIXED_TEXT_AND_CANNOT_SUPPLY_SOURCE_BOUNDED_ASSOCIATION_DISCOVERY	0	ef190d00b9b265ecc49924aea4d82f389decd0a003d5aa7cf2d46971430c007e	9c32e222ee92d3c7ea1ab0068cc3a2d5820892c21ced7fa71e40c648f64db076
R16B-DB-SEARCH-CONTROL:efeb5864901cb22c231e18b78e5c572d9dae7e8964441d6dde0507fc8846da3b	sqlite:search_documents:search_doc_id=object:SURF-CAW2026R01835	object:SURF-CAW2026R01835	active_object	SURF-CAW2026R01835	"[""trade"",""advertising"",""typography""]"	3	SEARCH_DOCUMENT_BODY_IS_PROJECT_GENERATED_MIXED_TEXT_AND_CANNOT_SUPPLY_SOURCE_BOUNDED_ASSOCIATION_DISCOVERY	0	ef190d00b9b265ecc49924aea4d82f389decd0a003d5aa7cf2d46971430c007e	b8e11cf2f7db47d70095a45876ac49d9150b62a26991a2583b46bb96adb85986
R16B-DB-SEARCH-CONTROL:f0896da989907bb1de9209d234dd401e40a0a66794f67f7821fd541769a1d46e	sqlite:search_documents:search_doc_id=object:SURF-CAW2026R01830	object:SURF-CAW2026R01830	active_object	SURF-CAW2026R01830	"[""trade"",""advertising"",""typography""]"	3	SEARCH_DOCUMENT_BODY_IS_PROJECT_GENERATED_MIXED_TEXT_AND_CANNOT_SUPPLY_SOURCE_BOUNDED_ASSOCIATION_DISCOVERY	0	ef190d00b9b265ecc49924aea4d82f389decd0a003d5aa7cf2d46971430c007e	d9bd4fa8512d5db090834f3ba0492860bb20afe3dda5f6521efd2dc337d7c93c
R16B-DB-SEARCH-CONTROL:f0b6ccf4abea6fddd812f3fdaa852b85ab411adf41107e2d36149419435faa06	sqlite:search_documents:search_doc_id=object:SURF-CAW2026R01829	object:SURF-CAW2026R01829	active_object	SURF-CAW2026R01829	"[""trade"",""advertising"",""typography""]"	3	SEARCH_DOCUMENT_BODY_IS_PROJECT_GENERATED_MIXED_TEXT_AND_CANNOT_SUPPLY_SOURCE_BOUNDED_ASSOCIATION_DISCOVERY	0	ef190d00b9b265ecc49924aea4d82f389decd0a003d5aa7cf2d46971430c007e	abeed6bf00add8e245932b50059e50239f16a1d2aa60ba970830282f25248c9f
R16B-DB-SEARCH-CONTROL:f1877b7b515b8c75fba1b5997e2b367b0f9c8823befeceb5c3d8a8e8b0d52e47	sqlite:search_documents:search_doc_id=object:SURF-CAW2026R01900	object:SURF-CAW2026R01900	active_object	SURF-CAW2026R01900	"[""trade"",""advertising"",""typography""]"	3	SEARCH_DOCUMENT_BODY_IS_PROJECT_GENERATED_MIXED_TEXT_AND_CANNOT_SUPPLY_SOURCE_BOUNDED_ASSOCIATION_DISCOVERY	0	ef190d00b9b265ecc49924aea4d82f389decd0a003d5aa7cf2d46971430c007e	06f684e80ad8518a2250052dd42f485e38793e6130fccd4f63f114730e76439d
R16B-DB-SEARCH-CONTROL:f3599e396336faad40ca0d04312be4aa3ba4c7a404a39bdc2ac4796857d9f077	sqlite:search_documents:search_doc_id=object:SURF-CAW2026R01850	object:SURF-CAW2026R01850	active_object	SURF-CAW2026R01850	"[""trade"",""advertising"",""typography""]"	3	SEARCH_DOCUMENT_BODY_IS_PROJECT_GENERATED_MIXED_TEXT_AND_CANNOT_SUPPLY_SOURCE_BOUNDED_ASSOCIATION_DISCOVERY	0	ef190d00b9b265ecc49924aea4d82f389decd0a003d5aa7cf2d46971430c007e	1d3931502484a82c8553b1b1228e6291dcd63099ac528b45b46f556cc7d2e4c5
R16B-DB-SEARCH-CONTROL:f384fb9348b63f00af859746312cf8d3abfc3d3d017efaccee0017c48928bead	sqlite:search_documents:search_doc_id=object:SURF-CAW2026R01825	object:SURF-CAW2026R01825	active_object	SURF-CAW2026R01825	"[""trade"",""advertising"",""typography""]"	3	SEARCH_DOCUMENT_BODY_IS_PROJECT_GENERATED_MIXED_TEXT_AND_CANNOT_SUPPLY_SOURCE_BOUNDED_ASSOCIATION_DISCOVERY	0	ef190d00b9b265ecc49924aea4d82f389decd0a003d5aa7cf2d46971430c007e	8190e3f5ae2b019fd11b771993c9c6790f6738932d6a0aa99d40e32cd7a9afec
R16B-DB-SEARCH-CONTROL:f4f5f8aa136f83b20c32a5299499e6b7f0163f4195887c65a5983b50647ddaac	sqlite:search_documents:search_doc_id=active:SURF-AICTRACEV47R0001	active:SURF-AICTRACEV47R0001	active_object	SURF-AICTRACEV47R0001	"[""exhibition"",""advertising"",""typography""]"	3	SEARCH_DOCUMENT_BODY_IS_PROJECT_GENERATED_MIXED_TEXT_AND_CANNOT_SUPPLY_SOURCE_BOUNDED_ASSOCIATION_DISCOVERY	0	ef190d00b9b265ecc49924aea4d82f389decd0a003d5aa7cf2d46971430c007e	6d1f4c80abccaa16d2ae6070486c080ef5668e3af0c40922a8e93b35c084b6d2
R16B-DB-SEARCH-CONTROL:f5739fcad04b3b62c7bccb120f29322eb8d15c7e7db53d59b6e54bb04ff8beaf	sqlite:search_documents:search_doc_id=object:SURF-CAW2026R04545	object:SURF-CAW2026R04545	active_object	SURF-CAW2026R04545	"[""trade"",""advertising"",""typography""]"	3	SEARCH_DOCUMENT_BODY_IS_PROJECT_GENERATED_MIXED_TEXT_AND_CANNOT_SUPPLY_SOURCE_BOUNDED_ASSOCIATION_DISCOVERY	0	ef190d00b9b265ecc49924aea4d82f389decd0a003d5aa7cf2d46971430c007e	469e5db0e2d090988a6512a15d62c71c880510e8f47555f57c0ac01a26ef4d23
R16B-DB-SEARCH-CONTROL:f9ce41983f8911f09acb9e8689e8558a32600f00d3a40f8bf3cb70c269cf8fb4	sqlite:search_documents:search_doc_id=object:SURF-CGS2026R0717	object:SURF-CGS2026R0717	active_object	SURF-CGS2026R0717	"[""exhibition"",""typography"",""craft""]"	3	SEARCH_DOCUMENT_BODY_IS_PROJECT_GENERATED_MIXED_TEXT_AND_CANNOT_SUPPLY_SOURCE_BOUNDED_ASSOCIATION_DISCOVERY	0	ef190d00b9b265ecc49924aea4d82f389decd0a003d5aa7cf2d46971430c007e	a0b01599e9f147a27a8e121a970000b62550c8aff055c360dc76a149611a8a8e
R16B-DB-SEARCH-CONTROL:fa704baa476be9ecf77c34c76c6ddba06aeafbf323da23d3109c11682e8e92e1	sqlite:search_documents:search_doc_id=object:SURF-CCE2026R00059	object:SURF-CCE2026R00059	active_object	SURF-CCE2026R00059	"[""trade"",""advertising"",""typography""]"	3	SEARCH_DOCUMENT_BODY_IS_PROJECT_GENERATED_MIXED_TEXT_AND_CANNOT_SUPPLY_SOURCE_BOUNDED_ASSOCIATION_DISCOVERY	0	ef190d00b9b265ecc49924aea4d82f389decd0a003d5aa7cf2d46971430c007e	617e7516ee4460423663e383de156547c808b88d2058845ca85d03c5cbedc69d
R16B-DB-SEARCH-CONTROL:fd103c0755415699cdf80e53452b0315c6ea176975fa329f719a73b455a0b3f0	sqlite:search_documents:search_doc_id=object:SURF-COMPOUND-HUNTLEY-PALMERS-TRADE-CARDS	object:SURF-COMPOUND-HUNTLEY-PALMERS-TRADE-CARDS	active_object	SURF-COMPOUND-HUNTLEY-PALMERS-TRADE-CARDS	"[""production"",""trade"",""typography""]"	3	SEARCH_DOCUMENT_BODY_IS_PROJECT_GENERATED_MIXED_TEXT_AND_CANNOT_SUPPLY_SOURCE_BOUNDED_ASSOCIATION_DISCOVERY	0	ef190d00b9b265ecc49924aea4d82f389decd0a003d5aa7cf2d46971430c007e	506a79c58c3a5ea95135b62a58608c58ed00a0b8e6dabb3e347defcf4dd6d9a1
R16B-DB-SEARCH-CONTROL:fdb0b529a9fc2797e674cba011004207cf590b73897c4d9c6c62708e64e8eab5	sqlite:search_documents:search_doc_id=object:SURF-CCE2026R00407	object:SURF-CCE2026R00407	active_object	SURF-CCE2026R00407	"[""photography"",""advertising"",""typography""]"	3	SEARCH_DOCUMENT_BODY_IS_PROJECT_GENERATED_MIXED_TEXT_AND_CANNOT_SUPPLY_SOURCE_BOUNDED_ASSOCIATION_DISCOVERY	0	ef190d00b9b265ecc49924aea4d82f389decd0a003d5aa7cf2d46971430c007e	119b08ebdb4f0fd626717c1da86ae851d9d2d67a843418ed4ecd69367191f8e1
