surface_id,capture_id,year,period_band,five_year_bucket,region,theme,source_family,source_name,title,image_state,source_text_chars,generated_text_chars,total_text_chars,cluster_key,cluster_size,dossier_text_pages,dossier_support_pages,compound_children,anchor_strength_score,source_depth_score,relation_density_score,text_depth_score,design_object_confidence_score,risk_pressure_score,region_scarcity_score,period_value_score,editorial_need_score,overall_research_anchor_score,risk_flags,positive_flags,recommended_next_action,action_confidence,action_reason,sample_priority
SURF-ER1830R018,ER1830R018,1880,pre_1930,1880-1884,Unresolved region,Midcentury modern graphic communication,Library of Congress,Library of Congress loc.gov API,[Pearsall Photography Studio trade card],IMG04,593,2045,2638,Unresolved region|Midcentury modern graphic communication|Library of Congress|1880-1884,4,1,1,0,42,74,27,94,0,12,70,0,6,42,source_register:catalog record,,convert_to_text_or_appendix,medium,Source/register evidence should become text or appendix rather than object main.,53
SURF-CRG2026R0686,CRG2026R0686,1933,1930_1970,1930-1934,Global / transnational,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Aegean Islands - 1933 - Colnect 400029 - Balbo.jpeg / page 115644154,Stamp of Aegean Islands - 1933 - Colnect 400029 - Balbo.jpeg,IMG03,635,2607,3242,Global / transnational|Modern typography and layout|Wikimedia Commons|1930-1934,135,1,0,0,51,73,35,97,66,44,0,0,3,51,stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,82
SURF-CRG2026R0902,CRG2026R0902,1938,1930_1970,1935-1939,Global / transnational,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Nabha - 1938 - Colnect 614396 - Mail Lorry.jpeg / page 115783178,Stamp of Nabha - 1938 - Colnect 614396 - Mail Lorry.jpeg,IMG03,632,2600,3232,Global / transnational|Modern typography and layout|Wikimedia Commons|1935-1939,178,1,0,0,51,73,35,97,66,44,0,0,3,51,stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,82
SURF-CRG2026R0964,CRG2026R0964,1940,1930_1970,1940-1944,Global / transnational,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Flip-side of Melvyn Douglas 1940s sepia-toned vintage portrait.jpg / page 141769159,Flip-side of Melvyn Douglas 1940s sepia-toned vintage portrait.jpg,IMG03,419,2715,3134,Global / transnational|Modern typography and layout|Wikimedia Commons|1940-1944,187,1,0,0,42,41,35,79,66,26,0,0,21,42,stamp_or_philatelic:stamp; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,82
SURF-CRG2026R1214,CRG2026R1214,1944,1930_1970,1940-1944,Global / transnational,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Aegean Islands - 1944 - Colnect 413748 - Expresso.jpeg / page 115644886,Stamp of Aegean Islands - 1944 - Colnect 413748 - Expresso.jpeg,IMG03,628,2600,3228,Global / transnational|Modern typography and layout|Wikimedia Commons|1940-1944,187,1,0,0,50,72,35,97,66,44,0,0,3,50,stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,82
SURF-CRG2026R1768,CRG2026R1768,1967,1930_1970,1965-1969,Global / transnational,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Ajman - 1967 - Colnect 355757 - Ice Hockey.jpeg / page 115657643,Stamp of Ajman - 1967 - Colnect 355757 - Ice Hockey.jpeg,IMG03,635,2610,3245,Global / transnational|Modern typography and layout|Wikimedia Commons|1965-1969,136,1,0,0,51,73,35,97,66,44,0,0,3,51,stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,82
SURF-CRG2026R1846,CRG2026R1846,1969,1930_1970,1965-1969,Global / transnational,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Ajman - 1969 - Colnect 651803 - Apollo 11.jpeg / page 115672708,Stamp of Ajman - 1969 - Colnect 651803 - Apollo 11.jpeg,IMG03,629,2587,3216,Global / transnational|Modern typography and layout|Wikimedia Commons|1965-1969,136,1,0,0,50,72,35,97,66,44,0,0,3,50,stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,82
SURF-CRG2026R1848,CRG2026R1848,1969,1930_1970,1965-1969,Global / transnational,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Rwanda - 1969 - Colnect 673305 - Cassia kirkii.jpeg / page 115808309,Stamp of Rwanda - 1969 - Colnect 673305 - Cassia kirkii.jpeg,IMG03,631,2657,3288,Global / transnational|Modern typography and layout|Wikimedia Commons|1965-1969,136,1,0,0,51,73,35,97,66,44,0,0,3,51,stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,82
SURF-CGS2026R0442,CGS2026R0442,1936,1930_1970,1935-1939,Latin America and the Caribbean,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Brazil - 1936 - Colnect 152201 - Mercury and Globe.jpeg / page 98464922,Stamp of Brazil - 1936 - Colnect 152201 - Mercury and Globe.jpeg,IMG03,634,2534,3168,Brazil|Modern typography and layout|Wikimedia Commons|1935-1939,10,1,0,0,51,73,35,97,66,44,0,0,3,51,stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,82
SURF-CGS2026R0849,CGS2026R0849,1951,1930_1970,1950-1954,Latin America and the Caribbean,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Kelantan - 1951 - Colnect 709629 - Sultan Tengku Ibrahim.jpeg / page 115825234,Stamp of Kelantan - 1951 - Colnect 709629 - Sultan Tengku Ibrahim.jpeg,IMG03,628,2551,3179,Colombia|Modern typography and layout|Wikimedia Commons|1950-1954,8,1,0,0,53,72,35,97,78,44,0,0,3,53,stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; typography; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,82
SURF-CGS2026R0850,CGS2026R0850,1951,1930_1970,1950-1954,Latin America and the Caribbean,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Kelantan - 1951 - Colnect 709630 - Sultan Tengku Ibrahim.jpeg / page 115825244,Stamp of Kelantan - 1951 - Colnect 709630 - Sultan Tengku Ibrahim.jpeg,IMG03,628,2536,3164,Colombia|Modern typography and layout|Wikimedia Commons|1950-1954,8,1,0,0,53,72,35,97,78,44,0,0,3,53,stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; typography; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,82
SURF-CGS2026R0851,CGS2026R0851,1951,1930_1970,1950-1954,Latin America and the Caribbean,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Kelantan - 1951 - Colnect 709631 - Sultan Tengku Ibrahim.jpeg / page 115825254,Stamp of Kelantan - 1951 - Colnect 709631 - Sultan Tengku Ibrahim.jpeg,IMG03,628,2567,3195,Colombia|Modern typography and layout|Wikimedia Commons|1950-1954,8,1,0,0,53,72,35,97,78,44,0,0,3,53,stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; typography; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,82
SURF-CGS2026R0852,CGS2026R0852,1951,1930_1970,1950-1954,Latin America and the Caribbean,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Kelantan - 1951 - Colnect 709634 - Sultan Tengku Ibrahim.jpeg / page 115825261,Stamp of Kelantan - 1951 - Colnect 709634 - Sultan Tengku Ibrahim.jpeg,IMG03,628,2551,3179,Colombia|Modern typography and layout|Wikimedia Commons|1950-1954,8,1,0,0,53,72,35,97,78,44,0,0,3,53,stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; typography; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,82
SURF-CGS2026R0854,CGS2026R0854,1952,1930_1970,1950-1954,Latin America and the Caribbean,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Kelantan - 1952 - Colnect 709627 - Sultan Tengku Ibrahim.jpeg / page 115825371,Stamp of Kelantan - 1952 - Colnect 709627 - Sultan Tengku Ibrahim.jpeg,IMG03,628,2536,3164,Colombia|Modern typography and layout|Wikimedia Commons|1950-1954,8,1,0,0,53,72,35,97,78,44,0,0,3,53,stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; typography; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,82
SURF-CGS2026R0855,CGS2026R0855,1952,1930_1970,1950-1954,Latin America and the Caribbean,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Kelantan - 1952 - Colnect 709628 - Sultan Tengku Ibrahim.jpeg / page 115825395,Stamp of Kelantan - 1952 - Colnect 709628 - Sultan Tengku Ibrahim.jpeg,IMG03,628,2567,3195,Colombia|Modern typography and layout|Wikimedia Commons|1950-1954,8,1,0,0,53,72,35,97,78,44,0,0,3,53,stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; typography; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,82
SURF-CGS2026R0857,CGS2026R0857,1955,1930_1970,1955-1959,Latin America and the Caribbean,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Kelantan - 1955 - Colnect 709632 - Sultan Tengku Ibrahim.jpeg / page 115825461,Stamp of Kelantan - 1955 - Colnect 709632 - Sultan Tengku Ibrahim.jpeg,IMG03,628,2524,3152,Colombia|Modern typography and layout|Wikimedia Commons|1955-1959,3,1,0,0,49,72,10,97,78,44,0,0,3,49,stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; typography; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,82
SURF-CGS2026R0858,CGS2026R0858,1955,1930_1970,1955-1959,Latin America and the Caribbean,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Perak - 1955 - Colnect 709688 - Sultan Yussuf Izzuddin Shah.jpeg / page 115830016,Stamp of Perak - 1955 - Colnect 709688 - Sultan Yussuf Izzuddin Shah.jpeg,IMG03,631,2545,3176,Colombia|Modern typography and layout|Wikimedia Commons|1955-1959,3,1,1,0,51,73,22,97,78,44,0,0,3,51,stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; typography; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,82
SURF-CGS2026R1203,CGS2026R1203,1953,1930_1970,1950-1954,Latin America and the Caribbean,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Negri Sembilan - 1953 - Colnect 872681 - Arms of Territory.jpeg / page 115827045,Stamp of Negri Sembilan - 1953 - Colnect 872681 - Arms of Territory.jpeg,IMG03,634,2570,3204,Mexico|Modern typography and layout|Wikimedia Commons|1950-1954,9,1,0,0,53,73,35,97,78,44,0,0,3,53,stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; typography; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,82
SURF-CGS2026R1349,CGS2026R1349,1936,1930_1970,1935-1939,Latin America and the Caribbean,World War and public-information graphics,Wikimedia Commons,Wikimedia Commons file source / Stamp of Peru - 1936 - Colnect 437886 - Overprinted - Ley 8310.jpeg / page 114986980,Stamp of Peru - 1936 - Colnect 437886 - Overprinted - Ley 8310.jpeg,IMG03,628,2648,3276,Peru|World War and public-information graphics|Wikimedia Commons|1935-1939,8,1,0,0,50,72,35,97,66,44,0,0,3,50,stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,82
SURF-CAW2026R03331,CAW2026R03331,1996,1970_2000,1995-1999,"Eastern Europe, Balkans, and Central/Eastern socialist contexts",Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Azerbaijan 395-397.jpg / page 5297812,Stamp of Azerbaijan 395-397.jpg,IMG03,630,2364,2994,Azerbaijan|Modern typography and layout|Wikimedia Commons|1995-1999,8,1,0,0,52,73,35,97,66,44,0,20,3,52,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,82
SURF-CAW2026R03359,CAW2026R03359,1997,1970_2000,1995-1999,"Eastern Europe, Balkans, and Central/Eastern socialist contexts",Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Azerbaijan 460-462.jpg / page 5297824,Stamp of Azerbaijan 460-462.jpg,IMG03,630,2407,3037,Azerbaijan|Modern typography and layout|Wikimedia Commons|1995-1999,8,1,0,0,52,73,35,97,66,44,0,20,3,52,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,82
SURF-CAW2026R03360,CAW2026R03360,1997,1970_2000,1995-1999,"Eastern Europe, Balkans, and Central/Eastern socialist contexts",Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Azerbaijan 463.jpg / page 5292052,Stamp of Azerbaijan 463.jpg,IMG03,626,2383,3009,Azerbaijan|Modern typography and layout|Wikimedia Commons|1995-1999,8,1,0,0,51,72,35,97,66,44,0,20,3,51,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,82
SURF-CRG2026R2259,CRG2026R2259,1972,1970_2000,1970-1974,Global / transnational,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Albania - 1972 - Colnect 325317 - Electric Train.jpeg / page 98405803,Stamp of Albania - 1972 - Colnect 325317 - Electric Train.jpeg,IMG03,634,2625,3259,Global / transnational|Modern typography and layout|Wikimedia Commons|1970-1974,673,1,0,0,52,73,35,97,66,44,0,20,3,52,stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,82
SURF-CRG2026R2829,CRG2026R2829,1975,1970_2000,1975-1979,Global / transnational,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Albania - 1975 - Colnect 197266 - Plane over Berat.jpeg / page 98406859,Stamp of Albania - 1975 - Colnect 197266 - Plane over Berat.jpeg,IMG03,634,2623,3257,Global / transnational|Modern typography and layout|Wikimedia Commons|1975-1979,576,1,0,0,52,73,35,97,66,44,0,20,3,52,stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,82
SURF-CGS2026R0484,CGS2026R0484,1975,1970_2000,1975-1979,Latin America and the Caribbean,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Brazil - 1975 - Colnect 214513 - Folklore - Guerreiros - AL.jpeg / page 98469628,Stamp of Brazil - 1975 - Colnect 214513 - Folklore - Guerreiros - AL.jpeg,IMG03,628,2535,3163,Brazil|Modern typography and layout|Wikimedia Commons|1975-1979,21,1,0,0,51,72,35,97,66,44,0,20,3,51,stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,82
SURF-CRG2026R2868,CRG2026R2868,1975,1970_2000,1975-1979,Southeast Asia,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Indonesia - 1975 - Colnect 258306 - Independence.jpeg / page 114697470,Stamp of Indonesia - 1975 - Colnect 258306 - Independence.jpeg,IMG03,633,2571,3204,Indonesia|Modern typography and layout|Wikimedia Commons|1975-1979,138,1,0,0,52,73,35,97,66,44,0,20,3,52,stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,82
SURF-CRG2026R2869,CRG2026R2869,1975,1970_2000,1975-1979,Southeast Asia,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Indonesia - 1975 - Colnect 258307 - Independence.jpeg / page 114697501,Stamp of Indonesia - 1975 - Colnect 258307 - Independence.jpeg,IMG03,633,2544,3177,Indonesia|Modern typography and layout|Wikimedia Commons|1975-1979,138,1,0,0,52,73,35,97,66,44,0,20,3,52,stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,82
SURF-CRG2026R3573,CRG2026R3573,1980,1970_2000,1980-1984,Southeast Asia,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Indonesia - 1980 - Colnect 255261 - Independence.jpeg / page 114706761,Stamp of Indonesia - 1980 - Colnect 255261 - Independence.jpeg,IMG03,633,2556,3189,Indonesia|Modern typography and layout|Wikimedia Commons|1980-1984,45,1,0,0,52,73,35,97,66,44,0,20,3,52,stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,82
SURF-CRG2026R3574,CRG2026R3574,1980,1970_2000,1980-1984,Southeast Asia,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Indonesia - 1980 - Colnect 255262 - Independence.jpeg / page 114706821,Stamp of Indonesia - 1980 - Colnect 255262 - Independence.jpeg,IMG03,633,2544,3177,Indonesia|Modern typography and layout|Wikimedia Commons|1980-1984,45,1,0,0,52,73,35,97,66,44,0,20,3,52,stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,82
SURF-CRG2026R3575,CRG2026R3575,1980,1970_2000,1980-1984,Southeast Asia,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Indonesia - 1980 - Colnect 255266 - Armed Forces.jpeg / page 114707049,Stamp of Indonesia - 1980 - Colnect 255266 - Armed Forces.jpeg,IMG03,633,2571,3204,Indonesia|Modern typography and layout|Wikimedia Commons|1980-1984,45,1,0,0,52,73,35,97,66,44,0,20,3,52,stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,82
SURF-CRG2026R3779,CRG2026R3779,1997,1970_2000,1995-1999,Southeast Asia,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Indonesia - 1997 - Colnect 254153 - Indonesian Artists.jpeg / page 114783925,Stamp of Indonesia - 1997 - Colnect 254153 - Indonesian Artists.jpeg,IMG03,632,2585,3217,Indonesia|Modern typography and layout|Wikimedia Commons|1995-1999,98,1,0,0,52,73,35,97,66,44,0,20,3,52,stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,82
SURF-CRG2026R3809,CRG2026R3809,1998,1970_2000,1995-1999,Southeast Asia,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Indonesia - 1998 - Colnect 254807 - Political Reforms.jpeg / page 114800980,Stamp of Indonesia - 1998 - Colnect 254807 - Political Reforms.jpeg,IMG03,630,2593,3223,Indonesia|Modern typography and layout|Wikimedia Commons|1995-1999,98,1,0,0,52,73,35,97,66,44,0,20,3,52,stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,82
SURF-CGS2026R0498,CGS2026R0498,2007,2000_2026,2005-2009,Latin America and the Caribbean,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Indonesia - 2007 - Colnect 264459 - Lighthouses - Semarang.jpeg / page 114890461,Stamp of Indonesia - 2007 - Colnect 264459 - Lighthouses - Semarang.jpeg,IMG03,630,2571,3201,Brazil|Modern typography and layout|Wikimedia Commons|2005-2009,6,1,0,0,51,73,25,97,66,44,0,37,3,51,stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,82
SURF-CRG2026R0051,CRG2026R0051,1870,pre_1930,1870-1874,Global / transnational,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / The Soviet Union 1970 CPA 3854 stamp (Fedot Sychkov and Painting Sledding from Hills).jpg / page 39286166,The Soviet Union 1970 CPA 3854 stamp (Fedot Sychkov and Painting Sledding from Hills).jpg,IMG03,628,2810,3438,Global / transnational|Modern typography and layout|Wikimedia Commons|1870-1874,9,1,0,0,50,72,35,97,66,44,0,0,3,50,stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,82
SURF-CCE2026R00278,CCE2026R00278,1925,pre_1930,1925-1929,Latin America and the Caribbean,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Peru - 1927 - Colnect 429347 - Morro of Arica.jpeg / page 114983179,Stamp of Peru - 1927 - Colnect 429347 - Morro of Arica.jpeg,IMG03,634,2557,3191,Peru|Modern typography and layout|Wikimedia Commons|1925-1929,12,1,0,0,53,73,35,97,78,44,0,0,3,53,stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,advertisement; design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,82
SURF-CCT2026R02614,CCT2026R02614,1893,pre_1930,1890-1894,Latin America and the Caribbean,Corporate identity and design systems,Wikimedia Commons,Wikimedia Commons file source / Estampilla de Efigie de Simón Bolívar (escuela) 1893 001.jpg / page 27785967,Estampilla de Efigie de Simón Bolívar (escuela) 1893 001.jpg,IMG03,634,2842,3476,Venezuela|Corporate identity and design systems|Wikimedia Commons|1890-1894,3,1,0,0,49,73,10,97,78,44,0,0,3,49,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; commons_file_source,design; graphic; logo; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,82
SURF-CGS2026R0104,CGS2026R0104,1912,pre_1930,1910-1914,Latin America and the Caribbean,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Seychelles - 1912 - Colnect 271891 - King George V.jpeg / page 115228204,Stamp of Seychelles - 1912 - Colnect 271891 - King George V.jpeg,IMG03,634,2535,3169,Argentina|Modern typography and layout|Wikimedia Commons|1910-1914,20,1,0,0,53,73,35,97,78,44,0,0,3,53,stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; typography; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,82
SURF-CGS2026R0406,CGS2026R0406,1920,pre_1930,1920-1924,Latin America and the Caribbean,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Brazil - 1920 - Colnect 465917 - Steam locomotive.jpeg / page 98463219,Stamp of Brazil - 1920 - Colnect 465917 - Steam locomotive.jpeg,IMG03,632,2515,3147,Brazil|Modern typography and layout|Wikimedia Commons|1920-1924,10,1,0,0,51,73,35,97,66,44,0,0,3,51,stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,82
SURF-CGS2026R0815,CGS2026R0815,1895,pre_1930,1895-1899,Latin America and the Caribbean,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Patiala - 1895 - Colnect 614850 - Queen Victoria.jpeg / page 115786133,Stamp of Patiala - 1895 - Colnect 614850 - Queen Victoria.jpeg,IMG03,628,2553,3181,Colombia|Modern typography and layout|Wikimedia Commons|1895-1899,17,1,0,0,50,72,35,97,66,44,0,0,3,50,stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,82
SURF-CGS2026R0818,CGS2026R0818,1895,pre_1930,1895-1899,Latin America and the Caribbean,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Selangor - 1895 - Colnect 709722 - Tiger Panthera tigris.jpeg / page 115835137,Stamp of Selangor - 1895 - Colnect 709722 - Tiger Panthera tigris.jpeg,IMG03,628,2542,3170,Colombia|Modern typography and layout|Wikimedia Commons|1895-1899,17,1,0,0,53,72,35,97,78,44,0,0,3,53,stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; typography; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,82
SURF-CGS2026R0820,CGS2026R0820,1896,pre_1930,1895-1899,Latin America and the Caribbean,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Selangor - 1896 - Colnect 709726 - Tiger Panthera tigris.jpeg / page 115835172,Stamp of Selangor - 1896 - Colnect 709726 - Tiger Panthera tigris.jpeg,IMG03,628,2573,3201,Colombia|Modern typography and layout|Wikimedia Commons|1895-1899,17,1,0,0,53,72,35,97,78,44,0,0,3,53,stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; typography; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,82
SURF-CGS2026R0823,CGS2026R0823,1898,pre_1930,1895-1899,Latin America and the Caribbean,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Patiala - 1898 - Colnect 614849 - Queen Victoria.jpeg / page 115786204,Stamp of Patiala - 1898 - Colnect 614849 - Queen Victoria.jpeg,IMG03,625,2534,3159,Colombia|Modern typography and layout|Wikimedia Commons|1895-1899,17,1,0,0,50,72,35,97,66,44,0,0,3,50,stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,82
