source_file,capture_id,surface_id,packet_id,surface_disposition_override,readiness_status,readiness_reason,source_join_status,review_decision,review_confidence,review_basis,review_lane,packet_action,packet_confidence,packet_type,relation_density,source_depth,rights_state,editorial_need,current_publication_role,recommended_role,anchor_score,year,region,theme,medium,movement,source_name,title,sample_lane,sample_key
capture_batch_early_region_1830_1930_records.csv,ER1830R050,SURF-ER1830R050,PKT01121,support_packet_appendix_text,apply_ready,unique source join and high-confidence packet-member subsheet demotion,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,7,high,source_visible,needs_source_note,main_sheet,subsheet_candidate,79,1895,France,Midcentury modern graphic communication,Poster,,Art Institute of Chicago API,La revue blanche,apply_ready,apply_ready|support_packet_appendix_text|Art Institute of Chicago API|France|1895
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R02382,SURF-CAW2026R02382,PKT00900,support_packet_appendix_text,hold_review,source family requires sample review before packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,52,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,83,1953,Malaysia,Modern typography and layout,Poster,,"Wikimedia Commons file source / Malaya Today (Photo Poster Set ""D"") - NARA - 5729994.jpg / page 22044826","Malaya Today (Photo Poster Set ""D"") - NARA - 5729994.jpg",hold_review,"hold_review|support_packet_appendix_text|Wikimedia Commons file source / Malaya Today (Photo Poster Set ""D"") - NARA - 5729994.jpg / page 22044826|Malaysia|1953"
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R02383,SURF-CAW2026R02383,PKT00900,support_packet_appendix_text,hold_review,source family requires sample review before packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,52,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,83,1953,Malaysia,Modern typography and layout,Poster,,"Wikimedia Commons file source / Malaya Today (Photo Poster Set ""D"") - NARA - 5729995.jpg / page 22044950","Malaya Today (Photo Poster Set ""D"") - NARA - 5729995.jpg",hold_review,"hold_review|support_packet_appendix_text|Wikimedia Commons file source / Malaya Today (Photo Poster Set ""D"") - NARA - 5729995.jpg / page 22044950|Malaysia|1953"
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R02384,SURF-CAW2026R02384,PKT00900,support_packet_appendix_text,hold_review,source family requires sample review before packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,52,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,83,1953,Malaysia,Modern typography and layout,Poster,,"Wikimedia Commons file source / Malaya Today (Photo Poster Set ""D"") - NARA - 5729996.jpg / page 22045079","Malaya Today (Photo Poster Set ""D"") - NARA - 5729996.jpg",hold_review,"hold_review|support_packet_appendix_text|Wikimedia Commons file source / Malaya Today (Photo Poster Set ""D"") - NARA - 5729996.jpg / page 22045079|Malaysia|1953"
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R02385,SURF-CAW2026R02385,PKT00900,support_packet_appendix_text,hold_review,source family requires sample review before packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,52,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,83,1953,Malaysia,Modern typography and layout,Poster,,"Wikimedia Commons file source / Malaya Today (Photo Poster Set ""D"") - NARA - 5729997.jpg / page 22045254","Malaya Today (Photo Poster Set ""D"") - NARA - 5729997.jpg",hold_review,"hold_review|support_packet_appendix_text|Wikimedia Commons file source / Malaya Today (Photo Poster Set ""D"") - NARA - 5729997.jpg / page 22045254|Malaysia|1953"
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R02386,SURF-CAW2026R02386,PKT00900,support_packet_appendix_text,hold_review,source family requires sample review before packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,52,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,83,1953,Malaysia,Modern typography and layout,Poster,,"Wikimedia Commons file source / Malaya Today (Photo Poster Set ""D"") - NARA - 5729998.jpg / page 22045226","Malaya Today (Photo Poster Set ""D"") - NARA - 5729998.jpg",hold_review,"hold_review|support_packet_appendix_text|Wikimedia Commons file source / Malaya Today (Photo Poster Set ""D"") - NARA - 5729998.jpg / page 22045226|Malaysia|1953"
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R02387,SURF-CAW2026R02387,PKT00900,support_packet_appendix_text,hold_review,source family requires sample review before packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,52,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,83,1953,Malaysia,Modern typography and layout,Poster,,"Wikimedia Commons file source / Malaya Today (Photo Poster Set ""D"") - NARA - 5729999.jpg / page 22044769","Malaya Today (Photo Poster Set ""D"") - NARA - 5729999.jpg",hold_review,"hold_review|support_packet_appendix_text|Wikimedia Commons file source / Malaya Today (Photo Poster Set ""D"") - NARA - 5729999.jpg / page 22044769|Malaysia|1953"
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R02388,SURF-CAW2026R02388,PKT00900,support_packet_appendix_text,hold_review,source family requires sample review before packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,52,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,83,1953,Malaysia,Modern typography and layout,Poster,,"Wikimedia Commons file source / Malaya Today (Photo Poster Set ""D"") - NARA - 5730000.jpg / page 22044905","Malaya Today (Photo Poster Set ""D"") - NARA - 5730000.jpg",hold_review,"hold_review|support_packet_appendix_text|Wikimedia Commons file source / Malaya Today (Photo Poster Set ""D"") - NARA - 5730000.jpg / page 22044905|Malaysia|1953"
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R02389,SURF-CAW2026R02389,PKT00900,support_packet_appendix_text,hold_review,source family requires sample review before packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,52,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,83,1953,Malaysia,Modern typography and layout,Poster,,"Wikimedia Commons file source / Malaya Today (Photo Poster Set ""D"") - NARA - 5730001.jpg / page 22045036","Malaya Today (Photo Poster Set ""D"") - NARA - 5730001.jpg",hold_review,"hold_review|support_packet_appendix_text|Wikimedia Commons file source / Malaya Today (Photo Poster Set ""D"") - NARA - 5730001.jpg / page 22045036|Malaysia|1953"
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R02390,SURF-CAW2026R02390,PKT00900,support_packet_appendix_text,hold_review,source family requires sample review before packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,52,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,83,1953,Malaysia,Modern typography and layout,Poster,,"Wikimedia Commons file source / Malaya Today (Photo Poster Set ""D"") - NARA - 5730002.jpg / page 22045106","Malaya Today (Photo Poster Set ""D"") - NARA - 5730002.jpg",hold_review,"hold_review|support_packet_appendix_text|Wikimedia Commons file source / Malaya Today (Photo Poster Set ""D"") - NARA - 5730002.jpg / page 22045106|Malaysia|1953"
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R02391,SURF-CAW2026R02391,PKT00900,support_packet_appendix_text,hold_review,source family requires sample review before packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,52,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,83,1953,Malaysia,Modern typography and layout,Poster,,"Wikimedia Commons file source / Malaya Today (Photo Poster Set ""D"") - NARA - 5730003.jpg / page 22045347","Malaya Today (Photo Poster Set ""D"") - NARA - 5730003.jpg",hold_review,"hold_review|support_packet_appendix_text|Wikimedia Commons file source / Malaya Today (Photo Poster Set ""D"") - NARA - 5730003.jpg / page 22045347|Malaysia|1953"
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R02392,SURF-CAW2026R02392,PKT00900,support_packet_appendix_text,hold_review,source family requires sample review before packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,52,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,93,1953,Malaysia,Modern typography and layout,Poster,,"Wikimedia Commons file source / Malaya Today (Photo Poster Set ""D"") - NARA - 5730004.jpg / page 22044760","Malaya Today (Photo Poster Set ""D"") - NARA - 5730004.jpg",hold_review,"hold_review|support_packet_appendix_text|Wikimedia Commons file source / Malaya Today (Photo Poster Set ""D"") - NARA - 5730004.jpg / page 22044760|Malaysia|1953"
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R02393,SURF-CAW2026R02393,PKT00900,support_packet_appendix_text,hold_review,source family requires sample review before packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,52,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,83,1953,Malaysia,Modern typography and layout,Poster,,"Wikimedia Commons file source / Malaya Today (Photo Poster Set ""D"") - NARA - 5730005.jpg / page 22044900","Malaya Today (Photo Poster Set ""D"") - NARA - 5730005.jpg",hold_review,"hold_review|support_packet_appendix_text|Wikimedia Commons file source / Malaya Today (Photo Poster Set ""D"") - NARA - 5730005.jpg / page 22044900|Malaysia|1953"
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R02394,SURF-CAW2026R02394,PKT00900,support_packet_appendix_text,hold_review,source family requires sample review before packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,52,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,83,1953,Malaysia,Modern typography and layout,Poster,,"Wikimedia Commons file source / Malaya Today (Photo Poster Set ""D"") - NARA - 5730006.jpg / page 22045031","Malaya Today (Photo Poster Set ""D"") - NARA - 5730006.jpg",hold_review,"hold_review|support_packet_appendix_text|Wikimedia Commons file source / Malaya Today (Photo Poster Set ""D"") - NARA - 5730006.jpg / page 22045031|Malaysia|1953"
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R02395,SURF-CAW2026R02395,PKT00900,support_packet_appendix_text,hold_review,source family requires sample review before packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,52,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,83,1953,Malaysia,Modern typography and layout,Poster,,"Wikimedia Commons file source / Malaya Today (Photo Poster Set ""D"") - NARA - 5730007.jpg / page 22045168","Malaya Today (Photo Poster Set ""D"") - NARA - 5730007.jpg",hold_review,"hold_review|support_packet_appendix_text|Wikimedia Commons file source / Malaya Today (Photo Poster Set ""D"") - NARA - 5730007.jpg / page 22045168|Malaysia|1953"
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R02396,SURF-CAW2026R02396,PKT00900,support_packet_appendix_text,hold_review,source family requires sample review before packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,52,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,83,1953,Malaysia,Modern typography and layout,Poster,,"Wikimedia Commons file source / Malaya Today (Photo Poster Set ""D"") - NARA - 5730008.jpg / page 22045337","Malaya Today (Photo Poster Set ""D"") - NARA - 5730008.jpg",hold_review,"hold_review|support_packet_appendix_text|Wikimedia Commons file source / Malaya Today (Photo Poster Set ""D"") - NARA - 5730008.jpg / page 22045337|Malaysia|1953"
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R02319,SURF-CAW2026R02319,PKT00900,support_packet_appendix_text,hold_review,source family requires sample review before packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,52,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,95,1950,Malaysia,World War and public-information graphics,Poster,,"Wikimedia Commons file source / Malaya Today (Photo Poster Set ""D"") - NARA - 5730009.jpg / page 22044713","Malaya Today (Photo Poster Set ""D"") - NARA - 5730009.jpg",hold_review,"hold_review|support_packet_appendix_text|Wikimedia Commons file source / Malaya Today (Photo Poster Set ""D"") - NARA - 5730009.jpg / page 22044713|Malaysia|1950"
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R02397,SURF-CAW2026R02397,PKT00900,support_packet_appendix_text,hold_review,source family requires sample review before packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,52,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,83,1953,Malaysia,Modern typography and layout,Poster,,"Wikimedia Commons file source / Malaya Today (Photo Poster Set ""D"") - NARA - 5730010.jpg / page 22044855","Malaya Today (Photo Poster Set ""D"") - NARA - 5730010.jpg",hold_review,"hold_review|support_packet_appendix_text|Wikimedia Commons file source / Malaya Today (Photo Poster Set ""D"") - NARA - 5730010.jpg / page 22044855|Malaysia|1953"
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R02398,SURF-CAW2026R02398,PKT00900,support_packet_appendix_text,hold_review,source family requires sample review before packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,52,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,83,1953,Malaysia,Modern typography and layout,Poster,,"Wikimedia Commons file source / Malaya Today (Photo Poster Set ""D"") - NARA - 5730011.jpg / page 22044983","Malaya Today (Photo Poster Set ""D"") - NARA - 5730011.jpg",hold_review,"hold_review|support_packet_appendix_text|Wikimedia Commons file source / Malaya Today (Photo Poster Set ""D"") - NARA - 5730011.jpg / page 22044983|Malaysia|1953"
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R02399,SURF-CAW2026R02399,PKT00900,support_packet_appendix_text,hold_review,source family requires sample review before packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,52,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,83,1953,Malaysia,Modern typography and layout,Poster,,"Wikimedia Commons file source / Malaya Today (Photo Poster Set ""D"") - NARA - 5730012.jpg / page 22045110","Malaya Today (Photo Poster Set ""D"") - NARA - 5730012.jpg",hold_review,"hold_review|support_packet_appendix_text|Wikimedia Commons file source / Malaya Today (Photo Poster Set ""D"") - NARA - 5730012.jpg / page 22045110|Malaysia|1953"
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R02400,SURF-CAW2026R02400,PKT00900,support_packet_appendix_text,hold_review,source family requires sample review before packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,52,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,83,1953,Malaysia,Modern typography and layout,Poster,,"Wikimedia Commons file source / Malaya Today (Photo Poster Set ""D"") - NARA - 5730013.jpg / page 22045295","Malaya Today (Photo Poster Set ""D"") - NARA - 5730013.jpg",hold_review,"hold_review|support_packet_appendix_text|Wikimedia Commons file source / Malaya Today (Photo Poster Set ""D"") - NARA - 5730013.jpg / page 22045295|Malaysia|1953"
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R02401,SURF-CAW2026R02401,PKT00900,support_packet_appendix_text,hold_review,source family requires sample review before packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,52,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,83,1953,Malaysia,Modern typography and layout,Poster,,"Wikimedia Commons file source / Malaya Today (Photo Poster Set ""D"") - NARA - 5730014.jpg / page 22045469","Malaya Today (Photo Poster Set ""D"") - NARA - 5730014.jpg",hold_review,"hold_review|support_packet_appendix_text|Wikimedia Commons file source / Malaya Today (Photo Poster Set ""D"") - NARA - 5730014.jpg / page 22045469|Malaysia|1953"
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R02402,SURF-CAW2026R02402,PKT00900,support_packet_appendix_text,hold_review,source family requires sample review before packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,52,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,90,1953,Malaysia,Modern typography and layout,Poster,,"Wikimedia Commons file source / Malaya Today (Photo Poster Set ""D"") - NARA - 5730015.jpg / page 22044812","Malaya Today (Photo Poster Set ""D"") - NARA - 5730015.jpg",hold_review,"hold_review|support_packet_appendix_text|Wikimedia Commons file source / Malaya Today (Photo Poster Set ""D"") - NARA - 5730015.jpg / page 22044812|Malaysia|1953"
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R02403,SURF-CAW2026R02403,PKT00900,support_packet_appendix_text,hold_review,source family requires sample review before packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,52,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,83,1953,Malaysia,Modern typography and layout,Poster,,"Wikimedia Commons file source / Malaya Today (Photo Poster Set ""D"") - NARA - 5730016.jpg / page 22044940","Malaya Today (Photo Poster Set ""D"") - NARA - 5730016.jpg",hold_review,"hold_review|support_packet_appendix_text|Wikimedia Commons file source / Malaya Today (Photo Poster Set ""D"") - NARA - 5730016.jpg / page 22044940|Malaysia|1953"
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R02404,SURF-CAW2026R02404,PKT00900,support_packet_appendix_text,hold_review,source family requires sample review before packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,52,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,83,1953,Malaysia,Modern typography and layout,Poster,,"Wikimedia Commons file source / Malaya Today (Photo Poster Set ""D"") - NARA - 5730017.jpg / page 22045069","Malaya Today (Photo Poster Set ""D"") - NARA - 5730017.jpg",hold_review,"hold_review|support_packet_appendix_text|Wikimedia Commons file source / Malaya Today (Photo Poster Set ""D"") - NARA - 5730017.jpg / page 22045069|Malaysia|1953"
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R02405,SURF-CAW2026R02405,PKT00900,support_packet_appendix_text,hold_review,source family requires sample review before packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,52,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,83,1953,Malaysia,Modern typography and layout,Poster,,"Wikimedia Commons file source / Malaya Today (Photo Poster Set ""D"") - NARA - 5730018.jpg / page 22045247","Malaya Today (Photo Poster Set ""D"") - NARA - 5730018.jpg",hold_review,"hold_review|support_packet_appendix_text|Wikimedia Commons file source / Malaya Today (Photo Poster Set ""D"") - NARA - 5730018.jpg / page 22045247|Malaysia|1953"
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R02406,SURF-CAW2026R02406,PKT00900,support_packet_appendix_text,hold_review,source family requires sample review before packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,52,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,83,1953,Malaysia,Modern typography and layout,Poster,,"Wikimedia Commons file source / Malaya Today (Photo Poster Set ""D"") - NARA - 5730019.jpg / page 22045378","Malaya Today (Photo Poster Set ""D"") - NARA - 5730019.jpg",hold_review,"hold_review|support_packet_appendix_text|Wikimedia Commons file source / Malaya Today (Photo Poster Set ""D"") - NARA - 5730019.jpg / page 22045378|Malaysia|1953"
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R02407,SURF-CAW2026R02407,PKT00900,support_packet_appendix_text,hold_review,source family requires sample review before packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,52,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,83,1953,Malaysia,Modern typography and layout,Poster,,"Wikimedia Commons file source / Malaya Today (Photo Poster Set ""D"") - NARA - 5730020.jpg / page 22045055","Malaya Today (Photo Poster Set ""D"") - NARA - 5730020.jpg",hold_review,"hold_review|support_packet_appendix_text|Wikimedia Commons file source / Malaya Today (Photo Poster Set ""D"") - NARA - 5730020.jpg / page 22045055|Malaysia|1953"
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R02408,SURF-CAW2026R02408,PKT00900,support_packet_appendix_text,hold_review,source family requires sample review before packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,52,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,83,1953,Malaysia,Modern typography and layout,Poster,,"Wikimedia Commons file source / Malaya Today (Photo Poster Set ""D"") - NARA - 5730021.jpg / page 22045074","Malaya Today (Photo Poster Set ""D"") - NARA - 5730021.jpg",hold_review,"hold_review|support_packet_appendix_text|Wikimedia Commons file source / Malaya Today (Photo Poster Set ""D"") - NARA - 5730021.jpg / page 22045074|Malaysia|1953"
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R02409,SURF-CAW2026R02409,PKT00900,support_packet_appendix_text,hold_review,source family requires sample review before packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,52,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,83,1953,Malaysia,Modern typography and layout,Poster,,"Wikimedia Commons file source / Malaya Today (Photo Poster Set ""D"") - NARA - 5730022.jpg / page 22045090","Malaya Today (Photo Poster Set ""D"") - NARA - 5730022.jpg",hold_review,"hold_review|support_packet_appendix_text|Wikimedia Commons file source / Malaya Today (Photo Poster Set ""D"") - NARA - 5730022.jpg / page 22045090|Malaysia|1953"
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R02410,SURF-CAW2026R02410,PKT00900,support_packet_appendix_text,hold_review,source family requires sample review before packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,52,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,83,1953,Malaysia,Modern typography and layout,Poster,,"Wikimedia Commons file source / Malaya Today (Photo Poster Set ""D"") - NARA - 5730023.jpg / page 22045117","Malaya Today (Photo Poster Set ""D"") - NARA - 5730023.jpg",hold_review,"hold_review|support_packet_appendix_text|Wikimedia Commons file source / Malaya Today (Photo Poster Set ""D"") - NARA - 5730023.jpg / page 22045117|Malaysia|1953"
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R02411,SURF-CAW2026R02411,PKT00900,support_packet_appendix_text,hold_review,source family requires sample review before packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,52,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,83,1953,Malaysia,Modern typography and layout,Poster,,"Wikimedia Commons file source / Malaya Today (Photo Poster Set ""D"") - NARA - 5730024.jpg / page 22045142","Malaya Today (Photo Poster Set ""D"") - NARA - 5730024.jpg",hold_review,"hold_review|support_packet_appendix_text|Wikimedia Commons file source / Malaya Today (Photo Poster Set ""D"") - NARA - 5730024.jpg / page 22045142|Malaysia|1953"
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R02412,SURF-CAW2026R02412,PKT00900,support_packet_appendix_text,hold_review,source family requires sample review before packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,52,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,83,1953,Malaysia,Modern typography and layout,Poster,,"Wikimedia Commons file source / Malaya Today (Photo Poster Set ""D"") - NARA - 5730025.jpg / page 22045185","Malaya Today (Photo Poster Set ""D"") - NARA - 5730025.jpg",hold_review,"hold_review|support_packet_appendix_text|Wikimedia Commons file source / Malaya Today (Photo Poster Set ""D"") - NARA - 5730025.jpg / page 22045185|Malaysia|1953"
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R02413,SURF-CAW2026R02413,PKT00900,support_packet_appendix_text,hold_review,source family requires sample review before packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,52,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,83,1953,Malaysia,Modern typography and layout,Poster,,"Wikimedia Commons file source / Malaya Today (Photo Poster Set ""D"") - NARA - 5730026.jpg / page 22045232","Malaya Today (Photo Poster Set ""D"") - NARA - 5730026.jpg",hold_review,"hold_review|support_packet_appendix_text|Wikimedia Commons file source / Malaya Today (Photo Poster Set ""D"") - NARA - 5730026.jpg / page 22045232|Malaysia|1953"
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R02414,SURF-CAW2026R02414,PKT00900,support_packet_appendix_text,hold_review,source family requires sample review before packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,52,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,83,1953,Malaysia,Modern typography and layout,Poster,,"Wikimedia Commons file source / Malaya Today (Photo Poster Set ""D"") - NARA - 5730027.jpg / page 22045252","Malaya Today (Photo Poster Set ""D"") - NARA - 5730027.jpg",hold_review,"hold_review|support_packet_appendix_text|Wikimedia Commons file source / Malaya Today (Photo Poster Set ""D"") - NARA - 5730027.jpg / page 22045252|Malaysia|1953"
