capture_id,direction_id,direction_name,source_id,source_name,source_api_url,capture_status,source_identifier,source_record_url,source_title,source_creator,source_date_text,date_start,date_end,source_place_text,source_object_type,source_medium,source_collection,source_description,source_notes,source_subjects,source_rights_text,rights_uri,rights_basis,image_presence_code,image_presence_basis,image_state_evaluation,image_state_confidence,rights_review_required,image_state_review_note,image_frame_behavior,image_url_detected,local_copy_permitted,iiif_or_viewer_available,fallback_required,fallback_reason,raw_json_path,access_date
MC1930R043,MC01,midcentury_open_and_museum_poster_records,SRC020,Art Institute of Chicago API,https://api.artic.edu/api/v1/artworks/search?q=world+war+poster&fields=id%2Ctitle%2Cartist_display%2Cdate_display%2Cplace_of_origin%2Cmedium_display%2Cclassification_titles%2Capi_link%2Cimage_id%2Cthumbnail%2Cis_public_domain%2Cartist_id%2Cdate_start%2Cdate_end&page=1&limit=50,captured,159596,https://www.artic.edu/artworks/159596,The Wedding Present,"Vladimir Lebedev
Born St. Petersburg, 1891; died Leningrad, 1967
Samuil Iakovlevich Marshak
Born Voronezh, 1887; died Moscow, 1964","July 1, 1942",1942,1942,Russia,poster; print; prints and drawing,Stencil,Art Institute of Chicago,,,poster; propaganda; political scenes; prints and drawings; military scenes; literature; war; graphic; Hitler; print; prints and drawing,"AIC image identifier exists, but search row does not report public-domain status.",,"AIC image identifier exists, but search row does not report public-domain status.",IMG00,"AIC image identifier exists, but search row does not report public-domain status.","IMG00: AIC image identifier exists, but search row does not report public-domain status.",high,true,Render empty image frame until item-level rights evidence upgrades it.,empty_rights_frame,"https://www.artic.edu/iiif/2/9abaa244-0a10-2f36-a13b-cef0d8256a5d/full/843,/0/default.jpg",false,"https://www.artic.edu/iiif/2/9abaa244-0a10-2f36-a13b-cef0d8256a5d/full/843,/0/default.jpg",false,,data/capture_batch_midcentury_1930_1970_raw/aic_search_poster.json,2026-05-30
MC1930R044,MC01,midcentury_open_and_museum_poster_records,SRC020,Art Institute of Chicago API,https://api.artic.edu/api/v1/artworks/search?q=poster&fields=id%2Ctitle%2Cartist_display%2Cdate_display%2Cplace_of_origin%2Cmedium_display%2Cclassification_titles%2Capi_link%2Cimage_id%2Cthumbnail%2Cis_public_domain%2Cartist_id%2Cdate_start%2Cdate_end&page=1&limit=50,captured,185124,https://www.artic.edu/artworks/185124,This Is the Enemy,"Karl Koehler (American, born 1913)
Victor Ancona (American, 1912-1998)",1942,1942,1942,United States,lithograph; print; prints and drawing; poster,Offset lithograph,Art Institute of Chicago,,,propaganda; lithograph; print; prints and drawing; poster,"AIC image identifier exists, but search row does not report public-domain status.",,"AIC image identifier exists, but search row does not report public-domain status.",IMG00,"AIC image identifier exists, but search row does not report public-domain status.","IMG00: AIC image identifier exists, but search row does not report public-domain status.",high,true,Render empty image frame until item-level rights evidence upgrades it.,empty_rights_frame,"https://www.artic.edu/iiif/2/51548c3f-089f-4258-00ee-67087fb2d305/full/843,/0/default.jpg",false,"https://www.artic.edu/iiif/2/51548c3f-089f-4258-00ee-67087fb2d305/full/843,/0/default.jpg",false,,data/capture_batch_midcentury_1930_1970_raw/aic_search_poster.json,2026-05-30
MC1930R045,MC01,midcentury_open_and_museum_poster_records,SRC020,Art Institute of Chicago API,https://api.artic.edu/api/v1/artworks/search?q=world+war+poster&fields=id%2Ctitle%2Cartist_display%2Cdate_display%2Cplace_of_origin%2Cmedium_display%2Cclassification_titles%2Capi_link%2Cimage_id%2Cthumbnail%2Cis_public_domain%2Cartist_id%2Cdate_start%2Cdate_end&page=1&limit=50,captured,184353,https://www.artic.edu/artworks/184353,"Thrill to the Heroic Struggle on ""Our Russian Front""","Unknown Artist
American, 20th century",1942,1942,1942,United States,poster; prints and drawing; print,Offset lithograph on paper,Art Institute of Chicago,,,poster; paper (fiber product); prints and drawing; print,"AIC image identifier exists, but search row does not report public-domain status.",,"AIC image identifier exists, but search row does not report public-domain status.",IMG00,"AIC image identifier exists, but search row does not report public-domain status.","IMG00: AIC image identifier exists, but search row does not report public-domain status.",high,true,Render empty image frame until item-level rights evidence upgrades it.,empty_rights_frame,"https://www.artic.edu/iiif/2/7f7d69fd-df35-8c25-1d12-7de8a8b68fc5/full/843,/0/default.jpg",false,"https://www.artic.edu/iiif/2/7f7d69fd-df35-8c25-1d12-7de8a8b68fc5/full/843,/0/default.jpg",false,,data/capture_batch_midcentury_1930_1970_raw/aic_search_poster.json,2026-05-30
MC1930R046,MC01,midcentury_open_and_museum_poster_records,SRC020,Art Institute of Chicago API,https://api.artic.edu/api/v1/artworks/search?q=world+war+poster&fields=id%2Ctitle%2Cartist_display%2Cdate_display%2Cplace_of_origin%2Cmedium_display%2Cclassification_titles%2Capi_link%2Cimage_id%2Cthumbnail%2Cis_public_domain%2Cartist_id%2Cdate_start%2Cdate_end&page=1&limit=50,captured,159594,https://www.artic.edu/artworks/159594,Thunderous Blow,"Kukryniksy
(Russian, founded 1924)","June 17, 1942",1942,1942,Russia,poster; print; prints and drawing,Stencil,Art Institute of Chicago,,,poster; propaganda; political scenes; prints and drawings; military scenes; tanks; transportation; war; Mussolini; allied forces; graphic; Hitler; print; prints and drawing,"AIC image identifier exists, but search row does not report public-domain status.",,"AIC image identifier exists, but search row does not report public-domain status.",IMG00,"AIC image identifier exists, but search row does not report public-domain status.","IMG00: AIC image identifier exists, but search row does not report public-domain status.",high,true,Render empty image frame until item-level rights evidence upgrades it.,empty_rights_frame,"https://www.artic.edu/iiif/2/47e47d85-6c55-c47b-168d-2591e7024d53/full/843,/0/default.jpg",false,"https://www.artic.edu/iiif/2/47e47d85-6c55-c47b-168d-2591e7024d53/full/843,/0/default.jpg",false,,data/capture_batch_midcentury_1930_1970_raw/aic_search_poster.json,2026-05-30
MC1930R047,MC01,midcentury_open_and_museum_poster_records,SRC020,Art Institute of Chicago API,https://api.artic.edu/api/v1/artworks/search?q=poster&fields=id%2Ctitle%2Cartist_display%2Cdate_display%2Cplace_of_origin%2Cmedium_display%2Cclassification_titles%2Capi_link%2Cimage_id%2Cthumbnail%2Cis_public_domain%2Cartist_id%2Cdate_start%2Cdate_end&page=1&limit=50,captured,192411,https://www.artic.edu/artworks/192411,A Belorussian Landscape,"Vladimir Lebedev
(Born St. Petersburg, 1891; died Leningrad, 1967)
Dem'ian Bednyi
(Born Gubovka, 1883; died Moscow, 1945)","July 31, 1944",1944,1944,Soviet Union,poster; stencil; print; prints and drawing,Stencil,Art Institute of Chicago,,,propaganda; poster; stencil; explosions; expositions; graphic; print; prints and drawing,"AIC image identifier exists, but search row does not report public-domain status.",,"AIC image identifier exists, but search row does not report public-domain status.",IMG00,"AIC image identifier exists, but search row does not report public-domain status.","IMG00: AIC image identifier exists, but search row does not report public-domain status.",high,true,Render empty image frame until item-level rights evidence upgrades it.,empty_rights_frame,"https://www.artic.edu/iiif/2/58e8e383-b887-57b9-b403-9421b8500dc0/full/843,/0/default.jpg",false,"https://www.artic.edu/iiif/2/58e8e383-b887-57b9-b403-9421b8500dc0/full/843,/0/default.jpg",false,,data/capture_batch_midcentury_1930_1970_raw/aic_search_poster.json,2026-05-30
MC1930R048,MC01,midcentury_open_and_museum_poster_records,SRC020,Art Institute of Chicago API,https://api.artic.edu/api/v1/artworks/search?q=poster&fields=id%2Ctitle%2Cartist_display%2Cdate_display%2Cplace_of_origin%2Cmedium_display%2Cclassification_titles%2Capi_link%2Cimage_id%2Cthumbnail%2Cis_public_domain%2Cartist_id%2Cdate_start%2Cdate_end&page=1&limit=50,captured,182948,https://www.artic.edu/artworks/182948,An Attempt Using Unfit Means,"Kukryniksy
(Russian, founded 1924)","February 23, 1944",1944,1944,Russia,poster; prints and drawing; print,Stencil,Art Institute of Chicago,,,propaganda; poster; prints and drawing; print; allied forces; military scenes; graphic,"AIC image identifier exists, but search row does not report public-domain status.",,"AIC image identifier exists, but search row does not report public-domain status.",IMG00,"AIC image identifier exists, but search row does not report public-domain status.","IMG00: AIC image identifier exists, but search row does not report public-domain status.",high,true,Render empty image frame until item-level rights evidence upgrades it.,empty_rights_frame,"https://www.artic.edu/iiif/2/48c8b6f9-fc55-5717-88fa-d4f468b048cf/full/843,/0/default.jpg",false,"https://www.artic.edu/iiif/2/48c8b6f9-fc55-5717-88fa-d4f468b048cf/full/843,/0/default.jpg",false,,data/capture_batch_midcentury_1930_1970_raw/aic_search_poster.json,2026-05-30
MC1930R049,MC01,midcentury_open_and_museum_poster_records,SRC020,Art Institute of Chicago API,https://api.artic.edu/api/v1/artworks/search?q=poster&fields=id%2Ctitle%2Cartist_display%2Cdate_display%2Cplace_of_origin%2Cmedium_display%2Cclassification_titles%2Capi_link%2Cimage_id%2Cthumbnail%2Cis_public_domain%2Cartist_id%2Cdate_start%2Cdate_end&page=1&limit=50,captured,192373,https://www.artic.edu/artworks/192373,Our One-Thousandth Blow,"Nikolai Fedorovich Denisovskii
(Born Moscow, 1901; died Moscow, 1981)
Pavel Sokolov-Skalya
(Born Strel'nia, 1899; died Moscow, 1961)
Vasilii Ivanovich Lebedev-Kumach
(Born Moscow, 1898; died Moscow, 1949)","June 5, 1944",1944,1944,Russia,poster; stencil; print; prints and drawing,Stencil,Art Institute of Chicago,,,propaganda; poster; stencil; graphic; Hitler; print; prints and drawing,"AIC image identifier exists, but search row does not report public-domain status.",,"AIC image identifier exists, but search row does not report public-domain status.",IMG00,"AIC image identifier exists, but search row does not report public-domain status.","IMG00: AIC image identifier exists, but search row does not report public-domain status.",high,true,Render empty image frame until item-level rights evidence upgrades it.,empty_rights_frame,"https://www.artic.edu/iiif/2/325eb5f0-cf87-b187-8031-16d43245f7b3/full/843,/0/default.jpg",false,"https://www.artic.edu/iiif/2/325eb5f0-cf87-b187-8031-16d43245f7b3/full/843,/0/default.jpg",false,,data/capture_batch_midcentury_1930_1970_raw/aic_search_poster.json,2026-05-30
MC1930R050,MC01,midcentury_open_and_museum_poster_records,SRC020,Art Institute of Chicago API,https://api.artic.edu/api/v1/artworks/search?q=poster&fields=id%2Ctitle%2Cartist_display%2Cdate_display%2Cplace_of_origin%2Cmedium_display%2Cclassification_titles%2Capi_link%2Cimage_id%2Cthumbnail%2Cis_public_domain%2Cartist_id%2Cdate_start%2Cdate_end&page=1&limit=50,captured,192365,https://www.artic.edu/artworks/192365,The Hour Approaches,"Mikhail Mikhailovich Cheremnykh
(Born Tomsk, 1890; died Moscow, 1962)
Dem'ian Bednyi
(Born Gubovka, 1883; died Moscow, 1945)","May 26, 1944",1944,1944,Soviet Union,poster; stencil; print; prints and drawing,Stencil,Art Institute of Chicago,,,poster; propaganda; animals; stencil; allied forces; military scenes; beasts; swastikas; graphic; Hitler; print; prints and drawing,"AIC image identifier exists, but search row does not report public-domain status.",,"AIC image identifier exists, but search row does not report public-domain status.",IMG00,"AIC image identifier exists, but search row does not report public-domain status.","IMG00: AIC image identifier exists, but search row does not report public-domain status.",high,true,Render empty image frame until item-level rights evidence upgrades it.,empty_rights_frame,"https://www.artic.edu/iiif/2/68d8e32b-fa05-92be-f497-5ca5e0d08d46/full/843,/0/default.jpg",false,"https://www.artic.edu/iiif/2/68d8e32b-fa05-92be-f497-5ca5e0d08d46/full/843,/0/default.jpg",false,,data/capture_batch_midcentury_1930_1970_raw/aic_search_poster.json,2026-05-30
MC1930R051,MC01,midcentury_open_and_museum_poster_records,SRC020,Art Institute of Chicago API,https://api.artic.edu/api/v1/artworks/search?q=world+war+poster&fields=id%2Ctitle%2Cartist_display%2Cdate_display%2Cplace_of_origin%2Cmedium_display%2Cclassification_titles%2Capi_link%2Cimage_id%2Cthumbnail%2Cis_public_domain%2Cartist_id%2Cdate_start%2Cdate_end&page=1&limit=50,captured,159645,https://www.artic.edu/artworks/159645,The Search for Human Resources in Germany,"Kukryniksy
(Russian, founded 1924)",March 1944,1944,1944,Russia,poster; print; prints and drawing,Stencil,Art Institute of Chicago,,"C.F.O. Clarke Kukryniksi: Das berühmte Russen - Trio- [The Famous Russian Trio], ""Graphis,"" v. 1, No. 9/10, 1945, p.267, reproduced.",poster; propaganda; military scenes; prints and drawings; leaders; political scenes; fashion; war; axis forces; swastikas; graphic; Hitler; print; prints and drawing,"AIC image identifier exists, but search row does not report public-domain status.",,"AIC image identifier exists, but search row does not report public-domain status.",IMG00,"AIC image identifier exists, but search row does not report public-domain status.","IMG00: AIC image identifier exists, but search row does not report public-domain status.",high,true,Render empty image frame until item-level rights evidence upgrades it.,empty_rights_frame,"https://www.artic.edu/iiif/2/998b77ca-e117-a612-f212-895a388709b9/full/843,/0/default.jpg",false,"https://www.artic.edu/iiif/2/998b77ca-e117-a612-f212-895a388709b9/full/843,/0/default.jpg",false,,data/capture_batch_midcentury_1930_1970_raw/aic_search_poster.json,2026-05-30
MC1930R052,MC01,midcentury_open_and_museum_poster_records,SRC020,Art Institute of Chicago API,https://api.artic.edu/api/v1/artworks/search?q=poster&fields=id%2Ctitle%2Cartist_display%2Cdate_display%2Cplace_of_origin%2Cmedium_display%2Cclassification_titles%2Capi_link%2Cimage_id%2Cthumbnail%2Cis_public_domain%2Cartist_id%2Cdate_start%2Cdate_end&page=1&limit=50,captured,192364,https://www.artic.edu/artworks/192364,Untitled,"Mikhail Mikhailovich Cheremnykh
(Born Tomsk, 1890; died Moscow, 1962)","May 16, 1944",1944,1944,Soviet Union,stencil; poster; print; prints and drawing,Stencil,Art Institute of Chicago,,,stencil; propaganda; Realism; poster; didactic; explosions; expositions; print; prints and drawing,"AIC image identifier exists, but search row does not report public-domain status.",,"AIC image identifier exists, but search row does not report public-domain status.",IMG00,"AIC image identifier exists, but search row does not report public-domain status.","IMG00: AIC image identifier exists, but search row does not report public-domain status.",high,true,Render empty image frame until item-level rights evidence upgrades it.,empty_rights_frame,"https://www.artic.edu/iiif/2/a09b0e67-ed09-4b97-b813-55710a3ddaac/full/843,/0/default.jpg",false,"https://www.artic.edu/iiif/2/a09b0e67-ed09-4b97-b813-55710a3ddaac/full/843,/0/default.jpg",false,,data/capture_batch_midcentury_1930_1970_raw/aic_search_poster.json,2026-05-30
MC1930R053,MC01,midcentury_open_and_museum_poster_records,SRC020,Art Institute of Chicago API,https://api.artic.edu/api/v1/artworks/search?q=poster&fields=id%2Ctitle%2Cartist_display%2Cdate_display%2Cplace_of_origin%2Cmedium_display%2Cclassification_titles%2Capi_link%2Cimage_id%2Cthumbnail%2Cis_public_domain%2Cartist_id%2Cdate_start%2Cdate_end&page=1&limit=50,captured,182958,https://www.artic.edu/artworks/182958,You Reap What You Sow,"Pavel Sokolov-Skalya
(Born Strel'nia, 1899; died Moscow, 1961)
Irina Petrova
(Birth and death dates unknown)","April 25, 1944",1944,1944,Russia,poster; prints and drawing; print,Stencil,Art Institute of Chicago,,,poster; propaganda; Realism; prints and drawing; print; didactic; tanks; graphic; Hitler,"AIC image identifier exists, but search row does not report public-domain status.",,"AIC image identifier exists, but search row does not report public-domain status.",IMG00,"AIC image identifier exists, but search row does not report public-domain status.","IMG00: AIC image identifier exists, but search row does not report public-domain status.",high,true,Render empty image frame until item-level rights evidence upgrades it.,empty_rights_frame,"https://www.artic.edu/iiif/2/16f29d9b-fc95-49f3-cf11-f0ab6dc1bf81/full/843,/0/default.jpg",false,"https://www.artic.edu/iiif/2/16f29d9b-fc95-49f3-cf11-f0ab6dc1bf81/full/843,/0/default.jpg",false,,data/capture_batch_midcentury_1930_1970_raw/aic_search_poster.json,2026-05-30
MC1930R054,MC01,midcentury_open_and_museum_poster_records,SRC020,Art Institute of Chicago API,https://api.artic.edu/api/v1/artworks/search?q=poster&fields=id%2Ctitle%2Cartist_display%2Cdate_display%2Cplace_of_origin%2Cmedium_display%2Cclassification_titles%2Capi_link%2Cimage_id%2Cthumbnail%2Cis_public_domain%2Cartist_id%2Cdate_start%2Cdate_end&page=1&limit=50,captured,192573,https://www.artic.edu/artworks/192573,"""Philanthropic"" Hitler","Boris Efimovich Efimov
(Born Kiev, 1900; died Moscow, 2008)","January 31, 1945",1945,1945,Soviet Union,poster; stencil; print; prints and drawing,Stencil,Art Institute of Chicago,,,propaganda; poster; stencil; death; graphic; Hitler; print; prints and drawing,"AIC image identifier exists, but search row does not report public-domain status.",,"AIC image identifier exists, but search row does not report public-domain status.",IMG00,"AIC image identifier exists, but search row does not report public-domain status.","IMG00: AIC image identifier exists, but search row does not report public-domain status.",high,true,Render empty image frame until item-level rights evidence upgrades it.,empty_rights_frame,"https://www.artic.edu/iiif/2/d30906c2-1125-3fed-6ecc-5d87dc5d3034/full/843,/0/default.jpg",false,"https://www.artic.edu/iiif/2/d30906c2-1125-3fed-6ecc-5d87dc5d3034/full/843,/0/default.jpg",false,,data/capture_batch_midcentury_1930_1970_raw/aic_search_poster.json,2026-05-30
MC1930R055,MC05,midcentury_met_open_access_records,SRC001,The Met Open Access,https://collectionapi.metmuseum.org/public/collection/v1/search?hasImages=true&dateBegin=1931&dateEnd=1970&q=poster,captured,853636,https://www.metmuseum.org/art/collection/search/853636,Poster celebrating the victory over the Nazis at the end of World War II,Ángel Bracho,1945,1945,1945,Mexico,Print,"Lithograph in black and red, letterpress, backed with linen",Drawings and Prints,,,,Met detail row does not expose an image URL in this capture.,,Met detail row does not expose an image URL in this capture.,IMG04,Met detail row does not expose an image URL in this capture.,IMG04: Met detail row does not expose an image URL in this capture.,high,false,Render as text/source page without image frame.,no_image_frame,,false,https://www.metmuseum.org/art/collection/search/853636,false,,data/capture_batch_midcentury_1930_1970_raw/met_search_poster.json,2026-05-30
MC1930R056,MC01,midcentury_open_and_museum_poster_records,SRC020,Art Institute of Chicago API,https://api.artic.edu/api/v1/artworks/search?q=exhibition+poster&fields=id%2Ctitle%2Cartist_display%2Cdate_display%2Cplace_of_origin%2Cmedium_display%2Cclassification_titles%2Capi_link%2Cimage_id%2Cthumbnail%2Cis_public_domain%2Cartist_id%2Cdate_start%2Cdate_end&page=1&limit=50,captured,120015,https://www.artic.edu/artworks/120015,"The Kiss (Poster for Man Ray exhibition, Julien Levy Gallery)","Marcel Duchamp
American, born France 1887–1968",April 1945,1945,1945,France,offset print; photomechanical process; photography; photograph,Offset print,Art Institute of Chicago,,,offset print; photomechanical process; photography; photograph,"AIC image identifier exists, but search row does not report public-domain status.",,"AIC image identifier exists, but search row does not report public-domain status.",IMG00,"AIC image identifier exists, but search row does not report public-domain status.","IMG00: AIC image identifier exists, but search row does not report public-domain status.",high,true,Render empty image frame until item-level rights evidence upgrades it.,empty_rights_frame,"https://www.artic.edu/iiif/2/9a2c89ab-778f-4d5f-8160-f138ccdddd22/full/843,/0/default.jpg",false,"https://www.artic.edu/iiif/2/9a2c89ab-778f-4d5f-8160-f138ccdddd22/full/843,/0/default.jpg",false,,data/capture_batch_midcentury_1930_1970_raw/aic_search_poster.json,2026-05-30
MC1930R057,MC01,midcentury_open_and_museum_poster_records,SRC020,Art Institute of Chicago API,https://api.artic.edu/api/v1/artworks/search?q=poster&fields=id%2Ctitle%2Cartist_display%2Cdate_display%2Cplace_of_origin%2Cmedium_display%2Cclassification_titles%2Capi_link%2Cimage_id%2Cthumbnail%2Cis_public_domain%2Cartist_id%2Cdate_start%2Cdate_end&page=1&limit=50,captured,222761,https://www.artic.edu/artworks/222761,Untitled (Composition for a Peace Poster),"Alberto Beltrán (Mexican, 1923-2002)
Elizabeth Catlett (American, active in Mexico, 1915-2012)",c. 1950,1945,1955,Mexico,linocut; paper; print; prints and drawing,Linocut in black on two sheets of cream wove paper,Art Institute of Chicago,"Elizabeth Catlett and Alberto Beltrán were two of the most adept artists to join the Taller de Gráfica Popular in the post–World War II period, and this large, two-sheet print embodies the collaborative work that continued to be so central to the workshop’s practice, as well as the antiwar causes to which the Taller was particularly devoted during the 1950s. Catlett designed the image, and Beltrán executed the grandly scaled linocut, which was used for a poster advertising the Primer Congreso Nacional por la Paz…","The Art Institute of Chicago, ""What May Come: The Taller de Grafica Popular and the Mexican Political Print"", July 4 - October 12, 2014, hors cat., cat. by Diane Miliotes. Art Institute of Chicago, ""Elizabeth Catlett: A Black Revolutionary Artist and All That it Implies"", August 30, 2025 - January 4, 2026. New York City, Brooklyn Museum, September 13, 2024 - January 26, 2025, Washington DC, National Gallery of Art, March 9 - July 6, 2025, pp. 93 (ill), 181. Cat. by Dalia Scruggs, et. al.",linocut; paper (fiber product); paper; print; prints and drawing,"AIC image identifier exists, but search row does not report public-domain status.",,"AIC image identifier exists, but search row does not report public-domain status.",IMG00,"AIC image identifier exists, but search row does not report public-domain status.","IMG00: AIC image identifier exists, but search row does not report public-domain status.",high,true,Render empty image frame until item-level rights evidence upgrades it.,empty_rights_frame,"https://www.artic.edu/iiif/2/78fb167c-02a5-ca16-a54e-22255394dca3/full/843,/0/default.jpg",false,"https://www.artic.edu/iiif/2/78fb167c-02a5-ca16-a54e-22255394dca3/full/843,/0/default.jpg",false,,data/capture_batch_midcentury_1930_1970_raw/aic_search_poster.json,2026-05-30
MC1930R058,MC02,midcentury_design_museum_records,SRC005,V&A Collections API,https://api.vam.ac.uk/v2/objects/search?q=travel+poster&page_size=50&page=1,captured,O540490,https://collections.vam.ac.uk/item/O540490/,American Overseas Airlines shrinking travel time,Lewitt-Him,ca.1948,1948,,Great Britain,Poster,,V&A Collections,' American Overseas Airlines shrinking travel time '. Colour lithograph poster advertising the airline. Signed.,Colour lithograph,Prints; Advertising; Transport; Posters,V&A API exposes source-hosted IIIF/image service metadata; no local copy is permitted in this pass.,,V&A API exposes source-hosted IIIF/image service metadata; no local copy is permitted in this pass.,IMG02,V&A API exposes source-hosted IIIF/image service metadata; no local copy is permitted in this pass.,IMG02: V&A API exposes source-hosted IIIF/image service metadata; no local copy is permitted in this pass.,medium,true,Source-hosted viewer candidate; keep source return visible.,source_viewer_frame,"https://framemark.vam.ac.uk/collections/2006AU1346/full/!100,100/0/default.jpg",false,https://framemark.vam.ac.uk/collections/2006AU1346/,false,,data/capture_batch_midcentury_1930_1970_raw/vam_search_poster.json,2026-05-30
MC1930R059,MC01,midcentury_open_and_museum_poster_records,SRC020,Art Institute of Chicago API,https://api.artic.edu/api/v1/artworks/search?q=poster&fields=id%2Ctitle%2Cartist_display%2Cdate_display%2Cplace_of_origin%2Cmedium_display%2Cclassification_titles%2Capi_link%2Cimage_id%2Cthumbnail%2Cis_public_domain%2Cartist_id%2Cdate_start%2Cdate_end&page=1&limit=50,captured,111092,https://www.artic.edu/artworks/111092,Exhibition Poster,"Joan Miró
Spanish, 1893-1983",1948,1948,1948,Spain,lithograph; print; prints and drawing,Color lithograph on white wove paper,Art Institute of Chicago,,,lithograph; paper (fiber product); print; prints and drawing,"AIC image identifier exists, but search row does not report public-domain status.",,"AIC image identifier exists, but search row does not report public-domain status.",IMG00,"AIC image identifier exists, but search row does not report public-domain status.","IMG00: AIC image identifier exists, but search row does not report public-domain status.",high,true,Render empty image frame until item-level rights evidence upgrades it.,empty_rights_frame,"https://www.artic.edu/iiif/2/79d2b7b6-a1fb-996e-6c6f-0769d9adfb50/full/843,/0/default.jpg",false,"https://www.artic.edu/iiif/2/79d2b7b6-a1fb-996e-6c6f-0769d9adfb50/full/843,/0/default.jpg",false,,data/capture_batch_midcentury_1930_1970_raw/aic_search_poster.json,2026-05-30
MC1930R060,MC02,midcentury_design_museum_records,SRC005,V&A Collections API,https://api.vam.ac.uk/v2/objects/search?q=travel+poster&page_size=50&page=1,captured,O114860,https://collections.vam.ac.uk/item/O114860/,"Mysterious, Colourful, Exotic Mexico",Unknown,ca. 1950,1950,,Mexico,Poster,,V&A Collections,Travel poster depicting a railway leading into the hands of a prosperous Mexico,Paper and ink,Posters; Tourism & Travel,V&A row does not expose image metadata in this capture.,,V&A row does not expose image metadata in this capture.,IMG04,V&A row does not expose image metadata in this capture.,IMG04: V&A row does not expose image metadata in this capture.,high,false,Render as text/source page without image frame.,no_image_frame,,false,,false,,data/capture_batch_midcentury_1930_1970_raw/vam_search_poster.json,2026-05-30
MC1930R061,MC02,midcentury_design_museum_records,SRC005,V&A Collections API,https://api.vam.ac.uk/v2/objects/search?q=travel+poster&page_size=50&page=1,captured,O591858,https://collections.vam.ac.uk/item/O591858/,Norway: the Cradle of Skiing,Knut Yran,1951,1951,,Norway,Poster,,V&A Collections,"Colour poster, lettered and illustrated with a baby in a cradle, holding ski poles in one hand and skis in the other; in the distance are mountains.",Colour process engraving,Prints; Advertising; Posters,V&A API exposes source-hosted IIIF/image service metadata; no local copy is permitted in this pass.,,V&A API exposes source-hosted IIIF/image service metadata; no local copy is permitted in this pass.,IMG02,V&A API exposes source-hosted IIIF/image service metadata; no local copy is permitted in this pass.,IMG02: V&A API exposes source-hosted IIIF/image service metadata; no local copy is permitted in this pass.,medium,true,Source-hosted viewer candidate; keep source return visible.,source_viewer_frame,"https://framemark.vam.ac.uk/collections/2006AW3938/full/!100,100/0/default.jpg",false,https://framemark.vam.ac.uk/collections/2006AW3938/,false,,data/capture_batch_midcentury_1930_1970_raw/vam_search_poster.json,2026-05-30
MC1930R062,MC01,midcentury_open_and_museum_poster_records,SRC020,Art Institute of Chicago API,https://api.artic.edu/api/v1/artworks/search?q=poster&fields=id%2Ctitle%2Cartist_display%2Cdate_display%2Cplace_of_origin%2Cmedium_display%2Cclassification_titles%2Capi_link%2Cimage_id%2Cthumbnail%2Cis_public_domain%2Cartist_id%2Cdate_start%2Cdate_end&page=1&limit=50,captured,122394,https://www.artic.edu/artworks/122394,1952 Exhibition Poster,"Pablo Picasso (Spanish, 1881-1973)
printed by Hidalgo Arnéra (Italian, 1922-2007)",1952,1952,1952,Spain,linocut; print; prints and drawing; paper,Linocut on cream wove paper,Art Institute of Chicago,,,linocut; paper (fiber product); Cubism; print; prints and drawing; paper; ink; wove paper,"AIC image identifier exists, but search row does not report public-domain status.",,"AIC image identifier exists, but search row does not report public-domain status.",IMG00,"AIC image identifier exists, but search row does not report public-domain status.","IMG00: AIC image identifier exists, but search row does not report public-domain status.",high,true,Render empty image frame until item-level rights evidence upgrades it.,empty_rights_frame,"https://www.artic.edu/iiif/2/40d361de-3296-7ed1-a6a9-f592457864b0/full/843,/0/default.jpg",false,"https://www.artic.edu/iiif/2/40d361de-3296-7ed1-a6a9-f592457864b0/full/843,/0/default.jpg",false,,data/capture_batch_midcentury_1930_1970_raw/aic_search_poster.json,2026-05-30
MC1930R063,MC01,midcentury_open_and_museum_poster_records,SRC020,Art Institute of Chicago API,https://api.artic.edu/api/v1/artworks/search?q=exhibition+poster&fields=id%2Ctitle%2Cartist_display%2Cdate_display%2Cplace_of_origin%2Cmedium_display%2Cclassification_titles%2Capi_link%2Cimage_id%2Cthumbnail%2Cis_public_domain%2Cartist_id%2Cdate_start%2Cdate_end&page=1&limit=50,captured,79465,https://www.artic.edu/artworks/79465,Exhibition Villauris,"Pablo Picasso (Spanish, 1881-1973)
printed by Hidalgo Arnéra (Italian, 1922-2007)",1952,1952,1952,Spain,linocut; print; prints and drawing; paper,Linocut on cream wove paper,Art Institute of Chicago,,,linocut; paper (fiber product); Cubism; print; prints and drawing; paper; ink; wove paper,"AIC image identifier exists, but search row does not report public-domain status.",,"AIC image identifier exists, but search row does not report public-domain status.",IMG00,"AIC image identifier exists, but search row does not report public-domain status.","IMG00: AIC image identifier exists, but search row does not report public-domain status.",high,true,Render empty image frame until item-level rights evidence upgrades it.,empty_rights_frame,"https://www.artic.edu/iiif/2/51fe3274-c280-cf75-5da6-f5cd26ce5cdd/full/843,/0/default.jpg",false,"https://www.artic.edu/iiif/2/51fe3274-c280-cf75-5da6-f5cd26ce5cdd/full/843,/0/default.jpg",false,,data/capture_batch_midcentury_1930_1970_raw/aic_search_poster.json,2026-05-30
