source_file,capture_id,surface_id,region_folder,region_ids,geo_ids,source_place_text,decision_type,confidence,repair_basis,source_name,title
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1117,SURF-CRG2026R1117,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / Stormy Weather (1943 film poster).jpg / page 87012137,Stormy Weather (1943 film poster).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1118,SURF-CRG2026R1118,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / The Gang's All Here (1943 film poster).jpg / page 89219719,The Gang's All Here (1943 film poster).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1119,SURF-CRG2026R1119,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / William Rowan Hamilton ½ penny postage stamp.jpg / page 153366037,William Rowan Hamilton ½ penny postage stamp.jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1123,SURF-CRG2026R1123,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,"Wikimedia Commons file source / ""Love Story"" (Snap Adds 24-sheeter film poster), 1946, by Sam Hood (12491832193) (2).jpg / page 51240791","""Love Story"" (Snap Adds 24-sheeter film poster), 1946, by Sam Hood (12491832193) (2).jpg"
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1124,SURF-CRG2026R1124,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / 1944 - Charles F Fandl - Advertising Poster - Allentown PA.jpg / page 71399004,1944 - Charles F Fandl - Advertising Poster - Allentown PA.jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1125,SURF-CRG2026R1125,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / Aircraft Recognition May 1944 cover.jpg / page 15096493,Aircraft Recognition May 1944 cover.jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1126,SURF-CRG2026R1126,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / Ante pavelić 1944.jpg / page 189228871,Ante pavelić 1944.jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1131,SURF-CRG2026R1131,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / Car of the Future 1950.jpg / page 17099414,Car of the Future 1950.jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1133,SURF-CRG2026R1133,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / Croatia King tomislav semi-postal.png / page 192218533,Croatia King tomislav semi-postal.png
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1134,SURF-CRG2026R1134,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / Croatia disabled soldiers.png / page 192217852,Croatia disabled soldiers.png
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1135,SURF-CRG2026R1135,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / Croatia dove and plane 16+8 kuna.png / page 191875553,Croatia dove and plane 16+8 kuna.png
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1136,SURF-CRG2026R1136,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / Croatia mercury 24+12 kuna.png / page 191875812,Croatia mercury 24+12 kuna.png
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1137,SURF-CRG2026R1137,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / Croatia petar svačić.png / page 192220394,Croatia petar svačić.png
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1138,SURF-CRG2026R1138,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / Croatia railway 32+16 kuna.png / page 191876270,Croatia railway 32+16 kuna.png
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1139,SURF-CRG2026R1139,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / Croatia saint sebastian.png / page 192217207,Croatia saint sebastian.png
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1140,SURF-CRG2026R1140,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / Croatia stamp labor services blue.jpg / page 174775695,Croatia stamp labor services blue.jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1141,SURF-CRG2026R1141,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / Croatia stamp labor services sepia.jpg / page 174775694,Croatia stamp labor services sepia.jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1143,SURF-CRG2026R1143,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / Edmund Ignatius Rice postage stamp.jpg / page 153366875,Edmund Ignatius Rice postage stamp.jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1144,SURF-CRG2026R1144,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / Hail the Conquering Hero (1944 film poster).jpg / page 89224130,Hail the Conquering Hero (1944 film poster).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1145,SURF-CRG2026R1145,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / Hrvatski socijalizam seitz.jpg / page 23131929,Hrvatski socijalizam seitz.jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1155,SURF-CRG2026R1155,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / Laura (1944 film poster).jpg / page 86975950,Laura (1944 film poster).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1156,SURF-CRG2026R1156,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / Lisinski Miletic (1944).jpg / page 24994895,Lisinski Miletic (1944).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1157,SURF-CRG2026R1157,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / Objects Dropped From The Air - can of incendiary jelly.jpg / page 40108853,Objects Dropped From The Air - can of incendiary jelly.jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1158,SURF-CRG2026R1158,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / Objects Dropped From The Air - incendiary sock unit.jpg / page 40108852,Objects Dropped From The Air - incendiary sock unit.jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1159,SURF-CRG2026R1159,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / Objects Dropped From The Air p05 (cropped a).jpg / page 89152726,Objects Dropped From The Air p05 (cropped a).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1160,SURF-CRG2026R1160,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / Objects Dropped From The Air p05 (cropped b).jpg / page 89152724,Objects Dropped From The Air p05 (cropped b).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1161,SURF-CRG2026R1161,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / Objects Dropped From The Air p07 (cropped).jpg / page 89158945,Objects Dropped From The Air p07 (cropped).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1162,SURF-CRG2026R1162,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / Objects Dropped From The Air p08 (cropped b).jpg / page 89175281,Objects Dropped From The Air p08 (cropped b).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1163,SURF-CRG2026R1163,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / Objects Dropped From The Air p09 (cropped a).jpg / page 89175278,Objects Dropped From The Air p09 (cropped a).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1164,SURF-CRG2026R1164,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / Objects Dropped From The Air p09.jpg / page 40107642,Objects Dropped From The Air p09.jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1165,SURF-CRG2026R1165,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / Objects Dropped From The Air p10 (cropped b).jpg / page 89175277,Objects Dropped From The Air p10 (cropped b).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1166,SURF-CRG2026R1166,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / Objects Dropped From The Air p11 (cropped b).jpg / page 90178603,Objects Dropped From The Air p11 (cropped b).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1167,SURF-CRG2026R1167,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / Objects Dropped From The Air p12 (cropped).jpg / page 90178605,Objects Dropped From The Air p12 (cropped).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1168,SURF-CRG2026R1168,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / Objects Dropped From The Air p13 (cropped).jpg / page 90178601,Objects Dropped From The Air p13 (cropped).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1169,SURF-CRG2026R1169,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / Objects Dropped From The Air p15 (cropped b).jpg / page 90178598,Objects Dropped From The Air p15 (cropped b).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1170,SURF-CRG2026R1170,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / Objects Dropped From The Air p15.jpg / page 40107640,Objects Dropped From The Air p15.jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1171,SURF-CRG2026R1171,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / Objects Dropped From The Air p16.jpg / page 40107631,Objects Dropped From The Air p16.jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1172,SURF-CRG2026R1172,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / Objects Dropped From The Air p19.jpg / page 40107666,Objects Dropped From The Air p19.jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1173,SURF-CRG2026R1173,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / Objects Dropped From The Air p22 (cropped).jpg / page 92268319,Objects Dropped From The Air p22 (cropped).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1174,SURF-CRG2026R1174,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / Objects Dropped From The Air p23 (cropped).jpg / page 92268310,Objects Dropped From The Air p23 (cropped).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1175,SURF-CRG2026R1175,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / Objects Dropped From The Air p26 (cropped a).jpg / page 92268293,Objects Dropped From The Air p26 (cropped a).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1176,SURF-CRG2026R1176,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / Objects Dropped From The Air p26 (cropped b).jpg / page 92268291,Objects Dropped From The Air p26 (cropped b).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1177,SURF-CRG2026R1177,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / Objects Dropped From The Air p27 (cropped).jpg / page 92268279,Objects Dropped From The Air p27 (cropped).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1178,SURF-CRG2026R1178,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / Objects Dropped From The Air p27.jpg / page 40107646,Objects Dropped From The Air p27.jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1179,SURF-CRG2026R1179,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / Objects Dropped From The Air p29 (cropped a).jpg / page 92268277,Objects Dropped From The Air p29 (cropped a).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1180,SURF-CRG2026R1180,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / Objects Dropped From The Air p31 (cropped a).jpg / page 92488881,Objects Dropped From The Air p31 (cropped a).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1181,SURF-CRG2026R1181,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / Objects Dropped From The Air p33 (cropped a).jpg / page 92488872,Objects Dropped From The Air p33 (cropped a).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1182,SURF-CRG2026R1182,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / Objects Dropped From The Air p33.jpg / page 40107661,Objects Dropped From The Air p33.jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1183,SURF-CRG2026R1183,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / Objects Dropped From The Air p36.jpg / page 40108292,Objects Dropped From The Air p36.jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1184,SURF-CRG2026R1184,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / Objects Dropped From The Air p37 (cropped a).jpg / page 95286153,Objects Dropped From The Air p37 (cropped a).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1185,SURF-CRG2026R1185,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / Objects Dropped From The Air p38 (cropped a).jpg / page 95286148,Objects Dropped From The Air p38 (cropped a).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1186,SURF-CRG2026R1186,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / Objects Dropped From The Air p38 (cropped b).jpg / page 95286147,Objects Dropped From The Air p38 (cropped b).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1187,SURF-CRG2026R1187,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / Objects Dropped From The Air p41 (cropped a).jpg / page 95286140,Objects Dropped From The Air p41 (cropped a).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1188,SURF-CRG2026R1188,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / Objects Dropped From The Air p41.jpg / page 40108296,Objects Dropped From The Air p41.jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1189,SURF-CRG2026R1189,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / Objects Dropped From The Air p42 (cropped).jpg / page 95483679,Objects Dropped From The Air p42 (cropped).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1190,SURF-CRG2026R1190,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / Objects Dropped From The Air p42.jpg / page 40108282,Objects Dropped From The Air p42.jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1191,SURF-CRG2026R1191,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / Objects Dropped From The Air p43 (cropped a).jpg / page 95483687,Objects Dropped From The Air p43 (cropped a).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1192,SURF-CRG2026R1192,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / Objects Dropped From The Air p43 (cropped b).jpg / page 95483685,Objects Dropped From The Air p43 (cropped b).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1193,SURF-CRG2026R1193,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / Objects Dropped From The Air p43.jpg / page 40108286,Objects Dropped From The Air p43.jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1194,SURF-CRG2026R1194,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / Objects Dropped From The Air p45.jpg / page 40108281,Objects Dropped From The Air p45.jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1195,SURF-CRG2026R1195,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / Objects Dropped From The Air p46 (cropped).jpg / page 95483696,Objects Dropped From The Air p46 (cropped).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1196,SURF-CRG2026R1196,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / Objects Dropped From The Air p48 (cropped).jpg / page 95483694,Objects Dropped From The Air p48 (cropped).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1197,SURF-CRG2026R1197,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / Objects Dropped From The Air p48.jpg / page 40108256,Objects Dropped From The Air p48.jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1198,SURF-CRG2026R1198,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / Objects Dropped From The Air p50 (cropped).jpg / page 95483698,Objects Dropped From The Air p50 (cropped).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1199,SURF-CRG2026R1199,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / Objects Dropped From The Air p50.jpg / page 40108259,Objects Dropped From The Air p50.jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1200,SURF-CRG2026R1200,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / Objects Dropped From The Air p56 (cropped b).jpg / page 95483707,Objects Dropped From The Air p56 (cropped b).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1201,SURF-CRG2026R1201,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / Objects Dropped From The Air p56.jpg / page 40108298,Objects Dropped From The Air p56.jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1202,SURF-CRG2026R1202,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / Objects Dropped From The Air p58.jpg / page 40108293,Objects Dropped From The Air p58.jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1203,SURF-CRG2026R1203,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / Objects Dropped From The Air p59 (cropped).jpg / page 95485220,Objects Dropped From The Air p59 (cropped).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1204,SURF-CRG2026R1204,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / Objects Dropped From The Air p59.jpg / page 40108288,Objects Dropped From The Air p59.jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1205,SURF-CRG2026R1205,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / Objects Dropped From The Air p60.jpg / page 40108294,Objects Dropped From The Air p60.jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1206,SURF-CRG2026R1206,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / Objects Dropped From The Air p61.jpg / page 40108267,Objects Dropped From The Air p61.jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1207,SURF-CRG2026R1207,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / Objects Dropped From The Air p66.jpg / page 40108274,Objects Dropped From The Air p66.jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1208,SURF-CRG2026R1208,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / Objects Dropped From The Air pFC.jpg / page 40105547,Objects Dropped From The Air pFC.jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1209,SURF-CRG2026R1209,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / Objects Dropped From The Air pII.jpg / page 40107195,Objects Dropped From The Air pII.jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1210,SURF-CRG2026R1210,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / Objects Dropped From The Air pIV.jpg / page 40107302,Objects Dropped From The Air pIV.jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1212,SURF-CRG2026R1212,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / Shin-Eiga 194401 IMG 20230506 0004a.jpg / page 131586110,Shin-Eiga 194401 IMG 20230506 0004a.jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1213,SURF-CRG2026R1213,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / Stamp of Aegean Islands - 1944 - Colnect 413747 - Expresso.jpeg / page 115644880,Stamp of Aegean Islands - 1944 - Colnect 413747 - Expresso.jpeg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1214,SURF-CRG2026R1214,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / Stamp of Aegean Islands - 1944 - Colnect 413748 - Expresso.jpeg / page 115644886,Stamp of Aegean Islands - 1944 - Colnect 413748 - Expresso.jpeg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1215,SURF-CRG2026R1215,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / Stamp of Aegean Islands - 1944 - Colnect 413749 - Pro sinistrati di guerra.jpeg / page 115644894,Stamp of Aegean Islands - 1944 - Colnect 413749 - Pro sinistrati di guerra.jpeg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1216,SURF-CRG2026R1216,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / Stamp of Aegean Islands - 1944 - Colnect 413751 - Pro sinistrati di guerra.jpeg / page 115644906,Stamp of Aegean Islands - 1944 - Colnect 413751 - Pro sinistrati di guerra.jpeg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1217,SURF-CRG2026R1217,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / Stamp of Aegean Islands - 1944 - Colnect 413752 - Pro sinistrati di guerra.jpeg / page 115644914,Stamp of Aegean Islands - 1944 - Colnect 413752 - Pro sinistrati di guerra.jpeg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1218,SURF-CRG2026R1218,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / Stamp of Aegean Islands - 1944 - Colnect 413753 - Pro sinistrati di guerra.jpeg / page 115644919,Stamp of Aegean Islands - 1944 - Colnect 413753 - Pro sinistrati di guerra.jpeg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1219,SURF-CRG2026R1219,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / Stamp of Aegean Islands - 1944 - Colnect 413755 - Pro sinistrati di guerra.jpeg / page 115644928,Stamp of Aegean Islands - 1944 - Colnect 413755 - Pro sinistrati di guerra.jpeg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1220,SURF-CRG2026R1220,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / Stamp of Aegean Islands - 1944 - Colnect 413757 - Pro sinistrati di guerra.jpeg / page 115644939,Stamp of Aegean Islands - 1944 - Colnect 413757 - Pro sinistrati di guerra.jpeg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1224,SURF-CRG2026R1224,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / Trans-Canada Express film poster 1944.jpg / page 125553306,Trans-Canada Express film poster 1944.jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1225,SURF-CRG2026R1225,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,"Wikimedia Commons file source / Tārīkh Jurḥ (Dār al-Makshūf, 1944) Book cover.png / page 162632803","Tārīkh Jurḥ (Dār al-Makshūf, 1944) Book cover.png"
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1226,SURF-CRG2026R1226,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / Vi cover.png / page 123326205,Vi cover.png
