surface_id,source_record_id,current_region_label,candidate_status,suggested_label,suggested_region_id,suggested_geo_id,confidence,match_field,match_count,match_evidence,title
SURF-CRG2026R3072,CRG2026R3072,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1977 - Colnect 301161 - Numeral.jpeg
SURF-CRG2026R3073,CRG2026R3073,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1977 - Colnect 301162 - Numeral.jpeg
SURF-CRG2026R3074,CRG2026R3074,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1977 - Colnect 838049 - Amphilex 77 International Stamp Exhibition - Green rose.jpeg
SURF-CRG2026R3075,CRG2026R3075,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1977 - Colnect 838051 - National Health Campaign.jpeg
SURF-CRG2026R3076,CRG2026R3076,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1977 - Colnect 838052 - National Health Campaign.jpeg
SURF-CRG2026R3085,CRG2026R3085,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1978 - Colnect 258331 - Tourist - Lake Maninjau.jpeg
SURF-CRG2026R3086,CRG2026R3086,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1978 - Colnect 258332 - Tourist - Lake Maninjau.jpeg
SURF-CRG2026R3087,CRG2026R3087,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1978 - Colnect 258336 - Inauguration of Domestic Satellite System.jpeg
SURF-CRG2026R3088,CRG2026R3088,Unresolved region,low_signal_geo_review,Aotearoa New Zealand,REG015,GEO070,low,sourceDescription,1,On 2 September 1980 this leaflet was sent to the Auckland office of the Lands and Survey Department. At this time New Zealand was experiencing an oil supply crisis. The sale of pet,Dual Fuel (48638292123).jpg
SURF-GSU2026R025,GSU2026R025,Unresolved region,low_signal_geo_review,Georgia,REG002,GEO080,low,title,1,"Otto Kleiman and Anne Cox Chambers presenting Georgia Governor Busbee with a Bio-Energy '80, World Congress poster, Atlanta, Georgia, November 27, 1979.","Otto Kleiman and Anne Cox Chambers presenting Georgia Governor Busbee with a Bio-Energy '80, World Congress poster, Atlanta, Georgia, November 27, 1979."
SURF-CRG2026R3561,CRG2026R3561,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1980 - Colnect 255222 - Pinisi sailing ship.jpeg
SURF-CRG2026R3562,CRG2026R3562,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1980 - Colnect 255230 - Adventure Sports.jpeg
SURF-CRG2026R3563,CRG2026R3563,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1980 - Colnect 255233 - Flower Festival.jpeg
SURF-CRG2026R3564,CRG2026R3564,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1980 - Colnect 255241 - Flower Festival - Artificial flowers in vase.jpeg
SURF-CRG2026R3565,CRG2026R3565,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1980 - Colnect 255243 - Prehistoric Monuments - Male figure.jpeg
SURF-CRG2026R3568,CRG2026R3568,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1980 - Colnect 255251 - President Suharto.jpeg
SURF-CRG2026R3569,CRG2026R3569,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1980 - Colnect 255252 - President Suharto.jpeg
SURF-CRG2026R3570,CRG2026R3570,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1980 - Colnect 255253 - 2 - President Suharto - back.jpeg
SURF-CRG2026R3571,CRG2026R3571,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1980 - Colnect 255258 - Singapore Indonesia Submarine Cable.jpeg
SURF-CRG2026R3572,CRG2026R3572,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1980 - Colnect 255259 - Five Year Development Plan.jpeg
SURF-CRG2026R3573,CRG2026R3573,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1980 - Colnect 255261 - Independence.jpeg
SURF-CRG2026R3574,CRG2026R3574,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1980 - Colnect 255262 - Independence.jpeg
SURF-CRG2026R3575,CRG2026R3575,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1980 - Colnect 255266 - Armed Forces.jpeg
SURF-CRG2026R3576,CRG2026R3576,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1980 - Colnect 255269 - Dendrobium lasianthera.jpeg
SURF-CRG2026R3581,CRG2026R3581,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1981 - Colnect 255273 - 1 - President Suharto.jpeg
SURF-CRG2026R3582,CRG2026R3582,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1981 - Colnect 255274 - President Suharto.jpeg
SURF-GSU2026R028,GSU2026R028,Unresolved region,manual_review,Georgia,REG002,GEO080,medium_high,sourceSubjects,5,College student newspapers and periodicals; Universities and colleges; College student newspapers and periodicals; Universities and colleges; Georgia State University; Atlanta (Ga.,"The Georgia State University Signal, 1981-04-28"
SURF-GSU2026R031,GSU2026R031,Unresolved region,manual_review,Georgia,REG002,GEO080,medium_high,placeText,6,Georgia,"GAE Update, 1982-04"
SURF-CRG2026R3634,CRG2026R3634,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1985 - Colnect 256078 - United Nations Women s Decade.jpeg
SURF-GSU2026R037,GSU2026R037,Unresolved region,manual_review,Georgia,REG002,GEO080,medium_high,sourceSubjects,4,College yearbooks; College yearbooks; Georgia State University; Atlanta (Ga.); Fulton County (Ga.),"Rampway, 1986"
SURF-GSU2026R040,GSU2026R040,Unresolved region,manual_review,Georgia,REG002,GEO080,medium_high,placeText,6,Georgia,"The Update, 1987-09"
SURF-CRG2026R3710,CRG2026R3710,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1990 - Colnect 252724 - World Cup Football Championship.jpeg
SURF-CPB2026R0090,CPB2026R0090,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1990 - Colnect 252736 - Asia Pacific Postal Training Centre.jpeg
SURF-ESR1931R058,ESR1931R058,Unresolved region,manual_review,Thailand,REG011,GEO046,medium_high,placeText,6,Thailand,Thaipography Archive – Public visual archive of Thai letterform on Instagram: #thaipographyarchive
SURF-ESR1931R059,ESR1931R059,Unresolved region,manual_review,Vietnam,REG011,GEO047,medium_high,placeText,6,Vietnam,Vietnamese Graphic Design
SURF-NMSP2026R0125,NMSP2026R0125,Unresolved region,manual_review,Caucasus,REG002,GEO078,medium_high,placeText,6,Eastern Europe / Caucasus / Latvia,Latvijas Laikmetīgās mākslas centrs | LCCA
SURF-NMSP2026R0123,NMSP2026R0123,Unresolved region,manual_review,Caucasus,REG002,GEO078,medium_high,placeText,6,Eastern Europe / Caucasus / Czech Republic,O českém designu víme vše – CZECHDESIGN
SURF-NMSP2026R0120,NMSP2026R0120,Unresolved region,manual_review,Singapore,REG011,GEO095,medium_high,placeText,8,Southeast Asia / Singapore / Southeast Asia,Welcome to Singapore Art Museum (SAM)
SURF-CRG2026R3733,CRG2026R3733,Unresolved region,low_signal_geo_review,Pakistan,REG012,GEO052,medium_high,placeText,7,South Asia / Pakistan,"Donyaye Varzesh Magazine cover, Issue 1002, 28 September 1991.jpg"
SURF-CRG2026R3734,CRG2026R3734,Unresolved region,low_signal_geo_review,Pakistan,REG012,GEO052,medium_high,placeText,8,South Asia / Pakistan,"Iran vs Pakistan during the Olympic qualifiers, 23 September 1991.jpg"
SURF-GSU2026R042,GSU2026R042,Unresolved region,manual_review,Georgia,REG002,GEO080,medium_high,sourceSubjects,3,College student newspapers and periodicals; Universities and colleges; College student newspapers and periodicals; Universities and colleges; Georgia State University; Atlanta (Ga.,"Signal, 1992-03-03"
SURF-CRG2026R3746,CRG2026R3746,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1992 - Colnect 252817 - National Satellite Communications Network.jpeg
SURF-GSU2026R043,GSU2026R043,Unresolved region,manual_review,Georgia,REG002,GEO080,medium_high,sourceSubjects,3,Universities and colleges; College student newspapers and periodicals; Universities and colleges; College student newspapers and periodicals; Georgia Perimeter College; DeKalb Coll,"The DeKalb Collegian, 1993-05-05"
SURF-GSU2026R044,GSU2026R044,Unresolved region,manual_review,Georgia,REG002,GEO080,medium_high,placeText,6,Georgia,"The Update, 1994-03"
SURF-CRG2026R3775,CRG2026R3775,Unresolved region,manual_review,Azerbaijan,REG002,GEO081,medium,title,2,Stamp of Azerbaijan - 1995 - Colnect 288043 - Paphiopedilum argus and Paphiopedilum barbatum.jpeg,Stamp of Azerbaijan - 1995 - Colnect 288043 - Paphiopedilum argus and Paphiopedilum barbatum.jpeg
SURF-GSU2026R045,GSU2026R045,Unresolved region,manual_review,Georgia,REG002,GEO080,medium_high,placeText,3,Atlanta (Ga.); Fulton County (Ga.); DeKalb County (Ga.); Clayton County (Ga.); Gwinnett County (Ga.); Georgia,"Transit Times, 1995-04"
SURF-CRG2026R3779,CRG2026R3779,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1997 - Colnect 254153 - Indonesian Artists.jpeg
SURF-CRG2026R3780,CRG2026R3780,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1997 - Colnect 774389 - 50 years of Indonesian Cooperatives.jpeg
SURF-CRG2026R3781,CRG2026R3781,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1997 - Colnect 774462 - Running discus throwing hurdles.jpeg
SURF-CRG2026R3782,CRG2026R3782,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1997 - Colnect 774463 - Indonesian Transportation by land and by rail.jpeg
SURF-CRG2026R3783,CRG2026R3783,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,7,Southeast Asia / Indonesia,Usmar Ismail 1997 Indonesia stamp.jpg
SURF-CRG2026R3784,CRG2026R3784,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1998 - Colnect 254727 - Folk Tales - Malin Kundang.jpeg
SURF-CRG2026R3785,CRG2026R3785,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1998 - Colnect 254730 - Folk Tales - Sangkuriang.jpeg
SURF-CRG2026R3786,CRG2026R3786,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1998 - Colnect 254731 - Folk Tales - Sangkuriang.jpeg
SURF-CRG2026R3787,CRG2026R3787,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1998 - Colnect 254733 - Folk Tales - Sangkuriang.jpeg
SURF-CRG2026R3788,CRG2026R3788,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1998 - Colnect 254734 - Folk Tales - Roro Jonggrang.jpeg
SURF-CRG2026R3789,CRG2026R3789,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1998 - Colnect 254742 - Folk Tales - Tengger.jpeg
SURF-CRG2026R3790,CRG2026R3790,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1998 - Colnect 254746 - Presidential Palaces - Jakarta.jpeg
SURF-CRG2026R3791,CRG2026R3791,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1998 - Colnect 254747 - Presidential Palaces - Bogor.jpeg
SURF-CRG2026R3792,CRG2026R3792,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1998 - Colnect 254750 - Presidential Palaces - Tampaksiring.jpeg
SURF-CRG2026R3793,CRG2026R3793,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1998 - Colnect 254751 - World Health Organization.jpeg
SURF-CRG2026R3794,CRG2026R3794,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1998 - Colnect 254752 - World Health Organization.jpeg
SURF-CRG2026R3795,CRG2026R3795,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1998 - Colnect 254754 - World Cup Football Championship.jpeg
SURF-CRG2026R3796,CRG2026R3796,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1998 - Colnect 254755 - World Cup Football Championship.jpeg
SURF-CRG2026R3797,CRG2026R3797,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1998 - Colnect 254757 - World Cup Football Championship.jpeg
SURF-CRG2026R3798,CRG2026R3798,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1998 - Colnect 254758 - World Cup Football Championship.jpeg
SURF-CRG2026R3799,CRG2026R3799,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1998 - Colnect 254759 - Ecophila Stamp Day.jpeg
SURF-CRG2026R3800,CRG2026R3800,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,7,Southeast Asia / Indonesia,Stamp of Indonesia - 1998 - Colnect 254767 - Pura Besakih Temple Bali.jpeg
SURF-CRG2026R3801,CRG2026R3801,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1998 - Colnect 254770 - Sumatran Tiger Panthera tigris sumatrae.jpeg
SURF-CRG2026R3802,CRG2026R3802,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1998 - Colnect 254775 - Trains - One and a half passenger carriages.jpeg
SURF-CRG2026R3803,CRG2026R3803,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1998 - Colnect 254777 - Trains - Steam locomotive facing right.jpeg
SURF-CRG2026R3804,CRG2026R3804,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,7,Southeast Asia / Indonesia,Stamp of Indonesia - 1998 - Colnect 254783 - Trains.jpeg
SURF-CRG2026R3805,CRG2026R3805,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1998 - Colnect 254784 - Trains.jpeg
SURF-CRG2026R3806,CRG2026R3806,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1998 - Colnect 254793 - Javan Lapwing Vanellus macropterus.jpeg
SURF-CRG2026R3807,CRG2026R3807,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1998 - Colnect 254798 - Salvadori s Teal Anas waigiuensis.jpeg
SURF-CRG2026R3808,CRG2026R3808,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1998 - Colnect 254799 - Radjah Shelduck Tadorna radjah.jpeg
SURF-CRG2026R3809,CRG2026R3809,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1998 - Colnect 254807 - Political Reforms.jpeg
SURF-CRG2026R3810,CRG2026R3810,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1998 - Colnect 254812 - Ficus minahassae.jpeg
SURF-CRG2026R3811,CRG2026R3811,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1998 - Colnect 254816 - Spectral Tarsier Tarsius spectrum.jpeg
SURF-CRG2026R3812,CRG2026R3812,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1998 - Colnect 254827 - Lesser Whistling Duck Dendrocygna javanica.jpeg
SURF-CRG2026R3813,CRG2026R3813,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1998 - Colnect 254834 - Tribute dance West Sumatra.jpeg
SURF-CRG2026R3815,CRG2026R3815,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1999 - Colnect 751549 - Emblem of Society Boeing 747.jpeg
SURF-CRG2026R3816,CRG2026R3816,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1999 - Colnect 751550 - Maintenance of an engine Boeing 747.jpeg
SURF-CRG2026R3819,CRG2026R3819,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,7,Southeast Asia / Indonesia,Bing Slamet 2000 Indonesia stamp.jpg
SURF-CRG2026R3820,CRG2026R3820,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 2000 - Colnect 261297 - Folk Tales - 7 Putri Kahyangan.jpeg
SURF-CRG2026R3821,CRG2026R3821,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 2000 - Colnect 261298 - Folk Tales - 7 Putri Kahyangan.jpeg
SURF-CRG2026R3822,CRG2026R3822,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 2000 - Colnect 261371 - Indonesian Artists - Bing Slamet.jpeg
SURF-NMSP2026R0126,NMSP2026R0126,Unresolved region,manual_review,Caucasus,REG002,GEO078,medium_high,placeText,6,Eastern Europe / Caucasus / Lithuania,Lietuvos dizaino forumas
SURF-NMSP2026R0115,NMSP2026R0115,Unresolved region,manual_review,Pakistan,REG012,GEO052,medium_high,placeText,6,South Asia / Pakistan,Vaslart
SURF-CRG2026R3823,CRG2026R3823,Unresolved region,manual_review,Azerbaijan,REG002,GEO081,medium,title,2,Stamp of Azerbaijan - 2001 - Colnect 289573 - Zemfira Meftahaddinova shooting gold medal.jpeg,Stamp of Azerbaijan - 2001 - Colnect 289573 - Zemfira Meftahaddinova shooting gold medal.jpeg
SURF-CRG2026R3824,CRG2026R3824,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 2001 - Colnect 189816 - Precious Stones.jpeg
SURF-CRG2026R3825,CRG2026R3825,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 2001 - Colnect 189818 - Precious Stones.jpeg
SURF-CRG2026R3826,CRG2026R3826,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 2001 - Colnect 261491 - The Solar System - Saturn.jpeg
SURF-CRG2026R3827,CRG2026R3827,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 2001 - Colnect 261493 - The Solar System - Mars.jpeg
SURF-CRG2026R3828,CRG2026R3828,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 2001 - Colnect 261494 - The Solar System - Earth.jpeg
SURF-CRG2026R3829,CRG2026R3829,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 2001 - Colnect 261496 - The Solar System - Mercury.jpeg
SURF-CRG2026R3830,CRG2026R3830,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 2001 - Colnect 261502 - Folk Tales - Batang Tuaka.jpeg
SURF-CRG2026R3831,CRG2026R3831,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 2001 - Colnect 261503 - Folk Tales - Batang Tuaka.jpeg
SURF-CRG2026R3832,CRG2026R3832,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 2001 - Colnect 261507 - Folk Tales - Si Pitung.jpeg
SURF-CRG2026R3833,CRG2026R3833,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 2001 - Colnect 261524 - Traditional Communications - Beduk.jpeg
SURF-CRG2026R3834,CRG2026R3834,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 2001 - Colnect 261527 - Traditional Communications - Nafiri.jpeg
SURF-CRG2026R3835,CRG2026R3835,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 2001 - Colnect 261528 - Flowers.jpeg
SURF-CRG2026R3836,CRG2026R3836,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 2001 - Colnect 261529 - Flowers.jpeg
SURF-CRG2026R3837,CRG2026R3837,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 2001 - Colnect 261530 - Flowers.jpeg
SURF-CRG2026R3838,CRG2026R3838,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 2001 - Colnect 261533 - Flowers.jpeg
SURF-CRG2026R3839,CRG2026R3839,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 2001 - Colnect 261534 - Flowers.jpeg
SURF-CRG2026R3840,CRG2026R3840,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 2001 - Colnect 261536 - Boys feeding Red Deer.jpeg
SURF-CRG2026R3841,CRG2026R3841,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 2001 - Colnect 261538 - Boys feeding Red Deer.jpeg
SURF-CRG2026R3842,CRG2026R3842,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 2001 - Colnect 261544 - 100 Tahun Bung Karno.jpeg
SURF-CRG2026R3843,CRG2026R3843,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 2001 - Colnect 261548 - National Police - Agent and schoolchildren.jpeg
SURF-CRG2026R3844,CRG2026R3844,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 2001 - Colnect 261551 - National Jamboree - Building a tent.jpeg
SURF-CRG2026R3845,CRG2026R3845,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 2001 - Colnect 261553 - Indonesian Children Games.jpeg
SURF-CRG2026R3846,CRG2026R3846,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 2001 - Colnect 261554 - Indonesian Children Games.jpeg
SURF-CRG2026R3847,CRG2026R3847,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 2001 - Colnect 261557 - PhilaNippon 01 International Stamp Exhibition.jpeg
SURF-CRG2026R3848,CRG2026R3848,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 2001 - Colnect 261563 - Architectural Buildings.jpeg
SURF-CRG2026R3849,CRG2026R3849,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 2001 - Colnect 261565 - Architectural Buildings.jpeg
SURF-CRG2026R3850,CRG2026R3850,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 2001 - Colnect 261567 - Bug Agestrata dehaan.jpeg
SURF-CRG2026R3851,CRG2026R3851,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 2001 - Colnect 261568 - Violin Beetle Mormolyce phyllodes.jpeg
SURF-CRG2026R3852,CRG2026R3852,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 2001 - Colnect 261569 - Red speckled Jewel Beetle Chrysochroa buqueti.jpeg
