surface_id,source_record_id,current_region_label,suggested_split_label,period_basis,match_evidence,title
SURF-CGS2026R1002,CGS2026R1002,United States,Mexico; United States military occupation context,1847 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 99, Ed. 1 Wednesday, May 19, 1847 - DPLA - 9c5e4c8bd2545e0a98b3f11d43e308a5 (page 3).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico), V","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 99, Ed. 1 Wednesday, May 19, 1847 - DPLA - 9c5e4c8bd2545e0a98b3f11d43e308a5 (page 3).jpg"
SURF-CGS2026R1003,CGS2026R1003,United States,Mexico; United States military occupation context,1847 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 103, Ed. 1 Wednesday, June 2, 1847 - DPLA - d1b38266d6e1e4017dfb5718451a85be (page 3).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico), ","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 103, Ed. 1 Wednesday, June 2, 1847 - DPLA - d1b38266d6e1e4017dfb5718451a85be (page 3).jpg"
SURF-CGS2026R1004,CGS2026R1004,United States,Mexico; United States military occupation context,1847 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 104, Ed. 1 Monday, June 7, 1847 - DPLA - e7851c7941a4ddce49e408e5872153f4 (page 2).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico), Vol","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 104, Ed. 1 Monday, June 7, 1847 - DPLA - e7851c7941a4ddce49e408e5872153f4 (page 2).jpg"
SURF-CGS2026R1005,CGS2026R1005,United States,Mexico; United States military occupation context,1847 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 104, Ed. 1 Monday, June 7, 1847 - DPLA - e7851c7941a4ddce49e408e5872153f4 (page 3).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico), Vol","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 104, Ed. 1 Monday, June 7, 1847 - DPLA - e7851c7941a4ddce49e408e5872153f4 (page 3).jpg"
SURF-CGS2026R1006,CGS2026R1006,United States,Mexico; United States military occupation context,1847 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 105, Ed. 1 Wednesday, June 9, 1847 - DPLA - 48f88eacff94cc1573bc7ce8b5242028 (page 4).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico), ","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 105, Ed. 1 Wednesday, June 9, 1847 - DPLA - 48f88eacff94cc1573bc7ce8b5242028 (page 4).jpg"
SURF-CGS2026R1007,CGS2026R1007,United States,Mexico; United States military occupation context,1847 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 106, Ed. 1 Saturday, June 12, 1847 - DPLA - 287b04cbbd47a10d95c45c2f0e6272ad (page 2).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico), ","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 106, Ed. 1 Saturday, June 12, 1847 - DPLA - 287b04cbbd47a10d95c45c2f0e6272ad (page 2).jpg"
SURF-CGS2026R1008,CGS2026R1008,United States,Mexico; United States military occupation context,1847 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 108, Ed. 1 Saturday, June 19, 1847 - DPLA - 247d4bf07c5c1987a24e283f8286684d (page 3).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico), ","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 108, Ed. 1 Saturday, June 19, 1847 - DPLA - 247d4bf07c5c1987a24e283f8286684d (page 3).jpg"
SURF-CGS2026R1009,CGS2026R1009,United States,Mexico; United States military occupation context,1847 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 110, Ed. 1 Saturday, June 26, 1847 - DPLA - 322dbaa383086647a5363ad264e0b622 (page 2).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico), ","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 110, Ed. 1 Saturday, June 26, 1847 - DPLA - 322dbaa383086647a5363ad264e0b622 (page 2).jpg"
SURF-CGS2026R1010,CGS2026R1010,United States,Mexico; United States military occupation context,1847 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 111, Ed. 1 Wednesday, June 30, 1847 - DPLA - bac946c032d7382a4dba417d6918bce8 (page 4).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; Category:Artworks without Wikidata item Category:Media c","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 111, Ed. 1 Wednesday, June 30, 1847 - DPLA - bac946c032d7382a4dba417d6918bce8 (page 4).jpg"
SURF-CGS2026R1011,CGS2026R1011,United States,Mexico; United States military occupation context,1847 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 112, Ed. 1 Saturday, July 3, 1847 - DPLA - 6f80acb039fa7e99b32513476c25e2af (page 2).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico), V","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 112, Ed. 1 Saturday, July 3, 1847 - DPLA - 6f80acb039fa7e99b32513476c25e2af (page 2).jpg"
SURF-CGS2026R1012,CGS2026R1012,United States,Mexico; United States military occupation context,1847 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 112, Ed. 1 Saturday, July 3, 1847 - DPLA - 6f80acb039fa7e99b32513476c25e2af (page 3).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico), V","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 112, Ed. 1 Saturday, July 3, 1847 - DPLA - 6f80acb039fa7e99b32513476c25e2af (page 3).jpg"
SURF-CGS2026R1013,CGS2026R1013,United States,Mexico; United States military occupation context,1847 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 113, Ed. 1 Wednesday, July 7, 1847 - DPLA - 06db258e3cdfc043322f39243158531a (page 1).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico), ","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 113, Ed. 1 Wednesday, July 7, 1847 - DPLA - 06db258e3cdfc043322f39243158531a (page 1).jpg"
SURF-CGS2026R1014,CGS2026R1014,United States,Mexico; United States military occupation context,1847 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 116, Ed. 1 Saturday, July 17, 1847 - DPLA - cad49ce6ec72d91b63e034eeef16245d (page 2).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico), ","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 116, Ed. 1 Saturday, July 17, 1847 - DPLA - cad49ce6ec72d91b63e034eeef16245d (page 2).jpg"
SURF-CGS2026R1015,CGS2026R1015,United States,Mexico; United States military occupation context,1847 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 117, Ed. 1 Wednesday, July 21, 1847 - DPLA - 7f579439d43b65b439d9817508669051 (page 3).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico),","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 117, Ed. 1 Wednesday, July 21, 1847 - DPLA - 7f579439d43b65b439d9817508669051 (page 3).jpg"
SURF-CGS2026R1016,CGS2026R1016,United States,Mexico; United States military occupation context,1847 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 118, Ed. 1 Saturday, July 24, 1847 - DPLA - ac50acc6c1bb269077f590b61847b460 (page 2).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico), ","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 118, Ed. 1 Saturday, July 24, 1847 - DPLA - ac50acc6c1bb269077f590b61847b460 (page 2).jpg"
SURF-CGS2026R1017,CGS2026R1017,United States,Mexico; United States military occupation context,1847 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 118, Ed. 1 Saturday, July 24, 1847 - DPLA - ac50acc6c1bb269077f590b61847b460 (page 3).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico), ","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 118, Ed. 1 Saturday, July 24, 1847 - DPLA - ac50acc6c1bb269077f590b61847b460 (page 3).jpg"
SURF-CGS2026R1018,CGS2026R1018,United States,Mexico; United States military occupation context,1847 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 120, Ed. 1 Saturday, July 31, 1847 - DPLA - 56328eb7b50fdc50b64da719139a0755 (page 3).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico), ","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 120, Ed. 1 Saturday, July 31, 1847 - DPLA - 56328eb7b50fdc50b64da719139a0755 (page 3).jpg"
SURF-CGS2026R1019,CGS2026R1019,United States,Mexico; United States military occupation context,1847 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 121, Ed. 1 Wednesday, August 4, 1847 - DPLA - 19a491a83a03cb8e690fa5dc7048f093 (page 2).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico)","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 121, Ed. 1 Wednesday, August 4, 1847 - DPLA - 19a491a83a03cb8e690fa5dc7048f093 (page 2).jpg"
SURF-CGS2026R1020,CGS2026R1020,United States,Mexico; United States military occupation context,1847 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 122, Ed. 1 Saturday, August 7, 1847 - DPLA - e5c46749551fb01f7179b30f99d861d9 (page 2).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico),","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 122, Ed. 1 Saturday, August 7, 1847 - DPLA - e5c46749551fb01f7179b30f99d861d9 (page 2).jpg"
SURF-CGS2026R1021,CGS2026R1021,United States,Mexico; United States military occupation context,1847 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 122, Ed. 1 Saturday, August 7, 1847 - DPLA - e5c46749551fb01f7179b30f99d861d9 (page 3).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico),","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 122, Ed. 1 Saturday, August 7, 1847 - DPLA - e5c46749551fb01f7179b30f99d861d9 (page 3).jpg"
SURF-CGS2026R1022,CGS2026R1022,United States,Mexico; United States military occupation context,1847 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 123, Ed. 1 Wednesday, August 11, 1847 - DPLA - e18cbbed965ba73a3b3e9286d6a6e740 (page 3).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 123, Ed. 1 Wednesday, August 11, 1847 - DPLA - e18cbbed965ba73a3b3e9286d6a6e740 (page 3).jpg"
SURF-CGS2026R1023,CGS2026R1023,United States,Mexico; United States military occupation context,1847 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 126, Ed. 1 Saturday, August 21, 1847 - DPLA - 70a10c90ffb87c5f0825e58a90081859 (page 3).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico)","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 126, Ed. 1 Saturday, August 21, 1847 - DPLA - 70a10c90ffb87c5f0825e58a90081859 (page 3).jpg"
SURF-CGS2026R1024,CGS2026R1024,United States,Mexico; United States military occupation context,1847 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 127, Ed. 1 Wednesday, August 25, 1847 - DPLA - 94997d30442b73423e6d7134948bedc9 (page 3).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 127, Ed. 1 Wednesday, August 25, 1847 - DPLA - 94997d30442b73423e6d7134948bedc9 (page 3).jpg"
SURF-CGS2026R1025,CGS2026R1025,United States,Mexico; United States military occupation context,1847 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 128, Ed. 1 Saturday, August 28, 1847 - DPLA - 8209d5dd27442dd246bb6dcd07d42454 (page 2).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico)","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 128, Ed. 1 Saturday, August 28, 1847 - DPLA - 8209d5dd27442dd246bb6dcd07d42454 (page 2).jpg"
SURF-CGS2026R1026,CGS2026R1026,United States,Mexico; United States military occupation context,1847 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 128, Ed. 1 Saturday, August 28, 1847 - DPLA - 8209d5dd27442dd246bb6dcd07d42454 (page 3).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico)","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 128, Ed. 1 Saturday, August 28, 1847 - DPLA - 8209d5dd27442dd246bb6dcd07d42454 (page 3).jpg"
SURF-CGS2026R1027,CGS2026R1027,United States,Mexico; United States military occupation context,1847 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 128, Ed. 1 Saturday, August 28, 1847 - DPLA - 8209d5dd27442dd246bb6dcd07d42454 (page 4).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico)","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 128, Ed. 1 Saturday, August 28, 1847 - DPLA - 8209d5dd27442dd246bb6dcd07d42454 (page 4).jpg"
SURF-CGS2026R1028,CGS2026R1028,United States,Mexico; United States military occupation context,1847 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 129, Ed. 1 Wednesday, September 1, 1847 - DPLA - 385f9ff2ae77e20d4fddd75ded543104 (page 3).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexi","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 129, Ed. 1 Wednesday, September 1, 1847 - DPLA - 385f9ff2ae77e20d4fddd75ded543104 (page 3).jpg"
SURF-CGS2026R1029,CGS2026R1029,United States,Mexico; United States military occupation context,1847 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 130, Ed. 1 Saturday, September 4, 1847 - DPLA - b0666ce4a129faafd83daab7b7827857 (page 4).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; Category:Artworks without Wikidata item Category:Medi","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 130, Ed. 1 Saturday, September 4, 1847 - DPLA - b0666ce4a129faafd83daab7b7827857 (page 4).jpg"
SURF-CGS2026R1030,CGS2026R1030,United States,Mexico; United States military occupation context,1847 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 131, Ed. 1 Wednesday, September 8, 1847 - DPLA - 1120d4120a009775fb818be56bc30147 (page 1).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexi","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 131, Ed. 1 Wednesday, September 8, 1847 - DPLA - 1120d4120a009775fb818be56bc30147 (page 1).jpg"
SURF-CGS2026R1031,CGS2026R1031,United States,Mexico; United States military occupation context,1847 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 131, Ed. 1 Wednesday, September 8, 1847 - DPLA - 1120d4120a009775fb818be56bc30147 (page 3).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexi","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 131, Ed. 1 Wednesday, September 8, 1847 - DPLA - 1120d4120a009775fb818be56bc30147 (page 3).jpg"
SURF-CGS2026R1032,CGS2026R1032,United States,Mexico; United States military occupation context,1847 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 131, Ed. 1 Wednesday, September 8, 1847 - DPLA - 1120d4120a009775fb818be56bc30147 (page 4).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexi","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 131, Ed. 1 Wednesday, September 8, 1847 - DPLA - 1120d4120a009775fb818be56bc30147 (page 4).jpg"
SURF-CGS2026R1033,CGS2026R1033,United States,Mexico; United States military occupation context,1847 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 133, Ed. 1 Wednesday, September 15, 1847 - DPLA - 29f09ed3f152f3e072d7abf2840ec0e2 (page 2).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mex","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 133, Ed. 1 Wednesday, September 15, 1847 - DPLA - 29f09ed3f152f3e072d7abf2840ec0e2 (page 2).jpg"
SURF-CGS2026R1034,CGS2026R1034,United States,Mexico; United States military occupation context,1847 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 133, Ed. 1 Wednesday, September 15, 1847 - DPLA - 29f09ed3f152f3e072d7abf2840ec0e2 (page 4).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mex","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 133, Ed. 1 Wednesday, September 15, 1847 - DPLA - 29f09ed3f152f3e072d7abf2840ec0e2 (page 4).jpg"
SURF-CGS2026R1035,CGS2026R1035,United States,Mexico; United States military occupation context,1847 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 134, Ed. 1 Saturday, September 18, 1847 - DPLA - b52f48b8fb0e6873de260f13357f7984 (page 2).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexi","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 134, Ed. 1 Saturday, September 18, 1847 - DPLA - b52f48b8fb0e6873de260f13357f7984 (page 2).jpg"
SURF-CGS2026R1036,CGS2026R1036,United States,Mexico; United States military occupation context,1847 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 134, Ed. 1 Saturday, September 18, 1847 - DPLA - b52f48b8fb0e6873de260f13357f7984 (page 3).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexi","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 134, Ed. 1 Saturday, September 18, 1847 - DPLA - b52f48b8fb0e6873de260f13357f7984 (page 3).jpg"
SURF-CGS2026R1037,CGS2026R1037,United States,Mexico; United States military occupation context,1847 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 135, Ed. 1 Wednesday, September 22, 1847 - DPLA - ca1a0176b999a3621103acedfde337eb (page 2).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mex","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 135, Ed. 1 Wednesday, September 22, 1847 - DPLA - ca1a0176b999a3621103acedfde337eb (page 2).jpg"
SURF-CGS2026R1038,CGS2026R1038,United States,Mexico; United States military occupation context,1847 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 135, Ed. 1 Wednesday, September 22, 1847 - DPLA - ca1a0176b999a3621103acedfde337eb (page 3).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mex","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 135, Ed. 1 Wednesday, September 22, 1847 - DPLA - ca1a0176b999a3621103acedfde337eb (page 3).jpg"
SURF-CGS2026R1039,CGS2026R1039,United States,Mexico; United States military occupation context,1847 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 135, Ed. 1 Wednesday, September 22, 1847 - DPLA - ca1a0176b999a3621103acedfde337eb (page 4).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mex","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 135, Ed. 1 Wednesday, September 22, 1847 - DPLA - ca1a0176b999a3621103acedfde337eb (page 4).jpg"
SURF-CGS2026R1040,CGS2026R1040,United States,Mexico; United States military occupation context,1847 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 136, Ed. 1 Saturday, September 25, 1847 - DPLA - 59ad0c73b595eb1a70ae51c3e92c6cc5 (page 2).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexi","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 136, Ed. 1 Saturday, September 25, 1847 - DPLA - 59ad0c73b595eb1a70ae51c3e92c6cc5 (page 2).jpg"
SURF-CGS2026R1041,CGS2026R1041,United States,Mexico; United States military occupation context,1847 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 136, Ed. 1 Saturday, September 25, 1847 - DPLA - 59ad0c73b595eb1a70ae51c3e92c6cc5 (page 4).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexi","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 136, Ed. 1 Saturday, September 25, 1847 - DPLA - 59ad0c73b595eb1a70ae51c3e92c6cc5 (page 4).jpg"
SURF-CGS2026R1042,CGS2026R1042,United States,Mexico; United States military occupation context,1847 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 138, Ed. 1 Saturday, October 2, 1847 - DPLA - 81e033bbad8082d916e514a077fe0152 (page 3).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico)","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 138, Ed. 1 Saturday, October 2, 1847 - DPLA - 81e033bbad8082d916e514a077fe0152 (page 3).jpg"
SURF-CGS2026R1043,CGS2026R1043,United States,Mexico; United States military occupation context,1847 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 139, Ed. 1 Wednesday, October 6, 1847 - DPLA - 2d8a00d174b581837cd7f3c4c93c17cc (page 3).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 139, Ed. 1 Wednesday, October 6, 1847 - DPLA - 2d8a00d174b581837cd7f3c4c93c17cc (page 3).jpg"
SURF-CGS2026R1044,CGS2026R1044,United States,Mexico; United States military occupation context,1847 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 139, Ed. 1 Wednesday, October 6, 1847 - DPLA - 2d8a00d174b581837cd7f3c4c93c17cc (page 4).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 139, Ed. 1 Wednesday, October 6, 1847 - DPLA - 2d8a00d174b581837cd7f3c4c93c17cc (page 4).jpg"
SURF-CGS2026R1045,CGS2026R1045,United States,Mexico; United States military occupation context,1847 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 140, Ed. 1 Saturday, October 9, 1847 - DPLA - a31896b7a60a50086b2fa8e071c06bb4 (page 2).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico)","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 140, Ed. 1 Saturday, October 9, 1847 - DPLA - a31896b7a60a50086b2fa8e071c06bb4 (page 2).jpg"
SURF-CGS2026R1046,CGS2026R1046,United States,Mexico; United States military occupation context,1847 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 140, Ed. 1 Saturday, October 9, 1847 - DPLA - a31896b7a60a50086b2fa8e071c06bb4 (page 4).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico)","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 140, Ed. 1 Saturday, October 9, 1847 - DPLA - a31896b7a60a50086b2fa8e071c06bb4 (page 4).jpg"
