source_file,capture_id,priority,action_type,risk_flags,year,region,image_state,title,source_name,recommendation
capture_batch_commons_open_region_balance_image_2026_v3_records.csv,CRB2026V3R00070,P0,card_or_appendix_reclass_review,post_2010_stamp_or_philatelic,2020,Eastern Europe / Romania,IMG03,Romania cat stamp 2020 03.jpg,Wikimedia Commons file source / Romania cat stamp 2020 03.jpg / page 154006914,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_region_balance_image_2026_v3_records.csv,CRB2026V3R00071,P0,card_or_appendix_reclass_review,post_2010_stamp_or_philatelic,2020,Eastern Europe / Romania,IMG03,Romania cat stamp 2020 04.jpg,Wikimedia Commons file source / Romania cat stamp 2020 04.jpg / page 154006920,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_region_balance_image_2026_v3_records.csv,CRB2026V3R00072,P0,card_or_appendix_reclass_review,post_2010_stamp_or_philatelic,2020,Eastern Europe / Romania,IMG03,Romania cat stamp 2020 06.jpg,Wikimedia Commons file source / Romania cat stamp 2020 06.jpg / page 154006923,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_region_balance_image_2026_v3_records.csv,CRB2026V3R00073,P0,card_or_appendix_reclass_review,post_2010_stamp_or_philatelic,2024,Eastern Europe / Romania,IMG03,Posta Romana stamp 4 Leu.jpg,Wikimedia Commons file source / Posta Romana stamp 4 Leu.jpg / page 145849856,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_region_balance_image_2026_v3_records.csv,CRB2026V3R00074,P0,card_or_appendix_reclass_review,post_2010_stamp_or_philatelic,2024,Eastern Europe / Romania,IMG03,Stamp 1.50 Lieu Posta Romana.jpg,Wikimedia Commons file source / Stamp 1.50 Lieu Posta Romana.jpg / page 145848699,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_region_balance_image_2026_v3_records.csv,CRB2026V3R00075,P0,card_or_appendix_reclass_review,post_2010_stamp_or_philatelic,2024,Eastern Europe / Romania,IMG03,Stamp of 3 Leu Posta Romana.jpg,Wikimedia Commons file source / Stamp of 3 Leu Posta Romana.jpg / page 145848965,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_region_balance_image_2026_v3_records.csv,CRB2026V3R00076,P0,card_or_appendix_reclass_review,post_2010_stamp_or_philatelic,2024,Eastern Europe / Romania,IMG03,Stamp of 50 Romanian Leu.jpg,Wikimedia Commons file source / Stamp of 50 Romanian Leu.jpg / page 145846709,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_region_balance_image_2026_v3_records.csv,CRB2026V3R00078,P0,card_or_appendix_reclass_review,post_2010_stamp_or_philatelic,2019,Eastern Europe / Serbia,IMG03,Panchevo bridge 2021 stamp of Serbia.png,Wikimedia Commons file source / Panchevo bridge 2021 stamp of Serbia.png / page 155101189,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_region_balance_image_2026_v3_records.csv,CRB2026V3R00085,P0,card_or_appendix_reclass_review,context_image_or_environmental_poster; weak_platform_or_self_published,1941,Eastern Europe / Ukraine,IMG03,Museum of World War II Boston Natick Massachusetts 2015. Mannequins WW2 German Army Wehrmacht cold weather winter clothing Red Army officer Russian posters Firearms etc.jpg,Wikimedia Commons file source / Museum of World War II Boston Natick Massachusetts 2015. Mannequins WW2 German Army Wehrmacht cold weather winter clothing Red Army officer Russian posters Firearms etc.jpg / page...,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_region_balance_image_2026_v3_records.csv,CRB2026V3R00097,P0,card_or_appendix_reclass_review,post_2010_stamp_or_philatelic,2015,Eastern Europe / Ukraine,IMG03,Stamp of Ukraine s1451 – 1454.jpg,Wikimedia Commons file source / Stamp of Ukraine s1451 – 1454.jpg / page 50425027,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_region_balance_image_2026_v3_records.csv,CRB2026V3R00098,P0,card_or_appendix_reclass_review,post_2010_stamp_or_philatelic; weak_platform_or_self_published,2016,Eastern Europe / Ukraine,IMG03,Lugansk Railway Station - 2016 stampsheet of Ukraine.jpg,Wikimedia Commons file source / Lugansk Railway Station - 2016 stampsheet of Ukraine.jpg / page 117079163,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_region_balance_image_2026_v3_records.csv,CRB2026V3R00099,P0,card_or_appendix_reclass_review,post_2010_stamp_or_philatelic,2018,Eastern Europe / Ukraine,IMG03,2018 Ukraine Stamp 15.jpg,Wikimedia Commons file source / 2018 Ukraine Stamp 15.jpg / page 70918575,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_region_balance_image_2026_v3_records.csv,CRB2026V3R00100,P0,card_or_appendix_reclass_review,post_2010_stamp_or_philatelic; weak_platform_or_self_published,2018,Eastern Europe / Ukraine,IMG03,Stamp of Ukraine s1668.jpg,Wikimedia Commons file source / Stamp of Ukraine s1668.jpg / page 122302490,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_region_balance_image_2026_v3_records.csv,CRB2026V3R00101,P0,card_or_appendix_reclass_review,post_2010_stamp_or_philatelic,2018,Eastern Europe / Ukraine,IMG03,Stamp of Ukraine s1705.jpg,Wikimedia Commons file source / Stamp of Ukraine s1705.jpg / page 101995560,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_region_balance_image_2026_v3_records.csv,CRB2026V3R00102,P0,card_or_appendix_reclass_review,post_2010_stamp_or_philatelic,2018,Eastern Europe / Ukraine,IMG03,Stamp of Ukraine s1715.jpg,Wikimedia Commons file source / Stamp of Ukraine s1715.jpg / page 122303166,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_region_balance_image_2026_v3_records.csv,CRB2026V3R00103,P0,card_or_appendix_reclass_review,post_2010_stamp_or_philatelic; weak_platform_or_self_published,2020,Eastern Europe / Ukraine,IMG03,Stamp of Ukraine s1754.jpg,Wikimedia Commons file source / Stamp of Ukraine s1754.jpg / page 96422136,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_region_balance_image_2026_v3_records.csv,CRB2026V3R00104,P0,card_or_appendix_reclass_review,post_2010_stamp_or_philatelic; weak_platform_or_self_published,2021,Eastern Europe / Ukraine,IMG03,Donbass Arena stamp from Ukraine.jpg,Wikimedia Commons file source / Donbass Arena stamp from Ukraine.jpg / page 113961434,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_region_balance_image_2026_v3_records.csv,CRB2026V3R00105,P0,card_or_appendix_reclass_review,post_2010_stamp_or_philatelic,2021,Eastern Europe / Ukraine,IMG03,Stamp of Ukraine s1822.jpg,Wikimedia Commons file source / Stamp of Ukraine s1822.jpg / page 102420618,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_region_balance_image_2026_v3_records.csv,CRB2026V3R00106,P0,card_or_appendix_reclass_review,post_2010_stamp_or_philatelic,2021,Eastern Europe / Ukraine,IMG03,Stamp of Ukraine s1823.jpg,Wikimedia Commons file source / Stamp of Ukraine s1823.jpg / page 102420620,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_region_balance_image_2026_v3_records.csv,CRB2026V3R00107,P0,card_or_appendix_reclass_review,post_2010_stamp_or_philatelic,2021,Eastern Europe / Ukraine,IMG03,Stamp of Ukraine s1824.jpg,Wikimedia Commons file source / Stamp of Ukraine s1824.jpg / page 102420617,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_region_balance_image_2026_v3_records.csv,CRB2026V3R00108,P0,card_or_appendix_reclass_review,post_2010_stamp_or_philatelic; weak_platform_or_self_published; recent_year_manual_review,2025,Eastern Europe / Ukraine,IMG03,Stamp of Ukraine s1305 – 1308.jpg,Wikimedia Commons file source / Stamp of Ukraine s1305 – 1308.jpg / page 166523328,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_region_balance_image_2026_v3_records.csv,CRB2026V3R00109,P0,card_or_appendix_reclass_review,post_2010_stamp_or_philatelic; weak_platform_or_self_published; recent_year_manual_review,2025,Eastern Europe / Ukraine,IMG03,Stamp of Ukraine s1664 – 1667.jpg,Wikimedia Commons file source / Stamp of Ukraine s1664 – 1667.jpg / page 166523335,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_region_balance_image_2026_v3_records.csv,CRB2026V3R00110,P0,card_or_appendix_reclass_review,post_2010_stamp_or_philatelic; weak_platform_or_self_published; recent_year_manual_review,2025,Eastern Europe / Ukraine,IMG03,Stamp of Ukraine s1664.jpg,Wikimedia Commons file source / Stamp of Ukraine s1664.jpg / page 166523331,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_region_balance_image_2026_v3_records.csv,CRB2026V3R00111,P0,card_or_appendix_reclass_review,post_2010_stamp_or_philatelic; weak_platform_or_self_published; recent_year_manual_review,2025,Eastern Europe / Ukraine,IMG03,Stamp of Ukraine s1666.jpg,Wikimedia Commons file source / Stamp of Ukraine s1666.jpg / page 166523333,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_region_balance_image_2026_v3_records.csv,CRB2026V3R00112,P0,card_or_appendix_reclass_review,post_2010_stamp_or_philatelic; weak_platform_or_self_published; recent_year_manual_review,2025,Eastern Europe / Ukraine,IMG03,Stamp of Ukraine s1700.jpg,Wikimedia Commons file source / Stamp of Ukraine s1700.jpg / page 166523336,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_region_balance_image_2026_v3_records.csv,CRB2026V3R00113,P0,card_or_appendix_reclass_review,post_2010_stamp_or_philatelic; weak_platform_or_self_published; recent_year_manual_review,2025,Eastern Europe / Ukraine,IMG03,Stamp of Ukraine s1703.jpg,Wikimedia Commons file source / Stamp of Ukraine s1703.jpg / page 166523344,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_region_balance_image_2026_v3_records.csv,CRB2026V3R00114,P0,card_or_appendix_reclass_review,post_2010_stamp_or_philatelic; weak_platform_or_self_published; recent_year_manual_review,2025,Eastern Europe / Ukraine,IMG03,Stamp of Ukraine s1761.jpg,Wikimedia Commons file source / Stamp of Ukraine s1761.jpg / page 166523349,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_region_balance_image_2026_v3_records.csv,CRB2026V3R00115,P0,card_or_appendix_reclass_review,post_2010_stamp_or_philatelic; weak_platform_or_self_published; recent_year_manual_review,2025,Eastern Europe / Ukraine,IMG03,Stamp of Ukraine s1763.jpg,Wikimedia Commons file source / Stamp of Ukraine s1763.jpg / page 166523351,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_region_balance_image_2026_v3_records.csv,CRB2026V3R00116,P0,card_or_appendix_reclass_review,post_2010_stamp_or_philatelic; weak_platform_or_self_published; recent_year_manual_review,2025,Eastern Europe / Ukraine,IMG03,Stamp of Ukraine s2139 (label).jpg,Wikimedia Commons file source / Stamp of Ukraine s2139 (label).jpg / page 158413474,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_region_balance_image_2026_v3_records.csv,CRB2026V3R00117,P0,card_or_appendix_reclass_review,post_2010_stamp_or_philatelic; weak_platform_or_self_published; recent_year_manual_review,2025,Eastern Europe / Ukraine,IMG03,Stamp of Ukraine s2141 (label).jpg,Wikimedia Commons file source / Stamp of Ukraine s2141 (label).jpg / page 158413472,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_region_balance_image_2026_v3_records.csv,CRB2026V3R00118,P0,card_or_appendix_reclass_review,post_2010_stamp_or_philatelic; weak_platform_or_self_published; recent_year_manual_review,2025,Eastern Europe / Ukraine,IMG03,Stamp of Ukraine s2143.jpg,Wikimedia Commons file source / Stamp of Ukraine s2143.jpg / page 158413479,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_region_balance_image_2026_v3_records.csv,CRB2026V3R00119,P0,card_or_appendix_reclass_review,post_2010_stamp_or_philatelic; weak_platform_or_self_published; recent_year_manual_review,2025,Eastern Europe / Ukraine,IMG03,Stamp of Ukraine s2146.jpg,Wikimedia Commons file source / Stamp of Ukraine s2146.jpg / page 158413485,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_region_balance_image_2026_v3_records.csv,CRB2026V3R00124,P0,recent_stamp_event_reclassification,event_photo_or_memory_documentation; domain_concentration_gt_25,2006,Latin America / Mexico,IMG03,Las Chicanas Poster.jpg,Wikimedia Commons file source / Las Chicanas Poster.jpg / page 95975747,"Event photo/documentation/memory material is research support, not a primary design object."
capture_batch_commons_open_region_balance_image_2026_v3_records.csv,CRB2026V3R00138,P0,card_or_appendix_reclass_review,event_photo_memory_or_commemoration; weak_platform_or_self_published,2013,Middle East and North Africa / Iran,IMG03,Official poster of 10th Anniversary of Persian Wikipedia.jpg,Wikimedia Commons file source / Official poster of 10th Anniversary of Persian Wikipedia.jpg / page 30196259,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_region_balance_image_2026_v3_records.csv,CRB2026V3R00146,P0,card_or_appendix_reclass_review,event_photo_memory_or_commemoration,1983,Middle East and North Africa / Lebanon,IMG03,"29 years later, Beirut Marine shares memory of bombing 121011-M-ZB219-035.jpg","Wikimedia Commons file source / 29 years later, Beirut Marine shares memory of bombing 121011-M-ZB219-035.jpg / page 38702675",Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_region_balance_image_2026_v3_records.csv,CRB2026V3R00154,P0,card_or_appendix_reclass_review,post_2010_stamp_or_philatelic,2019,Middle East and North Africa / Turkey,IMG03,"140 years Serbia-Turkey diplomatic relationship (post stamp, Serbia, 2019).jpg","Wikimedia Commons file source / 140 years Serbia-Turkey diplomatic relationship (post stamp, Serbia, 2019).jpg / page 110109886",Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_region_balance_image_2026_v3_records.csv,CRB2026V3R00161,P0,card_or_appendix_reclass_review,context_image_or_environmental_poster; weak_platform_or_self_published,2005,South Asia / Bangladesh,IMG03,BD - Posters (1).JPG,Wikimedia Commons file source / BD - Posters (1).JPG / page 10375806,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_region_balance_image_2026_v3_records.csv,CRB2026V3R00164,P0,card_or_appendix_reclass_review,post_2010_stamp_or_philatelic; weak_platform_or_self_published; recent_year_manual_review,2025,South Asia / Bangladesh,IMG03,Stamp remebering the martyrs of Bangladesh Liberation War.jpg,Wikimedia Commons file source / Stamp remebering the martyrs of Bangladesh Liberation War.jpg / page 162021545,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_region_balance_image_2026_v3_records.csv,CRB2026V3R00218,P0,card_or_appendix_reclass_review,event_photo_memory_or_commemoration,1959,Southeast Asia / Indonesia,IMG03,Stamp of Indonesia - 1959 - Colnect 232487 - Colombo Plan Conference.jpeg,Wikimedia Commons file source / Stamp of Indonesia - 1959 - Colnect 232487 - Colombo Plan Conference.jpeg / page 114666291,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_region_balance_image_2026_v3_records.csv,CRB2026V3R00388,P0,card_or_appendix_reclass_review,post_2010_stamp_or_philatelic; weak_platform_or_self_published,2010,Southeast Asia / Indonesia,IMG03,Indonesian Postage Stamp Albums.jpg,Wikimedia Commons file source / Indonesian Postage Stamp Albums.jpg / page 72701509,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_region_balance_image_2026_v3_records.csv,CRB2026V3R00390,P0,card_or_appendix_reclass_review,post_2010_stamp_or_philatelic,2010,Southeast Asia / Indonesia,IMG03,Stamp of Indonesia - 2010 - Colnect 248245 - Kauman Yogyakarta Mosque.jpeg,Wikimedia Commons file source / Stamp of Indonesia - 2010 - Colnect 248245 - Kauman Yogyakarta Mosque.jpeg / page 114900950,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_region_balance_image_2026_v3_records.csv,CRB2026V3R00391,P0,card_or_appendix_reclass_review,post_2010_stamp_or_philatelic,2010,Southeast Asia / Indonesia,IMG03,Stamp of Indonesia - 2010 - Colnect 248247 - Muhammadiyah and Education.jpeg,Wikimedia Commons file source / Stamp of Indonesia - 2010 - Colnect 248247 - Muhammadiyah and Education.jpeg / page 114901011,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_region_balance_image_2026_v3_records.csv,CRB2026V3R00392,P0,card_or_appendix_reclass_review,post_2010_stamp_or_philatelic,2010,Southeast Asia / Indonesia,IMG03,Stamp of Indonesia - 2010 - Colnect 248249 - Gulai Iga Kemba ang.jpeg,Wikimedia Commons file source / Stamp of Indonesia - 2010 - Colnect 248249 - Gulai Iga Kemba ang.jpeg / page 114901050,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_region_balance_image_2026_v3_records.csv,CRB2026V3R00393,P0,card_or_appendix_reclass_review,post_2010_stamp_or_philatelic,2010,Southeast Asia / Indonesia,IMG03,Stamp of Indonesia - 2010 - Colnect 248251 - Sate Udang Pentuk Asam Manis.jpeg,Wikimedia Commons file source / Stamp of Indonesia - 2010 - Colnect 248251 - Sate Udang Pentuk Asam Manis.jpeg / page 114901113,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_region_balance_image_2026_v3_records.csv,CRB2026V3R00394,P0,card_or_appendix_reclass_review,post_2010_stamp_or_philatelic,2010,Southeast Asia / Indonesia,IMG03,Stamp of Indonesia - 2010 - Colnect 248252 - Lempah Kuning.jpeg,Wikimedia Commons file source / Stamp of Indonesia - 2010 - Colnect 248252 - Lempah Kuning.jpeg / page 114901138,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_region_balance_image_2026_v3_records.csv,CRB2026V3R00395,P0,card_or_appendix_reclass_review,post_2010_stamp_or_philatelic,2010,Southeast Asia / Indonesia,IMG03,Stamp of Indonesia - 2010 - Colnect 248253 - Asam Padeh Baung.jpeg,Wikimedia Commons file source / Stamp of Indonesia - 2010 - Colnect 248253 - Asam Padeh Baung.jpeg / page 114901161,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_region_balance_image_2026_v3_records.csv,CRB2026V3R00396,P0,card_or_appendix_reclass_review,post_2010_stamp_or_philatelic,2010,Southeast Asia / Indonesia,IMG03,Stamp of Indonesia - 2010 - Colnect 248254 - Lapis Palaro.jpeg,Wikimedia Commons file source / Stamp of Indonesia - 2010 - Colnect 248254 - Lapis Palaro.jpeg / page 114901181,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_region_balance_image_2026_v3_records.csv,CRB2026V3R00397,P0,card_or_appendix_reclass_review,post_2010_stamp_or_philatelic,2010,Southeast Asia / Indonesia,IMG03,Stamp of Indonesia - 2010 - Colnect 248256 - Badminton.jpeg,Wikimedia Commons file source / Stamp of Indonesia - 2010 - Colnect 248256 - Badminton.jpeg / page 114901240,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_region_balance_image_2026_v3_records.csv,CRB2026V3R00398,P0,card_or_appendix_reclass_review,post_2010_stamp_or_philatelic,2010,Southeast Asia / Indonesia,IMG03,Stamp of Indonesia - 2010 - Colnect 248261 - Sun Bear Helarctos malayanus.jpeg,Wikimedia Commons file source / Stamp of Indonesia - 2010 - Colnect 248261 - Sun Bear Helarctos malayanus.jpeg / page 114901431,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_region_balance_image_2026_v3_records.csv,CRB2026V3R00399,P0,card_or_appendix_reclass_review,post_2010_stamp_or_philatelic,2010,Southeast Asia / Indonesia,IMG03,Stamp of Indonesia - 2010 - Colnect 248262 - Belitung Island Tarsier Tarsius bancanus saltator.jpeg,Wikimedia Commons file source / Stamp of Indonesia - 2010 - Colnect 248262 - Belitung Island Tarsier Tarsius bancanus saltator.jpeg / page 114901473,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_region_balance_image_2026_v3_records.csv,CRB2026V3R00400,P0,card_or_appendix_reclass_review,post_2010_stamp_or_philatelic,2010,Southeast Asia / Indonesia,IMG03,Stamp of Indonesia - 2010 - Colnect 248264 - Zebra Dove Geopelia striata.jpeg,Wikimedia Commons file source / Stamp of Indonesia - 2010 - Colnect 248264 - Zebra Dove Geopelia striata.jpeg / page 114901587,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_region_balance_image_2026_v3_records.csv,CRB2026V3R00401,P0,card_or_appendix_reclass_review,post_2010_stamp_or_philatelic,2010,Southeast Asia / Indonesia,IMG03,Stamp of Indonesia - 2010 - Colnect 248265 - Proboscis Monkey Nasalis larvatus.jpeg,Wikimedia Commons file source / Stamp of Indonesia - 2010 - Colnect 248265 - Proboscis Monkey Nasalis larvatus.jpeg / page 114901630,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_region_balance_image_2026_v3_records.csv,CRB2026V3R00402,P0,card_or_appendix_reclass_review,post_2010_stamp_or_philatelic,2010,Southeast Asia / Indonesia,IMG03,Stamp of Indonesia - 2010 - Colnect 248273 - Kepulauan Bangka Belitung.jpeg,Wikimedia Commons file source / Stamp of Indonesia - 2010 - Colnect 248273 - Kepulauan Bangka Belitung.jpeg / page 114902000,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_region_balance_image_2026_v3_records.csv,CRB2026V3R00403,P0,card_or_appendix_reclass_review,post_2010_stamp_or_philatelic,2010,Southeast Asia / Indonesia,IMG03,Stamp of Indonesia - 2010 - Colnect 248274 - DKI Jakarta.jpeg,Wikimedia Commons file source / Stamp of Indonesia - 2010 - Colnect 248274 - DKI Jakarta.jpeg / page 114902033,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_region_balance_image_2026_v3_records.csv,CRB2026V3R00406,P0,card_or_appendix_reclass_review,post_2010_stamp_or_philatelic,2011,Southeast Asia / Indonesia,IMG03,Leptophryne cruentata 2011 stamp of Indonesia.jpg,Wikimedia Commons file source / Leptophryne cruentata 2011 stamp of Indonesia.jpg / page 49681737,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_region_balance_image_2026_v3_records.csv,CRB2026V3R00407,P0,card_or_appendix_reclass_review,post_2010_stamp_or_philatelic,2011,Southeast Asia / Indonesia,IMG03,Rabbit year stamp 2011.jpg,Wikimedia Commons file source / Rabbit year stamp 2011.jpg / page 16248761,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_region_balance_image_2026_v3_records.csv,CRB2026V3R00409,P0,card_or_appendix_reclass_review,post_2010_stamp_or_philatelic,2012,Southeast Asia / Indonesia,IMG03,Flora&fauna 2012 stampsheet of Indonesia.jpg,Wikimedia Commons file source / Flora&fauna 2012 stampsheet of Indonesia.jpg / page 55332374,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_region_balance_image_2026_v3_records.csv,CRB2026V3R00410,P0,card_or_appendix_reclass_review,post_2010_stamp_or_philatelic,2012,Southeast Asia / Indonesia,IMG03,Nisaetus floris 2012 Indonesia stamp.jpg,Wikimedia Commons file source / Nisaetus floris 2012 Indonesia stamp.jpg / page 34970106,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_region_balance_image_2026_v3_records.csv,CRB2026V3R00412,P0,card_or_appendix_reclass_review,post_2010_stamp_or_philatelic,2012,Southeast Asia / Indonesia,IMG03,Spilocuscus rufoniger 2012 stamp of Indonesia.jpg,Wikimedia Commons file source / Spilocuscus rufoniger 2012 stamp of Indonesia.jpg / page 55332434,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_region_balance_image_2026_v3_records.csv,CRB2026V3R00413,P0,card_or_appendix_reclass_review,post_2010_stamp_or_philatelic,2012,Southeast Asia / Indonesia,IMG03,Stamp of Indonesia - 2012 - Colnect 668245 - Skydiving.jpeg,Wikimedia Commons file source / Stamp of Indonesia - 2012 - Colnect 668245 - Skydiving.jpeg / page 114907647,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_region_balance_image_2026_v3_records.csv,CRB2026V3R00414,P0,card_or_appendix_reclass_review,post_2010_stamp_or_philatelic,2012,Southeast Asia / Indonesia,IMG03,Stamp of Indonesia - 2012 - Colnect 668257 - Fabric Kalimantan Tengah.jpeg,Wikimedia Commons file source / Stamp of Indonesia - 2012 - Colnect 668257 - Fabric Kalimantan Tengah.jpeg / page 114908058,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_region_balance_image_2026_v3_records.csv,CRB2026V3R00415,P0,card_or_appendix_reclass_review,post_2010_stamp_or_philatelic,2012,Southeast Asia / Indonesia,IMG03,Stamp of Indonesia - 2012 - Colnect 668266 - Fabric Sulawesi Tengah.jpeg,Wikimedia Commons file source / Stamp of Indonesia - 2012 - Colnect 668266 - Fabric Sulawesi Tengah.jpeg / page 114908371,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_region_balance_image_2026_v3_records.csv,CRB2026V3R00416,P0,card_or_appendix_reclass_review,post_2010_stamp_or_philatelic,2012,Southeast Asia / Indonesia,IMG03,Stamp of Indonesia - 2012 - Colnect 668267 - Fabric Gorontalo.jpeg,Wikimedia Commons file source / Stamp of Indonesia - 2012 - Colnect 668267 - Fabric Gorontalo.jpeg / page 114908406,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_region_balance_image_2026_v3_records.csv,CRB2026V3R00417,P0,card_or_appendix_reclass_review,post_2010_stamp_or_philatelic,2012,Southeast Asia / Indonesia,IMG03,Stamp of Indonesia - 2012 - Colnect 668269 - Traditional Textile of Indonesia.jpeg,Wikimedia Commons file source / Stamp of Indonesia - 2012 - Colnect 668269 - Traditional Textile of Indonesia.jpeg / page 114908507,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_region_balance_image_2026_v3_records.csv,CRB2026V3R00418,P0,card_or_appendix_reclass_review,post_2010_stamp_or_philatelic,2012,Southeast Asia / Indonesia,IMG03,Stamp of Indonesia - 2012 - Colnect 668277 - Batik Jakarta.jpeg,Wikimedia Commons file source / Stamp of Indonesia - 2012 - Colnect 668277 - Batik Jakarta.jpeg / page 114908867,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_region_balance_image_2026_v3_records.csv,CRB2026V3R00419,P0,card_or_appendix_reclass_review,post_2010_stamp_or_philatelic,2012,Southeast Asia / Indonesia,IMG03,Stamp of Indonesia - 2012 - Colnect 668279 - Cupat Manggu.jpeg,Wikimedia Commons file source / Stamp of Indonesia - 2012 - Colnect 668279 - Cupat Manggu.jpeg / page 114908950,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_region_balance_image_2026_v3_records.csv,CRB2026V3R00420,P0,card_or_appendix_reclass_review,post_2010_stamp_or_philatelic,2012,Southeast Asia / Indonesia,IMG03,Stamp of Indonesia - 2012 - Colnect 668281 - Rereng Keris.jpeg,Wikimedia Commons file source / Stamp of Indonesia - 2012 - Colnect 668281 - Rereng Keris.jpeg / page 114909023,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
