capture_id,direction_id,direction_name,source_id,source_name,source_api_url,capture_status,source_identifier,source_record_url,source_title,source_creator,source_date_text,date_start,date_end,source_place_text,source_object_type,source_medium,source_collection,source_description,source_notes,source_subjects,source_rights_text,rights_uri,rights_basis,image_presence_code,image_presence_basis,image_state_evaluation,image_state_confidence,rights_review_required,image_state_review_note,image_frame_behavior,image_url_detected,local_copy_permitted,iiif_or_viewer_available,fallback_required,fallback_reason,raw_json_path,access_date,image_expectation,parser_status,display_mode,ocr_or_excerpt,source_description_raw,editorial_summary,historical_context_note,classification_rationale,uncertainty_note,citation_basis
DNZ1970R039,DNZ01,digitalnz_newspaper_advertisements,SRC011,DigitalNZ,https://api.digitalnz.org/v3/records.json?search_text=advertisements&per_page=100&page=2&and%5Bcategory%5D%5B%5D=Images,captured,13944285,https://paperspast.natlib.govt.nz/newspapers/OW19030902.2.198.12.2,Untitled Illustration,,02-09-1903; 1903-09-02T00:00:00.000Z; 1903-09-02T00:00:00.000Z; 2012-04-21T20:37:34.000+12:00,1903,1903,Aotearoa New Zealand,Images,; ; Unknown,Papers Past,; ;,National Library of New Zealand; Otago Witness;,natlib:online_item,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,IMG03,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,IMG03: DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,high,true,Open image candidate; retain DigitalNZ and partner source links.,open_image_frame,http://paperspast.natlib.govt.nz/imageserver/newspapers/b2lkPU9XMTkwMzA5MDIuMS44NyZjcm9wPTIzOTMsMzA1LDE2MzMsNzE4JndpZHRoPTgwMCZjb2xvcj0zMiZleHQ9Z2lmJmtleQ==,false,https://paperspast.natlib.govt.nz/newspapers/OW19030902.2.198.12.2,false,,data/capture_batch_digitalnz_image_ready_1830_1970_raw/digitalnz_newspaper_advertisements_2.json,2026-05-31,expected,ok,open_image_frame,colonel yantcgff,; ;,Untitled Illustration is indexed from DigitalNZ. ; ;,"Captured through DigitalNZ to expand beyond museum-object APIs into periodical, newspaper, advertising, and public visual communication records from Aotearoa New Zealand.","Provisional folders derive from DigitalNZ title, collection, category, date, and subject metadata.",,DigitalNZ. Untitled Illustration. https://paperspast.natlib.govt.nz/newspapers/OW19030902.2.198.12.2. Accessed 2026-05-31.
DNZ1970R040,DNZ01,digitalnz_newspaper_advertisements,SRC011,DigitalNZ,https://api.digitalnz.org/v3/records.json?search_text=advertisements&per_page=100&page=2&and%5Bcategory%5D%5B%5D=Images,captured,13944301,https://paperspast.natlib.govt.nz/newspapers/OW19030902.2.198.12.3,Untitled Illustration,,02-09-1903; 1903-09-02T00:00:00.000Z; 1903-09-02T00:00:00.000Z; 2012-04-21T20:37:34.000+12:00,1903,1903,Aotearoa New Zealand,Images,; ; Unknown,Papers Past,; ;,National Library of New Zealand; Otago Witness;,natlib:online_item,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,IMG03,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,IMG03: DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,high,true,Open image candidate; retain DigitalNZ and partner source links.,open_image_frame,http://paperspast.natlib.govt.nz/imageserver/newspapers/b2lkPU9XMTkwMzA5MDIuMS44NyZjcm9wPTMwOTEsMTE3Nyw5NzAsNzQwJndpZHRoPTgwMCZjb2xvcj0zMiZleHQ9Z2lmJmtleQ==,false,https://paperspast.natlib.govt.nz/newspapers/OW19030902.2.198.12.3,false,,data/capture_batch_digitalnz_image_ready_1830_1970_raw/digitalnz_newspaper_advertisements_2.json,2026-05-31,expected,ok,open_image_frame,professor stoyan mikhailovski,; ;,Untitled Illustration is indexed from DigitalNZ. ; ;,"Captured through DigitalNZ to expand beyond museum-object APIs into periodical, newspaper, advertising, and public visual communication records from Aotearoa New Zealand.","Provisional folders derive from DigitalNZ title, collection, category, date, and subject metadata.",,DigitalNZ. Untitled Illustration. https://paperspast.natlib.govt.nz/newspapers/OW19030902.2.198.12.3. Accessed 2026-05-31.
DNZ1970R041,DNZ01,digitalnz_newspaper_advertisements,SRC011,DigitalNZ,https://api.digitalnz.org/v3/records.json?search_text=advertisements&per_page=100&page=2&and%5Bcategory%5D%5B%5D=Images,captured,13944316,https://paperspast.natlib.govt.nz/newspapers/OW19030902.2.198.12.4,Untitled Illustration,,02-09-1903; 1903-09-02T00:00:00.000Z; 1903-09-02T00:00:00.000Z; 2012-04-21T20:37:35.000+12:00,1903,1903,Aotearoa New Zealand,Images,; ; Unknown,Papers Past,; ;,National Library of New Zealand; Otago Witness;,natlib:online_item,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,IMG03,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,IMG03: DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,high,true,Open image candidate; retain DigitalNZ and partner source links.,open_image_frame,http://paperspast.natlib.govt.nz/imageserver/newspapers/b2lkPU9XMTkwMzA5MDIuMS44NyZjcm9wPTIyNTYsMjA2NywxODYyLDc0MCZ3aWR0aD04MDAmY29sb3I9MzImZXh0PWdpZiZrZXk=,false,https://paperspast.natlib.govt.nz/newspapers/OW19030902.2.198.12.4,false,,data/capture_batch_digitalnz_image_ready_1830_1970_raw/digitalnz_newspaper_advertisements_2.json,2026-05-31,expected,ok,open_image_frame,lieuteiniant teeodor siaepf,; ;,Untitled Illustration is indexed from DigitalNZ. ; ;,"Captured through DigitalNZ to expand beyond museum-object APIs into periodical, newspaper, advertising, and public visual communication records from Aotearoa New Zealand.","Provisional folders derive from DigitalNZ title, collection, category, date, and subject metadata.",,DigitalNZ. Untitled Illustration. https://paperspast.natlib.govt.nz/newspapers/OW19030902.2.198.12.4. Accessed 2026-05-31.
DNZ1970R042,DNZ01,digitalnz_newspaper_advertisements,SRC011,DigitalNZ,https://api.digitalnz.org/v3/records.json?search_text=advertisements&per_page=100&page=2&and%5Bcategory%5D%5B%5D=Images,captured,13944335,https://paperspast.natlib.govt.nz/newspapers/OW19030902.2.198.12.5,Untitled Illustration,,02-09-1903; 1903-09-02T00:00:00.000Z; 1903-09-02T00:00:00.000Z; 2012-04-21T20:37:35.000+12:00,1903,1903,Aotearoa New Zealand,Images,; ; Unknown,Papers Past,; ;,National Library of New Zealand; Otago Witness;,natlib:online_item,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,IMG03,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,IMG03: DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,high,true,Open image candidate; retain DigitalNZ and partner source links.,open_image_frame,http://paperspast.natlib.govt.nz/imageserver/newspapers/b2lkPU9XMTkwMzA5MDIuMS44NyZjcm9wPTIxOCwyOTY4LDE1NjYsMTE4MSZ3aWR0aD04MDAmY29sb3I9MzImZXh0PWdpZiZrZXk=,false,https://paperspast.natlib.govt.nz/newspapers/OW19030902.2.198.12.5,false,,data/capture_batch_digitalnz_image_ready_1830_1970_raw/digitalnz_newspaper_advertisements_2.json,2026-05-31,expected,ok,open_image_frame,s harrold the beist-known resident of stbwabt islaind,; ;,Untitled Illustration is indexed from DigitalNZ. ; ;,"Captured through DigitalNZ to expand beyond museum-object APIs into periodical, newspaper, advertising, and public visual communication records from Aotearoa New Zealand.","Provisional folders derive from DigitalNZ title, collection, category, date, and subject metadata.",,DigitalNZ. Untitled Illustration. https://paperspast.natlib.govt.nz/newspapers/OW19030902.2.198.12.5. Accessed 2026-05-31.
DNZ1970R043,DNZ01,digitalnz_newspaper_advertisements,SRC011,DigitalNZ,https://api.digitalnz.org/v3/records.json?search_text=advertisements&per_page=100&page=2&and%5Bcategory%5D%5B%5D=Images,captured,13944351,https://paperspast.natlib.govt.nz/newspapers/OW19030902.2.198.12.6,Untitled Illustration,,02-09-1903; 1903-09-02T00:00:00.000Z; 1903-09-02T00:00:00.000Z; 2012-04-21T20:37:35.000+12:00,1903,1903,Aotearoa New Zealand,Images,; ; Unknown,Papers Past,; ;,National Library of New Zealand; Otago Witness;,natlib:online_item,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,IMG03,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,IMG03: DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,high,true,Open image candidate; retain DigitalNZ and partner source links.,open_image_frame,http://paperspast.natlib.govt.nz/imageserver/newspapers/b2lkPU9XMTkwMzA5MDIuMS44NyZjcm9wPTMyMDQsMjk2MCw5NzQsNzIyJndpZHRoPTgwMCZjb2xvcj0zMiZleHQ9Z2lmJmtleQ==,false,https://paperspast.natlib.govt.nz/newspapers/OW19030902.2.198.12.6,false,,data/capture_batch_digitalnz_image_ready_1830_1970_raw/digitalnz_newspaper_advertisements_2.json,2026-05-31,expected,ok,open_image_frame,liteuteiniaint-cxlonisl nikoilofip,; ;,Untitled Illustration is indexed from DigitalNZ. ; ;,"Captured through DigitalNZ to expand beyond museum-object APIs into periodical, newspaper, advertising, and public visual communication records from Aotearoa New Zealand.","Provisional folders derive from DigitalNZ title, collection, category, date, and subject metadata.",,DigitalNZ. Untitled Illustration. https://paperspast.natlib.govt.nz/newspapers/OW19030902.2.198.12.6. Accessed 2026-05-31.
DNZ1970R044,DNZ01,digitalnz_newspaper_advertisements,SRC011,DigitalNZ,https://api.digitalnz.org/v3/records.json?search_text=advertisements&per_page=100&page=2&and%5Bcategory%5D%5B%5D=Images,captured,13944364,https://paperspast.natlib.govt.nz/newspapers/OW19030902.2.198.12.7,Untitled Illustration,,02-09-1903; 1903-09-02T00:00:00.000Z; 1903-09-02T00:00:00.000Z; 2012-04-21T20:37:35.000+12:00,1903,1903,Aotearoa New Zealand,Images,; ; Unknown,Papers Past,; ;,National Library of New Zealand; Otago Witness;,natlib:online_item,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,IMG03,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,IMG03: DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,high,true,Open image candidate; retain DigitalNZ and partner source links.,open_image_frame,http://paperspast.natlib.govt.nz/imageserver/newspapers/b2lkPU9XMTkwMzA5MDIuMS44NyZjcm9wPTI3MDUsMzg1MywxMzUxLDExODQmd2lkdGg9ODAwJmNvbG9yPTMyJmV4dD1naWYma2V5,false,https://paperspast.natlib.govt.nz/newspapers/OW19030902.2.198.12.7,false,,data/capture_batch_digitalnz_image_ready_1830_1970_raw/digitalnz_newspaper_advertisements_2.json,2026-05-31,expected,ok,open_image_frame,captain stoyaanwf lieutenant baitoff lieutenant mitzeff and lieutenant yanakoiff,; ;,Untitled Illustration is indexed from DigitalNZ. ; ;,"Captured through DigitalNZ to expand beyond museum-object APIs into periodical, newspaper, advertising, and public visual communication records from Aotearoa New Zealand.","Provisional folders derive from DigitalNZ title, collection, category, date, and subject metadata.",,DigitalNZ. Untitled Illustration. https://paperspast.natlib.govt.nz/newspapers/OW19030902.2.198.12.7. Accessed 2026-05-31.
DNZ1970R045,DNZ01,digitalnz_newspaper_advertisements,SRC011,DigitalNZ,https://api.digitalnz.org/v3/records.json?search_text=advertisements&per_page=100&page=2&and%5Bcategory%5D%5B%5D=Images,captured,13944375,https://paperspast.natlib.govt.nz/newspapers/OW19030902.2.198.12.8,Untitled Illustration,,02-09-1903; 1903-09-02T00:00:00.000Z; 1903-09-02T00:00:00.000Z; 2012-04-21T20:37:35.000+12:00,1903,1903,Aotearoa New Zealand,Images,; ; Unknown,Papers Past,; ;,National Library of New Zealand; Otago Witness;,natlib:online_item,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,IMG03,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,IMG03: DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,high,true,Open image candidate; retain DigitalNZ and partner source links.,open_image_frame,http://paperspast.natlib.govt.nz/imageserver/newspapers/b2lkPU9XMTkwMzA5MDIuMS44NyZjcm9wPTIyOSw0NDUzLDE1NTksMjM1NSZ3aWR0aD04MDAmY29sb3I9MzImZXh0PWdpZiZrZXk=,false,https://paperspast.natlib.govt.nz/newspapers/OW19030902.2.198.12.8,false,,data/capture_batch_digitalnz_image_ready_1830_1970_raw/digitalnz_newspaper_advertisements_2.json,2026-05-31,expected,ok,open_image_frame,steadier day at oban,; ;,Untitled Illustration is indexed from DigitalNZ. ; ;,"Captured through DigitalNZ to expand beyond museum-object APIs into periodical, newspaper, advertising, and public visual communication records from Aotearoa New Zealand.","Provisional folders derive from DigitalNZ title, collection, category, date, and subject metadata.",,DigitalNZ. Untitled Illustration. https://paperspast.natlib.govt.nz/newspapers/OW19030902.2.198.12.8. Accessed 2026-05-31.
DNZ1970R046,DNZ01,digitalnz_newspaper_advertisements,SRC011,DigitalNZ,https://api.digitalnz.org/v3/records.json?search_text=advertisements&per_page=100&page=2&and%5Bcategory%5D%5B%5D=Images,captured,13944423,https://paperspast.natlib.govt.nz/newspapers/OW19030902.2.198.12.11,Untitled Illustration,,02-09-1903; 1903-09-02T00:00:00.000Z; 1903-09-02T00:00:00.000Z; 2012-04-21T20:37:36.000+12:00,1903,1903,Aotearoa New Zealand,Images,; ; Unknown,Papers Past,; ;,National Library of New Zealand; Otago Witness;,natlib:online_item,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,IMG03,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,IMG03: DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,high,true,Open image candidate; retain DigitalNZ and partner source links.,open_image_frame,http://paperspast.natlib.govt.nz/imageserver/newspapers/b2lkPU9XMTkwMzA5MDIuMS44OCZjcm9wPTE2Myw1NjcwLDE1MTksOTQ0JndpZHRoPTgwMCZjb2xvcj0zMiZleHQ9Z2lmJmtleQ==,false,https://paperspast.natlib.govt.nz/newspapers/OW19030902.2.198.12.11,false,,data/capture_batch_digitalnz_image_ready_1830_1970_raw/digitalnz_newspaper_advertisements_2.json,2026-05-31,expected,ok,open_image_frame,swift motor car price 300,; ;,Untitled Illustration is indexed from DigitalNZ. ; ;,"Captured through DigitalNZ to expand beyond museum-object APIs into periodical, newspaper, advertising, and public visual communication records from Aotearoa New Zealand.","Provisional folders derive from DigitalNZ title, collection, category, date, and subject metadata.",,DigitalNZ. Untitled Illustration. https://paperspast.natlib.govt.nz/newspapers/OW19030902.2.198.12.11. Accessed 2026-05-31.
DNZ1970R047,DNZ01,digitalnz_newspaper_advertisements,SRC011,DigitalNZ,https://api.digitalnz.org/v3/records.json?search_text=advertisements&per_page=100&page=2&and%5Bcategory%5D%5B%5D=Images,captured,13944463,https://paperspast.natlib.govt.nz/newspapers/OW19030902.2.198.12.14,Untitled Illustration,,02-09-1903; 1903-09-02T00:00:00.000Z; 1903-09-02T00:00:00.000Z; 2012-04-21T20:37:36.000+12:00,1903,1903,Aotearoa New Zealand,Images,; ; Unknown,Papers Past,; ;,National Library of New Zealand; Otago Witness;,natlib:online_item,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,IMG03,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,IMG03: DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,high,true,Open image candidate; retain DigitalNZ and partner source links.,open_image_frame,http://paperspast.natlib.govt.nz/imageserver/newspapers/b2lkPU9XMTkwMzA5MDIuMS44OCZjcm9wPTM3NTIsMTM3Nyw3NjAsOTk2JndpZHRoPTgwMCZjb2xvcj0zMiZleHQ9Z2lmJmtleQ==,false,https://paperspast.natlib.govt.nz/newspapers/OW19030902.2.198.12.14,false,,data/capture_batch_digitalnz_image_ready_1830_1970_raw/digitalnz_newspaper_advertisements_2.json,2026-05-31,expected,ok,open_image_frame,a visit by photograph,; ;,Untitled Illustration is indexed from DigitalNZ. ; ;,"Captured through DigitalNZ to expand beyond museum-object APIs into periodical, newspaper, advertising, and public visual communication records from Aotearoa New Zealand.","Provisional folders derive from DigitalNZ title, collection, category, date, and subject metadata.",,DigitalNZ. Untitled Illustration. https://paperspast.natlib.govt.nz/newspapers/OW19030902.2.198.12.14. Accessed 2026-05-31.
DNZ1970R048,DNZ01,digitalnz_newspaper_advertisements,SRC011,DigitalNZ,https://api.digitalnz.org/v3/records.json?search_text=advertisements&per_page=100&page=2&and%5Bcategory%5D%5B%5D=Images,captured,13944506,https://paperspast.natlib.govt.nz/newspapers/OW19030902.2.198.12.17,Untitled Illustration,,02-09-1903; 1903-09-02T00:00:00.000Z; 1903-09-02T00:00:00.000Z; 2012-04-21T20:38:04.000+12:00,1903,1903,Aotearoa New Zealand,Images,; ; Unknown,Papers Past,; ;,National Library of New Zealand; Otago Witness;,natlib:online_item,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,IMG03,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,IMG03: DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,high,true,Open image candidate; retain DigitalNZ and partner source links.,open_image_frame,http://paperspast.natlib.govt.nz/imageserver/newspapers/b2lkPU9XMTkwMzA5MDIuMS44OCZjcm9wPTE1NSwyNjksMzM1NCwyMzAyJndpZHRoPTgwMCZjb2xvcj0zMiZleHQ9Z2lmJmtleQ==,false,https://paperspast.natlib.govt.nz/newspapers/OW19030902.2.198.12.17,false,,data/capture_batch_digitalnz_image_ready_1830_1970_raw/digitalnz_newspaper_advertisements_2.json,2026-05-31,expected,ok,open_image_frame,the hon arthur robert guinness speaker of the house of representatives in his private room,; ;,Untitled Illustration is indexed from DigitalNZ. ; ;,"Captured through DigitalNZ to expand beyond museum-object APIs into periodical, newspaper, advertising, and public visual communication records from Aotearoa New Zealand.","Provisional folders derive from DigitalNZ title, collection, category, date, and subject metadata.",,DigitalNZ. Untitled Illustration. https://paperspast.natlib.govt.nz/newspapers/OW19030902.2.198.12.17. Accessed 2026-05-31.
DNZ1970R049,DNZ02,digitalnz_poster_records,SRC011,DigitalNZ,https://api.digitalnz.org/v3/records.json?search_text=poster&per_page=100&page=4&and%5Bcategory%5D%5B%5D=Images,captured,13926105,https://paperspast.natlib.govt.nz/newspapers/OW19030819.2.97.8.1,Untitled Illustration,,19-08-1903; 1903-08-19T00:00:00.000Z; 1903-08-19T00:00:00.000Z; 2012-04-21T20:26:06.000+12:00,1903,1903,Aotearoa New Zealand,Images,; ; Unknown,Papers Past,; ;,National Library of New Zealand; Otago Witness;,natlib:online_item,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,IMG03,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,IMG03: DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,high,true,Open image candidate; retain DigitalNZ and partner source links.,open_image_frame,http://paperspast.natlib.govt.nz/imageserver/newspapers/b2lkPU9XMTkwMzA4MTkuMS40NSZjcm9wPTk0LDI5MiwyMTA1LDEyNzAmd2lkdGg9ODAwJmNvbG9yPTMyJmV4dD1naWYma2V5,false,https://paperspast.natlib.govt.nz/newspapers/OW19030819.2.97.8.1,false,,data/capture_batch_digitalnz_image_ready_1830_1970_raw/digitalnz_poster_records_4.json,2026-05-31,expected,ok,open_image_frame,ix the saddling paddock before the big race,; ;,Untitled Illustration is indexed from DigitalNZ. ; ;,"Captured through DigitalNZ to expand beyond museum-object APIs into periodical, newspaper, advertising, and public visual communication records from Aotearoa New Zealand.","Provisional folders derive from DigitalNZ title, collection, category, date, and subject metadata.",,DigitalNZ. Untitled Illustration. https://paperspast.natlib.govt.nz/newspapers/OW19030819.2.97.8.1. Accessed 2026-05-31.
DNZ1970R050,DNZ02,digitalnz_poster_records,SRC011,DigitalNZ,https://api.digitalnz.org/v3/records.json?search_text=poster&per_page=100&page=4&and%5Bcategory%5D%5B%5D=Images,captured,13926116,https://paperspast.natlib.govt.nz/newspapers/OW19030819.2.97.8.2,Untitled Illustration,,19-08-1903; 1903-08-19T00:00:00.000Z; 1903-08-19T00:00:00.000Z; 2012-04-21T20:26:06.000+12:00,1903,1903,Aotearoa New Zealand,Images,; ; Unknown,Papers Past,; ;,National Library of New Zealand; Otago Witness;,natlib:online_item,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,IMG03,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,IMG03: DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,high,true,Open image candidate; retain DigitalNZ and partner source links.,open_image_frame,http://paperspast.natlib.govt.nz/imageserver/newspapers/b2lkPU9XMTkwMzA4MTkuMS40NSZjcm9wPTI0NTYsMjg5LDIxMDcsMTI2MiZ3aWR0aD04MDAmY29sb3I9MzImZXh0PWdpZiZrZXk=,false,https://paperspast.natlib.govt.nz/newspapers/OW19030819.2.97.8.2,false,,data/capture_batch_digitalnz_image_ready_1830_1970_raw/digitalnz_poster_records_4.json,2026-05-31,expected,ok,open_image_frame,before the graxd national the crowd at the totalisator,; ;,Untitled Illustration is indexed from DigitalNZ. ; ;,"Captured through DigitalNZ to expand beyond museum-object APIs into periodical, newspaper, advertising, and public visual communication records from Aotearoa New Zealand.","Provisional folders derive from DigitalNZ title, collection, category, date, and subject metadata.",,DigitalNZ. Untitled Illustration. https://paperspast.natlib.govt.nz/newspapers/OW19030819.2.97.8.2. Accessed 2026-05-31.
DNZ1970R051,DNZ02,digitalnz_poster_records,SRC011,DigitalNZ,https://api.digitalnz.org/v3/records.json?search_text=poster&per_page=100&page=4&and%5Bcategory%5D%5B%5D=Images,captured,13926129,https://paperspast.natlib.govt.nz/newspapers/OW19030819.2.97.8.3,Untitled Illustration,,19-08-1903; 1903-08-19T00:00:00.000Z; 1903-08-19T00:00:00.000Z; 2012-04-21T20:26:06.000+12:00,1903,1903,Aotearoa New Zealand,Images,; ; Unknown,Papers Past,; ;,National Library of New Zealand; Otago Witness;,natlib:online_item,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,IMG03,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,IMG03: DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,high,true,Open image candidate; retain DigitalNZ and partner source links.,open_image_frame,http://paperspast.natlib.govt.nz/imageserver/newspapers/b2lkPU9XMTkwMzA4MTkuMS40NSZjcm9wPTMzNDEsMTc1MiwxMjU5LDEzMzMmd2lkdGg9ODAwJmNvbG9yPTMyJmV4dD1naWYma2V5,false,https://paperspast.natlib.govt.nz/newspapers/OW19030819.2.97.8.3,false,,data/capture_batch_digitalnz_image_ready_1830_1970_raw/digitalnz_poster_records_4.json,2026-05-31,expected,ok,open_image_frame,captain a h davey son of mr h m davev dunedin,; ;,Untitled Illustration is indexed from DigitalNZ. ; ;,"Captured through DigitalNZ to expand beyond museum-object APIs into periodical, newspaper, advertising, and public visual communication records from Aotearoa New Zealand.","Provisional folders derive from DigitalNZ title, collection, category, date, and subject metadata.",,DigitalNZ. Untitled Illustration. https://paperspast.natlib.govt.nz/newspapers/OW19030819.2.97.8.3. Accessed 2026-05-31.
DNZ1970R052,DNZ02,digitalnz_poster_records,SRC011,DigitalNZ,https://api.digitalnz.org/v3/records.json?search_text=poster&per_page=100&page=4&and%5Bcategory%5D%5B%5D=Images,captured,13926146,https://paperspast.natlib.govt.nz/newspapers/OW19030819.2.97.8.4,Untitled Illustration,,19-08-1903; 1903-08-19T00:00:00.000Z; 1903-08-19T00:00:00.000Z; 2012-04-21T20:26:06.000+12:00,1903,1903,Aotearoa New Zealand,Images,; ; Unknown,Papers Past,; ;,National Library of New Zealand; Otago Witness;,natlib:online_item,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,IMG03,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,IMG03: DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,high,true,Open image candidate; retain DigitalNZ and partner source links.,open_image_frame,http://paperspast.natlib.govt.nz/imageserver/newspapers/b2lkPU9XMTkwMzA4MTkuMS40NSZjcm9wPTEyODYsMzU4NSwxMDExLDEyNzgmd2lkdGg9ODAwJmNvbG9yPTMyJmV4dD1naWYma2V5,false,https://paperspast.natlib.govt.nz/newspapers/OW19030819.2.97.8.4,false,,data/capture_batch_digitalnz_image_ready_1830_1970_raw/digitalnz_poster_records_4.json,2026-05-31,expected,ok,open_image_frame,the late mr john douglas,; ;,Untitled Illustration is indexed from DigitalNZ. ; ;,"Captured through DigitalNZ to expand beyond museum-object APIs into periodical, newspaper, advertising, and public visual communication records from Aotearoa New Zealand.","Provisional folders derive from DigitalNZ title, collection, category, date, and subject metadata.",,DigitalNZ. Untitled Illustration. https://paperspast.natlib.govt.nz/newspapers/OW19030819.2.97.8.4. Accessed 2026-05-31.
