surface_id,source_record_id,source_record_url,title,best_image_state,weighted_gap_points,local_record_found,local_capture_id,local_record_file,local_image_state,local_rights_review_required,local_rights_text_excerpt,raw_record_found,raw_rights_uri,raw_rights_text_excerpt,raw_rights_signal,rights_signal,future_action,upgrade_recommendation,automatic_upgrade_allowed,iiif_or_viewer_available,image_url_detected_excerpt
SURF-GSU2026R040,gae:4741,https://digitalcollections.library.gsu.edu/digital/collection/gae/id/4741,"The Update, 1987-09",IMG02,0.45,true,GSU2026R040,data/capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv,IMG02,true,GSU CONTENTdm item exposes a source-hosted IIIF image/thumbnail; use source-linked display and keep item-level rights visible.,true,https://rightsstatements.org/vocab/InC-EDU/1.0/,"This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. In addition, no permission is required from...",raw_blocking_or_permission_rights_signal,blocked_by_raw_copyright_or_permission_signal,keep_img02_pending_explicit_open_rights,no_upgrade,false,https://digitalcollections.library.gsu.edu/digital/collection/gae/id/4741,https://digitalcollections.library.gsu.edu/iiif/2/gae:4741/full/full/0/default.jpg
SURF-GSU2026R044,gae:5452,https://digitalcollections.library.gsu.edu/digital/collection/gae/id/5452,"The Update, 1994-03",IMG02,0.45,true,GSU2026R044,data/capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv,IMG02,true,GSU CONTENTdm item exposes a source-hosted IIIF image/thumbnail; use source-linked display and keep item-level rights visible.,true,https://rightsstatements.org/vocab/InC-EDU/1.0/,"This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. In addition, no permission is required from...",raw_blocking_or_permission_rights_signal,blocked_by_raw_copyright_or_permission_signal,keep_img02_pending_explicit_open_rights,no_upgrade,false,https://digitalcollections.library.gsu.edu/digital/collection/gae/id/5452,https://digitalcollections.library.gsu.edu/iiif/2/gae:5452/full/full/0/default.jpg
SURF-GSU2026R045,marta:5001,https://digitalcollections.library.gsu.edu/digital/collection/marta/id/5001,"Transit Times, 1995-04",IMG02,0.45,true,GSU2026R045,data/capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv,IMG02,true,GSU CONTENTdm item exposes a source-hosted IIIF image/thumbnail; use source-linked display and keep item-level rights visible.,true,,"This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. In addition, no permission is required from...",raw_blocking_or_permission_rights_signal,blocked_by_raw_copyright_or_permission_signal,keep_img02_pending_explicit_open_rights,no_upgrade,false,https://digitalcollections.library.gsu.edu/digital/collection/marta/id/5001,https://digitalcollections.library.gsu.edu/iiif/2/marta:5001/full/full/0/default.jpg
SURF-GSU2026R038,lgbtq:1107,https://digitalcollections.library.gsu.edu/digital/collection/lgbtq/id/1107,"Unitarian Universalist Lesbian and Gay Community Newsletters, 1986",IMG02,0.45,true,GSU2026R038,data/capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv,IMG02,true,GSU CONTENTdm item exposes a source-hosted IIIF image/thumbnail; use source-linked display and keep item-level rights visible.,true,,"This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. In addition, no permission is required from...",raw_blocking_or_permission_rights_signal,blocked_by_raw_copyright_or_permission_signal,keep_img02_pending_explicit_open_rights,no_upgrade,false,https://digitalcollections.library.gsu.edu/digital/collection/lgbtq/id/1107,https://digitalcollections.library.gsu.edu/iiif/2/lgbtq:1107/full/full/0/default.jpg
SURF-GSU2026R035,AFLCIO:71636,https://digitalcollections.library.gsu.edu/digital/collection/AFLCIO/id/71636,"Urban League, National Conference, Cleveland, Ohio",IMG02,0.45,true,GSU2026R035,data/capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv,IMG02,true,GSU CONTENTdm item exposes a source-hosted IIIF image/thumbnail; use source-linked display and keep item-level rights visible.,true,http://rightsstatements.org/vocab/InC-EDU/1.0,,raw_blocking_or_permission_rights_signal,blocked_by_raw_copyright_or_permission_signal,keep_img02_pending_explicit_open_rights,no_upgrade,false,https://digitalcollections.library.gsu.edu/digital/collection/AFLCIO/id/71636,https://digitalcollections.library.gsu.edu/iiif/2/AFLCIO:71636/full/full/0/default.jpg
SURF-GSU2026R012,ajc:12490,https://digitalcollections.library.gsu.edu/digital/collection/ajc/id/12490,"Walter Botts with the famous Uncle Sam poster he posed for, 1971",IMG02,0.45,true,GSU2026R012,data/capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv,IMG02,true,GSU CONTENTdm item exposes a source-hosted IIIF image/thumbnail; use source-linked display and keep item-level rights visible.,true,,"Copyright to items in this collection is owned by the Atlanta Journal-Constitution. Items may be used for scholarship, educational, and personal use. Additional uses will require permission of the rights holder.",raw_blocking_or_permission_rights_signal,blocked_by_raw_copyright_or_permission_signal,keep_img02_pending_explicit_open_rights,no_upgrade,false,https://digitalcollections.library.gsu.edu/digital/collection/ajc/id/12490,https://digitalcollections.library.gsu.edu/iiif/2/ajc:12490/full/full/0/default.jpg
SURF-GSU1970R013,SKennedy:8297,https://digitalcollections.library.gsu.edu/digital/collection/SKennedy/id/8297,"Worker's Defense League, 1942-1945",IMG02,0.45,true,GSU1970R013,data/capture_batch_gsu_contentdm_image_ready_1830_1970_records.csv,IMG02,true,GSU CONTENTdm item exposes a source-hosted IIIF image/thumbnail; use source-linked display and keep item-level rights visible.,true,,"This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. In addition, no permission is required from...",raw_blocking_or_permission_rights_signal,blocked_by_raw_copyright_or_permission_signal,keep_img02_pending_explicit_open_rights,no_upgrade,false,https://digitalcollections.library.gsu.edu/digital/collection/SKennedy/id/8297,https://digitalcollections.library.gsu.edu/iiif/2/SKennedy:8297/full/full/0/default.jpg
SURF-GSU2026R009,arwg:30196,https://digitalcollections.library.gsu.edu/digital/collection/arwg/id/30196,"Workshop Session B, undated",IMG02,0.45,true,GSU2026R009,data/capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv,IMG02,true,GSU CONTENTdm item exposes a source-hosted IIIF image/thumbnail; use source-linked display and keep item-level rights visible.,true,http://rightsstatements.org/vocab/InC-EDU/1.0/,,raw_blocking_or_permission_rights_signal,blocked_by_raw_copyright_or_permission_signal,keep_img02_pending_explicit_open_rights,no_upgrade,false,https://digitalcollections.library.gsu.edu/digital/collection/arwg/id/30196,https://digitalcollections.library.gsu.edu/digital/api/singleitem/image/arwg/30196/default.jpg
SURF-GSU1970R012,mhross:5915,https://digitalcollections.library.gsu.edu/digital/collection/mhross/id/5915,"Mine, Mill, and Smelter Workers, Southern Conference on Human Welfare), Tennessee and Alabama, 1942-1943",IMG02,0.45,true,GSU1970R012,data/capture_batch_gsu_contentdm_image_ready_1830_1970_records.csv,IMG02,true,GSU CONTENTdm item exposes a source-hosted IIIF image/thumbnail; use source-linked display and keep item-level rights visible.,true,,"These materials, gathered by the donor from many sources, have been digitized for preservation purposes and are being made available on the Internet for scholarship, educational, and personal use only. These materials document a thematic...",raw_rights_present_unclassified,raw_rights_present_but_unclassified,manual_contentdm_rights_review_required,no_upgrade,false,https://digitalcollections.library.gsu.edu/digital/collection/mhross/id/5915,https://digitalcollections.library.gsu.edu/iiif/2/mhross:5915/full/full/0/default.jpg
SURF-GSU2026R007,mhross:9447,https://digitalcollections.library.gsu.edu/digital/collection/mhross/id/9447,"News articles (New York Times, New Yorker), 1967-1971",IMG02,0.45,true,GSU2026R007,data/capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv,IMG02,true,GSU CONTENTdm item exposes a source-hosted IIIF image/thumbnail; use source-linked display and keep item-level rights visible.,true,,"These materials, gathered by the donor from many sources, have been digitized for preservation purposes and are being made available on the Internet for scholarship, educational, and personal use only. These materials document a thematic...",raw_rights_present_unclassified,raw_rights_present_but_unclassified,manual_contentdm_rights_review_required,no_upgrade,false,https://digitalcollections.library.gsu.edu/digital/collection/mhross/id/9447,https://digitalcollections.library.gsu.edu/iiif/2/mhross:9447/full/full/0/default.jpg
SURF-GSU2026R026,eastern:53419,https://digitalcollections.library.gsu.edu/digital/collection/eastern/id/53419,"News clippings re: Eastern Airlines [folder 11 of 11], 1981",IMG02,0.45,true,GSU2026R026,data/capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv,IMG02,true,GSU CONTENTdm item exposes a source-hosted IIIF image/thumbnail; use source-linked display and keep item-level rights visible.,true,,"These materials, gathered by the donor from many sources, have been digitized for preservation purposes and are being made available on the Internet for scholarship, educational, and personal use only. These materials document a thematic...",raw_rights_present_unclassified,raw_rights_present_but_unclassified,manual_contentdm_rights_review_required,no_upgrade,false,https://digitalcollections.library.gsu.edu/digital/collection/eastern/id/53419,https://digitalcollections.library.gsu.edu/iiif/2/eastern:53419/full/full/0/default.jpg
SURF-GSU2026R004,mhross:104112,https://digitalcollections.library.gsu.edu/digital/collection/mhross/id/104112,"Pipestem, [folder 1 of 2], ca 1950s-1970s",IMG02,0.45,true,GSU2026R004,data/capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv,IMG02,true,GSU CONTENTdm item exposes a source-hosted IIIF image/thumbnail; use source-linked display and keep item-level rights visible.,true,,"These materials, gathered by the donor from many sources, have been digitized for preservation purposes and are being made available on the Internet for scholarship, educational, and personal use only. These materials document a thematic...",raw_rights_present_unclassified,raw_rights_present_but_unclassified,manual_contentdm_rights_review_required,no_upgrade,false,https://digitalcollections.library.gsu.edu/digital/collection/mhross/id/104112,https://digitalcollections.library.gsu.edu/iiif/2/mhross:104112/full/full/0/default.jpg
SURF-GSU1970R008,mhross:20589,https://digitalcollections.library.gsu.edu/digital/collection/mhross/id/20589,"Ross correspondence, ca 1940s",IMG02,0.45,true,GSU1970R008,data/capture_batch_gsu_contentdm_image_ready_1830_1970_records.csv,IMG02,true,GSU CONTENTdm item exposes a source-hosted IIIF image/thumbnail; use source-linked display and keep item-level rights visible.,true,,"These materials, gathered by the donor from many sources, have been digitized for preservation purposes and are being made available on the Internet for scholarship, educational, and personal use only. These materials document a thematic...",raw_rights_present_unclassified,raw_rights_present_but_unclassified,manual_contentdm_rights_review_required,no_upgrade,false,https://digitalcollections.library.gsu.edu/digital/collection/mhross/id/20589,https://digitalcollections.library.gsu.edu/iiif/2/mhross:20589/full/full/0/default.jpg
SURF-GSU2026R015,mhross:18679,https://digitalcollections.library.gsu.edu/digital/collection/mhross/id/18679,"Southwest - general [Mexico maps and tourist information and Gulf of Mexico industry], 1972-1974, undated",IMG02,0.45,true,GSU2026R015,data/capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv,IMG02,true,GSU CONTENTdm item exposes a source-hosted IIIF image/thumbnail; use source-linked display and keep item-level rights visible.,true,,"These materials, gathered by the donor from many sources, have been digitized for preservation purposes and are being made available on the Internet for scholarship, educational, and personal use only. These materials document a thematic...",raw_rights_present_unclassified,raw_rights_present_but_unclassified,manual_contentdm_rights_review_required,no_upgrade,false,https://digitalcollections.library.gsu.edu/digital/collection/mhross/id/18679,https://digitalcollections.library.gsu.edu/iiif/2/mhross:18679/full/full/0/default.jpg
SURF-GSU1970R018,mhross:12210,https://digitalcollections.library.gsu.edu/digital/collection/mhross/id/12210,"The Daily Tarheel: African-Americans, segregation in North Carolina, 1951-1952, undated",IMG02,0.45,true,GSU1970R018,data/capture_batch_gsu_contentdm_image_ready_1830_1970_records.csv,IMG02,true,GSU CONTENTdm item exposes a source-hosted IIIF image/thumbnail; use source-linked display and keep item-level rights visible.,true,,"These materials, gathered by the donor from many sources, have been digitized for preservation purposes and are being made available on the Internet for scholarship, educational, and personal use only. These materials document a thematic...",raw_rights_present_unclassified,raw_rights_present_but_unclassified,manual_contentdm_rights_review_required,no_upgrade,false,https://digitalcollections.library.gsu.edu/digital/collection/mhross/id/12210,https://digitalcollections.library.gsu.edu/iiif/2/mhross:12210/full/full/0/default.jpg
SURF-GSU1970R014,mhross:96975,https://digitalcollections.library.gsu.edu/digital/collection/mhross/id/96975,"The Union and Winter Soldiers: the Story of a Conspiracy Against the Schools (with an article by M. H. Ross), 1943, 1954",IMG02,0.45,true,GSU1970R014,data/capture_batch_gsu_contentdm_image_ready_1830_1970_records.csv,IMG02,true,GSU CONTENTdm item exposes a source-hosted IIIF image/thumbnail; use source-linked display and keep item-level rights visible.,true,,"These materials, gathered by the donor from many sources, have been digitized for preservation purposes and are being made available on the Internet for scholarship, educational, and personal use only. These materials document a thematic...",raw_rights_present_unclassified,raw_rights_present_but_unclassified,manual_contentdm_rights_review_required,no_upgrade,false,https://digitalcollections.library.gsu.edu/digital/collection/mhross/id/96975,https://digitalcollections.library.gsu.edu/iiif/2/mhross:96975/full/full/0/default.jpg
SURF-GSU2026R020,labor:18366,https://digitalcollections.library.gsu.edu/digital/collection/labor/id/18366,Revolution RCP Monthly,IMG02,0.45,true,GSU2026R020,data/capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv,IMG02,true,GSU CONTENTdm item exposes a source-hosted IIIF image/thumbnail; use source-linked display and keep item-level rights visible.,true,https://creativecommons.org/publicdomain/zero/1.0/,,raw_open_rights_signal,raw_open_rights_signal_needs_record_rebuild_review,rebuild_record_with_raw_rights_evidence_after_manual_check,review_rebuild_alignment_no_automatic_upgrade,false,https://digitalcollections.library.gsu.edu/digital/collection/labor/id/18366,https://digitalcollections.library.gsu.edu/iiif/2/labor:18366/full/full/0/default.jpg
