input_file,capture_id,source_id,source_name,source_identifier,source_record_url,source_title,date_start,date_end,image_presence_code,decision,score,design_score,provenance_score,risk_score,source_family,positive_signals,negative_signals,reason
capture_batch_source_breadth_1970_2026_records.csv,SBC1970R0038,ESC-CDM-MIAMI,University of Miami Libraries Digital Collections / CONTENTdm,chc5143:4,https://digitalcollections.library.miami.edu/digital/collection/chc5143/id/4,"A Cuba, con el fusil en la mano",1970,1970,IMG02,include_candidate,10,4,6,0,contentdm,posters; political; collection; collections; contentdm; library,,has graphic-design object language and sufficient source/provenance signal
capture_batch_source_breadth_1970_2026_records.csv,SBC1970R0039,ESC-CDM-TEMPLE,Temple University Libraries Digital Collections / CONTENTdm,DNCPZ201310000019,https://digital.library.temple.edu/digital/collection/p16002coll17/id/32,Cover of Pennsylvania Ballet 1994/1995 season flyer,1994,1995,IMG02,include_candidate,12,6,6,0,contentdm,cover; flyer; collection; collections; contentdm; library,,has graphic-design object language and sufficient source/provenance signal
capture_batch_edge_wordpress_1970_2026_records.csv,EW1970R001,ESV225,Asian Film Archive,posts:160254,https://asianfilmarchive.org/asian-cinema-digest-68/,Asian Cinema Digest #68,2026,2026,IMG02,include_candidate,9,4,5,0,wordpress,poster; festival; archive; archives,,has graphic-design object language and sufficient source/provenance signal
capture_batch_edge_wordpress_1970_2026_records.csv,EW1970R002,ESV225,Asian Film Archive,posts:159217,https://asianfilmarchive.org/asian-cinema-digest-67/,Asian Cinema Digest #67,2026,2026,IMG02,include_candidate,8,3,5,0,wordpress,poster; archive; archives,,has graphic-design object language and sufficient source/provenance signal
capture_batch_edge_wordpress_1970_2026_records.csv,EW1970R003,ESV225,Asian Film Archive,posts:147063,https://asianfilmarchive.org/interview-with-elsa-wong-about-a-secret-portrait-of-wan-hoi-ling/,Matter Matters | Interview with Elsa Wong about “A Secret Portrait of Wan Hoi-Ling”,2025,2025,IMG02,downgrade_candidate,7,3,4,0,wordpress,poster; archive,,"usable as subsheet/card/text candidate, but not strong enough for main sheet without grouping or enrichment"
capture_batch_edge_wordpress_1970_2026_records.csv,EW1970R004,ESV225,Asian Film Archive,posts:115082,https://asianfilmarchive.org/asian-cinema-digest-52/,Asian Cinema Digest #52,2024,2024,IMG02,include_candidate,9,4,5,0,wordpress,poster; exhibition; archive; collection,,has graphic-design object language and sufficient source/provenance signal
capture_batch_edge_wordpress_1970_2026_records.csv,EW1970R005,ESV225,Asian Film Archive,posts:101716,https://asianfilmarchive.org/blueprints-for-an-ephemeral-and-affective-experience/,Blueprints For An Ephemeral and Affective Experience,2024,2024,IMG02,include_candidate,8,4,4,0,wordpress,poster; festival; archive,,has graphic-design object language and sufficient source/provenance signal
capture_batch_edge_wordpress_1970_2026_records.csv,EW1970R006,ESV225,Asian Film Archive,posts:100200,https://asianfilmarchive.org/asian-cinema-digest-48/,Asian Cinema Digest #48,2024,2024,IMG02,downgrade_candidate,7,3,4,0,wordpress,poster; archive,,"usable as subsheet/card/text candidate, but not strong enough for main sheet without grouping or enrichment"
capture_batch_edge_wordpress_1970_2026_records.csv,EW1970R007,ESV225,Asian Film Archive,posts:90728,https://asianfilmarchive.org/asian-cinema-digest-44/,Asian Cinema Digest #44,2024,2024,IMG02,downgrade_candidate,7,3,4,0,wordpress,poster; archive,,"usable as subsheet/card/text candidate, but not strong enough for main sheet without grouping or enrichment"
capture_batch_edge_wordpress_1970_2026_records.csv,EW1970R008,ESV225,Asian Film Archive,posts:86383,https://asianfilmarchive.org/revisiting-the-new-windows-asian-films-at-the-junction-of-the-new-millennium/,Revisiting the New Windows: Asian Films at the junction of the New Millennium,2023,2023,IMG02,include_candidate,8,4,4,0,wordpress,poster; nuclear; archive,,has graphic-design object language and sufficient source/provenance signal
capture_batch_edge_wordpress_1970_2026_records.csv,EW1970R009,ESV229,Bophana Audiovisual Resource Center,posts:42650,https://bophana.org/partage-2023/,"Partage, 2023",2025,2025,IMG02,review_lead,7,1,6,0,wordpress,community; archive; archives; item; record,,partial signal; keep as capture lead until corroborated
capture_batch_edge_wordpress_1970_2026_records.csv,EW1970R010,ESV229,Bophana Audiovisual Resource Center,posts:42385,https://bophana.org/bophana-center-to-celebrate-world-day-for-audiovisual-heritage-on-october-27th-2024/,"Bophana Center to Celebrate World Day for Audiovisual Heritage on October 27th, 2024",2024,2024,IMG02,review_lead,7,1,6,0,wordpress,community; archive; collections; item; record,,partial signal; keep as capture lead until corroborated
capture_batch_edge_wordpress_1970_2026_records.csv,EW1970R011,ESV229,Bophana Audiovisual Resource Center,posts:41505,https://bophana.org/a-presentation-of-bophana-center-at-fiaf-2024-symposium-film-archives-in-the-global-south/,A Presentation of Bophana Center at FIAF 2024 Symposium: Film Archives in the Global South,2024,2024,IMG02,review_lead,7,1,6,0,wordpress,community; archive; archives; item; record,,partial signal; keep as capture lead until corroborated
capture_batch_edge_wordpress_1970_2026_records.csv,EW1970R012,ESV229,Bophana Audiovisual Resource Center,posts:25452,https://bophana.org/presse-release-on-the-implementation-of-the-project-building-capacity-for-indigenous-youth-and-establishing-indigenous-audiovisual-archives-through-wiki-tools-in-cambodia/,Building Capacity for Indigenous Youth and Establishing Indigenous Audiovisual Archives,2022,2022,IMG02,review_lead,8,2,6,0,wordpress,community; indigenous; archive; archives; item; record,,partial signal; keep as capture lead until corroborated
capture_batch_edge_wordpress_1970_2026_records.csv,EW1970R013,ESV229,Bophana Audiovisual Resource Center,posts:12854,https://bophana.org/app-learing-on-khmer-rouge-hisitory/,App-learing on Khmer Rouge History,2017,2017,IMG02,review_lead,7,1,6,0,wordpress,community; archive; archives; item; record,,partial signal; keep as capture lead until corroborated
capture_batch_edge_wordpress_1970_2026_records.csv,EW1970R014,ESV229,Bophana Audiovisual Resource Center,posts:6979,https://bophana.org/archives-at-risk-protecting-the-worlds-identities-memories-of-indochina/,“Archives at Risk: Protecting the World’s Identities – Memories of Indochina”,2015,2015,IMG04,include_candidate,10,4,6,0,wordpress,identity; community; archive; archives; item,,has graphic-design object language and sufficient source/provenance signal
capture_batch_edge_wordpress_1970_2026_records.csv,EW1970R015,ESV229,Bophana Audiovisual Resource Center,posts:44210,https://bophana.org/online-exhibition-through-the-eyes-of-jean-michel-gallet-exploring-cambodia-in-photographs/,Online Exhibition: “Through the Eyes of Jean-Michel GALLET: Exploring Cambodia in Photographs”,2025,2025,IMG02,review_lead,8,2,6,0,wordpress,community; exhibition; archive; item; record,,partial signal; keep as capture lead until corroborated
capture_batch_edge_wordpress_1970_2026_records.csv,EW1970R016,ESV229,Bophana Audiovisual Resource Center,posts:41774,https://bophana.org/mekong-discovery-days-at-the-13th-cambodia-international-film-festival/,Mekong Discovery Days at the 13th Cambodia International Film Festival,2024,2024,IMG02,review_lead,9,3,6,0,wordpress,community; exhibition; festival; archive; item; record,,partial signal; keep as capture lead until corroborated
capture_batch_edge_wordpress_1970_2026_records.csv,EW1970R017,ESV239,Desain Grafis Indonesia,posts:15097,https://dgi.or.id/read/perspective/politik-praktis-desain-grafis.html,Kekuatan Desain Grafis Pada Politik Praktis: Kasus Simbol Perlawanan Dengan Warna,2025,2025,IMG02,downgrade_candidate,6,3,3,0,wordpress,poster,,"usable as subsheet/card/text candidate, but not strong enough for main sheet without grouping or enrichment"
capture_batch_edge_wordpress_1970_2026_records.csv,EW1970R018,ESV239,Desain Grafis Indonesia,posts:13638,https://dgi.or.id/dgi-archive/perjalanan-tujuh-tahun-situs-desain-grafis-indonesia-dgi-2007-2014-1.html,Perjalanan Tujuh Tahun Situs Desain Grafis Indonesia (DGI): 2007–2014 (1),2025,2025,IMG02,review_lead,4,0,4,0,wordpress,archive,,not enough graphic-design or archive-specific evidence in metadata
capture_batch_edge_wordpress_1970_2026_records.csv,EW1970R019,ESV239,Desain Grafis Indonesia,posts:15001,https://dgi.or.id/read/perspective/pembelajaran-desain.html,"Pembelajaran Desain: Durasi, Dampak",2025,2025,IMG02,downgrade_candidate,6,3,3,0,wordpress,layout,,"usable as subsheet/card/text candidate, but not strong enough for main sheet without grouping or enrichment"
capture_batch_edge_wordpress_1970_2026_records.csv,EW1970R020,ESV239,Desain Grafis Indonesia,posts:14947,https://dgi.or.id/read/perspective/desain-sebagai-cermin-jiwa-kontroversi-desain-jersey-timnas-dan-identitas-pribadi-sang-desainer.html,Desain Sebagai Cermin Jiwa: Kontroversi Desain Jersey Timnas dan Identitas Pribadi Sang Desainer,2024,2024,IMG02,review_lead,3,0,3,0,wordpress,,,not enough graphic-design or archive-specific evidence in metadata
capture_batch_edge_wordpress_1970_2026_records.csv,EW1970R021,ESV239,Desain Grafis Indonesia,posts:14703,https://dgi.or.id/read/perspective/sugesti-bentuk-keimanan-desain-grafis-grafika-yang-berkelanjutan-vernakular.html,"Sugesti Bentuk & Keimanan: Desain Grafis, Grafika yang Berkelanjutan, Vernakular",2023,2023,IMG02,review_lead,3,0,3,0,wordpress,,,not enough graphic-design or archive-specific evidence in metadata
capture_batch_edge_wordpress_1970_2026_records.csv,EW1970R022,ESV239,Desain Grafis Indonesia,posts:14518,https://dgi.or.id/read/memaknai-desain-grafis-sebagai-gagasan-politis.html,Memaknai Desain Grafis sebagai Gagasan Politis,2020,2020,IMG02,review_lead,4,1,3,0,wordpress,political,,not enough graphic-design or archive-specific evidence in metadata
capture_batch_edge_wordpress_1970_2026_records.csv,EW1970R023,ESV239,Desain Grafis Indonesia,posts:14317,https://dgi.or.id/read/perspective/kemungkinan-sejarah-baru-desain-grafis-di-normal-baru.html,Kemungkinan Sejarah Baru Desain Grafis di Normal Baru,2020,2020,IMG02,downgrade_candidate,6,3,3,0,wordpress,poster,,"usable as subsheet/card/text candidate, but not strong enough for main sheet without grouping or enrichment"
capture_batch_edge_wordpress_1970_2026_records.csv,EW1970R024,ESV239,Desain Grafis Indonesia,posts:14200,https://dgi.or.id/read/news/obituari-ayip-budiman.html,Obituari Ayip Budiman,2020,2020,IMG02,downgrade_candidate,6,3,3,0,wordpress,poster,,"usable as subsheet/card/text candidate, but not strong enough for main sheet without grouping or enrichment"
capture_batch_edge_wordpress_1970_2026_records.csv,EW1970R025,ESV239,Desain Grafis Indonesia,posts:13731,https://dgi.or.id/read/news/aspacawards2018.html,ASPaC AWARDS 2018: Asia Student Package Design Competition,2018,2018,IMG02,review_lead,3,0,3,0,wordpress,,,not enough graphic-design or archive-specific evidence in metadata
capture_batch_edge_wordpress_1970_2026_records.csv,EW1970R026,ESV239,Desain Grafis Indonesia,posts:13670,https://dgi.or.id/read/perspective/meruangkan-kosong.html,Meruangkan Kosong,2018,2018,IMG02,review_lead,3,0,3,0,wordpress,,,not enough graphic-design or archive-specific evidence in metadata
capture_batch_edge_wordpress_1970_2026_records.csv,EW1970R027,ESV244,Another Graphic,posts:16651,https://anothergraphic.org/anastasia-temirkhan/,Anastasia Temirkhan,2025,2025,IMG02,downgrade_candidate,12,9,3,0,wordpress,graphic design; identity; poster; typography,,"usable as subsheet/card/text candidate, but not strong enough for main sheet without grouping or enrichment"
capture_batch_edge_wordpress_1970_2026_records.csv,EW1970R028,ESV244,Another Graphic,posts:14260,https://anothergraphic.org/basia-strzezek/,Basia Strzeżek,2023,2023,IMG02,downgrade_candidate,6,3,3,0,wordpress,poster,,"usable as subsheet/card/text candidate, but not strong enough for main sheet without grouping or enrichment"
capture_batch_edge_wordpress_1970_2026_records.csv,EW1970R029,ESV244,Another Graphic,product:16091,https://anothergraphic.org/product/new-glyphs-new-writings/,"Publication: New Glyphs, New Writings",2025,2025,IMG02,include_candidate,10,6,4,0,wordpress,poster; typography; record,,has graphic-design object language and sufficient source/provenance signal
capture_batch_edge_wordpress_1970_2026_records.csv,EW1970R030,ESV244,Another Graphic,product:10771,https://anothergraphic.org/product/tote-bag-design-challenge/,Tote bag Design Challenge,2020,2020,IMG02,downgrade_candidate,7,3,6,2,wordpress,identity; archive; item; record,shop,"usable as subsheet/card/text candidate, but not strong enough for main sheet without grouping or enrichment"
capture_batch_edge_wordpress_1970_2026_records.csv,EW1970R031,ESV244,Another Graphic,product:844,https://anothergraphic.org/product/t-shirt/,T-Shirt,2019,2019,IMG02,downgrade_candidate,7,3,6,2,wordpress,identity; archive; item; record,shop,"usable as subsheet/card/text candidate, but not strong enough for main sheet without grouping or enrichment"
capture_batch_edge_wordpress_1970_2026_records.csv,EW1970R032,ESV244,Another Graphic,product:656,https://anothergraphic.org/product/tote-bag/,Tote bag Original,2019,2019,IMG02,downgrade_candidate,7,3,6,2,wordpress,identity; archive; item; record,shop,"usable as subsheet/card/text candidate, but not strong enough for main sheet without grouping or enrichment"
capture_batch_edge_wordpress_1970_2026_records.csv,EW1970R033,ESV248,Design Reviewed,posts:59527,https://designreviewed.com/advertising-in-your-pocket-matchbox-labels/,Advertising in Your Pocket. Matchbox Labels,2026,2026,IMG02,include_candidate,11,6,5,0,wordpress,advertising; graphic design; archive; collection,,has graphic-design object language and sufficient source/provenance signal
capture_batch_edge_wordpress_1970_2026_records.csv,EW1970R034,ESV248,Design Reviewed,posts:59384,https://designreviewed.com/60-examples-of-czech-typography-from-1909-typografia/,"60 Examples of Czech Typography from 1909, Typografia",2026,2026,IMG02,include_candidate,13,9,4,0,wordpress,advertising; specimen; typography; archive,,has graphic-design object language and sufficient source/provenance signal
capture_batch_edge_wordpress_1970_2026_records.csv,EW1970R035,ESV248,Design Reviewed,posts:59259,https://designreviewed.com/40-examples-of-czech-typography-from-1907-typografia/,"40 Examples of Czech Typography from 1907, Typografia",2026,2026,IMG02,include_candidate,10,6,4,0,wordpress,advertisement; typography; archive,,has graphic-design object language and sufficient source/provenance signal
capture_batch_edge_wordpress_1970_2026_records.csv,EW1970R036,ESV248,Design Reviewed,posts:59229,https://designreviewed.com/50-examples-of-czech-typography-from-1908-typografia/,"50 Examples of Czech Typography from 1908, Typografia",2026,2026,IMG02,include_candidate,10,6,4,0,wordpress,advertising; typography; archive,,has graphic-design object language and sufficient source/provenance signal
capture_batch_edge_wordpress_1970_2026_records.csv,EW1970R037,ESV248,Design Reviewed,posts:59144,https://designreviewed.com/the-year-1900-an-overview-of-graphic-design-history/,The Year 1900 – An Overview of Graphic Design History,2026,2026,IMG02,include_candidate,13,9,4,0,wordpress,graphic design; magazine; posters; typeface; archive,,has graphic-design object language and sufficient source/provenance signal
capture_batch_edge_wordpress_1970_2026_records.csv,EW1970R038,ESV248,Design Reviewed,posts:58572,https://designreviewed.com/central-school-of-arts-and-crafts/,The Central School of Arts and Crafts (Modernist Graphic Design in Britain 1945–1980),2026,2026,IMG02,downgrade_candidate,7,3,4,0,wordpress,graphic design; archive,,"usable as subsheet/card/text candidate, but not strong enough for main sheet without grouping or enrichment"
capture_batch_edge_wordpress_1970_2026_records.csv,EW1970R039,ESV248,Design Reviewed,posts:57987,https://designreviewed.com/dennis-bailey-modernist-graphic-design-in-britain-1945-1980/,Dennis Bailey (Modernist Graphic Design in Britain 1945–1980),2026,2026,IMG02,downgrade_candidate,7,3,4,0,wordpress,graphic design; archive,,"usable as subsheet/card/text candidate, but not strong enough for main sheet without grouping or enrichment"
capture_batch_edge_wordpress_1970_2026_records.csv,EW1970R040,ESV248,Design Reviewed,posts:57896,https://designreviewed.com/carnival-printed-matter-by-otto-scheiner-1936/,"Carnival Printed Matter, by Otto Scheiner, 1936",2026,2026,IMG02,include_candidate,11,9,4,2,wordpress,poster; posters; typography; archive,tickets,has graphic-design object language and sufficient source/provenance signal
capture_batch_protocol_item_1970_2026_records.csv,PIC1970R0001,ESC024,University of Ghana Digital Collections,06a64fff-0045-41ff-916a-4a80030ebad0,https://ugspace.ug.edu.gh/handle/123456789/31260,Where is My Name? – Contemporary Funeral Posters as an Arena of Contestation and (Re)negotiation of Chiefly Relations Among the Ewe of Ghana and Togo,2018,2018,IMG04,include_candidate,12,6,6,0,dspace,poster; posters; collections; dspace; item; record; repository,,has graphic-design object language and sufficient source/provenance signal
capture_batch_protocol_item_1970_2026_records.csv,PIC1970R0002,ESC024,University of Ghana Digital Collections,c5ff5673-3e5a-4ed5-a2eb-e21ee06a9125,https://ugspace.ug.edu.gh/handle/123456789/24422,"“Street News: The Role of Posters in Democratic Participation in Ghana,”",2010,2010,IMG04,include_candidate,9,3,6,0,dspace,posters; collections; dspace; item; record; repository,,has graphic-design object language and sufficient source/provenance signal
capture_batch_protocol_item_1970_2026_records.csv,PIC1970R0003,ESC024,University of Ghana Digital Collections,e1f763ec-cd86-4d40-91c7-0a1e20a9b1e0,https://ugspace.ug.edu.gh/handle/123456789/35476,Policy Regulating the Placement of Advertisement (November 2011),2012,2012,IMG04,include_candidate,15,9,6,0,dspace,advertisement; advertising; posters; community; collections; dspace; item; record; repository,,has graphic-design object language and sufficient source/provenance signal
capture_batch_protocol_item_1970_2026_records.csv,PIC1970R0004,ESC024,University of Ghana Digital Collections,efd0adfd-27dc-4b6b-9051-2660bacc7e23,https://ugspace.ug.edu.gh/handle/123456789/21749,Online Newspaper Coverage of the “Bring Back Our Girls” Campaign in Nigeria,2015,2015,IMG04,include_candidate,10,4,6,0,dspace,newspaper; campaign; collections; dspace; item; record; repository,,has graphic-design object language and sufficient source/provenance signal
capture_batch_protocol_item_1970_2026_records.csv,PIC1970R0005,ESC017,University of Cape Town Digital Collections,6747,https://ibali.uct.ac.za/api/items/6747,And then... 2018 poster,2018,2018,IMG02,include_candidate,9,3,6,0,omeka,poster; archive; collections; item; omeka,,has graphic-design object language and sufficient source/provenance signal
capture_batch_protocol_item_1970_2026_records.csv,PIC1970R0006,ESC017,University of Cape Town Digital Collections,6749,https://ibali.uct.ac.za/api/items/6749,Curl Up and Dye poster,2018,2018,IMG02,include_candidate,9,3,6,0,omeka,poster; archive; collections; item; omeka,,has graphic-design object language and sufficient source/provenance signal
capture_batch_protocol_item_1970_2026_records.csv,PIC1970R0007,SEM116,National Repository of Nigeria,National Repository of Nigeria|daily trust newspaper,https://nigeriareposit.nln.gov.ng/handle/20.500.14186/1899,"Daily Trust newspaper issue group, 2005-01-05-2005-01-11",2005,2005,IMG04,include_candidate,12,6,6,0,dspace,newspaper; periodical; dspace; item; record; repository,,has graphic-design object language and sufficient source/provenance signal
capture_batch_protocol_item_1970_2026_records.csv,PIC1970R0008,SEM116,National Repository of Nigeria,National Repository of Nigeria|citizen magazine,https://nigeriareposit.nln.gov.ng/handle/20.500.14186/2344,"Citizen magazine issue group, 1991-08-05-1991-06-10",1991,1991,IMG04,include_candidate,15,9,6,0,dspace,magazine; newspaper; periodical; dspace; item; record; repository,,has graphic-design object language and sufficient source/provenance signal
capture_batch_independent_asia_1990_2026_records.csv,IAC1990R001,IAS004,Malaysia Design Archive,17877,https://search.malaysiadesignarchive.org/item/a-force-more-powerful/,A Force More Powerful,2022,2022,IMG02,include_candidate,10,4,6,0,wordpress,poster; community; archive; item; metadata; record,,has graphic-design object language and sufficient source/provenance signal
capture_batch_independent_asia_1990_2026_records.csv,IAC1990R002,IAS004,Malaysia Design Archive,17873,https://search.malaysiadesignarchive.org/item/bringing-down-a-dictator/,Bringing Down A Dictator,2022,2022,IMG04,include_candidate,10,4,6,0,wordpress,poster; community; archive; item; metadata; record,,has graphic-design object language and sufficient source/provenance signal
capture_batch_independent_asia_1990_2026_records.csv,IAC1990R003,IAS004,Malaysia Design Archive,17868,https://search.malaysiadesignarchive.org/item/kuasa-kepada-rakyat/,Kuasa Kepada Rakyat,2022,2022,IMG02,include_candidate,10,4,6,0,wordpress,poster; community; archive; item; metadata; record,,has graphic-design object language and sufficient source/provenance signal
capture_batch_independent_asia_1990_2026_records.csv,IAC1990R004,IAS004,Malaysia Design Archive,17864,https://search.malaysiadesignarchive.org/item/buruh-bersatu-tak-bisa-dikalahkan/,Buruh Bersatu Tak Bisa Dikalahkan!,2022,2022,IMG02,include_candidate,10,4,6,0,wordpress,poster; community; archive; item; metadata; record,,has graphic-design object language and sufficient source/provenance signal
capture_batch_independent_asia_1990_2026_records.csv,IAC1990R005,IAS004,Malaysia Design Archive,17860,https://search.malaysiadesignarchive.org/item/silhouette-of-a-person-holding-a-sign-against-a-blue-background/,Silhouette of A Person Holding A Sign Against A Blue Background,2022,2022,IMG02,include_candidate,10,4,6,0,wordpress,poster; community; archive; item; metadata; record,,has graphic-design object language and sufficient source/provenance signal
capture_batch_independent_asia_1990_2026_records.csv,IAC1990R006,IAS004,Malaysia Design Archive,17856,https://search.malaysiadesignarchive.org/item/in-solidarity-with-uk-students/,In Solidarity With UK Students,2022,2022,IMG02,include_candidate,11,5,6,0,wordpress,poster; community; solidarity; archive; item; metadata; record,,has graphic-design object language and sufficient source/provenance signal
capture_batch_independent_asia_1990_2026_records.csv,IAC1990R007,IAS004,Malaysia Design Archive,17853,https://search.malaysiadesignarchive.org/item/mahasiswa-bangkitlah-dari-tidurmu/,Mahasiswa Bangkitlah Dari Tidurmu,2022,2022,IMG02,include_candidate,10,4,6,0,wordpress,poster; community; archive; item; metadata; record,,has graphic-design object language and sufficient source/provenance signal
capture_batch_independent_asia_1990_2026_records.csv,IAC1990R008,IAS004,Malaysia Design Archive,17849,https://search.malaysiadesignarchive.org/item/ayu-bersama-kita-cipta-sejarah-baru-kebangkitan-mahasiswa/,Ayu Bersama Kita Cipta Sejarah Baru Kebangkitan Mahasiswa,2022,2022,IMG02,include_candidate,10,4,6,0,wordpress,poster; community; archive; item; metadata; record,,has graphic-design object language and sufficient source/provenance signal
capture_batch_independent_asia_1990_2026_records.csv,IAC1990R009,IAS004,Malaysia Design Archive,27081,https://search.malaysiadesignarchive.org/item/education-is-power/,Education is Power,2025,2025,IMG02,include_candidate,11,5,6,0,wordpress,placard; community; palestinian; archive; item; metadata; record,,has graphic-design object language and sufficient source/provenance signal
capture_batch_independent_asia_1990_2026_records.csv,IAC1990R010,IAS004,Malaysia Design Archive,26514,https://search.malaysiadesignarchive.org/item/we-were-told-these-chains-were-jewelry-now-were-melting-them-into-weapons/,"We were told these chains were jewelry, now we’re melting them into weapons",2025,2025,IMG02,include_candidate,10,4,6,0,wordpress,placard; community; archive; item; metadata; record,,has graphic-design object language and sufficient source/provenance signal
capture_batch_independent_asia_1990_2026_records.csv,IAC1990R011,IAS004,Malaysia Design Archive,26474,https://search.malaysiadesignarchive.org/item/trying-to-silence-the-lgbtq-community-good-luck-babe/,Trying to Silence the LGBTQ+ Community? Good Luck Babe!,2025,2025,IMG02,include_candidate,11,5,6,0,wordpress,placard; community; palestine; archive; item; metadata; record,,has graphic-design object language and sufficient source/provenance signal
capture_batch_independent_asia_1990_2026_records.csv,IAC1990R012,IAS004,Malaysia Design Archive,25528,https://search.malaysiadesignarchive.org/item/bich-silkscreen-edition/,BÍCH – silkscreen edition,2025,2025,IMG04,review_lead,7,1,6,0,wordpress,community; archive; item; metadata; record,,partial signal; keep as capture lead until corroborated
capture_batch_independent_asia_1990_2026_records.csv,IAC1990R013,IAS004,Malaysia Design Archive,24395,https://search.malaysiadesignarchive.org/item/1970-world-exposition-untitled-056/,1970 World Exposition – Untitled 056,2024,2024,IMG02,review_lead,7,1,6,0,wordpress,community; archive; item; metadata; record,,partial signal; keep as capture lead until corroborated
capture_batch_independent_asia_1990_2026_records.csv,IAC1990R014,IAS004,Malaysia Design Archive,24391,https://search.malaysiadesignarchive.org/item/1970-world-exposition-untitled-055/,1970 World Exposition – Untitled 055,2024,2024,IMG02,review_lead,7,1,6,0,wordpress,community; archive; item; metadata; record,,partial signal; keep as capture lead until corroborated
capture_batch_independent_asia_1990_2026_records.csv,IAC1990R015,IAS001,Another Graphic,17446,https://anothergraphic.org/juhyeok-kim/,Juhyeok Kim,2026,2026,IMG02,include_candidate,8,3,5,0,wordpress,poster; archive; record,,has graphic-design object language and sufficient source/provenance signal
capture_batch_independent_asia_1990_2026_records.csv,IAC1990R016,IAS001,Another Graphic,17422,https://anothergraphic.org/anh-duc-le/,Anh-Đức Lê,2026,2026,IMG02,review_lead,5,0,5,0,wordpress,archive; record,,partial signal; keep as capture lead until corroborated
capture_batch_independent_asia_1990_2026_records.csv,IAC1990R017,IAS001,Another Graphic,17393,https://anothergraphic.org/minha-kim/,Minha Kim,2026,2026,IMG02,review_lead,5,0,5,0,wordpress,archive; record,,partial signal; keep as capture lead until corroborated
capture_batch_independent_asia_1990_2026_records.csv,IAC1990R018,IAS001,Another Graphic,17291,https://anothergraphic.org/hungchanglien/,Hung Chang-Lien,2026,2026,IMG02,include_candidate,8,3,5,0,wordpress,poster; archive; record,,has graphic-design object language and sufficient source/provenance signal
capture_batch_independent_asia_1990_2026_records.csv,IAC1990R019,IAS001,Another Graphic,16091,https://anothergraphic.org/product/new-glyphs-new-writings/,"Publication: New Glyphs, New Writings",2025,2025,IMG02,include_candidate,15,9,6,0,wordpress,booklet; graphic design; identity; infographic; poster; typography; archive; object; record,,has graphic-design object language and sufficient source/provenance signal
capture_batch_independent_asia_1990_2026_records.csv,IAC1990R020,IAS001,Another Graphic,10771,https://anothergraphic.org/product/tote-bag-design-challenge/,Tote bag Design Challenge,2020,2020,IMG02,include_candidate,10,6,6,2,wordpress,graphic design; identity; archive; item; record,shop,has graphic-design object language and sufficient source/provenance signal
capture_batch_independent_asia_1990_2026_records.csv,IAC1990R021,IAS001,Another Graphic,844,https://anothergraphic.org/product/t-shirt/,T-Shirt,2019,2019,IMG02,include_candidate,10,6,6,2,wordpress,graphic design; identity; archive; item; record,shop,has graphic-design object language and sufficient source/provenance signal
capture_batch_independent_asia_1990_2026_records.csv,IAC1990R022,IAS001,Another Graphic,656,https://anothergraphic.org/product/tote-bag/,Tote bag Original,2019,2019,IMG02,include_candidate,10,6,6,2,wordpress,graphic design; identity; archive; item; record,shop,has graphic-design object language and sufficient source/provenance signal
capture_batch_noncanonical_exact_sources_1970_2000_records.csv,NXS2026R001,SRC134,Biblioteca Nacional Digital de Chile / Memoria Chilena,https://www.bibliotecanacionaldigital.gob.cl/bnd/637/w3-article-156874.html,https://www.bibliotecanacionaldigital.gob.cl/bnd/637/w3-article-156874.html,Murales Brigada Ramona Parra [fotografía] Armindo Cardoso.,1970,1970,IMG02,include_candidate,9,4,5,0,other,poster; political; museum; record,,has graphic-design object language and sufficient source/provenance signal
capture_batch_noncanonical_exact_sources_1970_2000_records.csv,NXS2026R002,SRC137,Roots.sg / National Heritage Board Singapore,https://www.roots.gov.sg/Collection-Landing/listing/1239614,https://www.roots.gov.sg/Collection-Landing/listing/1239614,Street sign of Jalan Pisang,1930,1970,IMG02,include_candidate,12,6,6,0,institutional_api,signage; visual communication; archive; collection; museum; object; record,,has graphic-design object language and sufficient source/provenance signal
capture_batch_noncanonical_exact_sources_1970_2000_records.csv,NXS2026R003,SRC137,Roots.sg / National Heritage Board Singapore,https://www.roots.gov.sg/collection-landing/listing/1238399,https://www.roots.gov.sg/collection-landing/listing/1238399,Street sign of River Valley Road in Mandarin,1930,1970,IMG02,include_candidate,15,9,6,0,institutional_api,graphic design; signage; typography; visual communication; collection; museum; object; record,,has graphic-design object language and sufficient source/provenance signal
capture_batch_noncanonical_exact_sources_1970_2000_records.csv,NXS2026R004,SRC132,South African History Archive,https://www.saha.org.za/imagesofdefinace/now_you_have_touched_the_women_you_have_struck_a_rock_you_have_dislodged_a_boulder_you_will_be_crushed_2.htm,https://www.saha.org.za/imagesofdefinace/now_you_have_touched_the_women_you_have_struck_a_rock_you_have_dislodged_a_boulder_you_will_be_crushed_2.htm,NOW YOU HAVE TOUCHED THE WOMEN YOU HAVE STRUCK A ROCK:YOU HAVE DISLODGED A BOULDER;YOU WILL BE CRUSHED.,1982,1982,IMG02,include_candidate,13,8,5,0,other,poster; visual communication; anti-apartheid; political; archive; object,,has graphic-design object language and sufficient source/provenance signal
