capture_id,source_id,source_name,source_identifier,source_record_url,source_title,macro_region,country_or_region,image_presence_code,image_url_detected,quality_score,design_signal_score,design_signal_terms,authority_score,authority_tier,authority_terms,text_evidence_chars,risk_flags,surface_readiness,recommended_action,rights_boundary
NMIIC2026R0240,NMSS2026R0178,Biblioteca Pedagógica Eudoro Díaz,Q20013478,https://www.bibliotecaediaz.com.ar/,"Biblioteca Pedagógica ""Eudoro Díaz""",Latin America,Caribbean,IMG02,https://www.bibliotecaediaz.com.ar/media/img/800x0/2024-08/Dise_o_sin_t_tulo_1_.png,4,0,,2,library,library,609,overbroad_country_or_region; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0241,NMSS2026R0202,Castro Barros Historical Museum,Q84526773,https://museocastrobarros.wordpress.com/,Museo Castro Barros – Museo provincial que custodia la memoria del Prócer de la Independencia Pedro Ignacio de Castro Barros y del Pueblo de Chuquis.,,,IMG02,https://museocastrobarros.wordpress.com/wp-content/uploads/2018/07/cropped-picsart_07-09-11-54-49.png?w=200,7,0,,3,museum,museum,956,missing_country_or_region; missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0242,NMSS2026R0139,Biblioteca popular Cachilo,Q113143837,https://airelibre.org.ar/category/biblioteca-cachilo/,Biblioteca Cachilo archivos - aire libre,Latin America,Caribbean,IMG02,https://airelibre.org.ar/category/biblioteca-cachilo/#primaryimage,4,0,,2,library,library,651,overbroad_country_or_region; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0243,NMSS2026R0166,Buenos Aires Museum of Modern Art,Q1134582,https://museomoderno.org/,Museo Moderno (ES) - Museo Moderno x x,Latin America,Caribbean,IMG02,https://museomoderno.org/wp-content/uploads/2026/02/01_banner-web_esp-scaled.jpg,5,0,,3,museum,museum,768,overbroad_country_or_region; missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0244,NMSS2026R0244,Eden Hotel,Q1295225,https://edenhotellafalda.com.ar/,EDEN HOTEL LA FALDA,Latin America,Caribbean,IMG02,https://edenhotellafalda.com.ar/#primaryimage,3,0,,3,museum,museum,643,overbroad_country_or_region; generic_non_design_source; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0245,NMSS2026R0274,Flowers Neighborhood Museum,Q65483961,https://museobarriodeflores.com.ar/,Home - Museo Barrio de Flores,Latin America,Caribbean,IMG02,http://museobarriodeflores.com.ar/wp-content/uploads/2024/12/465783441_8719342611445393_3537194696351044837_n.jpg,5,0,,3,museum,museum,601,overbroad_country_or_region; missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0246,NMSS2026R0205,Centro Cultural Estacion Provincial,Q5761141,https://estacionprovincial.com.ar/,Home - Estacion Provincial,Latin America,Caribbean,IMG02,https://estacionprovincial.com.ar/wp-content/uploads/2023/05/miksa.png,4,0,,2,cultural_center,cultural center,616,overbroad_country_or_region; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0247,NMSS2026R0299,Ingeniero White Harbor Museum,Q18224368,https://museodelpuerto.wordpress.com/,"> – Creado en 1987, es una institución pública y comunitaria dedicada a la historia y el presente de Ingeniero White, pueblo y puerto de Bahía Blanca. Bienvenidos.",Latin America,Caribbean,IMG02,https://museodelpuerto.wordpress.com/wp-content/uploads/2010/04/cropped-img_7015b.jpg?w=200,5,0,,3,museum,museum,997,overbroad_country_or_region; missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0248,NMSS2026R0220,Ciudad Cultural Konex,Q61889705,https://www.cckonex.org,Ciudad Cultural Konex,Latin America,Caribbean,IMG02,https://www.cckonex.org/#primaryimage,4,0,,2,cultural_center,cultural center,543,overbroad_country_or_region; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0249,NMSS2026R0294,"Historical, Geographical and Natural Museum of Gobernador Virasoro",Q112038651,https://museosdecorrientes.org/museo-historico-geografico-y-natural-de-virasoro/,Museo Histórico Geográfico y Natural de Virasoro - Museos de Corrientes,Latin America,Caribbean,IMG02,https://museosdecorrientes.org/wp-content/uploads/2020/04/Museo-Historico-Natural-Virasoro-1.jpg,8,3,grafico,3,museum,museum,927,overbroad_country_or_region,manual_review_before_surface,review design relevance and geography before any rebuild,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0250,NMSS2026R0250,Emilio Azzarini Museum of Musical Instruments,Q6034170,https://unlp.edu.ar/museo-azzarini/,Museo Azzarini » UNLP,,,IMG02,https://unlp.edu.ar/wp-content/uploads/2022/07/UNLP.png,7,0,,3,museum,museum,948,missing_country_or_region; missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0251,NMSS2026R0270,Flood Archive,Q125055212,https://archivoinundacion.ar/,Inicio - Archivo Inundación,Latin America,Caribbean,IMG02,https://archivoinundacion.ar/wp-content/uploads/2025/11/portada-archivo-inundacion2025_3.png,5,0,,3,archive,archive,630,overbroad_country_or_region; missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0252,NMSS2026R0340,"Museo ""El Templo del Fútbol""",Q16609656,https://argentinosjuniors.com.ar/instalaciones/museo/,Museo - Argentinos Juniors,Latin America,Caribbean,IMG02,https://argentinosjuniors.com.ar/wp-content/uploads/2020/12/museo04.jpg,5,0,,3,museum,museum,625,overbroad_country_or_region; missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0253,NMSS2026R0373,Museo Participativo de Ciencias,Q65483289,https://www.mpc.org.ar,Prohibido No Tocar - Museo Participativo de Ciencias,Latin America,Caribbean,IMG02,https://www.mpc.org.ar/wp-content/uploads/2025/04/redes-generica.jpg,5,0,,3,museum,museum,740,overbroad_country_or_region; missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0254,NMSS2026R0382,Museo de Arte Contemporáneo de Bahía Blanca,Q18221293,https://2museos.bahia.gob.ar/,2Museos- Bellas Artes y Contemporáneo - Bahía Blanca,Southeast Asia,Philippines,IMG02,https://2museos.bahia.gob.ar/wp-content/uploads/2024/10/2M-2-1024x652.jpg,10,3,logo,3,museum,museum,730,,manual_review_before_surface,review design relevance and geography before any rebuild,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0255,NMSS2026R0371,Museo Notarial Argentino,Q65483033,https://www.colegio-escribanos.org.ar/institucional-1/museo-notarial-argentino/,Museo Notarial Argentino – Colegio de Escribanos de la Ciudad de Buenos Aires,Latin America,Caribbean,IMG02,https://www.colegio-escribanos.org.ar:8443/contenido_web_colegio/imagenes/noche_museos_8.jpg,5,0,,3,museum,museum,900,overbroad_country_or_region; missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0256,NMSS2026R0413,Museum of Architecture and Design,Q17197966,https://socearq.org/marq/,MARQ - SCA,Latin America,Caribbean,IMG02,https://socearq.org/wp-content/uploads/2026/05/MARQ001.jpeg,5,0,,3,museum,museum,916,overbroad_country_or_region; missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0257,NMSS2026R0392,Museo de Sitio UNC,Q130611069,https://centrocultural.unc.edu.ar/,Centro Cultural UNC – Centro Cultural de la Universdad Nacional de Córdoba,Latin America,Caribbean,IMG02,https://centrocultural.unc.edu.ar/wp-content/uploads/sites/33/sites/33/2022/05/ccunc-og-image.jpg,5,0,,3,museum,museum,689,overbroad_country_or_region; missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0258,NMSS2026R0461,Provincial Museum of Natural Sciences Florentino Ameghino,Q84529907,https://www.museoameghino.gob.ar/,Museo Provincial | Museo Ameghino | Argentina,Latin America,Caribbean,IMG02,"https://static.wixstatic.com/media/305a4f_93751de769a24f6fa8ff5b0b10a9e7f6%7Emv2.jpg/v1/fit/w_2500,h_1330,al_c/305a4f_93751de769a24f6fa8ff5b0b10a9e7f6%7Emv2.jpg",5,0,,3,museum,museum,808,overbroad_country_or_region; missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0259,NMSS2026R0466,Pulpería Quilapán,Q125849194,https://pulperia.ar/,"Pulpería Quilapán - Delivery, Restaurante, Bar, Almacén, Club Social - Pulpería Argentina",Africa,Morocco,IMG02,https://pulperia.ar/wp-content/uploads/2022/07/Cuadrada-1.webp,4,0,,2,cultural_center,cultural center,1034,generic_non_design_source; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0260,NMSS2026R0432,Museum of the City of Rosario Wladimir Mikielievich,Q6034219,http://museodelaciudad.gob.ar/,Inicio - Museo de la Ciudad,Latin America,Caribbean,IMG02,http://museodelaciudad.gob.ar/wp-content/uploads/2019/08/museo-1.jpg,5,0,,3,museum,museum,840,overbroad_country_or_region; missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0261,NMSS2026R0429,Museum of Paleontology Egidio Feruglio,Q6940985,https://mef.org.ar/,Inicio | MEF Museo Paleontológico Egidio Feruglio | Homepage Museo Paleontológico Egidio Feruglio | Homepage,Latin America,Caribbean,IMG02,https://mef.org.ar/wp-content/uploads/2024/11/sl_inicio_05.jpg,5,0,,3,museum,museum,879,overbroad_country_or_region; missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0262,NMSS2026R0426,Museum of Latin American Art of Buenos Aires,Q1808336,https://malba.org.ar/,Museo de Arte Latinoamericano de Buenos Aires Malba,MENA,Syria,IMG02,https://malba.org.ar/wp-content/uploads/2025/09/Recurso-1logos-redim-2.svg,7,0,,3,museum,museum,817,missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0263,NMSS2026R0504,"museo en Tigre, Buenos Aires, Argentina",Q60829976,https://museonavaldelanacion.wordpress.com/,"museo en Tigre, Buenos Aires, Argentina",Latin America,Caribbean,IMG02,https://museonavaldelanacion.wordpress.com/wp-content/uploads/2022/03/20220225_143604-1.jpg,5,0,,3,museum,museum,966,overbroad_country_or_region; missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0264,NMSS2026R0274,Bolivian Air Force Museum,Q110536068,https://museoaeroespacialfab.wixsite.com:443/oficial,Inicio | MUSEO AEROESPACIAL DE LA FUERZA AÉREA BOLIVIANA,Latin America,Caribbean,IMG02,https://static.wixstatic.com/media/79e61d_3c6a77ac140745be9371b165ebce89f8~mv2.png,5,0,,3,museum,museum,676,overbroad_country_or_region; missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0265,NMSS2026R0262,MARTadero,Q117187627,https://martadero.org,Proyecto mARTadero - Arte y Cultura,Latin America,Caribbean,IMG02,https://martadero.org/wp-content/uploads/2019/02/marca-mARTadero-2017.jpg,4,0,,2,cultural_center,cultural center,794,overbroad_country_or_region; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0266,NMSS2026R0344,Kiosko Galería,Q117751921,https://kioskogaleria.com,KIOSKO Galería,Latin America,Caribbean,IMG02,https://kioskogaleria.com/wp-content/uploads/2023/03/cropped-KIOSKO_Galeria_icon_512-1.png,3,0,,1,gallery,gallery,518,overbroad_country_or_region; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0267,NMSS2026R0239,Alianza Francesa Sucre,Q138511532,https://sucre.alianzafrancesa.org.bo/,"Alianza Francesa Sucre - Escuela de idiomas, francés, Francia",Latin America,Caribbean,IMG02,https://sucre.alianzafrancesa.org.bo/wp-content/uploads/2020/12/cropped-7df32ab1-53ae-4ffe-a18a-dd757f4a8372final.jpeg,3,0,,1,gallery,gallery,665,overbroad_country_or_region; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0268,NMSS2026R0485,Southern Fuegian Railway,Q115044,https://trendelfindelmundo.com.ar/,"Tren del Fin del Mundo | Experiencia Única en Ushuaia, Argentina",Latin America,Caribbean,IMG02,https://trendelfindelmundo.com.ar/wp-content/uploads/2026/05/tren-del-fin-del-mundo-og.webp,5,0,,3,museum,museum,795,overbroad_country_or_region; missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0269,NMSS2026R0276,Museo de Historia Natural Noel Kempff Mercado,Q21493730,https://museonoelkempff.org/museo/,Museo de Historia Natural Noel Kempff Mercado,Latin America,Caribbean,IMG02,https://museonoelkempff.org/museo/#primaryimage,5,0,,3,museum,museum,845,overbroad_country_or_region; missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0270,NMSS2026R0461,Casa Museo Isla Negra,Q86277516,https://fundacionneruda.org/,Inicio - Fundación Pablo Neruda,Latin America,Caribbean,IMG02,https://fundacionneruda.org/#primaryimage,5,0,,3,museum,museum,680,overbroad_country_or_region; missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0271,NMSS2026R0315,Sustainable Bolivia,Q7649570,https://sustainablebolivia.org/,Sustainable Bolivia: Volunteer at the Bolivian Amazon,Latin America,Caribbean,IMG02,https://sustainablebolivia.org/wp-content/uploads/2011/08/Copia-de-DSC01975-e1498059156944-300x300.jpg,2,0,,2,cultural_center,cultural center,738,overbroad_country_or_region; generic_non_design_source; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0272,NMSS2026R0400,Centro Cultural profesor Bernardo Parra Leiva,Q86277612,https://putaendocultural.cl/,Putaendo Cultural,Latin America,Caribbean,IMG02,https://putaendocultural.cl/wp-content/uploads/2024/01/Brunette-sexy-girl-on-bed-with-phone-smiling-1024x683.jpg,5,0,,3,museum,museum,711,overbroad_country_or_region; missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0273,NMSS2026R0428,Chilean National Congress Library,Q5728032,https://www.bcn.cl:443/portal/,Biblioteca del Congreso Nacional de Chile- BCN,Latin America,Caribbean,IMG02,https://www.bcn.cl/static2/img/share-bcn.jpg,7,3,logo,2,library,library,1157,overbroad_country_or_region,manual_review_before_surface,review design relevance and geography before any rebuild,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0274,NMSS2026R0405,Centro de Cultura Tradicional Curarrehue,Q86281871,http://centrocurarrehue.blogspot.com/p/contacto.html,Centro de Cultura Tradicional Curarrehue: Contacto,Latin America,Caribbean,IMG02,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEg4U25d2R_XRPsNdPeAYn0Frtpr3wqnDEgGUWbAanZotvTN63pW1pHmM_hMigxN8sKGIVvL7Lr09hd1v0Fg4cgfE-aS_uq4sJ4lRsbfzpJQS5qP97Gt_nImDv_FDkNJ-yCpMRxbSHckBBeY/w1200-h630-p-k-no-nu/curarrehue.JPG,5,0,,3,museum,museum,768,overbroad_country_or_region; missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0275,NMSS2026R0410,Centro Nacional de Arte Contemporáneo Cerrillos,Q48695233,https://centronacionaldearte.cultura.gob.cl/,Centro Nacional de Arte Contemporáneo,Latin America,Caribbean,IMG02,https://centronacionaldearte.cultura.gob.cl/wp-content/themes/cerrillos/img/cnac-200.png,5,0,,3,museum,museum,672,overbroad_country_or_region; missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0276,NMSS2026R0340,Casa del Arte,Q5390424,https://pinacoteca.udec.cl/,Casa del Arte José Clemente Orozco,Latin America,Caribbean,IMG02,https://pinacoteca.udec.cl/wp-content/uploads/2023/04/pinacoteca-web.jpg,5,0,,3,museum,museum,572,overbroad_country_or_region; missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0277,NMSS2026R0448,Cineteca Nacional de Chile,Q54572178,http://www.cclm.cl/cineteca-nacional-de-chile/,Centro Cultural La Moneda | Cine - Centro Cultural La Moneda Cine - Centro Cultural La Moneda,Latin America,Caribbean,IMG02,https://cdn.cclm.cl/web/wp-content/uploads/2023/06/CCLM.jpg,8,4,cartel,2,library,library,830,overbroad_country_or_region,manual_review_before_surface,review design relevance and geography before any rebuild,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0278,NMSS2026R0494,Apparte del Arte,Q137186825,https://appartevuelve.wixsite.com/apparte/inicio,INICIO | apparte,Latin America,Caribbean,IMG02,"https://static.wixstatic.com/media/a764c2_dade09a2ad954426a9eb5d4d67e0bcb7%7Emv2.png/v1/fit/w_2500,h_1330,al_c/a764c2_dade09a2ad954426a9eb5d4d67e0bcb7%7Emv2.png",5,0,,3,museum,museum,527,overbroad_country_or_region; missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0279,NMSS2026R0437,Biblioteca Pública Barrial Fernando Gómez Martinez,Q139502285,https://bibliotecasmedellin.gov.co/,Inicio - Sistema de Bibliotecas Publicas de Medellín,Latin America,Caribbean,IMG02,https://bibliotecasmedellin.gov.co/wp-content/uploads/2024/12/destacada-web-2.png,4,0,,2,library,library,796,overbroad_country_or_region; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0280,NMSS2026R0405,Centro Nacional Recuperación Patrimonial MINSAL Unidad de Patrimonio,Q111998139,https://patrimoniodelasalud.minsal.cl/,Pagina Principal SEREMI - Patrimonio Cultural de la Salud,Latin America,Caribbean,IMG02,https://patrimoniodelasaludnuevo.minsal.cl/wp-content/uploads/2025/09/Sewell-300x225.jpg,5,0,,3,museum,museum,1080,overbroad_country_or_region; missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0281,NMSS2026R0577,Biblioteca Pública Municipal Milcíades Mariela Del Nilo,Q139834343,https://palmira.gov.co/,Inicio - Alcaldía de Palmira,Latin America,Caribbean,IMG02,https://palmira.gov.co/wp-content/plugins/ultimate-member/assets/img/default_avatar.jpg,4,0,,2,library,library,676,overbroad_country_or_region; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0282,NMSS2026R0670,Biblioteca Pública Municipal de Yumbo,Q139976959,https://www.imcy.gov.co/,Instituto Municipal de Cultura de Yumbo - IMCY — IMCY,Latin America,Caribbean,IMG02,https://www.imcy.gov.co/wp-content/uploads/2025/04/ventanaRendicionCuentas2025.jpg,4,0,,2,library,library,768,overbroad_country_or_region; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0283,NMSS2026R0702,Biblioteca Pública Ricardo Quintero Nieto,Q139679939,https://bibliotecaricardoqn.wordpress.com/,BIBLIOTECA PUBLICA RICARDO QUINTERO NIETO – PRESTACIÓN DE SERVICIOS BIBLIOTECARIOS Y PROMOCIÓN DE LA CULTURA,Latin America,Caribbean,IMG02,https://bibliotecaricardoqn.wordpress.com/wp-content/uploads/2024/08/cropped-whatsapp-image-2024-08-04-at-6.05.50-pm.jpeg?w=200,4,0,,2,library,library,820,overbroad_country_or_region; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0284,NMSS2026R0752,Casa Museo Santafé Sociedad de Mejoras Públicas de Medellín,Q137186776,https://www.zoologicosantafe.com/,Sinar567: Bonus Deposit Pulsa Tanpa Potongan Setiap Hari,Latin America,Caribbean,IMG02,https://www.zoologicosantafe.com/img/sinar567.png,0,0,,3,museum,museum,932,spam_or_seo_pollution; overbroad_country_or_region; missing_design_signal,quarantine_not_counted,exclude until source is replaced or manually repaired,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0285,NMSS2026R0746,Casa Museo Memoria Campesina,Q137186790,https://cosurca.coop/,Inicio - Cosurca,Latin America,Caribbean,IMG02,https://cosurca.coop/wp-content/uploads/2024/12/shop-02.png,5,0,,3,museum,museum,717,overbroad_country_or_region; missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0286,NMSS2026R0743,Casa Museo Fernando González Otraparte,Q137186801,https://www.otraparte.org/,La Otraparte de Fernando González • Otraparte.org,Latin America,Caribbean,IMG02,https://www.otraparte.org/wp-content/uploads/wordpress-imagen-generica-otraparte.jpg,5,0,,3,museum,museum,770,overbroad_country_or_region; missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0287,NMSS2026R0521,Biblioteca Departamental Jorge Garcés Borrero,Q5727746,https://www.bibliovalle.gov.co/,Inicio - BiblioValle,Latin America,Caribbean,IMG02,https://www.bibliovalle.gov.co/wp-content/uploads/2026/01/SIMO1.jpeg,13,9,comic; grafica; grafico,2,library,library,1290,overbroad_country_or_region,manual_review_before_surface,review design relevance and geography before any rebuild,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0288,NMSS2026R0748,Casa Museo Musical del Quindío,Q137186787,https://museomusicalquindio.com/,Centro de Documentación e Investigación Musical del Quindío,Latin America,Caribbean,IMG02,https://museomusicalquindio.com/wp-content/uploads/2025/08/IMG_9480-Personalizado.jpg,5,0,,3,museum,museum,783,overbroad_country_or_region; missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0289,NMSS2026R0735,Bogotá Museum of Modern Art,Q640718,https://www.mambogota.com/,Home - MAMBO Herramientas de accesibilidad Aumentar texto Disminuir texto Escala de grises Alto contraste Contraste negativo Fondo claro Subrayar enlaces Fuente legible Restablecer,Latin America,Caribbean,IMG02,https://www.mambogota.com/wp-content/uploads/2024/12/14947874_1254128624609097_205140180237699579_n.png,5,0,,3,museum,museum,1043,overbroad_country_or_region; missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0290,NMSS2026R0755,Casa Museo de la Memoria de los Derechos Humanos de las Mujeres del Magdalena Medio,Q137186803,https://www.organizacionfemeninapopular.org/,Inicio - Organización Femenina Popular,Latin America,Caribbean,IMG02,https://www.organizacionfemeninapopular.org/wp-content/uploads/2022/10/Home-imagenes.png,5,0,,3,museum,museum,860,overbroad_country_or_region; missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0291,NMSS2026R0758,Casa de la Cultura Luis Roncancio,Q139465965,https://sangilculturayturismo.com/,Instituto de Cultura y Turismo San Gil – Sitio Oficial del Instituto de Cultura y Turismo de San Gil,Latin America,Caribbean,IMG02,https://sangilculturayturismo.com/wp-content/uploads/2025/03/alcaldia_sangil.jpg,5,1,festival,2,library,library,1058,overbroad_country_or_region; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0292,NMSS2026R0761,Casa de la Memoria de la Costa Pacífica Nariñense,Q137186814,https://www.casamemoriatumaco.org/,Home - RinconesDeHistoria,Latin America,Caribbean,IMG02,https://www.casamemoriatumaco.org/wp-content/uploads/2024/11/pexels-photo-6980368.jpeg,5,0,,3,museum,museum,762,overbroad_country_or_region; missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0293,NMSS2026R0783,Congregación de Hermanas Misioneras de María Inmaculada y Santa Catalina de Sena Madre Laura,Q137186752,https://madrelaura.org/,"AGENOLX: Daftar Agen SBOBET Dan Link Alternatif Situs Parlay, Bola Mobile",Latin America,Caribbean,IMG02,https://imgstore.io/images/2025/03/08/SBOBET.jpeg?format=1500w,0,0,,3,museum,museum,972,spam_or_seo_pollution; overbroad_country_or_region; missing_design_signal,quarantine_not_counted,exclude until source is replaced or manually repaired,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0294,NMSS2026R0764,Centro Colombo Americano de Pereira,Q137186769,https://www.colombopereira.com/es/,"Cursos de inglés, experiencia y encuentro cultural.",Latin America,Caribbean,IMG02,https://www.colombopereira.com/es/{OGimagePGE},5,0,,3,museum,museum,725,overbroad_country_or_region; missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0295,NMSS2026R0793,Fundación Casa Tres Patios,Q117760791,https://www.casatrespatios.org/en,Fundación Casa Tres Patios | art and social justice,Latin America,Caribbean,IMG02,"https://static.wixstatic.com/media/0132e4_7c497dfacfc24161acb4061e72bdbce5~mv2.jpg/v1/fill/w_2500,h_1025,al_c/0132e4_7c497dfacfc24161acb4061e72bdbce5~mv2.jpg",4,0,,2,cultural_center,cultural center; foundation,818,overbroad_country_or_region; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0296,NMSS2026R0771,Centro Cultural Colombo Americano de Cali,Q137186768,https://www.colomboamericano.edu.co/,Inglés para todos - Centro Cultural Colombo Americano Cali,Latin America,Caribbean,IMG02,https://www.colomboamericano.edu.co/wp-content/uploads/2024/07/fachada-colombo-sede-morte.jpg,5,0,,3,museum,museum,815,overbroad_country_or_region; missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
