source_success_id,source_name,macro_region,country_or_region,country_qid,source_class,institutional_level,url,final_url,http_status,content_type,response_bytes,page_title,meta_description,detected_protocols,protocol_evidence,source_success_status,capture_scope,image_policy_next,rights_policy_next,next_item_capture_priority,period_start,period_end,period_bands,wikidata_qid,wikidata_url,access_date,notes
NMSS2026R0379,Museo S.E. Casa De La Moneda,Latin America / Caribbean,Argentina,Q414,museum,official_source_site,https://www.argentina.gob.ar/casademoneda/se-casa-de-moneda/museo,https://www.argentina.gob.ar/casademoneda/se-casa-de-moneda/museo,200,text/html; charset=utf-8,30172,Museo | Argentina.gob.ar,"*Una ventana al presente y al futuro* Desde 1927, el Museo de Casa de Moneda es un espacio destinado a preservar y poner en valor el patrimonio histórico y cultural que nuestra institución genera desde su fundación. Un recorrido por una importante colección numismática y filatélica, maquinarias, equipos y herramientas industriales le permitirá acercarse a la historia de la",IIIF;JSON-LD,IIIF:manifest.json; JSON-LD:schema.org,success,official source homepage metadata; no raw payload or image download,candidate IMG02/source-hosted route; IMG03 only after item-level open-rights evidence,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P0 item/image adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q65391601,https://www.wikidata.org/wiki/Q65391601,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0380,Museo archivo tecno educativo 'Lorenzo Raggio',Latin America / Caribbean,Argentina,Q414,museum,official_source_site,http://www.escuelaraggio.edu.ar/?q=node/44,http://www.escuelaraggio.edu.ar/?q=node/44,200,text/html,30207,Escuela Técnica Raggio,,WordPress REST;PDF,WordPress REST:wp-content; PDF:.pdf,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q65485165,https://www.wikidata.org/wiki/Q65485165,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0381,Museo de Arte Contemporáneo Buenos Aires,Latin America / Caribbean,Argentina,Q414,museum,official_source_site,http://www.macba.com.ar/,https://www.macba.com.ar/,200,text/html; charset=UTF-8,56921,MACBA,,RSS/Atom;JSON-LD;WordPress REST,RSS/Atom:application/rss+xml; JSON-LD:application/ld+json; WordPress REST:wp-json,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q6033856,https://www.wikidata.org/wiki/Q6033856,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0382,Museo de Arte Contemporáneo de Bahía Blanca,Latin America / Caribbean,Argentina,Q414,museum,official_source_site,http://2museos.bahia.gob.ar/,https://2museos.bahia.gob.ar/,200,text/html; charset=UTF-8,140000,2Museos- Bellas Artes y Contemporáneo - Bahía Blanca,http://2museos.bahia.gob.ar/wp-content/uploads/2024/06/logo-2-museos.png Contemporáneo,RSS/Atom;JSON-LD;WordPress REST,RSS/Atom:application/rss+xml; JSON-LD:application/ld+json; WordPress REST:wp-json,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q18221293,https://www.wikidata.org/wiki/Q18221293,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0383,Museo de Arte Contemporáneo de Salta,Latin America / Caribbean,Argentina,Q414,museum,official_source_site,https://culturasalta.gov.ar/organismos_cultura/m-a-c/,https://culturasalta.gov.ar/organismos_cultura/m-a-c/,200,text/html; charset=UTF-8,85552,Museo de Arte Contemporáneo - Ministerio de Educación y Cultura Museo de Arte Contemporáneo - Ministerio de Educación y Cultura,"El Museo de Arte Contemporáneo de Salta - mac - es una institución provincial dependiente de la Secretaria de Cultura, inaugurada en julio de 2004. Su objetivo principal es difundir, investigar, educar y exhibir la producción artística contemporánea, ofreciendo un espacio de reflexión y disfrute al público. Es centro de las acciones relativas a las",RSS/Atom;JSON-LD;WordPress REST,"RSS/Atom:rel=""alternate""; JSON-LD:application/ld+json; WordPress REST:wp-json",success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q6033843,https://www.wikidata.org/wiki/Q6033843,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0384,Museo de Arte Eduardo Minnicelli,Latin America / Caribbean,Argentina,Q414,museum,official_source_site,https://museominnicelli.santacruz.gob.ar/,https://museominnicelli.santacruz.gob.ar/,200,text/html; charset=utf-8,15382,MAEM | Museo de Arte Eduardo Minnicelli - inicio slider,"El Museo de Arte Eduardo Minnicelli se encuentra ubicado en Maipú 13, Río Gallegos, Santa Cruz, Argentina.",JSON-LD,JSON-LD:application/ld+json,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q84526366,https://www.wikidata.org/wiki/Q84526366,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0385,Museo de Castro Barros,Latin America / Caribbean,Argentina,Q414,museum,official_source_site,https://museocastrobarros.wordpress.com/,https://museocastrobarros.wordpress.com/,200,text/html; charset=UTF-8,140000,Museo Castro Barros – Museo provincial que custodia la memoria del Prócer de la Independencia Pedro Ignacio de Castro Barros y del Pueblo de Chuquis.,Museo provincial que custodia la memoria del Prócer de la Independencia Pedro Ignacio de Castro Barros y del Pueblo de Chuquis.,RSS/Atom;JSON-LD;WordPress REST;PDF,RSS/Atom:application/rss+xml; JSON-LD:schema.org; WordPress REST:wp-content; PDF:.pdf,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q111981883,https://www.wikidata.org/wiki/Q111981883,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0386,Museo de Ciencia y Técnica,Latin America / Caribbean,Argentina,Q414,museum,official_source_site,https://www.fi.uba.ar/institucional/secretarias/secretaria-de-relaciones-institucionales/museo-de-ciencia-y-tecnica,https://www.fi.uba.ar/institucional/secretarias/secretaria-de-relaciones-institucionales/museo-de-ciencia-y-tecnica,200,text/html; charset=utf-8,36561,FIUBA | Museo de Ciencia y Técnica,Facultad de Ingeniería de la Universidad de Buenos Aires - República Argentina,Static JS App;PDF,Static JS App:_next/static; PDF:.pdf,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 manual item capture,1900,2026,1931-1970; 1971-2000; 2001-2026,Q65483342,https://www.wikidata.org/wiki/Q65483342,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0387,Museo de Ciencias Naturales Augusto Gustavo Schulz,Latin America / Caribbean,Argentina,Q414,museum,official_source_site,http://museoschulz.blogspot.com/,http://museoschulz.blogspot.com/,200,text/html; charset=UTF-8,40515,"Museo de Ciencias Naturales ""Dr. Augusto Schulz""","Único en el Chaco, con testimonios sobre suelo, flora, fauna y fósiles del territorio chaqueño.",RSS/Atom;JSON-LD,RSS/Atom:application/rss+xml; JSON-LD:schema.org,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q111972644,https://www.wikidata.org/wiki/Q111972644,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0388,Museo de Esculturas Luis Perlotti,Latin America / Caribbean,Argentina,Q414,museum,official_source_site,https://www.buenosaires.gob.ar/museos/museo-de-esculturas-luis-perlotti,https://buenosaires.gob.ar/gcaba_historico/museos/museo-de-esculturas-luis-perlotti,200,text/html; charset=UTF-8,47497,Museo de Esculturas Luis Perlotti | Buenos Aires Ciudad - Gobierno de la Ciudad Autónoma de Buenos Aires,"Se encuentra ubicado en el barrio de Caballito y lleva su nombre en homenaje al escultor argentino Luis Perlotti quien residió en el lugar. El edificio estuvo en obras desde el 2003 hasta el 2008, año en que fue reinaugurado.",JSON-LD,JSON-LD:schema.org,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q21573457,https://www.wikidata.org/wiki/Q21573457,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0389,"Museo de Farmacobotánica ""Juan A. Domínguez""",Latin America / Caribbean,Argentina,Q414,museum,official_source_site,https://es-la.facebook.com/museofarmacobotanica/,https://es-la.facebook.com/museofarmacobotanica/,200,"text/html; charset=""utf-8""",140000,"Museo de Farmacobotánica ""Juan A. Domínguez"" | Buenos Aires","Museo de Farmacobotánica ""Juan A. Domínguez"", Buenos Aires. 2.566 Me gusta · 6 personas están hablando de esto · 225 personas estuvieron aquí. El Museo...",IIIF;RSS/Atom;Static JS App,"IIIF:rel=""manifest""; RSS/Atom:rel=""alternate""; Static JS App:vite",success,official source homepage metadata; no raw payload or image download,candidate IMG02/source-hosted route; IMG03 only after item-level open-rights evidence,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P0 item/image adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q52575624,https://www.wikidata.org/wiki/Q52575624,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0390,"Museo de Farmacobotánica ""Juan A. Domínguez""",Latin America / Caribbean,Argentina,Q414,museum,official_source_site,http://farmacobotanica.org/,http://farmacobotanica.org/,200,text/html; charset=UTF-8,19313,"Museo de Farmacobotánica Juan A. Domínguez""",,,,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 manual item capture,1900,2026,1931-1970; 1971-2000; 2001-2026,Q52575624,https://www.wikidata.org/wiki/Q52575624,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0391,Museo de Informática de la República Argentina,Latin America / Caribbean,Argentina,Q414,museum,official_source_site,http://museodeinformatica.org.ar,https://museodeinformatica.org.ar/,200,text/html; charset=UTF-8,52417,Museo de Informática de la República Argentina,,RSS/Atom;WordPress REST,RSS/Atom:application/rss+xml; WordPress REST:wp-json,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q16609930,https://www.wikidata.org/wiki/Q16609930,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0392,Museo de Sitio UNC,Latin America / Caribbean,Argentina,Q414,museum,official_source_site,https://centrocultural.unc.edu.ar/,https://centrocultural.unc.edu.ar/,200,text/html; charset=UTF-8,84237,Centro Cultural UNC – Centro Cultural de la Universdad Nacional de Córdoba,Sitio del Centro Cultural de la Universidad Nacional de Córdoba,WordPress REST,WordPress REST:wp-json,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q130611069,https://www.wikidata.org/wiki/Q130611069,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0393,Museo de la Fundación Romulo Raggio,Latin America / Caribbean,Argentina,Q414,museum,official_source_site,http://www.fund-romuloraggio.org.ar/centro.html,http://www.fund-romuloraggio.org.ar/centro.html,200,text/html,6706,El Museo :: Fundacion Rómulo Raggio,,,,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 manual item capture,1900,2026,1931-1970; 1971-2000; 2001-2026,Q30591511,https://www.wikidata.org/wiki/Q30591511,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0394,Museo de la Imaginación y el Juego,Latin America / Caribbean,Argentina,Q414,museum,official_source_site,https://buenosaires.gob.ar/cultura/museos/museo-de-la-imaginacion-y-el-juego,https://buenosaires.gob.ar/gcaba_historico/culturamuseos/museo-de-la-imaginacion-y-el-juego,200,text/html; charset=UTF-8,45250,Museo de la Imaginación y el Juego | Buenos Aires Ciudad - Gobierno de la Ciudad Autónoma de Buenos Aires,,JSON-LD,JSON-LD:schema.org,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q130629812,https://www.wikidata.org/wiki/Q130629812,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0395,Museo de la Legislatura,Latin America / Caribbean,Argentina,Q414,museum,official_source_site,https://www.legislatura.gov.ar/seccion/museo-de-la-legislatura.html,https://www.legislatura.gov.ar/seccion/museo-de-la-legislatura.html,200,text/html,78,Museo de la Legislatura,,,,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 manual item capture,1900,2026,1931-1970; 1971-2000; 2001-2026,Q112061516,https://www.wikidata.org/wiki/Q112061516,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0396,Museo de la Memoria (Rosario),Latin America / Caribbean,Argentina,Q414,museum,official_source_site,http://www.museodelamemoria.gob.ar/,http://www.museodelamemoria.gob.ar/,200,text/html; charset=UTF-8,14360,Museo de la Memoria,Museo de la Memoria,,,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 manual item capture,1900,2026,1931-1970; 1971-2000; 2001-2026,Q16609965,https://www.wikidata.org/wiki/Q16609965,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0397,Museo de la Memoria (Rosario),Latin America / Caribbean,Argentina,Q414,museum,official_source_site,https://www.museodelamemoria.gob.ar/,https://www.museodelamemoria.gob.ar/,200,text/html; charset=UTF-8,14360,Museo de la Memoria,Museo de la Memoria,,,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 manual item capture,1900,2026,1931-1970; 1971-2000; 2001-2026,Q16609965,https://www.wikidata.org/wiki/Q16609965,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0398,Museo de las Escuelas,Latin America / Caribbean,Argentina,Q414,museum,official_source_site,https://www.buenosaires.gob.ar/educacion/gestion-cultural/museo-de-las-escuelas,https://buenosaires.gob.ar/gcaba_historico/educacion/gestion-cultural/museo-de-las-escuelas,200,text/html; charset=UTF-8,44926,Museo de las Escuelas | Buenos Aires Ciudad - Gobierno de la Ciudad Autónoma de Buenos Aires,"Un museo participativo e interactivo pensado para que los visitantes de todas las generaciones encuentren significados personales en la historia social de la educación argentina. Ganador del ""I Premio Iberoamericano de Educación y Museos"" (2010).",JSON-LD,JSON-LD:schema.org,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q65391616,https://www.wikidata.org/wiki/Q65391616,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0399,Museo de las Esculturas Urbanas del Mundo,Latin America / Caribbean,Argentina,Q414,museum,official_source_site,http://www.fundacionurunday.org/proyectos_museum.php,https://www.fundacionurunday.org/proyectos_museum.php,200,text/html; charset=UTF-8,18800,Fundación Urunday,,,,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 manual item capture,1900,2026,1931-1970; 1971-2000; 2001-2026,Q111981658,https://www.wikidata.org/wiki/Q111981658,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0400,Museo de los Niños Abasto,Latin America / Caribbean,Argentina,Q414,museum,official_source_site,http://www.museoabasto.org.ar/,https://www.museoabasto.org.ar/,200,text/html,3192,: : Museo de los niños : : Abasto,Bienvenido a la pagina web del museo de los niños,IIIF;Static JS App,IIIF:manifest.json; Static JS App:webpack,success,official source homepage metadata; no raw payload or image download,candidate IMG02/source-hosted route; IMG03 only after item-level open-rights evidence,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P0 item/image adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q63616667,https://www.wikidata.org/wiki/Q63616667,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0401,Museo del Archivo Nacional de la Memoria,Latin America / Caribbean,Argentina,Q414,museum,official_source_site,https://www.argentina.gob.ar/anm/museo,https://www.argentina.gob.ar/anm/museo,200,text/html; charset=utf-8,31172,Museo del Archivo Nacional de la Memoria | Argentina.gob.ar,"Un espacio destinado a hacer conocer su acervo documental de procesos históricos nacionales e internacionales, con foco en los esquemas autoritarios de gobierno y las violaciones a los derechos humanos.",IIIF;JSON-LD,IIIF:manifest.json; JSON-LD:schema.org,success,official source homepage metadata; no raw payload or image download,candidate IMG02/source-hosted route; IMG03 only after item-level open-rights evidence,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P0 item/image adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q112061869,https://www.wikidata.org/wiki/Q112061869,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0402,Museo del Automovil,Latin America / Caribbean,Argentina,Q414,museum,official_source_site,http://www.museodelautomovil.com/,https://www.museodelautomovil.com/,200,text/html,35035,Fundación Museo del Automóvil - Fundación Museo del Automóvil,"La Fundación museo del Automóvil es una Institución sin fines de lucro, ubicada en la calle Irigoyen 2265 de Capital Federal, que brinda un espacio de recreación histórico y cultural para la familia y estudiantes de todas las edades.",RSS/Atom,"RSS/Atom:rel=""alternate""",success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q42378469,https://www.wikidata.org/wiki/Q42378469,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0403,Museo del Automóvil,Latin America / Caribbean,Argentina,Q414,museum,official_source_site,http://www.museodelautomovil.com.ar,https://www.museodelautomovil.com.ar/,200,text/html,35035,Fundación Museo del Automóvil - Fundación Museo del Automóvil,"La Fundación museo del Automóvil es una Institución sin fines de lucro, ubicada en la calle Irigoyen 2265 de Capital Federal, que brinda un espacio de recreación histórico y cultural para la familia y estudiantes de todas las edades.",RSS/Atom,"RSS/Atom:rel=""alternate""",success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q64461426,https://www.wikidata.org/wiki/Q64461426,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0404,Museo del Automóvil Club Argentino,Latin America / Caribbean,Argentina,Q414,museum,official_source_site,https://www.aca.org.ar/museo/,https://www.aca.org.ar/museo/,200,text/html,140000,Museo | Automóvil Club Argentino,Encontrá¡ las reliquias que rinden homenaje a los pioneros y propulsores del automovilismo deportivo y turístico en el museo del ACA.,RSS/Atom;WordPress REST;PDF,"RSS/Atom:rel=""alternate""; WordPress REST:wp-json; PDF:.pdf",success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q63442073,https://www.wikidata.org/wiki/Q63442073,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0405,Museo del Cine Pablo Ducrós Hicken,Latin America / Caribbean,Argentina,Q414,museum,official_source_site,http://www.buenosaires.gob.ar/museodelcine,https://buenosaires.gob.ar/gcaba_historico/cultura/museos/museodelcine,200,text/html; charset=UTF-8,44438,Museo del Cine Pablo Ducrós Hicken | Buenos Aires Ciudad - Gobierno de la Ciudad Autónoma de Buenos Aires,"Está dedicado a la preservación, investigación y difusión del patrimonio audiovisual argentino. Cuenta con una sala de proyecciones para 60 personas y una colección dedicada a la historia del cine argentino. También contiene una biblioteca y videoteca con más de 90 mil rollos de película.",JSON-LD,JSON-LD:schema.org,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q6034410,https://www.wikidata.org/wiki/Q6034410,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0406,Museo del Convento Franciscano,Latin America / Caribbean,Argentina,Q414,museum,official_source_site,https://ofm.org.ar/patrimonio/museo-franciscano-mons-fray-jose-maria-bottaro/,https://ofm.org.ar/patrimonio/museo-franciscano-mons-fray-jose-maria-bottaro/,200,text/html; charset=UTF-8,140000,Museo Franciscano Mons. Fray José María Bottaro - OFM,Composición,RSS/Atom;JSON-LD;WordPress REST;Static JS App;PDF,RSS/Atom:application/rss+xml; JSON-LD:application/ld+json; WordPress REST:wp-json; Static JS App:webpack; PDF:.pdf,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q134582734,https://www.wikidata.org/wiki/Q134582734,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0407,Museo del Estudio Jurídico,Latin America / Caribbean,Argentina,Q414,museum,official_source_site,https://museodelestudiojuridico.blogspot.com/,https://museodelestudiojuridico.blogspot.com/,200,text/html; charset=UTF-8,140000,Museo del Estudio Juridico,,RSS/Atom;JSON-LD,RSS/Atom:application/rss+xml; JSON-LD:schema.org,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q56316213,https://www.wikidata.org/wiki/Q56316213,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0408,Museo del Fin del Mundo,Latin America / Caribbean,Argentina,Q414,museum,official_source_site,https://mfm.tierradelfuego.gob.ar,https://mfm.tierradelfuego.gob.ar,200,text/html; charset=UTF-8,138549,Museo del Fin del Mundo,Museo del Fin del Mundo,RSS/Atom;JSON-LD;WordPress REST,RSS/Atom:application/rss+xml; JSON-LD:schema.org; WordPress REST:wp-json,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q1653672,https://www.wikidata.org/wiki/Q1653672,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0409,Museo del Libro Gardel y su Tiempo,Latin America / Caribbean,Argentina,Q414,museum,official_source_site,http://museolibrogardel.blogspot.com/,https://museolibrogardel.blogspot.com/,200,text/html; charset=UTF-8,108668,"Museo Virtual del Libro ""Gardel y su Tiempo""","Museo Virtual del Libro ""Gardel y su Tiempo""",RSS/Atom,RSS/Atom:application/rss+xml,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q6034452,https://www.wikidata.org/wiki/Q6034452,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0410,Museo del Senado de la Nación,Latin America / Caribbean,Argentina,Q414,museum,official_source_site,https://www.senado.gob.ar/micrositios/Museo,https://www.senado.gob.ar/micrositios/Museo,200,text/html; charset=UTF-8,140000,Honorable Senado de la Nación Argentina,Hsn. Honorable senado de la nacion argentina.,,,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 manual item capture,1900,2026,1931-1970; 1971-2000; 2001-2026,Q65486230,https://www.wikidata.org/wiki/Q65486230,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0411,Museum Workshop FERROWHITE Bahía Blanca,Latin America / Caribbean,Argentina,Q414,museum,official_source_site,http://ferrowhite.bahiablanca.gov.ar/,https://www.bahia.gob.ar/,200,text/html; charset=UTF-8,140000,"Municipio de Bahía Blanca (Buenos Aires, Argentina) | Municipio de Bahía Blanca",Municipio de Bahía Blanca,RSS/Atom;WordPress REST,RSS/Atom:application/rss+xml; WordPress REST:wp-json,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q18224372,https://www.wikidata.org/wiki/Q18224372,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0412,Museum and Library of the House of the Agreement of San Nicolás,Latin America / Caribbean,Argentina,Q414,museum,official_source_site,https://museodelacuerdo.cultura.gob.ar/,https://museodelacuerdo.cultura.gob.ar/,200,text/html; charset=utf-8,40553,Museo Nacional Casa del Acuerdo,"La Casa del Acuerdo de San Nicolás, declarada monumento histórico nacional, alberga la memoria de la reunión que celebraran los gobernadores de las provincias en 1852 y la firma del histórico Acuerdo que precedió a la Constitución Nacional.",,,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 manual item capture,1900,2026,1931-1970; 1971-2000; 2001-2026,Q84507481,https://www.wikidata.org/wiki/Q84507481,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
