cluster_key,candidate_rank,surface_id,capture_id,year,title,region,theme,source_family,source_name,image_state,proposed_relation_role,recommended_next_action,anchor_review_score,anchor_strength_score,source_depth_score,relation_density_score,text_depth_score,design_object_confidence_score,risk_pressure_score,editorial_need_score,risk_flags,positive_flags,candidate_use,manual_check
Italy|Modern typography and layout|Wikimedia Commons|1850-1854,5,SURF-CRG2026R0017,CRG2026R0017,1850,ITA 1870 MiNr0P04 pm B002a.jpg,Western and Central Europe,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / ITA 1870 MiNr0P04 pm B002a.jpg / page 63942475,IMG03,card_context_candidate,downgrade_to_card_candidate,5.95,51,73,35,98,66,44,2,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; commons_file_source,design; graphic; visual communication,context_or_card_support_candidate,candidate only; do not apply role automatically
Italy|Modern typography and layout|Wikimedia Commons|1870-1874,1,SURF-CRG2026R0066,CRG2026R0066,1874,Italy1874esteroovpt1cent.jpg,Western and Central Europe,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Italy1874esteroovpt1cent.jpg / page 7522039,IMG03,card_context_candidate,downgrade_to_card_candidate,11.45,56,80,35,100,78,44,0,stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; typography; visual communication,context_or_card_support_candidate,candidate only; do not apply role automatically
Italy|Modern typography and layout|Wikimedia Commons|1870-1874,2,SURF-CRG2026R0064,CRG2026R0064,1874,Italy Estero 1874 Sc8.jpg,Western and Central Europe,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Italy Estero 1874 Sc8.jpg / page 20472021,IMG03,card_context_candidate,downgrade_to_card_candidate,11.45,56,80,35,100,78,44,0,stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; typography; visual communication,context_or_card_support_candidate,candidate only; do not apply role automatically
Italy|Modern typography and layout|Wikimedia Commons|1870-1874,3,SURF-CRG2026R0062,CRG2026R0062,1874,Italy Estero 1874 Sc10u.jpg,Western and Central Europe,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Italy Estero 1874 Sc10u.jpg / page 20471909,IMG03,card_context_candidate,downgrade_to_card_candidate,11.45,56,80,35,100,78,44,0,stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; typography; visual communication,context_or_card_support_candidate,candidate only; do not apply role automatically
Italy|Modern typography and layout|Wikimedia Commons|1870-1874,4,SURF-CRG2026R0060,CRG2026R0060,1874,Italy Estero 1874 Sc1.jpg,Western and Central Europe,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Italy Estero 1874 Sc1.jpg / page 20472022,IMG03,card_context_candidate,downgrade_to_card_candidate,7.25,52,59,47,94,78,44,6,stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; typography; visual communication,context_or_card_support_candidate,candidate only; do not apply role automatically
Italy|Modern typography and layout|Wikimedia Commons|1870-1874,5,SURF-CRG2026R0063,CRG2026R0063,1874,Italy Estero 1874 Sc2u.jpg,Western and Central Europe,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Italy Estero 1874 Sc2u.jpg / page 20472023,IMG03,card_context_candidate,downgrade_to_card_candidate,4.25,46,42,35,80,78,26,20,stamp_or_philatelic:stamp; commons_file_source,design; graphic; typography; visual communication,context_or_card_support_candidate,candidate only; do not apply role automatically
Italy|Modern typography and layout|Wikimedia Commons|1880-1884,1,SURF-CRG2026R0086,CRG2026R0086,1884,ITA 1890 MiNr0063 mt B002.jpg,Western and Central Europe,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / ITA 1890 MiNr0063 mt B002.jpg / page 62304385,IMG03,card_context_candidate,downgrade_to_card_candidate,4.25,49,80,17,100,66,44,0,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; commons_file_source,design; graphic; visual communication,context_or_card_support_candidate,candidate only; do not apply role automatically
Italy|Modern typography and layout|Wikimedia Commons|1880-1884,2,SURF-CRG2026R0087,CRG2026R0087,1884,ITA 1890 MiNr0064 pm B002.jpg,Western and Central Europe,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / ITA 1890 MiNr0064 pm B002.jpg / page 62303269,IMG03,card_context_candidate,downgrade_to_card_candidate,1.85,47,80,5,100,66,44,0,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; commons_file_source,design; graphic; visual communication,context_or_card_support_candidate,candidate only; do not apply role automatically
Italy|Modern typography and layout|Wikimedia Commons|1885-1889,1,SURF-CRG2026R0101,CRG2026R0101,1886,ITA 1890 MiNr0061 pm B002.jpg,Western and Central Europe,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / ITA 1890 MiNr0061 pm B002.jpg / page 62301342,IMG03,card_context_candidate,downgrade_to_card_candidate,3.5,49,80,12,100,66,44,0,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; commons_file_source,design; graphic; visual communication,context_or_card_support_candidate,candidate only; do not apply role automatically
Italy|Modern typography and layout|Wikimedia Commons|1890-1894,1,SURF-CRG2026R0128,CRG2026R0128,1890,ITA 1893 MiNrP019 pm B002.jpg,Western and Central Europe,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / ITA 1893 MiNrP019 pm B002.jpg / page 63859771,IMG03,card_context_candidate,downgrade_to_card_candidate,5.15,50,77,25,100,66,44,0,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; commons_file_source,design; graphic; visual communication,context_or_card_support_candidate,candidate only; do not apply role automatically
Italy|Modern typography and layout|Wikimedia Commons|1890-1894,2,SURF-CRG2026R0125,CRG2026R0125,1890,ITA 1890 MiNr0P05 pm B002.jpg,Western and Central Europe,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / ITA 1890 MiNr0P05 pm B002.jpg / page 63920566,IMG03,card_context_candidate,downgrade_to_card_candidate,1.85,47,59,37,94,66,44,6,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; commons_file_source,design; graphic; visual communication,context_or_card_support_candidate,candidate only; do not apply role automatically
Italy|Modern typography and layout|Wikimedia Commons|1890-1894,3,SURF-CRG2026R0146,CRG2026R0146,1894,ITA 1894 MiNr0P22 pm B002.jpg,Western and Central Europe,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / ITA 1894 MiNr0P22 pm B002.jpg / page 63771390,IMG03,card_context_candidate,downgrade_to_card_candidate,-4.25,41,50,25,87,66,44,13,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; commons_file_source,design; graphic; visual communication,context_or_card_support_candidate,candidate only; do not apply role automatically
Italy|Modern typography and layout|Wikimedia Commons|1890-1894,4,SURF-CRG2026R0124,CRG2026R0124,1890,ITA 1890 MiNr0P018 pm B002a.jpg,Western and Central Europe,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / ITA 1890 MiNr0P018 pm B002a.jpg / page 63967801,IMG03,card_context_candidate,downgrade_to_card_candidate,-4.35,41,50,25,86,66,44,14,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; commons_file_source,design; graphic; visual communication,context_or_card_support_candidate,candidate only; do not apply role automatically
Italy|Modern typography and layout|Wikimedia Commons|1890-1894,5,SURF-CRG2026R0127,CRG2026R0127,1890,ITA 1890 MiNr0P08b pm B002.jpg,Western and Central Europe,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / ITA 1890 MiNr0P08b pm B002.jpg / page 63946439,IMG03,card_context_candidate,downgrade_to_card_candidate,-4.55,41,49,25,86,66,44,14,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; commons_file_source,design; graphic; visual communication,context_or_card_support_candidate,candidate only; do not apply role automatically
Italy|Modern typography and layout|Wikimedia Commons|1900-1904,1,SURF-CRG2026R0186,CRG2026R0186,1901,ITA-DA 1919 MiNr0002 mt B002a.jpg,Western and Central Europe,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / ITA-DA 1919 MiNr0002 mt B002a.jpg / page 77213860,IMG03,card_context_candidate,downgrade_to_card_candidate,2.9,48,80,10,100,66,44,0,stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,context_or_card_support_candidate,candidate only; do not apply role automatically
Italy|Modern typography and layout|Wikimedia Commons|1900-1904,2,SURF-CRG2026R0185,CRG2026R0185,1901,ITA-DA 1919 MiNr0001 mt B002.jpg,Western and Central Europe,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / ITA-DA 1919 MiNr0001 mt B002.jpg / page 77206534,IMG03,card_context_candidate,downgrade_to_card_candidate,2.9,48,80,10,100,66,44,0,stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,context_or_card_support_candidate,candidate only; do not apply role automatically
Italy|Modern typography and layout|Wikimedia Commons|1900-1904,3,SURF-CRG2026R0198,CRG2026R0198,1903,ITA 1903 MiNr0085 pm B002a.jpg,Western and Central Europe,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / ITA 1903 MiNr0085 pm B002a.jpg / page 62440808,IMG03,card_context_candidate,downgrade_to_card_candidate,2.9,48,80,10,100,66,44,0,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; commons_file_source,design; graphic; visual communication,context_or_card_support_candidate,candidate only; do not apply role automatically
Italy|Modern typography and layout|Wikimedia Commons|1905-1909,1,SURF-CRG2026R0213,CRG2026R0213,1906,ITA 1906-MiNr0089 pm B002.jpg,Western and Central Europe,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / ITA 1906-MiNr0089 pm B002.jpg / page 62381012,IMG03,card_context_candidate,downgrade_to_card_candidate,12.8,57,80,42,100,78,44,0,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; commons_file_source,design; graphic; print; visual communication,context_or_card_support_candidate,candidate only; do not apply role automatically
Italy|Modern typography and layout|Wikimedia Commons|1905-1909,2,SURF-CRG2026R0216,CRG2026R0216,1906,ITA-LV 1907 MiNrLV007 pm B002.jpg,Western and Central Europe,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / ITA-LV 1907 MiNrLV007 pm B002.jpg / page 63411893,IMG03,card_context_candidate,downgrade_to_card_candidate,10.4,55,80,30,100,78,44,0,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; commons_file_source,design; graphic; print; visual communication,context_or_card_support_candidate,candidate only; do not apply role automatically
Italy|Modern typography and layout|Wikimedia Commons|1905-1909,3,SURF-CRG2026R0214,CRG2026R0214,1906,ITA 1919 MiNr0130 pm B002.jpg,Western and Central Europe,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / ITA 1919 MiNr0130 pm B002.jpg / page 62452620,IMG03,card_context_candidate,downgrade_to_card_candidate,10.4,55,80,30,100,78,44,0,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; commons_file_source,design; graphic; print; visual communication,context_or_card_support_candidate,candidate only; do not apply role automatically
Italy|Modern typography and layout|Wikimedia Commons|1905-1909,4,SURF-CRG2026R0212,CRG2026R0212,1906,ITA 1906 MiNr0088 pm B002.jpg,Western and Central Europe,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / ITA 1906 MiNr0088 pm B002.jpg / page 62379809,IMG03,card_context_candidate,downgrade_to_card_candidate,10.4,55,80,30,100,78,44,0,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; commons_file_source,design; graphic; print; visual communication,context_or_card_support_candidate,candidate only; do not apply role automatically
Italy|Modern typography and layout|Wikimedia Commons|1905-1909,5,SURF-CRG2026R0227,CRG2026R0227,1908,ITA 1908 MiNr0093 pm B002a.jpg,Western and Central Europe,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / ITA 1908 MiNr0093 pm B002a.jpg / page 62500330,IMG03,card_context_candidate,downgrade_to_card_candidate,9.5,54,80,42,100,66,44,0,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; commons_file_source,design; graphic; visual communication,context_or_card_support_candidate,candidate only; do not apply role automatically
Italy|Modern typography and layout|Wikimedia Commons|1910-1914,1,SURF-CRG2026R0242,CRG2026R0242,1910,ITA-ERI 1916 Minr0048 pm B002a.jpg,Western and Central Europe,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / ITA-ERI 1916 Minr0048 pm B002a.jpg / page 76628675,IMG03,card_context_candidate,downgrade_to_card_candidate,8.15,50,80,5,100,66,26,0,stamp_or_philatelic:stamp; commons_file_source,design; graphic; visual communication,context_or_card_support_candidate,candidate only; do not apply role automatically
Italy|Modern typography and layout|Wikimedia Commons|1920-1924,1,SURF-CRG2026R0415,CRG2026R0415,1923,ITA 1923 FiscStHotelTax pm B002.jpg,Western and Central Europe,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / ITA 1923 FiscStHotelTax pm B002.jpg / page 63659908,IMG03,card_context_candidate,downgrade_to_card_candidate,14.15,55,80,35,100,66,26,0,stamp_or_philatelic:stamp; commons_file_source,design; graphic; visual communication,context_or_card_support_candidate,candidate only; do not apply role automatically
Italy|Modern typography and layout|Wikimedia Commons|1920-1924,2,SURF-CRG2026R0385,CRG2026R0385,1920,ITA 1925 MiNr0228 pm B002a.jpg,Western and Central Europe,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / ITA 1925 MiNr0228 pm B002a.jpg / page 63772312,IMG03,card_context_candidate,downgrade_to_card_candidate,10.55,55,80,47,100,66,44,0,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; commons_file_source,design; graphic; visual communication,context_or_card_support_candidate,candidate only; do not apply role automatically
Italy|Modern typography and layout|Wikimedia Commons|1920-1924,3,SURF-CRG2026R0416,CRG2026R0416,1923,ITA 1930 MiNr0334 pm B002.jpg,Western and Central Europe,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / ITA 1930 MiNr0334 pm B002.jpg / page 77237501,IMG03,card_context_candidate,downgrade_to_card_candidate,8.15,53,80,35,100,66,44,0,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; commons_file_source,design; graphic; visual communication,context_or_card_support_candidate,candidate only; do not apply role automatically
Italy|Modern typography and layout|Wikimedia Commons|1920-1924,4,SURF-CRG2026R0386,CRG2026R0386,1920,ITA 1926 MiNr0247 pm B002.jpg,Western and Central Europe,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / ITA 1926 MiNr0247 pm B002.jpg / page 63840267,IMG03,card_context_candidate,downgrade_to_card_candidate,8.15,53,80,35,100,66,44,0,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; commons_file_source,design; graphic; visual communication,context_or_card_support_candidate,candidate only; do not apply role automatically
Italy|Modern typography and layout|Wikimedia Commons|1920-1924,5,SURF-CRG2026R0384,CRG2026R0384,1920,ITA 1922 MiNr0160 pm B002.jpg,Western and Central Europe,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / ITA 1922 MiNr0160 pm B002.jpg / page 63339969,IMG03,card_context_candidate,downgrade_to_card_candidate,8.15,53,80,35,100,66,44,0,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; commons_file_source,design; graphic; visual communication,context_or_card_support_candidate,candidate only; do not apply role automatically
Italy|Modern typography and layout|Wikimedia Commons|1925-1929,1,SURF-CRG2026R0527,CRG2026R0527,1929,Stamp of Aegean Islands - 1929 - Colnect 399895 - Views - Crusader kneeling in prayer.jpeg,Western and Central Europe,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Aegean Islands - 1929 - Colnect 399895 - Views - Crusader kneeling in prayer.jpeg / page 115643453,IMG03,card_context_candidate,downgrade_to_card_candidate,8.15,53,80,35,100,66,44,0,stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,context_or_card_support_candidate,candidate only; do not apply role automatically
Italy|Modern typography and layout|Wikimedia Commons|1925-1929,2,SURF-CRG2026R0528,CRG2026R0528,1929,Stamp of Aegean Islands - 1929 - Colnect 413973 - Views - Christian knight.jpeg,Western and Central Europe,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Aegean Islands - 1929 - Colnect 413973 - Views - Christian knight.jpeg / page 115643478,IMG03,card_context_candidate,downgrade_to_card_candidate,7.95,53,79,35,100,66,44,0,stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,context_or_card_support_candidate,candidate only; do not apply role automatically
Italy|Modern typography and layout|Wikimedia Commons|1925-1929,3,SURF-CAW2026R01631,CAW2026R01631,1929,Stamp of Aegean Islands - 1929 - Colnect 413742 - Rhodes.jpeg,Western and Central Europe,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Aegean Islands - 1929 - Colnect 413742 - Rhodes.jpeg / page 115643467,IMG03,card_context_candidate,downgrade_to_card_candidate,4.25,52,80,47,100,66,62,0,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,context_or_card_support_candidate,candidate only; do not apply role automatically
Italy|Modern typography and layout|Wikimedia Commons|1925-1929,4,SURF-CRG2026R0523,CRG2026R0523,1929,ITA 1929-MiNr0319 pm B002.jpg,Western and Central Europe,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / ITA 1929-MiNr0319 pm B002.jpg / page 63202669,IMG03,card_context_candidate,downgrade_to_card_candidate,4.25,52,80,47,100,66,62,0,stamp_or_philatelic:commemorative; stamp_or_philatelic:postage; stamp_or_philatelic:stamp; commons_file_source,design; graphic; visual communication,context_or_card_support_candidate,candidate only; do not apply role automatically
Italy|Modern typography and layout|Wikimedia Commons|1925-1929,5,SURF-CAW2026R01632,CAW2026R01632,1929,Stamp of Aegean Islands - 1929 - Colnect 413974 - Rhodes.jpeg,Western and Central Europe,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Aegean Islands - 1929 - Colnect 413974 - Rhodes.jpeg / page 115643483,IMG03,card_context_candidate,downgrade_to_card_candidate,1.85,50,80,35,100,66,62,0,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,context_or_card_support_candidate,candidate only; do not apply role automatically
Italy|Modern typography and layout|Wikimedia Commons|1930-1934,1,SURF-CRG2026R0546,CRG2026R0546,1930,ITA 1930 MiNr0327 pm B002.jpg,Western and Central Europe,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / ITA 1930 MiNr0327 pm B002.jpg / page 63028477,IMG03,card_context_candidate,downgrade_to_card_candidate,10.55,55,80,47,100,66,44,0,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; commons_file_source,design; graphic; visual communication,context_or_card_support_candidate,candidate only; do not apply role automatically
Italy|Modern typography and layout|Wikimedia Commons|1930-1934,2,SURF-CRG2026R0597,CRG2026R0597,1931,Stamp of Aegean Islands - 1931 - Colnect 399921 - Rodi Overprint.jpeg,Western and Central Europe,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Aegean Islands - 1931 - Colnect 399921 - Rodi Overprint.jpeg / page 115643688,IMG03,card_context_candidate,downgrade_to_card_candidate,9.65,54,77,47,100,66,44,0,stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,context_or_card_support_candidate,candidate only; do not apply role automatically
Italy|Modern typography and layout|Wikimedia Commons|1930-1934,3,SURF-CRG2026R0646,CRG2026R0646,1932,Stamp of Aegean Islands - 1932 - Colnect 399959 - 20 years of Italian occupation.jpeg,Western and Central Europe,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Aegean Islands - 1932 - Colnect 399959 - 20 years of Italian occupation.jpeg / page 115643933,IMG03,card_context_candidate,downgrade_to_card_candidate,8.15,53,80,35,100,66,44,0,stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,context_or_card_support_candidate,candidate only; do not apply role automatically
Italy|Modern typography and layout|Wikimedia Commons|1930-1934,4,SURF-CRG2026R0645,CRG2026R0645,1932,Stamp of Aegean Islands - 1932 - Colnect 399958 - 20 years of Italian occupation.jpeg,Western and Central Europe,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Aegean Islands - 1932 - Colnect 399958 - 20 years of Italian occupation.jpeg / page 115643926,IMG03,card_context_candidate,downgrade_to_card_candidate,8.15,53,80,35,100,66,44,0,stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,context_or_card_support_candidate,candidate only; do not apply role automatically
Italy|Modern typography and layout|Wikimedia Commons|1930-1934,5,SURF-CRG2026R0644,CRG2026R0644,1932,Stamp of Aegean Islands - 1932 - Colnect 399957 - 20 years of Italian occupation.jpeg,Western and Central Europe,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Aegean Islands - 1932 - Colnect 399957 - 20 years of Italian occupation.jpeg / page 115643922,IMG03,card_context_candidate,downgrade_to_card_candidate,8.15,53,80,35,100,66,44,0,stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,context_or_card_support_candidate,candidate only; do not apply role automatically
Italy|Modern typography and layout|Wikimedia Commons|1935-1939,1,SURF-CRG2026R0732,CRG2026R0732,1935,"Cover L’illustrazione Italiana LXII n.20, 19 May 1935.jpg",Western and Central Europe,Modern typography and layout,Wikimedia Commons,"Wikimedia Commons file source / Cover L’illustrazione Italiana LXII n.20, 19 May 1935.jpg / page 159962051",IMG03,packet_member_review,packet_anchor_review,74.15,51,49,35,86,78,8,14,commons_file_source,design; graphic; magazine; visual communication,secondary_anchor_review_candidate,candidate only; do not apply role automatically
Italy|Modern typography and layout|Wikimedia Commons|1935-1939,2,SURF-CRG2026R0736,CRG2026R0736,1935,ITA 1935 MiNr0530 pm B002.jpg,Western and Central Europe,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / ITA 1935 MiNr0530 pm B002.jpg / page 63502868,IMG03,card_context_candidate,downgrade_to_card_candidate,10.55,55,80,47,100,66,44,0,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; commons_file_source,design; graphic; visual communication,context_or_card_support_candidate,candidate only; do not apply role automatically
Italy|Modern typography and layout|Wikimedia Commons|1935-1939,3,SURF-CRG2026R0873,CRG2026R0873,1938,ITA AOI Minr0014 pm B002.jpg,Western and Central Europe,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / ITA AOI Minr0014 pm B002.jpg / page 76814779,IMG03,card_context_candidate,downgrade_to_card_candidate,8.15,53,80,35,100,66,44,0,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; commons_file_source,design; graphic; visual communication,context_or_card_support_candidate,candidate only; do not apply role automatically
Italy|Modern typography and layout|Wikimedia Commons|1935-1939,4,SURF-CRG2026R0737,CRG2026R0737,1935,ITA 1935 MiNr0531 pm B002.jpg,Western and Central Europe,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / ITA 1935 MiNr0531 pm B002.jpg / page 63502166,IMG03,card_context_candidate,downgrade_to_card_candidate,8.15,53,80,35,100,66,44,0,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; commons_file_source,design; graphic; visual communication,context_or_card_support_candidate,candidate only; do not apply role automatically
Italy|Modern typography and layout|Wikimedia Commons|1935-1939,5,SURF-CRG2026R0735,CRG2026R0735,1935,ITA 1935 MiNr0529 pm B002c.jpg,Western and Central Europe,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / ITA 1935 MiNr0529 pm B002c.jpg / page 63505715,IMG03,card_context_candidate,downgrade_to_card_candidate,8.15,53,80,35,100,66,44,0,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; commons_file_source,design; graphic; visual communication,context_or_card_support_candidate,candidate only; do not apply role automatically
Italy|Modern typography and layout|Wikimedia Commons|1940-1944,1,SURF-CRG2026R0980,CRG2026R0980,1940,Stamp of Aegean Islands - 1940 - Colnect 399999 - Triennial of Italy s overseas possessions.jpeg,Western and Central Europe,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Aegean Islands - 1940 - Colnect 399999 - Triennial of Italy s overseas possessions.jpeg / page 115644720,IMG03,card_context_candidate,downgrade_to_card_candidate,13.85,58,80,47,100,78,44,0,stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; exhibition; graphic; visual communication,context_or_card_support_candidate,candidate only; do not apply role automatically
Italy|Modern typography and layout|Wikimedia Commons|1940-1944,2,SURF-CRG2026R0982,CRG2026R0982,1940,Stamp of Aegean Islands - 1940 - Colnect 400051 - Triennial of Italy s overseas possessions.jpeg,Western and Central Europe,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Aegean Islands - 1940 - Colnect 400051 - Triennial of Italy s overseas possessions.jpeg / page 115644802,IMG03,card_context_candidate,downgrade_to_card_candidate,11.45,56,80,35,100,78,44,0,stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; exhibition; graphic; visual communication,context_or_card_support_candidate,candidate only; do not apply role automatically
Italy|Modern typography and layout|Wikimedia Commons|1940-1944,3,SURF-CRG2026R0981,CRG2026R0981,1940,Stamp of Aegean Islands - 1940 - Colnect 400049 - Triennial of Italy s overseas possessions.jpeg,Western and Central Europe,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Aegean Islands - 1940 - Colnect 400049 - Triennial of Italy s overseas possessions.jpeg / page 115644776,IMG03,card_context_candidate,downgrade_to_card_candidate,11.45,56,80,35,100,78,44,0,stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; exhibition; graphic; visual communication,context_or_card_support_candidate,candidate only; do not apply role automatically
Italy|Modern typography and layout|Wikimedia Commons|1940-1944,4,SURF-CRG2026R1016,CRG2026R1016,1941,Stamp of Ajman - 1971 - Colnect 499264 - Ignazio Giunti 1941-1971 Italy.jpeg,Western and Central Europe,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Ajman - 1971 - Colnect 499264 - Ignazio Giunti 1941-1971 Italy.jpeg / page 115698451,IMG03,card_context_candidate,downgrade_to_card_candidate,7.95,53,79,35,100,66,44,0,stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,context_or_card_support_candidate,candidate only; do not apply role automatically
Italy|Modern typography and layout|Wikimedia Commons|1940-1944,5,SURF-CRG2026R1154,CRG2026R1154,1944,ITA 1945 MiNr0668 pm B002.jpg,Western and Central Europe,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / ITA 1945 MiNr0668 pm B002.jpg / page 76512738,IMG03,card_context_candidate,downgrade_to_card_candidate,5.15,53,80,35,100,78,62,0,stamp_or_philatelic:commemorative; stamp_or_philatelic:postage; stamp_or_philatelic:stamp; commons_file_source,design; graphic; print; visual communication,context_or_card_support_candidate,candidate only; do not apply role automatically
Italy|Modern typography and layout|Wikimedia Commons|1970-1974,1,SURF-CPB2026R0040,CPB2026R0040,1970,"The Soviet Union 1970 CPA 3907 stamp (Cosmonauts Andriyan Nikolayev and Vitaly Sevastyanov, Soyuz 9).png",Western and Central Europe,Modern typography and layout,Wikimedia Commons,"Wikimedia Commons file source / The Soviet Union 1970 CPA 3907 stamp (Cosmonauts Andriyan Nikolayev and Vitaly Sevastyanov, Soyuz 9).png / page 39713391",IMG03,card_context_candidate,downgrade_to_card_candidate,-9.0,34,35,0,74,66,26,26,stamp_or_philatelic:stamp; commons_file_source,design; graphic; visual communication,context_or_card_support_candidate,candidate only; do not apply role automatically
