source_file,capture_id,surface_id,year,current_region,place_text,source_subjects,source_name,title,source_url,suggested_region_label,suggested_region_ids,suggested_geo_ids,decision_type,confidence,evidence_field,evidence_value,guardrail
capture_batch_midcentury_1930_1970_records.csv,MC1930R025,SURF-MC1930R025,1936,Unresolved region,,"{""link"": ""https://www.loc.gov/pictures/related/?fi=subject&q=Economic%20%26%20social%20conditions--New%20York%20%28State%29--New%20York--1930-1950."", ""title"": ""Economic & social conditions--New York (State)--New York--1930-1950.""}",Library of Congress loc.gov API,[WPA poster design showing the head and hands of a woman holding flowers and wheat above a blank banner],https://www.loc.gov/pictures/item/98515019/,United States,REG003,GEO025,auto_apply_candidate,medium,local_marker,"{""link"": ""https://www.loc.gov/pictures/related/?fi=subject&q=Economic%20%26%20social%20conditions--New%20York%20%28State%29--New%20York--1930-1950."", ""title"": ""Economic & social conditions--New York (State)--New York--19","Exact controlled geography match; geography only, no rights or image-state upgrade."
capture_batch_midcentury_1930_1970_records.csv,MC1930R026,SURF-MC1930R026,1936,Unresolved region,,,Library of Congress loc.gov API,[WPA posters],https://www.loc.gov/pictures/item/2010646678/,United States,REG003,GEO025,auto_apply_candidate,medium,local_marker,[WPA posters] Library of Congress loc.gov API https://www.loc.gov/pictures/item/2010646678/,"Exact controlled geography match; geography only, no rights or image-state upgrade."
capture_batch_midcentury_1930_1970_records.csv,MC1930R029,SURF-MC1930R029,1938,Unresolved region,,Art exhibitions--Ohio--1930-1940.; Exhibition posters--1930-1940.; Screen prints--Color--1930-1940.,Library of Congress loc.gov API,Ohio WPA paintings through March,https://www.loc.gov/pictures/item/98517082/,United States,REG003,GEO025,auto_apply_candidate,medium,local_marker,Art exhibitions--Ohio--1930-1940.; Exhibition posters--1930-1940.; Screen prints--Color--1930-1940. Ohio WPA paintings through March Library of Congress loc.gov API https://www.loc.gov/pictures/item/98517082/,"Exact controlled geography match; geography only, no rights or image-state upgrade."
capture_batch_midcentury_1930_1970_records.csv,MC1930R031,SURF-MC1930R031,1938,Unresolved region,,"{""link"": ""https://www.loc.gov/pictures/related/?fi=subject&q=Art%20exhibitions--Massachusetts--Boston--1930-1940."", ""title"": ""Art exhibitions--Massachusetts--Boston--1930-1940.""}",Library of Congress loc.gov API,"WPA Federal Art Project exhibition, 77 Newbury St., Boston, Nov. 28, Dec. 10, 1938",https://www.loc.gov/pictures/item/92510123/,United States,REG003,GEO025,auto_apply_candidate,medium,local_marker,"{""link"": ""https://www.loc.gov/pictures/related/?fi=subject&q=Art%20exhibitions--Massachusetts--Boston--1930-1940."", ""title"": ""Art exhibitions--Massachusetts--Boston--1930-1940.""} WPA Federal Art Project exhibition, 77 Ne","Exact controlled geography match; geography only, no rights or image-state upgrade."
capture_batch_midcentury_1930_1970_records.csv,MC1930R032,SURF-MC1930R032,1939,Unresolved region,,Art exhibitions--Massachusetts--Boston--1930-1940.; Exhibition posters--1930-1940.; Screen prints--Color--1930-1940.; Watercolors--1930-1940.,Library of Congress loc.gov API,Federal Art exhibition WPA water colors.,https://www.loc.gov/pictures/item/98517981/,United States,REG003,GEO025,auto_apply_candidate,medium,local_marker,Art exhibitions--Massachusetts--Boston--1930-1940.; Exhibition posters--1930-1940.; Screen prints--Color--1930-1940.; Watercolors--1930-1940. Federal Art exhibition WPA water colors. Library of Congress loc.gov API https,"Exact controlled geography match; geography only, no rights or image-state upgrade."
capture_batch_midcentury_1930_1970_records.csv,MC1930R033,SURF-MC1930R033,1939,Unresolved region,,Recreation--Illinois--1930-1940.; Sports--Illinois--1930-1940.; Tennis players--Illinois--1930-1940.; Posters--1930-1940.; Screen prints--Color--1930-1940.,Library of Congress loc.gov API,"Field day--WPA recreation project, Dist. No. 2",https://www.loc.gov/pictures/item/98508979/,United States,REG003,GEO025,auto_apply_candidate,medium,local_marker,"Recreation--Illinois--1930-1940.; Sports--Illinois--1930-1940.; Tennis players--Illinois--1930-1940.; Posters--1930-1940.; Screen prints--Color--1930-1940. Field day--WPA recreation project, Dist. No. 2 Library of Congre","Exact controlled geography match; geography only, no rights or image-state upgrade."
capture_batch_midcentury_1930_1970_records.csv,MC1930R034,SURF-MC1930R034,1939,Unresolved region,,"Loeb, Dorothy.; Lazzell, Blanche.; Art exhibitions--Massachusetts--Boston--1930-1940.; Exhibition posters--1930-1940.; Screen prints--Color--1930-1940.",Library of Congress loc.gov API,"WPA exhibition [of] Dorothy Loeb [and] Blanche Lazzell Federal Art Gallery, 77 Newbury St. Boston /",https://www.loc.gov/pictures/item/98513244/,United States,REG003,GEO025,auto_apply_candidate,medium,local_marker,"Loeb, Dorothy.; Lazzell, Blanche.; Art exhibitions--Massachusetts--Boston--1930-1940.; Exhibition posters--1930-1940.; Screen prints--Color--1930-1940. WPA exhibition [of] Dorothy Loeb [and] Blanche Lazzell Federal Art G","Exact controlled geography match; geography only, no rights or image-state upgrade."
capture_batch_midcentury_1930_1970_records.csv,MC1930R035,SURF-MC1930R035,1939,Unresolved region,,"Loeb, Dorothy.; Lazzell, Blanche.; Art exhibitions--Massachusetts--Boston--1930-1940.; Exhibition posters--1930-1940.; Screen prints--Color--1930-1940.",Library of Congress loc.gov API,"WPA exhibition [of] Dorothy Loeb [and] Blanche Lazzell Federal Art Gallery, 77 Newbury St. Boston /",https://www.loc.gov/pictures/item/98513249/,United States,REG003,GEO025,auto_apply_candidate,medium,local_marker,"Loeb, Dorothy.; Lazzell, Blanche.; Art exhibitions--Massachusetts--Boston--1930-1940.; Exhibition posters--1930-1940.; Screen prints--Color--1930-1940. WPA exhibition [of] Dorothy Loeb [and] Blanche Lazzell Federal Art G","Exact controlled geography match; geography only, no rights or image-state upgrade."
capture_batch_midcentury_1930_1970_records.csv,MC1930R036,SURF-MC1930R036,1939,Unresolved region,,Economic & social conditions--1930-1950.; Rumor--1930-1950.; Wolves--1930-1950.; Posters--1930-1950.; Screen prints--Color--1930-1950.,Library of Congress loc.gov API,WPA rumor,https://www.loc.gov/pictures/item/93511160/,United States,REG003,GEO025,auto_apply_candidate,medium,local_marker,Economic & social conditions--1930-1950.; Rumor--1930-1950.; Wolves--1930-1950.; Posters--1930-1950.; Screen prints--Color--1930-1950. WPA rumor Library of Congress loc.gov API https://www.loc.gov/pictures/item/93511160/,"Exact controlled geography match; geography only, no rights or image-state upgrade."
capture_batch_midcentury_1930_1970_records.csv,MC1930R040,SURF-MC1930R040,1941,Unresolved region,,,Library of Congress loc.gov API,"To speak up for democracy read up on democracy; 1791/1941 Freedom of expression and religion, Freedom from want & fear everywhere in the world-FDR; All out for defense of democracy; Strengthen good neighbor policy [WPA posters]",https://www.loc.gov/pictures/item/2010633532/,United States,REG003,GEO025,auto_apply_candidate,medium,local_marker,"To speak up for democracy read up on democracy; 1791/1941 Freedom of expression and religion, Freedom from want & fear everywhere in the world-FDR; All out for defense of democracy; Strengthen good neighbor policy [WPA p","Exact controlled geography match; geography only, no rights or image-state upgrade."
capture_batch_smithsonian_oa_image_ready_1830_1970_records.csv,SI1970R001,SURF-SI1970R001,1830,Unresolved region,USA; USA,Trade cards,Smithsonian Open Access,"Trade Card of John Williams, Clothier",https://collection.cooperhewitt.org/view/objects/asitem/id/79923,United States,REG003,GEO025,auto_apply_candidate,high,place_text,USA; USA,"Exact controlled geography match; geography only, no rights or image-state upgrade."
capture_batch_smithsonian_oa_image_ready_1830_1970_records.csv,SI1970R007,SURF-SI1970R007,1880,Unresolved region,Europe and USA; Europe and USA,Trade cards; Ephemera,Smithsonian Open Access,Advertisement for Hudson Clothier,https://collection.cooperhewitt.org/view/objects/asitem/id/131761,Global / transnational,,GEO001,keep_global_context,medium,place_text,Europe and USA; Europe and USA,Explicit Europe/USA transnational place label; do not collapse to one country.
capture_batch_smithsonian_oa_image_ready_1830_1970_records.csv,SI1970R008,SURF-SI1970R008,1880,Unresolved region,Europe and USA; Europe and USA,Trade cards; Ephemera,Smithsonian Open Access,Advertisement for Patented Medicine,https://collection.cooperhewitt.org/view/objects/asitem/id/131489,Global / transnational,,GEO001,keep_global_context,medium,place_text,Europe and USA; Europe and USA,Explicit Europe/USA transnational place label; do not collapse to one country.
capture_batch_smithsonian_oa_image_ready_1830_1970_records.csv,SI1970R009,SURF-SI1970R009,1880,Unresolved region,Europe and USA; Europe and USA,Trade cards; Ephemera,Smithsonian Open Access,Advertisement for Patented Medicine,https://collection.cooperhewitt.org/view/objects/asitem/id/131499,Global / transnational,,GEO001,keep_global_context,medium,place_text,Europe and USA; Europe and USA,Explicit Europe/USA transnational place label; do not collapse to one country.
capture_batch_smithsonian_oa_image_ready_1830_1970_records.csv,SI1970R010,SURF-SI1970R010,1880,Unresolved region,Europe and USA; Europe and USA,Trade cards; Ephemera,Smithsonian Open Access,Advertisement for Sewing Equipment,https://collection.cooperhewitt.org/view/objects/asitem/id/131734,Global / transnational,,GEO001,keep_global_context,medium,place_text,Europe and USA; Europe and USA,Explicit Europe/USA transnational place label; do not collapse to one country.
capture_batch_midcentury_1930_1970_records.csv,MC1930R007,SURF-MC1930R007,1933,Unresolved region,,,The Met Open Access,Costume Ball Poster,https://www.metmuseum.org/art/collection/search/396097,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_midcentury_1930_1970_records.csv,MC1930R071,SURF-MC1930R071,1963,Unresolved region,,,The Met Open Access,"Danza actual: Marilú Marini, Aida Laib, Ana Kamien",https://www.metmuseum.org/art/collection/search/841349,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_midcentury_1930_1970_records.csv,MC1930R072,SURF-MC1930R072,1963,Unresolved region,,,The Met Open Access,Jewish Museum Poster,https://www.metmuseum.org/art/collection/search/346991,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_midcentury_1930_1970_records.csv,MC1930R073,SURF-MC1930R073,1964,Unresolved region,,,The Met Open Access,"Danza, Primera aproximación",https://www.metmuseum.org/art/collection/search/841355,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_midcentury_1930_1970_records.csv,MC1930R074,SURF-MC1930R074,1964,Unresolved region,,,The Met Open Access,Edgardo Giménez en la galería Rioboo,https://www.metmuseum.org/art/collection/search/841356,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_midcentury_1930_1970_records.csv,MC1930R075,SURF-MC1930R075,1965,Unresolved region,,,The Met Open Access,"Carlos Squirru Produzca más, modifique su esqueleto",https://www.metmuseum.org/art/collection/search/841358,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_midcentury_1930_1970_records.csv,MC1930R076,SURF-MC1930R076,1965,Unresolved region,,,The Met Open Access,Dalila Puzzovio La matabrujas de más calidad,https://www.metmuseum.org/art/collection/search/841359,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_midcentury_1930_1970_records.csv,MC1930R078,SURF-MC1930R078,1965,Unresolved region,,,The Met Open Access,"Phone, for Life Magazine",https://www.metmuseum.org/art/collection/search/662369,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_midcentury_1930_1970_records.csv,MC1930R081,SURF-MC1930R081,1967,Unresolved region,,,The Met Open Access,Arte 67,https://www.metmuseum.org/art/collection/search/841362,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_midcentury_1930_1970_records.csv,MC1930R082,SURF-MC1930R082,1967,Unresolved region,,,The Met Open Access,"Edgardo Giménez, Edgardo Giménez, Edgardo Giménez",https://www.metmuseum.org/art/collection/search/841364,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_midcentury_1930_1970_records.csv,MC1930R085,SURF-MC1930R085,1967,Unresolved region,,,The Met Open Access,Knoll International Poster,https://www.metmuseum.org/art/collection/search/711046,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_midcentury_1930_1970_records.csv,MC1930R092,SURF-MC1930R092,1969,Unresolved region,,,The Met Open Access,Untitled (Green Goat),https://www.metmuseum.org/art/collection/search/841366,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_midcentury_1930_1970_records.csv,MC1930R093,SURF-MC1930R093,1970,Unresolved region,,,The Met Open Access,Love (Butterfly),https://www.metmuseum.org/art/collection/search/841367,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_midcentury_1930_1970_records.csv,MC1930R095,SURF-MC1930R095,1970,Unresolved region,,,The Met Open Access,Untitled (Fuera de caja proof),https://www.metmuseum.org/art/collection/search/841368,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_001_records.csv,ECAP030,SURF-ECAP030,,Unresolved region,USA,,V&A Collections API,Political Poster Show 1977,https://collections.vam.ac.uk/item/O1010317/,United States,REG003,GEO025,auto_apply_candidate,high,place_text,USA,"Exact controlled geography match; geography only, no rights or image-state upgrade."
capture_batch_early_region_1830_1930_records.csv,ER1830R054,SURF-ER1830R054,1896,Unresolved region,USA,Posters; Books; Advertising,V&A Collections API,Picture Posters,https://collections.vam.ac.uk/item/O1024553/,United States,REG003,GEO025,auto_apply_candidate,high,place_text,USA,"Exact controlled geography match; geography only, no rights or image-state upgrade."
capture_batch_midcentury_1930_1970_records.csv,MC1930R009,SURF-MC1930R009,1936,Unresolved region,Union of Soviet Socialist Republics,Prints; Advertising; Posters,V&A Collections API,Poster,https://collections.vam.ac.uk/item/O90294/,Russia / USSR contexts,REG002,GEO016,auto_apply_candidate,high,place_text,Union of Soviet Socialist Republics,"Exact controlled geography match; geography only, no rights or image-state upgrade."
capture_batch_midcentury_1930_1970_records.csv,MC1930R061,SURF-MC1930R061,1951,Unresolved region,Norway,Prints; Advertising; Posters,V&A Collections API,Norway: the Cradle of Skiing,https://collections.vam.ac.uk/item/O591858/,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_midcentury_1930_1970_records.csv,MC1930R079,SURF-MC1930R079,1966,Unresolved region,USA,Prints; Posters; Portraits,V&A Collections API,Toulouse-Lautrec,https://collections.vam.ac.uk/item/O693304/,United States,REG003,GEO025,auto_apply_candidate,high,place_text,USA,"Exact controlled geography match; geography only, no rights or image-state upgrade."
capture_batch_image_ready_1931_1970_records.csv,IR1970R065,SURF-IR1970R065,1967,Unresolved region,Dallas,Prints; Posters,V&A Collections API,"Poster Show...Neiman Marcus, Dallas",https://collections.vam.ac.uk/item/O75374/,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_midcentury_1930_1970_records.csv,MC1930R087,SURF-MC1930R087,1967,Unresolved region,USA,Posters,V&A Collections API,Presented in San Francisco by Bill Graham...,https://collections.vam.ac.uk/item/O693294/,United States,REG003,GEO025,auto_apply_candidate,high,place_text,USA,"Exact controlled geography match; geography only, no rights or image-state upgrade."
capture_batch_midcentury_1930_1970_records.csv,MC1930R091,SURF-MC1930R091,1969,Unresolved region,America,Posters,V&A Collections API,Dionne Warwick,https://collections.vam.ac.uk/item/O1257696/,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_image_ready_1931_1970_records.csv,IR1970R001,SURF-IR1970R001,1931,Unresolved region,,Manufacturing and Industrial Facilities; Tuberculosis - Patients - Rehabilitation; Tuberculosis,Wellcome Collection Catalogue API,"A man happy to be returning to the factory after being cured of tuberculosis. Colour lithograph after W. Heaslip, 1931.",https://wellcomecollection.org/works/wvwxe4py,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_image_ready_1931_1970_records.csv,IR1970R002,SURF-IR1970R002,1935,Unresolved region,,,Wellcome Collection Catalogue API,"Publications about the Experiment (not by GSW or IHP, for which see sections D & E respectively)",https://wellcomecollection.org/works/e3774kr4,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_image_ready_1931_1970_records.csv,IR1970R007,SURF-IR1970R007,1936,Unresolved region,,,Wellcome Collection Catalogue API,Southall - Norwood,https://wellcomecollection.org/works/c3kyq3z9,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_image_ready_1931_1970_records.csv,IR1970R005,SURF-IR1970R005,1937,Unresolved region,,,Wellcome Collection Catalogue API,Birth Control advertisements 1934-1937,https://wellcomecollection.org/works/v7j95msw,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_image_ready_1931_1970_records.csv,IR1970R016,SURF-IR1970R016,1940,Unresolved region,,Tuberculosis; Seals and labels (Philately); Christmas; Carols,Wellcome Collection Catalogue API,"A tuberculosis stamp showing children singing Christmas carols; advertising the sale of tuberculosis stamps. Colour lithograph (?), 1940.",https://wellcomecollection.org/works/hdh9a7xw,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_midcentury_expansion_1931_1970_records.csv,MX1970R013,SURF-MX1970R013,1940,Unresolved region,,Syphilis; Swimming Pools; Blood - Analysis,Wellcome Collection Catalogue API,"Ten people at a swimming pool, one of whom will be infected with syphilis before the age of fifty. Lithograph after D. Fellnagel, 1940.",https://wellcomecollection.org/works/yc2p8ut8,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_image_ready_1931_1970_records.csv,IR1970R025,SURF-IR1970R025,1943,Unresolved region,,,Wellcome Collection Catalogue API,Letters between the Central Council for Health Education and J B S Haldane,https://wellcomecollection.org/works/ukaaax3z,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_midcentury_expansion_1931_1970_records.csv,MX1970R016,SURF-MX1970R016,1943,Unresolved region,,"Medical centers; Rickets; Finsbury Health Centre (London, England)",Wellcome Collection Catalogue API,"Medical facilities available at a modern health centre contrasted with ill health in old-fashioned housing. Colour lithograph after A. Games, 1942.",https://wellcomecollection.org/works/s8vfm4ve,United Kingdom,REG001,GEO003,auto_apply_candidate,medium,local_marker,"Medical centers; Rickets; Finsbury Health Centre (London, England) Medical facilities available at a modern health centre contrasted with ill health in old-fashioned housing. Colour lithograph after A. Games, 1942. Wellc","Exact controlled geography match; geography only, no rights or image-state upgrade."
capture_batch_image_ready_1931_1970_records.csv,IR1970R026,SURF-IR1970R026,1943,Unresolved region,,First Aid; Hemorrhage; World War II; Rhode Island,Wellcome Collection Catalogue API,"Points in arteries where pressure reduces bleeding. Colour lithograph by Rhode Island Council of War Agencies, 194-.",https://wellcomecollection.org/works/r52rvrzz,United States,REG003,GEO025,auto_apply_candidate,medium,local_marker,"First Aid; Hemorrhage; World War II; Rhode Island Points in arteries where pressure reduces bleeding. Colour lithograph by Rhode Island Council of War Agencies, 194-. Wellcome Collection Catalogue API https://wellcomecol","Exact controlled geography match; geography only, no rights or image-state upgrade."
capture_batch_midcentury_expansion_1931_1970_records.csv,MX1970R005,SURF-MX1970R005,1945,Unresolved region,,,Wellcome Collection Catalogue API,"Notes, on `Houses vs Homes'",https://wellcomecollection.org/works/ed87mnjp,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_image_ready_1931_1970_records.csv,IR1970R029,SURF-IR1970R029,1946,Unresolved region,,Tuberculosis - Diagnosis; Health,Wellcome Collection Catalogue API,"A young man and young woman who appear to be healthy, but may have latent tuberculosis; representing the need of a checkup for detection of tuberculosis. Colour lithograph by S. Hansen, ca. 1946.",https://wellcomecollection.org/works/tcygv989,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_image_ready_1931_1970_records.csv,IR1970R032,SURF-IR1970R032,1948,Unresolved region,,Industrial safety; Ladders,Wellcome Collection Catalogue API,"Two men carrying a ladder. Colour lithograph, ca. 1948.",https://wellcomecollection.org/works/tfq7d8t5,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_image_ready_1931_1970_records.csv,IR1970R014,SURF-IR1970R014,1949,Unresolved region,,Family recreation; Outdoor recreation; Exercise; Dogs,Wellcome Collection Catalogue API,A man and wife and their two children and dog climbing up a grassy knoll as exercise in the fresh air. Colour lithograph by Hulls.,https://wellcomecollection.org/works/kx4ecyev,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_image_ready_1931_1970_records.csv,IR1970R017,SURF-IR1970R017,1949,Unresolved region,,"Electric heating; Household appliances, Electric; Children's accidents - Prevention; Children - Books and reading",Wellcome Collection Catalogue API,"An electric fire protected by a guard, in front of which a little girl reads a picture book and a woman does some knitting. Colour process print after Jake and Joyce Jacobs.",https://wellcomecollection.org/works/zftnwty6,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_image_ready_1931_1970_records.csv,IR1970R018,SURF-IR1970R018,1949,Unresolved region,,Public baths; Industrial welfare; Stolberg,Wellcome Collection Catalogue API,"An old man and a boy taking a shower next to the swimming bath at Stolberg, North Rhine-Westphalia; advertising health benefits of baths and treatments available there for young and old. Colour lithograph after H. Lahaye, 194-.",https://wellcomecollection.org/works/ggdrmk5z,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_image_ready_1931_1970_records.csv,IR1970R015,SURF-IR1970R015,1950,Unresolved region,,Industrial accidents; Hoisting machinery,Wellcome Collection Catalogue API,"A rope slung carelessly round the hook of a hoist, not knotted, with a risk of slipping. Colour lithograph after L. Cusden ca. 1940-1950.",https://wellcomecollection.org/works/dbqh2537,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_image_ready_1931_1970_records.csv,IR1970R042,SURF-IR1970R042,1950,Unresolved region,,,Wellcome Collection Catalogue API,Poster,https://wellcomecollection.org/works/u5srsaya,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_image_ready_1931_1970_records.csv,IR1970R044,SURF-IR1970R044,1950,Unresolved region,,"Physical Therapy Specialty; Therapeutics, Physiological; Thoracoplasty; Tuberculosis",Wellcome Collection Catalogue API,Thoracoplasty and apicolysis for pulmonary tuberculosis.,https://wellcomecollection.org/works/zjfcsnmm,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_midcentury_expansion_1931_1970_records.csv,MX1970R023,SURF-MX1970R023,1950,Unresolved region,,,Wellcome Collection Catalogue API,"Various cases of discrimination against women doctors in advertising posts, etc.",https://wellcomecollection.org/works/mxbrbxtt,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_midcentury_expansion_1931_1970_records.csv,MX1970R024,SURF-MX1970R024,1952,Unresolved region,,,Wellcome Collection Catalogue API,Newspaper clipping titled 'Hypnotism be forbidden?' from <i>Picture Post</i>,https://wellcomecollection.org/works/sn2cjdre,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_image_ready_1931_1970_records.csv,IR1970R047,SURF-IR1970R047,1953,Unresolved region,,"Neoplasms; Health Education; Trafalgar Square (London, England)",Wellcome Collection Catalogue API,Onwards to victory.,https://wellcomecollection.org/works/am4wbft7,United Kingdom,REG001,GEO003,auto_apply_candidate,medium,local_marker,"Neoplasms; Health Education; Trafalgar Square (London, England) Onwards to victory. Wellcome Collection Catalogue API https://wellcomecollection.org/works/am4wbft7","Exact controlled geography match; geography only, no rights or image-state upgrade."
capture_batch_midcentury_expansion_1931_1970_records.csv,MX1970R001,SURF-MX1970R001,1954,Unresolved region,,Child Welfare,Wellcome Collection Catalogue API,M0013647: Poster warning of health dangers to a child,https://wellcomecollection.org/works/rh6n7x3e,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_image_ready_1931_1970_records.csv,IR1970R049,SURF-IR1970R049,1955,Unresolved region,,,Wellcome Collection Catalogue API,Old filing list,https://wellcomecollection.org/works/xx9n6mbt,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_image_ready_1931_1970_records.csv,IR1970R050,SURF-IR1970R050,1957,Unresolved region,,Hand - Wounds and injuries; Machinery - Safety appliances; Industrial accidents,Wellcome Collection Catalogue API,"A hand protected by a guard from getting caught in the cogwheels of a machine. Colour lithograph by H. Kominek, ca. 1957.",https://wellcomecollection.org/works/e92kxus2,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_image_ready_1931_1970_records.csv,IR1970R038,SURF-IR1970R038,1959,Unresolved region,,Fruit; Vegetables; Diet; Health Promotion,Wellcome Collection Catalogue API,Eat more fruit and keep fit / Retail Fruit Trade Federation Ltd.,https://wellcomecollection.org/works/hakxam6p,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_image_ready_1931_1970_records.csv,IR1970R051,SURF-IR1970R051,1959,Unresolved region,,,Wellcome Collection Catalogue API,Posters,https://wellcomecollection.org/works/qpnqawjm,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_image_ready_1931_1970_records.csv,IR1970R061,SURF-IR1970R061,1962,Unresolved region,,,Wellcome Collection Catalogue API,Diaphragms/caps,https://wellcomecollection.org/works/zceb8tgt,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_midcentury_expansion_1931_1970_records.csv,MX1970R017,SURF-MX1970R017,1963,Unresolved region,,,Wellcome Collection Catalogue API,Local Government Reorganisation: Standing Committee on Public Health,https://wellcomecollection.org/works/qpx2rj2e,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_image_ready_1931_1970_records.csv,IR1970R064,SURF-IR1970R064,1964,Unresolved region,,,Wellcome Collection Catalogue API,Services and products - marketing,https://wellcomecollection.org/works/y9wvcfmt,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_image_ready_1931_1970_records.csv,IR1970R062,SURF-IR1970R062,1965,Unresolved region,,,Wellcome Collection Catalogue API,"Correspondence with LJ Witts (Chairman of the Sub-committee on Adverse Reactions of the Committee on Safety of Drugs), C Morgan Hall and others about the possible risks of antidepressant drugs",https://wellcomecollection.org/works/c7h6u693,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_image_ready_1931_1970_records.csv,IR1970R046,SURF-IR1970R046,1965,Unresolved region,,,Wellcome Collection Catalogue API,Family Doctor,https://wellcomecollection.org/works/qszd35w4,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_midcentury_expansion_1931_1970_records.csv,MX1970R004,SURF-MX1970R004,1965,Unresolved region,,Leprosy; Vaccination; Russia (Pre-1917),Wellcome Collection Catalogue API,Lepra / prokaza / izlechima / World Health Organization.,https://wellcomecollection.org/works/w3cycghx,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_midcentury_expansion_1931_1970_records.csv,MX1970R012,SURF-MX1970R012,1966,Unresolved region,,,Wellcome Collection Catalogue API,"Correspondence concerning the activities of the Committee on Safety of Drugs (the Dunlop Committee) and the Committee on the Classification of Proprietary Preparations (the Macgregor Committee): with the Ministry of Health, the press and pharmaceutical compani",https://wellcomecollection.org/works/sg2z6zvr,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
