cluster_key,anchor_review_lane,recommended_next_step,manual_review_priority,can_seed_anchor_review,candidate_count_written,packet_scale,packet_relation_lane,packet_confidence,region,theme,source_family,five_year_bucket,actual_year_span,cluster_size,role_rows,anchor_candidate_count,sub_candidate_count,card_candidate_count,appendix_candidate_count,top_candidate_surface_id,top_candidate_title,top_anchor_review_score,top_candidate_role,top_candidate_risk_flags,blocking_reason
Ethiopia|Corporate identity and design systems|Wikimedia Commons|2020-2024,small_packet_standalone_or_sub_review,decide_if_standalone_normal_main_or_sub_under_nearby_packet,low,true,1,single_or_micro,small_anchor_or_manual,low,Ethiopia,Corporate identity and design systems,Wikimedia Commons,2020-2024,2023-2023,1,1,0,0,0,0,SURF-CAW2026R04730,"Rembrandt, The Baptism of the Eunuch, 1626, Museum Catharijneconvent, Utrecht.jpg",93.8,manual_relation_review,commons_file_source,small packet may not need cover-main treatment
Ethiopia|Modern typography and layout|Wikimedia Commons|1840-1844,small_packet_standalone_or_sub_review,decide_if_standalone_normal_main_or_sub_under_nearby_packet,low,true,1,single_or_micro,small_anchor_or_manual,low,Ethiopia,Modern typography and layout,Wikimedia Commons,1840-1844,1840-1840,1,1,0,0,0,0,SURF-CAW2026R00126,Fourteenth appearance in this country of the celebrated New Orleans Ethiopian Serenaders LCCN2014635580.jpg,95.0,manual_relation_review,commons_file_source,small packet may not need cover-main treatment
Ethiopia|Modern typography and layout|Wikimedia Commons|1845-1849,small_packet_standalone_or_sub_review,decide_if_standalone_normal_main_or_sub_under_nearby_packet,low,true,1,single_or_micro,mixed_manual_relation_review,low,Ethiopia,Modern typography and layout,Wikimedia Commons,1845-1849,1847-1847,1,1,0,1,0,0,SURF-CAW2026R00152,Fourteenth appearance in this country of the celebrated New Orleans Ethiopian Serenaders LCCN2014635580.tif,73.0,packet_member_review,commons_file_source,small packet may not need cover-main treatment
Ethiopia|Modern typography and layout|Wikimedia Commons|1920-1924,small_packet_standalone_or_sub_review,decide_if_standalone_normal_main_or_sub_under_nearby_packet,low,true,1,single_or_micro,mixed_manual_relation_review,low,Ethiopia,Modern typography and layout,Wikimedia Commons,1920-1924,1920-1920,1,1,0,1,0,0,SURF-CAW2026R01398,Abdul Qadir al-Rassam - River Scene on the Banks of the Tigris - Google Art Project.jpg,68.8,packet_member_review,commons_file_source,small packet may not need cover-main treatment
Ethiopia|World War and public-information graphics|Wikimedia Commons|1900-1904,small_packet_standalone_or_sub_review,decide_if_standalone_normal_main_or_sub_under_nearby_packet,low,true,1,single_or_micro,small_anchor_or_manual,low,Ethiopia,World War and public-information graphics,Wikimedia Commons,1900-1904,1900-1900,1,1,0,0,0,0,SURF-CAW2026R00786,"Exposition universelle de Paris, 1900.jpg",95.0,manual_relation_review,commons_file_source,small packet may not need cover-main treatment
Ethiopia|World War and public-information graphics|Wikimedia Commons|2015-2019,small_packet_standalone_or_sub_review,decide_if_standalone_normal_main_or_sub_under_nearby_packet,low,true,1,single_or_micro,mixed_manual_relation_review,low,Ethiopia,World War and public-information graphics,Wikimedia Commons,2015-2019,2019-2019,1,1,0,1,0,0,SURF-CAW2026R04345,"""THE UNITED NATIONS FIGHT FOR FREEDOM"" - ""OWI Poster No. 19. Additional copies may be obtained upon request from the Division of Public Inquires, Office of War Information, Washington, D. C.""- 49651767253 1286311f19 o.jpg",70.6,packet_member_review,commons_file_source,small packet may not need cover-main treatment
Fiji|Modern typography and layout|Wikimedia Commons|1950-1954,small_packet_standalone_or_sub_review,decide_if_standalone_normal_main_or_sub_under_nearby_packet,low,false,1,single_or_micro,mixed_manual_relation_review,low,Fiji,Modern typography and layout,Wikimedia Commons,1950-1954,1950-1950,1,1,0,0,1,0,SURF-CCT2026R03560,Stamp Fiji 1959 2 6 Nadi Airport.jpg,-7.3,card_context_candidate,stamp_or_philatelic:philatelic; stamp_or_philatelic:postage; stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,small packet may not need cover-main treatment
Fiji|Modern typography and layout|Wikimedia Commons|1965-1969,small_packet_standalone_or_sub_review,decide_if_standalone_normal_main_or_sub_under_nearby_packet,low,false,1,single_or_micro,mixed_manual_relation_review,low,Fiji,Modern typography and layout,Wikimedia Commons,1965-1969,1966-1966,1,1,0,0,1,0,SURF-CAW2026R02710,Stamp of Rwanda - 1966 - Colnect 366551 - Myamilanga falls.jpeg,-4.1,card_context_candidate,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,small packet may not need cover-main treatment
Fiji|Modern typography and layout|Wikimedia Commons|1995-1999,small_packet_standalone_or_sub_review,decide_if_standalone_normal_main_or_sub_under_nearby_packet,low,true,1,single_or_micro,small_anchor_or_manual,low,Fiji,Modern typography and layout,Wikimedia Commons,1995-1999,1996-1996,1,1,0,0,0,0,SURF-CAW2026R03345,The Venetian (5779341737).jpg,93.8,manual_relation_review,commons_file_source,small packet may not need cover-main treatment
Fiji|World War and public-information graphics|Wikimedia Commons|1910-1914,small_packet_standalone_or_sub_review,decide_if_standalone_normal_main_or_sub_under_nearby_packet,low,false,1,single_or_micro,mixed_manual_relation_review,low,Fiji,World War and public-information graphics,Wikimedia Commons,1910-1914,1910-1910,1,1,0,0,1,0,SURF-CCT2026R03552,1910 stamp of fiji.jpg,-3.4,card_context_candidate,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,small packet may not need cover-main treatment
France|Midcentury modern graphic communication|Art Institute of Chicago API|1890-1894,small_packet_standalone_or_sub_review,decide_if_standalone_normal_main_or_sub_under_nearby_packet,low,false,1,single_or_micro,mixed_manual_relation_review,low,France,Midcentury modern graphic communication,Art Institute of Chicago API,1890-1894,1891-1891,1,1,0,1,0,0,SURF-ER1830R043,"Moulin Rouge, La Goulue",63.7,packet_member_review,,small packet may not need cover-main treatment
France|Midcentury modern graphic communication|Cleveland Museum Open Access API|1895-1899,small_packet_standalone_or_sub_review,decide_if_standalone_normal_main_or_sub_under_nearby_packet,low,false,1,single_or_micro,mixed_manual_relation_review,low,France,Midcentury modern graphic communication,Cleveland Museum Open Access API,1895-1899,1897-1897,1,1,0,1,0,0,SURF-ER1830R056,Blind Man's Bluff,54.1,packet_member_review,,small packet may not need cover-main treatment
France|Midcentury modern graphic communication|Gallica / BnF APIs|1835-1839,small_packet_standalone_or_sub_review,decide_if_standalone_normal_main_or_sub_under_nearby_packet,low,false,1,single_or_micro,mixed_manual_relation_review,low,France,Midcentury modern graphic communication,Gallica / BnF APIs,1835-1839,1839-1839,1,1,0,1,0,0,SURF-GAX1970R004,"Journal spécial de la typographie, imprimerie, gravure, fonderie, papeterie et librairie",53.7,packet_member_review,,small packet may not need cover-main treatment
France|Midcentury modern graphic communication|Gallica / BnF APIs|1870-1874,small_packet_standalone_or_sub_review,decide_if_standalone_normal_main_or_sub_under_nearby_packet,low,false,1,small,mixed_manual_relation_review,low,France,Midcentury modern graphic communication,Gallica / BnF APIs,1870-1874,1874-1874,5,1,0,1,0,0,SURF-GAX1970R051,A tous mes confrères de la littérature et de la typographie / [signé Joseph Boulmier],46.5,packet_member_review,,small packet may not need cover-main treatment
France|Midcentury modern graphic communication|Gallica / BnF APIs|1875-1879,small_packet_standalone_or_sub_review,decide_if_standalone_normal_main_or_sub_under_nearby_packet,low,false,1,small,mixed_manual_relation_review,low,France,Midcentury modern graphic communication,Gallica / BnF APIs,1875-1879,1878-1878,2,1,0,1,0,0,SURF-GAX1970R054,"Réclame pour le jeu du congrès : [jeu de cartes, estampe]",52.75,packet_member_review,,small packet may not need cover-main treatment
France|Midcentury modern graphic communication|Wellcome Collection|1930-1934,small_packet_standalone_or_sub_review,decide_if_standalone_normal_main_or_sub_under_nearby_packet,low,true,1,single_or_micro,mixed_manual_relation_review,low,France,Midcentury modern graphic communication,Wellcome Collection,1930-1934,1933-1933,1,1,0,1,0,0,SURF-IR1970R004,"Tuberculosis patients lying on their beds in a crowded tuberculosis hospital; advertising a tombola in aid of tuberculosis sufferers in L'Hérault, France. Colour lithograph, ca. 1933.",68.0,packet_member_review,,small packet may not need cover-main treatment
France|Midcentury modern graphic communication|Wellcome Collection|1945-1949,small_packet_standalone_or_sub_review,decide_if_standalone_normal_main_or_sub_under_nearby_packet,low,false,1,single_or_micro,mixed_manual_relation_review,low,France,Midcentury modern graphic communication,Wellcome Collection,1945-1949,1949-1949,1,1,0,0,1,0,SURF-IR1970R034,"A radiologist conducting a chest x-ray of a young man in order to detect early signs of tuberculosis. Colour lithograph after A. Wilquin, 1949.",3.3,card_context_candidate,stamp_or_philatelic:stamp; stamp_or_philatelic:stamps,small packet may not need cover-main treatment
France|Midcentury modern graphic communication|Wellcome Collection|1950-1954,small_packet_standalone_or_sub_review,decide_if_standalone_normal_main_or_sub_under_nearby_packet,low,false,1,single_or_micro,mixed_manual_relation_review,low,France,Midcentury modern graphic communication,Wellcome Collection,1950-1954,1954-1954,1,1,0,0,1,0,SURF-IR1970R048,"A stamp showing Einar Holbøll; representing the need for contributions to help the tuberculous. Colour lithograph after R. Serres, 1954.",-13.8,card_context_candidate,stamp_or_philatelic:stamp,small packet may not need cover-main treatment
France|Midcentury modern graphic communication|Wikimedia Commons|1935-1939,small_packet_standalone_or_sub_review,decide_if_standalone_normal_main_or_sub_under_nearby_packet,low,false,1,single_or_micro,mixed_manual_relation_review,low,France,Midcentury modern graphic communication,Wikimedia Commons,1935-1939,1938-1938,1,1,0,1,0,0,SURF-COM1970R055,Affiche Teatro Pacini.png,62.9,packet_member_review,commons_file_source,small packet may not need cover-main treatment
France|Modern typography and layout|Art Institute of Chicago API|1890-1894,small_packet_standalone_or_sub_review,decide_if_standalone_normal_main_or_sub_under_nearby_packet,low,false,1,single_or_micro,mixed_manual_relation_review,low,France,Modern typography and layout,Art Institute of Chicago API,1890-1894,1892-1892,1,1,0,1,0,0,SURF-ER1830R045,Reine de Joie,64.0,packet_member_review,,small packet may not need cover-main treatment
France|Modern typography and layout|Gallica / BnF APIs|1950-1954,small_packet_standalone_or_sub_review,decide_if_standalone_normal_main_or_sub_under_nearby_packet,low,false,1,single_or_micro,mixed_manual_relation_review,low,France,Modern typography and layout,Gallica / BnF APIs,1950-1954,1953-1953,1,1,0,1,0,0,SURF-GAX1970R116,"Cinq siècles d'affiches illustrées françaises : exposition... Bibliothèque nationale, juillet-septembre 1953 / [catalogue par Jean Adhémar, Charles Pérussaux et Jacqueline Amingeat ; préface par Julien Cain]",55.2,packet_member_review,,small packet may not need cover-main treatment
France|Modern typography and layout|Internet Archive|1935-1939,small_packet_standalone_or_sub_review,decide_if_standalone_normal_main_or_sub_under_nearby_packet,low,false,1,single_or_micro,mixed_manual_relation_review,low,France,Modern typography and layout,Internet Archive,1935-1939,1939-1939,1,1,0,1,0,0,SURF-MX1970R042,How To Draw Comics And Commercial Art,64.7,packet_member_review,,small packet may not need cover-main treatment
France|Modern typography and layout|Wikimedia Commons|1905-1909,small_packet_standalone_or_sub_review,decide_if_standalone_normal_main_or_sub_under_nearby_packet,low,false,1,single_or_micro,mixed_manual_relation_review,low,France,Modern typography and layout,Wikimedia Commons,1905-1909,1905-1905,1,1,0,0,1,0,SURF-CAW2026R00976,Timbre Wallis et Futuna 1920 - 40 centimes.jpg,-2.8,card_context_candidate,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,small packet may not need cover-main treatment
France|Modern typography and layout|Wikimedia Commons|1955-1959,small_packet_standalone_or_sub_review,decide_if_standalone_normal_main_or_sub_under_nearby_packet,low,false,1,single_or_micro,mixed_manual_relation_review,low,France,Modern typography and layout,Wikimedia Commons,1955-1959,1956-1956,1,1,0,0,1,0,SURF-CCT2026R00317,French Africa coffee stamp 1956.jpg,-12.3,card_context_candidate,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,small packet may not need cover-main treatment
France|Modern typography and layout|Wikimedia Commons|1970-1974,small_packet_standalone_or_sub_review,decide_if_standalone_normal_main_or_sub_under_nearby_packet,low,false,1,small,mixed_manual_relation_review,low,France,Modern typography and layout,Wikimedia Commons,1970-1974,1971-1971,2,1,0,0,1,0,SURF-CRG2026R2070,Stamp of Ajman - 1971 - Colnect 499167 - Cuirassier Dragoon.jpeg,1.05,card_context_candidate,stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,small packet may not need cover-main treatment
France|Postwar exhibition and cultural posters|Cleveland Museum Open Access API|1895-1899,small_packet_standalone_or_sub_review,decide_if_standalone_normal_main_or_sub_under_nearby_packet,low,false,1,single_or_micro,mixed_manual_relation_review,low,France,Postwar exhibition and cultural posters,Cleveland Museum Open Access API,1895-1899,1895-1895,1,1,0,1,0,0,SURF-ER1830R051,May Milton,57.4,packet_member_review,,small packet may not need cover-main treatment
France|Public health and social communication|Wellcome Collection|1940-1944,small_packet_standalone_or_sub_review,decide_if_standalone_normal_main_or_sub_under_nearby_packet,low,false,1,single_or_micro,mixed_manual_relation_review,low,France,Public health and social communication,Wellcome Collection,1940-1944,1942-1942,1,1,0,1,0,0,SURF-IR1970R022,"A healthy boy, protected from tuberculosis by fresh air and exercise. Colour lithograph by André Wilquin, 1942.",64.7,packet_member_review,,small packet may not need cover-main treatment
France|Travel and transport poster culture|Cleveland Museum Open Access API|1875-1879,small_packet_standalone_or_sub_review,decide_if_standalone_normal_main_or_sub_under_nearby_packet,low,false,1,single_or_micro,mixed_manual_relation_review,low,France,Travel and transport poster culture,Cleveland Museum Open Access API,1875-1879,1875-1875,1,1,0,1,0,0,SURF-ER1830R013,Perched upon a Bust of Pallas,54.1,packet_member_review,,small packet may not need cover-main treatment
France|Travel and transport poster culture|Wikimedia Commons|1830-1834,small_packet_standalone_or_sub_review,decide_if_standalone_normal_main_or_sub_under_nearby_packet,low,true,1,single_or_micro,mixed_manual_relation_review,low,France,Travel and transport poster culture,Wikimedia Commons,1830-1834,1830-1830,1,1,0,1,0,0,SURF-CRG2026R0001,Paganini par David d'Angers (Angers) (14911656518).jpg,74.4,packet_member_review,commons_file_source,small packet may not need cover-main treatment
France|World War and public-information graphics|Art Institute of Chicago API|1915-1919,small_packet_standalone_or_sub_review,decide_if_standalone_normal_main_or_sub_under_nearby_packet,low,false,1,single_or_micro,mixed_manual_relation_review,low,France,World War and public-information graphics,Art Institute of Chicago API,1915-1919,1918-1918,1,1,0,1,0,0,SURF-ER1830R065,To the Amputees—Join the Workforce,61.2,packet_member_review,,small packet may not need cover-main treatment
France|World War and public-information graphics|Wikimedia Commons|1915-1919,small_packet_standalone_or_sub_review,decide_if_standalone_normal_main_or_sub_under_nearby_packet,low,true,1,small,small_anchor_or_manual,low,France,World War and public-information graphics,Wikimedia Commons,1915-1919,1915-1915,2,1,0,0,0,0,SURF-CAW2026R01205,"World War I recruiting poster for the ""B.W.I.R. The boys are doing splendidly in Egypt Mesopotamia France. Another Bahamas contingent will be sailing soon. Roll up men. Make it the best. God save the king"" - LCCN2003675299 (cropped).jpg",95.45,manual_relation_review,commons_file_source,small packet may not need cover-main treatment
France|World War and public-information graphics|Wikimedia Commons|1925-1929,small_packet_standalone_or_sub_review,decide_if_standalone_normal_main_or_sub_under_nearby_packet,low,false,1,single_or_micro,mixed_manual_relation_review,low,France,World War and public-information graphics,Wikimedia Commons,1925-1929,1928-1928,1,1,0,0,1,0,SURF-CAW2026R01616,Stamp 1928 France New Caledonia MiNr0137 mt B002.jpg,-6.1,card_context_candidate,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; non_design_drift:bird; commons_file_source,small packet may not need cover-main treatment
France|World War and public-information graphics|Wikimedia Commons|1930-1934,small_packet_standalone_or_sub_review,decide_if_standalone_normal_main_or_sub_under_nearby_packet,low,false,1,single_or_micro,mixed_manual_relation_review,low,France,World War and public-information graphics,Wikimedia Commons,1930-1934,1930-1930,1,1,0,1,0,0,SURF-COM1970R028,Affiche souvenir des frères Ruellan.jpeg,64.1,packet_member_review,commons_file_source,small packet may not need cover-main treatment
France|World War and public-information graphics|Wikimedia Commons|1935-1939,small_packet_standalone_or_sub_review,decide_if_standalone_normal_main_or_sub_under_nearby_packet,low,true,1,single_or_micro,mixed_manual_relation_review,low,France,World War and public-information graphics,Wikimedia Commons,1935-1939,1939-1939,1,1,0,1,0,0,SURF-CRG2026R0910,102 Squadron Whitley aircrew in France WWII IWM C 837.jpg,76.8,packet_member_review,commons_file_source,small packet may not need cover-main treatment
Georgia|Midcentury modern graphic communication|Georgia State CONTENTdm|1945-1949,small_packet_standalone_or_sub_review,decide_if_standalone_normal_main_or_sub_under_nearby_packet,low,false,1,single_or_micro,mixed_manual_relation_review,low,Georgia,Midcentury modern graphic communication,Georgia State CONTENTdm,1945-1949,1949-1949,1,1,0,1,0,0,SURF-GSU1970R008,"Ross correspondence, ca 1940s",59.0,packet_member_review,,small packet may not need cover-main treatment
Georgia|Modern typography and layout|Georgia State CONTENTdm|1990-1994,small_packet_standalone_or_sub_review,decide_if_standalone_normal_main_or_sub_under_nearby_packet,low,false,1,single_or_micro,mixed_manual_relation_review,low,Georgia,Modern typography and layout,Georgia State CONTENTdm,1990-1994,1990-1990,1,1,0,1,0,0,SURF-GSU2026R005,"American Association of University Women scrapbook 3, 1965-1975 1990",59.3,packet_member_review,,small packet may not need cover-main treatment
Georgia|Modern typography and layout|Wikimedia Commons|1830-1834,small_packet_standalone_or_sub_review,decide_if_standalone_normal_main_or_sub_under_nearby_packet,low,true,1,single_or_micro,small_anchor_or_manual,low,Georgia,Modern typography and layout,Wikimedia Commons,1830-1834,1831-1831,1,1,0,0,0,0,SURF-CRB2026V2R0256,"Poster; theatre performance at Rotunda, London, 1831 Wellcome L0039148.jpg",95.9,manual_relation_review,commons_file_source,small packet may not need cover-main treatment
Georgia|Modern typography and layout|Wikimedia Commons|1910-1914,small_packet_standalone_or_sub_review,decide_if_standalone_normal_main_or_sub_under_nearby_packet,low,false,1,small,mixed_manual_relation_review,low,Georgia,Modern typography and layout,Wikimedia Commons,1910-1914,1914-1914,2,1,0,0,1,0,SURF-CRB2026V2R0270,Stamp of Abkhazia - 2001 - Colnect 1005776 - Sharakh Pachalija 1914-2000.jpeg,-4.15,card_context_candidate,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,small packet may not need cover-main treatment
Georgia|Modern typography and layout|Wikimedia Commons|1920-1924,small_packet_standalone_or_sub_review,decide_if_standalone_normal_main_or_sub_under_nearby_packet,low,false,1,small,mixed_manual_relation_review,low,Georgia,Modern typography and layout,Wikimedia Commons,1920-1924,1923-1923,2,1,0,0,1,0,SURF-CAW2026R01519,"Transcaucasia 1923 CPA 15 stamp (oil derricks, mounts Ararat and Elbrus, rising sun, Soviet symbols - hammer and sickle, red star, star and crescent).jpg",-14.55,card_context_candidate,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,small packet may not need cover-main treatment
Georgia|Modern typography and layout|Wikimedia Commons|1950-1954,small_packet_standalone_or_sub_review,decide_if_standalone_normal_main_or_sub_under_nearby_packet,low,true,1,single_or_micro,mixed_manual_relation_review,low,Georgia,Modern typography and layout,Wikimedia Commons,1950-1954,1950-1950,1,1,0,1,0,0,SURF-CRB2026V2R0274,"""Pastures For Habersham County"" brochures by S. C. Gunnels, county agent - DPLA - 61e5c0f2980eaf4b457ddd178e0fce34.jpg",74.4,packet_member_review,commons_file_source,small packet may not need cover-main treatment
Georgia|Modern typography and layout|Wikimedia Commons|1965-1969,small_packet_standalone_or_sub_review,decide_if_standalone_normal_main_or_sub_under_nearby_packet,low,false,1,small,mixed_manual_relation_review,low,Georgia,Modern typography and layout,Wikimedia Commons,1965-1969,1966-1966,2,1,0,0,1,0,SURF-CAW2026R02696,1966 CPA 3397.jpg,-4.15,card_context_candidate,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,small packet may not need cover-main treatment
Georgia|Modern typography and layout|Wikimedia Commons|1980-1984,small_packet_standalone_or_sub_review,decide_if_standalone_normal_main_or_sub_under_nearby_packet,low,false,1,single_or_micro,mixed_manual_relation_review,low,Georgia,Modern typography and layout,Wikimedia Commons,1980-1984,1981-1981,1,1,0,0,1,0,SURF-CAW2026R03025,Brunswick Georgia 1981.jpg,-27.0,card_context_candidate,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; non_design_drift:geological; commons_file_source,small packet may not need cover-main treatment
Georgia|Modern typography and layout|Wikimedia Commons|1990-1994,small_packet_standalone_or_sub_review,decide_if_standalone_normal_main_or_sub_under_nearby_packet,low,false,1,single_or_micro,mixed_manual_relation_review,low,Georgia,Modern typography and layout,Wikimedia Commons,1990-1994,1993-1993,1,1,0,0,1,0,SURF-CAW2026R03270,StampAbkhazia1993 8-9.jpg,-17.9,card_context_candidate,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; commons_file_source,small packet may not need cover-main treatment
Georgia|Travel and transport poster culture|Georgia State CONTENTdm|1950-1954,small_packet_standalone_or_sub_review,decide_if_standalone_normal_main_or_sub_under_nearby_packet,low,false,1,single_or_micro,mixed_manual_relation_review,low,Georgia,Travel and transport poster culture,Georgia State CONTENTdm,1950-1954,1954-1954,1,1,0,1,0,0,SURF-GSU1970R016,Margaret Whiting scrapbook 3,59.0,packet_member_review,,small packet may not need cover-main treatment
Georgia|Travel and transport poster culture|Georgia State CONTENTdm|1985-1989,small_packet_standalone_or_sub_review,decide_if_standalone_normal_main_or_sub_under_nearby_packet,low,false,1,single_or_micro,mixed_manual_relation_review,low,Georgia,Travel and transport poster culture,Georgia State CONTENTdm,1985-1989,1989-1989,1,1,0,1,0,0,SURF-GSU2026R041,"TWU Express, 1989-06-30",51.5,packet_member_review,,small packet may not need cover-main treatment
Georgia|Travel and transport poster culture|Georgia State CONTENTdm|1995-1999,small_packet_standalone_or_sub_review,decide_if_standalone_normal_main_or_sub_under_nearby_packet,low,false,1,single_or_micro,mixed_manual_relation_review,low,Georgia,Travel and transport poster culture,Georgia State CONTENTdm,1995-1999,1995-1995,1,1,0,1,0,0,SURF-GSU2026R045,"Transit Times, 1995-04",59.3,packet_member_review,,small packet may not need cover-main treatment
Georgia|Travel and transport poster culture|Wikimedia Commons|1830-1834,small_packet_standalone_or_sub_review,decide_if_standalone_normal_main_or_sub_under_nearby_packet,low,true,1,single_or_micro,mixed_manual_relation_review,low,Georgia,Travel and transport poster culture,Wikimedia Commons,1830-1834,1830-1830,1,1,0,1,0,0,SURF-CRB2026V2R0255,Augusta Bridge drawing from 1836.png,76.0,packet_member_review,commons_file_source,small packet may not need cover-main treatment
Georgia|Travel and transport poster culture|Wikimedia Commons|1935-1939,small_packet_standalone_or_sub_review,decide_if_standalone_normal_main_or_sub_under_nearby_packet,low,true,1,single_or_micro,mixed_manual_relation_review,low,Georgia,Travel and transport poster culture,Wikimedia Commons,1935-1939,1938-1938,1,1,0,1,0,0,SURF-CAW2026R01873,Mitchemphoto.JPG,74.4,packet_member_review,commons_file_source,small packet may not need cover-main treatment
Georgia|World War and public-information graphics|Smithsonian|1860-1864,small_packet_standalone_or_sub_review,decide_if_standalone_normal_main_or_sub_under_nearby_packet,low,false,1,single_or_micro,mixed_manual_relation_review,low,Georgia,World War and public-information graphics,Smithsonian,1860-1864,1860-1860,1,1,0,1,0,0,SURF-SI1970R004,"Trade card for the slave dealers Blount & Dawson in Savannah, Georgia",63.8,packet_member_review,,small packet may not need cover-main treatment
Germany|Midcentury modern graphic communication|Wellcome Collection|1945-1949,small_packet_standalone_or_sub_review,decide_if_standalone_normal_main_or_sub_under_nearby_packet,low,false,1,single_or_micro,mixed_manual_relation_review,low,Germany,Midcentury modern graphic communication,Wellcome Collection,1945-1949,1947-1947,1,1,0,1,0,0,SURF-IR1970R030,"A radiograph of the chest; representing the need for early detection of pulmonary tuberculosis. Colour lithograph by G.C. Schulz, ca. 1947.",51.2,packet_member_review,,small packet may not need cover-main treatment
Germany|Midcentury modern graphic communication|Wikimedia Commons|1920-1924,small_packet_standalone_or_sub_review,decide_if_standalone_normal_main_or_sub_under_nearby_packet,low,true,1,single_or_micro,mixed_manual_relation_review,low,Germany,Midcentury modern graphic communication,Wikimedia Commons,1920-1924,1920-1920,1,1,0,1,0,0,SURF-COM1970R023,"Ludwig Hohlwein - Motoring in Germany, 1920s.jpg",74.9,packet_member_review,commons_file_source,small packet may not need cover-main treatment
Germany|Modern typography and layout|Wikimedia Commons|1875-1879,small_packet_standalone_or_sub_review,decide_if_standalone_normal_main_or_sub_under_nearby_packet,low,false,1,single_or_micro,mixed_manual_relation_review,low,Germany,Modern typography and layout,Wikimedia Commons,1875-1879,1879-1879,1,1,0,0,1,0,SURF-CAW2026R00366,Bosnien Hand.jpg,-10.5,card_context_candidate,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,small packet may not need cover-main treatment
Germany|Modern typography and layout|Wikimedia Commons|1890-1894,small_packet_standalone_or_sub_review,decide_if_standalone_normal_main_or_sub_under_nearby_packet,low,false,1,single_or_micro,mixed_manual_relation_review,low,Germany,Modern typography and layout,Wikimedia Commons,1890-1894,1890-1890,1,1,0,0,1,0,SURF-CAW2026R00631,"Deutsches Reich Kaisl. Schutztruppen in Afrika (Militär-Informations-Tafeln No32 Carl Henckel, Mars Kunst-Verlag Dresden 1900) German Imperial Protection Troops in Africa Colonial military uniforms 1890s Commemorative poster print PD.jpg",13.7,card_context_candidate,stamp_or_philatelic:commemorative; commons_file_source,small packet may not need cover-main treatment
Germany|Modern typography and layout|Wikimedia Commons|1915-1919,small_packet_standalone_or_sub_review,decide_if_standalone_normal_main_or_sub_under_nearby_packet,low,false,1,single_or_micro,mixed_manual_relation_review,low,Germany,Modern typography and layout,Wikimedia Commons,1915-1919,1917-1917,1,1,0,0,1,0,SURF-CRG2026R0336,Stamp of Tanganyika - 1917 - Colnect 614383 - King George V 3 Cent GEA Overprint.jpeg,-17.6,card_context_candidate,stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,small packet may not need cover-main treatment
Germany|Modern typography and layout|Wikimedia Commons|1920-1924,small_packet_standalone_or_sub_review,decide_if_standalone_normal_main_or_sub_under_nearby_packet,low,true,1,single_or_micro,mixed_manual_relation_review,low,Germany,Modern typography and layout,Wikimedia Commons,1920-1924,1923-1923,1,1,0,1,0,0,SURF-CRG2026R0414,Flugblatt Deutsch-Sowjetisches Fußballspiel 1923.jpg,74.4,packet_member_review,commons_file_source,small packet may not need cover-main treatment
Germany|Modern typography and layout|Wikimedia Commons|1925-1929,small_packet_standalone_or_sub_review,decide_if_standalone_normal_main_or_sub_under_nearby_packet,low,false,1,small,mixed_manual_relation_review,low,Germany,Modern typography and layout,Wikimedia Commons,1925-1929,1928-1928,2,1,0,0,1,0,SURF-CRG2026R0511,Stamp of Ajman - 1969 - Colnect 781522 - Wolfgang Graf Berghe von Trips 1928-1961 Germany.jpeg,4.25,card_context_candidate,stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,small packet may not need cover-main treatment
Germany|Modern typography and layout|Wikimedia Commons|1950-1954,small_packet_standalone_or_sub_review,decide_if_standalone_normal_main_or_sub_under_nearby_packet,low,false,1,single_or_micro,mixed_manual_relation_review,low,Germany,Modern typography and layout,Wikimedia Commons,1950-1954,1954-1954,1,1,0,0,1,0,SURF-CRG2026R1525,Notopfer Berlin.Einschreben.jpg,-14.0,card_context_candidate,stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,small packet may not need cover-main treatment
