source_file,capture_id,surface_id,surface_disposition_override,review_class,decision_type,confidence,override_basis,source_name,title,override_source,packet_id
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R0258,SURF-CGS2026R0258,support_packet_appendix_text,philatelic_or_stamp_like,apply_subsheet_demotion,medium,philatelic_or_stamp_like: stamp,Wikimedia Commons file source / AR EX 02 01.jpg / page 133637799,AR EX 02 01.jpg,surface_role_override_v1,
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R0259,SURF-CGS2026R0259,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Para leer al pato Donald. Fotografía del libro.Edición del 2002.jpg / page 148213149,Para leer al pato Donald. Fotografía del libro.Edición del 2002.jpg,surface_role_override_v1,
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R0262,SURF-CGS2026R0262,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / YoArgentinoTapa.jpg / page 70719223,YoArgentinoTapa.jpg,surface_role_override_v1,
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R0264,SURF-CGS2026R0264,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Cartel de La salvacion.jpg / page 32217782,Cartel de La salvacion.jpg,surface_role_override_v1,
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R0278,SURF-CGS2026R0278,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Exposition « Michel Bouvet en Argentina. Affiches ».jpg / page 99693148,Exposition « Michel Bouvet en Argentina. Affiches ».jpg,surface_role_override_v1,
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R0279,SURF-CGS2026R0279,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / « Michel Bouvet en Argentina. Affiches ».jpg / page 99693144,« Michel Bouvet en Argentina. Affiches ».jpg,surface_role_override_v1,
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R0281,SURF-CGS2026R0281,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,"Wikimedia Commons file source / Dülmen, Kirchspiel, Börnste, Ballon -- 2017 -- 3241.jpg / page 63419241","Dülmen, Kirchspiel, Börnste, Ballon -- 2017 -- 3241.jpg",surface_role_override_v1,
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R0292,SURF-CGS2026R0292,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,"Wikimedia Commons file source / Cartel luminoso celebrando la victoria argentina en la Copa Mundial de Fútbol 2022, Buenos Aires.jpg / page 190712395","Cartel luminoso celebrando la victoria argentina en la Copa Mundial de Fútbol 2022, Buenos Aires.jpg",surface_role_override_v1,
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R0294,SURF-CGS2026R0294,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / 'Olivia' poster.png / page 173355800,'Olivia' poster.png,surface_role_override_v1,
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R0301,SURF-CGS2026R0301,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,"Wikimedia Commons file source / Afiche de concierto del grupo musical ""Wish"".JPG / page 30225918","Afiche de concierto del grupo musical ""Wish"".JPG",surface_role_override_v1,
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R0320,SURF-CGS2026R0320,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Del Arado al Bisturí.jpg / page 107489522,Del Arado al Bisturí.jpg,surface_role_override_v1,
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R0325,SURF-CGS2026R0325,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,"Wikimedia Commons file source / Edgar Brau´s Suite argentina, book cover.jpg / page 11775648","Edgar Brau´s Suite argentina, book cover.jpg",surface_role_override_v1,
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R0334,SURF-CGS2026R0334,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Gauchito Gil Rosario 2.jpg / page 867588,Gauchito Gil Rosario 2.jpg,surface_role_override_v1,
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R0351,SURF-CGS2026R0351,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / La carga de los valientes 1 1.jpg / page 85184394,La carga de los valientes 1 1.jpg,surface_role_override_v1,
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R0370,SURF-CGS2026R0370,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / The Argentine Miracle Of Tennis.jpg / page 53911592,The Argentine Miracle Of Tennis.jpg,surface_role_override_v1,
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R0386,SURF-CGS2026R0386,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Das Programm der NSDAP und seine weltanschaulichen Grundgedanken Gottfried Feder Verlag Frz. Eher Nachf München 1930s German Nazi Party program book cover swastika (HL-senteret Holocaust e,"Das Programm der NSDAP und seine weltanschaulichen Grundgedanken Gottfried Feder Verlag Frz. Eher Nachf München 1930s German Nazi Party program book cover swastika (HL-senteret Holocaust exhibition Oslo, Norway 2021) A.jpg",surface_role_override_v1,
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R0387,SURF-CGS2026R0387,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Das Programm der NSDAP und seine weltanschaulichen Grundgedanken Gottfried Feder Verlag Frz. Eher Nachf München 1930s German Nazi Party program book cover swastika (HL-senteret Holocaust e,"Das Programm der NSDAP und seine weltanschaulichen Grundgedanken Gottfried Feder Verlag Frz. Eher Nachf München 1930s German Nazi Party program book cover swastika (HL-senteret Holocaust exhibition Oslo, Norway 2021).jpg",surface_role_override_v1,
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R0438,SURF-CGS2026R0438,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Volk und Rasse Heft 7 Heuert Juli 1935 illustrierte Monatsschrift. People and Race Nazi Germany Third Reich propaganda magazine cover photo Reichsarbeitsdienst RAD Labour Service members (,Volk und Rasse Heft 7 Heuert Juli 1935 illustrierte Monatsschrift. People and Race Nazi Germany Third Reich propaganda magazine cover photo Reichsarbeitsdienst RAD Labour Service members (Holocaust exhibition HL-senteret Oslo 2021 A.jpg,surface_role_override_v1,
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R0439,SURF-CGS2026R0439,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Volk und Rasse Heft 7 Heuert Juli 1935 illustrierte Monatsschrift. People and Race Nazi Germany Third Reich propaganda magazine cover photo Reichsarbeitsdienst RAD Labour Service members (,Volk und Rasse Heft 7 Heuert Juli 1935 illustrierte Monatsschrift. People and Race Nazi Germany Third Reich propaganda magazine cover photo Reichsarbeitsdienst RAD Labour Service members (Holocaust exhibition HL-senteret Oslo 2021 B.jpg,surface_role_override_v1,
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R0446,SURF-CGS2026R0446,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,"Wikimedia Commons file source / Nazi Germany uniforms etc. Waffen SS camouflage, Panzerfaust, poster, Stahlhelm, visor cap, MP40, equipment, grenade, etc Lofoten Krigsminnemuseum Norway DSC09847.jpg / page 80717418","Nazi Germany uniforms etc. Waffen SS camouflage, Panzerfaust, poster, Stahlhelm, visor cap, MP40, equipment, grenade, etc Lofoten Krigsminnemuseum Norway DSC09847.jpg",surface_role_override_v1,
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R0448,SURF-CGS2026R0448,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Dois pequenos estudos de folclore musical book cover.jpg / page 117874306,Dois pequenos estudos de folclore musical book cover.jpg,surface_role_override_v1,
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R0457,SURF-CGS2026R0457,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / WW2 Norway. SS- Rottenführer Waffen-SS uniform frontkjemper (Norw. volunteer); Nasjonal Samling (NS) emblem (suncross); Propaganda poster drawing; Achtung road sign; radio; etc. Justismuse,"WW2 Norway. SS- Rottenführer Waffen-SS uniform frontkjemper (Norw. volunteer); Nasjonal Samling (NS) emblem (suncross); Propaganda poster drawing; Achtung road sign; radio; etc. Justismuseet, Trondheim 2019-03-07 (flash).jpg",surface_role_override_v1,
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R0461,SURF-CGS2026R0461,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,"Wikimedia Commons file source / WW2 frontkjemper Norw. volunteer regiment Nordland Waffen SS uniform, songbook, Nazi decorations, helmet, dogtag, Norske Legion Skijegerbataljon poster, etc Lofoten krigsminnemuseum Norway","WW2 frontkjemper Norw. volunteer regiment Nordland Waffen SS uniform, songbook, Nazi decorations, helmet, dogtag, Norske Legion Skijegerbataljon poster, etc Lofoten krigsminnemuseum Norway 2019-05-08 DSC09950.jpg",surface_role_override_v1,
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R0462,SURF-CGS2026R0462,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,"Wikimedia Commons file source / WW2 frontkjemper Norw. volunteer regiment Nordland Waffen SS uniform, songbook, Nazi decorations, helmet, dogtag, Norske Legion Skijegerbataljon poster, etc Lofoten krigsminnemuseum Norway","WW2 frontkjemper Norw. volunteer regiment Nordland Waffen SS uniform, songbook, Nazi decorations, helmet, dogtag, Norske Legion Skijegerbataljon poster, etc Lofoten krigsminnemuseum Norway 2019-05-08 DSC09952.jpg",surface_role_override_v1,
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R0471,SURF-CGS2026R0471,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Lion Feuchtwanger Goya cover.jpg / page 119285895,Lion Feuchtwanger Goya cover.jpg,surface_role_override_v1,
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R0479,SURF-CGS2026R0479,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Diretrizes e bases para o ensino de 1º e 2º graus 1971 capa.jpg / page 117939443,Diretrizes e bases para o ensino de 1º e 2º graus 1971 capa.jpg,surface_role_override_v1,
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R0485,SURF-CGS2026R0485,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,"Wikimedia Commons file source / Exposition of Museu Oscar Niemeyer. Ásia, a Terra, os Homens, os Deuses 08.jpg / page 175828367","Exposition of Museu Oscar Niemeyer. Ásia, a Terra, os Homens, os Deuses 08.jpg",surface_role_override_v1,
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R0491,SURF-CGS2026R0491,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Journal of the American Musicological Society Spring 1979 cover.jpg / page 117946949,Journal of the American Musicological Society Spring 1979 cover.jpg,surface_role_override_v1,
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R0496,SURF-CGS2026R0496,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / (2000x3000) Nina Poster JPEG.jpg / page 190289278,(2000x3000) Nina Poster JPEG.jpg,surface_role_override_v1,
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R0497,SURF-CGS2026R0497,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,"Wikimedia Commons file source / Anine Suruí, in Cacoal (Brazil), 2004.jpg / page 36367183","Anine Suruí, in Cacoal (Brazil), 2004.jpg",surface_role_override_v1,
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R0499,SURF-CGS2026R0499,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Ônibus do Intercamp - Campinas.JPG / page 7346593,Ônibus do Intercamp - Campinas.JPG,surface_role_override_v1,
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R0500,SURF-CGS2026R0500,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Brazil Ethanol Price Ranking by State Oct2008 with titles.png / page 5157585,Brazil Ethanol Price Ranking by State Oct2008 with titles.png,surface_role_override_v1,
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R0507,SURF-CGS2026R0507,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Poster Lisa 2013 Alexandre Mury.jpg / page 188017331,Poster Lisa 2013 Alexandre Mury.jpg,surface_role_override_v1,
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R0509,SURF-CGS2026R0509,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / DaveJohnsonCCXP.JPG / page 37145071,DaveJohnsonCCXP.JPG,surface_role_override_v1,
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R0515,SURF-CGS2026R0515,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Pôster Urbano.jpg / page 40892186,Pôster Urbano.jpg,surface_role_override_v1,
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R0516,SURF-CGS2026R0516,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / 28 de Abril é Greve Geral - SindiSaúde-RS (2017).jpg / page 58182914,28 de Abril é Greve Geral - SindiSaúde-RS (2017).jpg,surface_role_override_v1,
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R0518,SURF-CGS2026R0518,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / White Right MEETING THE ENEMY.jpg / page 64775873,White Right MEETING THE ENEMY.jpg,surface_role_override_v1,
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R0519,SURF-CGS2026R0519,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Museu Paulista (May 2018) 036.jpg / page 68865111,Museu Paulista (May 2018) 036.jpg,surface_role_override_v1,
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R0528,SURF-CGS2026R0528,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Mein Kampf Adolf Hitler Parteiadler eagle-and-swastika (Holocaust exhibition HL-senteret Oslo Norway 2021) IMG 0342.jpg / page 112840233,Mein Kampf Adolf Hitler Parteiadler eagle-and-swastika (Holocaust exhibition HL-senteret Oslo Norway 2021) IMG 0342.jpg,surface_role_override_v1,
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R0529,SURF-CGS2026R0529,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Mein Kampf Adolf Hitler Parteiadler eagle-and-swastika (Holocaust exhibition HL-senteret Oslo Norway 2021) IMG 9509.jpg / page 112840232,Mein Kampf Adolf Hitler Parteiadler eagle-and-swastika (Holocaust exhibition HL-senteret Oslo Norway 2021) IMG 9509.jpg,surface_role_override_v1,
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R0530,SURF-CGS2026R0530,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,"Wikimedia Commons file source / *Engano, Hebe Camargo não é* Vera Fischer. (Poster) (Porto Alegre (RS), Brasil) 2023.jpg / page 128519243","*Engano, Hebe Camargo não é* Vera Fischer. (Poster) (Porto Alegre (RS), Brasil) 2023.jpg",surface_role_override_v1,
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R0531,SURF-CGS2026R0531,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,"Wikimedia Commons file source / 2023-10-00 Sabia que o câncer de mama detectado em estágio inicial tem mais de 90% de chance de cura? Por isso, nós existimos. mama (Porto Alegre (Brasil)).jpg / page 138675619","2023-10-00 Sabia que o câncer de mama detectado em estágio inicial tem mais de 90% de chance de cura? Por isso, nós existimos. mama (Porto Alegre (Brasil)).jpg",surface_role_override_v1,
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R0539,SURF-CGS2026R0539,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Random Processes in the Brain- from experimental data to math and back-1.jpg / page 131249176,Random Processes in the Brain- from experimental data to math and back-1.jpg,surface_role_override_v1,
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R0540,SURF-CGS2026R0540,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Random Processes in the Brain- from experimental data to math and back-100.jpg / page 131249935,Random Processes in the Brain- from experimental data to math and back-100.jpg,surface_role_override_v1,
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R0541,SURF-CGS2026R0541,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Random Processes in the Brain- from experimental data to math and back-101.jpg / page 131249949,Random Processes in the Brain- from experimental data to math and back-101.jpg,surface_role_override_v1,
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R0542,SURF-CGS2026R0542,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Random Processes in the Brain- from experimental data to math and back-102.jpg / page 131249957,Random Processes in the Brain- from experimental data to math and back-102.jpg,surface_role_override_v1,
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R0543,SURF-CGS2026R0543,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Random Processes in the Brain- from experimental data to math and back-104.jpg / page 131249977,Random Processes in the Brain- from experimental data to math and back-104.jpg,surface_role_override_v1,
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R0544,SURF-CGS2026R0544,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Random Processes in the Brain- from experimental data to math and back-105.jpg / page 131249982,Random Processes in the Brain- from experimental data to math and back-105.jpg,surface_role_override_v1,
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R0545,SURF-CGS2026R0545,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Random Processes in the Brain- from experimental data to math and back-108.jpg / page 131249992,Random Processes in the Brain- from experimental data to math and back-108.jpg,surface_role_override_v1,
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R0546,SURF-CGS2026R0546,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Random Processes in the Brain- from experimental data to math and back-111.jpg / page 131250027,Random Processes in the Brain- from experimental data to math and back-111.jpg,surface_role_override_v1,
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R0547,SURF-CGS2026R0547,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Random Processes in the Brain- from experimental data to math and back-112.jpg / page 131250037,Random Processes in the Brain- from experimental data to math and back-112.jpg,surface_role_override_v1,
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R0548,SURF-CGS2026R0548,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Random Processes in the Brain- from experimental data to math and back-114.jpg / page 131250056,Random Processes in the Brain- from experimental data to math and back-114.jpg,surface_role_override_v1,
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R0549,SURF-CGS2026R0549,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Random Processes in the Brain- from experimental data to math and back-115.jpg / page 131250063,Random Processes in the Brain- from experimental data to math and back-115.jpg,surface_role_override_v1,
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R0550,SURF-CGS2026R0550,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Random Processes in the Brain- from experimental data to math and back-117.jpg / page 131250079,Random Processes in the Brain- from experimental data to math and back-117.jpg,surface_role_override_v1,
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R0551,SURF-CGS2026R0551,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Random Processes in the Brain- from experimental data to math and back-118.jpg / page 131250092,Random Processes in the Brain- from experimental data to math and back-118.jpg,surface_role_override_v1,
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R0552,SURF-CGS2026R0552,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Random Processes in the Brain- from experimental data to math and back-119.jpg / page 131250100,Random Processes in the Brain- from experimental data to math and back-119.jpg,surface_role_override_v1,
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R0553,SURF-CGS2026R0553,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Random Processes in the Brain- from experimental data to math and back-120.jpg / page 131250105,Random Processes in the Brain- from experimental data to math and back-120.jpg,surface_role_override_v1,
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R0554,SURF-CGS2026R0554,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Random Processes in the Brain- from experimental data to math and back-121.jpg / page 131250112,Random Processes in the Brain- from experimental data to math and back-121.jpg,surface_role_override_v1,
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R0555,SURF-CGS2026R0555,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Random Processes in the Brain- from experimental data to math and back-123.jpg / page 131250127,Random Processes in the Brain- from experimental data to math and back-123.jpg,surface_role_override_v1,
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R0556,SURF-CGS2026R0556,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Random Processes in the Brain- from experimental data to math and back-124.jpg / page 131250131,Random Processes in the Brain- from experimental data to math and back-124.jpg,surface_role_override_v1,
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R0557,SURF-CGS2026R0557,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Random Processes in the Brain- from experimental data to math and back-125.jpg / page 131250136,Random Processes in the Brain- from experimental data to math and back-125.jpg,surface_role_override_v1,
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R0558,SURF-CGS2026R0558,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Random Processes in the Brain- from experimental data to math and back-127.jpg / page 131250153,Random Processes in the Brain- from experimental data to math and back-127.jpg,surface_role_override_v1,
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R0559,SURF-CGS2026R0559,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Random Processes in the Brain- from experimental data to math and back-128.jpg / page 131250158,Random Processes in the Brain- from experimental data to math and back-128.jpg,surface_role_override_v1,
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R0560,SURF-CGS2026R0560,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Random Processes in the Brain- from experimental data to math and back-129.jpg / page 131250166,Random Processes in the Brain- from experimental data to math and back-129.jpg,surface_role_override_v1,
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R0561,SURF-CGS2026R0561,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Random Processes in the Brain- from experimental data to math and back-130.jpg / page 131250173,Random Processes in the Brain- from experimental data to math and back-130.jpg,surface_role_override_v1,
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R0562,SURF-CGS2026R0562,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Random Processes in the Brain- from experimental data to math and back-131.jpg / page 131250180,Random Processes in the Brain- from experimental data to math and back-131.jpg,surface_role_override_v1,
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R0563,SURF-CGS2026R0563,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Random Processes in the Brain- from experimental data to math and back-134.jpg / page 131250204,Random Processes in the Brain- from experimental data to math and back-134.jpg,surface_role_override_v1,
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R0564,SURF-CGS2026R0564,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Random Processes in the Brain- from experimental data to math and back-135.jpg / page 131250213,Random Processes in the Brain- from experimental data to math and back-135.jpg,surface_role_override_v1,
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R0565,SURF-CGS2026R0565,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Random Processes in the Brain- from experimental data to math and back-137.jpg / page 131250224,Random Processes in the Brain- from experimental data to math and back-137.jpg,surface_role_override_v1,
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R0566,SURF-CGS2026R0566,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Random Processes in the Brain- from experimental data to math and back-138.jpg / page 131250232,Random Processes in the Brain- from experimental data to math and back-138.jpg,surface_role_override_v1,
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R0567,SURF-CGS2026R0567,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Random Processes in the Brain- from experimental data to math and back-139.jpg / page 131250239,Random Processes in the Brain- from experimental data to math and back-139.jpg,surface_role_override_v1,
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R0570,SURF-CGS2026R0570,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Random Processes in the Brain- from experimental data to math and back-15.jpg / page 131249333,Random Processes in the Brain- from experimental data to math and back-15.jpg,surface_role_override_v1,
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R0571,SURF-CGS2026R0571,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Random Processes in the Brain- from experimental data to math and back-16.jpg / page 131249344,Random Processes in the Brain- from experimental data to math and back-16.jpg,surface_role_override_v1,
