capture_id,capture_file,source_title,object_year,exclusion_scope,reason,retain_as,source_record_url
CRB2026V2R0136,capture_batch_commons_open_region_balance_image_2026_v2_records.csv,Mukhtar Auezov 2022 stamp of Kazakhstan.jpg,2022,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,https://commons.wikimedia.org/wiki/File:Mukhtar_Auezov_2022_stamp_of_Kazakhstan.jpg
CRB2026V2R0153,capture_batch_commons_open_region_balance_image_2026_v2_records.csv,"Stamps of Uzbekistan, 2010-21.jpg",2010,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,"https://commons.wikimedia.org/wiki/File:Stamps_of_Uzbekistan,_2010-21.jpg"
CRB2026V2R0154,capture_batch_commons_open_region_balance_image_2026_v2_records.csv,"Stamps of Uzbekistan, 2010-24.jpg",2010,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,"https://commons.wikimedia.org/wiki/File:Stamps_of_Uzbekistan,_2010-24.jpg"
CRB2026V2R0155,capture_batch_commons_open_region_balance_image_2026_v2_records.csv,"Stamps of Uzbekistan, 2010-40.jpg",2010,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,"https://commons.wikimedia.org/wiki/File:Stamps_of_Uzbekistan,_2010-40.jpg"
CRB2026V2R0156,capture_batch_commons_open_region_balance_image_2026_v2_records.csv,"Stamps of Uzbekistan, 2011-17.jpg",2011,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,"https://commons.wikimedia.org/wiki/File:Stamps_of_Uzbekistan,_2011-17.jpg"
CRB2026V2R0157,capture_batch_commons_open_region_balance_image_2026_v2_records.csv,"Stamps of Uzbekistan, 2011-18.jpg",2011,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,"https://commons.wikimedia.org/wiki/File:Stamps_of_Uzbekistan,_2011-18.jpg"
CRB2026V2R0158,capture_batch_commons_open_region_balance_image_2026_v2_records.csv,"Stamps of Uzbekistan, 2011-19.jpg",2011,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,"https://commons.wikimedia.org/wiki/File:Stamps_of_Uzbekistan,_2011-19.jpg"
CRB2026V2R0159,capture_batch_commons_open_region_balance_image_2026_v2_records.csv,"Stamps of Uzbekistan, 2011-20.jpg",2011,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,"https://commons.wikimedia.org/wiki/File:Stamps_of_Uzbekistan,_2011-20.jpg"
CRB2026V2R0160,capture_batch_commons_open_region_balance_image_2026_v2_records.csv,"Stamps of Uzbekistan, 2011-21.jpg",2011,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,"https://commons.wikimedia.org/wiki/File:Stamps_of_Uzbekistan,_2011-21.jpg"
CRB2026V2R0161,capture_batch_commons_open_region_balance_image_2026_v2_records.csv,"Stamps of Uzbekistan, 2011-25.jpg",2011,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,"https://commons.wikimedia.org/wiki/File:Stamps_of_Uzbekistan,_2011-25.jpg"
CRB2026V2R0162,capture_batch_commons_open_region_balance_image_2026_v2_records.csv,"Stamps of Uzbekistan, 2011-34.jpg",2011,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,"https://commons.wikimedia.org/wiki/File:Stamps_of_Uzbekistan,_2011-34.jpg"
CRB2026V2R0163,capture_batch_commons_open_region_balance_image_2026_v2_records.csv,"Stamps of Uzbekistan, 2011-46.jpg",2011,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,"https://commons.wikimedia.org/wiki/File:Stamps_of_Uzbekistan,_2011-46.jpg"
CRB2026V2R0164,capture_batch_commons_open_region_balance_image_2026_v2_records.csv,"Stamps of Uzbekistan, 2011-51.jpg",2011,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,"https://commons.wikimedia.org/wiki/File:Stamps_of_Uzbekistan,_2011-51.jpg"
CRB2026V2R0165,capture_batch_commons_open_region_balance_image_2026_v2_records.csv,"Stamps of Uzbekistan, 2011-52.jpg",2011,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,"https://commons.wikimedia.org/wiki/File:Stamps_of_Uzbekistan,_2011-52.jpg"
CRB2026V2R0166,capture_batch_commons_open_region_balance_image_2026_v2_records.csv,Stamp of Uzbekistan 2014 Misha Ge.jpg,2014,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,https://commons.wikimedia.org/wiki/File:Stamp_of_Uzbekistan_2014_Misha_Ge.jpg
CRB2026V2R0168,capture_batch_commons_open_region_balance_image_2026_v2_records.csv,Stamps of Uzbekistan 2016 01.jpg,2016,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,https://commons.wikimedia.org/wiki/File:Stamps_of_Uzbekistan_2016_01.jpg
CRB2026V2R0170,capture_batch_commons_open_region_balance_image_2026_v2_records.csv,Stamps of Uzbekistan 2018 14.jpg,2018,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,https://commons.wikimedia.org/wiki/File:Stamps_of_Uzbekistan_2018_14.jpg
CRB2026V2R0171,capture_batch_commons_open_region_balance_image_2026_v2_records.csv,Uzbekistan stamp №1321-1329.jpg,2018,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,https://commons.wikimedia.org/wiki/File:Uzbekistan_stamp_%E2%84%961321-1329.jpg
CRB2026V2R0192,capture_batch_commons_open_region_balance_image_2026_v2_records.csv,Stamp of Indonesia - 2017 - Colnect 973519 - Coelogyne mayeriana 1 34.jpeg,2017,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,https://commons.wikimedia.org/wiki/File:Stamp_of_Indonesia_-_2017_-_Colnect_973519_-_Coelogyne_mayeriana_1_34.jpeg
CRB2026V2R0193,capture_batch_commons_open_region_balance_image_2026_v2_records.csv,Stamp of Indonesia - 2017 - Colnect 973521 - Cymbidium ensifolium 3 34.jpeg,2017,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,https://commons.wikimedia.org/wiki/File:Stamp_of_Indonesia_-_2017_-_Colnect_973521_-_Cymbidium_ensifolium_3_34.jpeg
CRB2026V2R0194,capture_batch_commons_open_region_balance_image_2026_v2_records.csv,Stamp of Indonesia - 2017 - Colnect 973528 - Phalaenopsis cornu-cervi 10 34.jpg,2017,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,https://commons.wikimedia.org/wiki/File:Stamp_of_Indonesia_-_2017_-_Colnect_973528_-_Phalaenopsis_cornu-cervi_10_34.jpg
CRB2026V2R0195,capture_batch_commons_open_region_balance_image_2026_v2_records.csv,Stamp of Indonesia - 2017 - Colnect 973530 - Phalaenopsis javanica 12 34.jpeg,2017,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,https://commons.wikimedia.org/wiki/File:Stamp_of_Indonesia_-_2017_-_Colnect_973530_-_Phalaenopsis_javanica_12_34.jpeg
CRB2026V2R0196,capture_batch_commons_open_region_balance_image_2026_v2_records.csv,Stamp of Indonesia - 2017 - Colnect 973532 - Thrixspermum centipeda 14 34.jpeg,2017,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,https://commons.wikimedia.org/wiki/File:Stamp_of_Indonesia_-_2017_-_Colnect_973532_-_Thrixspermum_centipeda_14_34.jpeg
CRB2026V2R0197,capture_batch_commons_open_region_balance_image_2026_v2_records.csv,Stamp of Indonesia - 2017 - Colnect 973533 - Vanda tricolor 15 34.jpeg,2017,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,https://commons.wikimedia.org/wiki/File:Stamp_of_Indonesia_-_2017_-_Colnect_973533_-_Vanda_tricolor_15_34.jpeg
CRB2026V2R0198,capture_batch_commons_open_region_balance_image_2026_v2_records.csv,Stamp of Indonesia - 2017 - Colnect 973534 - Acanthephipphium javanicum 16 34.jpeg,2017,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,https://commons.wikimedia.org/wiki/File:Stamp_of_Indonesia_-_2017_-_Colnect_973534_-_Acanthephipphium_javanicum_16_34.jpeg
CRB2026V2R0199,capture_batch_commons_open_region_balance_image_2026_v2_records.csv,Stamp of Indonesia - 2017 - Colnect 973535 - Dendrobium secundum 17 34.jpeg,2017,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,https://commons.wikimedia.org/wiki/File:Stamp_of_Indonesia_-_2017_-_Colnect_973535_-_Dendrobium_secundum_17_34.jpeg
CRB2026V2R0200,capture_batch_commons_open_region_balance_image_2026_v2_records.csv,Stamp of Indonesia - 2017 - Colnect 973536 - Vanda limbata 18 34.jpeg,2017,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,https://commons.wikimedia.org/wiki/File:Stamp_of_Indonesia_-_2017_-_Colnect_973536_-_Vanda_limbata_18_34.jpeg
CRB2026V2R0201,capture_batch_commons_open_region_balance_image_2026_v2_records.csv,Stamp of Indonesia - 2017 - Colnect 973537 - Vanda insignis 19 34.jpg,2017,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,https://commons.wikimedia.org/wiki/File:Stamp_of_Indonesia_-_2017_-_Colnect_973537_-_Vanda_insignis_19_34.jpg
CRB2026V2R0202,capture_batch_commons_open_region_balance_image_2026_v2_records.csv,Stamp of Indonesia - 2017 - Colnect 973541 - Phalaenopsis gigantea 23 34.jpeg,2017,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,https://commons.wikimedia.org/wiki/File:Stamp_of_Indonesia_-_2017_-_Colnect_973541_-_Phalaenopsis_gigantea_23_34.jpeg
CRB2026V2R0203,capture_batch_commons_open_region_balance_image_2026_v2_records.csv,Stamp of Indonesia - 2017 - Colnect 973543 - Aerides huttonii 25 34.jpeg,2017,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,https://commons.wikimedia.org/wiki/File:Stamp_of_Indonesia_-_2017_-_Colnect_973543_-_Aerides_huttonii_25_34.jpeg
CRB2026V2R0204,capture_batch_commons_open_region_balance_image_2026_v2_records.csv,Stamp of Indonesia - 2017 - Colnect 973545 - Dendrobium anosmum 27 34.jpeg,2017,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,https://commons.wikimedia.org/wiki/File:Stamp_of_Indonesia_-_2017_-_Colnect_973545_-_Dendrobium_anosmum_27_34.jpeg
CRB2026V2R0205,capture_batch_commons_open_region_balance_image_2026_v2_records.csv,Stamp of Indonesia - 2017 - Colnect 973546 - Dendrobium smillieae 28 34.jpeg,2017,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,https://commons.wikimedia.org/wiki/File:Stamp_of_Indonesia_-_2017_-_Colnect_973546_-_Dendrobium_smillieae_28_34.jpeg
CRB2026V2R0206,capture_batch_commons_open_region_balance_image_2026_v2_records.csv,Stamp of Indonesia - 2017 - Colnect 973548 - Dendrobium bracteosum 30 34.jpeg,2017,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,https://commons.wikimedia.org/wiki/File:Stamp_of_Indonesia_-_2017_-_Colnect_973548_-_Dendrobium_bracteosum_30_34.jpeg
CRB2026V2R0207,capture_batch_commons_open_region_balance_image_2026_v2_records.csv,Stamp of Indonesia - 2017 - Colnect 973549 - Bulbophyllum graveolens 31 34.jpeg,2017,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,https://commons.wikimedia.org/wiki/File:Stamp_of_Indonesia_-_2017_-_Colnect_973549_-_Bulbophyllum_graveolens_31_34.jpeg
CRB2026V2R0208,capture_batch_commons_open_region_balance_image_2026_v2_records.csv,Stamp of Indonesia - 2017 - Colnect 973551 - Paphiopedilum glanduliferum 33 34.jpeg,2017,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,https://commons.wikimedia.org/wiki/File:Stamp_of_Indonesia_-_2017_-_Colnect_973551_-_Paphiopedilum_glanduliferum_33_34.jpeg
CRB2026V2R0209,capture_batch_commons_open_region_balance_image_2026_v2_records.csv,Stamp of Indonesia - 2017 - Colnect 973552 - Grammatophyllum speciosum 34 34.jpg,2017,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,https://commons.wikimedia.org/wiki/File:Stamp_of_Indonesia_-_2017_-_Colnect_973552_-_Grammatophyllum_speciosum_34_34.jpg
CRB2026V2R0210,capture_batch_commons_open_region_balance_image_2026_v2_records.csv,Stamp of Belarus - 2018 - Colnect 768769 - Centenary of Birth of Piotr Masherov.jpeg,2018,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,https://commons.wikimedia.org/wiki/File:Stamp_of_Belarus_-_2018_-_Colnect_768769_-_Centenary_of_Birth_of_Piotr_Masherov.jpeg
CRB2026V2R0298,capture_batch_commons_open_region_balance_image_2026_v2_records.csv,"Stamps of Georgia, 2010-06.jpg",2010,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,"https://commons.wikimedia.org/wiki/File:Stamps_of_Georgia,_2010-06.jpg"
CRB2026V2R0299,capture_batch_commons_open_region_balance_image_2026_v2_records.csv,"Stamps of Georgia, 2010-15.jpg",2010,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,"https://commons.wikimedia.org/wiki/File:Stamps_of_Georgia,_2010-15.jpg"
CRB2026V2R0301,capture_batch_commons_open_region_balance_image_2026_v2_records.csv,"Stamps of Georgia, 2012-03.jpg",2012,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,"https://commons.wikimedia.org/wiki/File:Stamps_of_Georgia,_2012-03.jpg"
CRB2026V2R0302,capture_batch_commons_open_region_balance_image_2026_v2_records.csv,"Stamps of Georgia, 2012-05.jpg",2012,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,"https://commons.wikimedia.org/wiki/File:Stamps_of_Georgia,_2012-05.jpg"
CRB2026V2R0303,capture_batch_commons_open_region_balance_image_2026_v2_records.csv,"Stamps of Georgia, 2013 (1).jpg",2013,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,"https://commons.wikimedia.org/wiki/File:Stamps_of_Georgia,_2013_(1).jpg"
CRB2026V2R0304,capture_batch_commons_open_region_balance_image_2026_v2_records.csv,"Stamps of Georgia, 2013 (10).jpg",2013,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,"https://commons.wikimedia.org/wiki/File:Stamps_of_Georgia,_2013_(10).jpg"
CRB2026V2R0305,capture_batch_commons_open_region_balance_image_2026_v2_records.csv,"Stamps of Georgia, 2013 (13).jpg",2013,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,"https://commons.wikimedia.org/wiki/File:Stamps_of_Georgia,_2013_(13).jpg"
CRB2026V2R0306,capture_batch_commons_open_region_balance_image_2026_v2_records.csv,"Stamps of Georgia, 2013 (15).jpg",2013,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,"https://commons.wikimedia.org/wiki/File:Stamps_of_Georgia,_2013_(15).jpg"
CRB2026V2R0307,capture_batch_commons_open_region_balance_image_2026_v2_records.csv,"Stamps of Georgia, 2013 (7).jpg",2013,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,"https://commons.wikimedia.org/wiki/File:Stamps_of_Georgia,_2013_(7).jpg"
CRB2026V2R0308,capture_batch_commons_open_region_balance_image_2026_v2_records.csv,"Stamps of Georgia, 2013-02.jpg",2013,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,"https://commons.wikimedia.org/wiki/File:Stamps_of_Georgia,_2013-02.jpg"
CRB2026V2R0311,capture_batch_commons_open_region_balance_image_2026_v2_records.csv,Stamp of Georgia - 2014 - Colnect 634025 - Love.jpeg,2014,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,https://commons.wikimedia.org/wiki/File:Stamp_of_Georgia_-_2014_-_Colnect_634025_-_Love.jpeg
CRB2026V2R0312,capture_batch_commons_open_region_balance_image_2026_v2_records.csv,"Stamps of Georgia, 2014 (1).jpg",2014,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,"https://commons.wikimedia.org/wiki/File:Stamps_of_Georgia,_2014_(1).jpg"
CRB2026V2R0313,capture_batch_commons_open_region_balance_image_2026_v2_records.csv,European Youth Olympic Festival stamp of Georgia 2015.jpg,2015,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,https://commons.wikimedia.org/wiki/File:European_Youth_Olympic_Festival_stamp_of_Georgia_2015.jpg
CRB2026V2R0314,capture_batch_commons_open_region_balance_image_2026_v2_records.csv,Georgian poets 2015 stamp.jpg,2015,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,https://commons.wikimedia.org/wiki/File:Georgian_poets_2015_stamp.jpg
CRB2026V2R0315,capture_batch_commons_open_region_balance_image_2026_v2_records.csv,Stamp of Georgia 2015.jpg,2015,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,https://commons.wikimedia.org/wiki/File:Stamp_of_Georgia_2015.jpg
CRB2026V2R0317,capture_batch_commons_open_region_balance_image_2026_v2_records.csv,Stamp of Georgia - 2016 - Colnect 697002 - Europa CEPT 2016 - Think Green.jpeg,2016,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,https://commons.wikimedia.org/wiki/File:Stamp_of_Georgia_-_2016_-_Colnect_697002_-_Europa_CEPT_2016_-_Think_Green.jpeg
CRB2026V2R0319,capture_batch_commons_open_region_balance_image_2026_v2_records.csv,"Stamps of Azerbaijan, 2017-1321-souvenir sheet.jpg",2017,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,"https://commons.wikimedia.org/wiki/File:Stamps_of_Azerbaijan,_2017-1321-souvenir_sheet.jpg"
CRB2026V2R0320,capture_batch_commons_open_region_balance_image_2026_v2_records.csv,"Stamps of Azerbaijan, 2017-1321.jpg",2017,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,"https://commons.wikimedia.org/wiki/File:Stamps_of_Azerbaijan,_2017-1321.jpg"
CRB2026V2R0321,capture_batch_commons_open_region_balance_image_2026_v2_records.csv,Giorgi Mazniashvili 2018 stampsheet of Georgia.jpg,2018,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,https://commons.wikimedia.org/wiki/File:Giorgi_Mazniashvili_2018_stampsheet_of_Georgia.jpg
CRB2026V2R0322,capture_batch_commons_open_region_balance_image_2026_v2_records.csv,Stamp of Georgia - 2018 - Colnect 792546 - Besleti Bridge 12th cent.jpeg,2018,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,https://commons.wikimedia.org/wiki/File:Stamp_of_Georgia_-_2018_-_Colnect_792546_-_Besleti_Bridge_12th_cent.jpeg
CRB2026V2R0324,capture_batch_commons_open_region_balance_image_2026_v2_records.csv,Zhiuli Shartava 2020 stamp of Georgia.jpg,2020,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,https://commons.wikimedia.org/wiki/File:Zhiuli_Shartava_2020_stamp_of_Georgia.jpg
CRB2026V2R0325,capture_batch_commons_open_region_balance_image_2026_v2_records.csv,Zhiuli Shartava 2020 stampsheet of Georgia.jpg,2020,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,https://commons.wikimedia.org/wiki/File:Zhiuli_Shartava_2020_stampsheet_of_Georgia.jpg
CRB2026V2R0328,capture_batch_commons_open_region_balance_image_2026_v2_records.csv,Launch of a Postage Stamp dedicated to the 25th Anniversary of Georgia-Ireland Diplomatic Relations - 52718865377.jpg,2023,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,https://commons.wikimedia.org/wiki/File:Launch_of_a_Postage_Stamp_dedicated_to_the_25th_Anniversary_of_Georgia-Ireland_Diplomatic_Relations_-_52718865377.jpg
CRB2026V2R0329,capture_batch_commons_open_region_balance_image_2026_v2_records.csv,Launch of a Postage Stamp dedicated to the 25th Anniversary of Georgia-Ireland Diplomatic Relations - 52719253312.jpg,2023,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,https://commons.wikimedia.org/wiki/File:Launch_of_a_Postage_Stamp_dedicated_to_the_25th_Anniversary_of_Georgia-Ireland_Diplomatic_Relations_-_52719253312.jpg
CRB2026V2R0330,capture_batch_commons_open_region_balance_image_2026_v2_records.csv,Launch of a Postage Stamp dedicated to the 25th Anniversary of Georgia-Ireland Diplomatic Relations - 52719382261.jpg,2023,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,https://commons.wikimedia.org/wiki/File:Launch_of_a_Postage_Stamp_dedicated_to_the_25th_Anniversary_of_Georgia-Ireland_Diplomatic_Relations_-_52719382261.jpg
CRB2026V2R0331,capture_batch_commons_open_region_balance_image_2026_v2_records.csv,Launch of a Postage Stamp dedicated to the 25th Anniversary of Georgia-Ireland Diplomatic Relations - 52719871978.jpg,2023,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,https://commons.wikimedia.org/wiki/File:Launch_of_a_Postage_Stamp_dedicated_to_the_25th_Anniversary_of_Georgia-Ireland_Diplomatic_Relations_-_52719871978.jpg
CRB2026V2R0332,capture_batch_commons_open_region_balance_image_2026_v2_records.csv,Launch of a Postage Stamp dedicated to the 25th Anniversary of Georgia-Ireland Diplomatic Relations - 52720039784.jpg,2023,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,https://commons.wikimedia.org/wiki/File:Launch_of_a_Postage_Stamp_dedicated_to_the_25th_Anniversary_of_Georgia-Ireland_Diplomatic_Relations_-_52720039784.jpg
CRB2026V2R0333,capture_batch_commons_open_region_balance_image_2026_v2_records.csv,Launch of a Postage Stamp dedicated to the 25th Anniversary of Georgia-Ireland Diplomatic Relations.jpg,2023,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,https://commons.wikimedia.org/wiki/File:Launch_of_a_Postage_Stamp_dedicated_to_the_25th_Anniversary_of_Georgia-Ireland_Diplomatic_Relations.jpg
CRB2026V2R0385,capture_batch_commons_open_region_balance_image_2026_v2_records.csv,"Stamps of Ukraine, 2014-36.jpg",2014,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,"https://commons.wikimedia.org/wiki/File:Stamps_of_Ukraine,_2014-36.jpg"
CRB2026V2R0386,capture_batch_commons_open_region_balance_image_2026_v2_records.csv,"Stamps of Ukraine, 2014-56.jpg",2014,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,"https://commons.wikimedia.org/wiki/File:Stamps_of_Ukraine,_2014-56.jpg"
CRB2026V2R0387,capture_batch_commons_open_region_balance_image_2026_v2_records.csv,"Stamps of Ukraine, 2014-58.jpg",2014,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,"https://commons.wikimedia.org/wiki/File:Stamps_of_Ukraine,_2014-58.jpg"
CRB2026V2R0388,capture_batch_commons_open_region_balance_image_2026_v2_records.csv,"Stamps of Ukraine, 2015-33.jpg",2015,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,"https://commons.wikimedia.org/wiki/File:Stamps_of_Ukraine,_2015-33.jpg"
CRB2026V2R0392,capture_batch_commons_open_region_balance_image_2026_v2_records.csv,Stamp of Belarus - 2018 - Colnect 813223 - Happy New Year.jpeg,2018,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,https://commons.wikimedia.org/wiki/File:Stamp_of_Belarus_-_2018_-_Colnect_813223_-_Happy_New_Year.jpeg
CRB2026V2R0393,capture_batch_commons_open_region_balance_image_2026_v2_records.csv,Stamp of Ukraine s1704.jpg,2018,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,https://commons.wikimedia.org/wiki/File:Stamp_of_Ukraine_s1704.jpg
CRB2026V2R0394,capture_batch_commons_open_region_balance_image_2026_v2_records.csv,Postage Stamp 2019 Constitution of Ukraine 23.png,2019,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,https://commons.wikimedia.org/wiki/File:Postage_Stamp_2019_Constitution_of_Ukraine_23.png
CRB2026V2R0395,capture_batch_commons_open_region_balance_image_2026_v2_records.csv,Stamp of Ukraine s1751.jpg,2019,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,https://commons.wikimedia.org/wiki/File:Stamp_of_Ukraine_s1751.jpg
CRB2026V2R0396,capture_batch_commons_open_region_balance_image_2026_v2_records.csv,Stamp of Ukraine s1804.jpg,2019,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,https://commons.wikimedia.org/wiki/File:Stamp_of_Ukraine_s1804.jpg
CRB2026V2R0397,capture_batch_commons_open_region_balance_image_2026_v2_records.csv,Stamp of Ukraine s1821-1824.jpg,2020,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,https://commons.wikimedia.org/wiki/File:Stamp_of_Ukraine_s1821-1824.jpg
