capture_id,source_id,source_name,source_identifier,source_record_url,source_title,macro_region,country_or_region,image_presence_code,image_url_detected,quality_score,design_signal_score,design_signal_terms,authority_score,authority_tier,authority_terms,text_evidence_chars,risk_flags,surface_readiness,recommended_action,rights_boundary
NMIIC2026R0244,NMSS2026R0244,Eden Hotel,Q1295225,https://edenhotellafalda.com.ar/,EDEN HOTEL LA FALDA,Latin America,Caribbean,IMG02,https://edenhotellafalda.com.ar/#primaryimage,3,0,,3,museum,museum,643,overbroad_country_or_region; generic_non_design_source; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0246,NMSS2026R0205,Centro Cultural Estacion Provincial,Q5761141,https://estacionprovincial.com.ar/,Home - Estacion Provincial,Latin America,Caribbean,IMG02,https://estacionprovincial.com.ar/wp-content/uploads/2023/05/miksa.png,4,0,,2,cultural_center,cultural center,616,overbroad_country_or_region; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0248,NMSS2026R0220,Ciudad Cultural Konex,Q61889705,https://www.cckonex.org,Ciudad Cultural Konex,Latin America,Caribbean,IMG02,https://www.cckonex.org/#primaryimage,4,0,,2,cultural_center,cultural center,543,overbroad_country_or_region; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0259,NMSS2026R0466,Pulpería Quilapán,Q125849194,https://pulperia.ar/,"Pulpería Quilapán - Delivery, Restaurante, Bar, Almacén, Club Social - Pulpería Argentina",Africa,Morocco,IMG02,https://pulperia.ar/wp-content/uploads/2022/07/Cuadrada-1.webp,4,0,,2,cultural_center,cultural center,1034,generic_non_design_source; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0265,NMSS2026R0262,MARTadero,Q117187627,https://martadero.org,Proyecto mARTadero - Arte y Cultura,Latin America,Caribbean,IMG02,https://martadero.org/wp-content/uploads/2019/02/marca-mARTadero-2017.jpg,4,0,,2,cultural_center,cultural center,794,overbroad_country_or_region; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0266,NMSS2026R0344,Kiosko Galería,Q117751921,https://kioskogaleria.com,KIOSKO Galería,Latin America,Caribbean,IMG02,https://kioskogaleria.com/wp-content/uploads/2023/03/cropped-KIOSKO_Galeria_icon_512-1.png,3,0,,1,gallery,gallery,518,overbroad_country_or_region; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0267,NMSS2026R0239,Alianza Francesa Sucre,Q138511532,https://sucre.alianzafrancesa.org.bo/,"Alianza Francesa Sucre - Escuela de idiomas, francés, Francia",Latin America,Caribbean,IMG02,https://sucre.alianzafrancesa.org.bo/wp-content/uploads/2020/12/cropped-7df32ab1-53ae-4ffe-a18a-dd757f4a8372final.jpeg,3,0,,1,gallery,gallery,665,overbroad_country_or_region; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0271,NMSS2026R0315,Sustainable Bolivia,Q7649570,https://sustainablebolivia.org/,Sustainable Bolivia: Volunteer at the Bolivian Amazon,Latin America,Caribbean,IMG02,https://sustainablebolivia.org/wp-content/uploads/2011/08/Copia-de-DSC01975-e1498059156944-300x300.jpg,2,0,,2,cultural_center,cultural center,738,overbroad_country_or_region; generic_non_design_source; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0279,NMSS2026R0437,Biblioteca Pública Barrial Fernando Gómez Martinez,Q139502285,https://bibliotecasmedellin.gov.co/,Inicio - Sistema de Bibliotecas Publicas de Medellín,Latin America,Caribbean,IMG02,https://bibliotecasmedellin.gov.co/wp-content/uploads/2024/12/destacada-web-2.png,4,0,,2,library,library,796,overbroad_country_or_region; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0281,NMSS2026R0577,Biblioteca Pública Municipal Milcíades Mariela Del Nilo,Q139834343,https://palmira.gov.co/,Inicio - Alcaldía de Palmira,Latin America,Caribbean,IMG02,https://palmira.gov.co/wp-content/plugins/ultimate-member/assets/img/default_avatar.jpg,4,0,,2,library,library,676,overbroad_country_or_region; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0282,NMSS2026R0670,Biblioteca Pública Municipal de Yumbo,Q139976959,https://www.imcy.gov.co/,Instituto Municipal de Cultura de Yumbo - IMCY — IMCY,Latin America,Caribbean,IMG02,https://www.imcy.gov.co/wp-content/uploads/2025/04/ventanaRendicionCuentas2025.jpg,4,0,,2,library,library,768,overbroad_country_or_region; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0283,NMSS2026R0702,Biblioteca Pública Ricardo Quintero Nieto,Q139679939,https://bibliotecaricardoqn.wordpress.com/,BIBLIOTECA PUBLICA RICARDO QUINTERO NIETO – PRESTACIÓN DE SERVICIOS BIBLIOTECARIOS Y PROMOCIÓN DE LA CULTURA,Latin America,Caribbean,IMG02,https://bibliotecaricardoqn.wordpress.com/wp-content/uploads/2024/08/cropped-whatsapp-image-2024-08-04-at-6.05.50-pm.jpeg?w=200,4,0,,2,library,library,820,overbroad_country_or_region; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0284,NMSS2026R0752,Casa Museo Santafé Sociedad de Mejoras Públicas de Medellín,Q137186776,https://www.zoologicosantafe.com/,Sinar567: Bonus Deposit Pulsa Tanpa Potongan Setiap Hari,Latin America,Caribbean,IMG02,https://www.zoologicosantafe.com/img/sinar567.png,0,0,,3,museum,museum,932,spam_or_seo_pollution; overbroad_country_or_region; missing_design_signal,quarantine_not_counted,exclude until source is replaced or manually repaired,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0291,NMSS2026R0758,Casa de la Cultura Luis Roncancio,Q139465965,https://sangilculturayturismo.com/,Instituto de Cultura y Turismo San Gil – Sitio Oficial del Instituto de Cultura y Turismo de San Gil,Latin America,Caribbean,IMG02,https://sangilculturayturismo.com/wp-content/uploads/2025/03/alcaldia_sangil.jpg,5,1,festival,2,library,library,1058,overbroad_country_or_region; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0293,NMSS2026R0783,Congregación de Hermanas Misioneras de María Inmaculada y Santa Catalina de Sena Madre Laura,Q137186752,https://madrelaura.org/,"AGENOLX: Daftar Agen SBOBET Dan Link Alternatif Situs Parlay, Bola Mobile",Latin America,Caribbean,IMG02,https://imgstore.io/images/2025/03/08/SBOBET.jpeg?format=1500w,0,0,,3,museum,museum,972,spam_or_seo_pollution; overbroad_country_or_region; missing_design_signal,quarantine_not_counted,exclude until source is replaced or manually repaired,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0295,NMSS2026R0793,Fundación Casa Tres Patios,Q117760791,https://www.casatrespatios.org/en,Fundación Casa Tres Patios | art and social justice,Latin America,Caribbean,IMG02,"https://static.wixstatic.com/media/0132e4_7c497dfacfc24161acb4061e72bdbce5~mv2.jpg/v1/fill/w_2500,h_1025,al_c/0132e4_7c497dfacfc24161acb4061e72bdbce5~mv2.jpg",4,0,,2,cultural_center,cultural center; foundation,818,overbroad_country_or_region; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0297,NMSS2026R0809,La Sierra Artist Residency,Q117760393,https://www.lasierraartistresidency.org/,La Sierra Artist Residency,Latin America,Caribbean,IMG02,http://static1.squarespace.com/static/676097faf5652e7d168862ee/t/67636e8f1932ab0b2b7276fd/1734569615828/ICON-BROUSER.png?format=1500w,4,0,,2,cultural_center,cultural center,587,overbroad_country_or_region; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0299,NMSS2026R0808,La Floresta Public Library,Q136341216,https://bibliotecasmedellin.gov.co/blog/biblioteca-publica-la-floresta/,Biblioteca Pública La Floresta - Sistema de Bibliotecas Publicas de Medellín,Latin America,Caribbean,IMG02,https://bibliotecasmedellin.gov.co/wp-content/uploads/2023/08/04-Biblioteca-La-Floresta.webp,4,0,,2,library,library,1040,overbroad_country_or_region; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0301,NMSS2026R0851,Museo Etnográfico Miguel Ángel Builes,Q109380576,https://www.memab.org/,Situs SBOBET Resmi Yaitu Agen Judi Bola Online Terpercaya Di Indonesia,Latin America,Caribbean,IMG02,https://www.memab.org/img/agen-sbobet.webp,3,3,grafico,3,museum,museum,800,spam_or_seo_pollution; overbroad_country_or_region,quarantine_not_counted,exclude until source is replaced or manually repaired,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0312,NMSS2026R0495,Biblioteca Pedro Mir,Q48782290,https://uasd.edu.do/biblioteca-pedro-mir/,Biblioteca Pedro Mir - UASD,Latin America,Caribbean,IMG02,https://uasd.edu.do/wp-content/uploads/2022/05/biblioteca-pedro-mir.jpg,4,0,,2,library,library,913,overbroad_country_or_region; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0313,NMSS2026R0499,Pre-Columbian Gold Museum,Q10941394,https://museosdelbancocentral.org/,"Museos del Banco Central – Museo histórico, arqueológico y cultural ubicado en San José, Costa Rica",Latin America,Caribbean,IMG02,https://museosdelbancocentral.org/wp-content/uploads/2022/12/ErroresenlasmonedasdeCostaRica-370x208-1.jpeg,0,0,,3,museum,museum,1408,spam_or_seo_pollution; overbroad_country_or_region; missing_design_signal,quarantine_not_counted,exclude until source is replaced or manually repaired,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0314,NMSS2026R0811,"La Trocha, la Casa de la Paz",Q134726228,https://www.latrochalacasadelapaz.com/,La Trocha - La Casa de la Paz La Trocha,Latin America,Caribbean,IMG02,https://www.latrochalacasadelapaz.com/wp-content/uploads/2024/07/Foto-portada.png,4,0,,2,cultural_center,cultural center,635,overbroad_country_or_region; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0316,NMSS2026R0531,Biblioteca Rafael Meza Ayau,Q131764753,https://biblio.udb.edu.sv/biblioteca/,Inicio - Biblioteca Rafael Meza Ayau,Latin America,Caribbean,IMG02,https://biblio.udb.edu.sv/biblioteca/wp-content/uploads/2025/09/1.png,4,0,,2,library,library,751,overbroad_country_or_region; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0318,NMSS2026R0535,Cultural Center of Spain in El Salvador,Q61931385,https://lab.ccesv.org/,CCESV/lab – Centro Cultural de España en El Salvador,Latin America,Caribbean,IMG02,https://lab.ccesv.org/wp-content/uploads/2020/09/ventana.png,4,0,,2,library,cultural center; library,766,overbroad_country_or_region; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0323,NMSS2026R0912,Biblioteca del Centro Cultural de España en Lima,Q85726914,http://ccelima.org/biblioteca/,CCELima,Latin America,Caribbean,IMG02,http://ccelima.org/wp-content/plugins/cmp-coming-soon-maintenance/themes/hardwork/img/hardwork_banner_large.jpg,4,0,,2,library,library,572,overbroad_country_or_region; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0324,NMSS2026R0946,Centro Cultural Inca Garcilaso,Q128772777,https://www.ccincagarcilaso.gob.pe/,Centro Cultural Inca Garcilaso del Ministerio de Relaciones Exteriores – Cultura peruana para el mundo,Latin America,Caribbean,IMG02,https://ccincagarcilaso.gob.pe/wp-content/uploads/2021/04/Fachada-Centro-Cultural-Inca-Garcilaso.jpg,4,0,,2,cultural_center,cultural center,752,overbroad_country_or_region; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0326,NMSS2026R0950,Chavin de Huantar Contemporary Army Museum,Q105440954,https://www.sotourism-travel.com/es/real-felipe.html,"Entrada Fortaleza Real Felipe Callao | Precio, horarios y visita guiada",Latin America,Caribbean,IMG02,https://www.sotourism-travel.com/media/images/fortalezarealfelipe.jpg,3,0,,3,museum,museum,816,overbroad_country_or_region; generic_non_design_source; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0327,NMSS2026R0944,Casa de la Literatura Peruana,Q94959528,https://www.casadelaliteratura.gob.pe,Casa de la Literatura Peruana,Latin America,Caribbean,IMG02,http://www.casadelaliteratura.gob.pe/wp-content/uploads/2019/04/Fachada-Casa-enamorados-Tatiana-Gamarra.jpg,4,0,,2,cultural_center,cultural center,733,overbroad_country_or_region; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0329,NMSS2026R0952,Galeria del Paseo,Q101932962,http://www.galeriadelpaseo.com/,Galería del Paseo - Manantiales- Punta del Este,Latin America,Caribbean,IMG02,http://images.squarespace-cdn.com/content/v1/549705dce4b0ba0bff5a4164/37fc761f-b9cc-49b4-9aa9-3e8bd89544cd/22.jpg,3,0,,1,gallery,gallery,777,overbroad_country_or_region; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0331,NMSS2026R0956,Mineral Museum Andres del Castillo,Q68736714,https://madc.com.pe,Mejores Casinos Online Perú | Top 10 [Abr. 2026],Latin America,Caribbean,IMG02,https://madc.com.pe/wp-content/uploads/2026/02/open-graph-1200x630px-5-1.webp,0,0,,3,museum,museum,743,spam_or_seo_pollution; overbroad_country_or_region; missing_design_signal,quarantine_not_counted,exclude until source is replaced or manually repaired,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0333,NMSS2026R0938,Sachaqa Centro de Arte,Q117751735,https://www.sachaqacentrodearte2.com/,"Sachaqa Centro De Arte | Artist Residency | San Roque De Cumbaza, Peru",Latin America,Caribbean,IMG02,"https://static.wixstatic.com/media/22c8fd_01056e067cb24ddd906b4ffae69a6602%7Emv2_d_5472_3648_s_4_2.jpg/v1/fit/w_2500,h_1330,al_c/22c8fd_01056e067cb24ddd906b4ffae69a6602%7Emv2_d_5472_3648_s_4_2.jpg",4,0,,2,cultural_center,cultural center; studio,808,overbroad_country_or_region; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0338,NMSS2026R0978,Biblioteca Nuestros Hijos,Q5727823,https://bibliotecanuestroshijos.com.uy/,Inicio - Biblioteca Nuestros Hijos,Latin America,Caribbean,IMG02,https://jvj.994.mytemp.website/wp-content/uploads/2024/08/Asset-1-1-1.png,4,0,,2,library,library,717,overbroad_country_or_region; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0344,NMSS2026R0979,Biblioteca del Centro Cultural de España en Montevideo,Q85727101,https://cce.org.uy/mediateca/,mediateca - Centro Cultural de España en Montevideo,Latin America,Caribbean,IMG02,https://cce.org.uy/wp-content/uploads/2024/08/301763078_5555249841179887_8265482236421907224_n-2-150x150.jpg,4,0,,2,library,library,692,overbroad_country_or_region; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0353,NMSS2026R0268,Ameen Rihani Museum,Q4742113,https://ameenrihani.org/,Ameen Rihani Organization American Express Apple Pay Discover Google Pay Mastercard PayPal Shop Pay Visa American Express Apple Pay Discover Google Pay Mastercard PayPal Shop Pay...,Africa,Egypt,IMG02,http://ameenrihani.org/cdn/shop/files/AmeenRihani1921-byOberhardt_1c506bbe-3998-44e3-9e5e-ea481f5beca7.jpg?v=1621217148,5,0,,3,museum,museum,862,generic_non_design_source; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0356,NMSS2026R0100,Shahid Chamran Cultural and Sports Complex,Q5694304,https://chamrancomplex.ir/,صفحه اصلی - مجموعه ورزشی فرهنگی چمران,MENA,Iran,IMG02,http://chamrancomplex.ir/wp-content/uploads/2022/01/IMG_20170903_104912.jpg,6,0,,2,cultural_center,cultural center,856,missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0359,NMSS2026R0946,Umbral Centro Cultural,Q114297288,https://umbralcentrocultural.com/,Umbral Centro Cultural – Umbral Centro Cultural,Latin America,Caribbean,IMG02,https://umbralcentrocultural.com/wp-content/uploads/2021/02/cropped-Icono-Umbral-CC_Mesa-de-trabajo-1.png,4,0,,2,cultural_center,cultural center,623,overbroad_country_or_region; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0361,NMSS2026R0282,Beirut Art Center,Q4881376,https://beirutartcenter.org/,Beirut Art Center • مركز بيروت للفن,MENA,Lebanon,IMG02,https://beirutartcenter.org/wp-content/uploads/sites/103/2022/07/Neon_202112_Natascha-Sadr-Haghighian_5-scaled.jpg,8,1,workshop,3,museum,museum,1200,low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0363,NMSS2026R0317,Galerie Tanit,Q98128083,https://www.galerietanit.com/,Galerie Tanit,MENA,Lebanon,IMG02,https://www.galerietanit.com/assets/uploads/2022/06/26815517_1943628892556132_6752474917921771383_n.png,5,0,,1,gallery,gallery,492,missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0364,NMSS2026R0420,Oman Open data portal,Q97097275,https://data.gov.om/,Home - DATA PORTAL,MENA,Oman,IMG02,https://data.gov.om/th/nicbavc.png,6,0,,2,library,library,684,missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0366,NMSS2026R0316,Zawyeh art gallery,Q20738768,https://zawyeh.net/,Zawyeh Gallery: Art Gallery Dubai & Ramallah,MENA,Palestine,IMG02,https://zawyeh.net/wp-content/uploads/2022/08/INST7773.jpg,5,0,,1,gallery,gallery,681,missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0367,NMSS2026R0331,Institut français du Liban,Q3152301,https://institutfrancais-liban.com/,Bienvenue - Institut français du Liban,MENA,Qatar,IMG02,https://institutfrancais-liban.com/wp-content/uploads/2020/11/Homepage_BG.jpg,6,0,,2,cultural_center,cultural center,589,missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0377,NMSS2026R0192,Open Data Nepal,Q97062430,https://opendatanepal.com/,Free & Public Datasets for Nepal | Open Data Nepal,South Asia,Nepal,IMG02,https://opendatanepal.com/images/ODN.png,6,0,,2,library,library,642,missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0378,NMSS2026R0213,Alliance Française de Karachi,Q18351363,https://www.afkarachi.com/,Alliance Française de Karachi,Africa,Tanzania,IMG02,http://static1.squarespace.com/static/5af5776a96d4553ec4ab27c7/t/5bb5a379e79c7022474d629b/1538630527850/Bonjour+Karachi+illustration+-+banner+560px+wide.png?format=1500w,7,1,workshop,2,library,cultural center; gallery; library,752,low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0381,NMSS2026R0063,Open Data Cambodia,Q97062708,https://opendevelopmentcambodia.net/,Open Development Cambodia (ODC),Southeast Asia,Cambodia,IMG02,https://opendevelopmentcambodia.net/wp-content/uploads/2023/02/odc-banner-1.jpg,6,0,,2,library,library,610,missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0384,NMSS2026R0169,Sultan Abdul Aziz Royal Gallery,Q27526877,https://galeridiraja.com/,Sultan Abdul Aziz Royal Gallery - Selangor's Royal Heritage,Southeast Asia,Malaysia,IMG02,https://galeridiraja.com/wp-content/uploads/2024/08/home-slider-01-500x500.webp,5,0,,1,gallery,gallery,769,missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0395,NMSS2026R0491,Institut Français Singapour,Q56307717,https://www.voilah.sg,"Voilah! Culture, Education and Science of France in Singapore",MENA,United Arab Emirates,IMG02,https://www.voilah.sg/wp-content/uploads/2026/03/Voilah-2026-Banner-Mobile-1.png,6,0,,2,cultural_center,cultural center,670,missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0399,NMSS2026R0046,Museu Nacional de Antropologia,Q10333588,https://www.hugedomains.com/domain_profile.cfm?d=angoladigital.net,AngolaDigital.net is for sale | HugeDomains,Africa,Angola,IMG02,https://static.hugedomains.com/images/hdv3-img/og_hugedomains.png,5,0,,3,museum,museum,639,generic_non_design_source; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0404,NMSS2026R0268,Cairo International Airport Museum (Terminal 3),Q130215955,https://egymonuments.gov.eg/en/museums/cairo-international-airport-museum-terminal-3,Cairo International Airport Museum - Terminal 3 - Discover Egypt's Monuments - Ministry of Tourism and Antiquities,Africa,Egypt,IMG02,https://egymonuments.gov.eg//media/6391/whatsapp-image-2021-05-08-at-153053.jpeg?anchor=center&mode=crop&width=1200&height=630&rnd=134115700560000000,5,0,,3,museum,museum,1452,generic_non_design_source; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0408,NMSS2026R0158,Gayer-Anderson Museum,Q2190649,https://egymonuments.gov.eg/en/museums/gayer-anderson-museum,Gayer Anderson Museum - Discover Egypt's Monuments - Ministry of Tourism and Antiquities,Southeast Asia,Malaysia,IMG02,"https://egymonuments.gov.eg//media/1163/المبنى-من-الخارج.jpg?center=0.5,0.50370370370370365&mode=crop&width=1200&height=630&rnd=134115752990000000",5,0,,3,museum,museum,1315,generic_non_design_source; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0416,NMSS2026R0219,The Peace Memorial Museum,Q22677243,https://wanderertanzania.com/activities/zanzibar-museums,Zanzibar Activities: Zanzibar Museums,Africa,Tanzania,IMG02,https://cdn.prod.website-files.com/63a2007768b43db9e1be0382/64b06054026f33ef80c92b97_Zanzibar%20Museums%201.jpg,5,0,,3,museum,museum,822,generic_non_design_source; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0473,NMSS2026R0261,Aishti Foundation,Q61918640,http://www.aishtifoundation.com/,Aishti Foundation,MENA,Lebanon,IMG02,http://kms.aishtifoundation.com/Images/500/500/inside/test251029024435851~.jpg,5,0,,3,museum,foundation; museum,653,generic_non_design_source; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0484,NMSS2026R0230,Bangkok National Museum,Q1255815,https://www.tourismthailand.org/Attraction/national-museum,National Museum,Southeast Asia,Thailand,IMG02,https://www.tourismthailand.org/images/Default/facebook/default-share.jpg,9,1,festival,4,national_museum,museum; national museum,745,low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0488,NMSS2026R0462,Museum of Art and Culture of Loei (MALOEI),Q122171554,https://www.museumthailand.com/en/museum/MALOEI,Museum of Art and Culture of Loei (MALOEI) :: Museum Thailand,Southeast Asia,Thailand,IMG02,https://www.museumthailand.com/thumbFBCover.php?p=upload/cover/1467164768_7423.jpg,5,0,,3,museum,museum,943,generic_non_design_source; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0489,NMSS2026R0362,Gallery 1957,Q106609823,https://www.gallery1957.com/,Gallery 1957,Africa,Ghana,IMG02,"https://static-assets.artlogic.net/w_1200,h_630,c_fill,f_auto,fl_lossy,q_auto/ws-artlogicwebsite0167/usr/images/exhibitions/home_page_image/items/1f/1f23e5d49690459da900ce9d749782e1/freya_11397.jpeg",4,0,,1,gallery,gallery,454,missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0490,NMSS2026R0596,Afriart Gallery,Q111901632,https://afriartgallery.org/,Home - Afriart Gallery,Africa,Uganda,IMG02,https://artfundi.fra1.digitaloceanspaces.com/1760616a2fef4785adc26cd4711c5dd3/3460/conversions/INSTALLATION-VIEW-3%2C-A-Walk-in-Makindye%2C-Mona-Taha%2C-Courtesy-of-Afriart-Gallery-2026%2C-Photo-by-James-Wasswa-copy-block_2500.jpg,5,0,,1,gallery,gallery,601,missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0491,NMSS2026R0180,Institut français du Cameroun,Q27694796,http://www.ifcameroun.com/,Institut Français du Cameroun (IFC),Africa,Cameroon,IMG02,https://strapi-ifc-aws-s3-images-bucket.s3.eu-west-3.amazonaws.com/Capture_d_ecran_2023_08_09_a_14_47_04_bfef706ee3.png,6,0,,2,library,library,682,missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
