suggestion_id,surface_id,source_record_id,suggestion_type,current_label,suggested_label,suggested_region_id,suggested_geo_id,confidence_level,evidence_type,auto_apply_eligible,requires_date_check,external_validation_status,wikidata_country_found,suggested_action,years_found,risk_flags,review_priority,evidence,title,source_file
RGE-SCORE-00408,SURF-CGS2026R0977,CGS2026R0977,historical_split,United States,Mexico; United States military occupation context,,,medium,historical_period_rule,false,true,unchecked,,split_by_date,1846; 1847; 1848,historical_split_requires_taxonomy_support,historical_split_review,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 75, Ed. 1 Saturday, February 13, 1847 - DPLA - 829d781bea63aba95373f3512b20f317 (page 2).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; Category:1847-02-13 Category:American Flag, Cameron Co","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 75, Ed. 1 Saturday, February 13, 1847 - DPLA - 829d781bea63aba95373f3512b20f317 (page 2).jpg",region_conflict_historical_split_suggestions_v1.csv
RGE-SCORE-00409,SURF-CGS2026R0978,CGS2026R0978,historical_split,United States,Mexico; United States military occupation context,,,medium,historical_period_rule,false,true,unchecked,,split_by_date,1846; 1847; 1848,historical_split_requires_taxonomy_support,historical_split_review,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 76, Ed. 1 Wednesday, February 17, 1847 - DPLA - 24aa0b1ca4a244ed614f68f6e1b9d356 (page 1).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexic","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 76, Ed. 1 Wednesday, February 17, 1847 - DPLA - 24aa0b1ca4a244ed614f68f6e1b9d356 (page 1).jpg",region_conflict_historical_split_suggestions_v1.csv
RGE-SCORE-00410,SURF-CGS2026R0979,CGS2026R0979,historical_split,United States,Mexico; United States military occupation context,,,medium,historical_period_rule,false,true,unchecked,,split_by_date,1846; 1847; 1848,historical_split_requires_taxonomy_support,historical_split_review,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 76, Ed. 1 Wednesday, February 17, 1847 - DPLA - 24aa0b1ca4a244ed614f68f6e1b9d356 (page 2).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexic","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 76, Ed. 1 Wednesday, February 17, 1847 - DPLA - 24aa0b1ca4a244ed614f68f6e1b9d356 (page 2).jpg",region_conflict_historical_split_suggestions_v1.csv
RGE-SCORE-00411,SURF-CGS2026R0980,CGS2026R0980,historical_split,United States,Mexico; United States military occupation context,,,medium,historical_period_rule,false,true,unchecked,,split_by_date,1846; 1847; 1848,historical_split_requires_taxonomy_support,historical_split_review,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 77, Ed. 1 Wednesday, March 3, 1847 - DPLA - 47dd12ed0ef1031d72e6648337765249 (page 1).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico),","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 77, Ed. 1 Wednesday, March 3, 1847 - DPLA - 47dd12ed0ef1031d72e6648337765249 (page 1).jpg",region_conflict_historical_split_suggestions_v1.csv
RGE-SCORE-00412,SURF-CGS2026R0981,CGS2026R0981,historical_split,United States,Mexico; United States military occupation context,,,medium,historical_period_rule,false,true,unchecked,,split_by_date,1846; 1847; 1848,historical_split_requires_taxonomy_support,historical_split_review,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 78, Ed. 1 Saturday, March 6, 1847 - DPLA - 450a55fa6a93db8205b8ecb93ed1df2f (page 3).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico), V","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 78, Ed. 1 Saturday, March 6, 1847 - DPLA - 450a55fa6a93db8205b8ecb93ed1df2f (page 3).jpg",region_conflict_historical_split_suggestions_v1.csv
RGE-SCORE-00413,SURF-CGS2026R0982,CGS2026R0982,historical_split,United States,Mexico; United States military occupation context,,,medium,historical_period_rule,false,true,unchecked,,split_by_date,1846; 1847; 1848,historical_split_requires_taxonomy_support,historical_split_review,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 81, Ed. 1 Wednesday, March 17, 1847 - DPLA - 463cd52fad76b47443261c5ff4f5bd26 (page 3).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico),","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 81, Ed. 1 Wednesday, March 17, 1847 - DPLA - 463cd52fad76b47443261c5ff4f5bd26 (page 3).jpg",region_conflict_historical_split_suggestions_v1.csv
RGE-SCORE-00414,SURF-CGS2026R0983,CGS2026R0983,historical_split,United States,Mexico; United States military occupation context,,,medium,historical_period_rule,false,true,unchecked,,split_by_date,1846; 1847; 1848,historical_split_requires_taxonomy_support,historical_split_review,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 82, Ed. 1 Saturday, March 20, 1847 - DPLA - bc94bc12147d0a9a1e37ac43c23d498d (page 1).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico),","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 82, Ed. 1 Saturday, March 20, 1847 - DPLA - bc94bc12147d0a9a1e37ac43c23d498d (page 1).jpg",region_conflict_historical_split_suggestions_v1.csv
RGE-SCORE-00415,SURF-CGS2026R0984,CGS2026R0984,historical_split,United States,Mexico; United States military occupation context,,,medium,historical_period_rule,false,true,unchecked,,split_by_date,1846; 1847; 1848,historical_split_requires_taxonomy_support,historical_split_review,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 83, Ed. 1 Wednesday, March 24, 1847 - DPLA - c435ae867dc58f5d754db4c8904ffae1 (page 3).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico),","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 83, Ed. 1 Wednesday, March 24, 1847 - DPLA - c435ae867dc58f5d754db4c8904ffae1 (page 3).jpg",region_conflict_historical_split_suggestions_v1.csv
RGE-SCORE-00416,SURF-CGS2026R0985,CGS2026R0985,historical_split,United States,Mexico; United States military occupation context,,,medium,historical_period_rule,false,true,unchecked,,split_by_date,1846; 1847; 1848,historical_split_requires_taxonomy_support,historical_split_review,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 84, Ed. 1 Saturday, March 27, 1847 - DPLA - df8c3aaa2c0c0a659ca9632240114082 (page 1).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico),","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 84, Ed. 1 Saturday, March 27, 1847 - DPLA - df8c3aaa2c0c0a659ca9632240114082 (page 1).jpg",region_conflict_historical_split_suggestions_v1.csv
RGE-SCORE-00417,SURF-CGS2026R0986,CGS2026R0986,historical_split,United States,Mexico; United States military occupation context,,,medium,historical_period_rule,false,true,unchecked,,split_by_date,1846; 1847; 1848,historical_split_requires_taxonomy_support,historical_split_review,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 84, Ed. 1 Saturday, March 27, 1847 - DPLA - df8c3aaa2c0c0a659ca9632240114082 (page 3).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico),","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 84, Ed. 1 Saturday, March 27, 1847 - DPLA - df8c3aaa2c0c0a659ca9632240114082 (page 3).jpg",region_conflict_historical_split_suggestions_v1.csv
RGE-SCORE-00418,SURF-CGS2026R0987,CGS2026R0987,historical_split,United States,Mexico; United States military occupation context,,,medium,historical_period_rule,false,true,unchecked,,split_by_date,1846; 1847; 1848,historical_split_requires_taxonomy_support,historical_split_review,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 85, Ed. 1 Wednesday, March 31, 1847 - DPLA - f0650611c010bc864ca8601ec4e6b255 (page 1).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; Category:1847-03-31 Category:American Flag, Cameron Coun","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 85, Ed. 1 Wednesday, March 31, 1847 - DPLA - f0650611c010bc864ca8601ec4e6b255 (page 1).jpg",region_conflict_historical_split_suggestions_v1.csv
RGE-SCORE-00419,SURF-CGS2026R0988,CGS2026R0988,historical_split,United States,Mexico; United States military occupation context,,,medium,historical_period_rule,false,true,unchecked,,split_by_date,1846; 1847; 1848,historical_split_requires_taxonomy_support,historical_split_review,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 86, Ed. 1 Saturday, April 3, 1847 - DPLA - f0dca1f79bef656fd9d95e2b95ecf38f (page 2).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico), V","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 86, Ed. 1 Saturday, April 3, 1847 - DPLA - f0dca1f79bef656fd9d95e2b95ecf38f (page 2).jpg",region_conflict_historical_split_suggestions_v1.csv
RGE-SCORE-00420,SURF-CGS2026R0989,CGS2026R0989,historical_split,United States,Mexico; United States military occupation context,,,medium,historical_period_rule,false,true,unchecked,,split_by_date,1846; 1847; 1848,historical_split_requires_taxonomy_support,historical_split_review,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 87, Ed. 1 Wednesday, April 7, 1847 - DPLA - 036ce2fa0a074ff179d53d01be00aca7 (page 1).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico),","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 87, Ed. 1 Wednesday, April 7, 1847 - DPLA - 036ce2fa0a074ff179d53d01be00aca7 (page 1).jpg",region_conflict_historical_split_suggestions_v1.csv
RGE-SCORE-00421,SURF-CGS2026R0990,CGS2026R0990,historical_split,United States,Mexico; United States military occupation context,,,medium,historical_period_rule,false,true,unchecked,,split_by_date,1846; 1847; 1848,historical_split_requires_taxonomy_support,historical_split_review,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 90, Ed. 1 Sunday, April 18, 1847 - DPLA - 33bd99207b8870b3a584723b91f35392 (page 1).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico), Vo","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 90, Ed. 1 Sunday, April 18, 1847 - DPLA - 33bd99207b8870b3a584723b91f35392 (page 1).jpg",region_conflict_historical_split_suggestions_v1.csv
RGE-SCORE-00422,SURF-CGS2026R0991,CGS2026R0991,historical_split,United States,Mexico; United States military occupation context,,,medium,historical_period_rule,false,true,unchecked,,split_by_date,1846; 1847; 1848,historical_split_requires_taxonomy_support,historical_split_review,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 90, Ed. 1 Sunday, April 18, 1847 - DPLA - 33bd99207b8870b3a584723b91f35392 (page 2).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico), Vo","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 90, Ed. 1 Sunday, April 18, 1847 - DPLA - 33bd99207b8870b3a584723b91f35392 (page 2).jpg",region_conflict_historical_split_suggestions_v1.csv
RGE-SCORE-00423,SURF-CGS2026R0992,CGS2026R0992,historical_split,United States,Mexico; United States military occupation context,,,medium,historical_period_rule,false,true,unchecked,,split_by_date,1846; 1847; 1848,historical_split_requires_taxonomy_support,historical_split_review,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 92, Ed. 1 Saturday, April 24, 1847 - DPLA - 3469df0bb96dc0379c4e6597dc3bdd18 (page 1).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico),","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 92, Ed. 1 Saturday, April 24, 1847 - DPLA - 3469df0bb96dc0379c4e6597dc3bdd18 (page 1).jpg",region_conflict_historical_split_suggestions_v1.csv
RGE-SCORE-00424,SURF-CGS2026R0993,CGS2026R0993,historical_split,United States,Mexico; United States military occupation context,,,medium,historical_period_rule,false,true,unchecked,,split_by_date,1846; 1847; 1848,historical_split_requires_taxonomy_support,historical_split_review,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 92, Ed. 1 Saturday, April 24, 1847 - DPLA - 3469df0bb96dc0379c4e6597dc3bdd18 (page 3).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico),","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 92, Ed. 1 Saturday, April 24, 1847 - DPLA - 3469df0bb96dc0379c4e6597dc3bdd18 (page 3).jpg",region_conflict_historical_split_suggestions_v1.csv
RGE-SCORE-00425,SURF-CGS2026R0994,CGS2026R0994,historical_split,United States,Mexico; United States military occupation context,,,medium,historical_period_rule,false,true,unchecked,,split_by_date,1846; 1847; 1848,historical_split_requires_taxonomy_support,historical_split_review,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 92, Ed. 1 Saturday, April 24, 1847 - DPLA - 3469df0bb96dc0379c4e6597dc3bdd18 (page 4).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico),","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 92, Ed. 1 Saturday, April 24, 1847 - DPLA - 3469df0bb96dc0379c4e6597dc3bdd18 (page 4).jpg",region_conflict_historical_split_suggestions_v1.csv
RGE-SCORE-00426,SURF-CGS2026R0995,CGS2026R0995,historical_split,United States,Mexico; United States military occupation context,,,medium,historical_period_rule,false,true,unchecked,,split_by_date,1846; 1847; 1848,historical_split_requires_taxonomy_support,historical_split_review,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 93, Ed. 1 Wednesday, April 28, 1847 - DPLA - d069674021631001eeea514537037e10 (page 1).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico),","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 93, Ed. 1 Wednesday, April 28, 1847 - DPLA - d069674021631001eeea514537037e10 (page 1).jpg",region_conflict_historical_split_suggestions_v1.csv
RGE-SCORE-00427,SURF-CGS2026R0996,CGS2026R0996,historical_split,United States,Mexico; United States military occupation context,,,medium,historical_period_rule,false,true,unchecked,,split_by_date,1846; 1847; 1848,historical_split_requires_taxonomy_support,historical_split_review,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 94, Ed. 1 Saturday, May 1, 1847 - DPLA - e02cb9cf92c3b54de225661b559f0f49 (page 1).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico), Vol","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 94, Ed. 1 Saturday, May 1, 1847 - DPLA - e02cb9cf92c3b54de225661b559f0f49 (page 1).jpg",region_conflict_historical_split_suggestions_v1.csv
RGE-SCORE-00428,SURF-CGS2026R0997,CGS2026R0997,historical_split,United States,Mexico; United States military occupation context,,,medium,historical_period_rule,false,true,unchecked,,split_by_date,1846; 1847; 1848,historical_split_requires_taxonomy_support,historical_split_review,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 94, Ed. 1 Saturday, May 1, 1847 - DPLA - e02cb9cf92c3b54de225661b559f0f49 (page 2).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico), Vol","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 94, Ed. 1 Saturday, May 1, 1847 - DPLA - e02cb9cf92c3b54de225661b559f0f49 (page 2).jpg",region_conflict_historical_split_suggestions_v1.csv
RGE-SCORE-00429,SURF-CGS2026R0998,CGS2026R0998,historical_split,United States,Mexico; United States military occupation context,,,medium,historical_period_rule,false,true,unchecked,,split_by_date,1846; 1847; 1848,historical_split_requires_taxonomy_support,historical_split_review,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 96, Ed. 1 Saturday, May 8, 1847 - DPLA - 1e74ec48746f906a8ada9ef6b7e1e187 (page 1).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico), Vol","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 96, Ed. 1 Saturday, May 8, 1847 - DPLA - 1e74ec48746f906a8ada9ef6b7e1e187 (page 1).jpg",region_conflict_historical_split_suggestions_v1.csv
RGE-SCORE-00430,SURF-CGS2026R0999,CGS2026R0999,historical_split,United States,Mexico; United States military occupation context,,,medium,historical_period_rule,false,true,unchecked,,split_by_date,1846; 1847; 1848,historical_split_requires_taxonomy_support,historical_split_review,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 96, Ed. 1 Saturday, May 8, 1847 - DPLA - 1e74ec48746f906a8ada9ef6b7e1e187 (page 3).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico), Vol","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 96, Ed. 1 Saturday, May 8, 1847 - DPLA - 1e74ec48746f906a8ada9ef6b7e1e187 (page 3).jpg",region_conflict_historical_split_suggestions_v1.csv
RGE-SCORE-00431,SURF-CGS2026R1000,CGS2026R1000,historical_split,United States,Mexico; United States military occupation context,,,medium,historical_period_rule,false,true,unchecked,,split_by_date,1846; 1847; 1848,historical_split_requires_taxonomy_support,historical_split_review,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 96, Ed. 1 Saturday, May 8, 1847 - DPLA - 1e74ec48746f906a8ada9ef6b7e1e187 (page 4).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico), Vol","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 96, Ed. 1 Saturday, May 8, 1847 - DPLA - 1e74ec48746f906a8ada9ef6b7e1e187 (page 4).jpg",region_conflict_historical_split_suggestions_v1.csv
RGE-SCORE-00432,SURF-CGS2026R1001,CGS2026R1001,historical_split,United States,Mexico; United States military occupation context,,,medium,historical_period_rule,false,true,unchecked,,split_by_date,1846; 1847; 1848,historical_split_requires_taxonomy_support,historical_split_review,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 98, Ed. 1 Monday, May 10, 1847 - DPLA - 191353e10d3a5f1b658b325ce55601a6 (page 2).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico), Vol.","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 98, Ed. 1 Monday, May 10, 1847 - DPLA - 191353e10d3a5f1b658b325ce55601a6 (page 2).jpg",region_conflict_historical_split_suggestions_v1.csv
RGE-SCORE-00433,SURF-CGS2026R1002,CGS2026R1002,historical_split,United States,Mexico; United States military occupation context,,,medium,historical_period_rule,false,true,unchecked,,split_by_date,1846; 1847; 1848,historical_split_requires_taxonomy_support,historical_split_review,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 99, Ed. 1 Wednesday, May 19, 1847 - DPLA - 9c5e4c8bd2545e0a98b3f11d43e308a5 (page 3).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico), V","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 99, Ed. 1 Wednesday, May 19, 1847 - DPLA - 9c5e4c8bd2545e0a98b3f11d43e308a5 (page 3).jpg",region_conflict_historical_split_suggestions_v1.csv
RGE-SCORE-00434,SURF-CGS2026R1003,CGS2026R1003,historical_split,United States,Mexico; United States military occupation context,,,medium,historical_period_rule,false,true,unchecked,,split_by_date,1846; 1847; 1848,historical_split_requires_taxonomy_support,historical_split_review,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 103, Ed. 1 Wednesday, June 2, 1847 - DPLA - d1b38266d6e1e4017dfb5718451a85be (page 3).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico),","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 103, Ed. 1 Wednesday, June 2, 1847 - DPLA - d1b38266d6e1e4017dfb5718451a85be (page 3).jpg",region_conflict_historical_split_suggestions_v1.csv
RGE-SCORE-00435,SURF-CGS2026R1004,CGS2026R1004,historical_split,United States,Mexico; United States military occupation context,,,medium,historical_period_rule,false,true,unchecked,,split_by_date,1846; 1847; 1848,historical_split_requires_taxonomy_support,historical_split_review,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 104, Ed. 1 Monday, June 7, 1847 - DPLA - e7851c7941a4ddce49e408e5872153f4 (page 2).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico), Vol","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 104, Ed. 1 Monday, June 7, 1847 - DPLA - e7851c7941a4ddce49e408e5872153f4 (page 2).jpg",region_conflict_historical_split_suggestions_v1.csv
RGE-SCORE-00436,SURF-CGS2026R1005,CGS2026R1005,historical_split,United States,Mexico; United States military occupation context,,,medium,historical_period_rule,false,true,unchecked,,split_by_date,1846; 1847; 1848,historical_split_requires_taxonomy_support,historical_split_review,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 104, Ed. 1 Monday, June 7, 1847 - DPLA - e7851c7941a4ddce49e408e5872153f4 (page 3).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico), Vol","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 104, Ed. 1 Monday, June 7, 1847 - DPLA - e7851c7941a4ddce49e408e5872153f4 (page 3).jpg",region_conflict_historical_split_suggestions_v1.csv
RGE-SCORE-00437,SURF-CGS2026R1006,CGS2026R1006,historical_split,United States,Mexico; United States military occupation context,,,medium,historical_period_rule,false,true,unchecked,,split_by_date,1846; 1847; 1848,historical_split_requires_taxonomy_support,historical_split_review,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 105, Ed. 1 Wednesday, June 9, 1847 - DPLA - 48f88eacff94cc1573bc7ce8b5242028 (page 4).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico),","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 105, Ed. 1 Wednesday, June 9, 1847 - DPLA - 48f88eacff94cc1573bc7ce8b5242028 (page 4).jpg",region_conflict_historical_split_suggestions_v1.csv
RGE-SCORE-00438,SURF-CGS2026R1007,CGS2026R1007,historical_split,United States,Mexico; United States military occupation context,,,medium,historical_period_rule,false,true,unchecked,,split_by_date,1846; 1847; 1848,historical_split_requires_taxonomy_support,historical_split_review,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 106, Ed. 1 Saturday, June 12, 1847 - DPLA - 287b04cbbd47a10d95c45c2f0e6272ad (page 2).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico),","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 106, Ed. 1 Saturday, June 12, 1847 - DPLA - 287b04cbbd47a10d95c45c2f0e6272ad (page 2).jpg",region_conflict_historical_split_suggestions_v1.csv
RGE-SCORE-00439,SURF-CGS2026R1008,CGS2026R1008,historical_split,United States,Mexico; United States military occupation context,,,medium,historical_period_rule,false,true,unchecked,,split_by_date,1846; 1847; 1848,historical_split_requires_taxonomy_support,historical_split_review,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 108, Ed. 1 Saturday, June 19, 1847 - DPLA - 247d4bf07c5c1987a24e283f8286684d (page 3).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico),","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 108, Ed. 1 Saturday, June 19, 1847 - DPLA - 247d4bf07c5c1987a24e283f8286684d (page 3).jpg",region_conflict_historical_split_suggestions_v1.csv
RGE-SCORE-00440,SURF-CGS2026R1009,CGS2026R1009,historical_split,United States,Mexico; United States military occupation context,,,medium,historical_period_rule,false,true,unchecked,,split_by_date,1846; 1847; 1848,historical_split_requires_taxonomy_support,historical_split_review,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 110, Ed. 1 Saturday, June 26, 1847 - DPLA - 322dbaa383086647a5363ad264e0b622 (page 2).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico),","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 110, Ed. 1 Saturday, June 26, 1847 - DPLA - 322dbaa383086647a5363ad264e0b622 (page 2).jpg",region_conflict_historical_split_suggestions_v1.csv
RGE-SCORE-00441,SURF-CGS2026R1010,CGS2026R1010,historical_split,United States,Mexico; United States military occupation context,,,medium,historical_period_rule,false,true,unchecked,,split_by_date,1846; 1847; 1848,historical_split_requires_taxonomy_support,historical_split_review,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 111, Ed. 1 Wednesday, June 30, 1847 - DPLA - bac946c032d7382a4dba417d6918bce8 (page 4).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; Category:Artworks without Wikidata item Category:Media c","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 111, Ed. 1 Wednesday, June 30, 1847 - DPLA - bac946c032d7382a4dba417d6918bce8 (page 4).jpg",region_conflict_historical_split_suggestions_v1.csv
