batch_file,capture_id,source_identifier,source_title,source_record_url,image_url_detected,source_place_text,date_start,date_end,object_family,authority_level,authority_score,release_cleaning_status,review_reasons,source_collection,source_rights_text,rights_basis
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R03359,45249229,"Maltexo for growing greater, 1935 (6297441034).jpg","https://commons.wikimedia.org/wiki/File:Maltexo_for_growing_greater,_1935_(6297441034).jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/0/0b/Maltexo_for_growing_greater%2C_1935_%286297441034%29.jpg/1280px-Maltexo_for_growing_greater%2C_1935_%286297441034%29.jpg,Oceania / Pacific / Aotearoa New Zealand,1930,1930,poster,institutional_or_education_context,94,release_ready,,https://www.flickr.com/photos/nationallibrarynz_commons/6297441034/,Wikimedia Commons open-license metadata: Public domain.,Wikimedia Commons open-license metadata: Public domain.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R03360,112444641,New Zealand Railway poster - 'Charm of Lakeland' Wanaka (10468985025) (cropped).jpg,https://commons.wikimedia.org/wiki/File:New_Zealand_Railway_poster_-_%27Charm_of_Lakeland%27_Wanaka_(10468985025)_(cropped).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1a/New_Zealand_Railway_poster_-_%27Charm_of_Lakeland%27_Wanaka_%2810468985025%29_%28cropped%29.jpg/1280px-New_Zealand_Railway_poster_-_%27Charm_of_Lakeland%27_Wanaka_%2810468985025%29_%28cropped%29.jpg,Oceania / Pacific / Aotearoa New Zealand,1930,1930,travel_poster,commons_open_file_with_extra_source,89,release_ready,,New Zealand Railway poster - 'Charm of Lakeland' Wanaka,Wikimedia Commons open-license metadata: Public domain.,Wikimedia Commons open-license metadata: Public domain.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R03361,51251036,New Zealand Railway poster - 'Charm of Lakeland' Wanaka (10468985025).jpg,https://commons.wikimedia.org/wiki/File:New_Zealand_Railway_poster_-_%27Charm_of_Lakeland%27_Wanaka_(10468985025).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1d/New_Zealand_Railway_poster_-_%27Charm_of_Lakeland%27_Wanaka_%2810468985025%29.jpg/1280px-New_Zealand_Railway_poster_-_%27Charm_of_Lakeland%27_Wanaka_%2810468985025%29.jpg,Oceania / Pacific / Aotearoa New Zealand,1930,1930,travel_poster,commons_open_file_with_extra_source,89,release_ready,,New Zealand Railway poster - 'Charm of Lakeland' Wanaka,Wikimedia Commons open-license metadata: Public domain.,Wikimedia Commons open-license metadata: Public domain.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R03362,51250998,New Zealand Railway poster - Cheap Travel by Train 1930-1939 (10468990864).jpg,https://commons.wikimedia.org/wiki/File:New_Zealand_Railway_poster_-_Cheap_Travel_by_Train_1930-1939_(10468990864).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/New_Zealand_Railway_poster_-_Cheap_Travel_by_Train_1930-1939_%2810468990864%29.jpg/1280px-New_Zealand_Railway_poster_-_Cheap_Travel_by_Train_1930-1939_%2810468990864%29.jpg,Oceania / Pacific / Aotearoa New Zealand,1930,1930,travel_poster,commons_open_file_with_extra_source,89,release_ready,,New Zealand Railway poster - Cheap Travel by Train 1930-1939,Wikimedia Commons open-license metadata: CC BY-SA 2.0.,Wikimedia Commons open-license metadata: CC BY-SA 2.0.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R03363,51251004,New Zealand Railway poster - Come out for Labour Day by Train 1930-1939 (10468992266).jpg,https://commons.wikimedia.org/wiki/File:New_Zealand_Railway_poster_-_Come_out_for_Labour_Day_by_Train_1930-1939_(10468992266).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b7/New_Zealand_Railway_poster_-_Come_out_for_Labour_Day_by_Train_1930-1939_%2810468992266%29.jpg/1280px-New_Zealand_Railway_poster_-_Come_out_for_Labour_Day_by_Train_1930-1939_%2810468992266%29.jpg,Oceania / Pacific / Aotearoa New Zealand,1930,1930,travel_poster,commons_open_file_with_extra_source,89,release_ready,,New Zealand Railway poster - Come out for Labour Day by Train 1930-1939,Wikimedia Commons open-license metadata: CC BY-SA 2.0.,Wikimedia Commons open-license metadata: CC BY-SA 2.0.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R03364,47037329,New Zealand Railway poster - Easter By Rail 1930 (10468999094).jpg,https://commons.wikimedia.org/wiki/File:New_Zealand_Railway_poster_-_Easter_By_Rail_1930_(10468999094).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/70/New_Zealand_Railway_poster_-_Easter_By_Rail_1930_%2810468999094%29.jpg/1280px-New_Zealand_Railway_poster_-_Easter_By_Rail_1930_%2810468999094%29.jpg,Oceania / Pacific / Aotearoa New Zealand,1930,1930,travel_poster,commons_open_file_with_extra_source,89,release_ready,,New Zealand Railway poster - Easter By Rail 1930,Wikimedia Commons open-license metadata: CC BY-SA 2.0.,Wikimedia Commons open-license metadata: CC BY-SA 2.0.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R03365,51251082,New Zealand Railway poster - Go to Mt Cook Hermitage This Week-end c.1930 -c.1939 (10469017634).jpg,https://commons.wikimedia.org/wiki/File:New_Zealand_Railway_poster_-_Go_to_Mt_Cook_Hermitage_This_Week-end_c.1930_-c.1939_(10469017634).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/New_Zealand_Railway_poster_-_Go_to_Mt_Cook_Hermitage_This_Week-end_c.1930_-c.1939_%2810469017634%29.jpg/1280px-New_Zealand_Railway_poster_-_Go_to_Mt_Cook_Hermitage_This_Week-end_c.1930_-c.1939_%2810469017634%29.jpg,Oceania / Pacific / Aotearoa New Zealand,1930,1930,travel_poster,commons_open_file_with_extra_source,89,release_ready,,New Zealand Railway poster - Go to Mt Cook Hermitage This Week-end c.1930 -c.1939,Wikimedia Commons open-license metadata: CC BY-SA 2.0.,Wikimedia Commons open-license metadata: CC BY-SA 2.0.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R03366,51251047,New Zealand Railway poster - Lake Wanaka Scenic Trip by Train & Railway Motor c.1930 - c.1939 (10469018724).jpg,https://commons.wikimedia.org/wiki/File:New_Zealand_Railway_poster_-_Lake_Wanaka_Scenic_Trip_by_Train_%26_Railway_Motor_c.1930_-_c.1939_(10469018724).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/New_Zealand_Railway_poster_-_Lake_Wanaka_Scenic_Trip_by_Train_%26_Railway_Motor_c.1930_-_c.1939_%2810469018724%29.jpg/1280px-New_Zealand_Railway_poster_-_Lake_Wanaka_Scenic_Trip_by_Train_%26_Railway_Motor_c.1930_-_c.1939_%2810469018724%29.jpg,Oceania / Pacific / Aotearoa New Zealand,1930,1930,travel_poster,commons_open_file_with_extra_source,89,release_ready,,New Zealand Railway poster - Lake Wanaka Scenic Trip by Train & Railway Motor c.1930 - c.1939,Wikimedia Commons open-license metadata: CC BY-SA 2.0.,Wikimedia Commons open-license metadata: CC BY-SA 2.0.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R03367,51251062,New Zealand Railway poster - NZR Holiday Excursion Fares c.1930 - c.1939 (10469011866).jpg,https://commons.wikimedia.org/wiki/File:New_Zealand_Railway_poster_-_NZR_Holiday_Excursion_Fares_c.1930_-_c.1939_(10469011866).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c1/New_Zealand_Railway_poster_-_NZR_Holiday_Excursion_Fares_c.1930_-_c.1939_%2810469011866%29.jpg/1280px-New_Zealand_Railway_poster_-_NZR_Holiday_Excursion_Fares_c.1930_-_c.1939_%2810469011866%29.jpg,Oceania / Pacific / Aotearoa New Zealand,1930,1930,travel_poster,commons_open_file_with_extra_source,89,release_ready,,New Zealand Railway poster - NZR Holiday Excursion Fares c.1930 - c.1939,Wikimedia Commons open-license metadata: CC BY-SA 2.0.,Wikimedia Commons open-license metadata: CC BY-SA 2.0.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R03368,47037320,New Zealand Railway poster - Napier Carnival 1933 (10468988836).jpg,https://commons.wikimedia.org/wiki/File:New_Zealand_Railway_poster_-_Napier_Carnival_1933_(10468988836).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/New_Zealand_Railway_poster_-_Napier_Carnival_1933_%2810468988836%29.jpg/1280px-New_Zealand_Railway_poster_-_Napier_Carnival_1933_%2810468988836%29.jpg,Oceania / Pacific / Aotearoa New Zealand,1930,1930,travel_poster,institutional_or_education_context,94,release_ready,,New Zealand Railway poster - Napier Carnival 1933,Wikimedia Commons open-license metadata: CC BY-SA 2.0.,Wikimedia Commons open-license metadata: CC BY-SA 2.0.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R03369,51251052,New Zealand Railway poster - Scenic Trip by Train & Railway Motor Queenstown c.1930 - c.1939 (10469009574).jpg,https://commons.wikimedia.org/wiki/File:New_Zealand_Railway_poster_-_Scenic_Trip_by_Train_%26_Railway_Motor_Queenstown_c.1930_-_c.1939_(10469009574).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/68/New_Zealand_Railway_poster_-_Scenic_Trip_by_Train_%26_Railway_Motor_Queenstown_c.1930_-_c.1939_%2810469009574%29.jpg/1280px-New_Zealand_Railway_poster_-_Scenic_Trip_by_Train_%26_Railway_Motor_Queenstown_c.1930_-_c.1939_%2810469009574%29.jpg,Oceania / Pacific / Aotearoa New Zealand,1930,1930,travel_poster,commons_open_file_with_extra_source,89,release_ready,,New Zealand Railway poster - Scenic Trip by Train & Railway Motor Queenstown c.1930 - c.1939,Wikimedia Commons open-license metadata: CC BY-SA 2.0.,Wikimedia Commons open-license metadata: CC BY-SA 2.0.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R03370,51251006,"New Zealand Railway poster - Sword Fishing Bay of Islands, New Zealand 1930-1939 (10468992844).jpg","https://commons.wikimedia.org/wiki/File:New_Zealand_Railway_poster_-_Sword_Fishing_Bay_of_Islands,_New_Zealand_1930-1939_(10468992844).jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/3/34/New_Zealand_Railway_poster_-_Sword_Fishing_Bay_of_Islands%2C_New_Zealand_1930-1939_%2810468992844%29.jpg/1280px-New_Zealand_Railway_poster_-_Sword_Fishing_Bay_of_Islands%2C_New_Zealand_1930-1939_%2810468992844%29.jpg,Oceania / Pacific / Aotearoa New Zealand,1930,1930,travel_poster,commons_open_file_with_extra_source,89,release_ready,,"New Zealand Railway poster - Sword Fishing Bay of Islands, New Zealand 1930-1939",Wikimedia Commons open-license metadata: CC BY-SA 2.0.,Wikimedia Commons open-license metadata: CC BY-SA 2.0.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R03371,47037321,New Zealand Railway poster - Take the Train to Timaru 1938 (10469008194).jpg,https://commons.wikimedia.org/wiki/File:New_Zealand_Railway_poster_-_Take_the_Train_to_Timaru_1938_(10469008194).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/19/New_Zealand_Railway_poster_-_Take_the_Train_to_Timaru_1938_%2810469008194%29.jpg/1280px-New_Zealand_Railway_poster_-_Take_the_Train_to_Timaru_1938_%2810469008194%29.jpg,Oceania / Pacific / Aotearoa New Zealand,1930,1930,travel_poster,institutional_or_education_context,94,release_ready,,New Zealand Railway poster - Take the Train to Timaru 1938,Wikimedia Commons open-license metadata: CC BY-SA 2.0.,Wikimedia Commons open-license metadata: CC BY-SA 2.0.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R03372,51251044,New Zealand Railway poster - Wanganui River Scenic Trip by Train & Launch c.1930 - c.1939 (10469004864).jpg,https://commons.wikimedia.org/wiki/File:New_Zealand_Railway_poster_-_Wanganui_River_Scenic_Trip_by_Train_%26_Launch_c.1930_-_c.1939_(10469004864).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c6/New_Zealand_Railway_poster_-_Wanganui_River_Scenic_Trip_by_Train_%26_Launch_c.1930_-_c.1939_%2810469004864%29.jpg/1280px-New_Zealand_Railway_poster_-_Wanganui_River_Scenic_Trip_by_Train_%26_Launch_c.1930_-_c.1939_%2810469004864%29.jpg,Oceania / Pacific / Aotearoa New Zealand,1930,1930,travel_poster,commons_open_file_with_extra_source,89,release_ready,,New Zealand Railway poster - Wanganui River Scenic Trip by Train & Launch c.1930 - c.1939,Wikimedia Commons open-license metadata: CC BY-SA 2.0.,Wikimedia Commons open-license metadata: CC BY-SA 2.0.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R03373,51251003,"New Zealand Railway poster - 'Great Place this Hermitage', Mt Cook c.1931 (10468981965).jpg","https://commons.wikimedia.org/wiki/File:New_Zealand_Railway_poster_-_%27Great_Place_this_Hermitage%27,_Mt_Cook_c.1931_(10468981965).jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/0/0c/New_Zealand_Railway_poster_-_%27Great_Place_this_Hermitage%27%2C_Mt_Cook_c.1931_%2810468981965%29.jpg/1280px-New_Zealand_Railway_poster_-_%27Great_Place_this_Hermitage%27%2C_Mt_Cook_c.1931_%2810468981965%29.jpg,Oceania / Pacific / Aotearoa New Zealand,1931,1931,travel_poster,commons_open_file_with_extra_source,89,release_ready,,"New Zealand Railway poster - 'Great Place this Hermitage', Mt Cook c.1931",Wikimedia Commons open-license metadata: Public domain.,Wikimedia Commons open-license metadata: Public domain.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R03374,51248462,"New Zealand International Carillon Festival poster, 1990 (25848084911).jpg","https://commons.wikimedia.org/wiki/File:New_Zealand_International_Carillon_Festival_poster,_1990_(25848084911).jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/7/7e/New_Zealand_International_Carillon_Festival_poster%2C_1990_%2825848084911%29.jpg/1280px-New_Zealand_International_Carillon_Festival_poster%2C_1990_%2825848084911%29.jpg,Oceania / Pacific / Aotearoa New Zealand,1932,1932,poster,institutional_or_education_context,94,release_ready,,"New Zealand International Carillon Festival poster, 1990",Wikimedia Commons open-license metadata: CC BY-SA 2.0.,Wikimedia Commons open-license metadata: CC BY-SA 2.0.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R03375,51251037,New Zealand Railway poster - Franz Josef Glacier c.1932 (10468987545).jpg,https://commons.wikimedia.org/wiki/File:New_Zealand_Railway_poster_-_Franz_Josef_Glacier_c.1932_(10468987545).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b3/New_Zealand_Railway_poster_-_Franz_Josef_Glacier_c.1932_%2810468987545%29.jpg/1280px-New_Zealand_Railway_poster_-_Franz_Josef_Glacier_c.1932_%2810468987545%29.jpg,Oceania / Pacific / Aotearoa New Zealand,1932,1932,travel_poster,commons_open_file_with_extra_source,89,release_ready,,New Zealand Railway poster - Franz Josef Glacier c.1932,Wikimedia Commons open-license metadata: CC BY-SA 2.0.,Wikimedia Commons open-license metadata: CC BY-SA 2.0.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R03376,48250793,"New Zealand Railway poster - Rotorua, Nature's Cure Best Reached by Rail c.1932 (10469001085).jpg","https://commons.wikimedia.org/wiki/File:New_Zealand_Railway_poster_-_Rotorua,_Nature%27s_Cure_Best_Reached_by_Rail_c.1932_(10469001085).jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/New_Zealand_Railway_poster_-_Rotorua%2C_Nature%27s_Cure_Best_Reached_by_Rail_c.1932_%2810469001085%29.jpg/1280px-New_Zealand_Railway_poster_-_Rotorua%2C_Nature%27s_Cure_Best_Reached_by_Rail_c.1932_%2810469001085%29.jpg,Oceania / Pacific / Aotearoa New Zealand,1932,1932,travel_poster,commons_open_file_with_extra_source,89,release_ready,,"New Zealand Railway poster - Rotorua, Nature's Cure Best Reached by Rail c.1932",Wikimedia Commons open-license metadata: CC BY-SA 2.0.,Wikimedia Commons open-license metadata: CC BY-SA 2.0.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R03377,51251018,New Zealand Railway poster - Cheap Trips by Train School Vacation 1933 (10468992925).jpg,https://commons.wikimedia.org/wiki/File:New_Zealand_Railway_poster_-_Cheap_Trips_by_Train_School_Vacation_1933_(10468992925).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/62/New_Zealand_Railway_poster_-_Cheap_Trips_by_Train_School_Vacation_1933_%2810468992925%29.jpg/1280px-New_Zealand_Railway_poster_-_Cheap_Trips_by_Train_School_Vacation_1933_%2810468992925%29.jpg,Oceania / Pacific / Aotearoa New Zealand,1933,1933,travel_poster,institutional_or_education_context,94,release_ready,,New Zealand Railway poster - Cheap Trips by Train School Vacation 1933,Wikimedia Commons open-license metadata: CC BY-SA 2.0.,Wikimedia Commons open-license metadata: CC BY-SA 2.0.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R03378,11166172,NewZealand-Stamp-1933-Health.jpg,https://commons.wikimedia.org/wiki/File:NewZealand-Stamp-1933-Health.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f9/NewZealand-Stamp-1933-Health.jpg,Oceania / Pacific / Aotearoa New Zealand,1933,1933,postage_stamp,commons_open_file_with_extra_source,89,release_ready,,Own work,Wikimedia Commons open-license metadata: Public domain.,Wikimedia Commons open-license metadata: Public domain.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R03379,112444648,"New Zealand Railway poster - 'Get in the Queue', Queenstown c.1935 (10468985865) (cropped).jpg","https://commons.wikimedia.org/wiki/File:New_Zealand_Railway_poster_-_%27Get_in_the_Queue%27,_Queenstown_c.1935_(10468985865)_(cropped).jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/New_Zealand_Railway_poster_-_%27Get_in_the_Queue%27%2C_Queenstown_c.1935_%2810468985865%29_%28cropped%29.jpg/1280px-New_Zealand_Railway_poster_-_%27Get_in_the_Queue%27%2C_Queenstown_c.1935_%2810468985865%29_%28cropped%29.jpg,Oceania / Pacific / Aotearoa New Zealand,1935,1935,travel_poster,commons_open_file_with_extra_source,89,release_ready,,"New Zealand Railway poster - 'Get in the Queue', Queenstown c.1935",Wikimedia Commons open-license metadata: Public domain.,Wikimedia Commons open-license metadata: Public domain.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R03380,51251008,"New Zealand Railway poster - 'Get in the Queue', Queenstown c.1935 (10468985865).jpg","https://commons.wikimedia.org/wiki/File:New_Zealand_Railway_poster_-_%27Get_in_the_Queue%27,_Queenstown_c.1935_(10468985865).jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/6/63/New_Zealand_Railway_poster_-_%27Get_in_the_Queue%27%2C_Queenstown_c.1935_%2810468985865%29.jpg/1280px-New_Zealand_Railway_poster_-_%27Get_in_the_Queue%27%2C_Queenstown_c.1935_%2810468985865%29.jpg,Oceania / Pacific / Aotearoa New Zealand,1935,1935,travel_poster,commons_open_file_with_extra_source,89,release_ready,,"New Zealand Railway poster - 'Get in the Queue', Queenstown c.1935",Wikimedia Commons open-license metadata: Public domain.,Wikimedia Commons open-license metadata: Public domain.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R03381,51251015,New Zealand Railway poster - Christchurch with the wonders on the doorstep 1935 (10469001036).jpg,https://commons.wikimedia.org/wiki/File:New_Zealand_Railway_poster_-_Christchurch_with_the_wonders_on_the_doorstep_1935_(10469001036).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a5/New_Zealand_Railway_poster_-_Christchurch_with_the_wonders_on_the_doorstep_1935_%2810469001036%29.jpg/1280px-New_Zealand_Railway_poster_-_Christchurch_with_the_wonders_on_the_doorstep_1935_%2810469001036%29.jpg,Oceania / Pacific / Aotearoa New Zealand,1935,1935,travel_poster,commons_open_file_with_extra_source,89,release_ready,,New Zealand Railway poster - Christchurch with the wonders on the doorstep 1935,Wikimedia Commons open-license metadata: CC BY-SA 2.0.,Wikimedia Commons open-license metadata: CC BY-SA 2.0.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R03382,51251050,New Zealand Railway poster - The Break at Easter by Train Mends You For Winter 1935 (10468997675).jpg,https://commons.wikimedia.org/wiki/File:New_Zealand_Railway_poster_-_The_Break_at_Easter_by_Train_Mends_You_For_Winter_1935_(10468997675).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/New_Zealand_Railway_poster_-_The_Break_at_Easter_by_Train_Mends_You_For_Winter_1935_%2810468997675%29.jpg/1280px-New_Zealand_Railway_poster_-_The_Break_at_Easter_by_Train_Mends_You_For_Winter_1935_%2810468997675%29.jpg,Oceania / Pacific / Aotearoa New Zealand,1935,1935,travel_poster,commons_open_file_with_extra_source,89,release_ready,,New Zealand Railway poster - The Break at Easter by Train Mends You For Winter 1935,Wikimedia Commons open-license metadata: CC BY-SA 2.0.,Wikimedia Commons open-license metadata: CC BY-SA 2.0.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R03383,51251046,New Zealand Railway poster - Easter Better in the Cosy Train 1937 (10469184923).jpg,https://commons.wikimedia.org/wiki/File:New_Zealand_Railway_poster_-_Easter_Better_in_the_Cosy_Train_1937_(10469184923).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/46/New_Zealand_Railway_poster_-_Easter_Better_in_the_Cosy_Train_1937_%2810469184923%29.jpg/1280px-New_Zealand_Railway_poster_-_Easter_Better_in_the_Cosy_Train_1937_%2810469184923%29.jpg,Oceania / Pacific / Aotearoa New Zealand,1937,1937,travel_poster,commons_open_file_with_extra_source,89,release_ready,,New Zealand Railway poster - Easter Better in the Cosy Train 1937,Wikimedia Commons open-license metadata: CC BY-SA 2.0.,Wikimedia Commons open-license metadata: CC BY-SA 2.0.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R03384,51248438,'Shunters! Beware of the Steam' (25885190824).jpg,https://commons.wikimedia.org/wiki/File:%27Shunters!_Beware_of_the_Steam%27_(25885190824).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/%27Shunters%21_Beware_of_the_Steam%27_%2825885190824%29.jpg/1280px-%27Shunters%21_Beware_of_the_Steam%27_%2825885190824%29.jpg,Oceania / Pacific / Aotearoa New Zealand,1940,1940,poster,commons_open_file_with_extra_source,89,release_ready,,'Shunters! Beware of the Steam',Wikimedia Commons open-license metadata: Public domain.,Wikimedia Commons open-license metadata: Public domain.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R03385,112444706,New Zealand Railway poster - 'Well away from worry' Wonderful Wairakei 1940-1949 (10469178853) (cropped).jpg,https://commons.wikimedia.org/wiki/File:New_Zealand_Railway_poster_-_%27Well_away_from_worry%27_Wonderful_Wairakei_1940-1949_(10469178853)_(cropped).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/46/New_Zealand_Railway_poster_-_%27Well_away_from_worry%27_Wonderful_Wairakei_1940-1949_%2810469178853%29_%28cropped%29.jpg/1280px-New_Zealand_Railway_poster_-_%27Well_away_from_worry%27_Wonderful_Wairakei_1940-1949_%2810469178853%29_%28cropped%29.jpg,Oceania / Pacific / Aotearoa New Zealand,1940,1940,travel_poster,commons_open_file_with_extra_source,89,release_ready,,New Zealand Railway poster - 'Well away from worry' Wonderful Wairakei 1940-1949,Wikimedia Commons open-license metadata: Public domain.,Wikimedia Commons open-license metadata: Public domain.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R03386,51251023,New Zealand Railway poster - 'Well away from worry' Wonderful Wairakei 1940-1949 (10469178853).jpg,https://commons.wikimedia.org/wiki/File:New_Zealand_Railway_poster_-_%27Well_away_from_worry%27_Wonderful_Wairakei_1940-1949_(10469178853).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ef/New_Zealand_Railway_poster_-_%27Well_away_from_worry%27_Wonderful_Wairakei_1940-1949_%2810469178853%29.jpg/1280px-New_Zealand_Railway_poster_-_%27Well_away_from_worry%27_Wonderful_Wairakei_1940-1949_%2810469178853%29.jpg,Oceania / Pacific / Aotearoa New Zealand,1940,1940,travel_poster,commons_open_file_with_extra_source,89,release_ready,,New Zealand Railway poster - 'Well away from worry' Wonderful Wairakei 1940-1949,Wikimedia Commons open-license metadata: Public domain.,Wikimedia Commons open-license metadata: Public domain.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R03387,51251013,New Zealand Railway poster - Exhibition Trips in February Cheap Train Fares 1940 (10468997626).jpg,https://commons.wikimedia.org/wiki/File:New_Zealand_Railway_poster_-_Exhibition_Trips_in_February_Cheap_Train_Fares_1940_(10468997626).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e5/New_Zealand_Railway_poster_-_Exhibition_Trips_in_February_Cheap_Train_Fares_1940_%2810468997626%29.jpg/1280px-New_Zealand_Railway_poster_-_Exhibition_Trips_in_February_Cheap_Train_Fares_1940_%2810468997626%29.jpg,Oceania / Pacific / Aotearoa New Zealand,1940,1940,travel_poster,commons_open_file_with_extra_source,89,release_ready,,New Zealand Railway poster - Exhibition Trips in February Cheap Train Fares 1940,Wikimedia Commons open-license metadata: CC BY-SA 2.0.,Wikimedia Commons open-license metadata: CC BY-SA 2.0.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R03388,163581540,"Old movie posters, Regent Theatre, Helensville.jpg","https://commons.wikimedia.org/wiki/File:Old_movie_posters,_Regent_Theatre,_Helensville.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/f/f6/Old_movie_posters%2C_Regent_Theatre%2C_Helensville.jpg/1280px-Old_movie_posters%2C_Regent_Theatre%2C_Helensville.jpg,Oceania / Pacific / Aotearoa New Zealand,1940,1940,film_poster,commons_open_file_with_extra_source,89,release_ready,,Own work,Wikimedia Commons open-license metadata: CC BY 4.0.,Wikimedia Commons open-license metadata: CC BY 4.0.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R03389,3545254,Stamp NZ 1940 4d Official.jpg,https://commons.wikimedia.org/wiki/File:Stamp_NZ_1940_4d_Official.jpg,https://upload.wikimedia.org/wikipedia/commons/0/0b/Stamp_NZ_1940_4d_Official.jpg,Oceania / Pacific / Aotearoa New Zealand,1940,1940,postage_stamp,commons_open_file_with_extra_source,89,release_ready,,image page linked from here,Wikimedia Commons open-license metadata: Public domain.,Wikimedia Commons open-license metadata: Public domain.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R03390,30679910,Stamp NZ-Papua 1940 censored FFC.jpg,https://commons.wikimedia.org/wiki/File:Stamp_NZ-Papua_1940_censored_FFC.jpg,https://upload.wikimedia.org/wikipedia/commons/2/2f/Stamp_NZ-Papua_1940_censored_FFC.jpg,Oceania / Pacific / Aotearoa New Zealand,1940,1940,postage_stamp,commons_open_file_with_extra_source,89,release_ready,,http://www.completestamp.co.nz/%28RoxenUserID=879536c470a2482212f539ae4676a971%29/stamp.html?id=266712,Wikimedia Commons open-license metadata: Public domain.,Wikimedia Commons open-license metadata: Public domain.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R03391,51249755,"Railways poster, circa 1950's (15416641234).jpg","https://commons.wikimedia.org/wiki/File:Railways_poster,_circa_1950%27s_(15416641234).jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Railways_poster%2C_circa_1950%27s_%2815416641234%29.jpg/1280px-Railways_poster%2C_circa_1950%27s_%2815416641234%29.jpg,Oceania / Pacific / Aotearoa New Zealand,1950,1950,poster,commons_open_file_with_extra_source,89,release_ready,,"Railways poster, circa 1950's",Wikimedia Commons open-license metadata: CC BY-SA 2.0.,Wikimedia Commons open-license metadata: CC BY-SA 2.0.
