capture_id,direction_id,direction_name,source_id,source_name,source_api_url,capture_status,source_identifier,source_record_url,source_title,source_creator,source_date_text,date_start,date_end,source_place_text,source_object_type,source_medium,source_collection,source_description,source_notes,source_subjects,source_rights_text,rights_uri,rights_basis,image_presence_code,image_presence_basis,image_state_evaluation,image_state_confidence,rights_review_required,image_state_review_note,image_frame_behavior,image_url_detected,local_copy_permitted,iiif_or_viewer_available,fallback_required,fallback_reason,raw_json_path,access_date
ER1830R045,ER01,early_region_museum_poster_and_print_records,SRC020,Art Institute of Chicago API,https://api.artic.edu/api/v1/artworks/search?q=poster&fields=id%2Ctitle%2Cartist_display%2Cdate_display%2Cplace_of_origin%2Cmedium_display%2Cclassification_titles%2Capi_link%2Cimage_id%2Cthumbnail%2Cis_public_domain%2Cartist_id%2Cdate_start%2Cdate_end&page=1&limit=50,captured,88629,https://www.artic.edu/artworks/88629,Reine de Joie,"Henri de Toulouse-Lautrec (French, 1864-1901)
Victor Jose (French, 19th-20th century)",1892,1892,1892,France,lithograph; poster; print; prints and drawing,Color lithograph on tan wove paper,Art Institute of Chicago,"This colorful poster publicized French author Victor Joze’s controversial novel Reine de joie (Queen of joy), which follows a young courtesan in Paris who convinces the wealthy Jewish banker Baron de Rosenfeld to compensate her with his money in exchange for her company. The fictional Rosenfeld was loosely based on the real Baron de Rothschild, andJoze played up anti-Semitic stereotypes of the 1890s that characterized Jewish bankers as greedy, dishonest, and unrefined. The book and poster inspired protests by…",,lithograph; poster; paper (fiber product); print; prints and drawing,AIC search API reports is_public_domain=true.,,AIC search API reports is_public_domain=true.,IMG03,AIC search API reports is_public_domain=true.,IMG03: AIC search API reports is_public_domain=true.,high,true,Open image display candidate; final publication still needs item-page rights capture.,open_image_frame,"https://www.artic.edu/iiif/2/6f049e2f-b98b-6dd1-62bc-738483c23a9d/full/843,/0/default.jpg",false,"https://www.artic.edu/iiif/2/6f049e2f-b98b-6dd1-62bc-738483c23a9d/full/843,/0/default.jpg",false,,data/capture_batch_early_region_1830_1930_raw/aic_search_poster.json,2026-05-30
ER1830R046,ER01,early_region_museum_poster_and_print_records,SRC020,Art Institute of Chicago API,https://api.artic.edu/api/v1/artworks/search?q=poster&fields=id%2Ctitle%2Cartist_display%2Cdate_display%2Cplace_of_origin%2Cmedium_display%2Cclassification_titles%2Capi_link%2Cimage_id%2Cthumbnail%2Cis_public_domain%2Cartist_id%2Cdate_start%2Cdate_end&page=1&limit=50,captured,13598,https://www.artic.edu/artworks/13598,Aristide Bruant,"Henri de Toulouse-Lautrec
French, 1864-1901",1893,1893,1893,France,lithograph; poster; print; prints and drawing,"Color lithograph poster on tan wove paper, laid down on white wove Japan tissue",Art Institute of Chicago,,,lithograph; poster; paper (fiber product); print; prints and drawing,AIC search API reports is_public_domain=true.,,AIC search API reports is_public_domain=true.,IMG03,AIC search API reports is_public_domain=true.,IMG03: AIC search API reports is_public_domain=true.,high,true,Open image display candidate; final publication still needs item-page rights capture.,open_image_frame,"https://www.artic.edu/iiif/2/31d7fb60-ddd1-c78d-1cc1-eca25cb603c1/full/843,/0/default.jpg",false,"https://www.artic.edu/iiif/2/31d7fb60-ddd1-c78d-1cc1-eca25cb603c1/full/843,/0/default.jpg",false,,data/capture_batch_early_region_1830_1930_raw/aic_search_poster.json,2026-05-30
ER1830R047,ER04,early_region_open_museum_print_records,SRC022,Cleveland Museum Open Access API,https://openaccess-api.clevelandart.org/api/artworks/?q=poster&has_image=1&limit=50,captured,2023.145,https://clevelandart.org/art/2023.145,Sleepless Night,"Henri de Toulouse-Lautrec (French, 1864–1901)",1893,1893,1893,France,Print,color lithograph,PR - Lithograph,"Henri de Toulouse-Lautrec experimented with the recently invented technique of lithography. In addition to fine art prints, he often created ephemera, including posters and sheet music—such as this example. It was commissioned as a cover illustration for Nuit Blanche , a poem by Jean Goudezki that was set to music composed by Désiré Dihau, a well-known bassoonist.","Dr. Terence D. Isakov & Joyce Isakov, Moreland Hills, OH, given to The Cleveland Museum of Art, Cleveland, OH; The Cleveland Museum of Art, Cleveland, OH",,Cleveland Museum API share_license_status=CC0.,,Cleveland Museum API share_license_status=CC0.,IMG03,Cleveland Museum API share_license_status=CC0.,IMG03: Cleveland Museum API share_license_status=CC0.,high,true,Open image display candidate; keep source credit and source return visible.,open_image_frame,https://openaccess-cdn.clevelandart.org/2023.145/2023.145_web.jpg,false,https://openaccess-cdn.clevelandart.org/2023.145/2023.145_web.jpg,false,,data/capture_batch_early_region_1830_1930_raw/cleveland_search_trade-card.json,2026-05-30
ER1830R048,ER01,early_region_museum_poster_and_print_records,SRC020,Art Institute of Chicago API,https://api.artic.edu/api/v1/artworks/search?q=poster&fields=id%2Ctitle%2Cartist_display%2Cdate_display%2Cplace_of_origin%2Cmedium_display%2Cclassification_titles%2Capi_link%2Cimage_id%2Cthumbnail%2Cis_public_domain%2Cartist_id%2Cdate_start%2Cdate_end&page=1&limit=50,captured,10429,https://www.artic.edu/artworks/10429,La Gismonda (Sarah Bernhardt),"Alphonse Marie Mucha (Czech, 1860-1939)
printed by Lemercier et Compagnie, Paris",1894/95,1894,1895,Czech Republic,poster; print; prints and drawing,"Color lithograph in lavender, salmon, colbat blue, light blue, and olive on two sheets of tan wove paper",Art Institute of Chicago,,,poster; paper (fiber product); print; prints and drawing,AIC row does not expose an image identifier in this capture.,,AIC row does not expose an image identifier in this capture.,IMG04,AIC row does not expose an image identifier in this capture.,IMG04: AIC row does not expose an image identifier in this capture.,high,false,Render as text/source page without image frame.,no_image_frame,,false,,false,,data/capture_batch_early_region_1830_1930_raw/aic_search_poster.json,2026-05-30
ER1830R049,ER04,early_region_open_museum_print_records,SRC022,Cleveland Museum Open Access API,https://openaccess-api.clevelandart.org/api/artworks/?q=poster&has_image=1&limit=50,captured,2009.556,https://clevelandart.org/art/2009.556,La Revue Blanche,"Pierre Bonnard (French, 1867–1947); Edward Ancourt (French, 1841–1898?)",1894,1894,1894,"France, 19th century",Print,color lithograph,PR - Lithograph,,,,Cleveland Museum API share_license_status=CC0.,,Cleveland Museum API share_license_status=CC0.,IMG03,Cleveland Museum API share_license_status=CC0.,IMG03: Cleveland Museum API share_license_status=CC0.,high,true,Open image display candidate; keep source credit and source return visible.,open_image_frame,https://openaccess-cdn.clevelandart.org/2009.556/2009.556_web.jpg,false,https://openaccess-cdn.clevelandart.org/2009.556/2009.556_web.jpg,false,,data/capture_batch_early_region_1830_1930_raw/cleveland_search_trade-card.json,2026-05-30
ER1830R050,ER01,early_region_museum_poster_and_print_records,SRC020,Art Institute of Chicago API,https://api.artic.edu/api/v1/artworks/search?q=poster&fields=id%2Ctitle%2Cartist_display%2Cdate_display%2Cplace_of_origin%2Cmedium_display%2Cclassification_titles%2Capi_link%2Cimage_id%2Cthumbnail%2Cis_public_domain%2Cartist_id%2Cdate_start%2Cdate_end&page=1&limit=50,captured,13606,https://www.artic.edu/artworks/13606,La revue blanche,"Henri de Toulouse-Lautrec (French, 1864-1901)
printed by Edward Ancort",1895,1895,1895,France,lithograph; print; prints and drawing; poster,Color lithograph on tan wove paper,Art Institute of Chicago,"La revue blanche (The white review) was a literary magazine popular amongst artists, writers, and intellectuals living in Paris. Named for the “white” optical effect produced by mixing all colors together, the editors sought contributions from artists, writers, and poets working in a wide variety of experimental styles. In this poster design, Henri de Toulouse-Lautrec depicts Misia Natanson, the wife of an editor of the journal, who often hosted gatherings for the contributors and their friends.",,lithograph; paper (fiber product); print; prints and drawing; poster,AIC search API reports is_public_domain=true.,,AIC search API reports is_public_domain=true.,IMG03,AIC search API reports is_public_domain=true.,IMG03: AIC search API reports is_public_domain=true.,high,true,Open image display candidate; final publication still needs item-page rights capture.,open_image_frame,"https://www.artic.edu/iiif/2/46cb742b-aeea-56bd-d319-fc0cca59f676/full/843,/0/default.jpg",false,"https://www.artic.edu/iiif/2/46cb742b-aeea-56bd-d319-fc0cca59f676/full/843,/0/default.jpg",false,,data/capture_batch_early_region_1830_1930_raw/aic_search_poster.json,2026-05-30
ER1830R051,ER04,early_region_open_museum_print_records,SRC022,Cleveland Museum Open Access API,https://openaccess-api.clevelandart.org/api/artworks/?q=poster&has_image=1&limit=50,captured,1952.10,https://clevelandart.org/art/1952.10,May Milton,"Henri de Toulouse-Lautrec (French, 1864–1901)",1895,1895,1895,"France, 19th century",Print,color lithograph,PR - Lithograph,"Posters grew in popularity after 1881, when many restrictions on their placement were lifted and it became unlawful to remove or destroy them. The first exhibition of posters took place in 1884, and they were soon accepted as a legitimate art form. Lautrec, a gifted draftsman, excelled at designing arresting lithographs. May Milton , one of his boldest compositions, illustrates Lautrec's innovative style based on a dynamic pattern of flat, simplified, brightly colored shapes and dramatic silhouettes. Lautrec, an…",,,Cleveland Museum API share_license_status=CC0.,,Cleveland Museum API share_license_status=CC0.,IMG03,Cleveland Museum API share_license_status=CC0.,IMG03: Cleveland Museum API share_license_status=CC0.,high,true,Open image display candidate; keep source credit and source return visible.,open_image_frame,https://openaccess-cdn.clevelandart.org/1952.10/1952.10_web.jpg,false,https://openaccess-cdn.clevelandart.org/1952.10/1952.10_web.jpg,false,,data/capture_batch_early_region_1830_1930_raw/cleveland_search_trade-card.json,2026-05-30
ER1830R052,ER01,early_region_museum_poster_and_print_records,SRC020,Art Institute of Chicago API,https://api.artic.edu/api/v1/artworks/search?q=poster&fields=id%2Ctitle%2Cartist_display%2Cdate_display%2Cplace_of_origin%2Cmedium_display%2Cclassification_titles%2Capi_link%2Cimage_id%2Cthumbnail%2Cis_public_domain%2Cartist_id%2Cdate_start%2Cdate_end&page=1&limit=50,captured,55093,https://www.artic.edu/artworks/55093,The Modern Poster,"William H. Bradley (American, 1868-1962)
printed and published by Charles Scribner's Sons (American, founded 19th century)",1895,1895,1895,United States,poster; print; prints and drawing,Zincograph in green and blue on cream wove paper,Art Institute of Chicago,,,poster; paper (fiber product); print; prints and drawing,"AIC image identifier exists, but search row does not report public-domain status.",,"AIC image identifier exists, but search row does not report public-domain status.",IMG00,"AIC image identifier exists, but search row does not report public-domain status.","IMG00: AIC image identifier exists, but search row does not report public-domain status.",high,true,Render empty image frame until item-level rights evidence upgrades it.,empty_rights_frame,"https://www.artic.edu/iiif/2/0d5db4d9-0725-7ecd-e44b-95d0750949a3/full/843,/0/default.jpg",false,"https://www.artic.edu/iiif/2/0d5db4d9-0725-7ecd-e44b-95d0750949a3/full/843,/0/default.jpg",false,,data/capture_batch_early_region_1830_1930_raw/aic_search_poster.json,2026-05-30
ER1830R053,ER01,early_region_museum_poster_and_print_records,SRC020,Art Institute of Chicago API,https://api.artic.edu/api/v1/artworks/search?q=poster&fields=id%2Ctitle%2Cartist_display%2Cdate_display%2Cplace_of_origin%2Cmedium_display%2Cclassification_titles%2Capi_link%2Cimage_id%2Cthumbnail%2Cis_public_domain%2Cartist_id%2Cdate_start%2Cdate_end&page=1&limit=50,captured,13602,https://www.artic.edu/artworks/13602,L'Artisan Moderne,"Henri de Toulouse-Lautrec
French, 1864-1901",1896,1896,1896,France,lithograph; poster; print; prints and drawing,"Lithograph poster on tan wove paper, laid down on fabric",Art Institute of Chicago,,,lithograph; paper (fiber product); poster; print; prints and drawing,AIC search API reports is_public_domain=true.,,AIC search API reports is_public_domain=true.,IMG03,AIC search API reports is_public_domain=true.,IMG03: AIC search API reports is_public_domain=true.,high,true,Open image display candidate; final publication still needs item-page rights capture.,open_image_frame,"https://www.artic.edu/iiif/2/d78ac119-9ded-9ce4-93fb-baf3f5607d79/full/843,/0/default.jpg",false,"https://www.artic.edu/iiif/2/d78ac119-9ded-9ce4-93fb-baf3f5607d79/full/843,/0/default.jpg",false,,data/capture_batch_early_region_1830_1930_raw/aic_search_poster.json,2026-05-30
ER1830R054,ER02,early_region_design_museum_print_records,SRC005,V&A Collections API,https://api.vam.ac.uk/v2/objects/search?q=poster&page_size=50&page=1,captured,O1024553,https://collections.vam.ac.uk/item/O1024553/,Picture Posters,Unknown,1896-early 1900s,1896,,USA,Poster,,V&A Collections,Lithograph with red lettering depicting a bill poster preparing a barrel with glue to post a sheet. The poster advertises a book whose full title is 'Picture Posters: A Short History of the Illustrated Placard with Many Reproductions of the Most Artistic Examples in all Countries'.,Lithograph poster,Posters; Books; Advertising,V&A API exposes source-hosted IIIF/image service metadata; no local copy is permitted in this pass.,,V&A API exposes source-hosted IIIF/image service metadata; no local copy is permitted in this pass.,IMG02,V&A API exposes source-hosted IIIF/image service metadata; no local copy is permitted in this pass.,IMG02: V&A API exposes source-hosted IIIF/image service metadata; no local copy is permitted in this pass.,medium,true,Source-hosted viewer candidate; keep source return visible.,source_viewer_frame,"https://framemark.vam.ac.uk/collections/2014HH0974/full/!100,100/0/default.jpg",false,https://framemark.vam.ac.uk/collections/2014HH0974/,false,,data/capture_batch_early_region_1830_1930_raw/vam_search_trade-card.json,2026-05-30
ER1830R055,ER01,early_region_museum_poster_and_print_records,SRC020,Art Institute of Chicago API,https://api.artic.edu/api/v1/artworks/search?q=poster&fields=id%2Ctitle%2Cartist_display%2Cdate_display%2Cplace_of_origin%2Cmedium_display%2Cclassification_titles%2Capi_link%2Cimage_id%2Cthumbnail%2Cis_public_domain%2Cartist_id%2Cdate_start%2Cdate_end&page=1&limit=50,captured,111986,https://www.artic.edu/artworks/111986,"Zodiaque (""La Plume"")","Alphonse Marie Mucha
Czech, 1860-1939",1896–97,1896,1897,Czech Republic,poster; print; prints and drawing,Color lithograph from multiple stones on tan wove paper,Art Institute of Chicago,,,poster; paper (fiber product); print; prints and drawing,AIC search API reports is_public_domain=true.,,AIC search API reports is_public_domain=true.,IMG03,AIC search API reports is_public_domain=true.,IMG03: AIC search API reports is_public_domain=true.,high,true,Open image display candidate; final publication still needs item-page rights capture.,open_image_frame,"https://www.artic.edu/iiif/2/119dba14-acf2-cdcd-e9e6-b9cd38bc3aad/full/843,/0/default.jpg",false,"https://www.artic.edu/iiif/2/119dba14-acf2-cdcd-e9e6-b9cd38bc3aad/full/843,/0/default.jpg",false,,data/capture_batch_early_region_1830_1930_raw/aic_search_poster.json,2026-05-30
ER1830R056,ER04,early_region_open_museum_print_records,SRC022,Cleveland Museum Open Access API,https://openaccess-api.clevelandart.org/api/artworks/?q=poster&has_image=1&limit=50,captured,2016.218,https://clevelandart.org/art/2016.218,Blind Man's Bluff,"Alexandre Lunois (French, 1863–1916); Auguste Clot (French, 1858–1936)",1897,1897,1897,France,Print,color lithograph,Prints,"This print depicts a group of women enjoying blind man's bluff, a children's game in which one player is blindfolded and spun around before attempting to locate their companions by listening for their voices. The group gathers in a landscaped park, one of numerous sites for public leisure available to Parisians during the late 19th century. Lunois used vivid tones, such as green and yellow, to evoke the brightness of natural light. He relied upon his expertise in color lithography, a medium previously used for…",,,Cleveland Museum API share_license_status=CC0.,,Cleveland Museum API share_license_status=CC0.,IMG03,Cleveland Museum API share_license_status=CC0.,IMG03: Cleveland Museum API share_license_status=CC0.,high,true,Open image display candidate; keep source credit and source return visible.,open_image_frame,https://openaccess-cdn.clevelandart.org/2016.218/2016.218_web.jpg,false,https://openaccess-cdn.clevelandart.org/2016.218/2016.218_web.jpg,false,,data/capture_batch_early_region_1830_1930_raw/cleveland_search_trade-card.json,2026-05-30
ER1830R057,ER01,early_region_museum_poster_and_print_records,SRC020,Art Institute of Chicago API,https://api.artic.edu/api/v1/artworks/search?q=poster&fields=id%2Ctitle%2Cartist_display%2Cdate_display%2Cplace_of_origin%2Cmedium_display%2Cclassification_titles%2Capi_link%2Cimage_id%2Cthumbnail%2Cis_public_domain%2Cartist_id%2Cdate_start%2Cdate_end&page=1&limit=50,captured,16907,https://www.artic.edu/artworks/16907,La Samaritaine,"Alphonse Marie Mucha
Czech, 1860-1939",1897,1897,1897,Czech Republic,poster; print; prints and drawing,Color lithograph from multiple stones on paper,Art Institute of Chicago,,,poster; paper (fiber product); print; prints and drawing,AIC search API reports is_public_domain=true.,,AIC search API reports is_public_domain=true.,IMG03,AIC search API reports is_public_domain=true.,IMG03: AIC search API reports is_public_domain=true.,high,true,Open image display candidate; final publication still needs item-page rights capture.,open_image_frame,"https://www.artic.edu/iiif/2/1e5bac6e-a121-8c30-f237-aa46c4fe404f/full/843,/0/default.jpg",false,"https://www.artic.edu/iiif/2/1e5bac6e-a121-8c30-f237-aa46c4fe404f/full/843,/0/default.jpg",false,,data/capture_batch_early_region_1830_1930_raw/aic_search_poster.json,2026-05-30
ER1830R058,ER04,early_region_open_museum_print_records,SRC022,Cleveland Museum Open Access API,https://openaccess-api.clevelandart.org/api/artworks/?q=poster&has_image=1&limit=50,captured,1968.257,https://clevelandart.org/art/1968.257,Poster for the Lembrée Gallery,"Theo van Rysselberghe (Belgian, 1862–1926)",1897,1897,1897,"Belgium, 19th century",Print,color lithograph,PR - Lithograph,,,,Cleveland Museum API share_license_status=CC0.,,Cleveland Museum API share_license_status=CC0.,IMG03,Cleveland Museum API share_license_status=CC0.,IMG03: Cleveland Museum API share_license_status=CC0.,high,true,Open image display candidate; keep source credit and source return visible.,open_image_frame,https://openaccess-cdn.clevelandart.org/1968.257/1968.257_web.jpg,false,https://openaccess-cdn.clevelandart.org/1968.257/1968.257_web.jpg,false,,data/capture_batch_early_region_1830_1930_raw/cleveland_search_trade-card.json,2026-05-30
ER1830R059,ER04,early_region_open_museum_print_records,SRC022,Cleveland Museum Open Access API,https://openaccess-api.clevelandart.org/api/artworks/?q=poster&has_image=1&limit=50,captured,1986.136,https://clevelandart.org/art/1986.136,Sculptress,"Eugène Grasset (French, 1841–1917)",1897,1897,1897,"France, 19th century",Print,lithograph with watercolor added by hand,PR - Lithograph,"Grasset, greatly influenced by the art of Japan, Persia, and Egypt, created designs for stained glass windows, furniture, tapestries, and fabrics. This female allegory of Sculpture was meant for an 1898 exhibition poster. Only the black areas and lines were printed. Rather than using a separate stone to print each color, watercolor was applied with the aid of a stencil.",,,Cleveland Museum API share_license_status=CC0.,,Cleveland Museum API share_license_status=CC0.,IMG03,Cleveland Museum API share_license_status=CC0.,IMG03: Cleveland Museum API share_license_status=CC0.,high,true,Open image display candidate; keep source credit and source return visible.,open_image_frame,https://openaccess-cdn.clevelandart.org/1986.136/1986.136_web.jpg,false,https://openaccess-cdn.clevelandart.org/1986.136/1986.136_web.jpg,false,,data/capture_batch_early_region_1830_1930_raw/cleveland_search_trade-card.json,2026-05-30
ER1830R060,ER02,early_region_design_museum_print_records,SRC005,V&A Collections API,https://api.vam.ac.uk/v2/objects/search?q=chromolithograph&page_size=50&page=1,captured,O16718,https://collections.vam.ac.uk/item/O16718/,Queen Victoria,"Nicholson, William Newzam Prior (Sir)",1899,1899,,Britain,Chromolithograph,,V&A Collections,"A chromolithograph after a woodcut image. Queen Victoria standing in a park in black, holding a cane, and her small dog is at her side.",chromolithograph,Royalty; Portraits; Prints,V&A API exposes source-hosted IIIF/image service metadata; no local copy is permitted in this pass.,,V&A API exposes source-hosted IIIF/image service metadata; no local copy is permitted in this pass.,IMG02,V&A API exposes source-hosted IIIF/image service metadata; no local copy is permitted in this pass.,IMG02: V&A API exposes source-hosted IIIF/image service metadata; no local copy is permitted in this pass.,medium,true,Source-hosted viewer candidate; keep source return visible.,source_viewer_frame,"https://framemark.vam.ac.uk/collections/2006AM1977/full/!100,100/0/default.jpg",false,https://framemark.vam.ac.uk/collections/2006AM1977/,false,,data/capture_batch_early_region_1830_1930_raw/vam_search_trade-card.json,2026-05-30
ER1830R061,ER04,early_region_open_museum_print_records,SRC022,Cleveland Museum Open Access API,https://openaccess-api.clevelandart.org/api/artworks/?q=poster&has_image=1&limit=50,captured,1948.156.7,https://clevelandart.org/art/1948.156.7,The Square at Evening,"Pierre Bonnard (French, 1867–1947); Published by Ambroise Vollard; Printed by Auguste Clot",1899,1899,1899,"France, 19th century",Print,lithograph,PR - Lithograph,"By the mid-19th century lithography was used primarily for commercial purposes, but was revived as a creative artistic medium by the success of color printing. The growing popularity of posters by artists such as Jules Cheret (1836-1932) and Henri de Toulouse-Lautrec contributed to a renewed interest in color lithography at the end of the century. In addition, zinc plates, which are lighter, cheaper, and more flexible than traditional lithographic stones, had been perfected. There was also the influence of…",,,Cleveland Museum API share_license_status=CC0.,,Cleveland Museum API share_license_status=CC0.,IMG03,Cleveland Museum API share_license_status=CC0.,IMG03: Cleveland Museum API share_license_status=CC0.,high,true,Open image display candidate; keep source credit and source return visible.,open_image_frame,https://openaccess-cdn.clevelandart.org/1948.156.7/1948.156.7_web.jpg,false,https://openaccess-cdn.clevelandart.org/1948.156.7/1948.156.7_web.jpg,false,,data/capture_batch_early_region_1830_1930_raw/cleveland_search_trade-card.json,2026-05-30
ER1830R062,ER03,early_region_public_print_search_records,SRC006,Library of Congress loc.gov API,https://www.loc.gov/pictures/search/?q=trade+card&fo=json&c=50,captured,2010645616,https://www.loc.gov/pictures/item/2010645616/,"Moore, crayon artist and photographer",,[ca. 1900],1900,,,1 print (trade card).,1 print (trade card).,iuc; pp,,This catalog record contains preliminary data.; Text on card: Successor to Abell & Son. 29 Washington St. Portland. Or. Satisfaction at this gallery or no pay.; Trade card advertising Elbridge W. Moore shows aerialist hanging from a balloon.; Gift; Greg Drake; 2010; (DLC/PP-2010:046).; Was AP 864.,,LOC search row does not expose a usable image in this capture.,,LOC search row does not expose a usable image in this capture.,IMG04,LOC search row does not expose a usable image in this capture.,IMG04: LOC search row does not expose a usable image in this capture.,high,false,Render as text/source page without image frame.,no_image_frame,,false,https://www.loc.gov/pictures/item/2010645616/,false,,data/capture_batch_early_region_1830_1930_raw/loc_search_trade-card.json,2026-05-30
ER1830R063,ER03,early_region_public_print_search_records,SRC006,Library of Congress loc.gov API,https://www.loc.gov/pictures/search/?q=trade+card&fo=json&c=50,captured,2020633675,https://www.loc.gov/pictures/item/2020633675/,[Liebig Company trade cards],Liebig Company,[between 1902 and 1955].,1902,,,240 prints :,240 prints : color offset photomechanical ; sheets 5 x 8 cm (trading card format).,iuc; pp,,This catalog record contains preliminary data.; Title devised by Library staff.; Purchase; Kevin Jackson; 2020; (DLC/PP-2020:072).; Vendor : Kevin Jackson.,Advertising cards--1900-1960.,LOC search row does not expose a usable image in this capture.,,LOC search row does not expose a usable image in this capture.,IMG04,LOC search row does not expose a usable image in this capture.,IMG04: LOC search row does not expose a usable image in this capture.,high,false,Render as text/source page without image frame.,no_image_frame,,false,https://www.loc.gov/pictures/item/2020633675/,false,,data/capture_batch_early_region_1830_1930_raw/loc_search_trade-card.json,2026-05-30
ER1830R064,ER01,early_region_museum_poster_and_print_records,SRC020,Art Institute of Chicago API,https://api.artic.edu/api/v1/artworks/search?q=poster&fields=id%2Ctitle%2Cartist_display%2Cdate_display%2Cplace_of_origin%2Cmedium_display%2Cclassification_titles%2Capi_link%2Cimage_id%2Cthumbnail%2Cis_public_domain%2Cartist_id%2Cdate_start%2Cdate_end&page=1&limit=50,captured,7772,https://www.artic.edu/artworks/7772,Tell that to the Marines!,"James Montgomery Flagg
American, 1877-1960",1914/18,1914,1918,United States,poster; print; prints and drawing,Color lithograph on cream wove paper,Art Institute of Chicago,,,poster; paper (fiber product); print; prints and drawing,"AIC image identifier exists, but search row does not report public-domain status.",,"AIC image identifier exists, but search row does not report public-domain status.",IMG00,"AIC image identifier exists, but search row does not report public-domain status.","IMG00: AIC image identifier exists, but search row does not report public-domain status.",high,true,Render empty image frame until item-level rights evidence upgrades it.,empty_rights_frame,"https://www.artic.edu/iiif/2/88c21e93-2725-e0ae-89c9-082b07f7dba4/full/843,/0/default.jpg",false,"https://www.artic.edu/iiif/2/88c21e93-2725-e0ae-89c9-082b07f7dba4/full/843,/0/default.jpg",false,,data/capture_batch_early_region_1830_1930_raw/aic_search_poster.json,2026-05-30
ER1830R065,ER01,early_region_museum_poster_and_print_records,SRC020,Art Institute of Chicago API,https://api.artic.edu/api/v1/artworks/search?q=poster&fields=id%2Ctitle%2Cartist_display%2Cdate_display%2Cplace_of_origin%2Cmedium_display%2Cclassification_titles%2Capi_link%2Cimage_id%2Cthumbnail%2Cis_public_domain%2Cartist_id%2Cdate_start%2Cdate_end&page=1&limit=50,captured,7933,https://www.artic.edu/artworks/7933,To the Amputees—Join the Workforce,"Unknown Artist
French, 20th century",c. 1918,1914,1918,France,poster; print; prints and drawing,Color lithograph on paper,Art Institute of Chicago,"This optimistic poster promises disabled veterans that they can still live a happy and productive life through labor. Published through the American Red Cross, in conjunction with the undersecretary of state of the French Military Health Service, the poster advertises apprenticeships in new professions if returning soldiers are no longer able to practice their old trades. Vignettes of amputees employing new prosthetic limbs in various factory and agricultural trades illustrate the many options veterans could…",,poster; propaganda; paper (fiber product); print; prints and drawing,"AIC image identifier exists, but search row does not report public-domain status.",,"AIC image identifier exists, but search row does not report public-domain status.",IMG00,"AIC image identifier exists, but search row does not report public-domain status.","IMG00: AIC image identifier exists, but search row does not report public-domain status.",high,true,Render empty image frame until item-level rights evidence upgrades it.,empty_rights_frame,"https://www.artic.edu/iiif/2/01e6ed5b-5b03-3929-f424-96e4bcbbec31/full/843,/0/default.jpg",false,"https://www.artic.edu/iiif/2/01e6ed5b-5b03-3929-f424-96e4bcbbec31/full/843,/0/default.jpg",false,,data/capture_batch_early_region_1830_1930_raw/aic_search_poster.json,2026-05-30
ER1830R066,ER01,early_region_museum_poster_and_print_records,SRC020,Art Institute of Chicago API,https://api.artic.edu/api/v1/artworks/search?q=poster&fields=id%2Ctitle%2Cartist_display%2Cdate_display%2Cplace_of_origin%2Cmedium_display%2Cclassification_titles%2Capi_link%2Cimage_id%2Cthumbnail%2Cis_public_domain%2Cartist_id%2Cdate_start%2Cdate_end&page=1&limit=50,captured,7962,https://www.artic.edu/artworks/7962,Buy a Little Present for the Kaiser,"Unknown Artist (American, 20th century)
published by the Society of Poster Art (American, 20th century)",1917/18,1917,1918,United States,poster; print; prints and drawing,Color lithograph on cream wove paper,Art Institute of Chicago,,,poster; propaganda; paper (fiber product); print; prints and drawing,"AIC image identifier exists, but search row does not report public-domain status.",,"AIC image identifier exists, but search row does not report public-domain status.",IMG00,"AIC image identifier exists, but search row does not report public-domain status.","IMG00: AIC image identifier exists, but search row does not report public-domain status.",high,true,Render empty image frame until item-level rights evidence upgrades it.,empty_rights_frame,"https://www.artic.edu/iiif/2/59320f53-e6a1-4fb7-0246-ff70542460bf/full/843,/0/default.jpg",false,"https://www.artic.edu/iiif/2/59320f53-e6a1-4fb7-0246-ff70542460bf/full/843,/0/default.jpg",false,,data/capture_batch_early_region_1830_1930_raw/aic_search_poster.json,2026-05-30
ER1830R067,ER01,early_region_museum_poster_and_print_records,SRC020,Art Institute of Chicago API,https://api.artic.edu/api/v1/artworks/search?q=poster&fields=id%2Ctitle%2Cartist_display%2Cdate_display%2Cplace_of_origin%2Cmedium_display%2Cclassification_titles%2Capi_link%2Cimage_id%2Cthumbnail%2Cis_public_domain%2Cartist_id%2Cdate_start%2Cdate_end&page=1&limit=50,captured,7945,https://www.artic.edu/artworks/7945,Hun or Home?,"Henry Patrick Raleigh (American, 1880-1945)
printed by Edwards & Deutsch Litho. Company (American, 20th century)",1918,1918,1918,United States,poster; print; prints and drawing,Color lithograph on cream wove paper,Art Institute of Chicago,,,poster; propaganda; lithography; paper (fiber product); printing; print; prints and drawing,AIC search API reports is_public_domain=true.,,AIC search API reports is_public_domain=true.,IMG03,AIC search API reports is_public_domain=true.,IMG03: AIC search API reports is_public_domain=true.,high,true,Open image display candidate; final publication still needs item-page rights capture.,open_image_frame,"https://www.artic.edu/iiif/2/4cc0909c-0f6c-43d2-4acf-1a6c55db2e9b/full/843,/0/default.jpg",false,"https://www.artic.edu/iiif/2/4cc0909c-0f6c-43d2-4acf-1a6c55db2e9b/full/843,/0/default.jpg",false,,data/capture_batch_early_region_1830_1930_raw/aic_search_poster.json,2026-05-30
