candidate_id,source_name,macro_region,subregion,country_or_region,source_class,institutional_level,protocol_family,url,http_status,final_url,content_type,response_bytes,page_title,meta_description,detected_protocols,protocol_evidence,adapter_hint,recommended_image_policy_next,recommended_text_policy_next,rights_risk,capture_priority_next,probe_status,failure_reason,raw_probe_path,access_date,notes
CSS0090,CAFA Art Museum,East Asia,China / Taiwan / Hong Kong,China,museum,institutional,HTML,https://www.cafamuseum.org/,200,https://www.cafamuseum.org/,text/html; charset=UTF-8,75902,中央美术学院美术馆 CAFA Art Museum,中央美术学院美术馆是以中央美术学院的学术研究精神为背景的，具有一流的展示水准和严谨学术风格的国家级重点美术馆。,Static JS App,Static JS App:vite,headless_metadata_probe_only,IMG00 until item rights and source terms are reviewed; IMG02 if source viewer exists,medium,manual_rights_review,P1 adapter build,ok,,data/contemporary_source_scan_probe_1990_2026_v2_raw/CSS0090.html.txt,2026-06-05,"candidate source only; internal triage; not source partnership, rights clearance, or publication-ready authority; priority East Asia source gap; source-return and bibliographic metadata first"
CSS0091,National Central Library Taiwan,East Asia,China / Taiwan / Hong Kong,Taiwan,national library,institutional,Search interface,https://www.ncl.edu.tw/,200,https://www.ncl.edu.tw/,text/html; charset=utf-8,180000,首頁 | 國家圖書館,國家圖書館以保存文化、弘揚學術研究為主，提供圖書、電子書、期刊、論文、政府公報、古籍、手稿、家譜、漢學、藝文、資料庫等學習資訊服務，及閱覽證、自修室預約、活動報名、研究小間、團體討論室、導覽及會議場地等線上申請服務國家圖書館以保存文化、弘揚學術研究為主，提供圖書、電子書、期刊、論文、政府公報、古籍、手稿、家譜、漢學、藝文、資料庫等學習資訊服務，及閱覽證、自修室預約、活動報名、研究小間、團體討論室、導覽及會議場地等線上申請服務。,,,html_source_probe_then_manual_rules,IMG00 until item rights and source terms are reviewed; IMG02 if source viewer exists,medium,manual_rights_review,P1 text/source enrichment,ok,,data/contemporary_source_scan_probe_1990_2026_v2_raw/CSS0091.html.txt,2026-06-05,"candidate source only; internal triage; not source partnership, rights clearance, or publication-ready authority; priority East Asia source gap; source-return and bibliographic metadata first"
CSS0092,Academia Sinica Digital Resources,East Asia,China / Taiwan / Hong Kong,Taiwan,research archive aggregator,institutional,Search interface,https://digitalarchives.sinica.edu.tw/,,,,,,,,,manual_review_or_alternate_endpoint,IMG00 until source endpoint and item rights are verified,manual context only,manual_rights_review,P2 retry/manual verification,failed,"URLError: <urlopen error [Errno 8] nodename nor servname provided, or not known>",,2026-06-05,"candidate source only; internal triage; not source partnership, rights clearance, or publication-ready authority; priority East Asia source gap; source-return and bibliographic metadata first"
CSS0093,NDL Search,East Asia,Japan / Korea,Japan,national library search,institutional,Search interface,https://ndlsearch.ndl.go.jp/,200,https://ndlsearch.ndl.go.jp/,text/html;charset=utf-8,180000,国立国会図書館サーチ（NDLサーチ） 国立国会図書館サーチ（NDL SEARCH）,,RSS/Atom;JSON-LD,"RSS/Atom:rel=""alternate"";JSON-LD:application/ld+json",html_jsonld_adapter,IMG00/IMG02 after item rights review; no automatic thumbnail upgrade,medium,manual_rights_review,P1 text/source enrichment,ok,,data/contemporary_source_scan_probe_1990_2026_v2_raw/CSS0093.html.txt,2026-06-05,"candidate source only; internal triage; not source partnership, rights clearance, or publication-ready authority; priority East Asia source gap and authority/source-registry expansion"
CSS0094,NDL Digital Collections,East Asia,Japan / Korea,Japan,national digital library,institutional,IIIF / Search interface,https://dl.ndl.go.jp/,200,https://dl.ndl.go.jp/,text/html,4357,国立国会図書館デジタルコレクション,,IIIF,IIIF:iiif,iiif_manifest_adapter,IMG02 source-hosted viewer candidate; IMG03 only with record-level open license,medium,manual_rights_review;iiif_is_viewer_not_reuse,P1 adapter build,ok,,data/contemporary_source_scan_probe_1990_2026_v2_raw/CSS0094.html.txt,2026-06-05,"candidate source only; internal triage; not source partnership, rights clearance, or publication-ready authority; priority East Asia source gap and authority/source-registry expansion"
CSS0095,National Museum of Modern Art Tokyo,East Asia,Japan / Korea,Japan,museum,institutional,HTML,https://www.momat.go.jp/en/,200,https://www.momat.go.jp/en/,text/html; charset=UTF-8,107122,東京国立近代美術館,東京国立近代美術館は、東京の中心部、皇居、北の丸公園、千鳥ヶ淵など、日本文化や自然豊かな環境に位置する日本で最初の国立美術館です。,RSS/Atom;JSON-LD;WordPress REST,"RSS/Atom:rel=""alternate"";JSON-LD:application/ld+json;WordPress REST:wp-json",wordpress_rest_or_html_adapter,IMG00/IMG02 after item rights review; no automatic thumbnail upgrade,medium,manual_rights_review,P1 adapter build,ok,,data/contemporary_source_scan_probe_1990_2026_v2_raw/CSS0095.html.txt,2026-06-05,"candidate source only; internal triage; not source partnership, rights clearance, or publication-ready authority; priority East Asia source gap and authority/source-registry expansion"
CSS0096,Musashino Art University Museum and Library,East Asia,Japan / Korea,Japan,university museum/library,institutional,Search interface,https://mauml.musabi.ac.jp/,200,https://mauml.musabi.ac.jp/,text/html; charset=UTF-8,53266,武蔵野美術大学 美術館・図書館,武蔵野美術大学 美術館・図書館の公式ウェブサイトです。美術館・図書館の概要、展覧会・イベント、教育普及活動、ニュース＆トピックスなどの情報を掲載しています。,RSS/Atom;JSON-LD;WordPress REST,"RSS/Atom:rel=""alternate"";JSON-LD:schema.org;WordPress REST:wp-json",wordpress_rest_or_html_adapter,IMG00/IMG02 after item rights review; no automatic thumbnail upgrade,medium,manual_rights_review,P1 adapter build,ok,,data/contemporary_source_scan_probe_1990_2026_v2_raw/CSS0096.html.txt,2026-06-05,"candidate source only; internal triage; not source partnership, rights clearance, or publication-ready authority; priority East Asia source gap and authority/source-registry expansion"
CSS0097,Tama Art University Library,East Asia,Japan / Korea,Japan,university library,institutional,Search interface,https://www.tamabi.ac.jp/library/,404,https://www.tamabi.ac.jp/library/,text/html; charset=utf-8,,,,,,manual_review_or_alternate_endpoint,IMG00 until source endpoint and item rights are verified,manual context only,manual_rights_review,P2 retry/manual verification,http_error,HTTP Error 404: Not Found,,2026-06-05,"candidate source only; internal triage; not source partnership, rights clearance, or publication-ready authority; priority East Asia source gap and authority/source-registry expansion"
CSS0098,National Archives of Korea,East Asia,Japan / Korea,Korea,national archive,institutional,Search interface,https://www.archives.go.kr/,,,,,,,,,manual_review_or_alternate_endpoint,IMG00 until source endpoint and item rights are verified,manual context only,manual_rights_review,P2 retry/manual verification,failed,URLError: <urlopen error [Errno 54] Connection reset by peer>,,2026-06-05,"candidate source only; internal triage; not source partnership, rights clearance, or publication-ready authority; priority East Asia source gap and authority/source-registry expansion"
CSS0099,MMCA Korea,East Asia,Japan / Korea,Korea,museum,institutional,Search interface,https://www.mmca.go.kr/,,,,,,,,,manual_review_or_alternate_endpoint,IMG00 until source endpoint and item rights are verified,manual context only,manual_rights_review,P2 retry/manual verification,failed,URLError: <urlopen error [Errno 54] Connection reset by peer>,,2026-06-05,"candidate source only; internal triage; not source partnership, rights clearance, or publication-ready authority; priority East Asia source gap and authority/source-registry expansion"
CSS0100,Seoul Museum of Art,East Asia,Japan / Korea,Korea,museum,institutional,Static JS App,https://sema.seoul.go.kr/,200,https://sema.seoul.go.kr/,text/html;charset=UTF-8,180000,SeMA,,,,html_source_probe_then_manual_rules,IMG00 until item rights and source terms are reviewed; IMG02 if source viewer exists,medium,manual_rights_review,P1 text/source enrichment,ok,,data/contemporary_source_scan_probe_1990_2026_v2_raw/CSS0100.html.txt,2026-06-05,"candidate source only; internal triage; not source partnership, rights clearance, or publication-ready authority; priority East Asia source gap and authority/source-registry expansion"
CSS0101,National Library of Vietnam,Southeast Asia,National library / archive,Vietnam,national library,institutional,Search interface / HTML,https://nlv.gov.vn/,200,https://nlv.gov.vn/,text/html; charset=utf-8,80057,THƯ VIỆN QUỐC GIA VIỆT NAM,"THƯ VIỆN QUỐC GIA VIỆT NAM (NATIONAL LIBRARY OF VIETNAM)SỐ: 31 - PHỐ TRÀNG THI - QUẬN HOÀN KIẾM - HÀ NỘIĐT: 04-38255397, FAX: 04-38253357E-MAIL: info@nlv.gov.vn",,,html_source_probe_then_manual_rules,IMG00 until item rights and source terms are reviewed; IMG02 if source viewer exists,low_to_medium,manual_rights_review,P1 text/source enrichment,ok,,data/contemporary_source_scan_probe_1990_2026_v2_raw/CSS0101.html.txt,2026-06-05,"candidate source only; internal triage; not source partnership, rights clearance, or publication-ready authority; Southeast Asia coverage gap; prioritize source links and bibliographic records"
CSS0102,Vietnam National Archives,Southeast Asia,National library / archive,Vietnam,national archive,institutional,Search interface / HTML,https://archives.gov.vn/,,,,,,,,,manual_review_or_alternate_endpoint,IMG00 until source endpoint and item rights are verified,manual context only,manual_rights_review,P2 retry/manual verification,failed,"URLError: <urlopen error [Errno 8] nodename nor servname provided, or not known>",,2026-06-05,"candidate source only; internal triage; not source partnership, rights clearance, or publication-ready authority; Southeast Asia coverage gap; prioritize source links and bibliographic records"
CSS0103,National Library of Indonesia,Southeast Asia,National library / archive,Indonesia,national library,institutional,Search interface / HTML,https://www.perpusnas.go.id/,403,https://www.perpusnas.go.id/,text/html; charset=UTF-8,,,,,,manual_review_or_alternate_endpoint,IMG00 until source endpoint and item rights are verified,manual context only,manual_rights_review,P2 retry/manual verification,http_error,HTTP Error 403: Forbidden,,2026-06-05,"candidate source only; internal triage; not source partnership, rights clearance, or publication-ready authority; Southeast Asia coverage gap; prioritize source links and bibliographic records"
CSS0104,National Library of the Philippines,Southeast Asia,National library / archive,Philippines,national library,institutional,Search interface / HTML,https://web.nlp.gov.ph/,200,https://web.nlp.gov.ph/,text/html; charset=UTF-8,180000,National Library of the Philippines – The National Library of the Philippines (NLP) is the repository of the printed and recorded cultural heritage of the country and other…,,RSS/Atom;WordPress REST;PDF,RSS/Atom:application/rss+xml;WordPress REST:wp-json;PDF:.pdf,wordpress_rest_or_html_adapter,IMG00/IMG02 after item rights review; no automatic thumbnail upgrade,low_to_medium,manual_rights_review,P1 text/source enrichment,ok,,data/contemporary_source_scan_probe_1990_2026_v2_raw/CSS0104.html.txt,2026-06-05,"candidate source only; internal triage; not source partnership, rights clearance, or publication-ready authority; Southeast Asia coverage gap; prioritize source links and bibliographic records"
CSS0105,Singapore National Library Board,Southeast Asia,National library / archive,Singapore,national library,institutional,Search interface / HTML,https://www.nlb.gov.sg/,202,https://www.nlb.gov.sg/,text/html; charset=UTF-8,2184,,,,,html_source_probe_then_manual_rules,IMG00 until item rights and source terms are reviewed; IMG02 if source viewer exists,low_to_medium,manual_rights_review,P2 manual source review,ok,,data/contemporary_source_scan_probe_1990_2026_v2_raw/CSS0105.html.txt,2026-06-05,"candidate source only; internal triage; not source partnership, rights clearance, or publication-ready authority; Southeast Asia coverage gap; prioritize source links and bibliographic records"
CSS0106,National Archives of Singapore,Southeast Asia,National library / archive,Singapore,national archive,institutional,Search interface / HTML,https://www.nas.gov.sg/archivesonline/,202,https://www.nas.gov.sg/archivesonline/,text/html; charset=UTF-8,2184,,,,,html_source_probe_then_manual_rules,IMG00 until item rights and source terms are reviewed; IMG02 if source viewer exists,low_to_medium,manual_rights_review,P2 manual source review,ok,,data/contemporary_source_scan_probe_1990_2026_v2_raw/CSS0106.html.txt,2026-06-05,"candidate source only; internal triage; not source partnership, rights clearance, or publication-ready authority; Southeast Asia coverage gap; prioritize source links and bibliographic records"
CSS0107,National Library of Thailand,Southeast Asia,National library / archive,Thailand,national library,institutional,Search interface / HTML,https://www.nlt.go.th/,,,,,,,,,manual_review_or_alternate_endpoint,IMG00 until source endpoint and item rights are verified,manual context only,manual_rights_review,P2 retry/manual verification,failed,URLError: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1028)>,,2026-06-05,"candidate source only; internal triage; not source partnership, rights clearance, or publication-ready authority; Southeast Asia coverage gap; prioritize source links and bibliographic records"
CSS0108,Osianama,South Asia,India / South Asia,India,popular visual culture archive,institutional_or_community,HTML / Search interface,https://osianama.com/,401,https://osianama.com/,text/html,,,,,,manual_review_or_alternate_endpoint,IMG00 until source endpoint and item rights are verified,manual context only,standard_rights_review,P2 retry/manual verification,http_error,HTTP Error 401: Unauthorized,,2026-06-05,"candidate source only; internal triage; not source partnership, rights clearance, or publication-ready authority; major non-Western visual culture gap; treat images conservatively"
CSS0109,MAP Academy,South Asia,India / South Asia,South Asia,scholarly encyclopedia,institutional_or_community,HTML / Search interface,https://mapacademy.io/,200,https://imp-art.org/,text/html; charset=UTF-8,74688,Impart,Impart is an online platform encouraging greater engagement with South Asia's art and cultural histories—for everyone.,RSS/Atom;JSON-LD;WordPress REST;Static JS App,"RSS/Atom:rel=""alternate"";JSON-LD:application/ld+json;WordPress REST:wp-json;Static JS App:window.__",wordpress_rest_or_html_adapter,IMG00/IMG02 after item rights review; no automatic thumbnail upgrade,medium,standard_rights_review,P1 text/source enrichment,ok,,data/contemporary_source_scan_probe_1990_2026_v2_raw/CSS0109.html.txt,2026-06-05,"candidate source only; internal triage; not source partnership, rights clearance, or publication-ready authority; major non-Western visual culture gap; treat images conservatively"
CSS0110,DAG,South Asia,India / South Asia,India,gallery/research archive,institutional_or_community,HTML / Search interface,https://dagworld.com/,,,,,,,,,manual_review_or_alternate_endpoint,IMG00 until source endpoint and item rights are verified,manual context only,standard_rights_review,P2 retry/manual verification,failed,URLError: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate in certificate chain (_ssl.c:1028)>,,2026-06-05,"candidate source only; internal triage; not source partnership, rights clearance, or publication-ready authority; major non-Western visual culture gap; treat images conservatively"
CSS0111,Alkazi Foundation,South Asia,India / South Asia,South Asia,photography archive,institutional_or_community,HTML / Search interface,https://alkazifoundation.org/,200,https://alkazifoundation.org/,text/html; charset=UTF-8,86731,Alkazi Foundation,,RSS/Atom;WordPress REST;PDF,RSS/Atom:application/rss+xml;WordPress REST:wp-json;PDF:.pdf,wordpress_rest_or_html_adapter,IMG00/IMG02 after item rights review; no automatic thumbnail upgrade,medium,standard_rights_review,P1 text/source enrichment,ok,,data/contemporary_source_scan_probe_1990_2026_v2_raw/CSS0111.html.txt,2026-06-05,"candidate source only; internal triage; not source partnership, rights clearance, or publication-ready authority; major non-Western visual culture gap; treat images conservatively"
CSS0112,Indian Memory Project,South Asia,India / South Asia,India,community visual archive,institutional_or_community,HTML / Search interface,https://www.indianmemoryproject.com/,200,https://indianmemoryproject.com/,text/html; charset=UTF-8,180000,INDIAN MEMORY PROJECT,A personal past and identity of South Asia in private photographs.,RSS/Atom;WordPress REST,"RSS/Atom:rel=""alternate"";WordPress REST:wp-json",wordpress_rest_or_html_adapter,IMG00/IMG02 after item rights review; no automatic thumbnail upgrade,medium,community_or_cultural_review,P1 text/source enrichment,ok,,data/contemporary_source_scan_probe_1990_2026_v2_raw/CSS0112.html.txt,2026-06-05,"candidate source only; internal triage; not source partnership, rights clearance, or publication-ready authority; major non-Western visual culture gap; treat images conservatively"
CSS0113,National Digital Library of India,South Asia,India / South Asia,India,digital library,institutional_or_community,HTML / Search interface,https://ndl.iitkgp.ac.in/,200,https://ndl.iitkgp.ac.in/,text/html; charset=UTF-8,99087,National Digital Library of India (NDLI),National Digital Library of India (NDLI) is a virtual repository of learning resources which is not just a repository with search/browse facilities but provides a host of services for the learner community. It is sponsored and mentored by…,JSON-LD;PDF,JSON-LD:application/ld+json;PDF:.pdf,html_jsonld_adapter,IMG00 until item rights and source terms are reviewed; IMG02 if source viewer exists,medium,standard_rights_review,P1 text/source enrichment,ok,,data/contemporary_source_scan_probe_1990_2026_v2_raw/CSS0113.html.txt,2026-06-05,"candidate source only; internal triage; not source partnership, rights clearance, or publication-ready authority; major non-Western visual culture gap; treat images conservatively"
CSS0114,Khatt Foundation,MENA,Arab world / Middle East,MENA,typography/design archive,institutional_or_independent,HTML / Search interface,https://www.khtt.net/,200,https://www.khtt.net/,text/html; charset=utf-8,30634,,Research center on Arabic Typography and design from the Middle East and North Africa,RSS/Atom,RSS/Atom:application/atom+xml,rss_atom_source_adapter,IMG00/IMG02 after item rights review; no automatic thumbnail upgrade,medium,standard_rights_review,P2 manual source review,ok,,data/contemporary_source_scan_probe_1990_2026_v2_raw/CSS0114.html.txt,2026-06-05,"candidate source only; internal triage; not source partnership, rights clearance, or publication-ready authority; edge-source priority; do not infer rights from visible image availability"
CSS0115,29LT,MENA,Arab world / Middle East,MENA,typography foundry/archive,institutional_or_independent,HTML / Search interface,https://www.29lt.com/,200,https://www.29lt.com/,text/html; charset=UTF-8,180000,Download Multilingual Fonts - 29LT Bi-Scriptual Fonts - Arabic Typography <Path> <Path> <Path>,Download Multilingual Fonts - Preview & Buy 29LT Fonts - Original High Quality Bi-Scriptual Typefaces - Arabic Typography Experts,RSS/Atom;JSON-LD;WordPress REST,"RSS/Atom:rel=""alternate"";JSON-LD:application/ld+json;WordPress REST:wp-json",wordpress_rest_or_html_adapter,IMG00/IMG02 after item rights review; no automatic thumbnail upgrade,medium,standard_rights_review,P1 text/source enrichment,ok,,data/contemporary_source_scan_probe_1990_2026_v2_raw/CSS0115.html.txt,2026-06-05,"candidate source only; internal triage; not source partnership, rights clearance, or publication-ready authority; edge-source priority; do not infer rights from visible image availability"
CSS0116,Barjeel Art Foundation,MENA,Arab world / Middle East,MENA,art foundation archive,institutional_or_independent,HTML / Search interface,https://barjeelartfoundation.org/,200,https://www.barjeelartfoundation.org/,text/html; charset=UTF-8,33640,Home | Barjeel Art Foundation,"An independent, United Arab Emirates-based initiative established to manage, preserve and exhibit the personal art collection of Sultan Sooud Al Qassemi.",RSS/Atom;JSON-LD;WordPress REST,RSS/Atom:application/rss+xml;JSON-LD:application/ld+json;WordPress REST:wp-json,wordpress_rest_or_html_adapter,IMG00/IMG02 after item rights review; no automatic thumbnail upgrade,medium,standard_rights_review,P1 text/source enrichment,ok,,data/contemporary_source_scan_probe_1990_2026_v2_raw/CSS0116.html.txt,2026-06-05,"candidate source only; internal triage; not source partnership, rights clearance, or publication-ready authority; edge-source priority; do not infer rights from visible image availability"
CSS0117,Qatar Digital Library,MENA,Arab world / Middle East,MENA,digital library,institutional_or_independent,HTML / Search interface,https://www.qdl.qa/,403,https://www.qdl.qa/,text/html; charset=UTF-8,,,,,,manual_review_or_alternate_endpoint,IMG00 until source endpoint and item rights are verified,manual context only,standard_rights_review,P2 retry/manual verification,http_error,HTTP Error 403: Forbidden,,2026-06-05,"candidate source only; internal triage; not source partnership, rights clearance, or publication-ready authority; edge-source priority; do not infer rights from visible image availability"
CSS0118,Akkasah,MENA,Arab world / Middle East,MENA,photography archive,institutional_or_independent,HTML / Search interface,https://akkasah.org/,,,,,,,,,manual_review_or_alternate_endpoint,IMG00 until source endpoint and item rights are verified,manual context only,standard_rights_review,P2 retry/manual verification,failed,URLError: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1028)>,,2026-06-05,"candidate source only; internal triage; not source partnership, rights clearance, or publication-ready authority; edge-source priority; do not infer rights from visible image availability"
CSS0119,Egyptian National Library and Archives,MENA,Arab world / Middle East,Egypt,national library,institutional_or_independent,HTML / Search interface,https://www.darelkotob.gov.eg/,200,https://www.darelkotob.gov.eg/ar-eg/Pages/Home.aspx,text/html; charset=utf-8,180000,الرئيسية,,RSS/Atom,"RSS/Atom:rel=""alternate""",rss_atom_source_adapter,IMG00/IMG02 after item rights review; no automatic thumbnail upgrade,medium,standard_rights_review,P1 text/source enrichment,ok,,data/contemporary_source_scan_probe_1990_2026_v2_raw/CSS0119.html.txt,2026-06-05,"candidate source only; internal triage; not source partnership, rights clearance, or publication-ready authority; edge-source priority; do not infer rights from visible image availability"
CSS0120,Arab Center for Architecture,MENA,Arab world / Middle East,Lebanon / MENA,architecture/design archive,institutional_or_independent,HTML / Search interface,https://arab-architecture.org/,200,https://arab-architecture.org/,text/html; charset=UTF-8,16334,ACA - Arab Center for Architecture,,,,html_source_probe_then_manual_rules,IMG00 until item rights and source terms are reviewed; IMG02 if source viewer exists,medium,standard_rights_review,P1 text/source enrichment,ok,,data/contemporary_source_scan_probe_1990_2026_v2_raw/CSS0120.html.txt,2026-06-05,"candidate source only; internal triage; not source partnership, rights clearance, or publication-ready authority; edge-source priority; do not infer rights from visible image availability"
CSS0121,GALA Queer Archive,Africa,Africa / diaspora,South Africa,community archive,community_or_institutional,HTML / ArchiveSpace/EAD / repository,https://gala.co.za/,200,https://gala.co.za/,text/html; charset=UTF-8,180000,Home - GALA,"What is GALAThe GALA Queer Archive (GALA) is a catalyst for the production, preservation and dissemination of information about the … Continue reading >",RSS/Atom;JSON-LD;WordPress REST;PDF,RSS/Atom:application/rss+xml;JSON-LD:application/ld+json;WordPress REST:wp-json;PDF:.pdf,wordpress_rest_or_html_adapter,IMG00/IMG02 after item rights review; no automatic thumbnail upgrade,medium,community_or_cultural_review,P1 text/source enrichment,ok,,data/contemporary_source_scan_probe_1990_2026_v2_raw/CSS0121.html.txt,2026-06-05,"candidate source only; internal triage; not source partnership, rights clearance, or publication-ready authority; main coverage gap; source relationship and cultural sensitivity review required"
CSS0122,Wits Historical Papers,Africa,Africa / diaspora,South Africa,university archive,community_or_institutional,HTML / ArchiveSpace/EAD / repository,https://historicalpapers-atom.wits.ac.za/,,,,,,,,,manual_review_or_alternate_endpoint,IMG00 until source endpoint and item rights are verified,manual context only,standard_rights_review,P2 retry/manual verification,failed,"URLError: <urlopen error [Errno 8] nodename nor servname provided, or not known>",,2026-06-05,"candidate source only; internal triage; not source partnership, rights clearance, or publication-ready authority; main coverage gap; source relationship and cultural sensitivity review required"
CSS0123,UCT Digital Collections,Africa,Africa / diaspora,South Africa,university digital collections,community_or_institutional,HTML / ArchiveSpace/EAD / repository,https://digitalcollections.lib.uct.ac.za/,200,https://ibali.uct.ac.za/bot-challenge?redirect_url=%2F,text/html; charset=UTF-8,6045,Verifying your browser,,Omeka;Static JS App,Omeka:omeka;Static JS App:window.__,omeka_api_adapter,IMG00 until item rights and source terms are reviewed; IMG02 if source viewer exists,medium,standard_rights_review,P1 adapter build,ok,,data/contemporary_source_scan_probe_1990_2026_v2_raw/CSS0123.html.txt,2026-06-05,"candidate source only; internal triage; not source partnership, rights clearance, or publication-ready authority; main coverage gap; source relationship and cultural sensitivity review required"
CSS0124,African Digital Heritage,Africa,Africa / diaspora,Africa,digital heritage organization,community_or_institutional,HTML / ArchiveSpace/EAD / repository,https://www.africandigitalheritage.org/,200,https://africandigitalheritage.org/,text/html; charset=UTF-8,164942,African Digital Heritage – Advancing heritage through technology,Advancing heritage through technology,RSS/Atom;JSON-LD;WordPress REST,RSS/Atom:application/rss+xml;JSON-LD:schema.org;WordPress REST:wp-json,wordpress_rest_or_html_adapter,IMG00/IMG02 after item rights review; no automatic thumbnail upgrade,medium,standard_rights_review,P1 text/source enrichment,ok,,data/contemporary_source_scan_probe_1990_2026_v2_raw/CSS0124.html.txt,2026-06-05,"candidate source only; internal triage; not source partnership, rights clearance, or publication-ready authority; main coverage gap; source relationship and cultural sensitivity review required"
CSS0125,South African History Online,Africa,Africa / diaspora,South Africa,history archive,community_or_institutional,HTML / ArchiveSpace/EAD / repository,https://www.sahistory.org.za/,200,https://sahistory.org.za/,text/html; charset=UTF-8,108225,Home Page | South African History Online,"South African History Online (SAHO) is the largest and most comprehensive online resource on South African and African history and culture. With over six million visitors annually, SAHO serves as a trusted resource for schools,…",RSS/Atom;JSON-LD;Static JS App,"RSS/Atom:rel=""alternate"";JSON-LD:application/ld+json;Static JS App:window.__",html_jsonld_adapter,IMG00/IMG02 after item rights review; no automatic thumbnail upgrade,medium,standard_rights_review,P1 text/source enrichment,ok,,data/contemporary_source_scan_probe_1990_2026_v2_raw/CSS0125.html.txt,2026-06-05,"candidate source only; internal triage; not source partnership, rights clearance, or publication-ready authority; main coverage gap; source relationship and cultural sensitivity review required"
CSS0126,University of Pretoria Repository,Africa,Africa / diaspora,South Africa,institutional repository,community_or_institutional,HTML / ArchiveSpace/EAD / repository,https://repository.up.ac.za/,200,https://repository.up.ac.za/,text/html; charset=utf-8,180000,UPSpace Repository :: Home,,IIIF;DSpace,IIIF:iiif;DSpace:dspace,dspace_oai_or_rest_adapter,IMG02 source-hosted viewer candidate; IMG03 only with record-level open license,medium,iiif_is_viewer_not_reuse,P1 adapter build,ok,,data/contemporary_source_scan_probe_1990_2026_v2_raw/CSS0126.html.txt,2026-06-05,"candidate source only; internal triage; not source partnership, rights clearance, or publication-ready authority; main coverage gap; source relationship and cultural sensitivity review required"
CSS0127,Herskovits Library,Africa,Africa / diaspora,Africa / diaspora,research library,community_or_institutional,HTML / ArchiveSpace/EAD / repository,https://www.library.northwestern.edu/libraries-collections/herskovits-library/,200,https://www.library.northwestern.edu/libraries-collections/distinctive-special-collections/herskovits-library/,text/html,113210,Melville J. Herskovits Library of African Studies : Libraries - Northwestern University,,WordPress REST,WordPress REST:wordpress,wordpress_rest_or_html_adapter,IMG00/IMG02 after item rights review; no automatic thumbnail upgrade,medium,standard_rights_review,P1 text/source enrichment,ok,,data/contemporary_source_scan_probe_1990_2026_v2_raw/CSS0127.html.txt,2026-06-05,"candidate source only; internal triage; not source partnership, rights clearance, or publication-ready authority; main coverage gap; source relationship and cultural sensitivity review required"
CSS0128,Biblioteca Nacional Argentina,Latin America / Caribbean,National / community archives,Argentina,national library,institutional_or_community,HTML / Search interface / IIIF,https://www.bn.gov.ar/,200,https://www.bn.gov.ar/,text/html; charset=UTF-8,77378,Inicio - Biblioteca Nacional,"Biblioteca Nacional de la República Argentina, fundada en 1810 por Mariano Moreno.",IIIF;WordPress REST,IIIF:iiif;WordPress REST:wp-content,iiif_manifest_adapter,IMG02 source-hosted viewer candidate; IMG03 only with record-level open license,medium,manual_rights_review;iiif_is_viewer_not_reuse,P1 adapter build,ok,,data/contemporary_source_scan_probe_1990_2026_v2_raw/CSS0128.html.txt,2026-06-05,"candidate source only; internal triage; not source partnership, rights clearance, or publication-ready authority; strong region for non-US design history expansion and source triangulation"
CSS0129,Biblioteca Nacional de Mexico,Latin America / Caribbean,National / community archives,Mexico,national library,institutional_or_community,HTML / Search interface / IIIF,https://bnm.iib.unam.mx/,,,,,,,,,manual_review_or_alternate_endpoint,IMG00 until source endpoint and item rights are verified,manual context only,manual_rights_review,P2 retry/manual verification,failed,URLError: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1028)>,,2026-06-05,"candidate source only; internal triage; not source partnership, rights clearance, or publication-ready authority; strong region for non-US design history expansion and source triangulation"
CSS0130,Hemeroteca Nacional Digital de Mexico,Latin America / Caribbean,National / community archives,Mexico,newspaper/periodical archive,institutional_or_community,HTML / Search interface / IIIF,https://hndm.iib.unam.mx/,200,https://hndm.iib.unam.mx/index.php/es/,text/html; charset=utf-8,30372,Bienvenido - HNDM,,IIIF,IIIF:iiif,iiif_manifest_adapter,IMG02 source-hosted viewer candidate; IMG03 only with record-level open license,medium,manual_rights_review;iiif_is_viewer_not_reuse,P1 adapter build,ok,,data/contemporary_source_scan_probe_1990_2026_v2_raw/CSS0130.html.txt,2026-06-05,"candidate source only; internal triage; not source partnership, rights clearance, or publication-ready authority; strong region for non-US design history expansion and source triangulation"
CSS0131,Brasiliana Fotografica,Latin America / Caribbean,National / community archives,Brazil,photo archive,institutional_or_community,HTML / Search interface / IIIF,https://brasilianafotografica.bn.gov.br/,403,https://brasilianafotografica.bn.gov.br/,text/html; charset=UTF-8,,,,,,manual_review_or_alternate_endpoint,IMG00 until source endpoint and item rights are verified,manual context only,manual_rights_review,P2 retry/manual verification,http_error,HTTP Error 403: Forbidden,,2026-06-05,"candidate source only; internal triage; not source partnership, rights clearance, or publication-ready authority; strong region for non-US design history expansion and source triangulation"
