source_file,capture_id,surface_id,year,region,image_state,source_name,title,source_url,input_review_type,review_class,suggested_action,surface_disposition_override,decision_type,confidence,override_basis,guardrail
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R02373,SURF-CCT2026R02373,1974,Cuba / transnational,IMG03,Wikimedia Commons file source / Posters of Cuba 007.jpg / page 24469925,Posters of Cuba 007.jpg,https://commons.wikimedia.org/wiki/File:Posters_of_Cuba_007.jpg,event_photo_or_context_image,weak_context_or_profile_image,card_support_candidate,card,apply_card_demotion,high,weak_context_or_profile_image: Own work,Weak profile/own-work/context image; keep source visible but remove main-sheet claim.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R02374,SURF-CCT2026R02374,1974,Cuba / transnational,IMG03,Wikimedia Commons file source / Posters of Cuba 024.jpg / page 24469957,Posters of Cuba 024.jpg,https://commons.wikimedia.org/wiki/File:Posters_of_Cuba_024.jpg,event_photo_or_context_image,weak_context_or_profile_image,card_support_candidate,card,apply_card_demotion,high,weak_context_or_profile_image: Own work,Weak profile/own-work/context image; keep source visible but remove main-sheet claim.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R02375,SURF-CCT2026R02375,1980,Cuba / transnational,IMG03,Wikimedia Commons file source / Posters of Cuba 002.jpg / page 24469910,Posters of Cuba 002.jpg,https://commons.wikimedia.org/wiki/File:Posters_of_Cuba_002.jpg,event_photo_or_context_image,weak_context_or_profile_image,card_support_candidate,card,apply_card_demotion,high,weak_context_or_profile_image: Own work,Weak profile/own-work/context image; keep source visible but remove main-sheet claim.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R02376,SURF-CCT2026R02376,1980,Cuba / transnational,IMG03,Wikimedia Commons file source / Posters of Cuba 004.jpg / page 24469919,Posters of Cuba 004.jpg,https://commons.wikimedia.org/wiki/File:Posters_of_Cuba_004.jpg,event_photo_or_context_image,weak_context_or_profile_image,card_support_candidate,card,apply_card_demotion,high,weak_context_or_profile_image: Own work,Weak profile/own-work/context image; keep source visible but remove main-sheet claim.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R02377,SURF-CCT2026R02377,1980,Cuba / transnational,IMG03,Wikimedia Commons file source / Posters of Cuba 005.jpg / page 24469921,Posters of Cuba 005.jpg,https://commons.wikimedia.org/wiki/File:Posters_of_Cuba_005.jpg,event_photo_or_context_image,weak_context_or_profile_image,card_support_candidate,card,apply_card_demotion,high,weak_context_or_profile_image: Own work,Weak profile/own-work/context image; keep source visible but remove main-sheet claim.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R02378,SURF-CCT2026R02378,1980,Cuba / transnational,IMG03,Wikimedia Commons file source / Posters of Cuba 006.jpg / page 24469920,Posters of Cuba 006.jpg,https://commons.wikimedia.org/wiki/File:Posters_of_Cuba_006.jpg,event_photo_or_context_image,weak_context_or_profile_image,card_support_candidate,card,apply_card_demotion,high,weak_context_or_profile_image: Own work,Weak profile/own-work/context image; keep source visible but remove main-sheet claim.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R02379,SURF-CCT2026R02379,1981,Cuba / transnational,IMG03,Wikimedia Commons file source / Posters of Cuba 010.jpg / page 24469932,Posters of Cuba 010.jpg,https://commons.wikimedia.org/wiki/File:Posters_of_Cuba_010.jpg,event_photo_or_context_image,weak_context_or_profile_image,card_support_candidate,card,apply_card_demotion,high,weak_context_or_profile_image: Own work,Weak profile/own-work/context image; keep source visible but remove main-sheet claim.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R02380,SURF-CCT2026R02380,1982,Cuba / transnational,IMG03,Wikimedia Commons file source / Posters of Cuba 008.jpg / page 24469924,Posters of Cuba 008.jpg,https://commons.wikimedia.org/wiki/File:Posters_of_Cuba_008.jpg,event_photo_or_context_image,weak_context_or_profile_image,card_support_candidate,card,apply_card_demotion,high,weak_context_or_profile_image: Own work,Weak profile/own-work/context image; keep source visible but remove main-sheet claim.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R02381,SURF-CCT2026R02381,1983,Cuba / transnational,IMG03,Wikimedia Commons file source / Posters of Cuba 021.jpg / page 24469950,Posters of Cuba 021.jpg,https://commons.wikimedia.org/wiki/File:Posters_of_Cuba_021.jpg,event_photo_or_context_image,weak_context_or_profile_image,card_support_candidate,card,apply_card_demotion,high,weak_context_or_profile_image: Own work,Weak profile/own-work/context image; keep source visible but remove main-sheet claim.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R02382,SURF-CCT2026R02382,2004,Cuba / transnational,IMG03,Wikimedia Commons file source / Chávez Plakat Kuba.jpg / page 24743125,Chávez Plakat Kuba.jpg,https://commons.wikimedia.org/wiki/File:Ch%C3%A1vez_Plakat_Kuba.jpg,event_photo_or_context_image,weak_context_or_profile_image,card_support_candidate,card,apply_card_demotion,high,weak_context_or_profile_image: Own work,Weak profile/own-work/context image; keep source visible but remove main-sheet claim.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R02383,SURF-CCT2026R02383,2005,Cuba / transnational,IMG03,Wikimedia Commons file source / CHE GUEVARA POSTER.JPG / page 21252685,CHE GUEVARA POSTER.JPG,https://commons.wikimedia.org/wiki/File:CHE_GUEVARA_POSTER.JPG,event_photo_or_context_image,weak_context_or_profile_image,card_support_candidate,card,apply_card_demotion,high,weak_context_or_profile_image: Own work,Weak profile/own-work/context image; keep source visible but remove main-sheet claim.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R02384,SURF-CCT2026R02384,2005,Cuba / transnational,IMG03,Wikimedia Commons file source / Cuba Posters 5.jpg / page 93859171,Cuba Posters 5.jpg,https://commons.wikimedia.org/wiki/File:Cuba_Posters_5.jpg,event_photo_or_context_image,weak_context_or_profile_image,card_support_candidate,card,apply_card_demotion,high,weak_context_or_profile_image: Own work,Weak profile/own-work/context image; keep source visible but remove main-sheet claim.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R02385,SURF-CCT2026R02385,2006,Cuba / transnational,IMG03,Wikimedia Commons file source / SOLIDARIOS.JPG / page 1374151,SOLIDARIOS.JPG,https://commons.wikimedia.org/wiki/File:SOLIDARIOS.JPG,event_photo_or_context_image,weak_context_or_profile_image,card_support_candidate,card,apply_card_demotion,high,weak_context_or_profile_image: own work,Weak profile/own-work/context image; keep source visible but remove main-sheet claim.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R02389,SURF-CCT2026R02389,2011,Cuba / transnational,IMG03,Wikimedia Commons file source / Political posters on Carretera Central (Cuba).jpg / page 25288055,Political posters on Carretera Central (Cuba).jpg,https://commons.wikimedia.org/wiki/File:Political_posters_on_Carretera_Central_(Cuba).jpg,event_photo_or_context_image,weak_context_or_profile_image,card_support_candidate,card,apply_card_demotion,high,weak_context_or_profile_image: Own work,Weak profile/own-work/context image; keep source visible but remove main-sheet claim.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R02390,SURF-CCT2026R02390,2013,Cuba / transnational,IMG03,Wikimedia Commons file source / Posters of Cuba 003.jpg / page 24469912,Posters of Cuba 003.jpg,https://commons.wikimedia.org/wiki/File:Posters_of_Cuba_003.jpg,event_photo_or_context_image,weak_context_or_profile_image,card_support_candidate,card,apply_card_demotion,high,weak_context_or_profile_image: Own work,Weak profile/own-work/context image; keep source visible but remove main-sheet claim.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R02391,SURF-CCT2026R02391,2013,Cuba / transnational,IMG03,Wikimedia Commons file source / Posters of Cuba 009.jpg / page 24469923,Posters of Cuba 009.jpg,https://commons.wikimedia.org/wiki/File:Posters_of_Cuba_009.jpg,event_photo_or_context_image,weak_context_or_profile_image,card_support_candidate,card,apply_card_demotion,high,weak_context_or_profile_image: Own work,Weak profile/own-work/context image; keep source visible but remove main-sheet claim.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R02392,SURF-CCT2026R02392,2013,Cuba / transnational,IMG03,Wikimedia Commons file source / Posters of Cuba 011.jpg / page 24469931,Posters of Cuba 011.jpg,https://commons.wikimedia.org/wiki/File:Posters_of_Cuba_011.jpg,event_photo_or_context_image,weak_context_or_profile_image,card_support_candidate,card,apply_card_demotion,high,weak_context_or_profile_image: Own work,Weak profile/own-work/context image; keep source visible but remove main-sheet claim.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R02393,SURF-CCT2026R02393,2013,Cuba / transnational,IMG03,Wikimedia Commons file source / Posters of Cuba 012.jpg / page 24469933,Posters of Cuba 012.jpg,https://commons.wikimedia.org/wiki/File:Posters_of_Cuba_012.jpg,event_photo_or_context_image,weak_context_or_profile_image,card_support_candidate,card,apply_card_demotion,high,weak_context_or_profile_image: Own work,Weak profile/own-work/context image; keep source visible but remove main-sheet claim.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R02394,SURF-CCT2026R02394,2013,Cuba / transnational,IMG03,Wikimedia Commons file source / Posters of Cuba 013.jpg / page 24469940,Posters of Cuba 013.jpg,https://commons.wikimedia.org/wiki/File:Posters_of_Cuba_013.jpg,event_photo_or_context_image,weak_context_or_profile_image,card_support_candidate,card,apply_card_demotion,high,weak_context_or_profile_image: Own work,Weak profile/own-work/context image; keep source visible but remove main-sheet claim.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R02395,SURF-CCT2026R02395,2013,Cuba / transnational,IMG03,Wikimedia Commons file source / Posters of Cuba 014.jpg / page 24469941,Posters of Cuba 014.jpg,https://commons.wikimedia.org/wiki/File:Posters_of_Cuba_014.jpg,event_photo_or_context_image,weak_context_or_profile_image,card_support_candidate,card,apply_card_demotion,high,weak_context_or_profile_image: Own work,Weak profile/own-work/context image; keep source visible but remove main-sheet claim.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R02396,SURF-CCT2026R02396,2013,Cuba / transnational,IMG03,Wikimedia Commons file source / Posters of Cuba 015.jpg / page 24469942,Posters of Cuba 015.jpg,https://commons.wikimedia.org/wiki/File:Posters_of_Cuba_015.jpg,event_photo_or_context_image,weak_context_or_profile_image,card_support_candidate,card,apply_card_demotion,high,weak_context_or_profile_image: Own work,Weak profile/own-work/context image; keep source visible but remove main-sheet claim.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R02397,SURF-CCT2026R02397,2013,Cuba / transnational,IMG03,Wikimedia Commons file source / Posters of Cuba 016.jpg / page 24469947,Posters of Cuba 016.jpg,https://commons.wikimedia.org/wiki/File:Posters_of_Cuba_016.jpg,event_photo_or_context_image,weak_context_or_profile_image,card_support_candidate,card,apply_card_demotion,high,weak_context_or_profile_image: Own work,Weak profile/own-work/context image; keep source visible but remove main-sheet claim.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R02398,SURF-CCT2026R02398,2013,Cuba / transnational,IMG03,Wikimedia Commons file source / Posters of Cuba 017.jpg / page 24469948,Posters of Cuba 017.jpg,https://commons.wikimedia.org/wiki/File:Posters_of_Cuba_017.jpg,event_photo_or_context_image,weak_context_or_profile_image,card_support_candidate,card,apply_card_demotion,high,weak_context_or_profile_image: Own work,Weak profile/own-work/context image; keep source visible but remove main-sheet claim.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R02399,SURF-CCT2026R02399,2013,Cuba / transnational,IMG03,Wikimedia Commons file source / Posters of Cuba 018.jpg / page 24469946,Posters of Cuba 018.jpg,https://commons.wikimedia.org/wiki/File:Posters_of_Cuba_018.jpg,event_photo_or_context_image,weak_context_or_profile_image,card_support_candidate,card,apply_card_demotion,high,weak_context_or_profile_image: Own work,Weak profile/own-work/context image; keep source visible but remove main-sheet claim.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R02400,SURF-CCT2026R02400,2013,Cuba / transnational,IMG03,Wikimedia Commons file source / Posters of Cuba 019.jpg / page 24469952,Posters of Cuba 019.jpg,https://commons.wikimedia.org/wiki/File:Posters_of_Cuba_019.jpg,event_photo_or_context_image,weak_context_or_profile_image,card_support_candidate,card,apply_card_demotion,high,weak_context_or_profile_image: Own work,Weak profile/own-work/context image; keep source visible but remove main-sheet claim.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R02401,SURF-CCT2026R02401,2013,Cuba / transnational,IMG03,Wikimedia Commons file source / Posters of Cuba 020.jpg / page 24469951,Posters of Cuba 020.jpg,https://commons.wikimedia.org/wiki/File:Posters_of_Cuba_020.jpg,event_photo_or_context_image,weak_context_or_profile_image,card_support_candidate,card,apply_card_demotion,high,weak_context_or_profile_image: Own work,Weak profile/own-work/context image; keep source visible but remove main-sheet claim.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R02402,SURF-CCT2026R02402,2013,Cuba / transnational,IMG03,Wikimedia Commons file source / Posters of Cuba 022.jpg / page 24469958,Posters of Cuba 022.jpg,https://commons.wikimedia.org/wiki/File:Posters_of_Cuba_022.jpg,event_photo_or_context_image,weak_context_or_profile_image,card_support_candidate,card,apply_card_demotion,high,weak_context_or_profile_image: Own work,Weak profile/own-work/context image; keep source visible but remove main-sheet claim.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R02403,SURF-CCT2026R02403,2013,Cuba / transnational,IMG03,Wikimedia Commons file source / Posters of Cuba 023.jpg / page 24469956,Posters of Cuba 023.jpg,https://commons.wikimedia.org/wiki/File:Posters_of_Cuba_023.jpg,event_photo_or_context_image,weak_context_or_profile_image,card_support_candidate,card,apply_card_demotion,high,weak_context_or_profile_image: Own work,Weak profile/own-work/context image; keep source visible but remove main-sheet claim.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R02404,SURF-CCT2026R02404,2013,Cuba / transnational,IMG03,Wikimedia Commons file source / Posters of Cuba 025.jpg / page 24469960,Posters of Cuba 025.jpg,https://commons.wikimedia.org/wiki/File:Posters_of_Cuba_025.jpg,event_photo_or_context_image,weak_context_or_profile_image,card_support_candidate,card,apply_card_demotion,high,weak_context_or_profile_image: Own work,Weak profile/own-work/context image; keep source visible but remove main-sheet claim.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R02405,SURF-CCT2026R02405,2013,Cuba / transnational,IMG03,Wikimedia Commons file source / Posters of Cuba 026.jpg / page 24469962,Posters of Cuba 026.jpg,https://commons.wikimedia.org/wiki/File:Posters_of_Cuba_026.jpg,event_photo_or_context_image,weak_context_or_profile_image,card_support_candidate,card,apply_card_demotion,high,weak_context_or_profile_image: Own work,Weak profile/own-work/context image; keep source visible but remove main-sheet claim.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R02406,SURF-CCT2026R02406,2013,Cuba / transnational,IMG03,Wikimedia Commons file source / Posters of Cuba 027.jpg / page 24469961,Posters of Cuba 027.jpg,https://commons.wikimedia.org/wiki/File:Posters_of_Cuba_027.jpg,event_photo_or_context_image,weak_context_or_profile_image,card_support_candidate,card,apply_card_demotion,high,weak_context_or_profile_image: Own work,Weak profile/own-work/context image; keep source visible but remove main-sheet claim.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R02407,SURF-CCT2026R02407,2013,Cuba / transnational,IMG03,Wikimedia Commons file source / Posters of Cuba 028.jpg / page 24469972,Posters of Cuba 028.jpg,https://commons.wikimedia.org/wiki/File:Posters_of_Cuba_028.jpg,event_photo_or_context_image,weak_context_or_profile_image,card_support_candidate,card,apply_card_demotion,high,weak_context_or_profile_image: Own work,Weak profile/own-work/context image; keep source visible but remove main-sheet claim.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R02408,SURF-CCT2026R02408,2013,Cuba / transnational,IMG03,Wikimedia Commons file source / Posters of Cuba 029.jpg / page 24469971,Posters of Cuba 029.jpg,https://commons.wikimedia.org/wiki/File:Posters_of_Cuba_029.jpg,event_photo_or_context_image,weak_context_or_profile_image,card_support_candidate,card,apply_card_demotion,high,weak_context_or_profile_image: Own work,Weak profile/own-work/context image; keep source visible but remove main-sheet claim.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R02409,SURF-CCT2026R02409,2013,Cuba / transnational,IMG03,Wikimedia Commons file source / Posters of Cuba 030.jpg / page 24469969,Posters of Cuba 030.jpg,https://commons.wikimedia.org/wiki/File:Posters_of_Cuba_030.jpg,event_photo_or_context_image,weak_context_or_profile_image,card_support_candidate,card,apply_card_demotion,high,weak_context_or_profile_image: Own work,Weak profile/own-work/context image; keep source visible but remove main-sheet claim.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R02410,SURF-CCT2026R02410,2014,Cuba / transnational,IMG03,Wikimedia Commons file source / CarlosEG.4.jpg / page 46634789,CarlosEG.4.jpg,https://commons.wikimedia.org/wiki/File:CarlosEG.4.jpg,event_photo_or_context_image,weak_context_or_profile_image,card_support_candidate,card,apply_card_demotion,high,weak_context_or_profile_image: Own work,Weak profile/own-work/context image; keep source visible but remove main-sheet claim.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R02412,SURF-CCT2026R02412,2016,Cuba / transnational,IMG03,Wikimedia Commons file source / MaríaELL4.jpg / page 46273832,MaríaELL4.jpg,https://commons.wikimedia.org/wiki/File:Mar%C3%ADaELL4.jpg,event_photo_or_context_image,weak_context_or_profile_image,card_support_candidate,card,apply_card_demotion,high,weak_context_or_profile_image: Own work,Weak profile/own-work/context image; keep source visible but remove main-sheet claim.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R02413,SURF-CCT2026R02413,2016,Cuba / transnational,IMG03,Wikimedia Commons file source / MaríaELL6.jpg / page 46273835,MaríaELL6.jpg,https://commons.wikimedia.org/wiki/File:Mar%C3%ADaELL6.jpg,event_photo_or_context_image,weak_context_or_profile_image,card_support_candidate,card,apply_card_demotion,high,weak_context_or_profile_image: Own work,Weak profile/own-work/context image; keep source visible but remove main-sheet claim.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R02414,SURF-CCT2026R02414,2016,Cuba / transnational,IMG03,Wikimedia Commons file source / YaniraMR.7.jpg / page 46634912,YaniraMR.7.jpg,https://commons.wikimedia.org/wiki/File:YaniraMR.7.jpg,event_photo_or_context_image,weak_context_or_profile_image,card_support_candidate,card,apply_card_demotion,high,weak_context_or_profile_image: Own work,Weak profile/own-work/context image; keep source visible but remove main-sheet claim.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R02417,SURF-CCT2026R02417,2008,Latin America,IMG03,Wikimedia Commons file source / Timoteo ogando.jpg / page 53326772,Timoteo ogando.jpg,https://commons.wikimedia.org/wiki/File:Timoteo_ogando.jpg,event_photo_or_context_image,philatelic_or_stamp_like,card_support_review,support_packet_appendix_text,apply_subsheet_demotion,medium,philatelic_or_stamp_like: stamp,Stamp/philatelic-like rows need support-packet treatment unless later reviewed as strong design objects.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R02418,SURF-CCT2026R02418,1865,Latin America,IMG03,Wikimedia Commons file source / Primera serie de estampillas ecuatorianas (tomada del álbum didáctico de sellos postales 1865-1982 del Banco Central del Ecuador).jpg / page 42077820,Primera serie de estampillas ecuatorianas (tomada del álbum didáctico de sellos postales 1865-1982 del Banco Central del Ecuador).jpg,https://commons.wikimedia.org/wiki/File:Primera_serie_de_estampillas_ecuatorianas_(tomada_del_%C3%A1lbum_did%C3%A1ctico_de_sellos_postales_1865-1982_del_Banco_Central_del_Ecuador).jpg,event_photo_or_context_image,philatelic_or_stamp_like,card_support_review,support_packet_appendix_text,apply_subsheet_demotion,medium,philatelic_or_stamp_like: postage,Stamp/philatelic-like rows need support-packet treatment unless later reviewed as strong design objects.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R02423,SURF-CCT2026R02423,1911,Latin America,IMG03,Wikimedia Commons file source / 1911 5C Ecuador Oval XII Mi195.jpg / page 68092126,1911 5C Ecuador Oval XII Mi195.jpg,https://commons.wikimedia.org/wiki/File:1911_5C_Ecuador_Oval_XII_Mi195.jpg,event_photo_or_context_image,philatelic_or_stamp_like,card_support_review,support_packet_appendix_text,apply_subsheet_demotion,medium,philatelic_or_stamp_like: postage,Stamp/philatelic-like rows need support-packet treatment unless later reviewed as strong design objects.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R02424,SURF-CCT2026R02424,1916,Latin America,IMG03,Wikimedia Commons file source / 1916 2c Ecuador Oval II Mi206.jpg / page 68092127,1916 2c Ecuador Oval II Mi206.jpg,https://commons.wikimedia.org/wiki/File:1916_2c_Ecuador_Oval_II_Mi206.jpg,event_photo_or_context_image,philatelic_or_stamp_like,card_support_review,support_packet_appendix_text,apply_subsheet_demotion,medium,philatelic_or_stamp_like: postage,Stamp/philatelic-like rows need support-packet treatment unless later reviewed as strong design objects.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R02425,SURF-CCT2026R02425,1920,Latin America,IMG03,Wikimedia Commons file source / 1920 1c Ecuador Casa de Correos Oval Yv196.jpg / page 68213213,1920 1c Ecuador Casa de Correos Oval Yv196.jpg,https://commons.wikimedia.org/wiki/File:1920_1c_Ecuador_Casa_de_Correos_Oval_Yv196.jpg,event_photo_or_context_image,philatelic_or_stamp_like,card_support_review,support_packet_appendix_text,apply_subsheet_demotion,medium,philatelic_or_stamp_like: postage,Stamp/philatelic-like rows need support-packet treatment unless later reviewed as strong design objects.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R02439,SURF-CCT2026R02439,2019,Latin America,IMG03,Wikimedia Commons file source / Cuaderno de Orfeo.jpg / page 79787397,Cuaderno de Orfeo.jpg,https://commons.wikimedia.org/wiki/File:Cuaderno_de_Orfeo.jpg,event_photo_or_context_image,weak_context_or_profile_image,card_support_candidate,card,apply_card_demotion,high,weak_context_or_profile_image: Own work,Weak profile/own-work/context image; keep source visible but remove main-sheet claim.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R02442,SURF-CCT2026R02442,1899,Mexico,IMG03,Wikimedia Commons file source / Estampilla postal con la imagen del salto de juanacatlan.gif / page 18014373,Estampilla postal con la imagen del salto de juanacatlan.gif,https://commons.wikimedia.org/wiki/File:Estampilla_postal_con_la_imagen_del_salto_de_juanacatlan.gif,event_photo_or_context_image,philatelic_or_stamp_like,card_support_review,support_packet_appendix_text,apply_subsheet_demotion,medium,philatelic_or_stamp_like: postal,Stamp/philatelic-like rows need support-packet treatment unless later reviewed as strong design objects.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R02506,SURF-CCT2026R02506,2020,Mexico,IMG03,Wikimedia Commons file source / Pasta de achiote Anita.jpg / page 95321299,Pasta de achiote Anita.jpg,https://commons.wikimedia.org/wiki/File:Pasta_de_achiote_Anita.jpg,event_photo_or_context_image,weak_context_or_profile_image,card_support_candidate,card,apply_card_demotion,high,weak_context_or_profile_image: Own work,Weak profile/own-work/context image; keep source visible but remove main-sheet claim.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R02567,SURF-CCT2026R02567,1936,Uruguay,IMG03,"Wikimedia Commons file source / Auction Catalogue of the E.J. Lee Uruguay collection, Plumridge 1936.jpg / page 26125486","Auction Catalogue of the E.J. Lee Uruguay collection, Plumridge 1936.jpg","https://commons.wikimedia.org/wiki/File:Auction_Catalogue_of_the_E.J._Lee_Uruguay_collection,_Plumridge_1936.jpg",event_photo_or_context_image,philatelic_or_stamp_like,card_support_review,support_packet_appendix_text,apply_subsheet_demotion,medium,philatelic_or_stamp_like: postage,Stamp/philatelic-like rows need support-packet treatment unless later reviewed as strong design objects.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R02570,SURF-CCT2026R02570,2005,Uruguay,IMG03,Wikimedia Commons file source / Uruguay stamp type AA2.jpg / page 32747744,Uruguay stamp type AA2.jpg,https://commons.wikimedia.org/wiki/File:Uruguay_stamp_type_AA2.jpg,event_photo_or_context_image,philatelic_or_stamp_like,card_support_review,support_packet_appendix_text,apply_subsheet_demotion,medium,philatelic_or_stamp_like: stamp,Stamp/philatelic-like rows need support-packet treatment unless later reviewed as strong design objects.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R02571,SURF-CCT2026R02571,2007,Uruguay,IMG03,Wikimedia Commons file source / Sosvos.jpg / page 4832547,Sosvos.jpg,https://commons.wikimedia.org/wiki/File:Sosvos.jpg,event_photo_or_context_image,weak_context_or_profile_image,card_support_candidate,card,apply_card_demotion,high,weak_context_or_profile_image: Own work,Weak profile/own-work/context image; keep source visible but remove main-sheet claim.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R02572,SURF-CCT2026R02572,2008,Uruguay,IMG03,Wikimedia Commons file source / Uruguay stamp type AB3.jpg / page 32747745,Uruguay stamp type AB3.jpg,https://commons.wikimedia.org/wiki/File:Uruguay_stamp_type_AB3.jpg,event_photo_or_context_image,philatelic_or_stamp_like,card_support_review,support_packet_appendix_text,apply_subsheet_demotion,medium,philatelic_or_stamp_like: stamp,Stamp/philatelic-like rows need support-packet treatment unless later reviewed as strong design objects.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R02573,SURF-CCT2026R02573,2009,Uruguay,IMG03,Wikimedia Commons file source / Uruguay stamp type B3.jpg / page 32747766,Uruguay stamp type B3.jpg,https://commons.wikimedia.org/wiki/File:Uruguay_stamp_type_B3.jpg,event_photo_or_context_image,philatelic_or_stamp_like,card_support_review,support_packet_appendix_text,apply_subsheet_demotion,medium,philatelic_or_stamp_like: stamp,Stamp/philatelic-like rows need support-packet treatment unless later reviewed as strong design objects.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R02575,SURF-CCT2026R02575,2010,Uruguay,IMG03,"Wikimedia Commons file source / Montevideo, manual del visitante (Visitors manual).jpg / page 12385295","Montevideo, manual del visitante (Visitors manual).jpg","https://commons.wikimedia.org/wiki/File:Montevideo,_manual_del_visitante_(Visitors_manual).jpg",event_photo_or_context_image,weak_context_or_profile_image,card_support_candidate,card,apply_card_demotion,high,weak_context_or_profile_image: Own work,Weak profile/own-work/context image; keep source visible but remove main-sheet claim.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R02577,SURF-CCT2026R02577,2011,Uruguay,IMG03,Wikimedia Commons file source / El hombre despierto.jpg / page 15480752,El hombre despierto.jpg,https://commons.wikimedia.org/wiki/File:El_hombre_despierto.jpg,event_photo_or_context_image,weak_context_or_profile_image,card_support_candidate,card,apply_card_demotion,high,weak_context_or_profile_image: Own work,Weak profile/own-work/context image; keep source visible but remove main-sheet claim.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R02578,SURF-CCT2026R02578,2014,Uruguay,IMG03,Wikimedia Commons file source / Flores Sienra - Carrátula Manual de Tasaciones.jpg / page 31081162,Flores Sienra - Carrátula Manual de Tasaciones.jpg,https://commons.wikimedia.org/wiki/File:Flores_Sienra_-_Carr%C3%A1tula_Manual_de_Tasaciones.jpg,event_photo_or_context_image,weak_context_or_profile_image,card_support_candidate,card,apply_card_demotion,high,weak_context_or_profile_image: Own work,Weak profile/own-work/context image; keep source visible but remove main-sheet claim.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R02610,SURF-CCT2026R02610,2024,Uruguay,IMG03,Wikimedia Commons file source / 2024 Uruguayan general election - Damaged posters.jpg / page 157161739,2024 Uruguayan general election - Damaged posters.jpg,https://commons.wikimedia.org/wiki/File:2024_Uruguayan_general_election_-_Damaged_posters.jpg,event_photo_or_context_image,weak_context_or_profile_image,card_support_candidate,card,apply_card_demotion,high,weak_context_or_profile_image: Own work,Weak profile/own-work/context image; keep source visible but remove main-sheet claim.
