sha256,byte_size,file_count,paths
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,143,"[""docs/audits/v49-api-read-contract-closure/raw/api/post-fix-regression-smoke.stdout.txt"",""docs/audits/v49-phase2b-evidence-amendment/empty-schema/empty_A.cluster-init.stderr.log"",""docs/audits/v49-phase2b-evidence-amendment/empty-schema/empty_A.cluster-roles.stderr.log"",""docs/audits/v49-phase2b-evidence-amendment/empty-schema/empty_A.cluster-roles.stdout.log"",""docs/audits/v49-phase2b-evidence-amendment/empty-schema/empty_A.cluster-stop.stderr.log"",""docs/audits/v49-phase2b-evidence-amendment/empty-schema/empty_A.createdb.stderr.log"",""docs/audits/v49-phase2b-evidence-amendment/empty-schema/empty_A.createdb.stdout.log"",""docs/audits/v49-phase2b-evidence-amendment/empty-schema/empty_A.dropdb.stderr.log"",""docs/audits/v49-phase2b-evidence-amendment/empty-schema/empty_A.dropdb.stdout.log"",""docs/audits/v49-phase2b-evidence-amendment/empty-schema/empty_A.forward.stderr.log"",""docs/audits/v49-phase2b-evidence-amendment/empty-schema/empty_A.forward.stdout.log"",""docs/audits/v49-phase2b-evidence-amendment/empty-schema/empty_A.postgres.stdout.log"",""docs/audits/v49-phase2b-evidence-amendment/empty-schema/empty_A.replay.stderr.log"",""docs/audits/v49-phase2b-evidence-amendment/empty-schema/empty_A.schema-hash.stderr.log"",""docs/audits/v49-phase2b-evidence-amendment/empty-schema/empty_B.cluster-init.stderr.log"",""docs/audits/v49-phase2b-evidence-amendment/empty-schema/empty_B.cluster-roles.stderr.log"",""docs/audits/v49-phase2b-evidence-amendment/empty-schema/empty_B.cluster-roles.stdout.log"",""docs/audits/v49-phase2b-evidence-amendment/empty-schema/empty_B.cluster-stop.stderr.log"",""docs/audits/v49-phase2b-evidence-amendment/empty-schema/empty_B.createdb.stderr.log"",""docs/audits/v49-phase2b-evidence-amendment/empty-schema/empty_B.createdb.stdout.log"",""docs/audits/v49-phase2b-evidence-amendment/empty-schema/empty_B.dropdb.stderr.log"",""docs/audits/v49-phase2b-evidence-amendment/empty-schema/empty_B.dropdb.stdout.log"",""docs/audits/v49-phase2b-evidence-amendment/empty-schema/empty_B.forward.stderr.log"",""docs/audits/v49-phase2b-evidence-amendment/empty-schema/empty_B.forward.stdout.log"",""docs/audits/v49-phase2b-evidence-amendment/empty-schema/empty_B.postgres.stdout.log"",""docs/audits/v49-phase2b-evidence-amendment/empty-schema/empty_B.replay.stderr.log"",""docs/audits/v49-phase2b-evidence-amendment/empty-schema/empty_B.schema-hash.stderr.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/01_P1_RIGHTS_LEAF_PRE_FIX_50.base.schema-hash.stderr.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/01_P1_RIGHTS_LEAF_PRE_FIX_50.createdb.stderr.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/01_P1_RIGHTS_LEAF_PRE_FIX_50.createdb.stdout.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/01_P1_RIGHTS_LEAF_PRE_FIX_50.dropdb.stderr.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/01_P1_RIGHTS_LEAF_PRE_FIX_50.dropdb.stdout.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/01_P1_RIGHTS_LEAF_PRE_FIX_50.replay.stderr.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/01_P1_RIGHTS_LEAF_PRE_FIX_50.stderr.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/02_P1_RIGHTS_LEAF_PRE_FIX_250.base.schema-hash.stderr.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/02_P1_RIGHTS_LEAF_PRE_FIX_250.createdb.stderr.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/02_P1_RIGHTS_LEAF_PRE_FIX_250.createdb.stdout.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/02_P1_RIGHTS_LEAF_PRE_FIX_250.dropdb.stderr.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/02_P1_RIGHTS_LEAF_PRE_FIX_250.dropdb.stdout.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/02_P1_RIGHTS_LEAF_PRE_FIX_250.replay.stderr.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/02_P1_RIGHTS_LEAF_PRE_FIX_250.stderr.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/03_P1_RIGHTS_LEAF_POST_FIX_50.base.schema-hash.stderr.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/03_P1_RIGHTS_LEAF_POST_FIX_50.createdb.stderr.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/03_P1_RIGHTS_LEAF_POST_FIX_50.createdb.stdout.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/03_P1_RIGHTS_LEAF_POST_FIX_50.dropdb.stderr.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/03_P1_RIGHTS_LEAF_POST_FIX_50.dropdb.stdout.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/03_P1_RIGHTS_LEAF_POST_FIX_50.forward.stderr.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/03_P1_RIGHTS_LEAF_POST_FIX_50.forward.stdout.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/03_P1_RIGHTS_LEAF_POST_FIX_50.postfix.schema-hash.stderr.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/03_P1_RIGHTS_LEAF_POST_FIX_50.replay.stderr.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/03_P1_RIGHTS_LEAF_POST_FIX_50.stderr.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/04_P1_RIGHTS_LEAF_POST_FIX_250.base.schema-hash.stderr.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/04_P1_RIGHTS_LEAF_POST_FIX_250.createdb.stderr.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/04_P1_RIGHTS_LEAF_POST_FIX_250.createdb.stdout.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/04_P1_RIGHTS_LEAF_POST_FIX_250.dropdb.stderr.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/04_P1_RIGHTS_LEAF_POST_FIX_250.dropdb.stdout.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/04_P1_RIGHTS_LEAF_POST_FIX_250.forward.stderr.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/04_P1_RIGHTS_LEAF_POST_FIX_250.forward.stdout.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/04_P1_RIGHTS_LEAF_POST_FIX_250.postfix.schema-hash.stderr.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/04_P1_RIGHTS_LEAF_POST_FIX_250.replay.stderr.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/04_P1_RIGHTS_LEAF_POST_FIX_250.stderr.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/05_P1_RIGHTS_LEAF_POST_FIX_1000.base.schema-hash.stderr.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/05_P1_RIGHTS_LEAF_POST_FIX_1000.createdb.stderr.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/05_P1_RIGHTS_LEAF_POST_FIX_1000.createdb.stdout.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/05_P1_RIGHTS_LEAF_POST_FIX_1000.dropdb.stderr.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/05_P1_RIGHTS_LEAF_POST_FIX_1000.dropdb.stdout.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/05_P1_RIGHTS_LEAF_POST_FIX_1000.forward.stderr.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/05_P1_RIGHTS_LEAF_POST_FIX_1000.forward.stdout.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/05_P1_RIGHTS_LEAF_POST_FIX_1000.postfix.schema-hash.stderr.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/05_P1_RIGHTS_LEAF_POST_FIX_1000.replay.stderr.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/05_P1_RIGHTS_LEAF_POST_FIX_1000.stderr.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/06_P1_RIGHTS_LEAF_POST_FIX_PLAN_1000.base.schema-hash.stderr.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/06_P1_RIGHTS_LEAF_POST_FIX_PLAN_1000.createdb.stderr.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/06_P1_RIGHTS_LEAF_POST_FIX_PLAN_1000.createdb.stdout.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/06_P1_RIGHTS_LEAF_POST_FIX_PLAN_1000.dropdb.stderr.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/06_P1_RIGHTS_LEAF_POST_FIX_PLAN_1000.dropdb.stdout.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/06_P1_RIGHTS_LEAF_POST_FIX_PLAN_1000.forward.stderr.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/06_P1_RIGHTS_LEAF_POST_FIX_PLAN_1000.forward.stdout.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/06_P1_RIGHTS_LEAF_POST_FIX_PLAN_1000.postfix.schema-hash.stderr.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/06_P1_RIGHTS_LEAF_POST_FIX_PLAN_1000.replay.stderr.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/06_P1_RIGHTS_LEAF_POST_FIX_PLAN_1000.stderr.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/07_P1_DELIVERY_PRE_FIX_50.base.schema-hash.stderr.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/07_P1_DELIVERY_PRE_FIX_50.createdb.stderr.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/07_P1_DELIVERY_PRE_FIX_50.createdb.stdout.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/07_P1_DELIVERY_PRE_FIX_50.dropdb.stderr.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/07_P1_DELIVERY_PRE_FIX_50.dropdb.stdout.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/07_P1_DELIVERY_PRE_FIX_50.replay.stderr.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/07_P1_DELIVERY_PRE_FIX_50.stderr.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/08_P1_DELIVERY_POST_FIX_50.base.schema-hash.stderr.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/08_P1_DELIVERY_POST_FIX_50.createdb.stderr.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/08_P1_DELIVERY_POST_FIX_50.createdb.stdout.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/08_P1_DELIVERY_POST_FIX_50.dropdb.stderr.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/08_P1_DELIVERY_POST_FIX_50.dropdb.stdout.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/08_P1_DELIVERY_POST_FIX_50.forward.stderr.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/08_P1_DELIVERY_POST_FIX_50.forward.stdout.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/08_P1_DELIVERY_POST_FIX_50.postfix.schema-hash.stderr.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/08_P1_DELIVERY_POST_FIX_50.replay.stderr.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/08_P1_DELIVERY_POST_FIX_50.stderr.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/09_P1_DELIVERY_POST_FIX_250.base.schema-hash.stderr.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/09_P1_DELIVERY_POST_FIX_250.createdb.stderr.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/09_P1_DELIVERY_POST_FIX_250.createdb.stdout.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/09_P1_DELIVERY_POST_FIX_250.dropdb.stderr.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/09_P1_DELIVERY_POST_FIX_250.dropdb.stdout.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/09_P1_DELIVERY_POST_FIX_250.forward.stderr.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/09_P1_DELIVERY_POST_FIX_250.forward.stdout.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/09_P1_DELIVERY_POST_FIX_250.postfix.schema-hash.stderr.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/09_P1_DELIVERY_POST_FIX_250.replay.stderr.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/09_P1_DELIVERY_POST_FIX_250.stderr.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/10_P1_DELIVERY_POST_FIX_1000.base.schema-hash.stderr.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/10_P1_DELIVERY_POST_FIX_1000.createdb.stderr.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/10_P1_DELIVERY_POST_FIX_1000.createdb.stdout.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/10_P1_DELIVERY_POST_FIX_1000.dropdb.stderr.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/10_P1_DELIVERY_POST_FIX_1000.dropdb.stdout.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/10_P1_DELIVERY_POST_FIX_1000.forward.stderr.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/10_P1_DELIVERY_POST_FIX_1000.forward.stdout.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/10_P1_DELIVERY_POST_FIX_1000.postfix.schema-hash.stderr.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/10_P1_DELIVERY_POST_FIX_1000.replay.stderr.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/10_P1_DELIVERY_POST_FIX_1000.stderr.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/11_P1_DELIVERY_POST_FIX_PLAN_1000.base.schema-hash.stderr.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/11_P1_DELIVERY_POST_FIX_PLAN_1000.createdb.stderr.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/11_P1_DELIVERY_POST_FIX_PLAN_1000.createdb.stdout.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/11_P1_DELIVERY_POST_FIX_PLAN_1000.dropdb.stderr.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/11_P1_DELIVERY_POST_FIX_PLAN_1000.dropdb.stdout.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/11_P1_DELIVERY_POST_FIX_PLAN_1000.forward.stderr.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/11_P1_DELIVERY_POST_FIX_PLAN_1000.forward.stdout.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/11_P1_DELIVERY_POST_FIX_PLAN_1000.postfix.schema-hash.stderr.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/11_P1_DELIVERY_POST_FIX_PLAN_1000.replay.stderr.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/11_P1_DELIVERY_POST_FIX_PLAN_1000.stderr.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/p1.cluster-init.stderr.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/p1.cluster-roles.stderr.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/p1.cluster-roles.stdout.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/p1.cluster-stop.stderr.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/p1.postgres.stdout.log"",""docs/audits/v49-release-projection-snapshot-db-closure/raw/final/api/api-attempt2.stdout.txt"",""docs/audits/v49-release-projection-snapshot-db-closure/raw/final/api/api-attempt3.stdout.txt"",""docs/audits/v49-release-projection-snapshot-db-closure/raw/final/api/api-attempt4.stdout.txt"",""docs/audits/v49-release-projection-snapshot-db-closure/raw/final/api/api.stdout.txt"",""docs/audits/v49-release-projection-snapshot-db-closure/raw/final/api/frontend-status-after.txt"",""docs/audits/v49-release-projection-snapshot-db-closure/raw/final/api/frontend-status-before.txt"",""docs/audits/v49-release-projection-snapshot-db-closure/raw/final/api/frontend-status-final.txt"",""docs/audits/v49-release-projection-snapshot-db-closure/raw/final/profiles/stage-1000-run.json"",""docs/audits/v49-release-projection-snapshot-db-closure/raw/final/profiles/stage-2000-run.json"",""docs/audits/v49-release-projection-snapshot-db-closure/raw/final/profiles/stage-32-run.json""]"
e4bd324cbd2c3e7ad11794b78f0e26ef929e485a547f8287942127cc2350a498,34022,2,"[""frontend/qa-screenshots/round4/mobile-medium-node-selected.png"",""frontend/qa-screenshots/round4/mobile-medium-radial-final.png""]"
e5fd633953d964083128850d5af3c6d87448cf87ec2a4a80c33546792d61a30d,34773,2,"[""data/contemporary_source_scan_probe_1990_2026_v1_raw/CSS0053.html.txt"",""data/global_edge_discovery_probe_v1_raw/GED0036.html.txt""]"
e8226b7e7eecb27a77c7388b63890bd09accd64046e04af9edb36906739dd872,61043,2,"[""data/source_probe_edge_v2_raw/ESV238.html.txt"",""data/source_probe_independent_asia_v1_raw/IAS003.html.txt""]"
ed8bf73714a0e04eb4bef61d7beb342ed940848884dfc2696a65805649d43046,34292,2,"[""frontend/qa-screenshots/round4/mobile-sources-radial-final.png"",""frontend/qa-screenshots/round4/mobile-sources-radial.png""]"
edaf221822c04390f08e228e50bec988bd98681a813affe4132634ca6f1b9d3a,6234,2,"[""data/capture_batch_image_ready_1931_1970_raw/vam_object_O540490.json"",""data/capture_batch_midcentury_1930_1970_raw/vam_object_O540490.json""]"
f021250a43aca59e9df3d990d8593346aacd2000ea70bcb7e013e68a6997511a,7750,2,"[""data/capture_batch_gsu_contentdm_image_ready_1830_1970_raw/gsu_civil_rights_visual_material_signal_10378.json"",""data/capture_batch_gsu_contentdm_image_ready_1830_1970_raw/gsu_local_posters_signal_10378.json""]"
f199394f4d932174baec4e6144fbb08b751e7f13c635fc6535e9094b871bf7da,26,15,"[""data/capture_batch_late_period_coverage_1970_2026_raw/commons_late_anti_apartheid_and_solidarity_graphics_0.json"",""data/capture_batch_late_period_coverage_1970_2026_raw/commons_late_digital_interface_and_web_visual_culture_0.json"",""data/capture_batch_late_period_coverage_1970_2026_raw/commons_late_punk_music_and_subcultural_print_0.json"",""data/capture_batch_noncanonical_movement_commons_1930_2000_raw/commons_naidoc_and_indigenous_poster_records_0.json"",""data/capture_batch_postwar_commons_open_image_1945_2026_raw/commons_apartheid_poster_open_images_0.json"",""data/capture_batch_wikimedia_commons_deep_image_ready_1830_1970_raw/commons_asia_poster_and_print_records_0.json"",""data/capture_batch_wikimedia_commons_deep_image_ready_1830_1970_raw/commons_chinese_poster_records_0.json"",""data/capture_batch_wikimedia_commons_deep_image_ready_1830_1970_raw/commons_eastern_europe_poster_records_0.json"",""data/capture_batch_wikimedia_commons_deep_image_ready_1830_1970_raw/commons_japanese_poster_records_0.json"",""data/capture_batch_wikimedia_commons_deep_image_ready_1830_1970_raw/commons_latin_america_poster_records_0.json"",""data/capture_batch_wikimedia_commons_deep_image_ready_1830_1970_raw/commons_mexican_poster_records_0.json"",""data/capture_batch_wikimedia_commons_deep_image_ready_1830_1970_raw/commons_polish_poster_records_0.json"",""data/capture_batch_wikimedia_commons_deep_image_ready_1830_1970_raw/commons_soviet_poster_records_0.json"",""data/capture_batch_wikimedia_commons_deep_image_ready_1830_1970_raw/commons_swiss_poster_records_0.json"",""data/capture_batch_wikimedia_commons_image_ready_1830_1970_raw/commons_travel_posters_0.json""]"
f49e7500b7fdffd2415f49910593c04957f12a24dc333256f367623cb2d12055,14513,2,"[""data/capture_batch_edge_wordpress_1970_2026_raw/another_graphic_product_poster.json"",""data/capture_batch_edge_wordpress_1970_2026_raw/another_graphic_product_typography.json""]"
f5dbd72fce16fd427f28c33e63d7978fcd96d2c973714459011f8d71d1d8486a,2264,2,"[""data/capture_batch_image_ready_1931_1970_raw/met_object_149755.json"",""data/capture_batch_midcentury_1930_1970_raw/met_object_149755.json""]"
f7e6129e01f9aa42b149f759824427fa5c8805250cbe15ef485434732dacd3ca,4246,5,"[""docs/audits/v49-api-read-contract-closure/raw/fresh-c/fresh-c-verifier.json"",""docs/audits/v49-release-projection-snapshot-db-closure/raw/final/full-a/verifier.json"",""docs/audits/v49-release-projection-snapshot-db-closure/raw/final/full-b/verifier.json"",""docs/audits/v49-release-projection-snapshot-db-closure/raw/restarted-17e06abd/full-a/verifier.json"",""docs/audits/v49-release-projection-snapshot-db-closure/raw/restarted-17e06abd/full-b/verifier.json""]"
f8fd2c415d8eb84c7d84f2f3fe03e067d952cfe53c1cbb00aaadfbbc662087c8,174,10,"[""docs/audits/v49-phase2b-evidence-amendment/empty-schema/empty_A.apply-forward-wrapper.sql"",""docs/audits/v49-phase2b-evidence-amendment/empty-schema/empty_B.apply-forward-wrapper.sql"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/03_P1_RIGHTS_LEAF_POST_FIX_50.apply-forward-wrapper.sql"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/04_P1_RIGHTS_LEAF_POST_FIX_250.apply-forward-wrapper.sql"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/05_P1_RIGHTS_LEAF_POST_FIX_1000.apply-forward-wrapper.sql"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/06_P1_RIGHTS_LEAF_POST_FIX_PLAN_1000.apply-forward-wrapper.sql"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/08_P1_DELIVERY_POST_FIX_50.apply-forward-wrapper.sql"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/09_P1_DELIVERY_POST_FIX_250.apply-forward-wrapper.sql"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/10_P1_DELIVERY_POST_FIX_1000.apply-forward-wrapper.sql"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/11_P1_DELIVERY_POST_FIX_PLAN_1000.apply-forward-wrapper.sql""]"
faf72d8d0d62b2ad721aceaf754cee52313867f7ac4efabba0a78ef6cd1e8e09,35753,2,"[""frontend/qa-screenshots/round4/mobile-folder-wheel-final-v2.png"",""frontend/qa-screenshots/round4/mobile-folder-wheel-final.png""]"
fbbf6518e88e4b6d51c065fef088a08c91831b7875b6c9acd6e6471325ae1012,2325,2,"[""data/capture_batch_image_ready_1931_1970_raw/met_object_396097.json"",""data/capture_batch_midcentury_1930_1970_raw/met_object_396097.json""]"
fe27dbef2a17c51a640db38f972efdc62be577a469cf11a66af72f8b4bab3389,5065,2,"[""data/capture_batch_image_ready_1931_1970_raw/vam_object_O693294.json"",""data/capture_batch_midcentury_1930_1970_raw/vam_object_O693294.json""]"
