scope	path	tracked_status	ignored_status	size_bytes	mtime_utc	mime_or_signature	source_owner	authority_role	recovery_reference	classification	reason	proposed_action	duplicate_group	content_identity_basis	sha256_if_confirmed_candidate	deletion_risk
PROTECTED_DIRTY_MAIN	data/capture_batch_trace_first_digitaltmuseum_nk_posters_2026_v1_raw/object_d2e4334d-36cc-49bd-9ac2-bc251aa983ec.json	UNTRACKED	NO	9875	2026-07-31T11:43:37.626190Z	extension:application/json	legacy capture/research owner	UNTRACKED_RAW_OR_RESEARCH_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	capture/result may be sole provenance evidence	manifest into a controlled archive; never pattern-delete				CRITICAL
PROTECTED_DIRTY_MAIN	data/capture_batch_trace_first_digitaltmuseum_nk_posters_2026_v1_raw/object_d33fc714-8ca3-4a8a-8aca-a7c5661856a8.json	UNTRACKED	NO	11272	2026-07-31T11:43:05.376561Z	extension:application/json	legacy capture/research owner	UNTRACKED_RAW_OR_RESEARCH_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	capture/result may be sole provenance evidence	manifest into a controlled archive; never pattern-delete				CRITICAL
PROTECTED_DIRTY_MAIN	data/capture_batch_trace_first_digitaltmuseum_nk_posters_2026_v1_raw/object_d3b7e505-052b-43e9-9ddc-d69a1b71cb8f.json	UNTRACKED	NO	7625	2026-07-31T11:44:18.933027Z	extension:application/json	legacy capture/research owner	UNTRACKED_RAW_OR_RESEARCH_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	capture/result may be sole provenance evidence	manifest into a controlled archive; never pattern-delete				CRITICAL
PROTECTED_DIRTY_MAIN	data/capture_batch_trace_first_digitaltmuseum_nk_posters_2026_v1_raw/object_d4973dd8-9c10-4186-988d-88b7e4c474a1.json	UNTRACKED	NO	8926	2026-07-31T11:44:16.401777Z	extension:application/json	legacy capture/research owner	UNTRACKED_RAW_OR_RESEARCH_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	capture/result may be sole provenance evidence	manifest into a controlled archive; never pattern-delete				CRITICAL
PROTECTED_DIRTY_MAIN	data/capture_batch_trace_first_digitaltmuseum_nk_posters_2026_v1_raw/object_d49fe4f8-747a-4a0b-9c04-880eae007155.json	UNTRACKED	NO	8589	2026-07-31T11:43:09.135657Z	extension:application/json	legacy capture/research owner	UNTRACKED_RAW_OR_RESEARCH_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	capture/result may be sole provenance evidence	manifest into a controlled archive; never pattern-delete				CRITICAL
PROTECTED_DIRTY_MAIN	data/capture_batch_trace_first_digitaltmuseum_nk_posters_2026_v1_raw/object_d51e6345-4344-4bd2-9b9b-17ec572b4d69.json	UNTRACKED	NO	10593	2026-07-31T11:43:26.179574Z	extension:application/json	legacy capture/research owner	UNTRACKED_RAW_OR_RESEARCH_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	capture/result may be sole provenance evidence	manifest into a controlled archive; never pattern-delete				CRITICAL
PROTECTED_DIRTY_MAIN	data/capture_batch_trace_first_digitaltmuseum_nk_posters_2026_v1_raw/object_d534f182-1266-4cda-bbcc-0a0d4d84e1a9.json	UNTRACKED	NO	10007	2026-07-31T11:43:27.744237Z	extension:application/json	legacy capture/research owner	UNTRACKED_RAW_OR_RESEARCH_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	capture/result may be sole provenance evidence	manifest into a controlled archive; never pattern-delete				CRITICAL
PROTECTED_DIRTY_MAIN	data/capture_batch_trace_first_digitaltmuseum_nk_posters_2026_v1_raw/object_d5923793-1975-486f-a82d-3573ad6f68d1.json	UNTRACKED	NO	10521	2026-07-31T11:43:00.468032Z	extension:application/json	legacy capture/research owner	UNTRACKED_RAW_OR_RESEARCH_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	capture/result may be sole provenance evidence	manifest into a controlled archive; never pattern-delete				CRITICAL
PROTECTED_DIRTY_MAIN	data/capture_batch_trace_first_digitaltmuseum_nk_posters_2026_v1_raw/object_d5cf6110-8cfb-44f8-8f44-ac56af5c06a0.json	UNTRACKED	NO	7183	2026-07-31T11:44:11.946622Z	extension:application/json	legacy capture/research owner	UNTRACKED_RAW_OR_RESEARCH_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	capture/result may be sole provenance evidence	manifest into a controlled archive; never pattern-delete				CRITICAL
PROTECTED_DIRTY_MAIN	data/capture_batch_trace_first_digitaltmuseum_nk_posters_2026_v1_raw/object_d642d8f6-b728-428b-bf1a-4eb0db44386b.json	UNTRACKED	NO	9419	2026-07-31T11:43:44.168378Z	extension:application/json	legacy capture/research owner	UNTRACKED_RAW_OR_RESEARCH_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	capture/result may be sole provenance evidence	manifest into a controlled archive; never pattern-delete				CRITICAL
PROTECTED_DIRTY_MAIN	data/capture_batch_trace_first_digitaltmuseum_nk_posters_2026_v1_raw/object_d68dc292-7399-4c81-a486-25f700492d8e.json	UNTRACKED	NO	9486	2026-07-31T11:44:00.198137Z	extension:application/json	legacy capture/research owner	UNTRACKED_RAW_OR_RESEARCH_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	capture/result may be sole provenance evidence	manifest into a controlled archive; never pattern-delete				CRITICAL
PROTECTED_DIRTY_MAIN	data/capture_batch_trace_first_digitaltmuseum_nk_posters_2026_v1_raw/object_d73e28b6-67da-445e-9a2a-eaf734393e42.json	UNTRACKED	NO	11582	2026-07-31T11:43:18.000783Z	extension:application/json	legacy capture/research owner	UNTRACKED_RAW_OR_RESEARCH_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	capture/result may be sole provenance evidence	manifest into a controlled archive; never pattern-delete				CRITICAL
PROTECTED_DIRTY_MAIN	data/capture_batch_trace_first_digitaltmuseum_nk_posters_2026_v1_raw/object_d779d0f1-273b-4491-b0f3-8c0afeb98c5d.json	UNTRACKED	NO	10999	2026-07-31T11:43:53.582706Z	extension:application/json	legacy capture/research owner	UNTRACKED_RAW_OR_RESEARCH_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	capture/result may be sole provenance evidence	manifest into a controlled archive; never pattern-delete				CRITICAL
PROTECTED_DIRTY_MAIN	data/capture_batch_trace_first_digitaltmuseum_nk_posters_2026_v1_raw/object_d79cb29f-6d90-4a56-932f-cd463b7a016a.json	UNTRACKED	NO	10601	2026-07-31T11:43:59.413718Z	extension:application/json	legacy capture/research owner	UNTRACKED_RAW_OR_RESEARCH_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	capture/result may be sole provenance evidence	manifest into a controlled archive; never pattern-delete				CRITICAL
PROTECTED_DIRTY_MAIN	data/capture_batch_trace_first_digitaltmuseum_nk_posters_2026_v1_raw/object_d7a99689-bbb6-47d9-9de4-06582afcb23f.json	UNTRACKED	NO	5903	2026-07-31T11:44:15.847831Z	extension:application/json	legacy capture/research owner	UNTRACKED_RAW_OR_RESEARCH_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	capture/result may be sole provenance evidence	manifest into a controlled archive; never pattern-delete				CRITICAL
PROTECTED_DIRTY_MAIN	data/capture_batch_trace_first_digitaltmuseum_nk_posters_2026_v1_raw/object_d82a2a34-926a-4953-87f7-529550eeb413.json	UNTRACKED	NO	10082	2026-07-31T11:43:57.205464Z	extension:application/json	legacy capture/research owner	UNTRACKED_RAW_OR_RESEARCH_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	capture/result may be sole provenance evidence	manifest into a controlled archive; never pattern-delete				CRITICAL
PROTECTED_DIRTY_MAIN	data/capture_batch_trace_first_digitaltmuseum_nk_posters_2026_v1_raw/object_d85f96ec-28fe-4267-8f06-30a2696a8e25.json	UNTRACKED	NO	10256	2026-07-31T11:43:05.383687Z	extension:application/json	legacy capture/research owner	UNTRACKED_RAW_OR_RESEARCH_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	capture/result may be sole provenance evidence	manifest into a controlled archive; never pattern-delete				CRITICAL
PROTECTED_DIRTY_MAIN	data/capture_batch_trace_first_digitaltmuseum_nk_posters_2026_v1_raw/object_d93e3345-3591-4e4b-8394-270c1cc3a2b4.json	UNTRACKED	NO	7081	2026-07-31T11:43:53.608722Z	extension:application/json	legacy capture/research owner	UNTRACKED_RAW_OR_RESEARCH_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	capture/result may be sole provenance evidence	manifest into a controlled archive; never pattern-delete				CRITICAL
PROTECTED_DIRTY_MAIN	data/capture_batch_trace_first_digitaltmuseum_nk_posters_2026_v1_raw/object_d9806147-f3e3-4972-8315-25663d371454.json	UNTRACKED	NO	10025	2026-07-31T11:44:02.599256Z	extension:application/json	legacy capture/research owner	UNTRACKED_RAW_OR_RESEARCH_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	capture/result may be sole provenance evidence	manifest into a controlled archive; never pattern-delete				CRITICAL
PROTECTED_DIRTY_MAIN	data/capture_batch_trace_first_digitaltmuseum_nk_posters_2026_v1_raw/object_d990cc69-e44f-4333-ad3c-335e1bfae91c.json	UNTRACKED	NO	9099	2026-07-31T11:43:40.390704Z	extension:application/json	legacy capture/research owner	UNTRACKED_RAW_OR_RESEARCH_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	capture/result may be sole provenance evidence	manifest into a controlled archive; never pattern-delete				CRITICAL
PROTECTED_DIRTY_MAIN	data/capture_batch_trace_first_digitaltmuseum_nk_posters_2026_v1_raw/object_da597501-b914-462d-bfcf-05aead631593.json	UNTRACKED	NO	12522	2026-07-31T11:43:25.860888Z	extension:application/json	legacy capture/research owner	UNTRACKED_RAW_OR_RESEARCH_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	capture/result may be sole provenance evidence	manifest into a controlled archive; never pattern-delete				CRITICAL
PROTECTED_DIRTY_MAIN	data/capture_batch_trace_first_digitaltmuseum_nk_posters_2026_v1_raw/object_da7aebcb-f076-4153-9626-e34b96b8feaa.json	UNTRACKED	NO	9858	2026-07-31T11:43:58.497689Z	extension:application/json	legacy capture/research owner	UNTRACKED_RAW_OR_RESEARCH_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	capture/result may be sole provenance evidence	manifest into a controlled archive; never pattern-delete				CRITICAL
PROTECTED_DIRTY_MAIN	data/capture_batch_trace_first_digitaltmuseum_nk_posters_2026_v1_raw/object_dad7e40d-28ba-48ce-969e-74db9750cc82.json	UNTRACKED	NO	10343	2026-07-31T11:44:03.302284Z	extension:application/json	legacy capture/research owner	UNTRACKED_RAW_OR_RESEARCH_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	capture/result may be sole provenance evidence	manifest into a controlled archive; never pattern-delete				CRITICAL
PROTECTED_DIRTY_MAIN	data/capture_batch_trace_first_digitaltmuseum_nk_posters_2026_v1_raw/object_db337927-fdef-4563-90c2-613054705721.json	UNTRACKED	NO	9422	2026-07-31T11:43:08.728278Z	extension:application/json	legacy capture/research owner	UNTRACKED_RAW_OR_RESEARCH_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	capture/result may be sole provenance evidence	manifest into a controlled archive; never pattern-delete				CRITICAL
PROTECTED_DIRTY_MAIN	data/capture_batch_trace_first_digitaltmuseum_nk_posters_2026_v1_raw/object_dcd8110d-25c5-4076-a7cc-cc493e7535a2.json	UNTRACKED	NO	8612	2026-07-31T11:43:55.551745Z	extension:application/json	legacy capture/research owner	UNTRACKED_RAW_OR_RESEARCH_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	capture/result may be sole provenance evidence	manifest into a controlled archive; never pattern-delete				CRITICAL
PROTECTED_DIRTY_MAIN	data/capture_batch_trace_first_digitaltmuseum_nk_posters_2026_v1_raw/object_dd0dfc0d-ed40-4c99-8e89-5fd576b793f6.json	UNTRACKED	NO	15770	2026-07-31T11:43:43.849502Z	extension:application/json	legacy capture/research owner	UNTRACKED_RAW_OR_RESEARCH_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	capture/result may be sole provenance evidence	manifest into a controlled archive; never pattern-delete				CRITICAL
PROTECTED_DIRTY_MAIN	data/capture_batch_trace_first_digitaltmuseum_nk_posters_2026_v1_raw/object_dd559c64-38a5-4e95-9f58-3ef76771e0aa.json	UNTRACKED	NO	9380	2026-07-31T11:44:21.383112Z	extension:application/json	legacy capture/research owner	UNTRACKED_RAW_OR_RESEARCH_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	capture/result may be sole provenance evidence	manifest into a controlled archive; never pattern-delete				CRITICAL
PROTECTED_DIRTY_MAIN	data/capture_batch_trace_first_digitaltmuseum_nk_posters_2026_v1_raw/object_dd5d619e-97ba-4f8d-8728-ea04df641413.json	UNTRACKED	NO	9380	2026-07-31T11:44:11.503884Z	extension:application/json	legacy capture/research owner	UNTRACKED_RAW_OR_RESEARCH_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	capture/result may be sole provenance evidence	manifest into a controlled archive; never pattern-delete				CRITICAL
PROTECTED_DIRTY_MAIN	data/capture_batch_trace_first_digitaltmuseum_nk_posters_2026_v1_raw/object_de33f988-24ab-4183-97a0-5127cbdaf38e.json	UNTRACKED	NO	9134	2026-07-31T11:44:18.409440Z	extension:application/json	legacy capture/research owner	UNTRACKED_RAW_OR_RESEARCH_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	capture/result may be sole provenance evidence	manifest into a controlled archive; never pattern-delete				CRITICAL
PROTECTED_DIRTY_MAIN	data/capture_batch_trace_first_digitaltmuseum_nk_posters_2026_v1_raw/object_de57c7b8-b951-4cb9-89b0-dc8b96e9f627.json	UNTRACKED	NO	10796	2026-07-31T11:44:01.377586Z	extension:application/json	legacy capture/research owner	UNTRACKED_RAW_OR_RESEARCH_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	capture/result may be sole provenance evidence	manifest into a controlled archive; never pattern-delete				CRITICAL
PROTECTED_DIRTY_MAIN	data/capture_batch_trace_first_digitaltmuseum_nk_posters_2026_v1_raw/object_de612818-a8cf-4779-8c23-60749a554b67.json	UNTRACKED	NO	8990	2026-07-31T11:44:15.920135Z	extension:application/json	legacy capture/research owner	UNTRACKED_RAW_OR_RESEARCH_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	capture/result may be sole provenance evidence	manifest into a controlled archive; never pattern-delete				CRITICAL
PROTECTED_DIRTY_MAIN	data/capture_batch_trace_first_digitaltmuseum_nk_posters_2026_v1_raw/object_de8507f7-6170-4833-a401-91cb541f95c5.json	UNTRACKED	NO	10050	2026-07-31T11:44:20.170079Z	extension:application/json	legacy capture/research owner	UNTRACKED_RAW_OR_RESEARCH_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	capture/result may be sole provenance evidence	manifest into a controlled archive; never pattern-delete				CRITICAL
PROTECTED_DIRTY_MAIN	data/capture_batch_trace_first_digitaltmuseum_nk_posters_2026_v1_raw/object_deb1cb71-6fdc-45c2-b752-f3b917478bf0.json	UNTRACKED	NO	7235	2026-07-31T11:44:08.325322Z	extension:application/json	legacy capture/research owner	UNTRACKED_RAW_OR_RESEARCH_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	capture/result may be sole provenance evidence	manifest into a controlled archive; never pattern-delete				CRITICAL
PROTECTED_DIRTY_MAIN	data/capture_batch_trace_first_digitaltmuseum_nk_posters_2026_v1_raw/object_df50afe7-d0a6-49b5-ac33-fffec11ee2a9.json	UNTRACKED	NO	9674	2026-07-31T11:44:09.763605Z	extension:application/json	legacy capture/research owner	UNTRACKED_RAW_OR_RESEARCH_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	capture/result may be sole provenance evidence	manifest into a controlled archive; never pattern-delete				CRITICAL
PROTECTED_DIRTY_MAIN	data/capture_batch_trace_first_digitaltmuseum_nk_posters_2026_v1_raw/object_dfa97de6-b7a4-41d1-8f0a-0c5f7b05c740.json	UNTRACKED	NO	10405	2026-07-31T11:44:20.924019Z	extension:application/json	legacy capture/research owner	UNTRACKED_RAW_OR_RESEARCH_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	capture/result may be sole provenance evidence	manifest into a controlled archive; never pattern-delete				CRITICAL
PROTECTED_DIRTY_MAIN	data/capture_batch_trace_first_digitaltmuseum_nk_posters_2026_v1_raw/object_e000a067-1e6d-4fb9-962f-7805c7f0e9de.json	UNTRACKED	NO	10557	2026-07-31T11:43:07.781406Z	extension:application/json	legacy capture/research owner	UNTRACKED_RAW_OR_RESEARCH_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	capture/result may be sole provenance evidence	manifest into a controlled archive; never pattern-delete				CRITICAL
PROTECTED_DIRTY_MAIN	data/capture_batch_trace_first_digitaltmuseum_nk_posters_2026_v1_raw/object_e135d60c-4f98-4f3c-9764-1d238036d4a1.json	UNTRACKED	NO	8737	2026-07-31T11:43:01.462216Z	extension:application/json	legacy capture/research owner	UNTRACKED_RAW_OR_RESEARCH_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	capture/result may be sole provenance evidence	manifest into a controlled archive; never pattern-delete				CRITICAL
PROTECTED_DIRTY_MAIN	data/capture_batch_trace_first_digitaltmuseum_nk_posters_2026_v1_raw/object_e15f8b56-4027-404b-bdd3-e5cc26ec7fab.json	UNTRACKED	NO	7714	2026-07-31T11:43:09.606830Z	extension:application/json	legacy capture/research owner	UNTRACKED_RAW_OR_RESEARCH_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	capture/result may be sole provenance evidence	manifest into a controlled archive; never pattern-delete				CRITICAL
PROTECTED_DIRTY_MAIN	data/capture_batch_trace_first_digitaltmuseum_nk_posters_2026_v1_raw/object_e1b979a2-bcaf-4bcc-8baf-320141177a5f.json	UNTRACKED	NO	10965	2026-07-31T11:43:29.749926Z	extension:application/json	legacy capture/research owner	UNTRACKED_RAW_OR_RESEARCH_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	capture/result may be sole provenance evidence	manifest into a controlled archive; never pattern-delete				CRITICAL
PROTECTED_DIRTY_MAIN	data/capture_batch_trace_first_digitaltmuseum_nk_posters_2026_v1_raw/object_e203f498-7267-4df6-a37a-774b09d6dfc7.json	UNTRACKED	NO	9870	2026-07-31T11:43:24.617212Z	extension:application/json	legacy capture/research owner	UNTRACKED_RAW_OR_RESEARCH_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	capture/result may be sole provenance evidence	manifest into a controlled archive; never pattern-delete				CRITICAL
PROTECTED_DIRTY_MAIN	data/capture_batch_trace_first_digitaltmuseum_nk_posters_2026_v1_raw/object_e22f7f6c-9ca1-4d83-a789-859dbb56bd81.json	UNTRACKED	NO	9567	2026-07-31T11:43:50.463581Z	extension:application/json	legacy capture/research owner	UNTRACKED_RAW_OR_RESEARCH_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	capture/result may be sole provenance evidence	manifest into a controlled archive; never pattern-delete				CRITICAL
PROTECTED_DIRTY_MAIN	data/capture_batch_trace_first_digitaltmuseum_nk_posters_2026_v1_raw/object_e23cd5e8-65a8-49f1-b20d-9f9060172415.json	UNTRACKED	NO	10244	2026-07-31T11:43:30.789883Z	extension:application/json	legacy capture/research owner	UNTRACKED_RAW_OR_RESEARCH_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	capture/result may be sole provenance evidence	manifest into a controlled archive; never pattern-delete				CRITICAL
PROTECTED_DIRTY_MAIN	data/capture_batch_trace_first_digitaltmuseum_nk_posters_2026_v1_raw/object_e262cdf5-0c22-4df1-972d-ae9909d5be81.json	UNTRACKED	NO	7664	2026-07-31T11:43:30.113082Z	extension:application/json	legacy capture/research owner	UNTRACKED_RAW_OR_RESEARCH_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	capture/result may be sole provenance evidence	manifest into a controlled archive; never pattern-delete				CRITICAL
PROTECTED_DIRTY_MAIN	data/capture_batch_trace_first_digitaltmuseum_nk_posters_2026_v1_raw/object_e2b42ef1-5d26-442c-9d95-3165b7003312.json	UNTRACKED	NO	10901	2026-07-31T11:43:52.643214Z	extension:application/json	legacy capture/research owner	UNTRACKED_RAW_OR_RESEARCH_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	capture/result may be sole provenance evidence	manifest into a controlled archive; never pattern-delete				CRITICAL
PROTECTED_DIRTY_MAIN	data/capture_batch_trace_first_digitaltmuseum_nk_posters_2026_v1_raw/object_e2b4d5da-c7ec-4dfc-81be-a6fd50f7aea4.json	UNTRACKED	NO	10193	2026-07-31T11:43:40.440761Z	extension:application/json	legacy capture/research owner	UNTRACKED_RAW_OR_RESEARCH_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	capture/result may be sole provenance evidence	manifest into a controlled archive; never pattern-delete				CRITICAL
PROTECTED_DIRTY_MAIN	data/capture_batch_trace_first_digitaltmuseum_nk_posters_2026_v1_raw/object_e3073ce7-d4b7-4ae7-a3aa-4d72fa1fa00d.json	UNTRACKED	NO	10944	2026-07-31T11:43:58.465931Z	extension:application/json	legacy capture/research owner	UNTRACKED_RAW_OR_RESEARCH_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	capture/result may be sole provenance evidence	manifest into a controlled archive; never pattern-delete				CRITICAL
PROTECTED_DIRTY_MAIN	data/capture_batch_trace_first_digitaltmuseum_nk_posters_2026_v1_raw/object_e32b0a78-ab59-4d2e-8ea5-fcb5ce8ed633.json	UNTRACKED	NO	11369	2026-07-31T11:43:39.655056Z	extension:application/json	legacy capture/research owner	UNTRACKED_RAW_OR_RESEARCH_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	capture/result may be sole provenance evidence	manifest into a controlled archive; never pattern-delete				CRITICAL
PROTECTED_DIRTY_MAIN	data/capture_batch_trace_first_digitaltmuseum_nk_posters_2026_v1_raw/object_e3bbed55-91fa-4cc2-9294-1bb36d0b0bc2.json	UNTRACKED	NO	10052	2026-07-31T11:44:07.297971Z	extension:application/json	legacy capture/research owner	UNTRACKED_RAW_OR_RESEARCH_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	capture/result may be sole provenance evidence	manifest into a controlled archive; never pattern-delete				CRITICAL
PROTECTED_DIRTY_MAIN	data/capture_batch_trace_first_digitaltmuseum_nk_posters_2026_v1_raw/object_e40eadfa-05e8-4465-ae62-da639842ecb0.json	UNTRACKED	NO	11155	2026-07-31T11:43:51.594259Z	extension:application/json	legacy capture/research owner	UNTRACKED_RAW_OR_RESEARCH_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	capture/result may be sole provenance evidence	manifest into a controlled archive; never pattern-delete				CRITICAL
PROTECTED_DIRTY_MAIN	data/capture_batch_trace_first_digitaltmuseum_nk_posters_2026_v1_raw/object_e4fb1bb7-e4d0-4901-af29-8dc2b3a3c235.json	UNTRACKED	NO	10574	2026-07-31T11:44:12.849585Z	extension:application/json	legacy capture/research owner	UNTRACKED_RAW_OR_RESEARCH_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	capture/result may be sole provenance evidence	manifest into a controlled archive; never pattern-delete				CRITICAL
PROTECTED_DIRTY_MAIN	data/capture_batch_trace_first_digitaltmuseum_nk_posters_2026_v1_raw/object_e571c71b-15f8-426c-bd77-2c138f1ff7ac.json	UNTRACKED	NO	10288	2026-07-31T11:43:44.104994Z	extension:application/json	legacy capture/research owner	UNTRACKED_RAW_OR_RESEARCH_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	capture/result may be sole provenance evidence	manifest into a controlled archive; never pattern-delete				CRITICAL
PROTECTED_DIRTY_MAIN	data/capture_batch_trace_first_digitaltmuseum_nk_posters_2026_v1_raw/object_e5f7fa3a-66b2-46cb-9e30-0cc8db60bec7.json	UNTRACKED	NO	10108	2026-07-31T11:43:05.328010Z	extension:application/json	legacy capture/research owner	UNTRACKED_RAW_OR_RESEARCH_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	capture/result may be sole provenance evidence	manifest into a controlled archive; never pattern-delete				CRITICAL
PROTECTED_DIRTY_MAIN	data/capture_batch_trace_first_digitaltmuseum_nk_posters_2026_v1_raw/object_e61422a0-86b8-44f6-b1ff-15961d7e8333.json	UNTRACKED	NO	11072	2026-07-31T11:43:02.422335Z	extension:application/json	legacy capture/research owner	UNTRACKED_RAW_OR_RESEARCH_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	capture/result may be sole provenance evidence	manifest into a controlled archive; never pattern-delete				CRITICAL
PROTECTED_DIRTY_MAIN	data/capture_batch_trace_first_digitaltmuseum_nk_posters_2026_v1_raw/object_e65fbc06-97d9-43ed-924b-e1af9bfa796b.json	UNTRACKED	NO	9470	2026-07-31T11:44:09.295574Z	extension:application/json	legacy capture/research owner	UNTRACKED_RAW_OR_RESEARCH_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	capture/result may be sole provenance evidence	manifest into a controlled archive; never pattern-delete				CRITICAL
PROTECTED_DIRTY_MAIN	data/capture_batch_trace_first_digitaltmuseum_nk_posters_2026_v1_raw/object_e661cf42-99d5-420c-b7f8-9d2d6424e7f9.json	UNTRACKED	NO	12062	2026-07-31T11:42:54.892308Z	extension:application/json	legacy capture/research owner	UNTRACKED_RAW_OR_RESEARCH_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	capture/result may be sole provenance evidence	manifest into a controlled archive; never pattern-delete				CRITICAL
PROTECTED_DIRTY_MAIN	data/capture_batch_trace_first_digitaltmuseum_nk_posters_2026_v1_raw/object_e68990f1-cfd5-4d73-860f-25635b8b8b2c.json	UNTRACKED	NO	9572	2026-07-31T11:43:05.371209Z	extension:application/json	legacy capture/research owner	UNTRACKED_RAW_OR_RESEARCH_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	capture/result may be sole provenance evidence	manifest into a controlled archive; never pattern-delete				CRITICAL
