association_subgraph_id	association_subgraph_hash	node_ids	association_ids	round14_assessment_ids	node_count	edge_count	maximal_induced_for_node_set	topology_family	decision	reason_code	topology_composition_hash	round15_fixture_id	round15_semantic_hash	round15_selected_topology	round15_admitted_count	round15_pruned_count	round15_split_count	round15_frozen_unresolved_count	adapter_unresolved
R16A-SUBGRAPH-75E9DA0C22CC720AE050	75e9da0c22cc720ae050cfa6b65063d359f12d738bb0d33649b0cfea75499fc8	"[""TRV:2fe1d615f7fb24b99fb828c5ceadcf06635e7fb6f47910f32d2daf1f6bd763f0"",""TRV:5660ce124250ffd0ecbcf64a7359315bd26afdb0d89c559c03a491cc2138e4ed"",""TRV:fd793986cd6d45968d3c7103e778813542e6a9979a85e9cf512450307c9f7342""]"	"[""R16A-PAIR:4cf124f8588611ba0a2f76bce26ab0b5890dcfcf71d9283888d62d58bcdb974a"",""R16A-PAIR:591aa3897c3e0e455ef4bc05b36550f3d010af9e84be8a08c199676025fdeb04""]"	"[""R14-ASSOC-013"",""R14-ASSOC-015""]"	3	2	false	BINARY_FORK	VALID	EXACT_THREE_NODE_TWO_EDGE_BINARY_SHAPE	ef29609fcc3f92db2291ad11178a9d81271f762c506c97297feef6ce33df6617	R16A-ENUM-0029	bc5b0a22c0b44cb952b01c2d44eaf7309f78b6d7195fd2f179d7240577a27dbc	UNRESOLVED	2	0	0	1	false
R16A-SUBGRAPH-75E9DA0C22CC720AE050	75e9da0c22cc720ae050cfa6b65063d359f12d738bb0d33649b0cfea75499fc8	"[""TRV:2fe1d615f7fb24b99fb828c5ceadcf06635e7fb6f47910f32d2daf1f6bd763f0"",""TRV:5660ce124250ffd0ecbcf64a7359315bd26afdb0d89c559c03a491cc2138e4ed"",""TRV:fd793986cd6d45968d3c7103e778813542e6a9979a85e9cf512450307c9f7342""]"	"[""R16A-PAIR:4cf124f8588611ba0a2f76bce26ab0b5890dcfcf71d9283888d62d58bcdb974a"",""R16A-PAIR:591aa3897c3e0e455ef4bc05b36550f3d010af9e84be8a08c199676025fdeb04""]"	"[""R14-ASSOC-013"",""R14-ASSOC-015""]"	3	2	false	BINARY_CONVERGENCE	VALID	EXACT_THREE_NODE_TWO_EDGE_BINARY_SHAPE	3f3b003997bcecf3c10480822aae7f3e64a6108efc16df00318f87ba0b980e51	R16A-ENUM-0029	bc5b0a22c0b44cb952b01c2d44eaf7309f78b6d7195fd2f179d7240577a27dbc	UNRESOLVED	2	0	0	1	false
R16A-SUBGRAPH-75E9DA0C22CC720AE050	75e9da0c22cc720ae050cfa6b65063d359f12d738bb0d33649b0cfea75499fc8	"[""TRV:2fe1d615f7fb24b99fb828c5ceadcf06635e7fb6f47910f32d2daf1f6bd763f0"",""TRV:5660ce124250ffd0ecbcf64a7359315bd26afdb0d89c559c03a491cc2138e4ed"",""TRV:fd793986cd6d45968d3c7103e778813542e6a9979a85e9cf512450307c9f7342""]"	"[""R16A-PAIR:4cf124f8588611ba0a2f76bce26ab0b5890dcfcf71d9283888d62d58bcdb974a"",""R16A-PAIR:591aa3897c3e0e455ef4bc05b36550f3d010af9e84be8a08c199676025fdeb04""]"	"[""R14-ASSOC-013"",""R14-ASSOC-015""]"	3	2	false	QUALIFIED_PATH	INVALID	NO_EXPLICIT_GOVERNED_QUALIFICATION_GATE		R16A-ENUM-0029	bc5b0a22c0b44cb952b01c2d44eaf7309f78b6d7195fd2f179d7240577a27dbc	UNRESOLVED	2	0	0	1	false
R16A-SUBGRAPH-75E9DA0C22CC720AE050	75e9da0c22cc720ae050cfa6b65063d359f12d738bb0d33649b0cfea75499fc8	"[""TRV:2fe1d615f7fb24b99fb828c5ceadcf06635e7fb6f47910f32d2daf1f6bd763f0"",""TRV:5660ce124250ffd0ecbcf64a7359315bd26afdb0d89c559c03a491cc2138e4ed"",""TRV:fd793986cd6d45968d3c7103e778813542e6a9979a85e9cf512450307c9f7342""]"	"[""R16A-PAIR:4cf124f8588611ba0a2f76bce26ab0b5890dcfcf71d9283888d62d58bcdb974a"",""R16A-PAIR:591aa3897c3e0e455ef4bc05b36550f3d010af9e84be8a08c199676025fdeb04""]"	"[""R14-ASSOC-013"",""R14-ASSOC-015""]"	3	2	false	REFLEXIVE_RETURN	INVALID	NO_EXPLICIT_GOVERNED_NAVIGATION_RETURN		R16A-ENUM-0029	bc5b0a22c0b44cb952b01c2d44eaf7309f78b6d7195fd2f179d7240577a27dbc	UNRESOLVED	2	0	0	1	false
R16A-SUBGRAPH-75E9DA0C22CC720AE050	75e9da0c22cc720ae050cfa6b65063d359f12d738bb0d33649b0cfea75499fc8	"[""TRV:2fe1d615f7fb24b99fb828c5ceadcf06635e7fb6f47910f32d2daf1f6bd763f0"",""TRV:5660ce124250ffd0ecbcf64a7359315bd26afdb0d89c559c03a491cc2138e4ed"",""TRV:fd793986cd6d45968d3c7103e778813542e6a9979a85e9cf512450307c9f7342""]"	"[""R16A-PAIR:4cf124f8588611ba0a2f76bce26ab0b5890dcfcf71d9283888d62d58bcdb974a"",""R16A-PAIR:591aa3897c3e0e455ef4bc05b36550f3d010af9e84be8a08c199676025fdeb04""]"	"[""R14-ASSOC-013"",""R14-ASSOC-015""]"	3	2	false	EVIDENCE_GAP_TREE	INVALID	NO_EXPLICIT_GOVERNED_EVIDENCE_GAP_NODE		R16A-ENUM-0029	bc5b0a22c0b44cb952b01c2d44eaf7309f78b6d7195fd2f179d7240577a27dbc	UNRESOLVED	2	0	0	1	false
R16A-SUBGRAPH-79C0D024084B65B35470	79c0d024084b65b3547035c259fa688c1a3dfc23b775343a1e00ffbf5e398a33	"[""TRV:2fe1d615f7fb24b99fb828c5ceadcf06635e7fb6f47910f32d2daf1f6bd763f0"",""TRV:5660ce124250ffd0ecbcf64a7359315bd26afdb0d89c559c03a491cc2138e4ed"",""TRV:fd793986cd6d45968d3c7103e778813542e6a9979a85e9cf512450307c9f7342""]"	"[""R16A-PAIR:4cf124f8588611ba0a2f76bce26ab0b5890dcfcf71d9283888d62d58bcdb974a"",""R16A-PAIR:c58fe913fc06f2896c1022f7ccc0e9de1b0f7f1121f09c7d18162d40fe764cf9""]"	"[""R14-ASSOC-013"",""R14-ASSOC-014""]"	3	2	false	LINEAR_PATH	VALID	CONNECTED_TREE_MAX_DEGREE_TWO	56748cc23f16fe87e427f1582f5b4ebb6ecae663a1d050cc0acfa585c8132644	R16A-ENUM-0030	f9350ffcb33db2e1c825f64cca3b2f996cb71cc69a818eedd4f49729537c2344	UNRESOLVED	2	0	0	1	false
R16A-SUBGRAPH-79C0D024084B65B35470	79c0d024084b65b3547035c259fa688c1a3dfc23b775343a1e00ffbf5e398a33	"[""TRV:2fe1d615f7fb24b99fb828c5ceadcf06635e7fb6f47910f32d2daf1f6bd763f0"",""TRV:5660ce124250ffd0ecbcf64a7359315bd26afdb0d89c559c03a491cc2138e4ed"",""TRV:fd793986cd6d45968d3c7103e778813542e6a9979a85e9cf512450307c9f7342""]"	"[""R16A-PAIR:4cf124f8588611ba0a2f76bce26ab0b5890dcfcf71d9283888d62d58bcdb974a"",""R16A-PAIR:c58fe913fc06f2896c1022f7ccc0e9de1b0f7f1121f09c7d18162d40fe764cf9""]"	"[""R14-ASSOC-013"",""R14-ASSOC-014""]"	3	2	false	BINARY_FORK	VALID	EXACT_THREE_NODE_TWO_EDGE_BINARY_SHAPE	2b3b8d7c5af03b42652bbbaa4fc47fe1c2f88e4408a9f030bfd11d1a1cbf1616	R16A-ENUM-0030	f9350ffcb33db2e1c825f64cca3b2f996cb71cc69a818eedd4f49729537c2344	UNRESOLVED	2	0	0	1	false
R16A-SUBGRAPH-79C0D024084B65B35470	79c0d024084b65b3547035c259fa688c1a3dfc23b775343a1e00ffbf5e398a33	"[""TRV:2fe1d615f7fb24b99fb828c5ceadcf06635e7fb6f47910f32d2daf1f6bd763f0"",""TRV:5660ce124250ffd0ecbcf64a7359315bd26afdb0d89c559c03a491cc2138e4ed"",""TRV:fd793986cd6d45968d3c7103e778813542e6a9979a85e9cf512450307c9f7342""]"	"[""R16A-PAIR:4cf124f8588611ba0a2f76bce26ab0b5890dcfcf71d9283888d62d58bcdb974a"",""R16A-PAIR:c58fe913fc06f2896c1022f7ccc0e9de1b0f7f1121f09c7d18162d40fe764cf9""]"	"[""R14-ASSOC-013"",""R14-ASSOC-014""]"	3	2	false	BINARY_CONVERGENCE	VALID	EXACT_THREE_NODE_TWO_EDGE_BINARY_SHAPE	148beccbebca23c546243b992ccbfda310f49bac8d56b595be8f8dfafc68451e	R16A-ENUM-0030	f9350ffcb33db2e1c825f64cca3b2f996cb71cc69a818eedd4f49729537c2344	UNRESOLVED	2	0	0	1	false
R16A-SUBGRAPH-79C0D024084B65B35470	79c0d024084b65b3547035c259fa688c1a3dfc23b775343a1e00ffbf5e398a33	"[""TRV:2fe1d615f7fb24b99fb828c5ceadcf06635e7fb6f47910f32d2daf1f6bd763f0"",""TRV:5660ce124250ffd0ecbcf64a7359315bd26afdb0d89c559c03a491cc2138e4ed"",""TRV:fd793986cd6d45968d3c7103e778813542e6a9979a85e9cf512450307c9f7342""]"	"[""R16A-PAIR:4cf124f8588611ba0a2f76bce26ab0b5890dcfcf71d9283888d62d58bcdb974a"",""R16A-PAIR:c58fe913fc06f2896c1022f7ccc0e9de1b0f7f1121f09c7d18162d40fe764cf9""]"	"[""R14-ASSOC-013"",""R14-ASSOC-014""]"	3	2	false	QUALIFIED_PATH	INVALID	NO_EXPLICIT_GOVERNED_QUALIFICATION_GATE		R16A-ENUM-0030	f9350ffcb33db2e1c825f64cca3b2f996cb71cc69a818eedd4f49729537c2344	UNRESOLVED	2	0	0	1	false
R16A-SUBGRAPH-79C0D024084B65B35470	79c0d024084b65b3547035c259fa688c1a3dfc23b775343a1e00ffbf5e398a33	"[""TRV:2fe1d615f7fb24b99fb828c5ceadcf06635e7fb6f47910f32d2daf1f6bd763f0"",""TRV:5660ce124250ffd0ecbcf64a7359315bd26afdb0d89c559c03a491cc2138e4ed"",""TRV:fd793986cd6d45968d3c7103e778813542e6a9979a85e9cf512450307c9f7342""]"	"[""R16A-PAIR:4cf124f8588611ba0a2f76bce26ab0b5890dcfcf71d9283888d62d58bcdb974a"",""R16A-PAIR:c58fe913fc06f2896c1022f7ccc0e9de1b0f7f1121f09c7d18162d40fe764cf9""]"	"[""R14-ASSOC-013"",""R14-ASSOC-014""]"	3	2	false	REFLEXIVE_RETURN	INVALID	NO_EXPLICIT_GOVERNED_NAVIGATION_RETURN		R16A-ENUM-0030	f9350ffcb33db2e1c825f64cca3b2f996cb71cc69a818eedd4f49729537c2344	UNRESOLVED	2	0	0	1	false
R16A-SUBGRAPH-79C0D024084B65B35470	79c0d024084b65b3547035c259fa688c1a3dfc23b775343a1e00ffbf5e398a33	"[""TRV:2fe1d615f7fb24b99fb828c5ceadcf06635e7fb6f47910f32d2daf1f6bd763f0"",""TRV:5660ce124250ffd0ecbcf64a7359315bd26afdb0d89c559c03a491cc2138e4ed"",""TRV:fd793986cd6d45968d3c7103e778813542e6a9979a85e9cf512450307c9f7342""]"	"[""R16A-PAIR:4cf124f8588611ba0a2f76bce26ab0b5890dcfcf71d9283888d62d58bcdb974a"",""R16A-PAIR:c58fe913fc06f2896c1022f7ccc0e9de1b0f7f1121f09c7d18162d40fe764cf9""]"	"[""R14-ASSOC-013"",""R14-ASSOC-014""]"	3	2	false	EVIDENCE_GAP_TREE	INVALID	NO_EXPLICIT_GOVERNED_EVIDENCE_GAP_NODE		R16A-ENUM-0030	f9350ffcb33db2e1c825f64cca3b2f996cb71cc69a818eedd4f49729537c2344	UNRESOLVED	2	0	0	1	false
R16A-SUBGRAPH-7BCF077B210539ABB07A	7bcf077b210539abb07a2dc275d74b216c1d369b7a7d3f7544d9b0042b0fe192	"[""TRV:2fe1d615f7fb24b99fb828c5ceadcf06635e7fb6f47910f32d2daf1f6bd763f0"",""TRV:fd793986cd6d45968d3c7103e778813542e6a9979a85e9cf512450307c9f7342""]"	"[""R16A-PAIR:c58fe913fc06f2896c1022f7ccc0e9de1b0f7f1121f09c7d18162d40fe764cf9""]"	"[""R14-ASSOC-014""]"	2	1	true	LINEAR_PATH	VALID	CONNECTED_TREE_MAX_DEGREE_TWO	f989d2f99f1041ee44c1ab53bb283ebac69ba3e2ca109ae2fab0a960bf90e40d	R16A-ENUM-0031	06b45172e17aa1d9ec6097097356458fc29bb29f555317e137543527314e0868	LINEAR_PATH	1	0	0	0	false
R16A-SUBGRAPH-7BCF077B210539ABB07A	7bcf077b210539abb07a2dc275d74b216c1d369b7a7d3f7544d9b0042b0fe192	"[""TRV:2fe1d615f7fb24b99fb828c5ceadcf06635e7fb6f47910f32d2daf1f6bd763f0"",""TRV:fd793986cd6d45968d3c7103e778813542e6a9979a85e9cf512450307c9f7342""]"	"[""R16A-PAIR:c58fe913fc06f2896c1022f7ccc0e9de1b0f7f1121f09c7d18162d40fe764cf9""]"	"[""R14-ASSOC-014""]"	2	1	true	BINARY_FORK	INVALID	BINARY_REQUIRES_EXACTLY_THREE_NODES_TWO_EDGES		R16A-ENUM-0031	06b45172e17aa1d9ec6097097356458fc29bb29f555317e137543527314e0868	LINEAR_PATH	1	0	0	0	false
R16A-SUBGRAPH-7BCF077B210539ABB07A	7bcf077b210539abb07a2dc275d74b216c1d369b7a7d3f7544d9b0042b0fe192	"[""TRV:2fe1d615f7fb24b99fb828c5ceadcf06635e7fb6f47910f32d2daf1f6bd763f0"",""TRV:fd793986cd6d45968d3c7103e778813542e6a9979a85e9cf512450307c9f7342""]"	"[""R16A-PAIR:c58fe913fc06f2896c1022f7ccc0e9de1b0f7f1121f09c7d18162d40fe764cf9""]"	"[""R14-ASSOC-014""]"	2	1	true	BINARY_CONVERGENCE	INVALID	BINARY_REQUIRES_EXACTLY_THREE_NODES_TWO_EDGES		R16A-ENUM-0031	06b45172e17aa1d9ec6097097356458fc29bb29f555317e137543527314e0868	LINEAR_PATH	1	0	0	0	false
R16A-SUBGRAPH-7BCF077B210539ABB07A	7bcf077b210539abb07a2dc275d74b216c1d369b7a7d3f7544d9b0042b0fe192	"[""TRV:2fe1d615f7fb24b99fb828c5ceadcf06635e7fb6f47910f32d2daf1f6bd763f0"",""TRV:fd793986cd6d45968d3c7103e778813542e6a9979a85e9cf512450307c9f7342""]"	"[""R16A-PAIR:c58fe913fc06f2896c1022f7ccc0e9de1b0f7f1121f09c7d18162d40fe764cf9""]"	"[""R14-ASSOC-014""]"	2	1	true	QUALIFIED_PATH	INVALID	NO_EXPLICIT_GOVERNED_QUALIFICATION_GATE		R16A-ENUM-0031	06b45172e17aa1d9ec6097097356458fc29bb29f555317e137543527314e0868	LINEAR_PATH	1	0	0	0	false
R16A-SUBGRAPH-7BCF077B210539ABB07A	7bcf077b210539abb07a2dc275d74b216c1d369b7a7d3f7544d9b0042b0fe192	"[""TRV:2fe1d615f7fb24b99fb828c5ceadcf06635e7fb6f47910f32d2daf1f6bd763f0"",""TRV:fd793986cd6d45968d3c7103e778813542e6a9979a85e9cf512450307c9f7342""]"	"[""R16A-PAIR:c58fe913fc06f2896c1022f7ccc0e9de1b0f7f1121f09c7d18162d40fe764cf9""]"	"[""R14-ASSOC-014""]"	2	1	true	REFLEXIVE_RETURN	INVALID	NO_EXPLICIT_GOVERNED_NAVIGATION_RETURN		R16A-ENUM-0031	06b45172e17aa1d9ec6097097356458fc29bb29f555317e137543527314e0868	LINEAR_PATH	1	0	0	0	false
R16A-SUBGRAPH-7BCF077B210539ABB07A	7bcf077b210539abb07a2dc275d74b216c1d369b7a7d3f7544d9b0042b0fe192	"[""TRV:2fe1d615f7fb24b99fb828c5ceadcf06635e7fb6f47910f32d2daf1f6bd763f0"",""TRV:fd793986cd6d45968d3c7103e778813542e6a9979a85e9cf512450307c9f7342""]"	"[""R16A-PAIR:c58fe913fc06f2896c1022f7ccc0e9de1b0f7f1121f09c7d18162d40fe764cf9""]"	"[""R14-ASSOC-014""]"	2	1	true	EVIDENCE_GAP_TREE	INVALID	NO_EXPLICIT_GOVERNED_EVIDENCE_GAP_NODE		R16A-ENUM-0031	06b45172e17aa1d9ec6097097356458fc29bb29f555317e137543527314e0868	LINEAR_PATH	1	0	0	0	false
R16A-SUBGRAPH-7C0BE9DC5178DC5CC4FE	7c0be9dc5178dc5cc4fe7cfaec474677cf4b71c55d599043e72a1941f359ecb8	"[""TRV:276446ba01e3aa387c83b06f54fccc5ac65bdc6099157a2a828716eac9c6fd4d"",""TRV:303eafd7c2afb63e99e140c4ba2abd1de5f78f9e8ebbb3040b4531b6df568639"",""TRV:83a2bff84b1d599d9eed884a09666501c96224a0b3b7457699ef0be145e76e73"",""TRV:c82d3d4865e41e2a263ff0427c4df2b8e3e43a85c835404d033d764468b3ba55""]"	"[""R16A-PAIR:2ea00c84f44e9da21aae78f742f5cf6cba09fee7e94d77ff3420dc07dd64cbb5"",""R16A-PAIR:db9e8b1d1d7e17983872e3600cd1a3ce5ae7f3c907ae70bdeafcbd0b2c6a0460"",""R16A-PAIR:e153332b67669fdaa24f256bfcf61135e56eb2894e48481afc71ae4327c81422""]"	"[""R14-ASSOC-005"",""R14-ASSOC-006"",""R14-ASSOC-007""]"	4	3	false	LINEAR_PATH	VALID	CONNECTED_TREE_MAX_DEGREE_TWO	cb5bb3359e0f1d9f8a156b42cfcc5f4888a28dd1b1b6833413c4e786ebdf2b61	R16A-ENUM-0032	83541f843d266d995ad97b09c2649c355c979aa92568700eec9d87068f2add71	LINEAR_PATH	3	0	0	0	false
R16A-SUBGRAPH-7C0BE9DC5178DC5CC4FE	7c0be9dc5178dc5cc4fe7cfaec474677cf4b71c55d599043e72a1941f359ecb8	"[""TRV:276446ba01e3aa387c83b06f54fccc5ac65bdc6099157a2a828716eac9c6fd4d"",""TRV:303eafd7c2afb63e99e140c4ba2abd1de5f78f9e8ebbb3040b4531b6df568639"",""TRV:83a2bff84b1d599d9eed884a09666501c96224a0b3b7457699ef0be145e76e73"",""TRV:c82d3d4865e41e2a263ff0427c4df2b8e3e43a85c835404d033d764468b3ba55""]"	"[""R16A-PAIR:2ea00c84f44e9da21aae78f742f5cf6cba09fee7e94d77ff3420dc07dd64cbb5"",""R16A-PAIR:db9e8b1d1d7e17983872e3600cd1a3ce5ae7f3c907ae70bdeafcbd0b2c6a0460"",""R16A-PAIR:e153332b67669fdaa24f256bfcf61135e56eb2894e48481afc71ae4327c81422""]"	"[""R14-ASSOC-005"",""R14-ASSOC-006"",""R14-ASSOC-007""]"	4	3	false	BINARY_FORK	INVALID	BINARY_REQUIRES_EXACTLY_THREE_NODES_TWO_EDGES		R16A-ENUM-0032	83541f843d266d995ad97b09c2649c355c979aa92568700eec9d87068f2add71	LINEAR_PATH	3	0	0	0	false
R16A-SUBGRAPH-7C0BE9DC5178DC5CC4FE	7c0be9dc5178dc5cc4fe7cfaec474677cf4b71c55d599043e72a1941f359ecb8	"[""TRV:276446ba01e3aa387c83b06f54fccc5ac65bdc6099157a2a828716eac9c6fd4d"",""TRV:303eafd7c2afb63e99e140c4ba2abd1de5f78f9e8ebbb3040b4531b6df568639"",""TRV:83a2bff84b1d599d9eed884a09666501c96224a0b3b7457699ef0be145e76e73"",""TRV:c82d3d4865e41e2a263ff0427c4df2b8e3e43a85c835404d033d764468b3ba55""]"	"[""R16A-PAIR:2ea00c84f44e9da21aae78f742f5cf6cba09fee7e94d77ff3420dc07dd64cbb5"",""R16A-PAIR:db9e8b1d1d7e17983872e3600cd1a3ce5ae7f3c907ae70bdeafcbd0b2c6a0460"",""R16A-PAIR:e153332b67669fdaa24f256bfcf61135e56eb2894e48481afc71ae4327c81422""]"	"[""R14-ASSOC-005"",""R14-ASSOC-006"",""R14-ASSOC-007""]"	4	3	false	BINARY_CONVERGENCE	INVALID	BINARY_REQUIRES_EXACTLY_THREE_NODES_TWO_EDGES		R16A-ENUM-0032	83541f843d266d995ad97b09c2649c355c979aa92568700eec9d87068f2add71	LINEAR_PATH	3	0	0	0	false
R16A-SUBGRAPH-7C0BE9DC5178DC5CC4FE	7c0be9dc5178dc5cc4fe7cfaec474677cf4b71c55d599043e72a1941f359ecb8	"[""TRV:276446ba01e3aa387c83b06f54fccc5ac65bdc6099157a2a828716eac9c6fd4d"",""TRV:303eafd7c2afb63e99e140c4ba2abd1de5f78f9e8ebbb3040b4531b6df568639"",""TRV:83a2bff84b1d599d9eed884a09666501c96224a0b3b7457699ef0be145e76e73"",""TRV:c82d3d4865e41e2a263ff0427c4df2b8e3e43a85c835404d033d764468b3ba55""]"	"[""R16A-PAIR:2ea00c84f44e9da21aae78f742f5cf6cba09fee7e94d77ff3420dc07dd64cbb5"",""R16A-PAIR:db9e8b1d1d7e17983872e3600cd1a3ce5ae7f3c907ae70bdeafcbd0b2c6a0460"",""R16A-PAIR:e153332b67669fdaa24f256bfcf61135e56eb2894e48481afc71ae4327c81422""]"	"[""R14-ASSOC-005"",""R14-ASSOC-006"",""R14-ASSOC-007""]"	4	3	false	QUALIFIED_PATH	INVALID	NO_EXPLICIT_GOVERNED_QUALIFICATION_GATE		R16A-ENUM-0032	83541f843d266d995ad97b09c2649c355c979aa92568700eec9d87068f2add71	LINEAR_PATH	3	0	0	0	false
R16A-SUBGRAPH-7C0BE9DC5178DC5CC4FE	7c0be9dc5178dc5cc4fe7cfaec474677cf4b71c55d599043e72a1941f359ecb8	"[""TRV:276446ba01e3aa387c83b06f54fccc5ac65bdc6099157a2a828716eac9c6fd4d"",""TRV:303eafd7c2afb63e99e140c4ba2abd1de5f78f9e8ebbb3040b4531b6df568639"",""TRV:83a2bff84b1d599d9eed884a09666501c96224a0b3b7457699ef0be145e76e73"",""TRV:c82d3d4865e41e2a263ff0427c4df2b8e3e43a85c835404d033d764468b3ba55""]"	"[""R16A-PAIR:2ea00c84f44e9da21aae78f742f5cf6cba09fee7e94d77ff3420dc07dd64cbb5"",""R16A-PAIR:db9e8b1d1d7e17983872e3600cd1a3ce5ae7f3c907ae70bdeafcbd0b2c6a0460"",""R16A-PAIR:e153332b67669fdaa24f256bfcf61135e56eb2894e48481afc71ae4327c81422""]"	"[""R14-ASSOC-005"",""R14-ASSOC-006"",""R14-ASSOC-007""]"	4	3	false	REFLEXIVE_RETURN	INVALID	NO_EXPLICIT_GOVERNED_NAVIGATION_RETURN		R16A-ENUM-0032	83541f843d266d995ad97b09c2649c355c979aa92568700eec9d87068f2add71	LINEAR_PATH	3	0	0	0	false
R16A-SUBGRAPH-7C0BE9DC5178DC5CC4FE	7c0be9dc5178dc5cc4fe7cfaec474677cf4b71c55d599043e72a1941f359ecb8	"[""TRV:276446ba01e3aa387c83b06f54fccc5ac65bdc6099157a2a828716eac9c6fd4d"",""TRV:303eafd7c2afb63e99e140c4ba2abd1de5f78f9e8ebbb3040b4531b6df568639"",""TRV:83a2bff84b1d599d9eed884a09666501c96224a0b3b7457699ef0be145e76e73"",""TRV:c82d3d4865e41e2a263ff0427c4df2b8e3e43a85c835404d033d764468b3ba55""]"	"[""R16A-PAIR:2ea00c84f44e9da21aae78f742f5cf6cba09fee7e94d77ff3420dc07dd64cbb5"",""R16A-PAIR:db9e8b1d1d7e17983872e3600cd1a3ce5ae7f3c907ae70bdeafcbd0b2c6a0460"",""R16A-PAIR:e153332b67669fdaa24f256bfcf61135e56eb2894e48481afc71ae4327c81422""]"	"[""R14-ASSOC-005"",""R14-ASSOC-006"",""R14-ASSOC-007""]"	4	3	false	EVIDENCE_GAP_TREE	INVALID	NO_EXPLICIT_GOVERNED_EVIDENCE_GAP_NODE		R16A-ENUM-0032	83541f843d266d995ad97b09c2649c355c979aa92568700eec9d87068f2add71	LINEAR_PATH	3	0	0	0	false
R16A-SUBGRAPH-7CA138E26F911B673E59	7ca138e26f911b673e59cdd978edfef56aab353dc29e7ea3cdf8a1721682c32a	"[""TRV:303eafd7c2afb63e99e140c4ba2abd1de5f78f9e8ebbb3040b4531b6df568639"",""TRV:83a2bff84b1d599d9eed884a09666501c96224a0b3b7457699ef0be145e76e73"",""TRV:c82d3d4865e41e2a263ff0427c4df2b8e3e43a85c835404d033d764468b3ba55""]"	"[""R16A-PAIR:2ea00c84f44e9da21aae78f742f5cf6cba09fee7e94d77ff3420dc07dd64cbb5"",""R16A-PAIR:5841a12151ac0ce714f0b8e279e939bed009b3f2be71086cde6033cbbd11b4ea"",""R16A-PAIR:db9e8b1d1d7e17983872e3600cd1a3ce5ae7f3c907ae70bdeafcbd0b2c6a0460""]"	"[""R14-ASSOC-005"",""R14-ASSOC-006"",""R14-ASSOC-008""]"	3	3	true	LINEAR_PATH	INVALID	NOT_A_CONNECTED_LINEAR_TREE		R16A-ENUM-0033	354c54d7cfc353251ecbb1af7206755e5a7dcecb4d7769506901cd412ec0a50c	UNRESOLVED	3	0	0	1	false
R16A-SUBGRAPH-7CA138E26F911B673E59	7ca138e26f911b673e59cdd978edfef56aab353dc29e7ea3cdf8a1721682c32a	"[""TRV:303eafd7c2afb63e99e140c4ba2abd1de5f78f9e8ebbb3040b4531b6df568639"",""TRV:83a2bff84b1d599d9eed884a09666501c96224a0b3b7457699ef0be145e76e73"",""TRV:c82d3d4865e41e2a263ff0427c4df2b8e3e43a85c835404d033d764468b3ba55""]"	"[""R16A-PAIR:2ea00c84f44e9da21aae78f742f5cf6cba09fee7e94d77ff3420dc07dd64cbb5"",""R16A-PAIR:5841a12151ac0ce714f0b8e279e939bed009b3f2be71086cde6033cbbd11b4ea"",""R16A-PAIR:db9e8b1d1d7e17983872e3600cd1a3ce5ae7f3c907ae70bdeafcbd0b2c6a0460""]"	"[""R14-ASSOC-005"",""R14-ASSOC-006"",""R14-ASSOC-008""]"	3	3	true	BINARY_FORK	INVALID	BINARY_REQUIRES_EXACTLY_THREE_NODES_TWO_EDGES		R16A-ENUM-0033	354c54d7cfc353251ecbb1af7206755e5a7dcecb4d7769506901cd412ec0a50c	UNRESOLVED	3	0	0	1	false
R16A-SUBGRAPH-7CA138E26F911B673E59	7ca138e26f911b673e59cdd978edfef56aab353dc29e7ea3cdf8a1721682c32a	"[""TRV:303eafd7c2afb63e99e140c4ba2abd1de5f78f9e8ebbb3040b4531b6df568639"",""TRV:83a2bff84b1d599d9eed884a09666501c96224a0b3b7457699ef0be145e76e73"",""TRV:c82d3d4865e41e2a263ff0427c4df2b8e3e43a85c835404d033d764468b3ba55""]"	"[""R16A-PAIR:2ea00c84f44e9da21aae78f742f5cf6cba09fee7e94d77ff3420dc07dd64cbb5"",""R16A-PAIR:5841a12151ac0ce714f0b8e279e939bed009b3f2be71086cde6033cbbd11b4ea"",""R16A-PAIR:db9e8b1d1d7e17983872e3600cd1a3ce5ae7f3c907ae70bdeafcbd0b2c6a0460""]"	"[""R14-ASSOC-005"",""R14-ASSOC-006"",""R14-ASSOC-008""]"	3	3	true	BINARY_CONVERGENCE	INVALID	BINARY_REQUIRES_EXACTLY_THREE_NODES_TWO_EDGES		R16A-ENUM-0033	354c54d7cfc353251ecbb1af7206755e5a7dcecb4d7769506901cd412ec0a50c	UNRESOLVED	3	0	0	1	false
