export_variant_id	state_id	state_hash	category_entry_id	composition_id	seed_id	export_preset	theme_token_set	width	height	semantic_hash	state_presentation_hash	export_presentation_hash	manifest_validated	png_rendered	png_validated	png_replay_match
TEV2-a6e3dbb8e0c089484d62164f	R16A-STATE-D777DAF410989F9CA43BF101	d777daf410989f9ca43bf101611c2178bc5e04ec524bd025f04c98c424849e20	R16A-ENTRY-4BFE43E2A3DE9957FB93	R16A-PCOMP-6636BEE07EECFB298AEF	R16A-SEED-B34D714EA4C7F4CD833D	portrait_card	neutral-contrast-v1	1080	1620	efa650553de7aab45f60a49d0bb84cb04f67ac12b12dec2c86b32a2b2810aa73	b9a7cc63706cf52c8c8248726ba0b45b54cded70438db728f8eb0400a5d3aa91	a6e3dbb8e0c089484d62164f73ad28095d15a28eac276cd73bae5aeaa8997550	false	false	false	false
TEV2-a6eb892ec4643bfc014638b9	R16A-STATE-FB9CB0F63CE0DBE2705F8097	fb9cb0f63ce0dbe2705f80974664b9680d6ee01ac68fcca55be13571464cc619	R16A-ENTRY-91C361126F28F4EB4753	R16A-PCOMP-0ED27692FB4AB03E768C	R16A-SEED-83C1032D95869047A078	portrait_card	neutral-contrast-v1	1080	1620	ef29609fcc3f92db2291ad11178a9d81271f762c506c97297feef6ce33df6617	58b481646fc1ec10f989f6c2b91a703d6e72f062ed4c2a77ac346601e3f92431	a6eb892ec4643bfc014638b901b17bcf148d6629ceb981f6206f7c9d58d698e7	false	false	false	false
TEV2-a6f25db3793dd5c9fd6d7b8d	R16A-STATE-792E4F4C8E6D8981E3F571AF	792e4f4c8e6d8981e3f571af7ccafd5058ac634606d85225177364ec6f2ffd49	R16A-ENTRY-9BFF07A47538126EA0E2	R16A-PCOMP-F2E9F3E76623F3718EF1	R16A-SEED-DE56B1B206845D50FF18	portrait_card	neutral-contrast-v1	1080	1620	d2ad87d542521bf69e74a2936912a876032d6761c628623707c1b9f4557ce1e1	d3d96aaf8b85ba7031a9795c7111da65fc395d519fe6849df1cf99daa863df3e	a6f25db3793dd5c9fd6d7b8d8d2dab579d62dcbd614b05e551ac1d9f8da6c7df	false	false	false	false
TEV2-a6f51c3ba1a9ac9ad53e2e80	R16A-STATE-7CA01686608DF8BD3C35AD89	7ca01686608df8bd3c35ad89b264f448d883a0ca4e59b999fc410072e8659f3d	R16A-ENTRY-DCBCD4680AD1D43F8C27	R16A-PCOMP-5B443AFB6E10B39DE7DC	R16A-SEED-DE3357F548702BD1D6B6	portrait_card	neutral-contrast-v1	1080	1620	a355f81b3cce64f6ce4078b1a44f249b4083ff889eacc095d24531ee972e0a69	e3c0cabc25fff6dca6e61a4b67745c1561555df20391bd2ac5128fb8a01fb85c	a6f51c3ba1a9ac9ad53e2e808b5da15183f26d2fbe05e7b710760a4f23be4268	false	false	false	false
TEV2-a6fbfbf2d1541cf0a0e2c0da	R16A-STATE-A76B2823E8677A5801FC962F	a76b2823e8677a5801fc962fc6e25350676c77d6de2c746b939eacb501e47435	R16A-ENTRY-4BFE43E2A3DE9957FB93	R16A-PCOMP-6636BEE07EECFB298AEF	R16A-SEED-B34D714EA4C7F4CD833D	portrait_card	neutral-contrast-v1	1080	1620	efa650553de7aab45f60a49d0bb84cb04f67ac12b12dec2c86b32a2b2810aa73	665f0d83abf6fe730c4fa18f66adfaf929cf53a12d7f5d3adcd0464540d99aab	a6fbfbf2d1541cf0a0e2c0daae217f600faf783ac5b841f4c64a0debaf688aac	false	false	false	false
TEV2-a6fc79f005b8dcef62ebf5e1	R16A-STATE-08461BF36237C45C4465AE5E	08461bf36237c45c4465ae5e180b30a6608135ccb7dbc6a85f52cc7fec75a294	R16A-ENTRY-82CA5FBBB8348F7AE95B	R16A-PCOMP-4BA954891819FB879A8F	R16A-SEED-7E4F47AFCDEE7324EC5C	portrait_card	neutral-v1	1080	1620	0dde3305a3b881ed487a614757a03fdf7e1b799e398d5a4ce0796b67a29e2d8a	61e18770583cea532032c0abe146b092454e99307965bbdde75b49122ec11d2b	a6fc79f005b8dcef62ebf5e1f2cc0fb8a8500b0b99d8a8d02830cc31c075412d	false	false	false	false
TEV2-a7026ab44aaef1c2bc313fd1	R16A-STATE-494FEB32DE44390FB777BB82	494feb32de44390fb777bb8279c10c8d2bb8ab3e619b34adb758f710f5468e45	R16A-ENTRY-430BB9381726BC21FB29	R16A-PCOMP-17B3C297A9ACF0075E2C	R16A-SEED-8F2CF90E6A8354E21BD8	portrait_card	neutral-contrast-v1	1080	1620	9ef165e1d2c89f7f0f461904978c92539d7b914541c64744e5eaa82206f95cb3	c3c42b38fd51e921adff7855a43a58ec493ac874c00af5f0a3ff21fee4048d9a	a7026ab44aaef1c2bc313fd1d6e1146a3b299254d9cf122580a06009cbc65488	false	false	false	false
TEV2-a70738b65e169e9f23195868	R16A-STATE-4E0A3B7835E5BD74013B60CD	4e0a3b7835e5bd74013b60cd1b41ce854b8d110b2a06b035db3436b326f10ddc	R16A-ENTRY-430BB9381726BC21FB29	R16A-PCOMP-9E11CB30C5A66D57F31C	R16A-SEED-ACD401C10AF581C9942F	portrait_card	neutral-contrast-v1	1080	1620	9ef165e1d2c89f7f0f461904978c92539d7b914541c64744e5eaa82206f95cb3	fce0487941cdb7f409cad017a023e58c3e015747054286e536cf845ab42547ca	a70738b65e169e9f23195868bf006b0152b38c008836221e90eb969d18070048	false	false	false	false
TEV2-a708af5955313dbbc4ff38b5	R16A-STATE-F1D73BA965E8B8008D175212	f1d73ba965e8b8008d1752129cd311fefb99b6bf3b5a39f64cd25cc9a5c5a984	R16A-ENTRY-602E47DAF2475D706A2B	R16A-PCOMP-8380935AB49D32903CC1	R16A-SEED-C2EEBAD93D1415782EA0	portrait_card	neutral-v1	1080	1620	46c5896d504954cbd21fd3d4a5e422761ef565abc3a17751bd8932232d020858	2a9ebcd877f436148ad4103f586fe91833703d76ee8866a6665ef9afe02ae407	a708af5955313dbbc4ff38b56717e47e5a816cac9ae2f47adbcc59bbe85397ff	false	false	false	false
TEV2-a70a49da48240e8210769c66	R16A-STATE-5C23876F2C8FF028785F3048	5c23876f2c8ff028785f30483151a202b6c5fd646c2970dc2e503a10f5acd3ab	R16A-ENTRY-4789191FD0787D7E461C	R16A-PCOMP-66803CE68A422BDE58A5	R16A-SEED-152E1B1C789595FF3FC8	portrait_card	neutral-contrast-v1	1080	1620	8777ca52318680854b323c8b873c23d3d3d6df41379bf2a02b7f1e868c8faf2a	f49f80a7fd2abc774fab7f1644156fb96b0bdd8bbd1090f9e02ea11e31111a12	a70a49da48240e8210769c66342d6405a89d90ba97cd9d1d8c8599ccf2b366ef	false	false	false	false
TEV2-a70e33eb28e66fa86a13828b	R16A-STATE-02D0BA1FF3F3C8030CA817FC	02d0ba1ff3f3c8030ca817fc28f4fdd9e1922c92da08dd9ba4033e104ee7a7c6	R16A-ENTRY-5C66E3328B55C92AB100	R16A-PCOMP-D9FB09749D75F6BED59C	R16A-SEED-71DB7814B680AA350729	portrait_card	neutral-contrast-v1	1080	1620	17b6aea60241bc2dcb2316160658961abc41125f3f0b718a42336f9fee38ec9b	b9581d371e8dd0f8967a892d7f2354d8caf7e6abb6146c4b5c86ada818026776	a70e33eb28e66fa86a13828b6b776f09c0c216da688e3d60dffb97d97a1a1ce5	false	false	false	false
TEV2-a71619a4d618a2a8229a390e	R16A-STATE-00CF9C0940A1B4E8BAFE08C0	00cf9c0940a1b4e8bafe08c03e9fc6c5da8a09689bd30aa328b7037cd06bd76b	R16A-ENTRY-5C66E3328B55C92AB100	R16A-PCOMP-0704554ABCC57AB565EF	R16A-SEED-001B5DA27C169711E492	portrait_card	neutral-contrast-v1	1080	1620	17b6aea60241bc2dcb2316160658961abc41125f3f0b718a42336f9fee38ec9b	fd4d17898a0709fb58a0bfd2db8731b43b7078ff28ed441c5f65c3fe0fc2a47f	a71619a4d618a2a8229a390e8ef70d6780b1f8a03d638976861edd30de3bd5ed	false	false	false	false
TEV2-a716d1f8e691b234d41ac095	R16A-STATE-82D8FFB19AF229AF747B4877	82d8ffb19af229af747b4877c84342a33ca1d9ccbb9a2b08741e71035df485ca	R16A-ENTRY-DCBCD4680AD1D43F8C27	R16A-PCOMP-5B443AFB6E10B39DE7DC	R16A-SEED-DE3357F548702BD1D6B6	portrait_card	neutral-v1	1080	1620	a355f81b3cce64f6ce4078b1a44f249b4083ff889eacc095d24531ee972e0a69	67375e08905fb2f4489cd972c2ea52dc3422d54cdd87c9cf1ca22041fd9b3afe	a716d1f8e691b234d41ac095aa092d7e009399108625d49fb59f957c7e114d16	false	false	false	false
TEV2-a71eeb52bdddd90067693df8	R16A-STATE-69A4486BC9938C322FD2FEE2	69a4486bc9938c322fd2fee2c1a9b61116d576e7698953c2b803ad7fd23baa48	R16A-ENTRY-54148ACF0E6203E0DE04	R16A-PCOMP-F10C6779B0F92622B3A4	R16A-SEED-BA678571D2BF370565A5	portrait_card	neutral-contrast-v1	1080	1620	7c42f9da2f984c1ecfd2afd7a6202e9690c01eaf7e4a3c00907a0050feacd839	cba6003fb8823ce3eeeea30df4f78f3722ccb06f7d0b2c2bf45ef78c7486e004	a71eeb52bdddd90067693df85ddae1f1a4ed5dd6fcca0c68246516a9fa3fd389	false	false	false	false
TEV2-a722067a6307a9d57aab8423	R16A-STATE-1299BE4F5D60EF19E118B3D6	1299be4f5d60ef19e118b3d608b10de3180d2d9aefdf39262067313639bdb6f3	R16A-ENTRY-53D7874729CD56B8FCBC	R16A-PCOMP-32701ABAECD06D3B398F	R16A-SEED-2B53974ED15473B73D71	portrait_card	neutral-v1	1080	1620	d1c6fe941996ef0f6097c82ff47014de2ced2a0beb667c597911e2c963365165	568112d639bdf6758619490c4c203a438d9abf8a3e0dd53d38adf3d69a98119d	a722067a6307a9d57aab8423f45bf4e95d71c6dd454cc9ddd1b5ab48fe2e1e5b	false	false	false	false
TEV2-a72604abdb14e09a4a6d7f41	R16A-STATE-649F1616E1DADB1EB420DB2E	649f1616e1dadb1eb420db2ea078f8b22669d0f8f5c98cce2cff6c855cad56fc	R16A-ENTRY-4A1926332CA14C8BF6B4	R16A-PCOMP-0032182383B75CA3BAD2	R16A-SEED-04A366CB9FB7073DCA5A	portrait_card	neutral-v1	1080	1620	324dbc743b547b1609c50601f609e58fa6407c52a37c6a847199ef7ed592c084	cac1b82f89fbdb41c04386ae307f746305b55809afb6b72f2ba8e1c27884e344	a72604abdb14e09a4a6d7f41f3eb7cded1814a62610b7f0ee81dfdaf37072dcb	false	false	false	false
TEV2-a729371c6a21ae5833b356c1	R16A-STATE-DC8CC165C31685FE0CE99ACF	dc8cc165c31685fe0ce99acf70df1b68ee45f8aaadd2bbf9b068ba46aed1faeb	R16A-ENTRY-34FE968144746CDA094A	R16A-PCOMP-DEFDAE82AF82AD5D0B49	R16A-SEED-80BD6FA3957FB56BA56D	portrait_card	neutral-v1	1080	1620	e9ba47b78852a848d1899ecad76c2e05c0b91d4cc39f1adfd729bb5fec0bb09d	e2fb35d05987b96427b221a1ee71d975252ac4350a0e377c5001adf206a91dd8	a729371c6a21ae5833b356c1c7163e2c50683dec5e47b176d84bcd143902d6b6	false	false	false	false
TEV2-a7342045ef6fd0822de3c070	R16A-STATE-C7FA5285B1EF1718C9254425	c7fa5285b1ef1718c9254425b2bb2624c236e4b1fa997e0892d0c376f8e9491c	R16A-ENTRY-4BFE43E2A3DE9957FB93	R16A-PCOMP-6636BEE07EECFB298AEF	R16A-SEED-B34D714EA4C7F4CD833D	portrait_card	neutral-v1	1080	1620	efa650553de7aab45f60a49d0bb84cb04f67ac12b12dec2c86b32a2b2810aa73	cc818ed3b3d697b142e16a5f5149cc06c2b4b04e287edc9ebed0f7b465db67c3	a7342045ef6fd0822de3c0705c5a5fa28dbbb6789c0edd0d3d6d3547803131a5	false	false	false	false
TEV2-a748052f48e0410078872cd4	R16A-STATE-BE6D6D74AAD48DCDFA7B2C08	be6d6d74aad48dcdfa7b2c08e5f604fcb4aa14fc49192fadfa00ea6f61d6f80b	R16A-ENTRY-CF22E24752529D5C7894	R16A-PCOMP-35CD33B53B7B3BE7680C	R16A-SEED-9AD9379C6F259A04E03D	portrait_card	neutral-contrast-v1	1080	1620	9642c1f06ca76d0aa1f4f37ba343afb4a45ab06c4e9de9ac627906ebd2c4b0c9	d04c0056af5361f231bb7152a396aed4c8b4180f655719ebfdecbb1711dbb9ce	a748052f48e0410078872cd4ca8cc1dfa4a89e32bdf18798297e43037b5b3db9	false	false	false	false
TEV2-a74a56aedac4a779d3c53bdc	R16A-STATE-AEC85D64DB141C1B05451886	aec85d64db141c1b05451886b6ddaff3ca3b9b4773e8cd9c583c84f7ec7032a6	R16A-ENTRY-F072B3EE453E9C394FDA	R16A-PCOMP-509B071B4919EF079753	R16A-SEED-67702F722039A2DF28BC	portrait_card	neutral-v1	1080	1620	d571ad3c0df3185e95cbefa1504a62a0492c926f20c9880dbb6ab9bd0c70380f	f0b765bd7df6269e522a739c93352cff7c3237eeff388264bcf4ad03669c5c2d	a74a56aedac4a779d3c53bdc2baab3d3abd895f2caa59fb66247eed710696391	false	false	false	false
TEV2-a74c5403fe6a42a16732b9f9	R16A-STATE-BC435080806D06D5BA2F8CED	bc435080806d06d5ba2f8cedae0f16567eafe2f126ef012cc3e2614fe9948efe	R16A-ENTRY-E3E7F7FE5935F715005D	R16A-PCOMP-94D02688D5AA8947285B	R16A-SEED-327CF448C0149098832C	portrait_card	neutral-contrast-v1	1080	1620	cb5bb3359e0f1d9f8a156b42cfcc5f4888a28dd1b1b6833413c4e786ebdf2b61	59e296bbfe1e667de1495c4dfdf910434a06b24bc7adbbcc643bbe88371e8f1c	a74c5403fe6a42a16732b9f904d2b6df1733d2e9908229fb3f02b18fe8f42fc0	false	false	false	false
TEV2-a74c71998763516ebcd3922b	R16A-STATE-CFD691D60C7CC2B3CEE825D0	cfd691d60c7cc2b3cee825d01bd78ece0da54aa1aaf5e0e7bb39b5642deff58b	R16A-ENTRY-111DBBEB2F71DFDD32FF	R16A-PCOMP-A08F0A2D41741D3BF333	R16A-SEED-232ADE9D26CF6E294909	portrait_card	neutral-contrast-v1	1080	1620	35ae60ebe87bb3762a855b2153b09472531ffd9ec195f0ca5a0537a276ad696a	ad34cc35cce0c621f5b7988922e58c99fe4f9000af3cb95c397a0084604c93e6	a74c71998763516ebcd3922ba0c5ac21a9a56080e4e4c0a226b7cb5a67d8d66e	false	false	false	false
TEV2-a74d65a05d380977b48f4925	R16A-STATE-F62530EAE7088DCC5764A97A	f62530eae7088dcc5764a97aa20cc86d373f786a879adaa1693943981de01d29	R16A-ENTRY-54148ACF0E6203E0DE04	R16A-PCOMP-ECCE0FD481A2C7C58502	R16A-SEED-51654A48C5F8932193D3	portrait_card	neutral-contrast-v1	1080	1620	7c42f9da2f984c1ecfd2afd7a6202e9690c01eaf7e4a3c00907a0050feacd839	25617e97daac4eb0e6427bca24bcc6eb81d1f0c692dada775f8b499f97d57796	a74d65a05d380977b48f4925a5b48e9cf07bf63799d1626c2fd532a26438120e	false	false	false	false
TEV2-a750f76e20687a7cab73f813	R16A-STATE-E129449FB035B8883DA95212	e129449fb035b8883da9521214b84d4dec3cf49a86fbecdb61a87a43f79422ba	R16A-ENTRY-A66B2555C5B3B9098145	R16A-PCOMP-53C946421D66B19B34DF	R16A-SEED-B5A2048A179DBA41ACB7	portrait_card	neutral-contrast-v1	1080	1620	dca1be6c1fa5a4c9210a11ec74bace764a95f9e24ff4152578a5b1485d25b948	af1a11669c8f59d727fd82c822da5534695fd26b24306ad2b87a29cf5a510ccf	a750f76e20687a7cab73f813dd18adf0f4c41970bbb14adfd5555ce34f82a916	false	false	false	false
TEV2-a7560c7211ef89db214392d7	R16A-STATE-E2A0CC1B29210D439AF813BF	e2a0cc1b29210d439af813bfe4f1a123204d5d1eb99d1491309c9ffe6866a612	R16A-ENTRY-E3E7F7FE5935F715005D	R16A-PCOMP-4F3FB819761FE6F3DF08	R16A-SEED-CCDF2AEF54F996B0277D	portrait_card	neutral-v1	1080	1620	cb5bb3359e0f1d9f8a156b42cfcc5f4888a28dd1b1b6833413c4e786ebdf2b61	9fab5c7abe4dc58fd4dd5cc2c90af1b8066deb1c3387ce28b3b8f41a681eebf9	a7560c7211ef89db214392d7e7516aaa6a3005f789d72f1d39f9ca246d397c7a	false	false	false	false
TEV2-a7593f23b3c223755d498e77	R16A-STATE-2B000B0EE9A89C03C615EAB1	2b000b0ee9a89c03c615eab159a08bbd18917a104ae9ab4f58c07c2bfae7b562	R16A-ENTRY-9BFF07A47538126EA0E2	R16A-PCOMP-B88F606C91EA118DF996	R16A-SEED-CB11AD83DDCE3836D1ED	portrait_card	neutral-v1	1080	1620	d2ad87d542521bf69e74a2936912a876032d6761c628623707c1b9f4557ce1e1	74ddf1e121e4feff329eab85c151f5b6583242921975e09dc66645eff611514c	a7593f23b3c223755d498e77f42784f79e3b5a9ed9360878e0e66b976d1552c2	false	false	false	false
TEV2-a75ef522afe4569a53bf630e	R16A-STATE-07E3F3F2A8F769869818EF99	07e3f3f2a8f769869818ef9909b94bb550e808d4c0ea4c62a41ae90309671e1d	R16A-ENTRY-0CF16C73328C5B90D338	R16A-PCOMP-B587B0DFF7C7AAFD92DE	R16A-SEED-8B36FCBD1CF323D8CA35	portrait_card	neutral-v1	1080	1620	ed64f4b1e1638365793afe460df80ea862f3b1c558abb8eb1df36f91218059a2	8a0d828cbb28bc2e58658f38a2c42caec0021e0b1d455d9c338cd93e01a8cac0	a75ef522afe4569a53bf630ed81a60ca0f61d0b2c3b10170dabc6edce9968af4	false	false	false	false
TEV2-a76fbfb571a9bea2d310712f	R16A-STATE-1A3FE677F5B7C5C40326E938	1a3fe677f5b7c5c40326e93865f6c36566d2505882263d300721263b1b30c5cd	R16A-ENTRY-1ABCE33598A65CC55FD1	R16A-PCOMP-31905158D955132DFC5C	R16A-SEED-827C6BC312C1DE79C323	portrait_card	neutral-v1	1080	1620	6286bd4eb7547e725a21ab1600b322a3ce4cc24d994a1c7b34dec4a22ca98e29	cc252a0ca97dbf0db340263e02fd9f60f6afb26b744ff0cd682328bd4b88fe35	a76fbfb571a9bea2d310712f335a4a72180c1cb4405dd8302b2c7fbc69f37cd8	false	false	false	false
TEV2-a7702b1241b90fcf1810bd64	R16A-STATE-FAF9CA1B0037A3FC023ECFDA	faf9ca1b0037a3fc023ecfda36d2b68fcc13122778bc4b09c497eb858c13ca70	R16A-ENTRY-BF07DD1C1ADA7CC4D809	R16A-PCOMP-40167CCF74A48267F34C	R16A-SEED-AF0348C6C058C3751502	portrait_card	neutral-v1	1080	1620	f0b83479b2ba8e71ce26c1179231fd19dbe07cfbbfd536bb56738235bf67ea3b	b5c711aae08dbde2e8324d760315ca7dc46792a481f02ba39268c47e365ba192	a7702b1241b90fcf1810bd648486d082a3221ce3b8e68d5024dda30f24c1aed7	false	false	false	false
TEV2-a771a79a92501ca26e7d36e8	R16A-STATE-CC2F3B74181BAE36A9FCAAAF	cc2f3b74181bae36a9fcaaafb17c42ead46ec632372a1c11c56f189366c107c5	R16A-ENTRY-89D363CFA845AC8DCB9B	R16A-PCOMP-7853A3B308C1140BC8D3	R16A-SEED-B54DFC7942D36E41D9C8	portrait_card	neutral-contrast-v1	1080	1620	3bb31598d844265bbb494ad432cdc02fed1533116360d09de628649b9a0d30ae	50111f810a1edf65be309e2c087f7c2826debae3b9908cbfc4bf994c78edd6e7	a771a79a92501ca26e7d36e8d904904c28b688155cdac8367580ded419af48db	false	false	false	false
TEV2-a7789f9d6d0e65e18fce2563	R16A-STATE-56643370FDB8456ABF6D34FA	56643370fdb8456abf6d34fa89874ba7d5fd4f23bc512d15b6b2ef53980566c6	R16A-ENTRY-9BFF07A47538126EA0E2	R16A-PCOMP-CF9A7035F4902CC42E5A	R16A-SEED-8E2796428AC34D8B1551	portrait_card	neutral-v1	1080	1620	d2ad87d542521bf69e74a2936912a876032d6761c628623707c1b9f4557ce1e1	82a46f5a4b3f0e3aefce37dd35f9e88417f1d9e547718aecfb8f82fe0966ac94	a7789f9d6d0e65e18fce25633190c184e4eda19aabf26b1b135702e04687ac63	false	false	false	false
TEV2-a77ce685bf00f150329ed960	R16A-STATE-E224473F6BBCC83515EA1EB3	e224473f6bbcc83515ea1eb31a1a584b8cef85c86b9fb411ff53424a5bacc2c1	R16A-ENTRY-34FE968144746CDA094A	R16A-PCOMP-43045E9427CF183AAAC1	R16A-SEED-6097F9211DB00AA752E5	portrait_card	neutral-contrast-v1	1080	1620	e9ba47b78852a848d1899ecad76c2e05c0b91d4cc39f1adfd729bb5fec0bb09d	205cbde484c37572302505a6fd288e17ac65c4037bb646e5d2b3e0b11539488b	a77ce685bf00f150329ed960cba55cd71e2d6df50497161fed11ae120676dd4b	false	false	false	false
TEV2-a78336aa7a7478d64afd47e0	R16A-STATE-B17EF34701A980574B84C05B	b17ef34701a980574b84c05b1627e2d2ed55438494e03d88745e2c3ac610a95f	R16A-ENTRY-1DE2FF3D67B53BD7BBE5	R16A-PCOMP-A4BDE85A7EED89E9194D	R16A-SEED-454F211E9344171CE198	portrait_card	neutral-v1	1080	1620	1b6cf9621277bc103bb226c81abef7fb6b4137ec6d3e8e711d7447f126487297	71eaba5a87864d136c0fb5323217890462dd2b707cb52d79f59f3183920b161b	a78336aa7a7478d64afd47e049f8416a5a49668556e3c3d94b9df7998b7b49c3	false	false	false	false
TEV2-a789a5cafa8a4769c1b2b4f7	R16A-STATE-FDFFFCE838CD0ACB12A97B95	fdfffce838cd0acb12a97b95694d014cb2f0d2cc45c43fd32c01844413fedfda	R16A-ENTRY-111DBBEB2F71DFDD32FF	R16A-PCOMP-A08F0A2D41741D3BF333	R16A-SEED-232ADE9D26CF6E294909	portrait_card	neutral-contrast-v1	1080	1620	35ae60ebe87bb3762a855b2153b09472531ffd9ec195f0ca5a0537a276ad696a	47849205ab65354ac50b2d5f017b62ca67e0ac791971b3ec497a2f196f007376	a789a5cafa8a4769c1b2b4f7bd1d86039719a8a4eb0f6ec556efbc7b3b8e28d6	false	false	false	false
TEV2-a78e16d70722f1d2f2b66048	R16A-STATE-3967DEDD524758C8A8086468	3967dedd524758c8a80864685a7aca3f8aa8d8b7a936dc42385802e60cf789cb	R16A-ENTRY-0CD1B6E361265F2ECC6E	R16A-PCOMP-2AC95E75B61D1C083CC6	R16A-SEED-419101EADACDFD90499A	portrait_card	neutral-contrast-v1	1080	1620	0e46c4d028c2dbdd76c6cdf259321707862bad59ef48fa64557e70b74f5e687c	071bb8153e4dcdc5cef57be08d5c814c1d65e7ae3e560eea9a0076edef2ef4f9	a78e16d70722f1d2f2b660483c847503452a15a4ce3190371a5f6b133a742b61	false	false	false	false
TEV2-a78f91be6d0b417bd478c56c	R16A-STATE-0D655890B27ADEAA8A2D9BA0	0d655890b27adeaa8a2d9ba0aae13dee6f14fa9fe8dec18c3fc5378d02b66da1	R16A-ENTRY-E3E7F7FE5935F715005D	R16A-PCOMP-0CC893F86B628A11B34E	R16A-SEED-D9FCFA904A560C0F4D95	portrait_card	neutral-v1	1080	1620	cb5bb3359e0f1d9f8a156b42cfcc5f4888a28dd1b1b6833413c4e786ebdf2b61	d15ffc24f463375ae43896e056dee018d0a9de1c57cb74a1226ef9cb56f067b6	a78f91be6d0b417bd478c56cc6d1ef07ae4c0cca1a83f1c037ba07a025797595	false	false	false	false
TEV2-a79467ba0c67753473044eda	R16A-STATE-DA745AE44E8ED0B066A2ECFC	da745ae44e8ed0b066a2ecfc96a1598a45df63a52faa87c5e4cb94ba7cdd6b97	R16A-ENTRY-9BFF07A47538126EA0E2	R16A-PCOMP-B88F606C91EA118DF996	R16A-SEED-CB11AD83DDCE3836D1ED	portrait_card	neutral-v1	1080	1620	d2ad87d542521bf69e74a2936912a876032d6761c628623707c1b9f4557ce1e1	f71479c5c8c59de3b7f68d2806897eb37ef25114e0b4367ad021fc8fb615737f	a79467ba0c67753473044eda50c5b2128f19812237703158d3720880d354c38c	false	false	false	false
TEV2-a798a435f638981d1470a618	R16A-STATE-92167CC7F1995CFD9B9223E8	92167cc7f1995cfd9b9223e857b6e97a407736403a3641b0c166227547faac20	R16A-ENTRY-430BB9381726BC21FB29	R16A-PCOMP-17B3C297A9ACF0075E2C	R16A-SEED-8F2CF90E6A8354E21BD8	portrait_card	neutral-v1	1080	1620	9ef165e1d2c89f7f0f461904978c92539d7b914541c64744e5eaa82206f95cb3	1cd9fe95e797385dd7e726691cb1a334354d2db92a58d799d0791883591faf1f	a798a435f638981d1470a61808e4643d2db082537e54af5b4925c368b5b0f4e1	false	false	false	false
TEV2-a79c9cdad9b6f498737f820b	R16A-STATE-7B524D11AD5FF55A42A49A60	7b524d11ad5ff55a42a49a60efbb78ab0811f9f319d557f862b6d9aabaf1ce2f	R16A-ENTRY-C2891B6E634A555E9ACD	R16A-PCOMP-4EF3A3E2DFDE164B5159	R16A-SEED-B2C941C389192BB83025	portrait_card	neutral-contrast-v1	1080	1620	3926ffd6932d5c12323096d4b5cb87aedda93f39b1ce1d1a039ff686d131534f	e35208a2b3bd172dfe55c6d7af1b63b996a049e9ebba459366cabbc5c77f030d	a79c9cdad9b6f498737f820be7ece2e15325ee567205b7783e82e4f775eb9fa0	false	false	false	false
TEV2-a7cc5e3375ddb7acf5b4ab59	R16A-STATE-C68C5CF154F6E5A921C2807B	c68c5cf154f6e5a921c2807b5e8b2d0bb5875ed296ba4af1046cf79430adc9ab	R16A-ENTRY-25942392D2D1D97CC5B9	R16A-PCOMP-18CCA5FDE75FB01FEBAC	R16A-SEED-15FA6E80672CC2F72E38	portrait_card	neutral-contrast-v1	1080	1620	c7f0e661f303dde5467b0d6dd6155e93966b66aeb0fad6d6f68c44964ea671b1	c8fd75480dd22da417aae85cf950fef8c101f1f709be1f615b9ef74a6b4994db	a7cc5e3375ddb7acf5b4ab59dffd394e1fb72abf810e1c6152d3d2e1c10e078f	false	false	false	false
TEV2-a7e98a11dea9f96231fdfa81	R16A-STATE-16A75C2F62059A3C96B0C343	16a75c2f62059a3c96b0c343264cbbcda5821ca7ab4d095b7e470df3caeaf81a	R16A-ENTRY-BCA65C910DD7522D16E5	R16A-PCOMP-EF5D47CFCA2FCE36B63D	R16A-SEED-0CAF10AF596486792D40	portrait_card	neutral-v1	1080	1620	6893bb8c7b413553a8fe1a7e691e779b060c1d0c42e24ae7f93650af5a5bb096	53e614d3cc0f4c0beb568c3a1a5f173702a88691d70aefdbc071a5bb91295045	a7e98a11dea9f96231fdfa811d59a6fa4b645105aaaffaf1f02b03465d8df31a	false	false	false	false
TEV2-a7ec968b31df6dfe6642fe2c	R16A-STATE-59B32A6571C647694695D2A5	59b32a6571c647694695d2a506927347cabccec20e97c1b9210019c1619cf22b	R16A-ENTRY-5C66E3328B55C92AB100	R16A-PCOMP-D9FB09749D75F6BED59C	R16A-SEED-71DB7814B680AA350729	portrait_card	neutral-contrast-v1	1080	1620	17b6aea60241bc2dcb2316160658961abc41125f3f0b718a42336f9fee38ec9b	75f0ded01b8246f1d9ec70322f147a6ce6f0641c982ea52142f32b5e55812a59	a7ec968b31df6dfe6642fe2cf66a01ada61ea45140772a0b819bf924d58a55b3	false	false	false	false
