workflow_id	composition_id	category_entry_id	seed_id	start_state_id	target_state_id	target_state_hash	target_semantic_hash	workflow_length	steps	replay_count	replay_pass_count	state_replay_mismatch_count	semantic_replay_mismatch_count
R16A-WORKFLOW-7744C56F34858A2A80ED9C8C	R16A-PCOMP-535EFE6B1BD800365498	R16A-ENTRY-F0BB0E5BBF0EFD8FA646	R16A-SEED-DDB89DB27A8FAC3D1458	R16A-STATE-FE10DE00CCBD608B44ABA28E	R16A-STATE-3112EAD3E3740C7179BC5938	3112ead3e3740c7179bc59385d99fb5b3f0ca5d477072efde00a0ab61012dc0b	a2467aca76f10cc08e98014462fe80e6cada194cbd4e3ceed7a75318d3bb2bdc	3	"[{""action"":""FOCUS_NODE"",""target_id"":""TRV:ad8c6f6e417a6d2db992c155701ed13494624142922d58eda2e4ad0fa4672fa8""},{""action"":""EXPAND_NODE"",""target_id"":""TRV:ab8e18ef4ebebeddc0b3152ce9c9006e14fc05242e3fc9ce32246ea6a9543074""},{""action"":""EXPAND_NODE"",""target_id"":""TRV:9e44dae2c5ca8dc916878b28f5ec3720e42ea22d2add139759780727e6f487ce""}]"	2	2	0	0
R16A-WORKFLOW-7744E72963FE15523DEBD8F4	R16A-PCOMP-4850E3B324231E416207	R16A-ENTRY-83E5BCDE4DF04E69528B	R16A-SEED-19FB03A8043D2A93F018	R16A-STATE-B86148BC03D5AAFBB301CEB6	R16A-STATE-E7337CD87B0C6316D0B2FA70	e7337cd87b0c6316d0b2fa70a425cdc420baebea11c1a64df8002dba0c320857	f121bca3c83a91f050e02b84571e0bdb64686bf4cb58bd206625bcf3f9a86c61	3	"[{""action"":""FOCUS_NODE"",""target_id"":""TRV:c82d3d4865e41e2a263ff0427c4df2b8e3e43a85c835404d033d764468b3ba55""},{""action"":""EXPAND_NODE"",""target_id"":""TRV:276446ba01e3aa387c83b06f54fccc5ac65bdc6099157a2a828716eac9c6fd4d""},{""action"":""EXPAND_NODE"",""target_id"":""TRV:303eafd7c2afb63e99e140c4ba2abd1de5f78f9e8ebbb3040b4531b6df568639""}]"	2	2	0	0
R16A-WORKFLOW-7748D75F1B38F4DA32B92D91	R16A-PCOMP-F88BD02DA09064CDBDE0	R16A-ENTRY-006D9BE268748B32931E	R16A-SEED-68DDBCC9432E3BEC349B	R16A-STATE-1ABEACFCFF089E562BA90A90	R16A-STATE-24171DD91968702FB1E4BB1D	24171dd91968702fb1e4bb1d7446dfa55b2af031ad422c736cb5e4121e1044de	c0456f14eae3680c284c02202f8072063d79e118a5eb4103707a2d9ddc5ff5b5	2	"[{""action"":""FOCUS_NODE"",""target_id"":""TRV:303eafd7c2afb63e99e140c4ba2abd1de5f78f9e8ebbb3040b4531b6df568639""},{""action"":""EXPAND_NODE"",""target_id"":""TRV:c82d3d4865e41e2a263ff0427c4df2b8e3e43a85c835404d033d764468b3ba55""}]"	2	2	0	0
R16A-WORKFLOW-77739725448783509548C2A0	R16A-PCOMP-94D02688D5AA8947285B	R16A-ENTRY-E3E7F7FE5935F715005D	R16A-SEED-327CF448C0149098832C	R16A-STATE-5641E1B410943B1A0EB14F29	R16A-STATE-F161BAA60607EC2C9DEB038C	f161baa60607ec2c9deb038c7de56a5f006006e47d8a8d50c6ee4fac79ddc90e	cb5bb3359e0f1d9f8a156b42cfcc5f4888a28dd1b1b6833413c4e786ebdf2b61	3	"[{""action"":""FOCUS_NODE"",""target_id"":""TRV:303eafd7c2afb63e99e140c4ba2abd1de5f78f9e8ebbb3040b4531b6df568639""},{""action"":""EXPAND_NODE"",""target_id"":""TRV:c82d3d4865e41e2a263ff0427c4df2b8e3e43a85c835404d033d764468b3ba55""},{""action"":""EXPAND_NODE"",""target_id"":""TRV:276446ba01e3aa387c83b06f54fccc5ac65bdc6099157a2a828716eac9c6fd4d""}]"	2	2	0	0
R16A-WORKFLOW-77A514F9B22B5EE8FB1E2B34	R16A-PCOMP-535EFE6B1BD800365498	R16A-ENTRY-F0BB0E5BBF0EFD8FA646	R16A-SEED-DDB89DB27A8FAC3D1458	R16A-STATE-FE10DE00CCBD608B44ABA28E	R16A-STATE-0E6ED46241F1D57B2C77DE1C	0e6ed46241f1d57b2c77de1ca5e6c7c1886e6709324dcd10bbed259f905e34fc	a2467aca76f10cc08e98014462fe80e6cada194cbd4e3ceed7a75318d3bb2bdc	2	"[{""action"":""FOCUS_NODE"",""target_id"":""TRV:ab8e18ef4ebebeddc0b3152ce9c9006e14fc05242e3fc9ce32246ea6a9543074""},{""action"":""EXPAND_NODE"",""target_id"":""TRV:9e44dae2c5ca8dc916878b28f5ec3720e42ea22d2add139759780727e6f487ce""}]"	2	2	0	0
R16A-WORKFLOW-77B224C55DDE5ECCECCC1850	R16A-PCOMP-138ECB107790C4DC4413	R16A-ENTRY-AB7FCECC3E294B8FBF9D	R16A-SEED-F874CF4B04B709EF916D	R16A-STATE-3EB4EFA45E9FD892D4B7D318	R16A-STATE-B450AB9F7EFC4129B41871F1	b450ab9f7efc4129b41871f1097af8633d5d76f91d118047a8356a6806e274fd	c4354c80783d363d55e1d469ef5e25e9210fa3de4265749ec3ce53c4000dde6c	4	"[{""action"":""FOCUS_NODE"",""target_id"":""TRV:c82d3d4865e41e2a263ff0427c4df2b8e3e43a85c835404d033d764468b3ba55""},{""action"":""EXPAND_NODE"",""target_id"":""TRV:83a2bff84b1d599d9eed884a09666501c96224a0b3b7457699ef0be145e76e73""},{""action"":""EXPAND_NODE"",""target_id"":""TRV:303eafd7c2afb63e99e140c4ba2abd1de5f78f9e8ebbb3040b4531b6df568639""},{""action"":""EXPAND_NODE"",""target_id"":""TRV:c82d3d4865e41e2a263ff0427c4df2b8e3e43a85c835404d033d764468b3ba55""}]"	2	2	0	0
R16A-WORKFLOW-77B4F32ED07C62451B65BC1D	R16A-PCOMP-2282E2371F888C2ADA4D	R16A-ENTRY-581AD023EC2EBAE131E5	R16A-SEED-EA3002CFA598B36A193B	R16A-STATE-5CE8F9326838EC8B96601BB9	R16A-STATE-0AFDDD47430CAC6D9360A0DC	0afddd47430cac6d9360a0dc86bd8124589603138ea172f40f1ac4b9b11bce6d	f9c253d359466b36ee1674f795faf1eb474975edf2d43815b50c0b8eb48c3bf9	3	"[{""action"":""FOCUS_NODE"",""target_id"":""TRV:ad8c6f6e417a6d2db992c155701ed13494624142922d58eda2e4ad0fa4672fa8""},{""action"":""EXPAND_NODE"",""target_id"":""TRV:9e44dae2c5ca8dc916878b28f5ec3720e42ea22d2add139759780727e6f487ce""},{""action"":""EXPAND_NODE"",""target_id"":""TRV:ad8c6f6e417a6d2db992c155701ed13494624142922d58eda2e4ad0fa4672fa8""}]"	2	2	0	0
R16A-WORKFLOW-77C3406532B9150F794F583A	R16A-PCOMP-F6BDDD3A9B6ED8BB8BE2	R16A-ENTRY-DCBCD4680AD1D43F8C27	R16A-SEED-5E8E33A085FE926F73E6	R16A-STATE-EBF30BE297B620DAB0F8901F	R16A-STATE-4F6BB85E8242C9FF304D0F3C	4f6bb85e8242c9ff304d0f3c82be22160c78f1a52607204f1f9c9176a41e61af	a355f81b3cce64f6ce4078b1a44f249b4083ff889eacc095d24531ee972e0a69	4	"[{""action"":""FOCUS_NODE"",""target_id"":""TRV:83a2bff84b1d599d9eed884a09666501c96224a0b3b7457699ef0be145e76e73""},{""action"":""EXPAND_NODE"",""target_id"":""TRV:303eafd7c2afb63e99e140c4ba2abd1de5f78f9e8ebbb3040b4531b6df568639""},{""action"":""EXPAND_NODE"",""target_id"":""TRV:c82d3d4865e41e2a263ff0427c4df2b8e3e43a85c835404d033d764468b3ba55""},{""action"":""FOCUS_NODE"",""target_id"":""TRV:276446ba01e3aa387c83b06f54fccc5ac65bdc6099157a2a828716eac9c6fd4d""}]"	2	2	0	0
R16A-WORKFLOW-77CFF43A88B8C85A17DD20DB	R16A-PCOMP-B8776B46860254CE5167	R16A-ENTRY-AB7FCECC3E294B8FBF9D	R16A-SEED-08F5D232D5C75DD636B7	R16A-STATE-EC39257E927514799A1B6E34	R16A-STATE-A4B877660D9132D78D667AD7	a4b877660d9132d78d667ad702cf59723f7905cff989bdd58d3cf2d5628526a3	c4354c80783d363d55e1d469ef5e25e9210fa3de4265749ec3ce53c4000dde6c	2	"[{""action"":""EXPAND_NODE"",""target_id"":""TRV:c82d3d4865e41e2a263ff0427c4df2b8e3e43a85c835404d033d764468b3ba55""},{""action"":""FOCUS_NODE"",""target_id"":""TRV:303eafd7c2afb63e99e140c4ba2abd1de5f78f9e8ebbb3040b4531b6df568639""}]"	2	2	0	0
R16A-WORKFLOW-77D5BB9619FC83A67EE4C02B	R16A-PCOMP-751D74E78CC97057E168	R16A-ENTRY-838873C85DA1094B688B	R16A-SEED-53B36C1B5E5B9D87755B	R16A-STATE-D9891A2E5B468D9DA519CE0D	R16A-STATE-AB4CDFCC003E98CA6AC83CCA	ab4cdfcc003e98ca6ac83cca908274b165ec6c727281617ec2b026488791b6f7	fed0fa6dc8137077c07fd609beaf6b05bf08f622be4ecd8e635cbf330d772951	2	"[{""action"":""FOCUS_NODE"",""target_id"":""TRV:c82d3d4865e41e2a263ff0427c4df2b8e3e43a85c835404d033d764468b3ba55""},{""action"":""EXPAND_NODE"",""target_id"":""TRV:83a2bff84b1d599d9eed884a09666501c96224a0b3b7457699ef0be145e76e73""}]"	2	2	0	0
R16A-WORKFLOW-77D8511F0D341B6758AE9359	R16A-PCOMP-F8D8739057E8DE6A6AD8	R16A-ENTRY-BDB3156294C536B40036	R16A-SEED-F5021F92AEBFAAA9E0E3	R16A-STATE-F29F742B4CB81B601EE437B4	R16A-STATE-CFB77E145E0E9FD5D91D5C3D	cfb77e145e0e9fd5d91d5c3de53d34ff8dce6af1cf0cd828030b6612cacc30ca	012c0aaf66e604cac38cdb523f1d69d2a041f5e3394ede6c8cc4dfd22b603b06	2	"[{""action"":""FOCUS_NODE"",""target_id"":""TRV:ad8c6f6e417a6d2db992c155701ed13494624142922d58eda2e4ad0fa4672fa8""},{""action"":""EXPAND_NODE"",""target_id"":""TRV:ab8e18ef4ebebeddc0b3152ce9c9006e14fc05242e3fc9ce32246ea6a9543074""}]"	2	2	0	0
R16A-WORKFLOW-77D8652CAE0014F08786B01E	R16A-PCOMP-11B4CB49ECB912252D11	R16A-ENTRY-006D9BE268748B32931E	R16A-SEED-F3975222A1B6634AB4B5	R16A-STATE-3B9F23EAE46C39AF6F26D4DD	R16A-STATE-BB2D36FC7CD5C47291205CD3	bb2d36fc7cd5c47291205cd37ad3e8e507cfe5e1aa1a3fb238d9221305b7d180	c0456f14eae3680c284c02202f8072063d79e118a5eb4103707a2d9ddc5ff5b5	2	"[{""action"":""EXPAND_NODE"",""target_id"":""TRV:303eafd7c2afb63e99e140c4ba2abd1de5f78f9e8ebbb3040b4531b6df568639""},{""action"":""EXPAND_NODE"",""target_id"":""TRV:c82d3d4865e41e2a263ff0427c4df2b8e3e43a85c835404d033d764468b3ba55""}]"	2	2	0	0
R16A-WORKFLOW-77E1B5C02CAB7D3B5DC53F64	R16A-PCOMP-BBF31442BB323BF620E9	R16A-ENTRY-378B477BAD2CA5A0654A	R16A-SEED-51773AF0976D7C0F508B	R16A-STATE-D40580502B7E31206058FF75	R16A-STATE-69DD861DC9DB6802B6FEDB03	69dd861dc9db6802b6fedb03ac8359e1b760dd8b25ff643a97cae7a02d144c70	aa88558e7d38bf883600d2c2ecc227cb0e2ce56abdd18a2ae453e7166c69f898	3	"[{""action"":""FOCUS_NODE"",""target_id"":""TRV:ad8c6f6e417a6d2db992c155701ed13494624142922d58eda2e4ad0fa4672fa8""},{""action"":""EXPAND_NODE"",""target_id"":""TRV:9e44dae2c5ca8dc916878b28f5ec3720e42ea22d2add139759780727e6f487ce""},{""action"":""EXPAND_NODE"",""target_id"":""TRV:ad8c6f6e417a6d2db992c155701ed13494624142922d58eda2e4ad0fa4672fa8""}]"	2	2	0	0
R16A-WORKFLOW-77E6D27276EE1AA963ED3A74	R16A-PCOMP-E1B8FC234BF6C35B830E	R16A-ENTRY-1ABCE33598A65CC55FD1	R16A-SEED-7BFF2C31DFBBF1DC0060	R16A-STATE-061B20E7BB65EC786CAB8B91	R16A-STATE-061B20E7BB65EC786CAB8B91	061b20e7bb65ec786cab8b91e4ff7e61de4d165ea430617ea66bfd82ce2521a4	6286bd4eb7547e725a21ab1600b322a3ce4cc24d994a1c7b34dec4a22ca98e29	0	[]	2	2	0	0
R16A-WORKFLOW-77FF5E8220258E1A6215172D	R16A-PCOMP-EF9449592F847C54F53B	R16A-ENTRY-A2AA1DE24896163DF617	R16A-SEED-5EA33AACF83A715D8EA7	R16A-STATE-8487E86EF78FAC1FBDA67B63	R16A-STATE-8487E86EF78FAC1FBDA67B63	8487e86ef78fac1fbda67b63d460ca22f620eb6010e9539a343d7454e80b118d	5c2735bd4daf1a8f6ab11807afb6be6e0c4898567cddf4b571409569e5e5c35d	0	[]	2	2	0	0
R16A-WORKFLOW-78003C385379E42D6E22002A	R16A-PCOMP-A602BB9F2DAB8F8483EB	R16A-ENTRY-9BFF07A47538126EA0E2	R16A-SEED-51B032F87E2717172268	R16A-STATE-6994F613947CFBB379C8DF0C	R16A-STATE-60B55520FB9D8BFC381CBBA6	60b55520fb9d8bfc381cbba641fd60e63775320b9483769e5abeabc623785bf5	d2ad87d542521bf69e74a2936912a876032d6761c628623707c1b9f4557ce1e1	2	"[{""action"":""FOCUS_NODE"",""target_id"":""TRV:c82d3d4865e41e2a263ff0427c4df2b8e3e43a85c835404d033d764468b3ba55""},{""action"":""EXPAND_NODE"",""target_id"":""TRV:c82d3d4865e41e2a263ff0427c4df2b8e3e43a85c835404d033d764468b3ba55""}]"	2	2	0	0
R16A-WORKFLOW-780F39B8999A04C74204DE17	R16A-PCOMP-0DBFCDB9B61C54D15FB7	R16A-ENTRY-BF07DD1C1ADA7CC4D809	R16A-SEED-FD49CB35870D8DC49BB5	R16A-STATE-CC24A10D34F02D0D05111DD6	R16A-STATE-9FD892F369589AF02689D799	9fd892f369589af02689d799de3c60d344ddd9e4e14e444227f60752c9e2a97c	f0b83479b2ba8e71ce26c1179231fd19dbe07cfbbfd536bb56738235bf67ea3b	3	"[{""action"":""EXPAND_NODE"",""target_id"":""TRV:177025b0eec6e5e441b7f637224e31440c6cc60afd1d06ced1ad993d4ac8988c""},{""action"":""FOCUS_NODE"",""target_id"":""TRV:be33e16d8f585c08bb0efe6f0df92659a22d534298639f5318d2a2580546fdcc""},{""action"":""EXPAND_NODE"",""target_id"":""TRV:be33e16d8f585c08bb0efe6f0df92659a22d534298639f5318d2a2580546fdcc""}]"	2	2	0	0
R16A-WORKFLOW-781C321EA1D843707402EC31	R16A-PCOMP-D7B06C96BCEDC3BEF7EB	R16A-ENTRY-BA03C3421E0AE166F87E	R16A-SEED-24064433B073D706E21C	R16A-STATE-DCE26190B36575AD39AE5D8A	R16A-STATE-D262A5D6A2A86C8949BD2E58	d262a5d6a2a86c8949bd2e589d32d047fd020f4c79ec83ba024261cd86dd9cb6	547f0edf7cbd38c251276d304a917bd498462041d33621f63438f93300a1acf7	4	"[{""action"":""FOCUS_NODE"",""target_id"":""TRV:b1195fbfc5f343ebd84eb46acece15907e639a564f04af5d04d58c70e127a14b""},{""action"":""EXPAND_NODE"",""target_id"":""TRV:54d55704f5d7e2caa927feedf94edf8b9dd2ebfafc4b0aa68875bcbcbabaaa79""},{""action"":""EXPAND_NODE"",""target_id"":""TRV:20f9f4ed48de5d0e333c767bae2d1a50022c17b7aa2d67b9a00007ee179e4a97""},{""action"":""EXPAND_NODE"",""target_id"":""TRV:b1195fbfc5f343ebd84eb46acece15907e639a564f04af5d04d58c70e127a14b""}]"	2	2	0	0
R16A-WORKFLOW-7822D6A0AE7F9E94838D31C4	R16A-PCOMP-E702F8142D006CA9FAFD	R16A-ENTRY-DE8240444578E75B9464	R16A-SEED-D888E80D6A5C612F985D	R16A-STATE-1CAC112CF2C846BB9AEBB0E9	R16A-STATE-D0D1E67DA7998B534D1DA59B	d0d1e67da7998b534d1da59b5c555694c4c8605bbde1d17168dd821775a7bd42	2d53286ed659eacc1ea0a2b771933697db05b3c812e6a88432101343c91e8ef7	4	"[{""action"":""FOCUS_NODE"",""target_id"":""TRV:c82d3d4865e41e2a263ff0427c4df2b8e3e43a85c835404d033d764468b3ba55""},{""action"":""EXPAND_NODE"",""target_id"":""TRV:303eafd7c2afb63e99e140c4ba2abd1de5f78f9e8ebbb3040b4531b6df568639""},{""action"":""EXPAND_NODE"",""target_id"":""TRV:276446ba01e3aa387c83b06f54fccc5ac65bdc6099157a2a828716eac9c6fd4d""},{""action"":""EXPAND_NODE"",""target_id"":""TRV:c82d3d4865e41e2a263ff0427c4df2b8e3e43a85c835404d033d764468b3ba55""}]"	2	2	0	0
R16A-WORKFLOW-782B31A92A5F78DBC045F91E	R16A-PCOMP-F5587A147A768401ACA9	R16A-ENTRY-49EFB16A742B1F13E7CC	R16A-SEED-181C6E61B97EA5C3AB3B	R16A-STATE-278CD2DA488926887D8A0767	R16A-STATE-6CA24C3A008D5A0A3DC175D2	6ca24c3a008d5a0a3dc175d2dce023c3267236b9b0c19041eb336589c1d2b8c2	6a0e215f1ff7924b4169681dce4e2cd4ed29eaff0192dc5733b9a532cbdac825	3	"[{""action"":""EXPAND_NODE"",""target_id"":""TRV:5660ce124250ffd0ecbcf64a7359315bd26afdb0d89c559c03a491cc2138e4ed""},{""action"":""EXPAND_NODE"",""target_id"":""TRV:2fe1d615f7fb24b99fb828c5ceadcf06635e7fb6f47910f32d2daf1f6bd763f0""},{""action"":""EXPAND_NODE"",""target_id"":""TRV:fd793986cd6d45968d3c7103e778813542e6a9979a85e9cf512450307c9f7342""}]"	2	2	0	0
R16A-WORKFLOW-7831DDD95CEA2361F7C0AA17	R16A-PCOMP-0704554ABCC57AB565EF	R16A-ENTRY-5C66E3328B55C92AB100	R16A-SEED-001B5DA27C169711E492	R16A-STATE-9EEF1F3F8AE8F0589DF3538C	R16A-STATE-AE31FDD5C134CAC7810113B2	ae31fdd5c134cac7810113b2b54c1462be70cbdcc4b969de28a8ca929c38b920	17b6aea60241bc2dcb2316160658961abc41125f3f0b718a42336f9fee38ec9b	4	"[{""action"":""FOCUS_NODE"",""target_id"":""TRV:d366de58d3002458bfb404ee505621e926c518871a4caeffcdfb89b45f8112ef""},{""action"":""EXPAND_NODE"",""target_id"":""TRV:177025b0eec6e5e441b7f637224e31440c6cc60afd1d06ced1ad993d4ac8988c""},{""action"":""EXPAND_NODE"",""target_id"":""TRV:be33e16d8f585c08bb0efe6f0df92659a22d534298639f5318d2a2580546fdcc""},{""action"":""EXPAND_NODE"",""target_id"":""TRV:d366de58d3002458bfb404ee505621e926c518871a4caeffcdfb89b45f8112ef""}]"	2	2	0	0
R16A-WORKFLOW-7847559DDC41DAF051EF37E9	R16A-PCOMP-A26E8C9D50CE5D4B7CAD	R16A-ENTRY-54148ACF0E6203E0DE04	R16A-SEED-3CF6D31F7730480B5A0D	R16A-STATE-BFD71744744CAE426D73AFF8	R16A-STATE-22EF22C755F0824B62317A95	22ef22c755f0824b62317a95d5c1b903a4cb8d17e6d035224022b612171e9471	7c42f9da2f984c1ecfd2afd7a6202e9690c01eaf7e4a3c00907a0050feacd839	1	"[{""action"":""FOCUS_NODE"",""target_id"":""TRV:83a2bff84b1d599d9eed884a09666501c96224a0b3b7457699ef0be145e76e73""}]"	2	2	0	0
R16A-WORKFLOW-78484EF661B5C1894EDA3B7D	R16A-PCOMP-43045E9427CF183AAAC1	R16A-ENTRY-34FE968144746CDA094A	R16A-SEED-6097F9211DB00AA752E5	R16A-STATE-31A428F0C612C1B40D9684A1	R16A-STATE-17ACFF79DF4401512199FD45	17acff79df4401512199fd45a57c0e06d657ee7ee0abd574306e871ebd773b3a	e9ba47b78852a848d1899ecad76c2e05c0b91d4cc39f1adfd729bb5fec0bb09d	4	"[{""action"":""FOCUS_NODE"",""target_id"":""TRV:303eafd7c2afb63e99e140c4ba2abd1de5f78f9e8ebbb3040b4531b6df568639""},{""action"":""EXPAND_NODE"",""target_id"":""TRV:276446ba01e3aa387c83b06f54fccc5ac65bdc6099157a2a828716eac9c6fd4d""},{""action"":""EXPAND_NODE"",""target_id"":""TRV:83a2bff84b1d599d9eed884a09666501c96224a0b3b7457699ef0be145e76e73""},{""action"":""FOCUS_NODE"",""target_id"":""TRV:c82d3d4865e41e2a263ff0427c4df2b8e3e43a85c835404d033d764468b3ba55""}]"	2	2	0	0
R16A-WORKFLOW-7858C759699C3E74FD8901F9	R16A-PCOMP-A08F0A2D41741D3BF333	R16A-ENTRY-111DBBEB2F71DFDD32FF	R16A-SEED-232ADE9D26CF6E294909	R16A-STATE-D1E326F355FB3CCBB0334A88	R16A-STATE-FDFFFCE838CD0ACB12A97B95	fdfffce838cd0acb12a97b95694d014cb2f0d2cc45c43fd32c01844413fedfda	35ae60ebe87bb3762a855b2153b09472531ffd9ec195f0ca5a0537a276ad696a	2	"[{""action"":""EXPAND_NODE"",""target_id"":""TRV:54d55704f5d7e2caa927feedf94edf8b9dd2ebfafc4b0aa68875bcbcbabaaa79""},{""action"":""EXPAND_NODE"",""target_id"":""TRV:b1195fbfc5f343ebd84eb46acece15907e639a564f04af5d04d58c70e127a14b""}]"	2	2	0	0
R16A-WORKFLOW-78811C83CC75E035DD65FB82	R16A-PCOMP-0D79DD06BB12234D961D	R16A-ENTRY-BF07DD1C1ADA7CC4D809	R16A-SEED-7F5468F823F6BC01DCDB	R16A-STATE-E7ABBC992C0DE6BC97715E9F	R16A-STATE-123B1DFEE0B0F5CC3A5AA087	123b1dfee0b0f5cc3a5aa0878be6b5afa3db720018a04bb02848d83b8f16a93a	f0b83479b2ba8e71ce26c1179231fd19dbe07cfbbfd536bb56738235bf67ea3b	4	"[{""action"":""FOCUS_NODE"",""target_id"":""TRV:d366de58d3002458bfb404ee505621e926c518871a4caeffcdfb89b45f8112ef""},{""action"":""EXPAND_NODE"",""target_id"":""TRV:177025b0eec6e5e441b7f637224e31440c6cc60afd1d06ced1ad993d4ac8988c""},{""action"":""EXPAND_NODE"",""target_id"":""TRV:be33e16d8f585c08bb0efe6f0df92659a22d534298639f5318d2a2580546fdcc""},{""action"":""EXPAND_NODE"",""target_id"":""TRV:d366de58d3002458bfb404ee505621e926c518871a4caeffcdfb89b45f8112ef""}]"	2	2	0	0
R16A-WORKFLOW-7895F2C7893FA693FBCA8C16	R16A-PCOMP-FC6117E9D1DBF209F9C3	R16A-ENTRY-82CA5FBBB8348F7AE95B	R16A-SEED-6513395057F8585C1896	R16A-STATE-53EC8A75FA01EC104AFBF6EE	R16A-STATE-BD83A037AE22D2EA49C0E887	bd83a037ae22d2ea49c0e887df56f2dd145d33281a032c97dd3e6ecf8e607b1d	0dde3305a3b881ed487a614757a03fdf7e1b799e398d5a4ce0796b67a29e2d8a	1	"[{""action"":""FOCUS_NODE"",""target_id"":""TRV:177025b0eec6e5e441b7f637224e31440c6cc60afd1d06ced1ad993d4ac8988c""}]"	2	2	0	0
R16A-WORKFLOW-789EDEB1C6E25825B982C4D1	R16A-PCOMP-A3522EA5339918825DAB	R16A-ENTRY-838873C85DA1094B688B	R16A-SEED-746422EC25D108EFC990	R16A-STATE-2A90A5DECDA4DBE4533D707C	R16A-STATE-FBE1AFB5B34953621B7850D0	fbe1afb5b34953621b7850d08121eba608df4649d2d27fcd316da347d535aa02	fed0fa6dc8137077c07fd609beaf6b05bf08f622be4ecd8e635cbf330d772951	1	"[{""action"":""FOCUS_NODE"",""target_id"":""TRV:83a2bff84b1d599d9eed884a09666501c96224a0b3b7457699ef0be145e76e73""}]"	2	2	0	0
R16A-WORKFLOW-78A1E685A4CCEE19DDA102C0	R16A-PCOMP-2282E2371F888C2ADA4D	R16A-ENTRY-581AD023EC2EBAE131E5	R16A-SEED-EA3002CFA598B36A193B	R16A-STATE-5CE8F9326838EC8B96601BB9	R16A-STATE-BF5B57B1CE37AE542F801D29	bf5b57b1ce37ae542f801d29363398dfb1df7d25b11b157257192ff1781b3f71	f9c253d359466b36ee1674f795faf1eb474975edf2d43815b50c0b8eb48c3bf9	2	"[{""action"":""EXPAND_NODE"",""target_id"":""TRV:9e44dae2c5ca8dc916878b28f5ec3720e42ea22d2add139759780727e6f487ce""},{""action"":""EXPAND_NODE"",""target_id"":""TRV:ad8c6f6e417a6d2db992c155701ed13494624142922d58eda2e4ad0fa4672fa8""}]"	2	2	0	0
R16A-WORKFLOW-78A46D6611FEEC09FDF6095E	R16A-PCOMP-9966F3A37371F957CFD5	R16A-ENTRY-CF22E24752529D5C7894	R16A-SEED-9489F1F78ADD9695F5C5	R16A-STATE-74218C95082FBE2B5234236A	R16A-STATE-05A5DFC2F2C94D5A3293F6BB	05a5dfc2f2c94d5a3293f6bb98082df2d5f33fef95390fc19d580df19412121c	9642c1f06ca76d0aa1f4f37ba343afb4a45ab06c4e9de9ac627906ebd2c4b0c9	3	"[{""action"":""FOCUS_NODE"",""target_id"":""TRV:303eafd7c2afb63e99e140c4ba2abd1de5f78f9e8ebbb3040b4531b6df568639""},{""action"":""EXPAND_NODE"",""target_id"":""TRV:83a2bff84b1d599d9eed884a09666501c96224a0b3b7457699ef0be145e76e73""},{""action"":""EXPAND_NODE"",""target_id"":""TRV:c82d3d4865e41e2a263ff0427c4df2b8e3e43a85c835404d033d764468b3ba55""}]"	2	2	0	0
R16A-WORKFLOW-78B674D1A2FAD02C24298F8E	R16A-PCOMP-11517573CD39B2D5E696	R16A-ENTRY-111DBBEB2F71DFDD32FF	R16A-SEED-5F5C4225215E4A9625C5	R16A-STATE-85AE2A70656D76CC48496B96	R16A-STATE-E7DC9310CB318ED4230954C1	e7dc9310cb318ed4230954c169103709e6a07176cffef7634c5467e10bd92853	35ae60ebe87bb3762a855b2153b09472531ffd9ec195f0ca5a0537a276ad696a	2	"[{""action"":""EXPAND_NODE"",""target_id"":""TRV:b1195fbfc5f343ebd84eb46acece15907e639a564f04af5d04d58c70e127a14b""},{""action"":""FOCUS_NODE"",""target_id"":""TRV:20f9f4ed48de5d0e333c767bae2d1a50022c17b7aa2d67b9a00007ee179e4a97""}]"	2	2	0	0
R16A-WORKFLOW-78C119ACA9E1CF32CDE6E346	R16A-PCOMP-2A87426053517ADA1EDB	R16A-ENTRY-BCA65C910DD7522D16E5	R16A-SEED-E670085428E1EE1A7C34	R16A-STATE-BBF71039AA364F43DDB62747	R16A-STATE-838DD6245F69A8D941F7729D	838dd6245f69a8d941f7729d74f45b77ed4006fb8f1b6a92caa64440f7ef8c94	6893bb8c7b413553a8fe1a7e691e779b060c1d0c42e24ae7f93650af5a5bb096	1	"[{""action"":""EXPAND_NODE"",""target_id"":""TRV:276446ba01e3aa387c83b06f54fccc5ac65bdc6099157a2a828716eac9c6fd4d""}]"	2	2	0	0
