pair_id	vocabulary_id_a	vocabulary_id_b	label_a	label_b	canonical_pair_key	final_status	active	round14_assessment_id	method_version	association_strength	evidence_confidence	evidence_status	d1	d2	d3	d4	d5	d6	d7	cooccurrence_only	hard_negative	historical_scope	context_scope	qualification	decision_reason	accepted_evidence_refs	external_query_id	external_result_count	external_accepted_source_ids	external_rejected_source_ids	database_text_cooccurrence_used	database_metadata_relation_inferred	typed_relation_emitted	causal_relation_emitted	directional_relation_emitted
R16A-PAIR:7536b707e30c6b5bf43a09c3fde1a85fee376fc8b3f93235a5fc12659ed53b2b	TRV:ad8c6f6e417a6d2db992c155701ed13494624142922d58eda2e4ad0fa4672fa8	TRV:c82d3d4865e41e2a263ff0427c4df2b8e3e43a85c835404d033d764468b3ba55	consumption	propaganda	TRV:ad8c6f6e417a6d2db992c155701ed13494624142922d58eda2e4ad0fa4672fa8|TRV:c82d3d4865e41e2a263ff0427c4df2b8e3e43a85c835404d033d764468b3ba55	INACTIVE_INSUFFICIENT_EVIDENCE	false		trace-generic-association-rubric-v1-round16a-census-clarification-v2	NONE	NONE	NONE	0	0	0	0	0	0	0	false	false	UNESTABLISHED	UNESTABLISHED	No qualifying association evidence was found under the documented protocol; this is not a claim that no historical relationship exists.	Frozen evidence registries contain no qualifying locator-bearing association evidence, and Crossref discovery metadata was not treated as source text.	[]	R16A-CROSSREF-QUERY:c74f77893f6c28f666541965e308842f3170df22daedf1f9a42837bad3225c28	5	[]	"[""CROSSREF:DOI:10.5040/9781474293761.0186"",""CROSSREF:DOI:10.1093/jdh/16.3.260"",""CROSSREF:DOI:10.37862/aaeportal.00152.009"",""CROSSREF:DOI:10.4324/9780203133194-14"",""CROSSREF:DOI:10.1093/jdh/epp041""]"	false	false	false	false	false
R16A-PAIR:753a3d7a1c4880fed1042f8da1643c7e8a01927c7f299e693090e45975136bc8	TRV:c76c09a3f32430db9b00d1c47eaf288d54331355f666dfcb11e4f4ef3a965212	TRV:d27a4a1080657098835b014b8f47529c5be746cb60b043fb2400fec1a6948185	cultural transfer	advertising	TRV:c76c09a3f32430db9b00d1c47eaf288d54331355f666dfcb11e4f4ef3a965212|TRV:d27a4a1080657098835b014b8f47529c5be746cb60b043fb2400fec1a6948185	INACTIVE_INSUFFICIENT_EVIDENCE	false		trace-generic-association-rubric-v1-round16a-census-clarification-v2	NONE	NONE	NONE	0	0	0	0	0	0	0	false	false	UNESTABLISHED	UNESTABLISHED	No qualifying association evidence was found under the documented protocol; this is not a claim that no historical relationship exists.	Frozen evidence registries contain no qualifying locator-bearing association evidence, and Crossref discovery metadata was not treated as source text.	[]	R16A-CROSSREF-QUERY:739b39421e7c476df042af2c5477c99e13a36049e00717b0c92d1a22250e4ccd	5	[]	"[""CROSSREF:DOI:10.5040/9781350133532.ch-058"",""CROSSREF:DOI:10.18848/2325-1581/cgp/a176"",""CROSSREF:DOI:10.1093/jdh/epaa034"",""CROSSREF:DOI:10.1093/jdh/epz026"",""CROSSREF:DOI:10.5151/despro-icdhs2014-0035""]"	false	false	false	false	false
R16A-PAIR:75976d0c563863bef91cb51443596cc3854ebd1865207758ef421004c83f5a5c	TRV:48047b49b975ee8880742ea2544b30e8965f1675df787e9d832f8e0c2db87630	TRV:9e44dae2c5ca8dc916878b28f5ec3720e42ea22d2add139759780727e6f487ce	typography	mediation	TRV:48047b49b975ee8880742ea2544b30e8965f1675df787e9d832f8e0c2db87630|TRV:9e44dae2c5ca8dc916878b28f5ec3720e42ea22d2add139759780727e6f487ce	INACTIVE_INSUFFICIENT_EVIDENCE	false		trace-generic-association-rubric-v1-round16a-census-clarification-v2	NONE	NONE	NONE	0	0	0	0	0	0	0	false	false	UNESTABLISHED	UNESTABLISHED	No qualifying association evidence was found under the documented protocol; this is not a claim that no historical relationship exists.	Frozen evidence registries contain no qualifying locator-bearing association evidence, and Crossref discovery metadata was not treated as source text.	[]	R16A-CROSSREF-QUERY:ad1e1c7f14263c9634b861caa25846dd52bcb2a06a7fe1366e6edc8e39bdf481	5	[]	"[""CROSSREF:DOI:10.1093/jdh/epq032"",""CROSSREF:DOI:10.4324/9780240824703-7"",""CROSSREF:DOI:10.53788/swbe0100"",""CROSSREF:DOI:10.1201/9780429021251-10"",""CROSSREF:DOI:10.5040/9781350075054.ch-003""]"	false	false	false	false	false
R16A-PAIR:76211b0df21c40f4ca25724ed0d0c64cc85faa6ebba9d3bd3d44eee5e4b95a19	TRV:12c360cc0c3231a45d5841e63ee7f3377be76ee0fa28c3f4dda803186cbbc829	TRV:9e44dae2c5ca8dc916878b28f5ec3720e42ea22d2add139759780727e6f487ce	consumer culture	mediation	TRV:12c360cc0c3231a45d5841e63ee7f3377be76ee0fa28c3f4dda803186cbbc829|TRV:9e44dae2c5ca8dc916878b28f5ec3720e42ea22d2add139759780727e6f487ce	INACTIVE_INSUFFICIENT_EVIDENCE	false		trace-generic-association-rubric-v1-round16a-census-clarification-v2	NONE	NONE	NONE	0	0	0	0	0	0	0	false	false	UNESTABLISHED	UNESTABLISHED	No qualifying association evidence was found under the documented protocol; this is not a claim that no historical relationship exists.	Frozen evidence registries contain no qualifying locator-bearing association evidence, and Crossref discovery metadata was not treated as source text.	[]	R16A-CROSSREF-QUERY:ba73779d91653b17f4c228a913024a8bdedeb074a630924f27056517d87b7b90	5	[]	"[""CROSSREF:DOI:10.1093/jdh/16.3.260"",""CROSSREF:DOI:10.1177/146954050200200206"",""CROSSREF:DOI:10.2752/175470709787375724"",""CROSSREF:DOI:10.1080/17547075.2024.2426877"",""CROSSREF:DOI:10.1080/17547075.2019.1651119""]"	false	false	false	false	false
R16A-PAIR:7762da04d389d18d563fd7af194846b805e04632b6679fa0479f10ec3e0fc28f	TRV:83a2bff84b1d599d9eed884a09666501c96224a0b3b7457699ef0be145e76e73	TRV:fd793986cd6d45968d3c7103e778813542e6a9979a85e9cf512450307c9f7342	exhibition	rejection	TRV:83a2bff84b1d599d9eed884a09666501c96224a0b3b7457699ef0be145e76e73|TRV:fd793986cd6d45968d3c7103e778813542e6a9979a85e9cf512450307c9f7342	INACTIVE_INSUFFICIENT_EVIDENCE	false		trace-generic-association-rubric-v1-round16a-census-clarification-v2	NONE	NONE	NONE	0	0	0	0	0	0	0	false	false	UNESTABLISHED	UNESTABLISHED	No qualifying association evidence was found under the documented protocol; this is not a claim that no historical relationship exists.	Frozen evidence registries contain no qualifying locator-bearing association evidence, and Crossref discovery metadata was not treated as source text.	[]	R16A-CROSSREF-QUERY:fb552869e48674a67e69648d86b17eccfa524034c12d42f82f6535e5d80ede6d	5	[]	"[""CROSSREF:DOI:10.5040/9781474299404.ch-02"",""CROSSREF:DOI:10.4324/9780429435935-1"",""CROSSREF:DOI:10.32739/uha.id.43855"",""CROSSREF:DOI:10.1093/jdh/16.3.260"",""CROSSREF:DOI:10.37862/aaeportal.00152.009""]"	false	false	false	false	false
R16A-PAIR:77d7512d6d110c40570c411fa25b425da21c84ecdbf696a806b66be4d57a6d86	TRV:20f9f4ed48de5d0e333c767bae2d1a50022c17b7aa2d67b9a00007ee179e4a97	TRV:355543f790a3b210ecf36c82a2738896d9574c17e963a63633febac1f2386737	design education	craft	TRV:20f9f4ed48de5d0e333c767bae2d1a50022c17b7aa2d67b9a00007ee179e4a97|TRV:355543f790a3b210ecf36c82a2738896d9574c17e963a63633febac1f2386737	INACTIVE_INSUFFICIENT_EVIDENCE	false		trace-generic-association-rubric-v1-round16a-census-clarification-v2	NONE	NONE	NONE	0	0	0	0	0	0	0	false	false	UNESTABLISHED	UNESTABLISHED	No qualifying association evidence was found under the documented protocol; this is not a claim that no historical relationship exists.	Frozen evidence registries contain no qualifying locator-bearing association evidence, and Crossref discovery metadata was not treated as source text.	[]	R16A-CROSSREF-QUERY:0e3ff5d2e20e761ac2833fc7a20605e1da7f017218a671563b82c8721dba4e4f	5	[]	"[""CROSSREF:DOI:10.26887/educraf.v1i1.2197"",""CROSSREF:DOI:10.1093/jdh/16.3.260"",""CROSSREF:DOI:10.2307/j.ctt18mvngc.7"",""CROSSREF:DOI:10.1111/jade.12013"",""CROSSREF:DOI:10.4324/9780203133194-14""]"	false	false	false	false	false
R16A-PAIR:792522727720368e28159e9534b876a052445bdcabb8f167d2975c2cf4f6dba1	TRV:177025b0eec6e5e441b7f637224e31440c6cc60afd1d06ced1ad993d4ac8988c	TRV:fd793986cd6d45968d3c7103e778813542e6a9979a85e9cf512450307c9f7342	supply chain	rejection	TRV:177025b0eec6e5e441b7f637224e31440c6cc60afd1d06ced1ad993d4ac8988c|TRV:fd793986cd6d45968d3c7103e778813542e6a9979a85e9cf512450307c9f7342	INACTIVE_INSUFFICIENT_EVIDENCE	false		trace-generic-association-rubric-v1-round16a-census-clarification-v2	NONE	NONE	NONE	0	0	0	0	0	0	0	false	false	UNESTABLISHED	UNESTABLISHED	No qualifying association evidence was found under the documented protocol; this is not a claim that no historical relationship exists.	Frozen evidence registries contain no qualifying locator-bearing association evidence, and Crossref discovery metadata was not treated as source text.	[]	R16A-CROSSREF-QUERY:47a6521d60b436f5519a2af75d62a9341583e7889f6be9a5ce030e48d29293e1	5	[]	"[""CROSSREF:DOI:10.1093/jdh/16.3.260"",""CROSSREF:DOI:10.1002/9781394343058.fmatter"",""CROSSREF:DOI:10.37862/aaeportal.00152.009"",""CROSSREF:DOI:10.4324/9780203133194-14"",""CROSSREF:DOI:10.4018/ijisscm.345396""]"	false	false	false	false	false
R16A-PAIR:79e82ab47bf720b0e12c9fb4e5c158facadae89666eed2370ee8dc02aabf69d6	TRV:177025b0eec6e5e441b7f637224e31440c6cc60afd1d06ced1ad993d4ac8988c	TRV:b1195fbfc5f343ebd84eb46acece15907e639a564f04af5d04d58c70e127a14b	supply chain	professionalization	TRV:177025b0eec6e5e441b7f637224e31440c6cc60afd1d06ced1ad993d4ac8988c|TRV:b1195fbfc5f343ebd84eb46acece15907e639a564f04af5d04d58c70e127a14b	INACTIVE_INSUFFICIENT_EVIDENCE	false		trace-generic-association-rubric-v1-round16a-census-clarification-v2	NONE	NONE	NONE	0	0	0	0	0	0	0	false	false	UNESTABLISHED	UNESTABLISHED	No qualifying association evidence was found under the documented protocol; this is not a claim that no historical relationship exists.	Frozen evidence registries contain no qualifying locator-bearing association evidence, and Crossref discovery metadata was not treated as source text.	[]	R16A-CROSSREF-QUERY:ddd21167701883ca4da09854841b9a1c6b643df2804901249ccff89274b0ab90	5	[]	"[""CROSSREF:DOI:10.37862/aaeportal.00152.007"",""CROSSREF:DOI:10.1093/jdh/16.3.260"",""CROSSREF:DOI:10.1002/9781394343058.fmatter"",""CROSSREF:DOI:10.37862/aaeportal.00152.009"",""CROSSREF:DOI:10.4324/9780203133194-14""]"	false	false	false	false	false
R16A-PAIR:7a4d2398299bd38c29f3501e6e5ce7f54740225f57829bd87df9e4ad746711b1	TRV:177025b0eec6e5e441b7f637224e31440c6cc60afd1d06ced1ad993d4ac8988c	TRV:e581bd8a1b6363a295216bc7c9f8d958e26ef7406beab6becbf90ff8e2680bd5	supply chain	canonization	TRV:177025b0eec6e5e441b7f637224e31440c6cc60afd1d06ced1ad993d4ac8988c|TRV:e581bd8a1b6363a295216bc7c9f8d958e26ef7406beab6becbf90ff8e2680bd5	INACTIVE_INSUFFICIENT_EVIDENCE	false		trace-generic-association-rubric-v1-round16a-census-clarification-v2	NONE	NONE	NONE	0	0	0	0	0	0	0	false	false	UNESTABLISHED	UNESTABLISHED	No qualifying association evidence was found under the documented protocol; this is not a claim that no historical relationship exists.	Frozen evidence registries contain no qualifying locator-bearing association evidence, and Crossref discovery metadata was not treated as source text.	[]	R16A-CROSSREF-QUERY:1437e04ae5e79aaef18a67220ce444cf992c1e7da15434583e70b4d31d19a79b	5	[]	"[""CROSSREF:DOI:10.1093/jdh/16.3.260"",""CROSSREF:DOI:10.1002/9781394343058.fmatter"",""CROSSREF:DOI:10.37862/aaeportal.00152.009"",""CROSSREF:DOI:10.4324/9780203133194-14"",""CROSSREF:DOI:10.4018/ijisscm.345396""]"	false	false	false	false	false
R16A-PAIR:7a4f081702e3e80efe57e7bcd0a0ea46330065f527fe2aba434bcaf394812a30	TRV:303eafd7c2afb63e99e140c4ba2abd1de5f78f9e8ebbb3040b4531b6df568639	TRV:5660ce124250ffd0ecbcf64a7359315bd26afdb0d89c559c03a491cc2138e4ed	design diplomacy	cultural negotiation	TRV:303eafd7c2afb63e99e140c4ba2abd1de5f78f9e8ebbb3040b4531b6df568639|TRV:5660ce124250ffd0ecbcf64a7359315bd26afdb0d89c559c03a491cc2138e4ed	INACTIVE_INSUFFICIENT_EVIDENCE	false		trace-generic-association-rubric-v1-round16a-census-clarification-v2	NONE	NONE	NONE	0	0	0	0	0	0	0	false	false	UNESTABLISHED	UNESTABLISHED	No qualifying association evidence was found under the documented protocol; this is not a claim that no historical relationship exists.	Frozen evidence registries contain no qualifying locator-bearing association evidence, and Crossref discovery metadata was not treated as source text.	[]	R16A-CROSSREF-QUERY:299ecfb7530c171e68280b0311ff6bf0da1ba5dd0da796c57d2da5b5c90ddb87	5	[]	"[""CROSSREF:DOI:10.1093/jdh/16.3.260"",""CROSSREF:DOI:10.1093/jdh/epaa034"",""CROSSREF:DOI:10.4324/9780203133194-14"",""CROSSREF:DOI:10.37862/aaeportal.00152.009"",""CROSSREF:DOI:10.1093/jdh/epp041""]"	false	false	false	false	false
R16A-PAIR:7a59ff62b06ca5b4f296dde7224aa0869e725db70750c14964d541cdaf0e196e	TRV:e581bd8a1b6363a295216bc7c9f8d958e26ef7406beab6becbf90ff8e2680bd5	TRV:fd793986cd6d45968d3c7103e778813542e6a9979a85e9cf512450307c9f7342	canonization	rejection	TRV:e581bd8a1b6363a295216bc7c9f8d958e26ef7406beab6becbf90ff8e2680bd5|TRV:fd793986cd6d45968d3c7103e778813542e6a9979a85e9cf512450307c9f7342	INACTIVE_INSUFFICIENT_EVIDENCE	false		trace-generic-association-rubric-v1-round16a-census-clarification-v2	NONE	NONE	NONE	0	0	0	0	0	0	0	false	false	UNESTABLISHED	UNESTABLISHED	No qualifying association evidence was found under the documented protocol; this is not a claim that no historical relationship exists.	Frozen evidence registries contain no qualifying locator-bearing association evidence, and Crossref discovery metadata was not treated as source text.	[]	R16A-CROSSREF-QUERY:e7094475ca8939a8f72aa7e37c7e2de05787197239796e33ef65aca3404cb32b	5	[]	"[""CROSSREF:DOI:10.1093/jdh/16.3.260"",""CROSSREF:DOI:10.37862/aaeportal.00152.009"",""CROSSREF:DOI:10.4324/9780203133194-14"",""CROSSREF:DOI:10.1093/jdh/epp041"",""CROSSREF:DOI:10.21326/ksdt.2009..22.001""]"	false	false	false	false	false
R16A-PAIR:7b92238e56778f5f91fe866af9a82ba83a4fdd6883b1b8d67bc0b809ce15107c	TRV:12c360cc0c3231a45d5841e63ee7f3377be76ee0fa28c3f4dda803186cbbc829	TRV:b1195fbfc5f343ebd84eb46acece15907e639a564f04af5d04d58c70e127a14b	consumer culture	professionalization	TRV:12c360cc0c3231a45d5841e63ee7f3377be76ee0fa28c3f4dda803186cbbc829|TRV:b1195fbfc5f343ebd84eb46acece15907e639a564f04af5d04d58c70e127a14b	INACTIVE_INSUFFICIENT_EVIDENCE	false		trace-generic-association-rubric-v1-round16a-census-clarification-v2	NONE	NONE	NONE	0	0	0	0	0	0	0	false	false	UNESTABLISHED	UNESTABLISHED	No qualifying association evidence was found under the documented protocol; this is not a claim that no historical relationship exists.	Frozen evidence registries contain no qualifying locator-bearing association evidence, and Crossref discovery metadata was not treated as source text.	[]	R16A-CROSSREF-QUERY:4abd4ec8f8fe49234c6dd12824f7b3b7f9f96f20b798874aea79348eb544bcef	5	[]	"[""CROSSREF:DOI:10.1093/jdh/16.3.260"",""CROSSREF:DOI:10.1177/146954050200200206"",""CROSSREF:DOI:10.37862/aaeportal.00152.007"",""CROSSREF:DOI:10.2752/175470709787375724"",""CROSSREF:DOI:10.1080/17547075.2024.2426877""]"	false	false	false	false	false
R16A-PAIR:7c4b8f6ca069c509c134fcebcaec646437279d883a14df3edee207da59558699	TRV:177025b0eec6e5e441b7f637224e31440c6cc60afd1d06ced1ad993d4ac8988c	TRV:c76c09a3f32430db9b00d1c47eaf288d54331355f666dfcb11e4f4ef3a965212	supply chain	cultural transfer	TRV:177025b0eec6e5e441b7f637224e31440c6cc60afd1d06ced1ad993d4ac8988c|TRV:c76c09a3f32430db9b00d1c47eaf288d54331355f666dfcb11e4f4ef3a965212	INACTIVE_INSUFFICIENT_EVIDENCE	false		trace-generic-association-rubric-v1-round16a-census-clarification-v2	NONE	NONE	NONE	0	0	0	0	0	0	0	false	false	UNESTABLISHED	UNESTABLISHED	No qualifying association evidence was found under the documented protocol; this is not a claim that no historical relationship exists.	Frozen evidence registries contain no qualifying locator-bearing association evidence, and Crossref discovery metadata was not treated as source text.	[]	R16A-CROSSREF-QUERY:6b50cc87ff1eb069299b3bba9c82470acf0ac758793aa55bb2cb3884b8884dce	5	[]	"[""CROSSREF:DOI:10.1093/jdh/epaa034"",""CROSSREF:DOI:10.1093/jdh/16.3.260"",""CROSSREF:DOI:10.1002/9781394343058.fmatter"",""CROSSREF:DOI:10.37862/aaeportal.00152.009"",""CROSSREF:DOI:10.4324/9780203133194-14""]"	false	false	false	false	false
R16A-PAIR:7c6e39100a3d052acb99755557a5077ede2f31db33c49368740948f534d9cb16	TRV:b1195fbfc5f343ebd84eb46acece15907e639a564f04af5d04d58c70e127a14b	TRV:f921321aaedb0bb53398796772f843dc4a5963edfba778ee3a6bd9f592e21795	professionalization	imitation	TRV:b1195fbfc5f343ebd84eb46acece15907e639a564f04af5d04d58c70e127a14b|TRV:f921321aaedb0bb53398796772f843dc4a5963edfba778ee3a6bd9f592e21795	INACTIVE_INSUFFICIENT_EVIDENCE	false		trace-generic-association-rubric-v1-round16a-census-clarification-v2	NONE	NONE	NONE	0	0	0	0	0	0	0	false	false	UNESTABLISHED	UNESTABLISHED	No qualifying association evidence was found under the documented protocol; this is not a claim that no historical relationship exists.	Frozen evidence registries contain no qualifying locator-bearing association evidence, and Crossref discovery metadata was not treated as source text.	[]	R16A-CROSSREF-QUERY:d9693e0bf0b3bf5c8a28b1344f706ad69912a1b90efa42a5e2ba211752e423f2	5	[]	"[""CROSSREF:DOI:10.37862/aaeportal.00152.007"",""CROSSREF:DOI:10.1093/jdh/16.3.260"",""CROSSREF:DOI:10.37862/aaeportal.00152.009"",""CROSSREF:DOI:10.4324/9780203133194-14"",""CROSSREF:DOI:10.1093/jdh/epn007""]"	false	false	false	false	false
R16A-PAIR:7c9d651ab0a98e09150e4c76640ba326cb863ff607956e58952da2e710334c6a	TRV:ab8e18ef4ebebeddc0b3152ce9c9006e14fc05242e3fc9ce32246ea6a9543074	TRV:b1195fbfc5f343ebd84eb46acece15907e639a564f04af5d04d58c70e127a14b	production	professionalization	TRV:ab8e18ef4ebebeddc0b3152ce9c9006e14fc05242e3fc9ce32246ea6a9543074|TRV:b1195fbfc5f343ebd84eb46acece15907e639a564f04af5d04d58c70e127a14b	INACTIVE_INSUFFICIENT_EVIDENCE	false		trace-generic-association-rubric-v1-round16a-census-clarification-v2	NONE	NONE	NONE	0	0	0	0	0	0	0	false	false	UNESTABLISHED	UNESTABLISHED	No qualifying association evidence was found under the documented protocol; this is not a claim that no historical relationship exists.	Frozen evidence registries contain no qualifying locator-bearing association evidence, and Crossref discovery metadata was not treated as source text.	[]	R16A-CROSSREF-QUERY:2c828fe55c3de9706fe9737083d127ecd2424f28182aba28c6cf9a326db18ae3	5	[]	"[""CROSSREF:DOI:10.37862/aaeportal.00152.007"",""CROSSREF:DOI:10.59236/emro.v20i8a7101"",""CROSSREF:DOI:10.1093/jdh/16.3.260"",""CROSSREF:DOI:10.37862/aaeportal.00152.009"",""CROSSREF:DOI:10.1093/jdh/13.1.23""]"	false	false	false	false	false
R16A-PAIR:7cf6e970f812b4a4bb2980fa59015f62bd12663be74cabb4fd0f00f1cc5efd22	TRV:355543f790a3b210ecf36c82a2738896d9574c17e963a63633febac1f2386737	TRV:ab8e18ef4ebebeddc0b3152ce9c9006e14fc05242e3fc9ce32246ea6a9543074	craft	production	TRV:355543f790a3b210ecf36c82a2738896d9574c17e963a63633febac1f2386737|TRV:ab8e18ef4ebebeddc0b3152ce9c9006e14fc05242e3fc9ce32246ea6a9543074	INACTIVE_INSUFFICIENT_EVIDENCE	false		trace-generic-association-rubric-v1-round16a-census-clarification-v2	NONE	NONE	NONE	0	0	0	0	0	0	0	false	false	UNESTABLISHED	UNESTABLISHED	No qualifying association evidence was found under the documented protocol; this is not a claim that no historical relationship exists.	Frozen evidence registries contain no qualifying locator-bearing association evidence, and Crossref discovery metadata was not treated as source text.	[]	R16A-CROSSREF-QUERY:3dcc976465de20a871fd00311f44cc5af47f5ba1179baf6b40f54ee6f6fbce12	5	[]	"[""CROSSREF:DOI:10.59236/emro.v20i8a7101"",""CROSSREF:DOI:10.1093/jdh/16.3.260"",""CROSSREF:DOI:10.2307/j.ctt18mvngc.7"",""CROSSREF:DOI:10.37862/aaeportal.00152.009"",""CROSSREF:DOI:10.1093/jdh/13.1.23""]"	false	false	false	false	false
R16A-PAIR:7da7dfea11e8b1ff8c1bba0bc5d5f6352b22873f31f55de5bb9a6428ec83c6ad	TRV:48047b49b975ee8880742ea2544b30e8965f1675df787e9d832f8e0c2db87630	TRV:68bf0109c6f8a87bfa96d1ecd9503326ba35cf4a6086988a1d2c8a20fbef00d1	typography	education	TRV:48047b49b975ee8880742ea2544b30e8965f1675df787e9d832f8e0c2db87630|TRV:68bf0109c6f8a87bfa96d1ecd9503326ba35cf4a6086988a1d2c8a20fbef00d1	INACTIVE_INSUFFICIENT_EVIDENCE	false		trace-generic-association-rubric-v1-round16a-census-clarification-v2	NONE	NONE	NONE	0	0	0	0	0	0	0	false	false	UNESTABLISHED	UNESTABLISHED	No qualifying association evidence was found under the documented protocol; this is not a claim that no historical relationship exists.	Frozen evidence registries contain no qualifying locator-bearing association evidence, and Crossref discovery metadata was not treated as source text.	[]	R16A-CROSSREF-QUERY:cfd6f81100be99773e5bd06ece466df9feaff947aeef61a458ae1c2753a9b996	5	[]	"[""CROSSREF:DOI:10.1093/jdh/epq032"",""CROSSREF:DOI:10.4324/9780240824703-7"",""CROSSREF:DOI:10.53788/swbe0100"",""CROSSREF:DOI:10.1201/9780429021251-10"",""CROSSREF:DOI:10.5040/9781350075054.ch-003""]"	false	false	false	false	false
R16A-PAIR:7ebd53103267c86315e34529330e894e3589ddd68f05b5174fab38a43b986f3c	TRV:177025b0eec6e5e441b7f637224e31440c6cc60afd1d06ced1ad993d4ac8988c	TRV:ab8e18ef4ebebeddc0b3152ce9c9006e14fc05242e3fc9ce32246ea6a9543074	supply chain	production	TRV:177025b0eec6e5e441b7f637224e31440c6cc60afd1d06ced1ad993d4ac8988c|TRV:ab8e18ef4ebebeddc0b3152ce9c9006e14fc05242e3fc9ce32246ea6a9543074	INACTIVE_INSUFFICIENT_EVIDENCE	false		trace-generic-association-rubric-v1-round16a-census-clarification-v2	NONE	NONE	NONE	0	0	0	0	0	0	0	false	false	UNESTABLISHED	UNESTABLISHED	No qualifying association evidence was found under the documented protocol; this is not a claim that no historical relationship exists.	Frozen evidence registries contain no qualifying locator-bearing association evidence, and Crossref discovery metadata was not treated as source text.	[]	R16A-CROSSREF-QUERY:fa36fe4a71a309faf1e42d626a5be312fe6577992e5daf836e6a506cb1749af1	5	[]	"[""CROSSREF:DOI:10.31274/etd-180810-3526"",""CROSSREF:DOI:10.1021/acs.iecr.1c01847.s001"",""CROSSREF:DOI:10.59236/emro.v20i8a7101"",""CROSSREF:DOI:10.1093/jdh/16.3.260"",""CROSSREF:DOI:10.1002/9781394343058.fmatter""]"	false	false	false	false	false
R16A-PAIR:7eca7d97f5a18f9212fd9ccad29b93d24d63826d3508d61788d240b0c9b66ada	TRV:12c360cc0c3231a45d5841e63ee7f3377be76ee0fa28c3f4dda803186cbbc829	TRV:48047b49b975ee8880742ea2544b30e8965f1675df787e9d832f8e0c2db87630	consumer culture	typography	TRV:12c360cc0c3231a45d5841e63ee7f3377be76ee0fa28c3f4dda803186cbbc829|TRV:48047b49b975ee8880742ea2544b30e8965f1675df787e9d832f8e0c2db87630	INACTIVE_INSUFFICIENT_EVIDENCE	false		trace-generic-association-rubric-v1-round16a-census-clarification-v2	NONE	NONE	NONE	0	0	0	0	0	0	0	false	false	UNESTABLISHED	UNESTABLISHED	No qualifying association evidence was found under the documented protocol; this is not a claim that no historical relationship exists.	Frozen evidence registries contain no qualifying locator-bearing association evidence, and Crossref discovery metadata was not treated as source text.	[]	R16A-CROSSREF-QUERY:769e55c881509e48cb213d7342308d72a57941dc80f469671201f8e045df361b	5	[]	"[""CROSSREF:DOI:10.47761/494a02f6.372ba189"",""CROSSREF:DOI:10.1093/jdh/epq032"",""CROSSREF:DOI:10.4324/9780240824703-7"",""CROSSREF:DOI:10.53788/swbe0100"",""CROSSREF:DOI:10.1093/jdh/16.3.260""]"	false	false	false	false	false
R16A-PAIR:7f192bd003d1c03224dfc1d03c9fbfadcbce7ca926ff49a04b29f924a932ae65	TRV:5660ce124250ffd0ecbcf64a7359315bd26afdb0d89c559c03a491cc2138e4ed	TRV:f921321aaedb0bb53398796772f843dc4a5963edfba778ee3a6bd9f592e21795	cultural negotiation	imitation	TRV:5660ce124250ffd0ecbcf64a7359315bd26afdb0d89c559c03a491cc2138e4ed|TRV:f921321aaedb0bb53398796772f843dc4a5963edfba778ee3a6bd9f592e21795	INACTIVE_INSUFFICIENT_EVIDENCE	false		trace-generic-association-rubric-v1-round16a-census-clarification-v2	NONE	NONE	NONE	0	0	0	0	0	0	0	false	false	UNESTABLISHED	UNESTABLISHED	No qualifying association evidence was found under the documented protocol; this is not a claim that no historical relationship exists.	Frozen evidence registries contain no qualifying locator-bearing association evidence, and Crossref discovery metadata was not treated as source text.	[]	R16A-CROSSREF-QUERY:120b3d9f07a9803c542fe4bdaad8c9774e1d3a68f79131e8b0bbcc66fe4addad	5	[]	"[""CROSSREF:DOI:10.1093/jdh/epaa034"",""CROSSREF:DOI:10.1093/jdh/16.3.260"",""CROSSREF:DOI:10.37862/aaeportal.00152.009"",""CROSSREF:DOI:10.4324/9780203133194-14"",""CROSSREF:DOI:10.5040/9781474293808.0005""]"	false	false	false	false	false
R16A-PAIR:7f28f2a8fb5488929a28fed2a910f651133eb8c89389c1e8b7747a6d0fbf8379	TRV:a7835c05c37c3352068d6c2aff509f141e085c6bc072303d3e6676035dc483d4	TRV:f921321aaedb0bb53398796772f843dc4a5963edfba778ee3a6bd9f592e21795	cultural transformation	imitation	TRV:a7835c05c37c3352068d6c2aff509f141e085c6bc072303d3e6676035dc483d4|TRV:f921321aaedb0bb53398796772f843dc4a5963edfba778ee3a6bd9f592e21795	INACTIVE_HARD_NEGATIVE	false	R14-ASSOC-035	trace-generic-association-rubric-v1-round16a-census-clarification-v2	WEAK	LOW	INSUFFICIENT	0	1	1	1	0	0	0	false	true	No shared bounded historical case in the supplied evidence	Generic change language without shared actors, place, or source discussion	Separate studies attest the terms only.	The skip-one control has no evidence-grounded contextual bridge.	"[""R14-EVID-035-01"",""R14-EVID-035-02""]"	R16A-CROSSREF-QUERY:08d64cf364bdaa688ceabfd47597c2b3ba022c769d795b50ac4e76b109b82a6d	5	[]	"[""CROSSREF:DOI:10.1093/jdh/epaa034"",""CROSSREF:DOI:10.1093/jdh/16.3.260"",""CROSSREF:DOI:10.37862/aaeportal.00152.009"",""CROSSREF:DOI:10.4324/9780203133194-14"",""CROSSREF:DOI:10.5151/despro-icdhs2014-0132""]"	false	false	false	false	false
