selection_rank	source_ordinal	archive_object_id	source_record_id	research_disposition	tier_class	visual_present	folder_count	folder_quantile	literal_count	literal_quantile	rights_state	source_sha256	source_bucket	selection_priority_sha256
161	12714	9047bf02-e938-5287-b947-9fc199d5f171	8f8958be-cf7d-5346-aaaa-55eaa1761225	eligible	source_verified	true	3	4	226	3	source_viewer_candidate	769462c4f46dd6ed56e8680c5358c9ed627ef1589500c8b818a57c71e1e3e68c	4	01b0861c705ce980e76710a6004a03bd61c4389f9298b2087e46c343551708b1
162	6763	3055eb07-1394-5bed-a1b1-b09b01e62830	fd791f79-9666-541a-9a95-5b890a65c80a	eligible	source_verified	true	3	4	225	3	source_viewer_candidate	884d0bba04f878989279721c4cbc99d2a6cfa510ff2e5466f6f75b4cc6ef287f	5	0078f0465b5b1d1ad146a9c357a0d04ac0ce561cbac6280adfc08a7a12e6cd40
163	4574	1ed11938-59e3-56f3-abcf-019535a41940	17806a1f-f2b4-5737-9fa4-d6783c3b1cbf	eligible	source_verified	true	3	4	226	3	source_viewer_candidate	a8e60ead06dd30adb0e988b8d5809afe5c86d183e94227a497d00914e7030e8a	6	022db854cd03c9aa667064ec970b7ae9f9de7c3a5806ea397e2f7eb00d1d1fc9
164	7226	507e1173-29da-58a5-b41f-c93141f67dd9	b9b8e7ba-4774-5b9e-901e-820aafd15aeb	eligible	source_verified	true	3	4	228	3	source_viewer_candidate	a1a791cb7cd269685c534e2cf479e1865a585772b0b5126ee4abf4dc87dfd72b	7	08afdfaff345525057136955fcee3fb19576e260f373af0bd1ae9bb9cef892e9
165	795	ae4cc3bf-4fd2-5ffc-904c-0215f9b9e597	4199a2f3-9e45-59ce-b0af-d9c99d077731	eligible	source_verified	true	3	4	226	3	thumbnail_candidate	e712d1697775f728053fd9234295603b3c0993ad13a391b40ce55e87db1f141d	2	929ca53c33a3fec748c8d9be817dd6c604770d1cf9c813959a4ffe22c3acbc7b
166	2117	2809392d-00f2-5d68-843b-7ee6f5b74fa7	78b9760d-d0cd-5945-8779-edf1d010c4be	eligible	source_verified	true	3	4	235	4	open_candidate	e712d1697775f728053fd9234295603b3c0993ad13a391b40ce55e87db1f141d	2	3db680732ef621c471057c6c7ee991ab72ada933b74ad0df6d1fb2db64590b79
167	2444	9f61d702-f143-5800-b9e9-37f38d029bec	7023ca9a-4e9d-5c16-9c69-270117e8fc2f	eligible	source_verified	true	4	4	232	4	source_viewer_candidate	3a184875d2c874dd4aee0b7438fee6f2555dab63754d5cdf12b52e527f35de9f	0	57353a5af7b24fca7ef4f83e5f8669124d37d849f0d7849f561612ec98d8f25f
168	15536	78de2fe5-6f25-550a-baa3-e805ab857b5e	1ffaeab8-46d6-5663-b849-1d3fb7ce70e7	eligible	source_verified	true	3	4	233	4	source_viewer_candidate	5489a6970e7df484aa394c3b34d0f69fc5f4c7c88e570bc1eb2df907346da70d	1	04a19409f76f9961d1f378bce1b2a3404756243c41052ca8451ae8f6abc3190b
169	14342	558354bb-bca5-5f37-a296-da2e634d8bb7	625cfaca-cb30-59d1-88c2-cd9076937e4a	eligible	source_verified	true	3	4	230	4	source_viewer_candidate	436a336f9d82eff6e82d10cb6535c14ef535149378be9e921ff731e3a3246e0e	2	0de6cc83eeb30be0741b0de6d90288b718c062f7c6536e41be10290e2b802313
170	6180	e287e8d3-9699-5770-88bc-64891ad24c2d	8623b8b5-5c77-5791-8ad8-48247f0254f3	eligible	source_verified	true	3	4	230	4	source_viewer_candidate	884d0bba04f878989279721c4cbc99d2a6cfa510ff2e5466f6f75b4cc6ef287f	5	00968f76c1a5efbb20cf651d33525b0d36ee374c62244944b5521ccdbb92ce73
171	3755	e0680992-9fe7-5179-a493-f7e9dcf1400e	5c83989d-b6ec-516d-ade7-b77a398f1ed6	eligible	source_verified	true	3	4	236	4	thumbnail_candidate	e712d1697775f728053fd9234295603b3c0993ad13a391b40ce55e87db1f141d	2	05c7f4ddb29b799522204ea8104b721d7fda946563594d3aeffe80d891e34bfd
172	10024	6733fad4-c9b8-5088-aeb7-166bfc5dec3a	8caf3255-ade0-579d-9729-be1f5e6c46ca	held	metadata_supported	false	3	4	227	3	rights_review_required	f5281f1e38e33476d97862fba7b62ec146da28257fc88e62e86de6379f65cebf	0	3a4f5d011d477c9ca5223aeab827748eb573116ce510711be88cbfe9d0f08bbc
173	15324	a6251c3d-4a4c-5bca-aaea-5186ee207251	e639931c-7fbe-5cd3-9711-66400951b98b	held	metadata_supported	false	3	4	226	3	rights_review_required	afb9f5afa500f5cb97a845d53ed8adf94fda2e02a1a4aa6c9aad16cbc56c5f77	1	308f93fc5cbac159d618cee59824388e8652b68bb3dc693b9064f52e2317396a
174	15339	96f1e054-6385-59a9-bc96-d555deb02b4f	713e3b43-aa0f-53a7-b132-8d13baab2599	held	metadata_supported	false	3	4	226	3	rights_review_required	63ffcb6482277213040dbf949d0ee55de36f06c295fc250edbf6c607a50ba7ed	7	9cafb3bead76c687215a5c873ae0b75b73d4a632ac60e80dcc05c2337b5d6af3
175	4518	f688d3ca-f101-5b86-b573-dbb7406c2d05	b4041f7f-12ab-5a03-a7ab-54383021ac8b	held	metadata_supported	false	3	4	231	4	rights_review_required	3a184875d2c874dd4aee0b7438fee6f2555dab63754d5cdf12b52e527f35de9f	0	052f9b56fd38999aed57390537acf6c605e94c3807eb6931da2b11b70400ffeb
176	13164	c59e97b6-4fef-555f-85d3-e88a1389d694	c58dbe5e-6258-568c-80c2-75d2fcbcc29e	held	metadata_supported	false	3	4	230	4	rights_review_required	49e12693a392e800241da9038e348fc97febe142a5b181981beff74227881508	1	30b822b427a15cafd5fb9b118b1da7a6a6c288b5a709ee4722497e04306c19a0
177	22	0968b80e-1409-57f1-8e46-8703fba75c1d	c56d1c04-485a-5b49-b793-946467d6d37d	held	metadata_supported	false	3	4	230	4	rights_review_required	e712d1697775f728053fd9234295603b3c0993ad13a391b40ce55e87db1f141d	2	3484cf52120078db9f0d3550f7d36c9a1fe5db718df4ceab7e6cf17e643d31f9
178	13933	19d178ed-2d39-5ba3-983b-4ecb98927cfd	b2017b0f-f98a-516d-a093-160050275e72	held	metadata_supported	false	3	4	230	4	rights_review_required	0bdc1db99e420cd0508357a39f95b3fbca78c8e830c1d79f3d2f30d1f07549a6	4	7cb082399b47326b05506f4bab09f2d4587c526dc3bec3a16fb262c1dc3aac0c
179	13550	4072e47a-4c35-5dcd-8f79-5d812f265285	8a235c4b-6264-5941-a315-62d03a54f989	held	metadata_supported	false	3	4	230	4	rights_review_required	915d54464c35ca25edbba2aa044ee1d02fc03fb3c79e9a32014bcf37f325bcbf	5	84d1517758d67a12baec5dad62442854b7e0d3b3c7f79e5695dd45a4a73827bf
180	12570	45661677-5960-53a6-b071-c545565c9b90	903d3ae8-6e7a-5cf3-888c-fafe7658c9f1	held	metadata_supported	false	3	4	230	4	rights_review_required	3e8643e0257d447a4f35ec2b2ea1632ed9bf2737108c5820785ec4a95a818523	6	ac7ccebe7dc5ecad84519565745566730676cf9b40e0392361cf738919241592
181	15179	f215ff5c-b684-5f88-aea0-1cac3c1efa42	f96ed38b-4eb8-578e-86cc-4b5e6ec942f7	held	metadata_supported	false	3	4	230	4	rights_review_required	a3c7b69fe1ae8b530d68af245917d9d3237f725068f240de969863786bbc9355	7	159ec5c617ac2533bc216ef80a1516c636ff434e5995f04307e60f33dd35f704
182	1387	1a6a7116-ad99-579e-a38c-c56e7cae1561	babbb98f-ca47-57d8-b980-8cb28dcc4f02	held	metadata_supported	true	3	4	226	3	open_candidate	3280c3edab3ed2fc72aa2092c98de2c145777e08d0bc8c544b619332e48c7877	0	011f129156dfb7cc52b09fa23ad086085c9245a75624f5f604de22c359f16a81
183	1781	22a9a96e-ad64-5ef3-9233-9442b0d1b9de	f037524c-6bec-5385-9b39-c46439d74aec	held	metadata_supported	true	3	4	226	3	open_candidate	b5d6db725c1b8d72087639beb24c1beb8979f14b9c63ff71b406488e2566eaa7	6	0effa870a75ba6d353713c5a620d66e54ae5e0067389388b3f7acaec79776442
184	1920	d2571a65-b9f4-58bd-81ac-fdb40b0f99bc	adc76014-d1ea-5561-a2ac-0d28947106e6	held	metadata_supported	true	3	4	226	3	open_candidate	46bfc88338119efd35cf6dfb57bd7083a9a05ab824d3bd8a874ae8cf3f3f7fcd	7	22a32397683d363b49ef090d9392afee51c0738f8e4783024683e10da2c42326
185	4488	4632e1e9-5357-591a-af08-a502102344b0	d2b967ed-ed6f-5b88-aa0a-8e3f625791d9	held	metadata_supported	true	3	4	226	3	source_viewer_candidate	f5281f1e38e33476d97862fba7b62ec146da28257fc88e62e86de6379f65cebf	0	04692e9d72026a4378974f4bb5d6306920458db5b2931a1e924ea4b3f9a1fc39
186	15850	d14f7be8-95f7-5d8f-b927-6a232bc8d3e5	59c83d02-14e0-52a9-9c9b-a51cdee7db45	held	metadata_supported	true	3	4	225	3	source_viewer_candidate	afb9f5afa500f5cb97a845d53ed8adf94fda2e02a1a4aa6c9aad16cbc56c5f77	1	0112c148462c4f3f747cfa2306b8c45f5e635335a31ce6a19b06710d27cb7b7e
187	10313	ab650eb7-50cb-505f-97d9-7e97692290e5	036d2e0b-66f4-560c-aca1-d1a28bd1a5ce	held	metadata_supported	true	3	4	226	3	source_viewer_candidate	be5a5dc7f3392fceb41c8b90c27867606fbf993f112959e82f03f33587630f2e	2	20f1332849c9e47f0af2e09ec7d72aeaa8d91043d2e07e47f0f7127a4cb6b13b
188	15071	d125cd51-a999-5ac0-9614-21688e0c9da2	992e661d-05f7-5a25-91f1-18b0209b3e5b	held	metadata_supported	true	3	4	226	3	source_viewer_candidate	75844126fb72420dee1e63653bd541e97499b8c467a7382ae9a76f7f95a68e75	4	97dce9439cfe47b5e2cd82246432cfbdb6f5ca43ca89537e773c03f3a956e6a8
189	15911	59089950-a22c-59f4-b77a-9d69b612ba08	dff35753-588d-5e64-a46c-3af39e8c6d16	held	metadata_supported	true	3	4	226	3	source_viewer_candidate	a0b5fff55510cba6f95fa8025630944db5a41bf85582618f624149a45fedacf9	5	2b16fbd4c6a244b1509ce45e3dddb2b0b9f84e775007849fa4bf1b929291e2da
190	13781	f82b772a-02b3-5558-a1ea-d35166bfd97b	ab975ab2-a816-59a1-824c-268dd79cb236	held	metadata_supported	true	3	4	226	3	source_viewer_candidate	b5d6db725c1b8d72087639beb24c1beb8979f14b9c63ff71b406488e2566eaa7	6	21d19e523c3f7ea04e3a8fd805a23ee6ade63d7c6ca60441e06357528afb373c
191	8472	70639cb6-ab4a-520f-83a8-6c042c7318c5	a8865ce8-3d55-5190-b757-9bc108a83a0a	held	metadata_supported	true	3	4	226	3	source_viewer_candidate	84cf5cc09554c708787c465df238da4163a0805594a9be425cfa1ad3a24e2781	7	1f51101206ffdc94ce98562954ed5deb4e4fa56b9e34081f133a3238448d062c
192	578	6c833da9-979e-5c2c-8e47-36f23e6aab75	95c7b417-1b7b-58ec-8bd1-dc796fdb5f3f	held	metadata_supported	true	3	4	230	4	open_candidate	3280c3edab3ed2fc72aa2092c98de2c145777e08d0bc8c544b619332e48c7877	0	00c33ca91609031825bd674dd7ac2cef58eba407ab25758a6ed8dbb148127fdb
193	5720	c06f917f-31ee-51ac-81e7-951fa5ac011b	a2d81afd-761e-531e-b66c-7a9fbdaf9189	held	metadata_supported	true	3	4	243	4	open_candidate	3ad1dd9bea5bfcf3da649374ce8f188cd13d3ed29fbe9bf42161710bb58461f0	1	29915e3a126c39ec981ca40a3c4874d693c40aba65396deaa54f924cc1745d7f
194	15272	5f10c8f5-0b3c-55ae-b391-b1110f9edf9e	2c6d7dc5-70de-58bf-b122-73fc4fb00813	held	metadata_supported	true	3	4	249	4	open_candidate	47ea5a46a28fbfe12856faded1545bb8d3ee36e56341c20f25564505e8878eb3	2	0b17fa2bb74ac92be8673956c7a7ebca047017406ddb542150c5c795386ec0ed
195	3569	655f5d5a-239e-54c2-b05c-d7105a1592fd	2a02d998-c29a-51f0-9bad-006062fcf0ab	held	metadata_supported	true	3	4	249	4	open_candidate	ce13526429def2a8da1f86b30897b84df96759926fdf083ce4ec5fd430dff2c5	3	00f18c88d25236ac2f6139c13ccb6b9b2d0fd8d2b660d12ef6b398029321fd75
196	5929	d6c57657-abd3-585b-b21f-fa2d1b5b0578	dd146c68-3acc-56b0-b97e-891f8210d974	held	metadata_supported	true	3	4	249	4	open_candidate	4c94a0e3d66996169b12ff2aa671da357ecc9f331867c5ff04e2acd91f2c082b	4	012dc2225ddf3d7a51f03939b52c30b4fb37a677dbe584aeef76f5ca4d5917a6
197	15141	7a2bcc3f-eb0e-58eb-a058-5035db761353	f0ee01a5-a1f6-5c27-9504-9906287d9c0c	held	metadata_supported	true	3	4	249	4	open_candidate	586d89e5c84b4b5d17dc796498820fd3da3df1befa5193073a5c1c414307ea2f	5	0538d99944bf16bfd2beb0ab00235d5de088ad2ac03d119cc117dccf33d8fbcf
198	10297	ba3f3885-7476-5ada-b504-989dcabb27fd	353d96a0-f47f-5e0f-a932-087d8c5de3f6	held	metadata_supported	true	3	4	230	4	open_candidate	b5d6db725c1b8d72087639beb24c1beb8979f14b9c63ff71b406488e2566eaa7	6	070321f12a77210881f272ef57f2e3d8e8ca0153671a7bb5d1d569b4e0b987ee
199	13729	e7ecb0cb-5628-5103-a486-9f4610299dd6	d6e45ff0-7415-50ea-8ee4-215a7cdc87f0	held	metadata_supported	true	3	4	237	4	open_candidate	e67758697408c16f4017f6334674139c7e4a494edb5ac8f9f54a1c69fa2aec05	7	00774300fd185d9f38b5edd561e57093296c3d9ffa47476cd3e2710b082471ae
200	7982	f4a0286a-a067-5bb0-b465-4cfb87bba8e1	cff6b029-b4ed-5263-b7b1-418de18dea41	held	metadata_supported	true	3	4	230	4	source_viewer_candidate	c118a7ff442b170d7a75620d5956da2b9cfef9d789711e02679d325108f74126	0	03fad2525147f4571709ef26774ba3c947c92a981ea41def225ef960fcdc8cd9
201	4422	9dc04c5f-33c2-583a-9ca4-80d607b5e24a	81d410b3-f1f8-5d6c-ac15-996e8989f70d	held	metadata_supported	true	3	4	230	4	source_viewer_candidate	b1f1b3f5a7ab62246f5507b11f9703efae2b7bd57d6d9a5e2e332f275db798b3	1	07576cb96dbc3cf5b3a28705fbeff24c7f71f2b4d5176848e664ec03ffa6cc3c
202	9980	d75e51ac-88de-5890-99d6-523f08269ed1	bd06d225-5c3e-54ff-b89e-442013ba9024	held	metadata_supported	true	3	4	238	4	source_viewer_candidate	6912c03132757b06476cb1b89900919c72abbe8f0465fb62a4308ad281ffdd0d	2	15110501bf85d3b6f04e64555d7907bdeb3e2622fb4f261c9a79b63654e04c3c
203	14775	75cff611-5902-5dcd-bfe5-f567af8fae3b	6fc76360-8dbe-5ac4-bac8-152f925fbead	held	metadata_supported	true	3	4	230	4	source_viewer_candidate	75844126fb72420dee1e63653bd541e97499b8c467a7382ae9a76f7f95a68e75	4	bc62b1532bd74b08e358a294d46e41e7089f7c36b755d807f5881eda76c59f0d
204	7709	13775c55-92cf-5a5a-b13d-af95cc6eb195	113d1f10-bbf8-5ccf-9f76-b8066cf9ec0c	held	metadata_supported	true	3	4	230	4	source_viewer_candidate	10f50e98203c4bae4009987d0a9c7bda038c9ace8ba0d985702ecf450c9f21ae	5	00ffa450d8e47471bda561faf59f9bc6a2c14541d010c72686d253bb819d856f
205	9716	3989aef9-2dde-51bf-a596-128dcd4644ba	6101ab54-b1c8-57b9-9e35-155d8892d528	held	metadata_supported	true	4	4	230	4	source_viewer_candidate	e6ae54059480e4076c9e8aded7ed5ad7a9391c3f68c69b38839074cf3a380763	6	1efda22c3d12cc34ff1b8a67b7e8bfca0d9ee349415b63f8918973cc9d4f3a0e
206	12770	a0d44718-83e9-53e4-baf1-fa599146f9b2	b84d9bc0-acd2-5a59-bc78-0a7fadba228b	held	metadata_supported	true	3	4	232	4	source_viewer_candidate	84cf5cc09554c708787c465df238da4163a0805594a9be425cfa1ad3a24e2781	7	05ce5e09049628c455db697c34e9ab712b1a9f1deb5009eab9771046537499b3
207	4224	ac1144c8-3953-51fe-b5a0-81dcf4b9b4fa	4d840569-1b73-528c-97c4-b3c4ceaf1d97	held	metadata_supported	true	3	4	236	4	thumbnail_candidate	e712d1697775f728053fd9234295603b3c0993ad13a391b40ce55e87db1f141d	2	913ccd74d4544ad8c2d2d2b23d0aaec58713e46642ffe8da1613fbe63ebd8963
208	2648	569a25ab-8d65-5d58-a3b4-4bb5295969fa	56962969-a116-596c-abd0-7b7bfeaeb5dc	held	missing	true	3	4	216	1	open_candidate	f498d85db75decf8f507e0eb30c4ee330058dc83b98f9f041da0799cf88ac344	0	01d76c7bb38a957da56a9633842b6d8360523935b977036a6c526ee1510f2560
209	1554	4bf3487b-3f4c-5a08-8b05-bc8334b0a425	f75e32a4-94cc-5057-8e17-b4aba102bdea	held	missing	true	3	4	215	1	open_candidate	3ad1dd9bea5bfcf3da649374ce8f188cd13d3ed29fbe9bf42161710bb58461f0	1	08f5bea2b93109492fa9aba44881be37060faf821139dad3488210f608487128
210	5112	cc6f3ce9-876b-5bf5-b5f1-937374144f9c	f7f0f3bf-8a21-5928-9636-2092373eb051	held	missing	true	3	4	217	1	open_candidate	4c6a281aa85ccc5ac8ce150eb847ab3d1a334310d17b02ecf2517d555f4ecddc	2	25928f664ec57c552c88362f0630c05555ace3286460753c3afc72f7ef6dfe92
211	925	f223e6c0-d966-5a05-ad10-7d68733dd924	36e0cbfb-2381-5913-be76-f5eb5e91ed16	held	missing	true	3	4	217	1	open_candidate	ce13526429def2a8da1f86b30897b84df96759926fdf083ce4ec5fd430dff2c5	3	01403267033ec34cb9ae867eb22ffe704349330bd09f05bb1023ed11ac478380
212	12873	63161e24-5e09-5aee-b924-a9ce87ca248b	82956dab-4693-572e-8df3-f47aca8e10d6	held	missing	true	3	4	215	1	open_candidate	e5f498916cde8ab94e125ac072eef892495094d5ff1b0a61fd49ff1aa09a5e71	4	1d86fe012c336af01735e74d89629d30f2a23c5383481d9cd95fca59cd5be7ba
213	3250	d38c92e7-7001-5b4e-9c2b-d0c0586cf230	992213cc-2439-5e44-9ea3-6f349111e300	held	missing	true	3	4	215	1	open_candidate	28b5aa7b3434bf4b05d460b753fda57948a937094213d70201a5a1f904228877	5	00fe5fc0b832cd8c86f645dab37b2d0cebda1614d1bd4c2851641aa8ad3153d8
214	2357	6e5a32d5-2399-5efc-a190-54389c55c25a	4c788ea7-5b2a-55af-827d-0b895b4f4d34	held	missing	true	3	4	217	1	open_candidate	f40e920f73ce5cf88840b1c14c1b4bd6f173daaf120d39c9e36d4d2c0965547b	6	16fc8493126ac128715900d72c74f68c3fe5bd2aab624b3bc14976d8f5e3b473
215	15365	5f190c6b-a452-56f9-ab3f-2a4c1f8d892a	419ed369-c1c8-53c3-a733-4422b0f5197d	held	missing	true	3	4	215	1	open_candidate	e67758697408c16f4017f6334674139c7e4a494edb5ac8f9f54a1c69fa2aec05	7	015612cac58dfda95d18c76d4188b0a47e0e49b6a7d99c27536757816189f94b
216	10242	2585b4dc-325f-58ae-b08b-a2fc72c3dbcf	0668ee98-b264-5a48-b2b8-b9da338716f7	held	missing	true	3	4	219	2	open_candidate	f498d85db75decf8f507e0eb30c4ee330058dc83b98f9f041da0799cf88ac344	0	01bec0ce98e6a2b1b5dda87ac0a480132db37f94fa0f1c2622632ce7616a522a
217	13242	4bf57082-e663-5853-916c-373f1c26a698	7c1b8db4-365f-52bb-84ca-69868d5c8b6a	held	missing	true	3	4	221	2	open_candidate	88b10ffdcd212b802f52339f4f7669d32437aa3883999600c7193f36a8ced50a	1	0698fdc3dc65fdff6609cb99b47340896f13e8ebf84b7a9239be70bb02d1925d
218	10240	e6392d5e-8fcc-5d9c-8a15-edf4b0aeb0c7	b0932a96-a359-53b1-959c-fc30069d8563	held	missing	true	3	4	220	2	open_candidate	2ca266d349ce8db8bf14425ccd6cf679a1bb863504a9f80c507e23f2c2a8acfa	2	3453ddbfd9866905ee2c3173cf4fe739f70537d904828eb30ef7d38081e3ab3b
219	2856	b23169ee-afd0-59f7-8097-1cc81db77929	d4fbc6b1-aa48-5b52-85cb-62d96d15f889	held	missing	true	3	4	218	2	open_candidate	ce13526429def2a8da1f86b30897b84df96759926fdf083ce4ec5fd430dff2c5	3	008f3312ec48bb45a7a88c4d8afd21bf1ca8b1044bddce23128a9aae5dfc5b2f
220	15004	6dbfc526-d5f7-5ad9-be31-72c10cf1fda0	25bd0741-ec5c-54fc-b4df-555b787e88c8	held	missing	true	3	4	218	2	open_candidate	9d64f998ea5699e43f452a57227b356ae5dab03d5b027a867d49b80af01d6692	4	0b2ca37710b4ed852ae88da1ca84344f9454f88e4d4c222c787387efd58a4bd2
221	12149	30bbe6d0-c63a-5429-b575-0000d68bbd86	449fa54b-5644-50a6-a607-ed5ddfd6721f	held	missing	true	3	4	218	2	open_candidate	412574b38f00ced0627422089fcc1bcaad110675eda655c5ef07ba177b37589b	5	00e1b8fca520f34bd1d7595d44a3113ffca9f51f719f2326d50ce8d94f7b6aaa
222	824	f5fb005a-aa84-58c7-8b95-3fce48a8c2a7	67352dc1-cfe6-52dc-85e7-f582c1f5d474	held	missing	true	3	4	220	2	open_candidate	92be242a3982e77fe2e2b4f30c9d97f7beb15f7f773811922fe4cc4e72fc1104	6	16d3eaadd0b551c14e1cf87d64d42e4d81f84ea9428c8744043490209913b8fd
223	5018	34f9b8d8-6c67-5679-8f79-2737bcab04bb	5b15af0f-e67b-57a6-8238-d6d59573fb4b	held	missing	true	3	4	219	2	open_candidate	e67758697408c16f4017f6334674139c7e4a494edb5ac8f9f54a1c69fa2aec05	7	01eb0d5305b7a05e9322daf0d08ebf27725f7a29644a51b509f72fc01cbb88f0
224	3460	1d997482-b94a-543f-a5c5-ab6bc7ecbe4f	c92412ae-19be-5e4e-a50e-4b0304ec0f90	held	missing	true	3	4	227	3	open_candidate	f498d85db75decf8f507e0eb30c4ee330058dc83b98f9f041da0799cf88ac344	0	0607e55c46c6da17b2b23cb8cbca3a4fd358f5d3461991a126f3f7184fb274e8
225	38	a954deb0-76f8-5cbb-abd7-3e4af1687600	714fc256-585f-54e1-88ce-7fea9f1d5335	held	missing	true	3	4	226	3	open_candidate	1d62013f524dd808aaf68a5b8f25b7cf2c7054d70fa7dbfd4ffe28fb71b46dad	2	a90dd7641e4467284e8cfbd1914591efcd314d523e0a3de08f1f3877ff77f95d
226	1285	5423a828-f23c-53f4-a4f2-e138254f9137	470afab7-5edf-5b7a-b521-5f15dbbab778	held	missing	true	3	4	228	3	open_candidate	ce13526429def2a8da1f86b30897b84df96759926fdf083ce4ec5fd430dff2c5	3	00b696c51556fc9be4b748c9ccfcbb8a08b8ed8f2359b2282d4e0690002842e8
227	11968	bfb57c46-6fe5-5798-93ee-2c131bbd9b4c	55aeee08-c6a2-5202-a1fb-b00e4290028f	held	missing	true	3	4	224	3	open_candidate	412574b38f00ced0627422089fcc1bcaad110675eda655c5ef07ba177b37589b	5	31d1ac29a9babc2b39a66e5e3e49a3d7616652fd4827d15a9292677f3b1dfb28
228	13907	07db0deb-9255-5f55-a7db-d355b6796abb	12548741-c095-5d9c-9128-d04fbcf206ba	held	missing	true	3	4	224	3	open_candidate	e67758697408c16f4017f6334674139c7e4a494edb5ac8f9f54a1c69fa2aec05	7	18e5606df2459e432861873be96df811ac8dc02bbde73c22b1ffb56a21fef495
229	10235	0931fdad-3d07-5173-9516-fc26b5fcd0b3	90464e21-1fb6-51b7-9462-e4b9af521d4c	held	missing	true	3	4	236	4	open_candidate	f498d85db75decf8f507e0eb30c4ee330058dc83b98f9f041da0799cf88ac344	0	4e556e0df2fb634747f487c4b7816943e2332f5f10591fe2b0c649d76c26d7fb
230	13115	c403f92d-9b58-5ca4-930c-5a90422d5142	730e085b-147d-5631-b322-e074434ff913	held	missing	true	3	4	229	4	open_candidate	88b10ffdcd212b802f52339f4f7669d32437aa3883999600c7193f36a8ced50a	1	7eb8f5bd93eba9e3315ac1e14f39c4b4ba02107317ac6eef0cb22ae0badb3df4
231	11751	b85e5255-bfeb-5726-a9fd-7e764b0a0e80	1320b9fc-8435-54ef-adb6-b720ffc2b0a2	held	missing	true	3	4	229	4	open_candidate	ce13526429def2a8da1f86b30897b84df96759926fdf083ce4ec5fd430dff2c5	3	0a8c4d229d2440fc553a1dbfa936b6bd434180b82f05f9b6ab6685c592133239
232	10508	30104c67-8a6c-52f8-ae99-772b04f21894	0fb74ac5-7760-5d0d-84c9-c291618c6566	held	missing	true	3	4	230	4	open_candidate	28b5aa7b3434bf4b05d460b753fda57948a937094213d70201a5a1f904228877	5	f924c1c053ce5b476e7affd472034eb41ca2514fc057c8a184474be04b7d6121
233	558	8835e133-0291-54b2-83aa-9f9b75354f62	6e5f20f6-9c27-5ce1-9ac8-3f092e4378c6	held	missing	true	3	4	230	4	open_candidate	e67758697408c16f4017f6334674139c7e4a494edb5ac8f9f54a1c69fa2aec05	7	27c868e679a6389e9bb938632afe18383d1980b691096e91568675ac56f3d692
234	14538	7c12952c-121a-542b-ab1b-70e23a0541be	36537c99-d613-546c-a2c7-13e9314ad774	eligible	source_verified	false	3	4	206	0	rights_review_required	afb9f5afa500f5cb97a845d53ed8adf94fda2e02a1a4aa6c9aad16cbc56c5f77	1	0f09f42ce525d5591e801ad9565cd6f3b26aba6f3ad744ae8050eee7244b0b20
235	7405	fc8083be-7f49-5edb-82a2-a5a1378470ca	f772dc84-09b3-5f6e-a39c-4a4a4a40fd38	eligible	source_verified	false	3	4	213	0	rights_review_required	436a336f9d82eff6e82d10cb6535c14ef535149378be9e921ff731e3a3246e0e	2	6e7e3caea559c1fa10b09d66d597c6435f85dbfe80727cb21e3632f7e8c02dc3
236	15858	ff7e7d74-d53a-52b9-88ae-499c6831b650	0ebf4a84-7554-5c15-8ef2-5a701ee60bd4	eligible	source_verified	false	3	4	216	1	rights_review_required	afb9f5afa500f5cb97a845d53ed8adf94fda2e02a1a4aa6c9aad16cbc56c5f77	1	9ab541755e7086204fd0a1b3b441f34b250077d4aa7ea7f2ce1ffe8d2f8fb9a9
237	3446	c2cd102d-98fe-5324-803d-b75e57553214	811f6c9b-3be0-5971-95ae-6f31fc14507d	eligible	source_verified	false	3	4	217	1	rights_review_required	436a336f9d82eff6e82d10cb6535c14ef535149378be9e921ff731e3a3246e0e	2	c69248e148df47d63f2e43eb6f9c787755f2eb0d8f22ae356e7616cff5e02bde
238	3763	843b2ee6-905a-5cc9-9006-bcde1ecc79ff	22e46da6-3855-540f-9cb6-f2fbef6be1a9	eligible	source_verified	false	3	4	223	2	rights_review_required	e712d1697775f728053fd9234295603b3c0993ad13a391b40ce55e87db1f141d	2	66e242f5584b9648576e7d65c2c9201dce51dc193f0a00eb75ec0edc8de9b14a
239	1265	e2b317df-b4dd-501a-83de-25543ed353a7	ef8da74d-5225-52f1-8c51-796103e3889c	eligible	source_verified	true	3	4	214	0	open_candidate	86665ecc5119deb7ae812739e8af3a20ff4dd498311e00a487a84b95c393e8c4	6	0fc68d02102f60ea3e9ada6143b61811b2812423375b57759a544dc80bd881a4
240	12384	7df07373-96b0-517a-a076-89fddfedcd07	226a7356-3944-54b5-9d20-1562a5bb45d7	eligible	source_verified	true	3	4	213	0	source_viewer_candidate	3a184875d2c874dd4aee0b7438fee6f2555dab63754d5cdf12b52e527f35de9f	0	0269ac52d68cdf70fda6c39e4d371eef68caf8488cbbe64bbfd459be2a7668ff
241	9079	e983d4f1-37f7-5b31-9589-e6685d441ef9	e8f60a4d-2d92-50fb-8545-69fd471ca905	eligible	source_verified	true	3	4	213	0	source_viewer_candidate	a4a993cc53d58d20c3f58bc334a65558933f4e4fbcb7dffd05c5900f9e9fa6a5	1	093750cc6399a830067f28bd9f35ad663304effd4c163b156d66cd9423a92bf3
