selection_rank	source_ordinal	archive_object_id	source_record_id	research_disposition	tier_class	visual_present	folder_count	folder_quantile	literal_count	literal_quantile	rights_state	source_sha256	source_bucket	selection_priority_sha256
449	3891	fb648a9e-48ec-5c61-af0b-6b37ad2d6853	6b7821fd-aece-591e-b071-985e4166eaf5	held	metadata_supported	true	3	4	226	3	open_candidate	46bfc88338119efd35cf6dfb57bd7083a9a05ab824d3bd8a874ae8cf3f3f7fcd	7	995b33cb216025ee736d10f78416aaab682a6e2b9469e54a471b8a112c1b5784
450	2816	56787b19-80d5-5a22-87d2-a4c500e2154e	b9b78ed2-bfe7-576b-bed6-0400d2ce5bfe	held	metadata_supported	true	3	4	226	3	source_viewer_candidate	1bc8ece4fab2c3593afd95fc69a7d0badb171298379f775ad7b713ad9d3d9312	0	0fcd19bfb8572f876933b0e882d3a77da9f13206a9e9b7908f8da68d0d3147a2
451	15835	f8a122d8-1333-516a-880f-58bc3148b158	eb915724-8059-53d2-afb9-415d8c6844fa	held	metadata_supported	true	3	4	225	3	source_viewer_candidate	afb9f5afa500f5cb97a845d53ed8adf94fda2e02a1a4aa6c9aad16cbc56c5f77	1	0b3b5d06057dd2a10677a71e14ab3f73c51b5a746bc8c45bb1a269458742f8c6
452	15913	d6a9b50a-4623-5553-8b3f-ea8dc850e671	3ecce34f-04f2-546e-8f27-a3ac7a00a6d7	held	metadata_supported	true	3	4	226	3	source_viewer_candidate	50f235137b73d5d134e08db3bf36e74acb398c525e14a1d00450b775f45c51ed	2	43976bb385ceca91e1880f65ba5820f75223f1431bac66bcd295346272a733a5
453	15828	6838d583-506e-5863-a953-8ecd808fa542	838fe1f6-b854-5c9b-af27-10048406d4ec	held	metadata_supported	true	3	4	226	3	source_viewer_candidate	a0b5fff55510cba6f95fa8025630944db5a41bf85582618f624149a45fedacf9	5	56a534fa9712179b42115b7312cd7dd1d3dd66351b9d44f948fe7f7d92220eae
454	13921	b935ed05-0012-5a73-8e5d-87fe5b545716	11a9bc0f-9e30-5882-a2f8-2bd85ef9a86d	held	metadata_supported	true	3	4	226	3	source_viewer_candidate	b5d6db725c1b8d72087639beb24c1beb8979f14b9c63ff71b406488e2566eaa7	6	27cf26a6fb94b9d6fbf803722683d8f4726f60578d443efbc3188c082c7d6915
455	4010	5afcc747-5de3-5b83-9a67-0cbfcb802ffc	5c1e5898-0300-5c4a-bb0d-04ef1ecd35aa	held	metadata_supported	true	3	4	247	4	open_candidate	f498d85db75decf8f507e0eb30c4ee330058dc83b98f9f041da0799cf88ac344	0	02c8a7c21e51294afdd05d26d8fab08289153b9e1b9f905ac803ade24e80bae9
456	2409	16f1a9ac-68ae-512e-b2f9-75fbecd009b9	81cae11b-6e9e-5eb4-8ff0-f3487719ab9a	held	metadata_supported	true	3	4	245	4	open_candidate	4131fad8df00df2379cef85d9973d0e0ffe2747cbbdc32e8d2d8054c6d49a3ca	1	3dc46c822396b157e53f36b8c7eec8bf0aeab0d311b8fb26b871efde36732e0c
457	366	9637361d-f4ef-5587-b1cd-da05e167d15f	31896283-75db-594a-888d-4e407b5652d3	held	metadata_supported	true	3	4	249	4	open_candidate	3ee2508941501a9a57c277625fe27c43f669b0dcd419ff480414e1be84c2bde4	2	1d363c43e041ff13090b1a49f944fb50a0e469d291d4a99670a25a3084c08d9e
458	1835	8e5456b4-a8e4-558d-80c9-fc07df72325c	59ee78f7-c3a4-5965-93ff-54b7ef9e47d2	held	metadata_supported	true	3	4	249	4	open_candidate	9f63ca6e9a5a527ff8214a4d05f43373b67377396810d1fb158d396ac2097005	3	016b18ce588595081ce6919a6a4fcc31549294ee31d20d2994d50e3ff56d6237
459	644	c5ce0918-5d97-5af5-86e1-9ce8655c5192	3cdc989c-844e-5221-bac0-584fe2828220	held	metadata_supported	true	3	4	249	4	open_candidate	4c94a0e3d66996169b12ff2aa671da357ecc9f331867c5ff04e2acd91f2c082b	4	095648269830ae548278a47a794f01d969ac2be85941c7dd0e8c4bda240513f7
460	64	802505f0-b3ca-5c1e-8d7f-649d9f682cc4	28f82f01-b3eb-5f5f-acc4-624091df794d	held	metadata_supported	true	3	4	245	4	open_candidate	bf45f6545f8265a356bf87a1c2512b719d1e74747603744208c6d2dc94eacc40	5	114ad450124390854a58a0fc21a72dec1aede1b3f3edcfbd9b60b7496d96297e
461	11559	97ed9a83-aeea-5d5b-84be-29fa43fe843c	78726ca2-8c5f-5ea1-bc88-10ae12dd30f2	held	metadata_supported	true	3	4	230	4	open_candidate	b5d6db725c1b8d72087639beb24c1beb8979f14b9c63ff71b406488e2566eaa7	6	1877d2c6f4b43e237c5c03f6d4034153b383001afdd3707cd15ec40b0a9449c6
462	14695	e8718466-b80b-507f-8880-c61b95117b62	a2b565f1-9c6d-5515-97dc-2c77328b38cd	held	metadata_supported	true	3	4	247	4	open_candidate	e67758697408c16f4017f6334674139c7e4a494edb5ac8f9f54a1c69fa2aec05	7	00e87b46e5fb4d18ef73e78b45c48138402e7979b96194a60948cd1b905ceefb
463	9673	c0cab2d8-5a91-5c48-a529-674f2c53dc71	573656ee-eeb9-5681-8fb2-a1742d7f4578	held	metadata_supported	true	3	4	242	4	source_viewer_candidate	3280c3edab3ed2fc72aa2092c98de2c145777e08d0bc8c544b619332e48c7877	0	0d605784c8927d0884d947295b41a86924197166783d408ff4d0ea68ab691050
464	5522	546085a5-957c-59cc-a9fb-560be35c4617	2379ff87-d649-5810-ab10-b50215f24af2	held	metadata_supported	true	3	4	232	4	source_viewer_candidate	b1f1b3f5a7ab62246f5507b11f9703efae2b7bd57d6d9a5e2e332f275db798b3	1	3b5d0088c4fa67af9966b30addcd225a5c6476703f0067648548fa564a7e88a6
465	11497	68e516a6-cc49-58c0-841e-5c4727b44569	22ee3c7d-2e0a-59b7-b463-b89480c36195	held	metadata_supported	true	4	4	234	4	source_viewer_candidate	497adecf79849ad2e546759b47539c9c2fd2e339242dadbbc6e5618044646b39	2	1a3ebbd2e11c7e95a4eb4cdc9e2a86127bf95de481fd1abeb474c46e442c8e8e
466	7689	989ba4b1-9095-5bfc-91ed-66ee2231317a	ee255a5f-116d-5740-ad13-bfc47c288a49	held	metadata_supported	true	3	4	236	4	source_viewer_candidate	10f50e98203c4bae4009987d0a9c7bda038c9ace8ba0d985702ecf450c9f21ae	5	05a1f14329b51896b47f58c38e53edfa4bf442433f10fb7de4c890edb501fa3e
467	13535	1cbe5a96-3a47-5a2d-86ba-777f8a45d3a9	d640d1a2-a26d-52d2-9719-6a92fabc21cf	held	metadata_supported	true	3	4	230	4	source_viewer_candidate	b5d6db725c1b8d72087639beb24c1beb8979f14b9c63ff71b406488e2566eaa7	6	3a0d6ec28fc6f16bdf135cb4b8e622537d3aebd80430a6cdb8426ac293ef651a
468	3732	37abb550-be56-5c7f-bd04-a42738202703	04f5e14b-e8b6-5700-9559-cdd953bd5fda	held	metadata_supported	true	3	4	236	4	source_viewer_candidate	84cf5cc09554c708787c465df238da4163a0805594a9be425cfa1ad3a24e2781	7	0aff93699d3bfb8e48cc894905d2a163b5e259626a2a25f3d2909569d84be2b4
469	8176	5fa390c1-9937-5f14-a510-2fd9d2351509	37cba93f-2d7f-5e73-b7c3-a6da49028fca	held	missing	true	3	4	215	1	open_candidate	f498d85db75decf8f507e0eb30c4ee330058dc83b98f9f041da0799cf88ac344	0	03afa63f7078f1f18c6867a91091d0e366e6b480a3f0a334fcbb43e1c7457508
470	1569	5032c56b-cebf-5959-b3da-4ac5d4714938	8312b4f1-5274-5aad-b8c4-a177e71925d8	held	missing	true	3	4	215	1	open_candidate	3ad1dd9bea5bfcf3da649374ce8f188cd13d3ed29fbe9bf42161710bb58461f0	1	1c7faae52d46bd3a085e63486876416663db79c2221a177e5f52a7281b61c021
471	7644	bb138f5c-494a-5fbb-b2b2-58cbf31d1e89	bd71b5f1-2347-54ef-9ff6-f57e532303bf	held	missing	true	3	4	217	1	open_candidate	bb22cd608dcfa3f86566cc3c0240d0c459674e33870d2a95b0c3759db7b7393f	2	57fb3bbc56ae65af5f3d4fcfd467adf5981847d4966fabfc5aec2a0798486c0a
472	1720	8c4414ec-a74a-58b6-82ca-cc3b4a26c9e0	c659775f-02ad-57c5-8c8a-5ae414cdff39	held	missing	true	3	4	217	1	open_candidate	ce13526429def2a8da1f86b30897b84df96759926fdf083ce4ec5fd430dff2c5	3	0327ca865bcd14d58d7bf9174d7b97df78bf7a9bfb34ca2815911e1dd88ea0b0
473	10815	9adddd28-301d-5c95-b630-2b5c906e0fcf	e4dd9479-dd99-5a6f-bb9b-1de2958c3997	held	missing	true	3	4	217	1	open_candidate	c7ccfd10bd3f180450038f76f06f66820737f688ebf562a4950a4c08a503c7c9	4	26dffb15b0b3a32317153e147c8296a8218c8577824f3d3ebaf5c433ae936ef2
474	403	331130f6-5d1e-5c2b-8a5e-870d0ed8b502	ba8133b6-c22e-586f-9792-7b34f257c607	held	missing	true	3	4	217	1	open_candidate	ef85468e667ba8425f89823435728ba258287599222a61958613356f3f77fd0a	5	0727aba1b1864ba6ed80897bd3df39c4ed2efb8caa48e895618e03cf67861832
475	2071	bc301f18-61c2-5b46-8fcd-c89840d3ce49	b8313fa3-260d-5835-ba70-582ac8f31e7a	held	missing	true	3	4	217	1	open_candidate	f40e920f73ce5cf88840b1c14c1b4bd6f173daaf120d39c9e36d4d2c0965547b	6	1cf3f733ba31abd18fa5959c104b7155b8787bd432bf9c9ec70a1af618248d83
476	12373	7a40358b-3d08-5b5d-8285-ef12747259bc	f5a43933-ee4f-5c2c-b41c-301524e58579	held	missing	true	3	4	216	1	open_candidate	e67758697408c16f4017f6334674139c7e4a494edb5ac8f9f54a1c69fa2aec05	7	023f8d9fdcdf3031adce39608e60c6fb7adc3b5950a5716485d14b2b554acfac
477	7263	f2541c89-3998-57e1-8a1f-9a8f4a2d484a	caf7b474-0bf5-5570-9c55-9850ee9ffb44	held	missing	true	3	4	218	2	open_candidate	f498d85db75decf8f507e0eb30c4ee330058dc83b98f9f041da0799cf88ac344	0	03677e3783fdd691b5e965f76a9f0a41c94b20b775b1d9090b3d8924db4bf613
478	13026	98623125-4f7c-510b-bcb0-e8167e5a166b	2c8bb2c3-60d2-52cd-8650-9f5d7d662b0e	held	missing	true	3	4	218	2	open_candidate	88b10ffdcd212b802f52339f4f7669d32437aa3883999600c7193f36a8ced50a	1	0c11d425f362d2d123c50c7dff7c54d3416834b491a06d86c7d2c81e1bca991d
479	3998	4435caaa-efb5-5393-9097-9a3de89ee119	81a0a8cb-362e-5322-b5e5-b7cffe884acd	held	missing	true	3	4	220	2	open_candidate	c2c2106056e59f1be51f92131fea8b6de4ae7b4538c4ac656a9391869bf85098	2	618c51f32d013bb7e270089b7065b02074dc026844b3b574e63b647812d12eac
480	13903	9eb16165-5d96-5f7d-831d-b2d7b24e5d8b	4a045585-3928-591d-9c3c-7e34d0b79ab9	held	missing	true	3	4	218	2	open_candidate	ce13526429def2a8da1f86b30897b84df96759926fdf083ce4ec5fd430dff2c5	3	00b981a61bb9919d6b595dac29e6e4a8a3611eab07883c6cc1411f2707587676
481	2421	87826b00-979f-55ad-abb7-770184b0c386	2569e5e5-e7ee-5005-8493-cdc5bee44c3c	held	missing	true	3	4	218	2	open_candidate	9d64f998ea5699e43f452a57227b356ae5dab03d5b027a867d49b80af01d6692	4	131c47dd4f075db1e3c75cd9e84bf1d60ef6e4f2b52dc31d05899330c0d6a88d
482	12016	a415d18f-c5c2-563a-817c-59765cb57192	fb061e5a-6fcd-51b4-89ad-9fd0512e0712	held	missing	true	3	4	218	2	open_candidate	412574b38f00ced0627422089fcc1bcaad110675eda655c5ef07ba177b37589b	5	031d0007fef24c452e881e4fb5c5cf9ed7c6fb579e75c91509fc22f17e9c3a9a
483	873	bad88a1c-1161-5c9a-9994-f57fb85aee8b	5f4f8cdf-9a61-579f-99d6-96627cc13d08	held	missing	true	3	4	221	2	open_candidate	33de0f64e9a7933cba206d407207660ae1dc3facf5fc1509b606d5a63d84d5a2	6	4f0e35b91fb4b8510f482efe34da08ce4c6955778e3eadf33462204533f4ec3c
484	870	84c666d9-7beb-53e2-92ec-70a90af7eb5f	9b34cf98-1c84-57e5-96ce-5ad51b535c68	held	missing	true	3	4	218	2	open_candidate	e67758697408c16f4017f6334674139c7e4a494edb5ac8f9f54a1c69fa2aec05	7	07cf177debddfeb0e0aca9d320c6a35bfbeb525d7da75e0a29138b92cdc5d9d0
485	70	e8cd3bbe-5f5c-5b29-b709-be6f2905eda1	768d3bdd-635b-52c0-959e-84a6a0547155	held	missing	true	3	4	226	3	open_candidate	fa78cfefccaf9340501f485da0330a2d9fbd37db2658a5f5915b31d984382ce2	0	1acfb2fdbefa53baaade1fb72b473803d7440d6fa794c27615c48156c6da000d
486	2178	c5d0f669-5636-5b98-86e7-cf8208db3427	74f58254-389e-579d-9da4-6ec79a7a5864	held	missing	true	3	4	228	3	open_candidate	ce13526429def2a8da1f86b30897b84df96759926fdf083ce4ec5fd430dff2c5	3	0246103d12baa03f373d3304e67b13da0b1f06417acd13cfb0cb76c4872c0f1e
487	5726	bba10a2b-0736-5427-be8c-b29801d5e904	0e3d144d-1b9a-58da-b7a0-6307fb856c30	held	missing	true	3	4	224	3	open_candidate	64a5bad05ac4270d12c06c3c346ef86232f056155617aaa8f97dc731a32f3878	5	3fbc069d39ded2d174336d66c932ef60268d1b2d7dbb647ce248ae4a73a0c050
488	15028	8670cea0-f0ae-56dc-9c88-21e228f0e789	fc549076-3485-50d2-bd39-705a24f195b3	held	missing	true	3	4	224	3	open_candidate	e67758697408c16f4017f6334674139c7e4a494edb5ac8f9f54a1c69fa2aec05	7	6161f3e701fcbff8dac6fb66a4876950b62e2a97ca101a9559566119a5d7f26d
489	4818	c9a2d7bc-6035-5543-bb5c-9530e0c4d691	1751cfaa-45de-5fc0-a41a-6c10572196ed	held	missing	true	3	4	232	4	open_candidate	ce13526429def2a8da1f86b30897b84df96759926fdf083ce4ec5fd430dff2c5	3	0cbdbd95ba635ed6a06f38a5cec2fd045bcb681a3cd4c02e5bdde5d940f2669c
490	1896	3f301b97-017f-5466-b34e-7c5234dd67db	62474835-10b3-57e7-9f43-d0a149f4ba54	held	missing	true	3	4	230	4	open_candidate	e67758697408c16f4017f6334674139c7e4a494edb5ac8f9f54a1c69fa2aec05	7	fe6f71904af4961a42a6c349e5ea00f7208ac22bf1808d2bbf0336778f009fd3
491	12383	deb0481c-c6e6-544d-bd41-0c0c74998d9a	c87248f2-080c-5d81-bcdf-bd2744ac9e48	eligible	source_verified	false	3	4	206	0	rights_review_required	afb9f5afa500f5cb97a845d53ed8adf94fda2e02a1a4aa6c9aad16cbc56c5f77	1	2445323b8e078407a3e2912057c6d6161db1bff91823566ae18238ef29dbe678
492	7210	b70bfaa0-adfc-5a1c-954e-f6cc3b965b29	13a1999e-2779-5d77-a0c5-2dffa2826b22	eligible	source_verified	false	3	4	213	0	rights_review_required	436a336f9d82eff6e82d10cb6535c14ef535149378be9e921ff731e3a3246e0e	2	b32f053e07ad75a35120c8bf040a5d58a94bc0e174365084a867301415e42098
493	7605	66b92bdd-4438-5788-9ac8-0a7a44e3508c	d9bec85f-2416-58a5-b672-e4333a168f00	eligible	source_verified	false	3	4	218	2	rights_review_required	436a336f9d82eff6e82d10cb6535c14ef535149378be9e921ff731e3a3246e0e	2	a2237bb9a85a99cea94ec792fe3636ec22dcd4611f749354fe3414b965934e41
494	2291	0a0e8998-0201-5178-b86f-2d61c56c9e85	1629f3b2-212b-5740-b62f-2c25a45ea882	eligible	source_verified	true	3	4	214	0	open_candidate	86665ecc5119deb7ae812739e8af3a20ff4dd498311e00a487a84b95c393e8c4	6	47f1b03fcb84d16f3494e46a5bbc133c8f4e4f920587ce1c994c58046b8817eb
495	15040	5b9477c1-7e4f-559c-af85-c4485880fa5d	082c28eb-99ff-54ec-bcf9-034e265cc837	eligible	source_verified	true	3	4	213	0	source_viewer_candidate	3a184875d2c874dd4aee0b7438fee6f2555dab63754d5cdf12b52e527f35de9f	0	052428ec47b5e4ee3a5be34becf4bb28b4ea5376d5f3a9b9a4b7259995a6b181
496	4992	04f086f9-38e1-5663-abb6-aa68f013e1e9	f40815d0-4ceb-598f-905c-36b903897498	eligible	source_verified	true	3	4	209	0	source_viewer_candidate	a4a993cc53d58d20c3f58bc334a65558933f4e4fbcb7dffd05c5900f9e9fa6a5	1	15c0c283b747bf62893c7ce5e736f487b800e177a3fd9befcff40a434a8a51a1
497	11379	fb5fd00a-ce6a-5414-90ac-20646433d031	445b6f94-c447-5759-8fa3-db90f9f6e583	eligible	source_verified	true	3	4	213	0	source_viewer_candidate	436a336f9d82eff6e82d10cb6535c14ef535149378be9e921ff731e3a3246e0e	2	00d4353a2ccab5708d0bd2b20fd60cb6eaeb857d368689e30f405ebc79508ce7
498	3393	73424ae4-e66e-5793-b2f2-29601b4f65c8	1e18450e-fbfb-57e8-a7fe-ca8731291080	eligible	source_verified	true	3	4	211	0	source_viewer_candidate	86665ecc5119deb7ae812739e8af3a20ff4dd498311e00a487a84b95c393e8c4	6	0bf763feb1cce4856ba17ba722bff9caa6aa16bee3397ea1d14069c75873ef69
499	1336	1db251a6-db91-5d2b-a2cb-6137b5d8b64c	bb7cdb43-4f4e-520f-8ee9-af6646a44c05	eligible	source_verified	true	3	4	215	1	open_candidate	86665ecc5119deb7ae812739e8af3a20ff4dd498311e00a487a84b95c393e8c4	6	33a48eae7fe31739ff7a1bdba08e0db03248831555eaa5118fca9aa92d95ae8e
500	15652	a6e12eba-e929-59d0-b3ab-b95265de3d9d	5f4de3c9-eca7-59d8-91cb-103d622e2eb6	eligible	source_verified	true	3	4	216	1	source_viewer_candidate	afb9f5afa500f5cb97a845d53ed8adf94fda2e02a1a4aa6c9aad16cbc56c5f77	1	22ed410c3e1b5cb581e160a729012dd7229d8696c07e3496cbbbc2af982629b5
501	1033	f8bd35c6-603e-534a-8fff-ba64e37d8141	734be829-00da-50ba-a99c-a6466e44709b	eligible	source_verified	true	3	4	216	1	source_viewer_candidate	436a336f9d82eff6e82d10cb6535c14ef535149378be9e921ff731e3a3246e0e	2	028d8defdd4c77f3ab4a71f3a71dd6e20352bcb39e9ec2190a346d86c7a2d494
502	6607	87e976ef-b2b4-525d-b3c4-4fe6fb715e46	50fd7a2a-d8dc-5721-bfb7-a25eefc523a5	eligible	source_verified	true	3	4	217	1	source_viewer_candidate	884d0bba04f878989279721c4cbc99d2a6cfa510ff2e5466f6f75b4cc6ef287f	5	77ce5e0e656be59d3e95eb6da6f03ce6e1cc5404d44cf36fcdd5b649108fd50e
503	1339	1de80137-15e8-5535-9758-2091fd65d07c	9ec3039a-c051-55a0-83eb-a81364d8a0c4	eligible	source_verified	true	3	4	215	1	source_viewer_candidate	86665ecc5119deb7ae812739e8af3a20ff4dd498311e00a487a84b95c393e8c4	6	2a1141885edf0d25d068f81a6a3afaa4c47c65923c3307d3931084305bbae70c
504	15193	7be061d9-4ce0-541b-867c-4e27afbb5380	9b5fd8e8-a80e-57dc-8cc7-112b0805471c	eligible	source_verified	true	3	4	223	2	source_viewer_candidate	5489a6970e7df484aa394c3b34d0f69fc5f4c7c88e570bc1eb2df907346da70d	1	0d884a21fae392ee3910af3f20fa47ce5fa54131fcec2b0bb1e10dc1ae63ea77
505	9885	5514b9da-6839-59b0-8930-5af4082002c7	dca65a62-669a-5b7d-a64b-b7a02569eff9	eligible	source_verified	true	3	4	218	2	source_viewer_candidate	436a336f9d82eff6e82d10cb6535c14ef535149378be9e921ff731e3a3246e0e	2	06ef4aa5d3a66ca039ca157d05cd9eec4132cd1d3a60f39f05e4f8bdcd2c96d8
506	6624	5313574d-312d-5b22-a0ac-3c0629a3b6c8	b10d379c-c25e-50f0-8083-cf131cf8c122	eligible	source_verified	true	3	4	222	2	source_viewer_candidate	884d0bba04f878989279721c4cbc99d2a6cfa510ff2e5466f6f75b4cc6ef287f	5	01e5953be6896a2f7279f6b728bd0befa3e57656c3ab3eefa0ae8b8ee2077901
507	2289	8064ff93-7c39-5a80-8384-f8092353fb2a	b7700dda-4c0a-5a8a-9495-3ce288557dfe	eligible	source_verified	true	3	4	226	3	open_candidate	3a184875d2c874dd4aee0b7438fee6f2555dab63754d5cdf12b52e527f35de9f	0	3d8d7bcb98daf1fe2b50a7e0b9701ee2e5104ed5f1d00d7293e6e438efe6761b
508	4498	baefb66e-f95a-53da-aaab-f57eb5a0ce4f	5bc22a16-524b-542a-820f-b30ec927541c	eligible	source_verified	true	3	4	226	3	source_viewer_candidate	3a184875d2c874dd4aee0b7438fee6f2555dab63754d5cdf12b52e527f35de9f	0	07018526202b2f781fc5c5fb12d4a217635789933f558b8d12f399dbdae431f1
509	12781	95933508-112f-5861-a513-2ad4f2919a91	969cfe65-ec4c-5670-92e0-06e89f19e228	eligible	source_verified	true	3	4	226	3	source_viewer_candidate	5489a6970e7df484aa394c3b34d0f69fc5f4c7c88e570bc1eb2df907346da70d	1	7cc455190249306a82d4277710d31b949af9804ae0a0acedfb6e773e3caa2874
510	5087	05ae4bf3-8f28-5d20-8f19-9cc51951d826	c9c30bc7-047a-582d-99ee-7f2e1e1a6c0b	eligible	source_verified	true	3	4	225	3	source_viewer_candidate	436a336f9d82eff6e82d10cb6535c14ef535149378be9e921ff731e3a3246e0e	2	0bf05ae489fd6d22ec9c77662900c9a38a0071ba7a85ac76bc0cbc5291a83f3c
511	13589	b82e62f1-d891-53da-a698-dad9f9eae928	50902cac-2213-5b62-a652-4ecc0248ee46	eligible	source_verified	true	3	4	226	3	source_viewer_candidate	769462c4f46dd6ed56e8680c5358c9ed627ef1589500c8b818a57c71e1e3e68c	4	0383f28bd063784a477470298f80a8888360a392da172ef60e30706b8bc9acfd
512	8618	b677d175-c3a3-55e5-88c9-eb4dcc64dd33	bee27b6f-7c2f-5fec-aa46-6644e2fe1326	eligible	source_verified	true	3	4	227	3	source_viewer_candidate	884d0bba04f878989279721c4cbc99d2a6cfa510ff2e5466f6f75b4cc6ef287f	5	010e5c65e80728114ffff3bb1fb05e01a47912133914b5c1214c423a3b23174d
513	4771	ce9067d5-67cf-5746-a718-bd2992843ef8	0e405113-c8da-587d-a014-0be97df7de2f	eligible	source_verified	true	3	4	226	3	source_viewer_candidate	a8e60ead06dd30adb0e988b8d5809afe5c86d183e94227a497d00914e7030e8a	6	04625a3d3e676910255ead18efedfbd0a376522fe901edd866e899d698db2a83
514	10796	797434a4-c6c3-5b19-956e-4f18baca4213	312c572a-a8d4-58a9-94b1-401f744731c6	eligible	source_verified	true	3	4	228	3	source_viewer_candidate	a1a791cb7cd269685c534e2cf479e1865a585772b0b5126ee4abf4dc87dfd72b	7	0f68b19e2e957bda60951f979cb8e33d691bda0a8c7c333d6763a19b6292ab45
515	1630	8bb48dd2-540f-53d8-958b-1f87500c56f7	9882f2b1-27ad-5c52-9d6b-ef38c7e6f578	eligible	source_verified	true	3	4	235	4	open_candidate	e712d1697775f728053fd9234295603b3c0993ad13a391b40ce55e87db1f141d	2	ab78b89a894732648f6bc75cfbdb0ad1221880216715425e9a3bbc21c879d4fd
516	2443	f7949105-1d94-56dc-b0eb-9802d4fe8829	42631075-1bc1-5092-a59e-1f81a7025abe	eligible	source_verified	true	4	4	232	4	source_viewer_candidate	3a184875d2c874dd4aee0b7438fee6f2555dab63754d5cdf12b52e527f35de9f	0	a2aba2c56a2eb82c481f155b65810f9ddfe5136dd8ab045c8b7f32a69deaf2c3
517	14679	a6aa76f5-9b39-5d1f-8087-a4961aef85a3	d2b5b9d2-1849-5f56-bbf0-8a0d7610e5b7	eligible	source_verified	true	3	4	230	4	source_viewer_candidate	5489a6970e7df484aa394c3b34d0f69fc5f4c7c88e570bc1eb2df907346da70d	1	200a09063f9a02514d6b473aebe676ae9f200c18d8c4f6edf106f2b2b21dc40d
518	999	85331592-3f90-579b-b79e-44ab418f9f23	b2601db7-2efe-5664-ae1a-aeda41a8bb06	eligible	source_verified	true	3	4	233	4	source_viewer_candidate	436a336f9d82eff6e82d10cb6535c14ef535149378be9e921ff731e3a3246e0e	2	3a9de2bc1eef1ba0710b5971e83b3602d3f9151e7839db14fe7fa1c55a6d7c6a
519	8722	984fd2b6-6455-56eb-9407-0800e582ac7b	dbf06db8-1b32-5dc7-95cc-9e6e25406e7b	eligible	source_verified	true	3	4	230	4	source_viewer_candidate	884d0bba04f878989279721c4cbc99d2a6cfa510ff2e5466f6f75b4cc6ef287f	5	0386f3e7b5f4c49e213636c77ced14763d4e08046cdecc36b26d03854c7109fa
520	3751	849dc3db-efc1-57a4-afea-30da81849330	b468042a-f8ce-5cbf-8dda-c50ed21d4520	eligible	source_verified	true	3	4	235	4	thumbnail_candidate	e712d1697775f728053fd9234295603b3c0993ad13a391b40ce55e87db1f141d	2	5eb0320d6607fd7e40532f0be1a837b7f77377bc7652085594db0c3486c42afb
521	2375	54c526d2-0d67-5005-baca-4c17800a4208	3f0ca22f-0db7-5d72-8b73-99a38e5a9a13	held	metadata_supported	false	3	4	231	4	rights_review_required	3a184875d2c874dd4aee0b7438fee6f2555dab63754d5cdf12b52e527f35de9f	0	188cd877535f4c36f66e4153fa3bb102ae759c3ee9ede0bc7cee2f3035607114
522	21	f60ab2a4-db09-50f9-8c6e-c0d13647b709	a1f6a0ad-820a-560a-96a0-65c91b7d823f	held	metadata_supported	false	3	4	230	4	rights_review_required	e712d1697775f728053fd9234295603b3c0993ad13a391b40ce55e87db1f141d	2	5f25c5a0e854b605f943d6b48c8b1919303dc42c5ad3dc4c1c3254d358793b96
523	14062	a4a5c573-ea9e-5201-a4e9-67a3d439ffa5	57bbd505-e618-5491-8cc8-31bffe8a7666	held	metadata_supported	false	3	4	230	4	rights_review_required	915d54464c35ca25edbba2aa044ee1d02fc03fb3c79e9a32014bcf37f325bcbf	5	e8e5ad4953c217b0af3e2ed072a044057cb3090400d18b6c0a1e0c91a1e090e7
524	61	c09f2d27-88a2-5c2e-a192-a7901f6b1b3b	ff549bae-f57a-5345-82d3-19f2fbe038d4	held	metadata_supported	true	3	4	226	3	open_candidate	3280c3edab3ed2fc72aa2092c98de2c145777e08d0bc8c544b619332e48c7877	0	0d540b83ab5d5f9a5ce4857cb8ef06d0da80761e8571a2e9901fed9028178e14
525	1734	40a2b433-f719-5b68-b859-ecd41df8e85a	752c8165-bcab-5435-9386-cc0ef2d9ab03	held	metadata_supported	true	3	4	226	3	open_candidate	b5d6db725c1b8d72087639beb24c1beb8979f14b9c63ff71b406488e2566eaa7	6	2ec44bf6ea489a1bd4eae2df93d43a2b770b2ccbb0dcfca6e626d3539be8c706
526	904	aab0e464-2cd7-55c8-9aae-4f1baf79d569	3c3fcf70-e768-5139-9d9b-bbdfdb5420c7	held	metadata_supported	true	3	4	226	3	open_candidate	46bfc88338119efd35cf6dfb57bd7083a9a05ab824d3bd8a874ae8cf3f3f7fcd	7	fa5aeaa52974e7923d250b7269564ffa847ed9933e233aba948caf21ae54ed1c
527	7970	93f3343d-7f61-5b6d-947e-f8fe349e34c9	e68769ba-5dd0-5d72-ad2f-18df872c29fe	held	metadata_supported	true	3	4	226	3	source_viewer_candidate	f5281f1e38e33476d97862fba7b62ec146da28257fc88e62e86de6379f65cebf	0	104e703b13b5c7b200c7005ee57bf2af7d4263dd44196b45cf524e5a5fdf2f16
528	15326	73da6490-b29e-51a3-9a61-6a54c992ddd3	dbed185d-168e-5a21-be87-a2d69ca1dc64	held	metadata_supported	true	3	4	226	3	source_viewer_candidate	afb9f5afa500f5cb97a845d53ed8adf94fda2e02a1a4aa6c9aad16cbc56c5f77	1	0e4e1d68441ad7be8aa7cf7b6aaf37ad9c750fcf951ceebbe5a260d46d41bff4
