selection_rank	source_ordinal	archive_object_id	source_record_id	research_disposition	tier_class	visual_present	folder_count	folder_quantile	literal_count	literal_quantile	rights_state	source_sha256	source_bucket	selection_priority_sha256
3430	2202	29c40c69-963e-562a-9f13-184a2b0df557	f0182439-4231-5588-a76e-9c34c93a8985	eligible	source_verified	true	3	4	225	3	source_viewer_candidate	436a336f9d82eff6e82d10cb6535c14ef535149378be9e921ff731e3a3246e0e	2	9951be27dc45d3e44e8ea93ad0b497d89fd5e148f8dd170433f66e649f632ef3
3431	12955	3b9039d7-23e5-5440-95ee-866c40d322be	281bb7bd-b9d5-5ee6-803f-7ae2783dd05c	eligible	source_verified	true	3	4	226	3	source_viewer_candidate	769462c4f46dd6ed56e8680c5358c9ed627ef1589500c8b818a57c71e1e3e68c	4	23f87716326ada9e3a5d7ed4cb2b797970e4c007d7ddb48e16a994803bb28d19
3432	6604	ccfda655-7dd3-5e27-ab20-b831f228115f	6c8fa466-34d8-5748-9820-d82c484768ce	eligible	source_verified	true	3	4	225	3	source_viewer_candidate	884d0bba04f878989279721c4cbc99d2a6cfa510ff2e5466f6f75b4cc6ef287f	5	0e6d251813cc479f0a80815b6bd0d808c5aad85c695130e43f2321bc679fc653
3433	8674	6415f4c5-aac2-5ce4-a9f8-488fba7e41cf	dd16bafb-0f9e-5f90-97f4-38823326992c	eligible	source_verified	true	3	4	226	3	source_viewer_candidate	a8e60ead06dd30adb0e988b8d5809afe5c86d183e94227a497d00914e7030e8a	6	215f2036ba7df9861d3a007d4f49f8afc93f91ecd1967f6f9df23502e6b25750
3434	7430	46f15393-29ae-5e3c-abfa-45e0db72a0e4	80d61d0f-169e-5034-9117-1fa3bcdee779	eligible	source_verified	true	3	4	228	3	source_viewer_candidate	a1a791cb7cd269685c534e2cf479e1865a585772b0b5126ee4abf4dc87dfd72b	7	fc7440a65c5a6db330902c98b9373658d51f9be266f8c806114c42e135c063f5
3435	7493	a563b539-2322-58d0-9420-64adb010467a	a2954e4f-4f88-5388-894c-9793a9a257ed	eligible	source_verified	true	3	4	230	4	source_viewer_candidate	884d0bba04f878989279721c4cbc99d2a6cfa510ff2e5466f6f75b4cc6ef287f	5	244e5f5531f6dcfcd7a2535a4262a4dd3c9a247da2dcf0eb0e896abbcb8ae8b9
3436	6015	2a4b7208-f969-5751-bf62-cf14abc41a66	e39c93b6-0fb5-513f-bfb4-e566422a76be	held	metadata_supported	true	3	4	226	3	open_candidate	3280c3edab3ed2fc72aa2092c98de2c145777e08d0bc8c544b619332e48c7877	0	97f1f572d971c1ca8e91cfe59ad2029bebf63cf972cf8bdfb076a2ff762f7898
3437	10831	5efb97d0-5f9e-59f5-b4a9-ef7ccd56ca8e	5c9a82ea-359e-56eb-bb6e-3147785738c7	held	metadata_supported	true	3	4	226	3	source_viewer_candidate	f5281f1e38e33476d97862fba7b62ec146da28257fc88e62e86de6379f65cebf	0	e3104d699d1dd9849efcb1ff7dd0603f817a4ce16dd89925f70f9906a013b44a
3438	981	ab831909-8010-56b4-a1fa-f6f009069b59	84012137-b4e7-5377-a1c8-fe527e45a58a	held	metadata_supported	true	3	4	230	4	open_candidate	3280c3edab3ed2fc72aa2092c98de2c145777e08d0bc8c544b619332e48c7877	0	236456865c51d9df0f47b2f113871fe09e3bfc8ac3eb2ad11a974b488c650365
3439	317	10f5e855-3d9a-506a-9f01-ae20811ee441	8e378527-7f02-586c-91df-ee8d2b9afd96	held	metadata_supported	true	3	4	249	4	open_candidate	123bc7e257fdf11877370f5b1d1c1ab70e7d60bf4be176f8ed74a1febe44a2b0	3	1eb3e6d9e2d643eb6ab482ea9d6db2f9fa51117c995b6d8e7944235ed6773732
3440	15502	52cbf975-3334-5de1-8b9b-87a79061a9b7	fc17f74f-4686-59d1-9a7a-9ded15cd9127	held	metadata_supported	true	3	4	260	4	open_candidate	4c94a0e3d66996169b12ff2aa671da357ecc9f331867c5ff04e2acd91f2c082b	4	a259537736bf44be88e8ffe6db6a5c17d54842c610f3771c4a8741e45e93e491
3441	14519	c70096f6-1162-5401-b5e8-90e56cbd1e9b	6225c2e1-77e0-5c94-bb91-37954956e067	held	metadata_supported	true	3	4	247	4	open_candidate	28b5aa7b3434bf4b05d460b753fda57948a937094213d70201a5a1f904228877	5	a331e0270794a49bf9ef9bc6943a47a786f53ca6770d30476f607fbce2379c89
3442	14135	38cfe11d-583c-5e06-b175-5c01c0f2a8a0	ab58382f-f027-50da-8819-129f5effd75b	held	metadata_supported	true	3	4	247	4	open_candidate	e67758697408c16f4017f6334674139c7e4a494edb5ac8f9f54a1c69fa2aec05	7	0f45d1f483a7454aa8196ab827ca5ad0b7115c16bbc53aac432a83d88cc88716
3443	7125	3a62fc8c-60a4-5059-abd0-f658d8166eef	5d1bda09-6683-5d76-87e5-ab1533ee559b	held	metadata_supported	true	3	4	230	4	source_viewer_candidate	10f50e98203c4bae4009987d0a9c7bda038c9ace8ba0d985702ecf450c9f21ae	5	924fc719dc18fc1ca04628ec9fa5c60698dc8384ad35e7eabbcfaf008c875d40
3444	8081	73dd93a8-29d0-5656-bc77-e6e6ee277443	20e6c1b5-f417-50a4-850f-6ab61ee67a4f	held	metadata_supported	true	3	4	230	4	source_viewer_candidate	84cf5cc09554c708787c465df238da4163a0805594a9be425cfa1ad3a24e2781	7	d0b80d4501c1e5411a33bd8007f834c36ca6dcd69ce488a6fd1456095bc0c732
3445	11405	ad6f73ef-5864-564c-9595-dd0b94a35fcd	44097e7e-8c82-51c2-8732-c70860891022	held	missing	true	3	4	216	1	open_candidate	f498d85db75decf8f507e0eb30c4ee330058dc83b98f9f041da0799cf88ac344	0	29a833f1a0011383d03bc80aec4017ca6da4892e0babec0287d848d79164410d
3446	8567	dffc99fa-9e64-5d54-a88c-82c2f2afd30a	39a9584e-537c-5f8a-944e-ba22ba91fa70	held	missing	true	3	4	216	1	open_candidate	ce13526429def2a8da1f86b30897b84df96759926fdf083ce4ec5fd430dff2c5	3	418528bacec79e179f7a91f9046ffe11fd7384d2bbe0eb118381f0267e7202cd
3447	3574	516fe6b4-10f2-5446-8e7f-5fa75cf9e435	27824d7a-609e-5de4-9ed8-d6d60ca3a53b	held	missing	true	3	4	215	1	open_candidate	e67758697408c16f4017f6334674139c7e4a494edb5ac8f9f54a1c69fa2aec05	7	24558087b5a4f5f0a1640bc1834cd508af0725ecbbb6401a1589b9914b2cc611
3448	1310	720ee31b-6c4f-5c73-8813-995fe2eb5aa9	c540d93e-525d-5cc9-8ce7-70fe56c1d1a9	held	missing	true	3	4	219	2	open_candidate	f498d85db75decf8f507e0eb30c4ee330058dc83b98f9f041da0799cf88ac344	0	3c03749f5dc05db50712e0f5c0bfe4b7a846fb2a3ece8ed89fd6ac891e5d841a
3449	4599	3ab9438c-3cda-5315-9e46-f1c9a1822183	84be2e09-9fb7-5f90-ad9c-76af6781f8a8	held	missing	true	3	4	218	2	open_candidate	ce13526429def2a8da1f86b30897b84df96759926fdf083ce4ec5fd430dff2c5	3	0c6010505262cb19c7445ab2a4a98bdc8cb48761f7c403e63bf160a5551b0c23
3450	14950	7270494b-b494-5d52-95c2-db11220577b9	c47b44fd-0a3c-5f17-9def-e2817ab1dc47	held	missing	true	3	4	218	2	open_candidate	412574b38f00ced0627422089fcc1bcaad110675eda655c5ef07ba177b37589b	5	2f922bb470afed8f4ddfa94ad42e778047fb772cb22104a8b1b70831bf6a4679
3451	8433	666f14fd-245b-55c1-bac4-bd700e624a06	fe268377-37bf-5b86-8675-efbae6420c8d	held	missing	true	3	4	219	2	open_candidate	e67758697408c16f4017f6334674139c7e4a494edb5ac8f9f54a1c69fa2aec05	7	37aa946a34d712702cf60d2a371b455446c08e34be0d3d365d6dc9cec558c32c
3452	2523	c7749475-9026-5112-933f-546d0e41a8d7	ab40ca8b-74f7-5d88-94bf-2b390fa1cf14	held	missing	true	3	4	228	3	open_candidate	ce13526429def2a8da1f86b30897b84df96759926fdf083ce4ec5fd430dff2c5	3	246cb34ad686a14e864eadcde67ba9ea81b232d41e6ba1d1c660be9ffd38f633
3453	13238	6a02af8c-728b-546b-b4ba-ab57968e6e07	03a9ca94-30b1-51ec-84e9-dff577c1b680	held	missing	true	3	4	229	4	open_candidate	ce13526429def2a8da1f86b30897b84df96759926fdf083ce4ec5fd430dff2c5	3	51b6c8348df4031b4678771940983cb4d8ed343077cf87de08dec42601d84aab
3454	11863	aefaa32f-7f73-5f8a-988e-20bb9bc3704c	ffb754a7-08ca-50ff-ab0e-a780d1e5a1fc	eligible	source_verified	true	3	4	213	0	source_viewer_candidate	3a184875d2c874dd4aee0b7438fee6f2555dab63754d5cdf12b52e527f35de9f	0	4a08b5ea388757a09028abef9ee20199274030fec6d265da8be4b89f0a939e57
3455	10658	976ad8c2-e8fd-5d33-b9e0-4656473c4da4	524aa106-c0ea-5500-9550-a7718ed5fd81	eligible	source_verified	true	3	4	212	0	source_viewer_candidate	436a336f9d82eff6e82d10cb6535c14ef535149378be9e921ff731e3a3246e0e	2	082d5f230dc7a9887497a9493f610c251390b609ff19944d78b05c699376ef00
3456	13667	ba49bdbe-9dff-5264-af7b-b47ac253fcab	9d67c010-6125-5652-ba56-db929962cf76	eligible	source_verified	true	3	4	213	0	source_viewer_candidate	19dee214942adad17a440254a87b8f3cbc1ac465b3c61ae4571b4a110bb0c63c	6	a316e1227efb2ce08138cd1628959ab47a916d33439ec9ef54bc94e5e498943e
3457	11617	909c2dad-ec27-53eb-8300-c45b21a2d4f3	c2582a61-5c9c-5933-a9b7-05ff5a70fffe	eligible	source_verified	true	3	4	217	1	source_viewer_candidate	436a336f9d82eff6e82d10cb6535c14ef535149378be9e921ff731e3a3246e0e	2	20a829057a37a1393fd7ed4235830af85f208e3ef88d819a97facf409a40d1a1
3458	14778	bb6ef125-b565-5b3a-acef-6273c304267e	18d94e04-36d5-5070-947e-d66abbc62221	eligible	source_verified	true	3	4	223	2	source_viewer_candidate	5489a6970e7df484aa394c3b34d0f69fc5f4c7c88e570bc1eb2df907346da70d	1	9ab2e7a7ce8bbb8f47bd46048ec125d387211148dfabe5d964178ef2f451170e
3459	13554	17a006d9-195e-5962-b6bc-9c170147fe06	1da589c1-3f45-5112-851e-90100159552d	eligible	source_verified	true	3	4	218	2	source_viewer_candidate	436a336f9d82eff6e82d10cb6535c14ef535149378be9e921ff731e3a3246e0e	2	324944a88a1d68264eb6a2637ef7b015d51441774c1e14c2bd1fba1107ea886a
3460	6770	ddc70c40-216a-5310-8368-38349856a3de	01a4a34d-e030-58b6-95f5-eb688c783da9	eligible	source_verified	true	3	4	223	2	source_viewer_candidate	884d0bba04f878989279721c4cbc99d2a6cfa510ff2e5466f6f75b4cc6ef287f	5	17cc070ccf4582bf31c63062248536a3ce2d02b8518de1471c7e70d9ea642268
3461	2928	9a14c515-8064-5366-ad6f-a376b1e2334b	4a72b588-1b7a-5ac9-9d0c-a877d45a3dc0	eligible	source_verified	true	3	4	226	3	source_viewer_candidate	3a184875d2c874dd4aee0b7438fee6f2555dab63754d5cdf12b52e527f35de9f	0	49e11aacfba6a0ad15c5ef99ea5ce334d3e6014156002745f1aeae2d7dfb0d7c
3462	5084	90804f68-95d7-5076-bd02-532beda4073b	c74777a0-98c5-54af-9a9c-8898ebfa6cbf	eligible	source_verified	true	3	4	224	3	source_viewer_candidate	436a336f9d82eff6e82d10cb6535c14ef535149378be9e921ff731e3a3246e0e	2	99ad83780b13f13ced91e757d08a09d795bca8633068baf7391e1baa1a17ea2b
3463	12527	655b7f59-f51b-574b-ad0f-8a7f6664b56e	a70f85b2-5ec0-5fa8-bec1-2649e23545aa	eligible	source_verified	true	3	4	226	3	source_viewer_candidate	769462c4f46dd6ed56e8680c5358c9ed627ef1589500c8b818a57c71e1e3e68c	4	24e24bc5dd2b8fabc29b3d3210d8792db430f2f320e5b9dcbf483bff6799f18f
3464	6496	aeab8d84-a460-5837-8a8b-ed3fe130eef3	97eddb91-fbdc-55bb-84c3-eb551076ee54	eligible	source_verified	true	3	4	224	3	source_viewer_candidate	884d0bba04f878989279721c4cbc99d2a6cfa510ff2e5466f6f75b4cc6ef287f	5	0e744c6812cc2c158402d254240043f55f45b7dc5557cdff8dc41af00992e7eb
3465	11933	917936d3-dcc6-5c45-8be0-d46d73ecf851	2b48d7c2-c3a2-5756-b9b3-6e4abedc0721	eligible	source_verified	true	3	4	226	3	source_viewer_candidate	a8e60ead06dd30adb0e988b8d5809afe5c86d183e94227a497d00914e7030e8a	6	21fc8b5645fbc0c5a01c143bbbde8a4a712b94758761c72786ba38545e088975
3466	8349	a596b056-9b6a-538f-9cd7-04eee0dd628b	279856c1-d372-5618-b84a-8e0f9ece7af7	eligible	source_verified	true	3	4	229	4	source_viewer_candidate	884d0bba04f878989279721c4cbc99d2a6cfa510ff2e5466f6f75b4cc6ef287f	5	2460c361c5a54d582230617a2745bd5d2d7ffa4b346d9ff71d70ebdb413d9c9d
3467	620	7e15f044-6914-5a27-8a56-38185f6c25c7	3188570d-d0f4-56fe-8203-fd5fa7be2be6	held	metadata_supported	true	3	4	226	3	open_candidate	3280c3edab3ed2fc72aa2092c98de2c145777e08d0bc8c544b619332e48c7877	0	98b9a5019727e7f081c8e489de29ef415f55870b2dfe6e14f535372965735f89
3468	14763	8a3a5260-7fde-51f4-ab58-1ffbc7d2bd56	69ac87d0-75d9-58d0-a2c2-cee9c7635373	held	metadata_supported	true	3	4	226	3	source_viewer_candidate	f5281f1e38e33476d97862fba7b62ec146da28257fc88e62e86de6379f65cebf	0	e37750701b6fe1fb66f2d2a08a79c91c2f3a47a0807b6d7cefbd5102e5fb4d22
3469	9100	f6c4ef11-63f9-57f1-8fde-ad5a6b1aa245	5622ce57-540a-53cf-ab70-8f93b37a2699	held	metadata_supported	true	3	4	255	4	open_candidate	f498d85db75decf8f507e0eb30c4ee330058dc83b98f9f041da0799cf88ac344	0	23ca3dc36dee17d5e7a261a04cf160eba5c90f6382578abf58388beac856eb4a
3470	248	fc12fc53-acec-5895-a938-bb5e425ed8dc	1f67a3d9-d874-571b-a5b8-1520cc856d5f	held	metadata_supported	true	3	4	249	4	open_candidate	123bc7e257fdf11877370f5b1d1c1ab70e7d60bf4be176f8ed74a1febe44a2b0	3	1f1f7315e2f9177792864b6f5f0f32832fed69817b0904a92abc4bc0dc842bb7
3471	14407	05a52662-b378-5caf-a6f5-5f4b96442376	ff244ebd-c03f-58f1-93d0-68b929d69db9	held	metadata_supported	true	3	4	249	4	open_candidate	4c94a0e3d66996169b12ff2aa671da357ecc9f331867c5ff04e2acd91f2c082b	4	a5dc633a5518497b7c84314c5ba3b94e620dad87c50eb1cf64f4cae2fb3a10b9
3472	62	0be96eac-4c6e-5efc-9c9c-474d202a32fa	94686a26-c821-57ed-83b5-4b0c3a0f19f4	held	metadata_supported	true	3	4	232	4	open_candidate	fc6579c8960bb74c453c193f0bd3797c6b18563bb804549bf3465c5043624a9d	5	a4064eafb8512d74c60006eddc93c12fb4a5026396de7823418ed317a12f9e75
3473	15254	3aeb0221-83a1-55c3-98ae-87e42f5bcf1a	98ed9080-fae0-5b5f-9738-e2142b32173d	held	metadata_supported	true	3	4	247	4	open_candidate	e67758697408c16f4017f6334674139c7e4a494edb5ac8f9f54a1c69fa2aec05	7	0f47bcee8a139cb8c85457051ee78c0b0efb22a1c700c63501dba8f54fe81708
3474	7707	bee786c2-f334-54f8-b63e-d0c2b811ac9c	782bf373-4314-5ce6-aee6-ef834e06727b	held	metadata_supported	true	3	4	236	4	source_viewer_candidate	10f50e98203c4bae4009987d0a9c7bda038c9ace8ba0d985702ecf450c9f21ae	5	961b7b916c71f05c5ee73c85895c5b2b84c09dd1a0351440ceedf7394aa01a89
3475	8595	dd323865-ff74-5345-b13e-68421328822e	8589698e-62e2-53f9-bfe5-29c21245f34a	held	metadata_supported	true	3	4	230	4	source_viewer_candidate	84cf5cc09554c708787c465df238da4163a0805594a9be425cfa1ad3a24e2781	7	d48ac356042237b77de5b55fe3763b32915cd8617f65d4afd8fce3f263702afe
3476	1100	cef621ec-a23d-5654-84f2-6f404a8fbba3	4d57cd09-da0a-5ee6-a58c-70209b7ef656	held	missing	true	3	4	216	1	open_candidate	f498d85db75decf8f507e0eb30c4ee330058dc83b98f9f041da0799cf88ac344	0	29c057444bfd2c0e783aa3d640a08c74f05ef6e4aa45b268d3c54308ec69c5a1
3477	8570	747526a1-c88a-5936-9087-ba420dca08c3	1c3e98bb-82f5-5c04-9307-0d0842cfd44f	held	missing	true	3	4	216	1	open_candidate	ce13526429def2a8da1f86b30897b84df96759926fdf083ce4ec5fd430dff2c5	3	4210b05f731e811457b84b9ccc57636019f51e5b61b10060e14e02824964e6b8
3478	513	491b0acc-6ce6-5034-bcaf-2602cd2ad987	e760d2a0-a9ad-57a4-afe7-4a3ef4960b46	held	missing	true	3	4	216	1	open_candidate	e67758697408c16f4017f6334674139c7e4a494edb5ac8f9f54a1c69fa2aec05	7	24d8e93dba11d2d5a944791bb7a8501a41d65ad772cd682986f72c8f60ca0c5f
3479	1902	7a4e9993-7e50-5a7b-81a8-cf1bc7cba790	be9977b0-8dbd-578c-a9ec-181cb01e1fd2	held	missing	true	3	4	219	2	open_candidate	f498d85db75decf8f507e0eb30c4ee330058dc83b98f9f041da0799cf88ac344	0	3d3e9c9694d36d1783ba2946a053bfefa8f7ec23ce8eb4c57a33216095f03c03
3480	11167	ef946dee-2f58-5b7b-9e9f-3d487f6cff92	b987595c-18b0-59ea-b1fa-673dcfe76f7b	held	missing	true	3	4	218	2	open_candidate	ce13526429def2a8da1f86b30897b84df96759926fdf083ce4ec5fd430dff2c5	3	0c99c04d3cef995e1f103d5899d5d66f862bafe541373af4bdb549eb32a7c1d1
3481	12153	089b6672-7a9a-5fe7-bf19-413fc1955b6c	cacadcb8-a0ee-5268-9019-18ef722442a9	held	missing	true	3	4	221	2	open_candidate	412574b38f00ced0627422089fcc1bcaad110675eda655c5ef07ba177b37589b	5	302c82b254351dae214c37828e00c422a5652140861ee3737d90467c384b520b
3482	12987	e5c6c8b3-65ec-57ba-89bb-4a4d787f1969	b8ac909e-0f24-5460-8248-88fe91dd78d3	held	missing	true	3	4	218	2	open_candidate	e67758697408c16f4017f6334674139c7e4a494edb5ac8f9f54a1c69fa2aec05	7	384fb05cfff8a406a44b0f6e8f0d3f18d5852c0d264f3d20632fb2431f87ffa6
3483	1616	c452c0ae-ba00-5e45-b26e-fad7db9822aa	a3157854-6c0e-5411-b784-e3cf8ad80355	held	missing	true	3	4	228	3	open_candidate	ce13526429def2a8da1f86b30897b84df96759926fdf083ce4ec5fd430dff2c5	3	24a1ae1d6e1fff0d4b080cd4cfdab9591035a8702847893292a14435762dac6a
3484	13357	ac130890-7c52-54c1-aaa0-56cc2c920756	6ec234e1-35a7-59c5-9baf-49978c6d580d	held	missing	true	3	4	229	4	open_candidate	ce13526429def2a8da1f86b30897b84df96759926fdf083ce4ec5fd430dff2c5	3	52682ca90b884fc689107fdac559b16bcdb0633d6ebac4f353a0bf110dd843b6
3485	14447	fc33eb9c-df86-51ac-9b08-37dfe83c0626	a622fda9-511f-5292-999e-73fdb90da3ff	eligible	source_verified	true	3	4	213	0	source_viewer_candidate	3a184875d2c874dd4aee0b7438fee6f2555dab63754d5cdf12b52e527f35de9f	0	4bf6908f9fb82d489ad7d87925b2880adc4dd08465be8d7ab559a23ce314181e
3486	5949	b28b24fb-d94e-54a2-a9bc-e077575df2cf	5fb45ce0-6d1e-58ab-a4b7-f1878d9114b1	eligible	source_verified	true	3	4	212	0	source_viewer_candidate	436a336f9d82eff6e82d10cb6535c14ef535149378be9e921ff731e3a3246e0e	2	083bf03eecb363b4f0f86608f71d361ea00490154f2611e3d99a77c66a9741d5
3487	13774	aaa29057-9524-58b8-8117-2567811a1837	c513e864-36d9-5a50-b258-1a87eeb6ad9e	eligible	source_verified	true	3	4	209	0	source_viewer_candidate	19dee214942adad17a440254a87b8f3cbc1ac465b3c61ae4571b4a110bb0c63c	6	a7ec2a4d40f6d5e17c541c69d01387d1b9be3b229f81342ee947e173ee6ea1d5
3488	11510	9976c3fc-cf25-5c1b-9245-ff471afff9c4	6a7921fe-7d88-5249-98c6-0a15ac4b1d9b	eligible	source_verified	true	3	4	215	1	source_viewer_candidate	436a336f9d82eff6e82d10cb6535c14ef535149378be9e921ff731e3a3246e0e	2	214675dbf760f7f36620f7c32fac9dad9d85e5d2027f654f55766aa6a7895b8c
3489	15189	dda5c9c5-c84f-55a2-9654-47fe61ddb00f	929105a7-c4c2-54fb-b0cb-75269d5084b9	eligible	source_verified	true	3	4	223	2	source_viewer_candidate	5489a6970e7df484aa394c3b34d0f69fc5f4c7c88e570bc1eb2df907346da70d	1	9f07bbfb0944145a6abf90dfd5dcf1fd5ba8fd00b602bef1765dfd1afb2f85e2
3490	13418	78e57af2-12ce-57c4-9776-ca5a579d6da0	1ca08f9d-5672-525a-94da-a2a9be4255e7	eligible	source_verified	true	3	4	220	2	source_viewer_candidate	436a336f9d82eff6e82d10cb6535c14ef535149378be9e921ff731e3a3246e0e	2	32f7393e83f92e112f1cc63401b4ec10dddfb4b5e87d45b4692aaf0bc0783d69
3491	8254	b62fe9e8-e510-5226-803f-9ea76487d41f	89561f99-21fd-5a7b-8927-3d09097b1b93	eligible	source_verified	true	3	4	221	2	source_viewer_candidate	884d0bba04f878989279721c4cbc99d2a6cfa510ff2e5466f6f75b4cc6ef287f	5	183fdd5da5c643568d9decea3b5d5d2dca53693027cc6b5d2d5e1c73289acefd
3492	3736	d2f7583f-c7d5-51de-a3b5-6036a5ed63b9	6f4fdd7c-aad7-582e-a266-c30c01a5504a	eligible	source_verified	true	3	4	226	3	source_viewer_candidate	3a184875d2c874dd4aee0b7438fee6f2555dab63754d5cdf12b52e527f35de9f	0	4b6c42d90ae11678a281b91179775b716fc5c527bf354d7c9257fd786c8efc33
3493	5457	1fac3fcd-b567-5850-af95-0869d2af052b	9fb9c15c-7710-51c6-9559-14bf242af151	eligible	source_verified	true	3	4	227	3	source_viewer_candidate	436a336f9d82eff6e82d10cb6535c14ef535149378be9e921ff731e3a3246e0e	2	a28bb3be13ec3fb53d48d57b0f516e00060ed80bc49f5d6329d0672898368c5e
3494	12499	7487c3b3-3eb2-5e3d-91c6-07fda4ee9783	7300b942-9db1-5120-98bc-a5a36bde6a0f	eligible	source_verified	true	3	4	226	3	source_viewer_candidate	769462c4f46dd6ed56e8680c5358c9ed627ef1589500c8b818a57c71e1e3e68c	4	24e9a45a40d404d791d2c1e89dd83404887b47cfa1813dc0e102862868a64dcb
3495	6776	ea3bc7fa-67ac-5f67-9c50-1c5156e94cdc	99084394-248a-5044-9bab-88626250942c	eligible	source_verified	true	3	4	225	3	source_viewer_candidate	884d0bba04f878989279721c4cbc99d2a6cfa510ff2e5466f6f75b4cc6ef287f	5	0ee5c06b60d5d7fcad8df35e9006088159a0b2079de878a36d6ee479cc2ad011
3496	13546	07701d70-0665-5733-8c16-b823a7aa3b74	15d4292c-48e9-5be0-b9d7-92b7b1f76b89	eligible	source_verified	true	3	4	226	3	source_viewer_candidate	a8e60ead06dd30adb0e988b8d5809afe5c86d183e94227a497d00914e7030e8a	6	2247448102486dd342567a7fa7e1092a1618002e08b720234385a92696e250c1
3497	7156	4c1b3c43-0081-5386-a099-f1da16c5599f	22f1ad94-e54d-59b3-982c-fe8aedd045ea	eligible	source_verified	true	3	4	233	4	source_viewer_candidate	884d0bba04f878989279721c4cbc99d2a6cfa510ff2e5466f6f75b4cc6ef287f	5	259a856990626c95f34d209f7d3d8242a70a0212105540915c5ffb3c0453dee8
3498	2883	f0a44493-cf9f-543e-a4f8-182fe512142a	8eac3f10-563a-580c-b9be-ceccc756e946	held	metadata_supported	true	3	4	226	3	open_candidate	3280c3edab3ed2fc72aa2092c98de2c145777e08d0bc8c544b619332e48c7877	0	98f5e6b5e48182b637c5cfeac29ed4f1dcd6e908e2bb8b317384c3b8c003650e
3499	9280	3f090b4b-85a2-54ea-a471-81b6e2c6aebf	c3734d51-fe22-5b61-9fa3-be869ae0a1fb	held	metadata_supported	true	3	4	226	3	source_viewer_candidate	f5281f1e38e33476d97862fba7b62ec146da28257fc88e62e86de6379f65cebf	0	ed5052877a16020fe9f0391cbee838da1fd5fb418b4dd455986ad2fe44aa2206
3500	2706	829a9353-6f60-53bc-a18d-81febf3446cc	a9e4b5ad-a205-5c20-8fb5-a6f019ed5ceb	held	metadata_supported	true	3	4	245	4	open_candidate	02d8aae355ec80754f25b9fdaf3dbb80497e9b847926e258873acebe360b038a	0	2440202ba08bf9ea2a9c25356b07f30035ecc7b7d0f641fc0bb0e3402b5b2ffa
3501	2526	b9bfe13f-9352-55fc-b631-4af4104f49c5	f3f34572-20f0-5992-af09-d3456b813bd6	held	metadata_supported	true	3	4	245	4	open_candidate	7b03c13d7b0a595616dcf5abbe0b620243451aad3c9e601449381f8744ef4942	3	1f5eeb5248b9f69766b3cb888509da14ea305e9c12a7bd58fbcea550fa20b673
3502	14802	e296e520-6aa7-5a15-b394-9c259be911e2	b7c912d6-7ff2-5f04-a8fc-795e9b7f067b	held	metadata_supported	true	3	4	249	4	open_candidate	4c94a0e3d66996169b12ff2aa671da357ecc9f331867c5ff04e2acd91f2c082b	4	aaf7e928753f4e1ecc0652f05df426aaf0ee3aecdf0863339ce4232944a3cd6b
3503	13632	463fd3e0-ae4a-5424-b412-fea7361092ee	4462897e-7016-59b7-a59b-d8b2869bb02e	held	metadata_supported	true	3	4	247	4	open_candidate	28b5aa7b3434bf4b05d460b753fda57948a937094213d70201a5a1f904228877	5	a44496709d6e31a18ae2a89d527920b60c6465e65a49f2ebe830f4adc36b5ee2
3504	3990	318b4adf-931e-5001-a758-2d81ff41b486	2f49daae-7ddb-5e46-8f11-c030ff2e2ad7	held	metadata_supported	true	3	4	247	4	open_candidate	e67758697408c16f4017f6334674139c7e4a494edb5ac8f9f54a1c69fa2aec05	7	0f4851e5ee3e9d576c3dcbb64a1208b72af537f8b2c4b10c01b3894dbbd8bfc6
3505	6062	f240612f-0570-5915-8d68-ec9b174c5c40	961d2875-7370-5f59-984d-73830e314377	held	metadata_supported	true	3	4	236	4	source_viewer_candidate	10f50e98203c4bae4009987d0a9c7bda038c9ace8ba0d985702ecf450c9f21ae	5	9972a2e971354a1a7c34563ce9f8fc257650cffab52ed578212b81f4dc3d630a
3506	7761	c6fb5ea5-2c07-562b-9809-a594371749cf	77f24f26-f12b-52e6-93c0-9d68c980a8df	held	metadata_supported	true	3	4	230	4	source_viewer_candidate	84cf5cc09554c708787c465df238da4163a0805594a9be425cfa1ad3a24e2781	7	d5871c9387cb72d9189034ad74d3d82411adca60afaa3fc9a5557d6a80e85712
3507	7113	33816a97-5456-5be8-b538-39ea1222fcde	f06697de-94ed-55f6-a7b4-8479c3a6a693	held	missing	true	3	4	216	1	open_candidate	f498d85db75decf8f507e0eb30c4ee330058dc83b98f9f041da0799cf88ac344	0	2a8eb87236b5679da2511a0ebca7d85f80ae07741b49d01bbbb9e54d90e84355
3508	988	da71f1b1-0a25-5276-b943-4c3f049d1835	a6a76328-c1f2-5d7e-978f-da892fdae669	held	missing	true	3	4	217	1	open_candidate	ce13526429def2a8da1f86b30897b84df96759926fdf083ce4ec5fd430dff2c5	3	43cac7049bedc02b81e60575ea5b2998bc015dca024fdbd819bc4b4c4a615cb7
3509	15620	e3bd9e3d-4c83-5401-bdc0-ea70182f6dba	e604a07c-2539-5d9c-8033-380b53861aa9	held	missing	true	3	4	215	1	open_candidate	e67758697408c16f4017f6334674139c7e4a494edb5ac8f9f54a1c69fa2aec05	7	26c78a865728470d980928b2c3a4b6125b411cb73fd69e8108b618772bab2805
